ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
1938;Oisterwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.0
1939;Oisterwijk;Pensioen;2.8;24.9
1940;Oldebroek;Totaal particulier huishouden;7.8;32.4
1941;Oldebroek;Loon;4.6;36.0
1942;Oldebroek;Winst;0.9;36.0
1943;Oldebroek;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.9
1944;Oldebroek;Pensioen;1.9;23.3
1945;Oldenzaal;Totaal particulier huishouden;12.7;28.9
1946;Oldenzaal;Loon;7.1;33.3
1947;Oldenzaal;Winst;0.9;30.8
1948;Oldenzaal;Werkloosheid,bijstand,arbeidsongeschikt;1.1;18.4
1949;Oldenzaal;Pensioen;3.5;22.7
1950;Olst-Wijhe;Totaal particulier huishouden;6.5;29.4
1951;Olst-Wijhe;Loon;3.5;34.5
1952;Olst-Wijhe;Winst;0.8;29.2
1953;Olst-Wijhe;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.2
1954;Olst-Wijhe;Pensioen;1.7;22.3
1955;Ommen;Totaal particulier huishouden;6.4;30.1
1956;Ommen;Loon;3.4;33.6
1957;Ommen;Winst;0.9;29.4
1958;Ommen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.7
1959;Ommen;Pensioen;1.7;24.2
1960;Onderbanken;Totaal particulier huishouden;3.4;28.4
1961;Onderbanken;Loon;1.7;33.8
1962;Onderbanken;Winst;0.3;31.7
1963;Onderbanken;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.0
1964;Onderbanken;Pensioen;1.0;22.5
1965;Oosterhout;Totaal particulier huishouden;21.8;30.1
1966;Oosterhout;Loon;12.5;34.1
1967;Oosterhout;Winst;1.6;35.0
1968;Oosterhout;Werkloosheid,bijstand,arbeidsongeschikt;1.7;18.4
1969;Oosterhout;Pensioen;5.7;23.4
1970;Oostflakkee;Totaal particulier huishouden;4.0;29.0
1971;Oostflakkee;Loon;2.3;33.6
1972;Oostflakkee;Winst;0.5;31.3
1973;Oostflakkee;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.9
1974;Oostflakkee;Pensioen;1.0;19.9
1975;Ooststellingwerf;Totaal particulier huishouden;10.9;26.0
1976;Ooststellingwerf;Loon;5.4;30.3
1977;Ooststellingwerf;Winst;1.3;27.1
1978;Ooststellingwerf;Werkloosheid,bijstand,arbeidsongeschikt;0.9;16.3
1979;Ooststellingwerf;Pensioen;3.1;21.1
1980;Oostzaan;Totaal particulier huishouden;3.6;33.8
1981;Oostzaan;Loon;2.1;38.3
1982;Oostzaan;Winst;0.4;34.5
1983;Oostzaan;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.8
1984;Oostzaan;Pensioen;1.0;24.6
1985;Opmeer;Totaal particulier huishouden;4.3;33.0
1986;Opmeer;Loon;2.4;34.4
1987;Opmeer;Winst;0.7;31.4
1988;Opmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;40.6
1989;Opmeer;Pensioen;1.0;23.4
1990;Opsterland;Totaal particulier huishouden;11.5;28.1
1991;Opsterland;Loon;5.9;32.4
1992;Opsterland;Winst;1.5;29.1
1993;Opsterland;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.4
1994;Opsterland;Pensioen;3.1;22.3
1995;Oss;Totaal particulier huishouden;30.6;29.7
1996;Oss;Loon;17.1;34.0
1997;Oss;Winst;2.4;32.6
1998;Oss;Werkloosheid,bijstand,arbeidsongeschikt;3.1;19.0
1999;Oss;Pensioen;7.5;23.5
2000;Oud-Beijerland;Totaal particulier huishouden;9.1;33.1
2001;Oud-Beijerland;Loon;5.7;36.8
2002;Oud-Beijerland;Winst;0.7;33.7
2003;Oud-Beijerland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.4
2004;Oud-Beijerland;Pensioen;2.2;24.4
2005;Oude IJsselstreek;Totaal particulier huishouden;15.6;28.8
2006;Oude IJsselstreek;Loon;8.5;33.1
2007;Oude IJsselstreek;Winst;1.6;31.4
2008;Oude IJsselstreek;Werkloosheid,bijstand,arbeidsongeschikt;1.2;18.8
2009;Oude IJsselstreek;Pensioen;4.2;21.6
2010;Ouder-Amstel;Totaal particulier huishouden;5.5;35.9
2011;Ouder-Amstel;Loon;3.1;41.0
2012;Ouder-Amstel;Winst;0.7;37.6
2013;Ouder-Amstel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.0
2014;Ouder-Amstel;Pensioen;1.4;26.6
2015;Ouderkerk;Totaal particulier huishouden;3.0;32.7
2016;Ouderkerk;Loon;1.7;36.9
2017;Ouderkerk;Winst;0.4;33.9
2018;Ouderkerk;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.1
2019;Ouderkerk;Pensioen;0.8;22.9
2020;Oudewater;Totaal particulier huishouden;3.8;32.3
2021;Oudewater;Loon;2.1;36.7
2022;Oudewater;Winst;0.5;33.3
2023;Oudewater;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.9
2024;Oudewater;Pensioen;1.0;23.3
2025;Overbetuwe;Totaal particulier huishouden;16.0;30.9
2026;Overbetuwe;Loon;9.6;34.8
2027;Overbetuwe;Winst;1.5;31.9
2028;Overbetuwe;Werkloosheid,bijstand,arbeidsongeschikt;1.0;18.5
2029;Overbetuwe;Pensioen;3.7;23.7
2030;Papendrecht;Totaal particulier huishouden;12.8;31.3
2031;Papendrecht;Loon;7.6;34.2
2032;Papendrecht;Winst;0.9;36.5
2033;Papendrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.8;17.5
2034;Papendrecht;Pensioen;3.3;26.2
2035;Pekela;Totaal particulier huishouden;5.6;24.1
2036;Pekela;Loon;2.9;29.0
2037;Pekela;Winst;0.3;23.7
2038;Pekela;Werkloosheid,bijstand,arbeidsongeschikt;0.8;17.2
2039;Pekela;Pensioen;1.6;19.1
2040;Pijnacker-Nootdorp;Totaal particulier huishouden;14.5;34.6
2041;Pijnacker-Nootdorp;Loon;9.1;38.3
2042;Pijnacker-Nootdorp;Winst;1.6;35.4
2043;Pijnacker-Nootdorp;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.2
2044;Pijnacker-Nootdorp;Pensioen;3.2;26.2
2045;Purmerend;Totaal particulier huishouden;32.2;28.9
2046;Purmerend;Loon;18.8;33.4
2047;Purmerend;Winst;2.4;28.3
2048;Purmerend;Werkloosheid,bijstand,arbeidsongeschikt;2.9;17.2
2049;Purmerend;Pensioen;7.8;22.7
2050;Putten;Totaal particulier huishouden;8.5;31.9
2051;Putten;Loon;4.5;35.7
2052;Putten;Winst;1.1;35.7
2053;Putten;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.9
2054;Putten;Pensioen;2.2;25.1
2055;Raalte;Totaal particulier huishouden;14.0;30.0
2056;Raalte;Loon;8.2;34.1
2057;Raalte;Winst;1.4;32.6
2058;Raalte;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.4
2059;Raalte;Pensioen;3.5;22.4
2060;Reeuwijk;Totaal particulier huishouden;4.8;36.2
2061;Reeuwijk;Loon;2.5;41.8
2062;Reeuwijk;Winst;0.7;35.4
2063;Reeuwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.9
2064;Reeuwijk;Pensioen;1.3;28.0
2065;Reiderland;Totaal particulier huishouden;3.1;22.7
2066;Reiderland;Loon;1.4;28.6
2067;Reiderland;Winst;0.2;12.3
2068;Reiderland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.6
2069;Reiderland;Pensioen;1.0;19.3
2070;Reimerswaal;Totaal particulier huishouden;8.0;29.3
2071;Reimerswaal;Loon;4.4;33.1
2072;Reimerswaal;Winst;0.9;33.5
2073;Reimerswaal;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.0
2074;Reimerswaal;Pensioen;2.1;21.2
2075;Renkum;Totaal particulier huishouden;13.6;32.5
2076;Renkum;Loon;6.4;37.5
2077;Renkum;Winst;1.2;38.7
2078;Renkum;Werkloosheid,bijstand,arbeidsongeschikt;0.8;19.4
2079;Renkum;Pensioen;5.0;27.4
2080;Renswoude;Totaal particulier huishouden;1.5;32.1
2081;Renswoude;Loon;0.8;34.8
2082;Renswoude;Winst;0.3;37.4
2083;Renswoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.9
2084;Renswoude;Pensioen;0.3;24.2
2085;Reusel-De Mierden;Totaal particulier huishouden;4.5;32.0
2086;Reusel-De Mierden;Loon;2.5;36.0
2087;Reusel-De Mierden;Winst;0.7;36.2
2088;Reusel-De Mierden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.2
2089;Reusel-De Mierden;Pensioen;1.0;21.6
2090;Rheden;Totaal particulier huishouden;19.1;29.6
2091;Rheden;Loon;9.4;34.1
2092;Rheden;Winst;1.4;32.2
2093;Rheden;Werkloosheid,bijstand,arbeidsongeschikt;1.6;17.9
2094;Rheden;Pensioen;6.4;25.7
2095;Rhenen;Totaal particulier huishouden;7.0;30.9
2096;Rhenen;Loon;3.9;34.4
2097;Rhenen;Winst;0.7;34.1
2098;Rhenen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.7
2099;Rhenen;Pensioen;1.9;24.7
2100;Ridderkerk;Totaal particulier huishouden;19.1;30.0
2101;Ridderkerk;Loon;10.5;34.9
2102;Ridderkerk;Winst;1.3;35.0
2103;Ridderkerk;Werkloosheid,bijstand,arbeidsongeschikt;1.2;17.5
2104;Ridderkerk;Pensioen;6.0;22.9
2105;Rijnsburg;Totaal particulier huishouden;5.2;33.1
2106;Rijnsburg;Loon;3.2;36.6
2107;Rijnsburg;Winst;0.6;37.4
2108;Rijnsburg;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.5
2109;Rijnsburg;Pensioen;1.2;22.6
2110;Rijnwaarden;Totaal particulier huishouden;4.3;27.9
2111;Rijnwaarden;Loon;2.5;32.0
2112;Rijnwaarden;Winst;0.4;30.3
2113;Rijnwaarden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.0
2114;Rijnwaarden;Pensioen;1.0;21.2
2115;Rijnwoude;Totaal particulier huishouden;7.0;34.1
2116;Rijnwoude;Loon;4.2;38.2
2117;Rijnwoude;Winst;0.9;34.2
2118;Rijnwoude;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.9
2119;Rijnwoude;Pensioen;1.8;24.7
2120;Rijssen-Holten;Totaal particulier huishouden;12.6;30.9
2121;Rijssen-Holten;Loon;7.3;35.2
2122;Rijssen-Holten;Winst;1.1;34.0
2123;Rijssen-Holten;Werkloosheid,bijstand,arbeidsongeschikt;0.7;20.7
2124;Rijssen-Holten;Pensioen;3.4;23.3
2125;Rijswijk (ZH.);Totaal particulier huishouden;22.7;29.4
2126;Rijswijk (ZH.);Loon;11.5;33.4
2127;Rijswijk (ZH.);Winst;1.5;33.4
2128;Rijswijk (ZH.);Werkloosheid,bijstand,arbeidsongeschikt;1.9;16.4
2129;Rijswijk (ZH.);Pensioen;7.5;25.7
2130;Roerdalen;Totaal particulier huishouden;4.3;30.2
2131;Roerdalen;Loon;2.3;34.9
2132;Roerdalen;Winst;0.4;30.8
2133;Roerdalen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.4
2134;Roerdalen;Pensioen;1.1;23.5
2135;Roermond;Totaal particulier huishouden;19.9;26.5
2136;Roermond;Loon;10.5;30.9
2137;Roermond;Winst;1.2;29.1
2138;Roermond;Werkloosheid,bijstand,arbeidsongeschikt;2.9;16.4
2139;Roermond;Pensioen;5.0;22.9
2140;Roggel en Neer;Totaal particulier huishouden;3.3;30.4
2141;Roggel en Neer;Loon;1.8;35.4
2142;Roggel en Neer;Winst;0.4;35.5
2143;Roggel en Neer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.6
2144;Roggel en Neer;Pensioen;0.9;20.5
2145;Roosendaal;Totaal particulier huishouden;32.0;28.8
2146;Roosendaal;Loon;17.8;33.5
2147;Roosendaal;Winst;2.3;30.7
2148;Roosendaal;Werkloosheid,bijstand,arbeidsongeschikt;3.1;17.3
2149;Roosendaal;Pensioen;8.5;22.7
2150;Rotterdam;Totaal particulier huishouden;272.7;24.6
2151;Rotterdam;Loon;139.4;29.4
2152;Rotterdam;Winst;16.6;27.5
2153;Rotterdam;Werkloosheid,bijstand,arbeidsongeschikt;47.7;15.0
2154;Rotterdam;Pensioen;65.7;20.6
2155;Rozenburg;Totaal particulier huishouden;5.6;29.4
2156;Rozenburg;Loon;3.5;33.0
2157;Rozenburg;Winst;0.2;33.2
2158;Rozenburg;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.6
2159;Rozenburg;Pensioen;1.5;23.5
2160;Rozendaal;Totaal particulier huishouden;0.6;47.3
2161;Rozendaal;Loon;0.3;53.2
2162;Rozendaal;Winst;0.1;44.4
2163;Rozendaal;Werkloosheid,bijstand,arbeidsongeschikt;;
2164;Rozendaal;Pensioen;0.2;44.4
2165;Rucphen;Totaal particulier huishouden;8.9;30.1
2166;Rucphen;Loon;4.5;35.4
2167;Rucphen;Winst;1.1;35.3
2168;Rucphen;Werkloosheid,bijstand,arbeidsongeschikt;1.1;19.9
2169;Rucphen;Pensioen;2.1;21.4
2170;Sassenheim;Totaal particulier huishouden;6.0;32.2
2171;Sassenheim;Loon;3.6;36.1
2172;Sassenheim;Winst;0.5;37.3
2173;Sassenheim;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.0
2174;Sassenheim;Pensioen;1.6;25.0
2175;Schagen;Totaal particulier huishouden;8.0;28.8
2176;Schagen;Loon;4.4;33.0
2177;Schagen;Winst;0.6;30.3
2178;Schagen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.8
2179;Schagen;Pensioen;2.2;23.9
2180;Scheemda;Totaal particulier huishouden;5.7;26.5
2181;Scheemda;Loon;3.1;31.3
2182;Scheemda;Winst;0.5;29.9
2183;Scheemda;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.8
2184;Scheemda;Pensioen;1.6;19.5
2185;Schermer;Totaal particulier huishouden;1.8;32.6
2186;Schermer;Loon;0.9;37.0
2187;Schermer;Winst;0.4;32.5
2188;Schermer;Werkloosheid,bijstand,arbeidsongeschikt;0.1;17.5
2189;Schermer;Pensioen;0.4;25.0
2190;Scherpenzeel;Totaal particulier huishouden;3.3;32.7
2191;Scherpenzeel;Loon;1.9;36.0
2192;Scherpenzeel;Winst;0.3;38.5
2193;Scherpenzeel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.4
2194;Scherpenzeel;Pensioen;0.8;25.7
2195;Schiedam;Totaal particulier huishouden;33.5;26.3
2196;Schiedam;Loon;18.4;30.7
2197;Schiedam;Winst;2.2;29.2
2198;Schiedam;Werkloosheid,bijstand,arbeidsongeschikt;4.0;16.3
2199;Schiedam;Pensioen;8.6;20.8
2200;Schiermonnikoog;Totaal particulier huishouden;0.5;25.7
2201;Schiermonnikoog;Loon;0.2;26.9
2202;Schiermonnikoog;Winst;0.1;24.7
2203;Schiermonnikoog;Werkloosheid,bijstand,arbeidsongeschikt;;
2204;Schiermonnikoog;Pensioen;0.1;25.1
2205;Schijndel;Totaal particulier huishouden;8.7;30.8
2206;Schijndel;Loon;4.9;35.1
2207;Schijndel;Winst;1.0;33.5
2208;Schijndel;Werkloosheid,bijstand,arbeidsongeschikt;0.7;20.5
2209;Schijndel;Pensioen;2.1;22.2
2210;Schinnen;Totaal particulier huishouden;5.5;30.4
2211;Schinnen;Loon;2.9;36.3
2212;Schinnen;Winst;0.5;28.1
2213;Schinnen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.6
2214;Schinnen;Pensioen;1.6;24.2
2215;Schoonhoven;Totaal particulier huishouden;5.0;30.1
2216;Schoonhoven;Loon;2.9;34.4
2217;Schoonhoven;Winst;0.5;29.8
2218;Schoonhoven;Werkloosheid,bijstand,arbeidsongeschikt;0.3;16.3
2219;Schoonhoven;Pensioen;1.2;23.3
2220;Schouwen-Duiveland;Totaal particulier huishouden;14.3;29.9
2221;Schouwen-Duiveland;Loon;6.8;34.0
2222;Schouwen-Duiveland;Winst;2.1;30.2
2223;Schouwen-Duiveland;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.1
2224;Schouwen-Duiveland;Pensioen;4.5;23.9
2225;Sevenum;Totaal particulier huishouden;2.8;30.9
2226;Sevenum;Loon;1.6;35.0
2227;Sevenum;Winst;0.4;28.8
2228;Sevenum;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.7
2229;Sevenum;Pensioen;0.7;24.2
2230;'s-Gravendeel;Totaal particulier huishouden;3.6;30.5
2231;'s-Gravendeel;Loon;2.1;35.5
2232;'s-Gravendeel;Winst;0.4;30.7
2233;'s-Gravendeel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.3
2234;'s-Gravendeel;Pensioen;1.0;20.7
2235;'s-Gravenhage (gemeente);Totaal particulier huishouden;215.1;26.5
2236;'s-Gravenhage (gemeente);Loon;117.2;30.6
2237;'s-Gravenhage (gemeente);Winst;15.7;28.2
2238;'s-Gravenhage (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;30.8;15.1
2239;'s-Gravenhage (gemeente);Pensioen;48.4;23.5
2240;'s-Hertogenbosch;Totaal particulier huishouden;57.6;28.9
2241;'s-Hertogenbosch;Loon;32.8;33.2
2242;'s-Hertogenbosch;Winst;4.8;29.1
2243;'s-Hertogenbosch;Werkloosheid,bijstand,arbeidsongeschikt;5.9;16.9
2244;'s-Hertogenbosch;Pensioen;13.2;23.6
2245;Simpelveld;Totaal particulier huishouden;4.7;29.6
2246;Simpelveld;Loon;2.5;35.0
2247;Simpelveld;Winst;0.3;28.6
2248;Simpelveld;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.0
2249;Simpelveld;Pensioen;1.4;23.5
2250;Sint Anthonis;Totaal particulier huishouden;4.2;31.7
2251;Sint Anthonis;Loon;2.1;36.2
2252;Sint Anthonis;Winst;0.8;32.2
2253;Sint Anthonis;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.2
2254;Sint Anthonis;Pensioen;1.0;22.3
2255;Sint-Michielsgestel;Totaal particulier huishouden;10.5;33.4
2256;Sint-Michielsgestel;Loon;5.7;38.2
2257;Sint-Michielsgestel;Winst;1.5;34.3
2258;Sint-Michielsgestel;Werkloosheid,bijstand,arbeidsongeschikt;0.6;21.2
2259;Sint-Michielsgestel;Pensioen;2.7;25.5
2260;Sint-Oedenrode;Totaal particulier huishouden;6.4;31.5
2261;Sint-Oedenrode;Loon;3.6;35.4
2262;Sint-Oedenrode;Winst;0.8;32.6
2263;Sint-Oedenrode;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.1
2264;Sint-Oedenrode;Pensioen;1.6;24.2
2265;Sittard-Geleen;Totaal particulier huishouden;41.9;27.5
2266;Sittard-Geleen;Loon;21.5;32.5
2267;Sittard-Geleen;Winst;2.4;30.5
2268;Sittard-Geleen;Werkloosheid,bijstand,arbeidsongeschikt;5.6;17.0
2269;Sittard-Geleen;Pensioen;11.8;23.3
2270;SkarsterlÔn;Totaal particulier huishouden;10.5;28.6
2271;SkarsterlÔn;Loon;5.4;32.7
2272;SkarsterlÔn;Winst;1.4;30.6
2273;SkarsterlÔn;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.2
2274;SkarsterlÔn;Pensioen;2.9;22.5
2275;Sliedrecht;Totaal particulier huishouden;9.5;29.0
2276;Sliedrecht;Loon;5.5;33.2
2277;Sliedrecht;Winst;0.6;32.0
2278;Sliedrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.5
2279;Sliedrecht;Pensioen;2.8;22.8
2280;Slochteren;Totaal particulier huishouden;5.8;29.0
2281;Slochteren;Loon;3.3;33.2
2282;Slochteren;Winst;0.7;32.3
2283;Slochteren;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.3
2284;Slochteren;Pensioen;1.4;21.0
2285;Sluis;Totaal particulier huishouden;10.7;27.2
2286;Sluis;Loon;4.7;32.9
2287;Sluis;Winst;1.6;28.4
2288;Sluis;Werkloosheid,bijstand,arbeidsongeschikt;0.8;16.3
2289;Sluis;Pensioen;3.5;21.4
2290;Smallingerland;Totaal particulier huishouden;22.6;26.7
2291;Smallingerland;Loon;11.8;30.1
2292;Smallingerland;Winst;1.7;30.6
2293;Smallingerland;Werkloosheid,bijstand,arbeidsongeschikt;2.6;18.9
2294;Smallingerland;Pensioen;6.2;22.6
2295;Sneek;Totaal particulier huishouden;14.0;26.1
2296;Sneek;Loon;7.4;29.5
2297;Sneek;Winst;1.2;29.1
2298;Sneek;Werkloosheid,bijstand,arbeidsongeschikt;1.4;16.6
2299;Sneek;Pensioen;3.8;22.9
2300;Soest;Totaal particulier huishouden;18.9;32.9
2301;Soest;Loon;10.0;36.5
2302;Soest;Winst;1.7;36.4
2303;Soest;Werkloosheid,bijstand,arbeidsongeschikt;1.4;18.6
2304;Soest;Pensioen;5.5;27.0
2305;Someren;Totaal particulier huishouden;6.7;30.2
2306;Someren;Loon;3.5;35.4
2307;Someren;Winst;0.9;31.1
2308;Someren;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.5
2309;Someren;Pensioen;1.7;22.1
2310;Son en Breugel;Totaal particulier huishouden;6.1;34.0
2311;Son en Breugel;Loon;3.0;36.6
2312;Son en Breugel;Winst;0.7;35.7
2313;Son en Breugel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.5
2314;Son en Breugel;Pensioen;1.9;31.4
2315;Spijkenisse;Totaal particulier huishouden;30.9;29.1
2316;Spijkenisse;Loon;19.2;32.9
2317;Spijkenisse;Winst;1.5;31.0
2318;Spijkenisse;Werkloosheid,bijstand,arbeidsongeschikt;2.8;17.4
2319;Spijkenisse;Pensioen;7.0;23.3
2320;Stadskanaal;Totaal particulier huishouden;14.2;25.2
2321;Stadskanaal;Loon;6.8;30.1
2322;Stadskanaal;Winst;1.1;31.1
2323;Stadskanaal;Werkloosheid,bijstand,arbeidsongeschikt;1.9;16.5
2324;Stadskanaal;Pensioen;4.2;20.2
2325;Staphorst;Totaal particulier huishouden;4.9;32.8
2326;Staphorst;Loon;2.7;35.8
2327;Staphorst;Winst;0.9;39.0
2328;Staphorst;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.1
2329;Staphorst;Pensioen;1.1;22.0
2330;Stede Broec;Totaal particulier huishouden;8.2;29.5
2331;Stede Broec;Loon;4.8;33.4
2332;Stede Broec;Winst;0.9;32.4
2333;Stede Broec;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.8
2334;Stede Broec;Pensioen;1.9;21.8
2335;Steenbergen;Totaal particulier huishouden;9.4;29.7
2336;Steenbergen;Loon;5.2;34.7
2337;Steenbergen;Winst;1.1;31.7
2338;Steenbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.3
2339;Steenbergen;Pensioen;2.4;21.2
2340;Steenwijkerland;Totaal particulier huishouden;17.4;27.4
2341;Steenwijkerland;Loon;8.6;31.4
2342;Steenwijkerland;Winst;2.0;30.7
2343;Steenwijkerland;Werkloosheid,bijstand,arbeidsongeschikt;1.3;17.1
2344;Steenwijkerland;Pensioen;5.2;22.2
2345;Stein (L.);Totaal particulier huishouden;11.1;29.0
2346;Stein (L.);Loon;6.0;34.0
2347;Stein (L.);Winst;0.7;32.6
2348;Stein (L.);Werkloosheid,bijstand,arbeidsongeschikt;1.1;19.9
2349;Stein (L.);Pensioen;3.0;22.1
2350;Strijen;Totaal particulier huishouden;3.7;31.4
2351;Strijen;Loon;2.2;35.8
2352;Strijen;Winst;0.4;33.0
2353;Strijen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.1
2354;Strijen;Pensioen;0.9;21.9
2355;Swalmen;Totaal particulier huishouden;3.7;27.4
2356;Swalmen;Loon;1.9;32.1
2357;Swalmen;Winst;0.3;33.7
2358;Swalmen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.0
2359;Swalmen;Pensioen;1.1;20.8
2360;Ten Boer;Totaal particulier huishouden;2.7;28.1
2361;Ten Boer;Loon;1.6;33.2
2362;Ten Boer;Winst;0.3;23.8
2363;Ten Boer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;14.5
2364;Ten Boer;Pensioen;0.6;21.6
2365;Ter Aar;Totaal particulier huishouden;3.2;33.4
2366;Ter Aar;Loon;1.8;37.8
2367;Ter Aar;Winst;0.5;34.8
2368;Ter Aar;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.9
2369;Ter Aar;Pensioen;0.8;23.6
2370;Terneuzen;Totaal particulier huishouden;23.8;28.2
2371;Terneuzen;Loon;12.6;33.3
2372;Terneuzen;Winst;1.7;32.1
2373;Terneuzen;Werkloosheid,bijstand,arbeidsongeschikt;2.0;16.7
2374;Terneuzen;Pensioen;7.2;21.9
2375;Terschelling;Totaal particulier huishouden;2.1;27.5
2376;Terschelling;Loon;1.0;28.9
2377;Terschelling;Winst;0.4;32.7
2378;Terschelling;Werkloosheid,bijstand,arbeidsongeschikt;0.1;17.4
2379;Terschelling;Pensioen;0.6;24.2
2380;Texel;Totaal particulier huishouden;5.7;26.0
2381;Texel;Loon;2.5;28.9
2382;Texel;Winst;1.2;25.7
2383;Texel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.2
2384;Texel;Pensioen;1.5;22.1
2385;Tholen;Totaal particulier huishouden;9.3;28.3
2386;Tholen;Loon;5.1;32.5
2387;Tholen;Winst;1.2;31.0
2388;Tholen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;17.7
2389;Tholen;Pensioen;2.4;20.9
2390;Thorn;Totaal particulier huishouden;1.1;28.8
2391;Thorn;Loon;0.6;34.7
2392;Thorn;Winst;0.1;29.7
2393;Thorn;Werkloosheid,bijstand,arbeidsongeschikt;;
2394;Thorn;Pensioen;0.3;20.7
2395;Tiel;Totaal particulier huishouden;16.1;28.5
2396;Tiel;Loon;9.5;32.6
2397;Tiel;Winst;1.3;30.7
2398;Tiel;Werkloosheid,bijstand,arbeidsongeschikt;1.5;17.4
2399;Tiel;Pensioen;3.5;22.4
2400;Tilburg;Totaal particulier huishouden;81.9;27.1
2401;Tilburg;Loon;47.3;31.2
2402;Tilburg;Winst;5.5;28.9
2403;Tilburg;Werkloosheid,bijstand,arbeidsongeschikt;8.9;16.9
2404;Tilburg;Pensioen;19.0;21.6
2405;Tubbergen;Totaal particulier huishouden;6.8;32.8
2406;Tubbergen;Loon;3.8;37.7
2407;Tubbergen;Winst;1.2;33.0
2408;Tubbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;23.9
2409;Tubbergen;Pensioen;1.5;21.9
2410;Twenterand;Totaal particulier huishouden;11.9;29.0
2411;Twenterand;Loon;6.8;33.3
2412;Twenterand;Winst;1.2;31.3
2413;Twenterand;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.3
2414;Twenterand;Pensioen;2.8;20.9
2415;Tynaarlo;Totaal particulier huishouden;13.0;31.4
2416;Tynaarlo;Loon;6.8;36.1
2417;Tynaarlo;Winst;1.3;31.5
2418;Tynaarlo;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.5
2419;Tynaarlo;Pensioen;4.0;25.5
2420;Tytsjerksteradiel;Totaal particulier huishouden;12.6;28.3
2421;Tytsjerksteradiel;Loon;6.5;32.1
2422;Tytsjerksteradiel;Winst;1.4;32.3
2423;Tytsjerksteradiel;Werkloosheid,bijstand,arbeidsongeschikt;1.0;17.7
2424;Tytsjerksteradiel;Pensioen;3.6;23.0
2425;Ubbergen;Totaal particulier huishouden;3.9;30.6
2426;Ubbergen;Loon;2.1;35.1
2427;Ubbergen;Winst;0.4;31.9
