ID;Geslacht;TypeZelfstandigeInStartjaar;SociaaleconomischePositieJaarEerder;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StartendeZelfstandigen_1
243;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2011;9.8
244;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2012;10.1
245;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2013;10.0
246;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2014;12.1
247;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2015;13.9
248;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2016;15.1
249;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2017;15.9
250;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2008;43.9
251;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2009;31.3
252;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2010;24.7
253;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2011;23.9
254;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2012;26.2
255;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2013;37.9
256;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2014;31.5
257;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2015;35.4
258;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2016;29.8
259;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2017;27.9
260;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2008;3.8
261;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2009;4.1
262;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2010;5.6
263;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2011;6.0
264;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2012;5.7
265;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2013;5.8
266;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2014;6.8
267;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2015;8.2
268;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2016;8.0
269;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2017;8.3
270;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2008;4.8
271;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2009;5.0
272;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2010;6.5
273;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2011;7.1
274;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2012;6.8
275;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2013;7.0
276;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2014;7.2
277;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2015;8.2
278;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2016;8.0
279;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2017;8.0
280;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2008;0.0
281;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2009;0.0
282;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2010;0.0
283;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2011;0.0
284;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2012;0.0
285;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2013;0.0
286;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2014;0.0
287;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2015;0.0
288;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2016;0.0
289;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2017;0.0
290;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2008;0.0
291;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2009;0.0
292;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2010;0.0
293;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2011;0.0
294;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2012;0.0
295;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2013;0.0
296;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2014;0.0
297;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2015;0.0
298;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2016;0.0
299;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2017;0.0
300;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2008;122.7
301;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2009;119.4
302;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2010;80.5
303;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2011;68.7
304;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2012;64.5
305;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2013;65.2
306;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2014;55.0
307;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2015;47.3
308;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2016;49.9
309;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2017;67.0
310;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A-U Alle economische activiteiten;2008;32.0
311;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A-U Alle economische activiteiten;2009;32.5
312;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A-U Alle economische activiteiten;2010;32.4
313;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A-U Alle economische activiteiten;2011;29.8
314;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A-U Alle economische activiteiten;2012;32.3
315;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A-U Alle economische activiteiten;2013;36.7
316;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A-U Alle economische activiteiten;2014;33.4
317;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A-U Alle economische activiteiten;2015;36.2
318;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A-U Alle economische activiteiten;2016;36.5
319;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A-U Alle economische activiteiten;2017;40.7
320;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-E Nijverheid (geen bouw) en energie;2008;0.2
321;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-E Nijverheid (geen bouw) en energie;2009;0.2
322;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-E Nijverheid (geen bouw) en energie;2010;0.4
323;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-E Nijverheid (geen bouw) en energie;2011;0.4
324;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-E Nijverheid (geen bouw) en energie;2012;0.4
325;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-E Nijverheid (geen bouw) en energie;2013;0.4
326;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-E Nijverheid (geen bouw) en energie;2014;0.4
327;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-E Nijverheid (geen bouw) en energie;2015;0.6
328;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-E Nijverheid (geen bouw) en energie;2016;0.5
329;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-E Nijverheid (geen bouw) en energie;2017;0.7
330;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-F Nijverheid en energie;2008;1.8
331;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-F Nijverheid en energie;2009;1.5
332;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-F Nijverheid en energie;2010;2.3
333;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-F Nijverheid en energie;2011;2.4
334;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-F Nijverheid en energie;2012;2.3
335;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-F Nijverheid en energie;2013;2.3
336;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-F Nijverheid en energie;2014;2.4
337;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-F Nijverheid en energie;2015;2.6
338;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-F Nijverheid en energie;2016;2.6
339;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B-F Nijverheid en energie;2017;2.9
340;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-I Handel, vervoer en horeca;2008;2.1
341;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-I Handel, vervoer en horeca;2009;2.4
342;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-I Handel, vervoer en horeca;2010;3.4
343;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-I Handel, vervoer en horeca;2011;3.5
344;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-I Handel, vervoer en horeca;2012;3.6
345;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-I Handel, vervoer en horeca;2013;3.7
346;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-I Handel, vervoer en horeca;2014;3.9
347;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-I Handel, vervoer en horeca;2015;4.3
348;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-I Handel, vervoer en horeca;2016;4.6
349;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-I Handel, vervoer en horeca;2017;4.7
350;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-N Commerciële dienstverlening;2008;5.6
351;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-N Commerciële dienstverlening;2009;5.9
352;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-N Commerciële dienstverlening;2010;8.4
353;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-N Commerciële dienstverlening;2011;8.5
354;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-N Commerciële dienstverlening;2012;8.8
355;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-N Commerciële dienstverlening;2013;9.0
356;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-N Commerciële dienstverlening;2014;9.4
357;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-N Commerciële dienstverlening;2015;11.5
358;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-N Commerciële dienstverlening;2016;11.3
359;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;G-N Commerciële dienstverlening;2017;12.1
360;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;M-N Zakelijke dienstverlening;2008;2.6
361;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;M-N Zakelijke dienstverlening;2009;2.5
362;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;M-N Zakelijke dienstverlening;2010;3.5
363;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;M-N Zakelijke dienstverlening;2011;3.5
364;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;M-N Zakelijke dienstverlening;2012;3.6
365;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;M-N Zakelijke dienstverlening;2013;3.8
366;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;M-N Zakelijke dienstverlening;2014;4.1
367;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;M-N Zakelijke dienstverlening;2015;5.1
368;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;M-N Zakelijke dienstverlening;2016;4.8
369;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;M-N Zakelijke dienstverlening;2017;5.4
370;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-Q Overheid en zorg;2008;4.5
371;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-Q Overheid en zorg;2009;4.1
372;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-Q Overheid en zorg;2010;4.4
373;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-Q Overheid en zorg;2011;3.9
374;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-Q Overheid en zorg;2012;5.7
375;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-Q Overheid en zorg;2013;8.7
376;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-Q Overheid en zorg;2014;8.9
377;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-Q Overheid en zorg;2015;9.6
378;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-Q Overheid en zorg;2016;9.3
379;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-Q Overheid en zorg;2017;9.2
380;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-U Niet-commerciële dienstverlening;2008;5.8
381;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-U Niet-commerciële dienstverlening;2009;5.6
382;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-U Niet-commerciële dienstverlening;2010;6.9
383;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-U Niet-commerciële dienstverlening;2011;6.4
384;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-U Niet-commerciële dienstverlening;2012;8.4
385;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-U Niet-commerciële dienstverlening;2013;11.5
386;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-U Niet-commerciële dienstverlening;2014;12.1
387;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-U Niet-commerciële dienstverlening;2015;13.4
388;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-U Niet-commerciële dienstverlening;2016;13.1
389;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;O-U Niet-commerciële dienstverlening;2017;13.1
390;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;R-U Cultuur, recreatie, overige diensten;2008;1.3
391;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;R-U Cultuur, recreatie, overige diensten;2009;1.5
392;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;R-U Cultuur, recreatie, overige diensten;2010;2.4
393;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;R-U Cultuur, recreatie, overige diensten;2011;2.5
394;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;R-U Cultuur, recreatie, overige diensten;2012;2.7
395;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;R-U Cultuur, recreatie, overige diensten;2013;2.8
396;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;R-U Cultuur, recreatie, overige diensten;2014;3.1
397;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;R-U Cultuur, recreatie, overige diensten;2015;3.8
398;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;R-U Cultuur, recreatie, overige diensten;2016;3.7
399;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;R-U Cultuur, recreatie, overige diensten;2017;3.9
400;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A Landbouw, bosbouw en visserij;2008;0.7
401;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A Landbouw, bosbouw en visserij;2009;0.7
402;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A Landbouw, bosbouw en visserij;2010;0.7
403;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A Landbouw, bosbouw en visserij;2011;0.9
404;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A Landbouw, bosbouw en visserij;2012;0.7
405;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A Landbouw, bosbouw en visserij;2013;0.8
406;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A Landbouw, bosbouw en visserij;2014;0.8
407;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A Landbouw, bosbouw en visserij;2015;1.0
408;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A Landbouw, bosbouw en visserij;2016;1.0
409;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;A Landbouw, bosbouw en visserij;2017;1.1
410;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B Delfstoffenwinning;2008;0.0
411;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B Delfstoffenwinning;2009;0.0
412;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B Delfstoffenwinning;2010;0.0
413;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B Delfstoffenwinning;2011;0.0
414;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B Delfstoffenwinning;2012;0.0
415;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B Delfstoffenwinning;2013;0.0
416;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B Delfstoffenwinning;2014;0.0
417;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B Delfstoffenwinning;2015;0.0
418;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B Delfstoffenwinning;2016;0.0
419;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;B Delfstoffenwinning;2017;0.0
420;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;C Industrie;2008;0.2
421;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;C Industrie;2009;0.2
422;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;C Industrie;2010;0.4
423;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;C Industrie;2011;0.4
424;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;C Industrie;2012;0.4
