ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;AfstandTussenWoonEnWerkgemeente_2
251;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Veluwe (CR);2014 december;305.4;14.9
252;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Achterhoek (CR);2006 december;158.2;11.9
253;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Achterhoek (CR);2007 december;164.0;12.7
254;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Achterhoek (CR);2008 december;163.5;12.1
255;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Achterhoek (CR);2009 december;159.2;12.3
256;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Achterhoek (CR);2010 december;162.4;13.0
257;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Achterhoek (CR);2011 december;168.9;13.7
258;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Achterhoek (CR);2012 december;162.1;15.7
259;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Achterhoek (CR);2013 december;157.1;16.5
260;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Achterhoek (CR);2014 december;157.7;16.5
261;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Arnhem/Nijmegen (CR);2006 december;319.9;13.0
262;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Arnhem/Nijmegen (CR);2007 december;331.6;13.7
263;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Arnhem/Nijmegen (CR);2008 december;332.4;13.7
264;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Arnhem/Nijmegen (CR);2009 december;322.7;13.4
265;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Arnhem/Nijmegen (CR);2010 december;326.4;13.3
266;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Arnhem/Nijmegen (CR);2011 december;332.4;13.7
267;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Arnhem/Nijmegen (CR);2012 december;323.6;14.4
268;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Arnhem/Nijmegen (CR);2013 december;312.1;13.4
269;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Arnhem/Nijmegen (CR);2014 december;313.9;13.3
270;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidwest-Gelderland (CR);2006 december;90.9;14.6
271;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidwest-Gelderland (CR);2007 december;97.8;15.2
272;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidwest-Gelderland (CR);2008 december;98.7;15.4
273;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidwest-Gelderland (CR);2009 december;97.2;15.7
274;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidwest-Gelderland (CR);2010 december;98.1;15.9
275;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidwest-Gelderland (CR);2011 december;99.3;15.3
276;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidwest-Gelderland (CR);2012 december;95.2;14.7
277;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidwest-Gelderland (CR);2013 december;92.9;15.1
278;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidwest-Gelderland (CR);2014 december;95.2;16.0
279;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Utrecht (CR);2006 december;636.1;17.3
280;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Utrecht (CR);2007 december;650.5;17.1
281;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Utrecht (CR);2008 december;657.2;17.2
282;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Utrecht (CR);2009 december;646.2;17.3
283;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Utrecht (CR);2010 december;655.8;17.5
284;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Utrecht (CR);2011 december;670.6;17.3
285;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Utrecht (CR);2012 december;654.8;17.3
286;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Utrecht (CR);2013 december;647.4;17.4
287;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Utrecht (CR);2014 december;649.7;18.1
288;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Kop van Noord-Holland (CR);2006 december;134.9;11.0
289;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Kop van Noord-Holland (CR);2007 december;138.4;11.1
290;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Kop van Noord-Holland (CR);2008 december;141.0;12.8
291;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Kop van Noord-Holland (CR);2009 december;138.9;11.5
292;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Kop van Noord-Holland (CR);2010 december;137.3;12.0
293;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Kop van Noord-Holland (CR);2011 december;143.2;14.8
294;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Kop van Noord-Holland (CR);2012 december;138.5;13.1
295;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Kop van Noord-Holland (CR);2013 december;137.5;13.9
296;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Kop van Noord-Holland (CR);2014 december;135.9;15.9
297;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Alkmaar en omgeving (CR);2006 december;98.9;10.4
298;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Alkmaar en omgeving (CR);2007 december;100.6;10.5
299;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Alkmaar en omgeving (CR);2008 december;99.0;10.3
300;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Alkmaar en omgeving (CR);2009 december;96.4;9.7
301;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Alkmaar en omgeving (CR);2010 december;98.3;10.1
302;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Alkmaar en omgeving (CR);2011 december;101.8;10.2
303;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Alkmaar en omgeving (CR);2012 december;98.2;10.3
304;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Alkmaar en omgeving (CR);2013 december;95.6;9.9
305;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Alkmaar en omgeving (CR);2014 december;96.0;10.2
306;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;IJmond (CR);2006 december;71.2;11.8
307;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;IJmond (CR);2007 december;74.3;11.0
308;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;IJmond (CR);2008 december;75.2;10.9
309;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;IJmond (CR);2009 december;73.4;10.5
310;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;IJmond (CR);2010 december;73.6;10.3
311;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;IJmond (CR);2011 december;73.9;10.0
312;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;IJmond (CR);2012 december;72.7;10.5
313;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;IJmond (CR);2013 december;71.3;11.8
314;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;IJmond (CR);2014 december;72.4;12.2
315;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Haarlem (CR);2006 december;91.0;11.6
316;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Haarlem (CR);2007 december;89.9;11.6
317;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Haarlem (CR);2008 december;88.6;12.0
318;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Haarlem (CR);2009 december;86.5;12.0
319;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Haarlem (CR);2010 december;86.2;12.0
320;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Haarlem (CR);2011 december;89.1;12.1
321;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Haarlem (CR);2012 december;85.5;12.6
322;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Haarlem (CR);2013 december;82.5;13.0
323;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Haarlem (CR);2014 december;80.6;11.3
324;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zaanstreek (CR);2006 december;60.5;13.1
325;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zaanstreek (CR);2007 december;61.6;11.8
326;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zaanstreek (CR);2008 december;57.1;10.9
327;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zaanstreek (CR);2009 december;54.7;9.6
328;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zaanstreek (CR);2010 december;59.7;10.9
329;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zaanstreek (CR);2011 december;60.2;9.6
330;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zaanstreek (CR);2012 december;57.4;10.5
331;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zaanstreek (CR);2013 december;58.0;10.4
332;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zaanstreek (CR);2014 december;58.8;11.9
333;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Amsterdam (CR);2006 december;788.7;17.1
334;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Amsterdam (CR);2007 december;811.0;17.3
335;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Amsterdam (CR);2008 december;811.9;17.1
336;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Amsterdam (CR);2009 december;795.5;16.7
337;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Amsterdam (CR);2010 december;799.4;16.4
338;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Amsterdam (CR);2011 december;827.6;16.9
339;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Amsterdam (CR);2012 december;798.4;16.1
340;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Amsterdam (CR);2013 december;791.9;16.1
341;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Amsterdam (CR);2014 december;813.5;16.8
342;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Het Gooi en Vechtstreek (CR);2006 december;115.8;16.3
343;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Het Gooi en Vechtstreek (CR);2007 december;116.9;15.7
344;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Het Gooi en Vechtstreek (CR);2008 december;111.8;15.3
345;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Het Gooi en Vechtstreek (CR);2009 december;107.0;15.4
346;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Het Gooi en Vechtstreek (CR);2010 december;106.5;14.5
347;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Het Gooi en Vechtstreek (CR);2011 december;109.3;14.4
348;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Het Gooi en Vechtstreek (CR);2012 december;106.4;15.3
349;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Het Gooi en Vechtstreek (CR);2013 december;103.3;16.7
350;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Het Gooi en Vechtstreek (CR);2014 december;103.2;17.2
351;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2006 december;170.2;9.8
352;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2007 december;175.8;10.1
353;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2008 december;174.5;10.1
354;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2009 december;174.8;10.3
355;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2010 december;174.8;9.5
356;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2011 december;176.7;9.9
357;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2012 december;173.2;9.7
358;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2013 december;170.2;9.1
359;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2014 december;167.4;9.4
360;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie 's-Gravenhage (CR);2006 december;380.3;13.2
361;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie 's-Gravenhage (CR);2007 december;396.2;13.4
362;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie 's-Gravenhage (CR);2008 december;395.1;13.4
363;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie 's-Gravenhage (CR);2009 december;387.7;13.0
364;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie 's-Gravenhage (CR);2010 december;395.8;13.3
365;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie 's-Gravenhage (CR);2011 december;392.0;12.4
366;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie 's-Gravenhage (CR);2012 december;372.2;12.6
367;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie 's-Gravenhage (CR);2013 december;365.8;12.7
368;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Agglomeratie 's-Gravenhage (CR);2014 december;370.6;13.4
369;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Delft en Westland (CR);2006 december;111.8;9.4
370;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Delft en Westland (CR);2007 december;113.8;9.4
371;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Delft en Westland (CR);2008 december;115.7;10.4
372;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Delft en Westland (CR);2009 december;112.0;10.3
373;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Delft en Westland (CR);2010 december;113.6;10.3
374;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Delft en Westland (CR);2011 december;116.4;10.4
375;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Delft en Westland (CR);2012 december;112.8;10.4
376;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Delft en Westland (CR);2013 december;111.7;10.7
377;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Delft en Westland (CR);2014 december;113.1;10.8
378;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Oost-Zuid-Holland (CR);2006 december;134.4;12.2
379;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Oost-Zuid-Holland (CR);2007 december;136.8;11.5
380;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Oost-Zuid-Holland (CR);2008 december;136.7;11.3
381;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Oost-Zuid-Holland (CR);2009 december;131.7;11.3
382;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Oost-Zuid-Holland (CR);2010 december;125.2;12.1
383;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Oost-Zuid-Holland (CR);2011 december;126.4;11.4
384;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Oost-Zuid-Holland (CR);2012 december;121.4;11.3
385;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Oost-Zuid-Holland (CR);2013 december;118.4;11.4
386;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Oost-Zuid-Holland (CR);2014 december;119.5;12.4
387;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Rijnmond (CR);2006 december;646.2;12.9
388;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Rijnmond (CR);2007 december;664.8;12.5
389;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Rijnmond (CR);2008 december;664.7;12.7
390;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Rijnmond (CR);2009 december;650.8;12.8
391;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Rijnmond (CR);2010 december;668.4;12.5
392;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Rijnmond (CR);2011 december;670.2;12.0
393;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Rijnmond (CR);2012 december;650.3;12.5
394;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Rijnmond (CR);2013 december;631.7;12.8
395;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Groot-Rijnmond (CR);2014 december;633.5;12.8
396;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidoost-Zuid-Holland (CR);2006 december;177.2;12.7
397;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidoost-Zuid-Holland (CR);2007 december;176.4;12.9
398;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidoost-Zuid-Holland (CR);2008 december;178.2;12.8
399;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidoost-Zuid-Holland (CR);2009 december;173.4;12.5
400;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidoost-Zuid-Holland (CR);2010 december;174.8;13.0
401;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidoost-Zuid-Holland (CR);2011 december;179.2;12.4
402;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidoost-Zuid-Holland (CR);2012 december;174.9;14.0
403;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidoost-Zuid-Holland (CR);2013 december;172.6;14.2
404;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zuidoost-Zuid-Holland (CR);2014 december;171.3;13.2
405;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zeeuwsch-Vlaanderen (CR);2006 december;39.0;8.2
406;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zeeuwsch-Vlaanderen (CR);2007 december;40.2;8.1
407;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zeeuwsch-Vlaanderen (CR);2008 december;40.5;8.9
408;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zeeuwsch-Vlaanderen (CR);2009 december;39.0;7.6
409;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zeeuwsch-Vlaanderen (CR);2010 december;39.1;7.3
410;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zeeuwsch-Vlaanderen (CR);2011 december;40.4;7.8
411;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zeeuwsch-Vlaanderen (CR);2012 december;39.7;9.7
412;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zeeuwsch-Vlaanderen (CR);2013 december;38.8;9.6
413;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Zeeuwsch-Vlaanderen (CR);2014 december;38.7;9.3
414;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Overig Zeeland (CR);2006 december;104.1;10.7
415;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Overig Zeeland (CR);2007 december;107.9;11.2
416;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Overig Zeeland (CR);2008 december;109.3;11.7
417;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Overig Zeeland (CR);2009 december;107.3;11.0
418;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Overig Zeeland (CR);2010 december;108.4;9.6
419;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Overig Zeeland (CR);2011 december;111.3;9.6
420;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Overig Zeeland (CR);2012 december;107.8;10.3
421;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Overig Zeeland (CR);2013 december;105.7;10.6
422;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Overig Zeeland (CR);2014 december;105.7;10.9
423;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;West-Noord-Brabant (CR);2006 december;286.6;13.3
424;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;West-Noord-Brabant (CR);2007 december;292.5;13.4
425;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;West-Noord-Brabant (CR);2008 december;292.9;13.7
426;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;West-Noord-Brabant (CR);2009 december;284.8;13.8
427;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;West-Noord-Brabant (CR);2010 december;284.5;13.7
428;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;West-Noord-Brabant (CR);2011 december;292.9;13.6
429;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;West-Noord-Brabant (CR);2012 december;283.1;14.1
430;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;West-Noord-Brabant (CR);2013 december;278.4;14.5
431;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;West-Noord-Brabant (CR);2014 december;282.1;15.4
432;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Midden-Noord-Brabant (CR);2006 december;213.1;16.0
433;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Midden-Noord-Brabant (CR);2007 december;217.6;15.8
434;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Midden-Noord-Brabant (CR);2008 december;217.7;14.6
435;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Midden-Noord-Brabant (CR);2009 december;213.1;15.1
436;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Midden-Noord-Brabant (CR);2010 december;213.5;15.2
437;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Midden-Noord-Brabant (CR);2011 december;222.9;15.3
438;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Midden-Noord-Brabant (CR);2012 december;209.5;18.2
439;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Midden-Noord-Brabant (CR);2013 december;204.7;18.2
440;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Midden-Noord-Brabant (CR);2014 december;206.6;17.5
441;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Noordoost-Noord-Brabant (CR);2006 december;306.8;13.4
442;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Noordoost-Noord-Brabant (CR);2007 december;312.0;13.4
443;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Noordoost-Noord-Brabant (CR);2008 december;313.6;13.3
444;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Noordoost-Noord-Brabant (CR);2009 december;306.9;13.4
445;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Noordoost-Noord-Brabant (CR);2010 december;309.5;13.4
446;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Noordoost-Noord-Brabant (CR);2011 december;309.9;12.5
447;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Noordoost-Noord-Brabant (CR);2012 december;299.4;12.9
448;Totaal mannen en vrouwen;Totaal leeftijd;Nederland;Noordoost-Noord-Brabant (CR);2013 december;295.3;12.9
