ID;Geslacht;Leeftijd;Herkomstgroepering;Perioden;TotaleBevolking_1;PersonenMetArbeidTotaal_2;Werknemers_3;ZelfstandigenWinstUitOnderneming_4;ZelfstandigenOverigeArbeid_5;PersonenMetArbeidInBuitenland_6;PersonenMetEenUitkeringTotaal_7;PersonenMetEenAOUitkering_8;PersonenMetEenWWUitkering_9;PersonenMetEenBijstandsuitkering_10;PersonenMetEenAndereUitkering_11;PersonenMetPensioenTotaal_12;PersonenMetEenAOWUitkering_13;PersonenMetEenOverigPensioen_14
123;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2004, vrijdag 24 september;1692.0;577.2;535.7;45.3;8.4;0.9;317.8;82.9;37.8;186.2;26.9;58.2;44.6;35.0
124;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2005, vrijdag 30 september;1716.5;595.7;551.5;48.2;9.8;1.0;318.1;78.9;35.6;188.6;30.9;65.1;50.2;40.1
125;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2006, vrijdag 29 september;1736.1;636.5;587.3;52.5;12.8;1.1;303.1;75.4;28.3;180.0;31.8;70.4;54.4;43.7
126;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2007, vrijdag 28 september;1760.8;684.4;633.1;53.4;14.3;1.2;293.1;77.8;25.2;171.8;31.6;76.2;59.5;47.5
127;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2008, vrijdag 26 september;1799.2;724.6;666.1;60.0;17.1;1.2;289.4;80.5;22.7;167.5;29.5;81.0;63.9;50.7
128;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2009, vrijdag 25 september;1847.6;724.7;656.1;69.1;19.2;1.3;321.3;84.7;38.5;179.4;29.8;87.2;68.9;54.9
129;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2010, vrijdag 24 september;1890.3;737.2;665.3;72.5;19.8;1.4;344.5;88.2;38.0;197.1;39.2;93.7;74.7;59.3
130;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2011, vrijdag 30 september;1931.5;757.0;680.2;79.1;20.4;1.5;361.3;93.3;37.7;209.5;31.8;98.9;80.3;62.6
131;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2012, vrijdag 28 september;1960.7;759.7;677.7;84.1;21.9;1.7;376.3;97.8;43.3;213.6;32.9;105.3;86.3;67.0
132;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2013. vrijdag 27 september;1991.0;753.1;666.8;87.0;22.2;1.9;404.2;102.2;55.6;226.7;33.2;110.7;92.1;70.5
133;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2014, vrijdag 26 september;2027.5;771.3;677.6;91.0;26.5;2.2;417.6;105.9;54.4;239.3;30.5;115.8;97.6;73.9
134;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2015, vrijdag 25 september;2077.4;800.7;705.5;98.2;24.2;1.9;426.4;107.6;50.6;250.5;28.6;120.4;102.9;73.6
135;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2001, vrijdag 28 september;961.2;446.6;415.1;36.7;4.7;0.5;256.2;69.8;13.5;158.0;28.1;40.6;30.6;23.4
136;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2002, vrijdag 27 september;996.4;456.2;423.3;37.8;5.0;0.6;264.4;73.8;17.7;160.7;26.1;45.4;34.3;26.7
137;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2003, vrijdag 26 september;1016.5;452.1;417.1;39.3;5.8;0.6;282.0;75.3;27.3;170.3;24.5;50.8;38.6;30.2
138;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2004, vrijdag 24 september;1022.1;443.0;407.0;38.8;6.8;0.7;290.7;75.4;33.3;174.0;22.9;55.9;42.8;33.2
139;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2005, vrijdag 30 september;1020.1;449.0;411.1;40.9;7.9;0.8;290.1;71.2;31.8;175.5;26.3;62.8;48.4;38.2
140;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2006, vrijdag 29 september;1015.7;470.8;429.1;43.9;10.3;0.9;275.8;67.1;25.6;168.1;26.6;67.9;52.5;41.8
141;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2007, vrijdag 28 september;1016.1;496.1;452.8;44.3;11.5;1.0;266.1;67.8;22.5;161.4;26.5;73.7;57.5;45.5
142;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2008, vrijdag 26 september;1028.9;518.7;470.0;49.1;13.8;1.0;261.4;68.9;19.8;158.0;24.4;78.4;61.9;48.5
143;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2009, vrijdag 25 september;1049.6;513.2;457.0;55.5;15.3;1.0;283.9;71.1;31.6;166.9;24.4;84.4;66.8;52.6
144;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2010, vrijdag 24 september;1065.4;512.2;454.4;57.4;15.2;1.2;300.6;72.7;31.2;180.8;30.8;90.9;72.5;56.9
145;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2011, vrijdag 30 september;1080.4;515.6;454.6;61.7;15.3;1.2;311.8;75.3;30.1;190.7;25.4;95.9;77.9;60.1
146;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2012, vrijdag 28 september;1085.8;509.0;444.6;64.8;16.0;1.3;320.6;77.4;33.5;193.8;25.9;102.1;83.8;64.4
147;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2013. vrijdag 27 september;1093.6;495.6;429.2;65.8;15.7;1.4;337.6;79.0;42.0;202.5;25.9;107.4;89.4;67.8
148;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2014, vrijdag 26 september;1107.2;495.7;425.1;67.4;18.4;1.7;345.0;79.9;40.9;211.6;23.2;112.3;94.8;71.1
149;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 1e generatie;2015, vrijdag 25 september;1135.5;501.5;430.6;71.2;16.9;1.4;351.0;80.4;37.2;221.4;21.2;116.8;99.9;70.8
150;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2001, vrijdag 28 september;581.1;117.2;113.2;5.1;1.0;0.1;17.2;5.1;1.1;7.7;3.9;2.0;1.6;1.5
151;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2002, vrijdag 27 september;612.4;124.8;120.4;5.5;1.1;0.1;19.4;6.0;1.9;8.5;3.7;2.1;1.6;1.6
152;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2003, vrijdag 26 september;642.4;129.1;124.2;6.0;1.2;0.1;23.8;6.7;3.6;10.7;3.8;2.2;1.7;1.7
153;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2004, vrijdag 24 september;669.9;134.2;128.7;6.4;1.5;0.2;27.1;7.4;4.5;12.2;4.0;2.2;1.8;1.8
154;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2005, vrijdag 30 september;696.4;146.6;140.4;7.2;1.9;0.2;28.0;7.6;3.8;13.1;4.6;2.3;1.8;1.9
155;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2006, vrijdag 29 september;720.4;165.7;158.2;8.6;2.5;0.2;27.3;8.3;2.7;11.9;5.2;2.5;1.9;2.0
156;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2007, vrijdag 28 september;744.7;188.4;180.3;9.1;2.7;0.2;27.0;10.0;2.6;10.4;5.1;2.6;2.0;2.1
157;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2008, vrijdag 26 september;770.3;205.8;196.1;10.9;3.3;0.2;28.0;11.6;2.8;9.5;5.0;2.7;2.1;2.2
158;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2009, vrijdag 25 september;798.0;211.5;199.2;13.6;3.8;0.3;37.5;13.7;6.9;12.5;5.5;2.8;2.1;2.2
159;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2010, vrijdag 24 september;824.9;225.0;211.0;15.1;4.6;0.3;43.9;15.5;6.8;16.4;8.4;2.9;2.2;2.3
160;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2011, vrijdag 30 september;851.1;241.4;225.6;17.4;5.1;0.3;49.5;18.0;7.6;18.8;6.4;3.0;2.4;2.4
161;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2012, vrijdag 28 september;874.9;250.7;233.0;19.3;5.9;0.4;55.7;20.4;9.8;19.8;7.0;3.2;2.5;2.6
162;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2013. vrijdag 27 september;897.4;257.5;237.6;21.2;6.5;0.4;66.6;23.3;13.6;24.3;7.3;3.3;2.7;2.7
163;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2014, vrijdag 26 september;920.3;275.6;252.5;23.5;8.1;0.5;72.5;26.0;13.6;27.6;7.2;3.5;2.8;2.8
164;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon, 2e generatie;2015, vrijdag 25 september;941.9;299.2;274.9;27.1;7.3;0.5;75.4;27.3;13.4;29.1;7.4;3.6;3.0;2.8
165;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2001, vrijdag 28 september;281.8;88.6;85.3;3.9;0.5;0.0;55.5;16.7;2.8;33.8;5.7;7.4;5.5;5.0
166;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2002, vrijdag 27 september;292.9;91.0;87.5;4.2;0.5;0.0;57.5;17.6;3.6;34.4;5.5;8.6;6.6;5.7
167;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2003, vrijdag 26 september;303.7;89.8;85.9;4.5;0.6;0.1;61.8;18.0;5.7;36.8;5.3;10.1;8.0;6.5
168;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2004, vrijdag 24 september;313.6;88.7;84.7;4.7;0.7;0.1;64.8;18.1;7.0;38.6;4.8;11.1;9.0;6.7
169;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2005, vrijdag 30 september;321.7;92.0;87.6;5.0;0.9;0.1;65.6;17.0;6.2;39.8;6.3;13.3;11.0;8.3
170;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2006, vrijdag 29 september;328.3;98.3;93.2;5.6;1.4;0.1;63.2;16.2;5.0;38.3;6.5;14.4;12.0;8.9
171;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2007, vrijdag 28 september;334.0;106.0;100.4;6.0;1.6;0.1;61.6;16.7;4.7;36.9;6.3;15.9;13.5;9.8
172;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2008, vrijdag 26 september;340.0;111.3;104.7;6.9;2.1;0.1;60.5;17.3;4.1;35.5;6.0;17.0;14.6;10.4
173;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2009, vrijdag 25 september;347.3;110.6;102.6;8.1;2.4;0.1;65.7;18.2;6.3;37.5;6.0;18.2;15.7;11.1
174;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2010, vrijdag 24 september;354.4;112.8;104.4;8.6;2.4;0.1;69.9;19.2;5.9;40.6;7.7;19.4;16.7;11.8
175;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2011, vrijdag 30 september;361.5;115.7;106.7;9.5;2.5;0.1;73.7;20.6;5.9;42.9;6.7;20.3;17.7;12.3
176;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2012, vrijdag 28 september;367.5;116.3;106.4;10.3;2.7;0.2;76.5;21.7;6.8;43.3;7.0;21.3;18.8;12.8
177;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2013. vrijdag 27 september;373.5;114.9;104.2;10.9;2.9;0.2;81.3;22.9;8.6;45.6;7.0;22.4;19.9;13.5
178;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2014, vrijdag 26 september;379.5;119.0;107.0;11.5;3.8;0.2;82.6;24.1;8.4;46.5;6.3;23.2;20.8;14.0
179;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;2015, vrijdag 25 september;384.2;124.2;111.9;12.9;3.5;0.2;83.0;25.0;7.7;46.6;5.9;23.5;20.8;13.6
180;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2001, vrijdag 28 september;328.3;111.4;103.0;10.6;0.6;0.1;67.5;29.0;4.9;29.4;9.0;8.4;5.8;5.6
181;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2002, vrijdag 27 september;339.0;114.2;105.3;11.1;0.7;0.1;69.0;30.3;6.0;29.3;8.5;9.6;6.9;6.4
182;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2003, vrijdag 26 september;349.4;114.2;104.7;11.6;0.8;0.1;73.3;30.9;8.6;31.1;8.1;11.2;8.3;7.5
183;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2004, vrijdag 24 september;357.4;113.3;103.6;11.5;1.0;0.2;75.2;30.9;9.8;32.0;7.9;12.8;9.7;8.5
184;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2005, vrijdag 30 september;363.3;117.1;106.7;12.2;1.2;0.2;74.4;28.8;9.0;32.6;9.2;14.6;11.4;9.8
185;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2006, vrijdag 29 september;368.0;125.4;113.8;13.5;1.8;0.2;70.3;26.8;7.2;30.7;9.3;16.0;12.7;10.6
186;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2007, vrijdag 28 september;371.8;134.3;122.1;13.6;2.1;0.2;68.5;27.3;6.7;29.4;9.3;17.3;14.0;11.4
187;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2008, vrijdag 26 september;376.9;142.5;128.1;15.4;3.0;0.2;66.9;27.9;5.8;28.4;8.1;18.3;15.1;11.9
188;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2009, vrijdag 25 september;382.6;143.1;125.5;18.2;3.8;0.2;72.7;28.9;8.7;30.2;8.1;19.4;16.2;12.5
189;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2010, vrijdag 24 september;387.9;146.1;127.8;18.9;3.9;0.2;76.1;29.5;8.2;32.6;9.5;20.7;17.4;13.3
190;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2011, vrijdag 30 september;392.1;150.8;131.4;20.4;3.9;0.3;77.6;30.7;7.9;33.5;8.5;21.5;18.4;13.7
191;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2012, vrijdag 28 september;394.8;151.0;130.3;21.7;4.2;0.3;78.8;31.7;8.7;32.6;8.7;22.4;19.3;14.3
192;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2013. vrijdag 27 september;396.2;149.4;127.8;22.3;4.4;0.4;83.7;32.6;11.4;34.3;8.7;23.2;20.1;14.6
193;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2014, vrijdag 26 september;396.5;152.7;129.0;23.3;5.7;0.4;85.1;33.1;11.2;35.6;8.1;23.9;20.9;14.9
194;Totaal mannen en vrouwen;Totaal leeftijd;Turkije;2015, vrijdag 25 september;396.6;156.9;133.2;24.4;5.0;0.4;82.9;33.1;10.4;34.2;7.7;24.7;21.9;14.2
195;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2001, vrijdag 28 september;314.4;149.5;143.5;7.4;1.7;0.1;55.9;17.8;3.0;30.6;7.0;15.7;12.0;9.1
196;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2002, vrijdag 27 september;319.8;150.7;144.6;7.4;1.8;0.1;56.4;18.9;4.0;29.8;6.5;16.8;12.7;10.1
197;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2003, vrijdag 26 september;324.7;149.4;143.0;7.5;2.0;0.1;59.5;19.2;6.6;30.7;6.0;18.0;13.5;11.1
198;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2004, vrijdag 24 september;328.9;148.2;141.5;7.3;2.4;0.1;62.0;19.3;8.4;31.4;6.1;19.1;14.2;12.1
199;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2005, vrijdag 30 september;331.9;151.8;144.8;7.8;2.8;0.1;61.5;18.7;7.9;31.5;6.6;20.4;15.1;13.3
200;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2006, vrijdag 29 september;334.0;159.6;151.8;8.5;3.4;0.1;58.6;18.2;6.2;30.2;6.7;21.9;16.0;14.6
201;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2007, vrijdag 28 september;336.1;168.5;160.3;8.6;3.8;0.1;55.8;18.6;5.3;28.2;6.5;23.2;17.0;15.8
202;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2008, vrijdag 26 september;338.6;173.5;164.2;9.7;4.3;0.1;54.2;19.1;4.8;26.4;6.0;24.3;18.0;16.8
203;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2009, vrijdag 25 september;341.9;171.4;160.6;11.2;4.7;0.2;60.3;19.9;8.6;28.2;5.9;26.1;19.1;18.5
204;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2010, vrijdag 24 september;344.7;171.2;159.8;11.7;4.9;0.2;63.9;20.3;9.1;30.5;6.9;27.9;20.5;20.0
205;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2011, vrijdag 30 september;346.8;172.3;160.1;13.0;4.9;0.2;66.5;21.2;9.2;32.3;6.0;29.2;22.0;21.2
206;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2012, vrijdag 28 september;347.8;170.5;157.6;13.7;5.3;0.2;69.1;21.9;10.7;32.7;6.1;31.1;23.7;22.9
207;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2013. vrijdag 27 september;348.4;166.2;152.8;13.9;5.3;0.2;74.6;22.6;13.9;34.8;6.1;32.4;25.1;24.1
208;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2014, vrijdag 26 september;348.9;167.2;153.0;14.1;6.0;0.2;76.3;23.1;13.9;36.4;5.5;33.6;26.5;25.2
209;Totaal mannen en vrouwen;Totaal leeftijd;Suriname;2015, vrijdag 25 september;348.6;170.4;156.1;15.3;5.4;0.2;75.4;23.1;12.9;36.4;5.2;34.6;28.2;25.2
210;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2001, vrijdag 28 september;124.1;51.6;50.1;1.8;0.6;0.0;21.2;3.2;0.8;15.4;2.4;3.0;2.4;1.4
211;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2002, vrijdag 27 september;129.2;52.9;51.3;1.9;0.7;0.1;21.9;3.5;1.3;15.4;2.3;3.5;2.6;1.6
212;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2003, vrijdag 26 september;131.2;52.4;50.7;2.0;0.8;0.0;23.5;3.7;2.2;16.3;2.1;3.8;2.8;1.9
213;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2004, vrijdag 24 september;131.2;51.3;49.5;1.9;0.9;0.1;24.2;3.7;2.9;16.4;2.1;4.2;3.0;2.2
214;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2005, vrijdag 30 september;130.2;52.4;50.3;2.1;1.0;0.1;23.6;3.7;2.8;15.8;2.3;4.6;3.2;2.6
215;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2006, vrijdag 29 september;130.6;56.0;53.7;2.4;1.2;0.1;21.7;3.6;2.2;14.1;2.5;5.0;3.4;3.0
216;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2007, vrijdag 28 september;132.1;60.3;57.8;2.5;1.4;0.1;20.1;3.9;1.9;12.6;2.5;5.4;3.8;3.3
217;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2008, vrijdag 26 september;134.7;62.6;59.7;2.9;1.6;0.1;19.1;4.2;1.7;11.5;2.6;5.8;4.0;3.6
218;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2009, vrijdag 25 september;138.3;61.9;58.3;3.3;1.7;0.1;22.2;4.5;3.4;12.5;2.8;6.4;4.5;4.0
219;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2010, vrijdag 24 september;141.4;62.5;58.8;3.5;1.8;0.1;24.7;4.8;3.6;14.2;3.7;7.0;5.1;4.5
220;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2011, vrijdag 30 september;144.1;63.1;59.1;4.0;1.8;0.1;26.0;5.3;3.6;15.0;3.2;7.4;5.6;4.9
221;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2012, vrijdag 28 september;145.7;62.3;58.0;4.2;2.0;0.1;27.6;5.7;4.3;15.4;3.4;8.0;6.2;5.3
222;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2013. vrijdag 27 september;147.0;60.7;56.2;4.4;1.9;0.2;30.2;6.1;5.3;16.6;3.8;8.4;6.7;5.7
223;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2014, vrijdag 26 september;148.8;61.3;56.4;4.6;2.1;0.2;31.3;6.5;5.1;17.5;3.5;8.7;7.2;6.0
224;Totaal mannen en vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2015, vrijdag 25 september;150.6;63.7;58.7;5.1;1.9;0.2;31.1;6.7;4.7;17.6;3.2;9.1;7.8;6.0
225;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2001, vrijdag 28 september;493.7;162.8;146.4;18.0;2.3;0.3;73.4;8.2;3.1;56.5;7.9;8.1;6.4;3.9
226;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2002, vrijdag 27 september;527.9;172.3;155.0;18.8;2.4;0.4;78.9;9.5;4.6;60.4;7.0;9.0;7.1;4.4
227;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2003, vrijdag 26 september;549.8;175.4;156.9;19.7;2.9;0.4;87.7;10.2;7.7;66.0;6.7;9.9;7.8;4.9
228;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2004, vrijdag 24 september;561.0;175.7;156.5;19.9;3.4;0.5;91.6;10.9;9.7;67.8;6.0;11.0;8.7;5.4
229;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2005, vrijdag 30 september;569.4;182.4;162.0;21.0;4.0;0.5;93.0;10.6;9.6;68.9;6.6;12.2;9.5;6.1
230;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2006, vrijdag 29 september;575.4;197.0;174.9;22.5;4.9;0.6;89.4;10.5;7.7;66.7;6.8;13.2;10.3;6.6
231;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2007, vrijdag 28 september;586.8;215.4;192.5;22.8;5.3;0.7;87.0;11.3;6.6;64.7;7.0;14.4;11.2;7.3
232;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2008, vrijdag 26 september;609.0;234.5;209.4;25.2;6.0;0.6;88.7;12.1;6.3;65.7;6.7;15.7;12.3;8.0
233;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2009, vrijdag 25 september;637.6;237.7;209.1;28.2;6.6;0.7;100.5;13.3;11.5;71.1;7.0;17.0;13.4;8.7
234;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2010, vrijdag 24 september;662.0;244.5;214.5;29.7;6.8;0.8;109.8;14.3;11.2;79.3;11.3;18.9;14.9;9.7
235;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2011, vrijdag 30 september;687.0;255.2;222.9;32.3;7.3;0.8;117.5;15.6;11.2;85.8;7.4;20.4;16.5;10.5
236;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2012, vrijdag 28 september;704.9;259.7;225.3;34.1;7.8;0.9;124.3;16.8;12.8;89.6;7.6;22.5;18.3;11.7
237;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2013. vrijdag 27 september;725.8;261.9;225.7;35.6;7.7;1.0;134.4;18.1;16.3;95.5;7.7;24.4;20.2;12.7
238;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2014, vrijdag 26 september;753.9;271.2;232.3;37.4;8.8;1.2;142.2;19.2;15.9;103.2;7.1;26.4;22.2;13.8
239;Totaal mannen en vrouwen;Totaal leeftijd;Overig niet-westers;2015, vrijdag 25 september;797.4;285.5;245.7;40.5;8.3;1.0;154.0;19.7;14.9;115.7;6.6;28.5;24.2;14.5
240;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal herkomst;2001, vrijdag 28 september;2991.7;29.8;29.7;0.0;0.0;0.0;1.1;0.0;0.0;0.2;0.8;;;
241;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal herkomst;2002, vrijdag 27 september;3004.2;29.4;29.4;0.0;0.0;0.0;1.0;0.0;0.0;0.2;0.8;;;
242;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal herkomst;2003, vrijdag 26 september;3012.5;22.1;22.0;0.0;0.0;0.0;1.1;0.0;0.0;0.2;0.9;;;
243;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal herkomst;2004, vrijdag 24 september;3007.4;18.1;18.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2;0.8;;;
244;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal herkomst;2005, vrijdag 30 september;2991.3;14.9;14.8;0.0;0.0;0.0;1.0;0.0;0.0;0.2;0.9;;;
245;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal herkomst;2006, vrijdag 29 september;2963.3;10.6;10.6;0.0;0.0;0.0;1.0;0.0;0.0;0.3;0.7;;;
246;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal herkomst;2007, vrijdag 28 september;2938.9;12.4;12.3;0.0;0.0;0.0;0.9;0.0;0.0;0.2;0.7;;;
247;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal herkomst;2008, vrijdag 26 september;2923.2;13.0;13.0;0.0;0.0;0.0;0.9;0.0;0.0;0.2;0.7;;;
248;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal herkomst;2009, vrijdag 25 september;2913.3;11.7;11.6;0.0;0.1;0.0;0.8;0.0;0.0;0.2;0.6;;;
249;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal herkomst;2010, vrijdag 24 september;2903.5;10.3;10.2;0.0;0.1;0.0;0.8;0.0;0.0;0.2;0.6;;;
250;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal herkomst;2011, vrijdag 30 september;2901.1;10.5;10.4;0.0;0.1;0.0;0.8;0.0;0.0;0.2;0.6;;;
