ID;TypeHuishouden;Leeftijd;Herkomst;Generatie;OoitOfNooitGescheiden;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
106;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Totaal alle generaties;Nooit gescheiden;2007;1130600.0;5300.0;11800.0;45.0;3100.0;10400.0;39.0;37.0;8400.0;22200.0;84.0
107;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Totaal alle generaties;Nooit gescheiden;2008;1171850.0;5500.0;12200.0;44.0;3200.0;10900.0;39.0;41.0;8700.0;23100.0;83.0
108;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Totaal alle generaties;Nooit gescheiden;2009;1143950.0;5800.0;12800.0;47.0;3100.0;10200.0;37.0;35.0;8900.0;23000.0;84.0
109;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Totaal alle generaties;Nooit gescheiden;2010;1193550.0;5900.0;12900.0;47.0;3000.0;9800.0;36.0;35.0;8900.0;22700.0;83.0
110;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Totaal alle generaties;Nooit gescheiden;2011;1187400.0;6000.0;13100.0;47.0;2900.0;9700.0;35.0;34.0;8900.0;22800.0;82.0
111;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Totaal alle generaties;Nooit gescheiden;2012;1200350.0;6100.0;13300.0;48.0;2600.0;9100.0;33.0;31.0;8700.0;22400.0;81.0
112;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Totaal alle generaties;Ooit gescheiden;2005;450400.0;7600.0;11100.0;44.0;4100.0;7800.0;30.0;40.0;11700.0;18900.0;74.0
113;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Totaal alle generaties;Ooit gescheiden;2006;455850.0;7700.0;11300.0;41.0;4100.0;8600.0;31.0;42.0;11800.0;19900.0;72.0
114;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Totaal alle generaties;Ooit gescheiden;2007;465950.0;8100.0;11700.0;41.0;4800.0;9700.0;34.0;43.0;12900.0;21400.0;75.0
115;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Totaal alle generaties;Ooit gescheiden;2008;439350.0;8500.0;12000.0;40.0;5100.0;9900.0;33.0;46.0;13600.0;21900.0;73.0
116;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Totaal alle generaties;Ooit gescheiden;2009;464200.0;8900.0;12600.0;41.0;5100.0;9900.0;32.0;43.0;14000.0;22500.0;73.0
117;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Totaal alle generaties;Ooit gescheiden;2010;442950.0;9200.0;12800.0;41.0;5000.0;9500.0;30.0;43.0;14200.0;22300.0;71.0
118;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Totaal alle generaties;Ooit gescheiden;2011;468100.0;9300.0;13000.0;40.0;4900.0;9800.0;30.0;42.0;14200.0;22800.0;70.0
119;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Totaal alle generaties;Ooit gescheiden;2012;470150.0;9400.0;13200.0;40.0;4500.0;9300.0;28.0;41.0;13900.0;22500.0;68.0
120;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;
121;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2006;;;;;;;;;;;
122;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2007;;;;;;;;;;;
123;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2008;;;;;;;;;;;
124;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2009;;;;;;;;;;;
125;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2010;;;;;;;;;;;
126;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2011;;;;;;;;;;;
127;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2012;;;;;;;;;;;
128;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Nooit gescheiden;2005;;;;;;;;;;;
129;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Nooit gescheiden;2006;;;;;;;;;;;
130;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Nooit gescheiden;2007;;;;;;;;;;;
131;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Nooit gescheiden;2008;;;;;;;;;;;
132;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Nooit gescheiden;2009;;;;;;;;;;;
133;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Nooit gescheiden;2010;;;;;;;;;;;
134;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Nooit gescheiden;2011;;;;;;;;;;;
135;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Nooit gescheiden;2012;;;;;;;;;;;
136;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Ooit gescheiden;2005;;;;;;;;;;;
137;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Ooit gescheiden;2006;;;;;;;;;;;
138;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Ooit gescheiden;2007;;;;;;;;;;;
139;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Ooit gescheiden;2008;;;;;;;;;;;
140;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Ooit gescheiden;2009;;;;;;;;;;;
141;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Ooit gescheiden;2010;;;;;;;;;;;
142;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Ooit gescheiden;2011;;;;;;;;;;;
143;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Eerste generatie allochtonen;Ooit gescheiden;2012;;;;;;;;;;;
144;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;
145;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2006;;;;;;;;;;;
146;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2007;;;;;;;;;;;
147;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2008;;;;;;;;;;;
148;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2009;;;;;;;;;;;
149;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2010;;;;;;;;;;;
150;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2011;;;;;;;;;;;
151;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2012;;;;;;;;;;;
152;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Nooit gescheiden;2005;;;;;;;;;;;
153;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Nooit gescheiden;2006;;;;;;;;;;;
154;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Nooit gescheiden;2007;;;;;;;;;;;
155;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Nooit gescheiden;2008;;;;;;;;;;;
156;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Nooit gescheiden;2009;;;;;;;;;;;
157;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Nooit gescheiden;2010;;;;;;;;;;;
158;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Nooit gescheiden;2011;;;;;;;;;;;
159;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Nooit gescheiden;2012;;;;;;;;;;;
160;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Ooit gescheiden;2005;;;;;;;;;;;
161;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Ooit gescheiden;2006;;;;;;;;;;;
162;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Ooit gescheiden;2007;;;;;;;;;;;
163;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Ooit gescheiden;2008;;;;;;;;;;;
164;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Ooit gescheiden;2009;;;;;;;;;;;
165;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Ooit gescheiden;2010;;;;;;;;;;;
166;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Ooit gescheiden;2011;;;;;;;;;;;
167;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Tweede generatie allochtonen;Ooit gescheiden;2012;;;;;;;;;;;
168;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2005;1550800.0;5800.0;11300.0;46.0;3000.0;8100.0;33.0;37.0;8800.0;19400.0;79.0
169;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2006;1574800.0;5900.0;11400.0;44.0;3000.0;9100.0;35.0;38.0;8900.0;20500.0;79.0
170;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2007;1596550.0;6100.0;11800.0;43.0;3600.0;10200.0;37.0;39.0;9700.0;22000.0;80.0
171;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2008;1611200.0;6300.0;12100.0;43.0;3700.0;10600.0;38.0;42.0;10000.0;22700.0;81.0
172;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2009;1608100.0;6700.0;12800.0;45.0;3700.0;10100.0;36.0;38.0;10400.0;22900.0;81.0
173;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2010;1636550.0;6800.0;12900.0;45.0;3600.0;9800.0;34.0;37.0;10400.0;22700.0;79.0
174;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2011;1655500.0;6900.0;13100.0;45.0;3500.0;9700.0;33.0;36.0;10400.0;22800.0;78.0
175;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2012;1670500.0;7000.0;13300.0;45.0;3200.0;9200.0;31.0;34.0;10200.0;22500.0;76.0
176;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Nooit gescheiden;2005;1100400.0;5000.0;11300.0;47.0;2600.0;8200.0;34.0;35.0;7600.0;19500.0;81.0
177;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Nooit gescheiden;2006;1118950.0;5100.0;11400.0;45.0;2600.0;9300.0;37.0;36.0;7700.0;20700.0;82.0
178;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Nooit gescheiden;2007;1130600.0;5300.0;11800.0;45.0;3100.0;10400.0;39.0;37.0;8400.0;22200.0;84.0
179;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Nooit gescheiden;2008;1171850.0;5500.0;12200.0;44.0;3200.0;10900.0;39.0;41.0;8700.0;23100.0;83.0
180;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Nooit gescheiden;2009;1143950.0;5800.0;12800.0;47.0;3100.0;10200.0;37.0;35.0;8900.0;23000.0;84.0
181;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Nooit gescheiden;2010;1193550.0;5900.0;12900.0;47.0;3000.0;9800.0;36.0;35.0;8900.0;22700.0;83.0
182;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Nooit gescheiden;2011;1187400.0;6000.0;13100.0;47.0;2900.0;9700.0;35.0;34.0;8900.0;22800.0;82.0
183;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Nooit gescheiden;2012;1200350.0;6100.0;13300.0;48.0;2600.0;9100.0;33.0;31.0;8700.0;22400.0;81.0
184;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Ooit gescheiden;2005;450400.0;7600.0;11100.0;44.0;4100.0;7800.0;30.0;40.0;11700.0;18900.0;74.0
185;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Ooit gescheiden;2006;455850.0;7700.0;11300.0;41.0;4100.0;8600.0;31.0;42.0;11800.0;19900.0;72.0
186;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Ooit gescheiden;2007;465950.0;8100.0;11700.0;41.0;4800.0;9700.0;34.0;43.0;12900.0;21400.0;75.0
187;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Ooit gescheiden;2008;439350.0;8500.0;12000.0;40.0;5100.0;9900.0;33.0;46.0;13600.0;21900.0;73.0
188;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Ooit gescheiden;2009;464200.0;8900.0;12600.0;41.0;5100.0;9900.0;32.0;43.0;14000.0;22500.0;73.0
189;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Ooit gescheiden;2010;442950.0;9200.0;12800.0;41.0;5000.0;9500.0;30.0;43.0;14200.0;22300.0;71.0
190;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Ooit gescheiden;2011;468100.0;9300.0;13000.0;40.0;4900.0;9800.0;30.0;42.0;14200.0;22800.0;70.0
191;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen;Autochtonen;Ooit gescheiden;2012;470150.0;9400.0;13200.0;40.0;4500.0;9300.0;28.0;41.0;13900.0;22500.0;68.0
192;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2005;592750.0;3600.0;9900.0;56.0;1400.0;4700.0;27.0;15.0;5000.0;14600.0;83.0
193;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2006;602300.0;3700.0;10000.0;53.0;1500.0;5500.0;29.0;15.0;5200.0;15500.0;82.0
194;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2007;623550.0;3900.0;10300.0;52.0;1700.0;6200.0;32.0;16.0;5600.0;16500.0;84.0
195;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2008;651600.0;3900.0;10600.0;52.0;1700.0;6400.0;32.0;23.0;5600.0;17000.0;84.0
196;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2009;671100.0;4100.0;11100.0;55.0;1300.0;3500.0;17.0;15.0;5400.0;14600.0;72.0
197;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2010;695350.0;4200.0;11200.0;55.0;1200.0;3300.0;16.0;15.0;5400.0;14500.0;71.0
198;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2011;717350.0;4300.0;11400.0;55.0;1200.0;3200.0;15.0;15.0;5500.0;14600.0;70.0
199;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2012;726150.0;4400.0;11500.0;55.0;1100.0;3000.0;14.0;13.0;5500.0;14500.0;69.0
200;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Nooit gescheiden;2005;427350.0;3000.0;10000.0;61.0;1100.0;4600.0;28.0;13.0;4100.0;14600.0;89.0
201;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Nooit gescheiden;2006;434400.0;3100.0;10100.0;58.0;1200.0;5400.0;31.0;14.0;4300.0;15500.0;89.0
202;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Nooit gescheiden;2007;452350.0;3200.0;10400.0;57.0;1400.0;6200.0;34.0;14.0;4600.0;16600.0;91.0
203;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Nooit gescheiden;2008;487700.0;3200.0;10700.0;56.0;1400.0;6400.0;34.0;22.0;4600.0;17100.0;90.0
204;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Nooit gescheiden;2009;495600.0;3300.0;11200.0;61.0;1000.0;3200.0;18.0;13.0;4300.0;14400.0;79.0
205;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Nooit gescheiden;2010;526650.0;3400.0;11300.0;60.0;900.0;3100.0;16.0;13.0;4300.0;14400.0;76.0
206;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Nooit gescheiden;2011;549750.0;3500.0;11400.0;60.0;900.0;2900.0;15.0;13.0;4400.0;14300.0;75.0
207;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Nooit gescheiden;2012;556500.0;3600.0;11500.0;59.0;800.0;2700.0;14.0;11.0;4400.0;14200.0;73.0
208;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Ooit gescheiden;2005;165350.0;5300.0;9500.0;45.0;2200.0;4900.0;23.0;20.0;7500.0;14400.0;68.0
209;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Ooit gescheiden;2006;167900.0;5500.0;9600.0;43.0;2300.0;5500.0;25.0;20.0;7800.0;15100.0;68.0
210;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Ooit gescheiden;2007;171200.0;5700.0;10000.0;43.0;2700.0;6300.0;27.0;21.0;8400.0;16300.0;70.0
211;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Ooit gescheiden;2008;163950.0;6100.0;10300.0;43.0;2900.0;6500.0;27.0;24.0;9000.0;16800.0;70.0
212;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Ooit gescheiden;2009;175500.0;6400.0;10800.0;44.0;2200.0;4300.0;17.0;20.0;8600.0;15100.0;61.0
213;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Ooit gescheiden;2010;168700.0;6700.0;10900.0;43.0;2200.0;4100.0;16.0;20.0;8900.0;15000.0;59.0
214;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Ooit gescheiden;2011;167600.0;6900.0;11300.0;43.0;2100.0;4200.0;16.0;20.0;9000.0;15500.0;59.0
215;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Totaal alle generaties;Ooit gescheiden;2012;169600.0;7100.0;11400.0;44.0;1900.0;3800.0;15.0;19.0;9000.0;15200.0;59.0
216;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2005;404200.0;3200.0;9200.0;56.0;1100.0;3900.0;24.0;11.0;4300.0;13100.0;80.0
217;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2006;406700.0;3300.0;9300.0;53.0;1200.0;4500.0;26.0;11.0;4500.0;13800.0;79.0
218;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2007;421600.0;3400.0;9600.0;52.0;1400.0;5200.0;29.0;12.0;4800.0;14800.0;81.0
219;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2008;443500.0;3500.0;9900.0;53.0;1400.0;5300.0;28.0;19.0;4900.0;15200.0;81.0
220;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2009;461050.0;3600.0;10300.0;56.0;800.0;2100.0;11.0;12.0;4400.0;12400.0;67.0
221;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2010;479000.0;3700.0;10400.0;56.0;800.0;1900.0;10.0;12.0;4500.0;12300.0;66.0
222;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2011;496350.0;3800.0;10600.0;56.0;800.0;1800.0;10.0;11.0;4600.0;12400.0;66.0
223;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2012;501500.0;3800.0;10700.0;56.0;700.0;1700.0;9.0;10.0;4500.0;12400.0;65.0
224;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2005;280250.0;2500.0;9300.0;63.0;900.0;3800.0;26.0;10.0;3400.0;13100.0;89.0
225;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2006;281200.0;2600.0;9400.0;59.0;900.0;4500.0;28.0;10.0;3500.0;13900.0;87.0
226;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2007;293800.0;2700.0;9700.0;57.0;1100.0;5200.0;31.0;11.0;3800.0;14900.0;88.0
227;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2008;320800.0;2700.0;9900.0;57.0;1000.0;5300.0;31.0;19.0;3700.0;15200.0;88.0
228;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2009;329550.0;2800.0;10400.0;62.0;600.0;1700.0;10.0;10.0;3400.0;12100.0;72.0
229;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2010;352750.0;2800.0;10500.0;62.0;600.0;1600.0;10.0;10.0;3400.0;12100.0;72.0
230;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2011;373750.0;3000.0;10600.0;61.0;600.0;1500.0;9.0;10.0;3600.0;12100.0;70.0
231;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2012;377700.0;3000.0;10600.0;60.0;500.0;1400.0;8.0;9.0;3500.0;12000.0;68.0
232;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2005;123950.0;4700.0;9000.0;45.0;1700.0;4000.0;20.0;15.0;6400.0;13000.0;65.0
233;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2006;125500.0;4900.0;9100.0;44.0;1800.0;4600.0;22.0;15.0;6700.0;13700.0;66.0
234;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2007;127800.0;5100.0;9400.0;44.0;2100.0;5200.0;24.0;17.0;7200.0;14600.0;68.0
235;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2008;122700.0;5500.0;9700.0;43.0;2200.0;5300.0;24.0;19.0;7700.0;15000.0;67.0
