ID;IndicatieGrondslag;LeveringsvormZorg;Zorgzwaartepakket;Perioden;PersonenMetIndicatieOpPeildatum_1;PersonenMetIndicatieOpPeildatum_2
240;Totaal personen;Totaal leveringsvorm zorg;zzp 4 LVG Wonen met zeer intensieve b..;2021;275.0;0.0
241;Totaal personen;Totaal leveringsvorm zorg;zzp 4 LVG Wonen met zeer intensieve b..;2022;230.0;0.0
242;Totaal personen;Totaal leveringsvorm zorg;zzp 4 LVG Wonen met zeer intensieve b..;2023;210.0;0.0
243;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LVG Besloten wonen met zeer int..;2015;75.0;0.0
244;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LVG Besloten wonen met zeer int..;2016;35.0;0.0
245;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LVG Besloten wonen met zeer int..;2017;25.0;0.0
246;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LVG Besloten wonen met zeer int..;2018;30.0;0.0
247;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LVG Besloten wonen met zeer int..;2019;30.0;0.0
248;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LVG Besloten wonen met zeer int..;2020;20.0;0.0
249;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LVG Besloten wonen met zeer int..;2021;10.0;0.0
250;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LVG Besloten wonen met zeer int..;2022;5.0;0.0
251;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LVG Besloten wonen met zeer int..;2023;5.0;0.0
252;Totaal personen;Totaal leveringsvorm zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2015;465.0;0.0
253;Totaal personen;Totaal leveringsvorm zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2016;415.0;0.0
254;Totaal personen;Totaal leveringsvorm zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2017;390.0;0.0
255;Totaal personen;Totaal leveringsvorm zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2018;385.0;0.0
256;Totaal personen;Totaal leveringsvorm zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2019;320.0;0.0
257;Totaal personen;Totaal leveringsvorm zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2020;310.0;0.0
258;Totaal personen;Totaal leveringsvorm zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2021;315.0;0.0
259;Totaal personen;Totaal leveringsvorm zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2022;295.0;0.0
260;Totaal personen;Totaal leveringsvorm zorg;zzp 1 SGLVG Behandeling in een SGLVG ..;2023;305.0;0.0
261;Totaal personen;Totaal leveringsvorm zorg;zzp 1 LG  Wonen met enige begeleiding..;2015;315.0;0.0
262;Totaal personen;Totaal leveringsvorm zorg;zzp 1 LG  Wonen met enige begeleiding..;2016;265.0;0.0
263;Totaal personen;Totaal leveringsvorm zorg;zzp 1 LG  Wonen met enige begeleiding..;2017;220.0;0.0
264;Totaal personen;Totaal leveringsvorm zorg;zzp 1 LG  Wonen met enige begeleiding..;2018;195.0;0.0
265;Totaal personen;Totaal leveringsvorm zorg;zzp 1 LG  Wonen met enige begeleiding..;2019;165.0;0.0
266;Totaal personen;Totaal leveringsvorm zorg;zzp 1 LG  Wonen met enige begeleiding..;2020;145.0;0.0
267;Totaal personen;Totaal leveringsvorm zorg;zzp 1 LG  Wonen met enige begeleiding..;2021;125.0;0.0
268;Totaal personen;Totaal leveringsvorm zorg;zzp 1 LG  Wonen met enige begeleiding..;2022;110.0;0.0
269;Totaal personen;Totaal leveringsvorm zorg;zzp 1 LG  Wonen met enige begeleiding..;2023;100.0;0.0
270;Totaal personen;Totaal leveringsvorm zorg;zzp 2 LG Wonen met begeleiding en eni..;2015;1530.0;0.01
271;Totaal personen;Totaal leveringsvorm zorg;zzp 2 LG Wonen met begeleiding en eni..;2016;1600.0;0.01
272;Totaal personen;Totaal leveringsvorm zorg;zzp 2 LG Wonen met begeleiding en eni..;2017;1620.0;0.01
273;Totaal personen;Totaal leveringsvorm zorg;zzp 2 LG Wonen met begeleiding en eni..;2018;1605.0;0.01
274;Totaal personen;Totaal leveringsvorm zorg;zzp 2 LG Wonen met begeleiding en eni..;2019;1595.0;0.01
275;Totaal personen;Totaal leveringsvorm zorg;zzp 2 LG Wonen met begeleiding en eni..;2020;1625.0;0.01
276;Totaal personen;Totaal leveringsvorm zorg;zzp 2 LG Wonen met begeleiding en eni..;2021;1665.0;0.01
277;Totaal personen;Totaal leveringsvorm zorg;zzp 2 LG Wonen met begeleiding en eni..;2022;1730.0;0.01
278;Totaal personen;Totaal leveringsvorm zorg;zzp 2 LG Wonen met begeleiding en eni..;2023;1715.0;0.01
279;Totaal personen;Totaal leveringsvorm zorg;zzp 3 LG Wonen met enige begeleiding ..;2015;1195.0;0.01
280;Totaal personen;Totaal leveringsvorm zorg;zzp 3 LG Wonen met enige begeleiding ..;2016;880.0;0.01
281;Totaal personen;Totaal leveringsvorm zorg;zzp 3 LG Wonen met enige begeleiding ..;2017;690.0;0.0
282;Totaal personen;Totaal leveringsvorm zorg;zzp 3 LG Wonen met enige begeleiding ..;2018;535.0;0.0
283;Totaal personen;Totaal leveringsvorm zorg;zzp 3 LG Wonen met enige begeleiding ..;2019;430.0;0.0
284;Totaal personen;Totaal leveringsvorm zorg;zzp 3 LG Wonen met enige begeleiding ..;2020;350.0;0.0
285;Totaal personen;Totaal leveringsvorm zorg;zzp 3 LG Wonen met enige begeleiding ..;2021;290.0;0.0
286;Totaal personen;Totaal leveringsvorm zorg;zzp 3 LG Wonen met enige begeleiding ..;2022;245.0;0.0
287;Totaal personen;Totaal leveringsvorm zorg;zzp 3 LG Wonen met enige begeleiding ..;2023;205.0;0.0
288;Totaal personen;Totaal leveringsvorm zorg;zzp 4 LG Wonen met begeleiding en ver..;2015;4010.0;0.02
289;Totaal personen;Totaal leveringsvorm zorg;zzp 4 LG Wonen met begeleiding en ver..;2016;4350.0;0.03
290;Totaal personen;Totaal leveringsvorm zorg;zzp 4 LG Wonen met begeleiding en ver..;2017;4490.0;0.03
291;Totaal personen;Totaal leveringsvorm zorg;zzp 4 LG Wonen met begeleiding en ver..;2018;4510.0;0.03
292;Totaal personen;Totaal leveringsvorm zorg;zzp 4 LG Wonen met begeleiding en ver..;2019;4605.0;0.03
293;Totaal personen;Totaal leveringsvorm zorg;zzp 4 LG Wonen met begeleiding en ver..;2020;4705.0;0.03
294;Totaal personen;Totaal leveringsvorm zorg;zzp 4 LG Wonen met begeleiding en ver..;2021;4865.0;0.03
295;Totaal personen;Totaal leveringsvorm zorg;zzp 4 LG Wonen met begeleiding en ver..;2022;5020.0;0.03
296;Totaal personen;Totaal leveringsvorm zorg;zzp 4 LG Wonen met begeleiding en ver..;2023;5135.0;0.03
297;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LG Wonen met begeleiding en int..;2015;1170.0;0.01
298;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LG Wonen met begeleiding en int..;2016;1405.0;0.01
299;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LG Wonen met begeleiding en int..;2017;1965.0;0.01
300;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LG Wonen met begeleiding en int..;2018;1885.0;0.01
301;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LG Wonen met begeleiding en int..;2019;1850.0;0.01
302;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LG Wonen met begeleiding en int..;2020;1825.0;0.01
303;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LG Wonen met begeleiding en int..;2021;1825.0;0.01
304;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LG Wonen met begeleiding en int..;2022;1805.0;0.01
305;Totaal personen;Totaal leveringsvorm zorg;zzp 5 LG Wonen met begeleiding en int..;2023;1790.0;0.01
306;Totaal personen;Totaal leveringsvorm zorg;zzp 6 LG Wonen met intensieve begelei..;2015;5165.0;0.03
307;Totaal personen;Totaal leveringsvorm zorg;zzp 6 LG Wonen met intensieve begelei..;2016;5380.0;0.03
308;Totaal personen;Totaal leveringsvorm zorg;zzp 6 LG Wonen met intensieve begelei..;2017;5760.0;0.03
309;Totaal personen;Totaal leveringsvorm zorg;zzp 6 LG Wonen met intensieve begelei..;2018;5695.0;0.03
310;Totaal personen;Totaal leveringsvorm zorg;zzp 6 LG Wonen met intensieve begelei..;2019;5660.0;0.03
311;Totaal personen;Totaal leveringsvorm zorg;zzp 6 LG Wonen met intensieve begelei..;2020;5675.0;0.03
312;Totaal personen;Totaal leveringsvorm zorg;zzp 6 LG Wonen met intensieve begelei..;2021;5790.0;0.03
313;Totaal personen;Totaal leveringsvorm zorg;zzp 6 LG Wonen met intensieve begelei..;2022;5905.0;0.03
314;Totaal personen;Totaal leveringsvorm zorg;zzp 6 LG Wonen met intensieve begelei..;2023;5935.0;0.03
315;Totaal personen;Totaal leveringsvorm zorg;zzp 7 LG Wonen met zeer intensieve be..;2015;1525.0;0.01
316;Totaal personen;Totaal leveringsvorm zorg;zzp 7 LG Wonen met zeer intensieve be..;2016;1505.0;0.01
317;Totaal personen;Totaal leveringsvorm zorg;zzp 7 LG Wonen met zeer intensieve be..;2017;1550.0;0.01
318;Totaal personen;Totaal leveringsvorm zorg;zzp 7 LG Wonen met zeer intensieve be..;2018;1510.0;0.01
319;Totaal personen;Totaal leveringsvorm zorg;zzp 7 LG Wonen met zeer intensieve be..;2019;1495.0;0.01
320;Totaal personen;Totaal leveringsvorm zorg;zzp 7 LG Wonen met zeer intensieve be..;2020;1570.0;0.01
321;Totaal personen;Totaal leveringsvorm zorg;zzp 7 LG Wonen met zeer intensieve be..;2021;1550.0;0.01
322;Totaal personen;Totaal leveringsvorm zorg;zzp 7 LG Wonen met zeer intensieve be..;2022;1545.0;0.01
323;Totaal personen;Totaal leveringsvorm zorg;zzp 7 LG Wonen met zeer intensieve be..;2023;1535.0;0.01
324;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG visueel Wonen met enige bege..;2015;90.0;0.0
325;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG visueel Wonen met enige bege..;2016;75.0;0.0
326;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG visueel Wonen met enige bege..;2017;65.0;0.0
327;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG visueel Wonen met enige bege..;2018;50.0;0.0
328;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG visueel Wonen met enige bege..;2019;35.0;0.0
329;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG visueel Wonen met enige bege..;2020;25.0;0.0
330;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG visueel Wonen met enige bege..;2021;20.0;0.0
331;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG visueel Wonen met enige bege..;2022;15.0;0.0
332;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG visueel Wonen met enige bege..;2023;10.0;0.0
333;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG visueel Wonen met begeleidin..;2015;330.0;0.0
334;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG visueel Wonen met begeleidin..;2016;300.0;0.0
335;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG visueel Wonen met begeleidin..;2017;270.0;0.0
336;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG visueel Wonen met begeleidin..;2018;245.0;0.0
337;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG visueel Wonen met begeleidin..;2019;220.0;0.0
338;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG visueel Wonen met begeleidin..;2020;205.0;0.0
339;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG visueel Wonen met begeleidin..;2021;205.0;0.0
340;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG visueel Wonen met begeleidin..;2022;210.0;0.0
341;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG visueel Wonen met begeleidin..;2023;200.0;0.0
342;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG visueel Wonen met intensieve..;2015;645.0;0.0
343;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG visueel Wonen met intensieve..;2016;645.0;0.0
344;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG visueel Wonen met intensieve..;2017;645.0;0.0
345;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG visueel Wonen met intensieve..;2018;655.0;0.0
346;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG visueel Wonen met intensieve..;2019;625.0;0.0
347;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG visueel Wonen met intensieve..;2020;600.0;0.0
348;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG visueel Wonen met intensieve..;2021;585.0;0.0
349;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG visueel Wonen met intensieve..;2022;585.0;0.0
350;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG visueel Wonen met intensieve..;2023;575.0;0.0
351;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG visueel Wonen met intensieve..;2015;400.0;0.0
352;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG visueel Wonen met intensieve..;2016;390.0;0.0
353;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG visueel Wonen met intensieve..;2017;400.0;0.0
354;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG visueel Wonen met intensieve..;2018;385.0;0.0
355;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG visueel Wonen met intensieve..;2019;380.0;0.0
356;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG visueel Wonen met intensieve..;2020;355.0;0.0
357;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG visueel Wonen met intensieve..;2021;365.0;0.0
358;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG visueel Wonen met intensieve..;2022;380.0;0.0
359;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG visueel Wonen met intensieve..;2023;380.0;0.0
360;Totaal personen;Totaal leveringsvorm zorg;zzp 5 ZG visueel Wonen met zeer inten..;2015;560.0;0.0
361;Totaal personen;Totaal leveringsvorm zorg;zzp 5 ZG visueel Wonen met zeer inten..;2016;565.0;0.0
362;Totaal personen;Totaal leveringsvorm zorg;zzp 5 ZG visueel Wonen met zeer inten..;2017;605.0;0.0
363;Totaal personen;Totaal leveringsvorm zorg;zzp 5 ZG visueel Wonen met zeer inten..;2018;610.0;0.0
364;Totaal personen;Totaal leveringsvorm zorg;zzp 5 ZG visueel Wonen met zeer inten..;2019;640.0;0.0
365;Totaal personen;Totaal leveringsvorm zorg;zzp 5 ZG visueel Wonen met zeer inten..;2020;645.0;0.0
366;Totaal personen;Totaal leveringsvorm zorg;zzp 5 ZG visueel Wonen met zeer inten..;2021;635.0;0.0
367;Totaal personen;Totaal leveringsvorm zorg;zzp 5 ZG visueel Wonen met zeer inten..;2022;615.0;0.0
368;Totaal personen;Totaal leveringsvorm zorg;zzp 5 ZG visueel Wonen met zeer inten..;2023;615.0;0.0
369;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG auditief Wonen met begeleidi..;2015;85.0;0.0
370;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG auditief Wonen met begeleidi..;2016;80.0;0.0
371;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG auditief Wonen met begeleidi..;2017;75.0;0.0
372;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG auditief Wonen met begeleidi..;2018;70.0;0.0
373;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG auditief Wonen met begeleidi..;2019;65.0;0.0
374;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG auditief Wonen met begeleidi..;2020;65.0;0.0
375;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG auditief Wonen met begeleidi..;2021;60.0;0.0
376;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG auditief Wonen met begeleidi..;2022;60.0;0.0
377;Totaal personen;Totaal leveringsvorm zorg;zzp 1 ZG auditief Wonen met begeleidi..;2023;60.0;0.0
378;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG auditief Wonen met intensiev..;2015;410.0;0.0
379;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG auditief Wonen met intensiev..;2016;430.0;0.0
380;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG auditief Wonen met intensiev..;2017;455.0;0.0
381;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG auditief Wonen met intensiev..;2018;470.0;0.0
382;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG auditief Wonen met intensiev..;2019;465.0;0.0
383;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG auditief Wonen met intensiev..;2020;470.0;0.0
384;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG auditief Wonen met intensiev..;2021;480.0;0.0
385;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG auditief Wonen met intensiev..;2022;490.0;0.0
386;Totaal personen;Totaal leveringsvorm zorg;zzp 2 ZG auditief Wonen met intensiev..;2023;500.0;0.0
387;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG auditief Wonen met intensiev..;2015;455.0;0.0
388;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG auditief Wonen met intensiev..;2016;505.0;0.0
389;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG auditief Wonen met intensiev..;2017;540.0;0.0
390;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG auditief Wonen met intensiev..;2018;565.0;0.0
391;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG auditief Wonen met intensiev..;2019;615.0;0.0
392;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG auditief Wonen met intensiev..;2020;640.0;0.0
393;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG auditief Wonen met intensiev..;2021;645.0;0.0
394;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG auditief Wonen met intensiev..;2022;685.0;0.0
395;Totaal personen;Totaal leveringsvorm zorg;zzp 3 ZG auditief Wonen met intensiev..;2023;685.0;0.0
396;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG auditief Wonen met intensiev..;2015;240.0;0.0
397;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG auditief Wonen met intensiev..;2016;230.0;0.0
398;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG auditief Wonen met intensiev..;2017;235.0;0.0
399;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG auditief Wonen met intensiev..;2018;245.0;0.0
400;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG auditief Wonen met intensiev..;2019;235.0;0.0
401;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG auditief Wonen met intensiev..;2020;230.0;0.0
402;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG auditief Wonen met intensiev..;2021;220.0;0.0
403;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG auditief Wonen met intensiev..;2022;220.0;0.0
404;Totaal personen;Totaal leveringsvorm zorg;zzp 4 ZG auditief Wonen met intensiev..;2023;215.0;0.0
405;Totaal personen;Totaal leveringsvorm zorg;Totaal zzp Geestelijke gezondheidszorg;2015;8395.0;0.05
406;Totaal personen;Totaal leveringsvorm zorg;Totaal zzp Geestelijke gezondheidszorg;2016;7835.0;0.05
407;Totaal personen;Totaal leveringsvorm zorg;Totaal zzp Geestelijke gezondheidszorg;2017;7705.0;0.04
408;Totaal personen;Totaal leveringsvorm zorg;Totaal zzp Geestelijke gezondheidszorg;2018;5155.0;0.03
409;Totaal personen;Totaal leveringsvorm zorg;Totaal zzp Geestelijke gezondheidszorg;2019;5265.0;0.03
410;Totaal personen;Totaal leveringsvorm zorg;Totaal zzp Geestelijke gezondheidszorg;2020;5215.0;0.03
411;Totaal personen;Totaal leveringsvorm zorg;Totaal zzp Geestelijke gezondheidszorg;2021;24350.0;0.14
412;Totaal personen;Totaal leveringsvorm zorg;Totaal zzp Geestelijke gezondheidszorg;2022;29300.0;0.16
413;Totaal personen;Totaal leveringsvorm zorg;Totaal zzp Geestelijke gezondheidszorg;2023;32380.0;0.18
414;Totaal personen;Totaal leveringsvorm zorg;zzp 1B GGZ Voortgezet verblijf met be..;2015;5.0;0.0
415;Totaal personen;Totaal leveringsvorm zorg;zzp 1B GGZ Voortgezet verblijf met be..;2016;5.0;0.0
416;Totaal personen;Totaal leveringsvorm zorg;zzp 1B GGZ Voortgezet verblijf met be..;2017;5.0;0.0
417;Totaal personen;Totaal leveringsvorm zorg;zzp 1B GGZ Voortgezet verblijf met be..;2018;0.0;0.0
418;Totaal personen;Totaal leveringsvorm zorg;zzp 1B GGZ Voortgezet verblijf met be..;2019;0.0;0.0
419;Totaal personen;Totaal leveringsvorm zorg;zzp 1B GGZ Voortgezet verblijf met be..;2020;0.0;0.0
420;Totaal personen;Totaal leveringsvorm zorg;zzp 1B GGZ Voortgezet verblijf met be..;2021;0.0;0.0
421;Totaal personen;Totaal leveringsvorm zorg;zzp 1B GGZ Voortgezet verblijf met be..;2022;0.0;0.0
422;Totaal personen;Totaal leveringsvorm zorg;zzp 1B GGZ Voortgezet verblijf met be..;2023;0.0;0.0
423;Totaal personen;Totaal leveringsvorm zorg;zzp 2B GGZ Voortgezet verblijf met st..;2015;60.0;0.0
424;Totaal personen;Totaal leveringsvorm zorg;zzp 2B GGZ Voortgezet verblijf met st..;2016;50.0;0.0
425;Totaal personen;Totaal leveringsvorm zorg;zzp 2B GGZ Voortgezet verblijf met st..;2017;50.0;0.0
426;Totaal personen;Totaal leveringsvorm zorg;zzp 2B GGZ Voortgezet verblijf met st..;2018;0.0;0.0
427;Totaal personen;Totaal leveringsvorm zorg;zzp 2B GGZ Voortgezet verblijf met st..;2019;0.0;0.0
428;Totaal personen;Totaal leveringsvorm zorg;zzp 2B GGZ Voortgezet verblijf met st..;2020;0.0;0.0
429;Totaal personen;Totaal leveringsvorm zorg;zzp 2B GGZ Voortgezet verblijf met st..;2021;0.0;0.0
430;Totaal personen;Totaal leveringsvorm zorg;zzp 2B GGZ Voortgezet verblijf met st..;2022;0.0;0.0
431;Totaal personen;Totaal leveringsvorm zorg;zzp 2B GGZ Voortgezet verblijf met st..;2023;0.0;0.0
432;Totaal personen;Totaal leveringsvorm zorg;zzp 3B GGZ Voortgezet verblijf met in..;2015;585.0;0.0
433;Totaal personen;Totaal leveringsvorm zorg;zzp 3B GGZ Voortgezet verblijf met in..;2016;540.0;0.0
434;Totaal personen;Totaal leveringsvorm zorg;zzp 3B GGZ Voortgezet verblijf met in..;2017;525.0;0.0
435;Totaal personen;Totaal leveringsvorm zorg;zzp 3B GGZ Voortgezet verblijf met in..;2018;145.0;0.0
436;Totaal personen;Totaal leveringsvorm zorg;zzp 3B GGZ Voortgezet verblijf met in..;2019;130.0;0.0
437;Totaal personen;Totaal leveringsvorm zorg;zzp 3B GGZ Voortgezet verblijf met in..;2020;130.0;0.0
438;Totaal personen;Totaal leveringsvorm zorg;zzp 3B GGZ Voortgezet verblijf met in..;2021;90.0;0.0
439;Totaal personen;Totaal leveringsvorm zorg;zzp 3B GGZ Voortgezet verblijf met in..;2022;75.0;0.0
440;Totaal personen;Totaal leveringsvorm zorg;zzp 3B GGZ Voortgezet verblijf met in..;2023;55.0;0.0
441;Totaal personen;Totaal leveringsvorm zorg;zzp 4B GGZ Voortgezet verblijf met in..;2015;1065.0;0.01
442;Totaal personen;Totaal leveringsvorm zorg;zzp 4B GGZ Voortgezet verblijf met in..;2016;990.0;0.01
443;Totaal personen;Totaal leveringsvorm zorg;zzp 4B GGZ Voortgezet verblijf met in..;2017;915.0;0.01
444;Totaal personen;Totaal leveringsvorm zorg;zzp 4B GGZ Voortgezet verblijf met in..;2018;530.0;0.0
445;Totaal personen;Totaal leveringsvorm zorg;zzp 4B GGZ Voortgezet verblijf met in..;2019;495.0;0.0
