ID;Populatie;RegioS;Motieven;Geslacht;Persoonskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
261;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;1993;3.69;41.23;74.95
262;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;1994;3.7;41.2;75.14
263;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;1995;3.64;41.0;74.94
264;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;1996;3.59;40.85;73.99
265;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;1997;3.61;41.72;75.7
266;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;1998;3.54;40.68;73.72
267;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;1999;3.5;40.71;72.38
268;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;2000;3.41;40.0;70.57
269;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;2001;3.36;39.42;69.62
270;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;2002;3.38;39.52;69.01
271;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;2003;3.38;39.32;69.38
272;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;2004;3.33;39.9;70.0
273;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;2005;3.27;39.07;69.17
274;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;2006;3.28;39.14;69.92
275;Hele bevolking;Nederland;1;1;Onderwijsniveau: mbo/havo/vwo;2007;3.18;38.94;68.68
276;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1985;3.9;43.27;77.46
277;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1986;4.05;46.11;82.95
278;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1987;4.05;42.84;79.92
279;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1988;4.01;47.25;82.92
280;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1989;4.05;46.2;80.82
281;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1990;4.14;48.86;83.2
282;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1991;4.0;52.51;86.28
283;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1992;3.99;51.0;85.6
284;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1993;4.08;51.89;88.44
285;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1994;4.01;50.03;86.28
286;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1995;3.92;51.15;85.68
287;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1996;3.86;50.72;84.46
288;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1997;3.88;51.78;86.89
289;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1998;3.83;51.92;86.34
290;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;1999;3.79;54.22;87.0
291;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;2000;3.72;52.79;85.31
292;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;2001;3.65;52.74;84.98
293;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;2002;3.69;51.7;82.64
294;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;2003;3.76;51.5;83.77
295;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;2004;3.62;50.58;83.93
296;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;2005;3.55;52.2;82.9
297;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;2006;3.55;51.86;83.65
298;Hele bevolking;Nederland;1;1;Onderwijsniveau: hbo/universiteit;2007;3.52;52.36;83.96
299;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1985;;;
300;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1986;;;
301;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1987;;;
302;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1988;;;
303;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1989;;;
304;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1990;;;
305;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1991;;;
306;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1992;;;
307;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1993;;;
308;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1994;3.29;16.9;43.02
309;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1995;3.25;16.0;41.95
310;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1996;3.25;16.26;41.01
311;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1997;3.24;17.68;43.2
312;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1998;3.22;17.29;42.0
313;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;1999;3.13;17.09;42.37
314;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;2000;3.08;16.29;40.73
315;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;2001;3.02;16.39;39.4
316;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;2002;3.02;16.61;39.87
317;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;2003;3.04;16.78;39.62
318;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;2004;2.98;17.63;40.01
319;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;2005;2.87;16.85;38.05
320;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;2006;2.93;16.37;38.51
321;Hele bevolking;Nederland;1;1;0 tot 12 jarigen;2007;2.9;17.17;38.08
322;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1985;3.25;19.2;60.57
323;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1986;3.25;19.82;60.56
324;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1987;3.24;17.59;58.27
325;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1988;3.23;18.36;57.47
326;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1989;3.44;16.74;58.75
327;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1990;3.39;19.97;62.1
328;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1991;3.33;19.47;58.56
329;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1992;3.28;18.52;56.45
330;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1993;3.19;18.78;56.37
331;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1994;3.3;19.57;58.72
332;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1995;3.19;19.57;58.03
333;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1996;3.19;19.27;56.43
334;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1997;3.22;19.92;59.26
335;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1998;3.21;19.45;57.23
336;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;1999;2.99;19.29;56.75
337;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;2000;2.94;19.6;54.62
338;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;2001;2.91;19.17;53.71
339;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;2002;2.84;18.61;53.1
340;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;2003;2.84;17.95;52.78
341;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;2004;2.88;20.21;53.73
342;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;2005;2.77;20.05;54.43
343;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;2006;2.7;19.19;51.75
344;Hele bevolking;Nederland;1;1;12 tot 15 jarigen;2007;2.75;18.38;50.7
345;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1985;3.37;21.1;61.4
346;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1986;3.24;21.1;60.8
347;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1987;3.2;21.32;62.27
348;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1988;3.14;20.13;59.82
349;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1989;3.32;21.06;63.56
350;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1990;3.42;21.43;64.13
351;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1991;3.29;24.33;65.06
352;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1992;3.32;23.19;64.02
353;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1993;3.31;22.88;64.9
354;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1994;3.32;22.97;63.59
355;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1995;3.21;23.16;63.45
356;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1996;3.19;22.63;62.48
357;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1997;3.16;23.05;62.71
358;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1998;3.13;22.43;60.6
359;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;1999;2.96;23.76;62.87
360;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;2000;2.96;24.29;63.06
361;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;2001;2.84;24.08;60.31
362;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;2002;2.86;23.69;60.59
363;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;2003;2.82;23.71;59.49
364;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;2004;2.84;25.01;61.55
365;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;2005;2.73;23.86;59.72
366;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;2006;2.74;22.61;58.89
367;Hele bevolking;Nederland;1;1;15 tot 18 jarigen;2007;2.61;22.92;58.33
368;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1985;3.32;31.23;69.46
369;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1986;3.5;32.6;75.98
370;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1987;3.18;30.27;69.51
371;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1988;3.23;29.65;70.62
372;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1989;3.4;30.7;71.56
373;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1990;3.4;32.13;72.65
374;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1991;3.41;34.67;76.28
375;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1992;3.16;34.7;74.0
376;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1993;3.29;34.48;78.73
377;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1994;3.28;38.28;79.88
378;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1995;3.27;35.04;76.37
379;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1996;3.22;34.45;76.36
380;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1997;3.24;36.72;78.1
381;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1998;3.15;35.62;75.11
382;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;1999;2.93;36.93;73.26
383;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;2000;2.89;35.99;73.12
384;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;2001;2.91;37.54;73.23
385;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;2002;2.77;35.45;68.6
386;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;2003;2.86;37.06;71.21
387;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;2004;2.81;33.52;68.39
388;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;2005;2.68;34.05;69.8
389;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;2006;2.58;33.36;70.14
390;Hele bevolking;Nederland;1;1;18 tot 20 jarigen;2007;2.47;34.98;71.3
391;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1985;3.52;36.54;69.93
392;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1986;3.44;35.14;69.6
393;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1987;3.51;37.15;72.4
394;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1988;3.48;38.86;71.48
395;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1989;3.56;37.87;71.91
396;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1990;3.46;37.4;67.76
397;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1991;3.39;38.08;71.32
398;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1992;3.44;39.72;73.0
399;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1993;3.3;41.38;74.32
400;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1994;3.4;39.01;73.23
401;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1995;3.37;40.13;74.61
402;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1996;3.28;40.32;74.25
403;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1997;3.33;41.05;76.17
404;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1998;3.29;40.96;75.51
405;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;1999;3.09;41.63;72.51
406;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;2000;3.02;40.72;71.8
407;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;2001;2.9;41.06;71.14
408;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;2002;2.97;41.76;71.42
409;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;2003;3.01;41.42;71.93
410;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;2004;2.98;40.74;72.72
411;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;2005;2.76;39.46;71.85
412;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;2006;2.8;39.12;69.38
413;Hele bevolking;Nederland;1;1;20 tot 25 jarigen;2007;2.61;38.62;67.66
414;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1985;3.62;33.72;65.32
415;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1986;3.56;33.29;66.9
416;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1987;3.61;34.01;64.87
417;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1988;3.71;36.09;68.78
418;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1989;3.75;40.11;70.5
419;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1990;3.78;41.07;70.93
420;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1991;3.63;39.28;69.59
421;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1992;3.67;39.04;68.61
422;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1993;3.6;39.34;68.91
423;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1994;3.58;40.31;69.89
424;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1995;3.55;41.91;71.49
425;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1996;3.49;41.23;70.31
426;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1997;3.5;43.59;72.81
427;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1998;3.42;42.7;72.24
428;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;1999;3.4;44.06;72.15
429;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;2000;3.33;43.87;71.54
430;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;2001;3.26;44.4;72.8
431;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;2002;3.26;42.23;69.06
432;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;2003;3.33;44.74;72.7
433;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;2004;3.24;44.14;73.43
434;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;2005;3.06;41.97;69.99
435;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;2006;3.03;41.87;70.54
436;Hele bevolking;Nederland;1;1;25 tot 30 jarigen;2007;3.01;43.52;71.24
437;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1985;3.56;35.38;66.29
438;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1986;3.46;34.48;62.97
439;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1987;3.59;36.9;67.54
440;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1988;3.73;38.9;69.48
441;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1989;3.67;36.41;67.25
442;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1990;3.75;38.41;67.62
443;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1991;3.7;38.41;67.86
444;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1992;3.83;41.5;73.22
445;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1993;3.75;38.7;68.27
446;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1994;3.79;38.9;69.2
447;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1995;3.77;39.35;69.93
448;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1996;3.73;40.18;69.77
449;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1997;3.73;41.22;71.64
450;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1998;3.66;41.39;70.15
451;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;1999;3.72;42.23;71.31
452;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;2000;3.62;41.64;69.58
453;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;2001;3.53;40.77;68.45
454;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;2002;3.58;42.04;67.85
455;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;2003;3.6;42.3;68.75
456;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;2004;3.52;43.19;70.54
457;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;2005;3.49;43.17;69.24
458;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;2006;3.42;42.36;69.71
459;Hele bevolking;Nederland;1;1;30 tot 40 jarigen;2007;3.39;43.46;69.69
460;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1985;3.09;34.97;63.69
461;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1986;3.08;37.72;67.75
462;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1987;3.09;35.5;64.39
463;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1988;3.13;36.4;65.27
464;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1989;3.31;38.09;67.39
465;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1990;3.41;39.55;69.45
466;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1991;3.22;39.19;66.97
467;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1992;3.24;39.96;67.48
468;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1993;3.41;39.0;68.11
469;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1994;3.35;38.55;68.83
470;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1995;3.38;40.13;69.67
471;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1996;3.38;39.32;68.78
472;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1997;3.41;39.31;69.7
473;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1998;3.42;39.13;69.67
474;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;1999;3.52;40.24;70.59
475;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;2000;3.51;40.09;69.17
476;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;2001;3.48;39.38;68.16
477;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;2002;3.49;39.7;68.34
478;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;2003;3.52;39.62;68.92
479;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;2004;3.5;40.77;70.53
480;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;2005;3.41;40.78;69.13
481;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;2006;3.52;41.96;71.64
482;Hele bevolking;Nederland;1;1;40 tot 50 jarigen;2007;3.4;40.91;69.33
483;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1985;2.75;29.5;59.69
484;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1986;2.81;31.21;61.98
485;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1987;2.85;32.47;62.6
486;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1988;2.93;33.12;66.53
487;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1989;2.92;34.68;65.54
488;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1990;3.09;34.99;67.48
489;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1991;3.02;37.33;67.84
490;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1992;3.05;37.34;68.71
491;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1993;3.05;35.01;65.52
492;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1994;3.06;34.02;65.41
493;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1995;2.99;36.15;67.38
494;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1996;3.02;36.55;66.55
495;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1997;3.1;38.06;69.68
496;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1998;3.05;38.13;68.89
497;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;1999;3.14;39.12;69.51
498;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;2000;3.11;38.7;68.7
499;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;2001;3.11;37.9;67.95
500;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;2002;3.11;38.21;66.97
501;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;2003;3.15;37.26;66.83
502;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;2004;3.17;39.09;69.38
503;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;2005;3.16;38.55;68.8
504;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;2006;3.2;38.51;69.99
505;Hele bevolking;Nederland;1;1;50 tot 60 jarigen;2007;3.24;40.03;71.54
506;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1985;2.37;24.16;57.59
507;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1986;2.62;28.32;59.51
508;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1987;2.71;24.9;58.21
509;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1988;2.67;25.06;62.51
510;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1989;2.77;29.48;63.63
511;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1990;2.81;29.6;64.12
512;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1991;2.77;29.76;59.97
513;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1992;2.64;27.84;60.82
514;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1993;2.64;25.61;60.11
515;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1994;2.71;26.92;58.69
516;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1995;2.68;29.04;61.44
517;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1996;2.63;25.85;57.43
518;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1997;2.61;27.99;59.43
519;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1998;2.77;29.01;60.46
520;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;1999;2.98;29.89;62.56
521;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;2000;2.87;28.95;61.26
522;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;2001;2.91;29.96;61.41
523;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;2002;3.0;31.62;62.73
524;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;2003;3.01;30.15;62.78
525;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;2004;2.96;33.13;65.13
526;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;2005;3.05;32.32;64.12
527;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;2006;3.05;31.4;62.86
528;Hele bevolking;Nederland;1;1;60 tot 65 jarigen;2007;3.09;32.41;66.26
529;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1985;2.17;20.72;52.51
530;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1986;2.19;22.51;54.69
531;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1987;2.13;21.49;52.62
532;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1988;2.24;22.08;53.36
533;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1989;2.35;22.08;55.79
534;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1990;2.49;22.28;56.04
535;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1991;2.36;22.28;56.95
536;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1992;2.31;22.04;55.36
537;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1993;2.23;19.75;49.95
538;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1994;2.22;21.31;51.11
539;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1995;2.19;22.13;50.86
540;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1996;2.2;22.44;50.63
541;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1997;2.23;23.62;53.05
542;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1998;2.26;22.61;51.05
543;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;1999;2.5;21.42;50.94
544;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;2000;2.52;21.4;51.47
545;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;2001;2.54;22.06;51.48
546;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;2002;2.47;21.11;49.88
547;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;2003;2.52;22.05;51.13
548;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;2004;2.54;23.24;53.94
549;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;2005;2.64;22.63;53.51
550;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;2006;2.72;27.24;58.08
551;Hele bevolking;Nederland;1;1;65 tot 75 jarigen;2007;2.7;24.56;55.33
552;Hele bevolking;Nederland;1;1;75 jarigen of ouder;1985;1.45;11.52;32.41
553;Hele bevolking;Nederland;1;1;75 jarigen of ouder;1986;1.4;13.46;36.64
554;Hele bevolking;Nederland;1;1;75 jarigen of ouder;1987;1.58;12.3;33.03
555;Hele bevolking;Nederland;1;1;75 jarigen of ouder;1988;1.6;15.39;40.03
556;Hele bevolking;Nederland;1;1;75 jarigen of ouder;1989;1.81;15.37;41.58
557;Hele bevolking;Nederland;1;1;75 jarigen of ouder;1990;1.81;13.26;40.63
