ID;Zorgaanbieders;Zorgfinanciering;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
317;Totaal aanbieders gezondheidszorg;HF3: Eigen betalingen;2015;8040.0
318;Totaal aanbieders gezondheidszorg;HF3: Eigen betalingen;2016;8222.0
319;Totaal aanbieders gezondheidszorg;HF3: Eigen betalingen;2017;8244.0
320;Totaal aanbieders gezondheidszorg;HF3: Eigen betalingen;2018;8369.0
321;Totaal aanbieders gezondheidszorg;HF3: Eigen betalingen;2019;8594.0
322;Totaal aanbieders gezondheidszorg;HF3: Eigen betalingen;2020;8297.0
323;Totaal aanbieders gezondheidszorg;HF3: Eigen betalingen;2021;9075.0
324;Totaal aanbieders gezondheidszorg;HF3: Eigen betalingen;2022;9704.0
325;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;1998;2150.0
326;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;1999;2307.0
327;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2000;2491.0
328;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2001;2686.0
329;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2002;2829.0
330;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2003;3038.0
331;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2004;3270.0
332;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2005;3383.0
333;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2006;2828.0
334;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2007;2981.0
335;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2008;3164.0
336;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2009;2729.0
337;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2010;2924.0
338;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2011;3169.0
339;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2012;3381.0
340;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2013;3402.0
341;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2014;3420.0
342;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2015;3574.0
343;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2016;3619.0
344;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2017;3624.0
345;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2018;3764.0
346;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2019;3894.0
347;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2020;3683.0
348;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2021;4269.0
349;Totaal aanbieders gezondheidszorg;HF31: Directe eigen betalingen;2022;4691.0
350;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;1998;1284.0
351;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;1999;1338.0
352;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2000;1352.0
353;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2001;1379.0
354;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2002;1425.0
355;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2003;1423.0
356;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2004;1533.0
357;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2005;1571.0
358;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2006;1592.0
359;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2007;1441.0
360;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2008;2794.0
361;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2009;2934.0
362;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2010;2980.0
363;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2011;3142.0
364;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2012;3563.0
365;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2013;4660.0
366;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2014;4803.0
367;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2015;4467.0
368;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2016;4604.0
369;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2017;4620.0
370;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2018;4605.0
371;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2019;4700.0
372;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2020;4614.0
373;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2021;4806.0
374;Totaal aanbieders gezondheidszorg;HF32: Eigen risico en bijdragen;2022;5013.0
375;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;1998;9170.0
376;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;1999;9665.0
377;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2000;10229.0
378;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2001;11630.0
379;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2002;13051.0
380;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2003;13981.0
381;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2004;14784.0
382;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2005;15412.0
383;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2006;16208.0
384;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2007;17207.0
385;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2008;18679.0
386;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2009;19721.0
387;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2010;21216.0
388;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2011;21040.0
389;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2012;21843.0
390;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2013;22603.0
391;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2014;22805.0
392;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2015;24064.0
393;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2016;24745.0
394;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2017;25148.0
395;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2018;26262.0
396;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2019;27674.0
397;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2020;29728.0
398;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2021;30470.0
399;HP1: Ziekenhuizen;Totaal financiering van ingezetenen;2022;31664.0
400;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;1998;7263.0
401;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;1999;7525.0
402;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2000;8050.0
403;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2001;9151.0
404;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2002;10166.0
405;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2003;10908.0
406;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2004;11448.0
407;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2005;11892.0
408;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2006;16030.0
409;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2007;17044.0
410;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2008;17877.0
411;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2009;18889.0
412;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2010;20332.0
413;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2011;20069.0
414;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2012;20649.0
415;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2013;20911.0
416;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2014;21033.0
417;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2015;22204.0
418;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2016;22730.0
419;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2017;23147.0
420;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2018;24163.0
421;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2019;25519.0
422;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2020;27665.0
423;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2021;28220.0
424;HP1: Ziekenhuizen;HF1: Overheid en soc. verzekering;2022;29278.0
425;HP1: Ziekenhuizen;HF11: Overheid;1998;162.0
426;HP1: Ziekenhuizen;HF11: Overheid;1999;174.0
427;HP1: Ziekenhuizen;HF11: Overheid;2000;181.0
428;HP1: Ziekenhuizen;HF11: Overheid;2001;209.0
429;HP1: Ziekenhuizen;HF11: Overheid;2002;251.0
430;HP1: Ziekenhuizen;HF11: Overheid;2003;266.0
431;HP1: Ziekenhuizen;HF11: Overheid;2004;295.0
432;HP1: Ziekenhuizen;HF11: Overheid;2005;325.0
433;HP1: Ziekenhuizen;HF11: Overheid;2006;345.0
434;HP1: Ziekenhuizen;HF11: Overheid;2007;379.0
435;HP1: Ziekenhuizen;HF11: Overheid;2008;496.0
436;HP1: Ziekenhuizen;HF11: Overheid;2009;534.0
437;HP1: Ziekenhuizen;HF11: Overheid;2010;540.0
438;HP1: Ziekenhuizen;HF11: Overheid;2011;558.0
439;HP1: Ziekenhuizen;HF11: Overheid;2012;727.0
440;HP1: Ziekenhuizen;HF11: Overheid;2013;736.0
441;HP1: Ziekenhuizen;HF11: Overheid;2014;752.0
442;HP1: Ziekenhuizen;HF11: Overheid;2015;1317.0
443;HP1: Ziekenhuizen;HF11: Overheid;2016;1370.0
444;HP1: Ziekenhuizen;HF11: Overheid;2017;1361.0
445;HP1: Ziekenhuizen;HF11: Overheid;2018;1485.0
446;HP1: Ziekenhuizen;HF11: Overheid;2019;1689.0
447;HP1: Ziekenhuizen;HF11: Overheid;2020;2744.0
448;HP1: Ziekenhuizen;HF11: Overheid;2021;2235.0
449;HP1: Ziekenhuizen;HF11: Overheid;2022;2086.0
450;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;1998;7101.0
451;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;1999;7351.0
452;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2000;7869.0
453;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2001;8942.0
454;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2002;9915.0
455;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2003;10643.0
456;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2004;11154.0
457;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2005;11566.0
458;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2006;15685.0
459;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2007;16665.0
460;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2008;17380.0
461;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2009;18355.0
462;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2010;19792.0
463;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2011;19510.0
464;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2012;19922.0
465;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2013;20175.0
466;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2014;20281.0
467;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2015;20886.0
468;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2016;21360.0
469;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2017;21786.0
470;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2018;22678.0
471;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2019;23830.0
472;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2020;24921.0
473;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2021;25986.0
474;HP1: Ziekenhuizen;HF12: Verplichte premiegeb verzekeringen;2022;27192.0
475;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;1998;1827.0
476;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;1999;1980.0
477;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2000;2099.0
478;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2001;2281.0
479;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2002;2547.0
480;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2003;2824.0
481;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2004;3043.0
482;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2005;3257.0
483;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2006;3410.0
484;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2007;3718.0
485;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2008;1437.0
486;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2009;1269.0
487;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2010;1343.0
488;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2011;1259.0
489;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2012;1405.0
490;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2013;1194.0
491;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2014;1181.0
492;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2015;807.0
493;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2016;732.0
494;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2017;786.0
495;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2018;783.0
496;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2019;851.0
497;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2020;932.0
498;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2021;998.0
499;HP1: Ziekenhuizen;HF121a: Wlz, AWBZ;2022;1107.0
500;HP1: Ziekenhuizen;HF121b: Ziekenfonds;1998;5273.0
501;HP1: Ziekenhuizen;HF121b: Ziekenfonds;1999;5371.0
502;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2000;5770.0
503;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2001;6661.0
504;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2002;7367.0
505;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2003;7819.0
506;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2004;8110.0
507;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2005;8309.0
508;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2006;
509;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2007;
510;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2008;
511;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2009;
512;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2010;
513;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2011;
514;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2012;
515;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2013;
516;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2014;
517;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2015;
518;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2016;
519;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2017;
520;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2018;
521;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2019;
522;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2020;
523;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2021;
524;HP1: Ziekenhuizen;HF121b: Ziekenfonds;2022;
525;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;1998;
526;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;1999;
527;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2000;
528;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2001;
529;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2002;
530;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2003;
531;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2004;
532;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2005;
533;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2006;12275.0
534;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2007;12947.0
535;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2008;15944.0
536;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2009;17086.0
537;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2010;18449.0
538;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2011;18251.0
539;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2012;18517.0
540;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2013;18981.0
541;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2014;19099.0
542;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2015;20079.0
543;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2016;20628.0
544;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2017;21000.0
545;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2018;21895.0
546;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2019;22979.0
547;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2020;23989.0
548;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2021;24988.0
549;HP1: Ziekenhuizen;HF122: Zorgverzekeringswet;2022;26085.0
550;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;1998;1907.0
551;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;1999;2140.0
552;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2000;2179.0
553;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2001;2479.0
554;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2002;2885.0
555;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2003;3073.0
556;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2004;3335.0
557;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2005;3521.0
558;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2006;178.0
559;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2007;163.0
560;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2008;802.0
561;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2009;832.0
562;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2010;884.0
563;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2011;972.0
564;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2012;1194.0
565;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2013;1692.0
566;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2014;1772.0
567;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2015;1860.0
568;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2016;2015.0
569;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2017;2000.0
570;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2018;2099.0
571;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2019;2155.0
572;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2020;2064.0
573;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2021;2250.0
574;HP1: Ziekenhuizen;Vrijwillige financiering, eigen betaling;2022;2386.0
575;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;1998;1789.0
576;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;1999;2017.0
577;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2000;2058.0
578;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2001;2360.0
579;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2002;2762.0
580;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2003;2946.0
581;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2004;3198.0
582;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2005;3374.0
583;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2006;0.0
584;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2007;0.0
585;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2008;0.0
586;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2009;0.0
587;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2010;0.0
588;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2011;0.0
589;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2012;0.0
590;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2013;0.0
591;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2014;0.0
592;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2015;0.0
593;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2016;0.0
594;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2017;0.0
595;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2018;0.0
596;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2019;0.0
597;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2020;0.0
598;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2021;0.0
599;HP1: Ziekenhuizen;HF2: Vrijwillige financieringsvormen;2022;0.0
600;HP1: Ziekenhuizen;HF21:Vrijwillige ziektekostenverzekering;1998;1789.0
601;HP1: Ziekenhuizen;HF21:Vrijwillige ziektekostenverzekering;1999;2017.0
602;HP1: Ziekenhuizen;HF21:Vrijwillige ziektekostenverzekering;2000;2058.0
603;HP1: Ziekenhuizen;HF21:Vrijwillige ziektekostenverzekering;2001;2360.0
604;HP1: Ziekenhuizen;HF21:Vrijwillige ziektekostenverzekering;2002;2762.0
605;HP1: Ziekenhuizen;HF21:Vrijwillige ziektekostenverzekering;2003;2946.0
606;HP1: Ziekenhuizen;HF21:Vrijwillige ziektekostenverzekering;2004;3198.0
607;HP1: Ziekenhuizen;HF21:Vrijwillige ziektekostenverzekering;2005;3374.0
