ID;Geslacht;Migratieachtergrond;Onderwijssoort;Leeftijd;OnderwijsVertragingInSchoolloopbaan;Perioden;AantalLeerlingenVoortgezetOnderwijs_1;AantalVsvErsVoorgezetOnderwijs_2;AantalNietVsvErsVoortgezetOnderwijs_3;PercentageVsvErsVoortgezetOnderwijs_4
166;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Geen vertraging;2005/'06;177750.0;2930.0;174820.0;1.6
167;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Geen vertraging;2006/'07;182770.0;2660.0;180110.0;1.5
168;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Geen vertraging;2007/'08;183470.0;2060.0;181410.0;1.1
169;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Geen vertraging;2008/'09;182320.0;1700.0;180620.0;0.9
170;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Geen vertraging;2009/'10;182830.0;1720.0;181110.0;0.9
171;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Geen vertraging;2010/'11;180490.0;1400.0;179090.0;0.8
172;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Geen vertraging;2011/'12;176930.0;1420.0;175510.0;0.8
173;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Geen vertraging;2012/'13 Oude methode;179610.0;1340.0;178260.0;0.7
174;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Geen vertraging;2012/'13 Nieuwe methode;179150.0;960.0;178190.0;0.5
175;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Geen vertraging;2013/'14;183120.0;1010.0;182120.0;0.6
176;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Geen vertraging;2014/'15;190690.0;980.0;189720.0;0.5
177;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Geen vertraging;2015/'16;196780.0;990.0;195780.0;0.5
178;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Geen vertraging;2016/'17;199850.0;900.0;198940.0;0.5
179;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Geen vertraging;2017/'18;199830.0;840.0;198990.0;0.4
180;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2004/'05;119650.0;7550.0;112100.0;6.3
181;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2005/'06;127480.0;6760.0;120710.0;5.3
182;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2006/'07;129770.0;6130.0;123650.0;4.7
183;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2007/'08;129770.0;4570.0;125200.0;3.5
184;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2008/'09;127380.0;3840.0;123540.0;3.0
185;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2009/'10;126020.0;3500.0;122520.0;2.8
186;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2010/'11;126620.0;3230.0;123390.0;2.6
187;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2011/'12;126200.0;3190.0;123020.0;2.5
188;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2012/'13 Oude methode;125620.0;2880.0;122730.0;2.3
189;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2012/'13 Nieuwe methode;124110.0;1670.0;122440.0;1.3
190;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2013/'14;122860.0;1590.0;121270.0;1.3
191;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2014/'15;120490.0;1480.0;119010.0;1.2
192;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2015/'16;118920.0;1480.0;117440.0;1.2
193;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2016/'17;115870.0;1370.0;114490.0;1.2
194;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;Wel vertraging;2017/'18;110980.0;1330.0;109660.0;1.2
195;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2004/'05;108230.0;6530.0;101710.0;6.0
196;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2005/'06;116420.0;5950.0;110470.0;5.1
197;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2006/'07;119290.0;5440.0;113850.0;4.6
198;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2007/'08;119840.0;4040.0;115800.0;3.4
199;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2008/'09;117910.0;3370.0;114530.0;2.9
200;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2009/'10;116520.0;2970.0;113550.0;2.5
201;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2010/'11;116830.0;2610.0;114230.0;2.2
202;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2011/'12;116040.0;2650.0;113390.0;2.3
203;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2012/'13 Oude methode;115540.0;2370.0;113170.0;2.0
204;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2012/'13 Nieuwe methode;114510.0;1480.0;113030.0;1.3
205;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2013/'14;113410.0;1430.0;111970.0;1.3
206;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2014/'15;111120.0;1330.0;109780.0;1.2
207;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2015/'16;109430.0;1340.0;108100.0;1.2
208;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2016/'17;105960.0;1210.0;104750.0;1.1
209;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;1 jaar vertraging;2017/'18;101080.0;1140.0;99940.0;1.1
210;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2004/'05;11420.0;1020.0;10400.0;8.9
211;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2005/'06;11060.0;810.0;10250.0;7.3
212;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2006/'07;10480.0;690.0;9800.0;6.5
213;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2007/'08;9930.0;530.0;9400.0;5.3
214;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2008/'09;9480.0;470.0;9010.0;4.9
215;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2009/'10;9500.0;540.0;8970.0;5.6
216;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2010/'11;9790.0;620.0;9170.0;6.4
217;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2011/'12;10170.0;540.0;9630.0;5.3
218;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2012/'13 Oude methode;10070.0;510.0;9560.0;5.1
219;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2012/'13 Nieuwe methode;9600.0;190.0;9410.0;1.9
220;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2013/'14;9450.0;160.0;9290.0;1.7
221;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2014/'15;9370.0;150.0;9220.0;1.6
222;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2015/'16;9490.0;150.0;9340.0;1.5
223;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2016/'17;9900.0;170.0;9740.0;1.7
224;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);16 tot 18 jaar;2 jaar of meer vertraging;2017/'18;9910.0;190.0;9720.0;1.9
225;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2004/'05;794590.0;14190.0;780400.0;1.8
226;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2005/'06;833720.0;13410.0;820310.0;1.6
227;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2006/'07;835720.0;12200.0;823520.0;1.5
228;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2007/'08;830310.0;9870.0;820440.0;1.2
229;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2008/'09;822570.0;8370.0;814210.0;1.0
230;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2009/'10;821610.0;8100.0;813510.0;1.0
231;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2010/'11;823750.0;7670.0;816080.0;0.9
232;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2011/'12;831180.0;7740.0;823440.0;0.9
233;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2012/'13 Oude methode;843790.0;7310.0;836480.0;0.9
234;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2012/'13 Nieuwe methode;838280.0;3240.0;835050.0;0.4
235;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2013/'14;851580.0;3180.0;848400.0;0.4
236;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2014/'15;862040.0;3030.0;859010.0;0.4
237;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2015/'16;868590.0;3070.0;865520.0;0.4
238;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2016/'17;866160.0;2830.0;863320.0;0.3
239;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Totaal;2017/'18;855220.0;2850.0;852370.0;0.3
240;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2004/'05;586520.0;5050.0;581470.0;0.9
241;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2005/'06;612090.0;5130.0;606960.0;0.8
242;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2006/'07;613640.0;4720.0;608920.0;0.8
243;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2007/'08;610200.0;4020.0;606180.0;0.7
244;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2008/'09;606440.0;3430.0;603010.0;0.6
245;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2009/'10;608260.0;3510.0;604750.0;0.6
246;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2010/'11;610940.0;3230.0;607700.0;0.5
247;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2011/'12;618890.0;3360.0;615530.0;0.5
248;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2012/'13 Oude methode;633760.0;3260.0;630500.0;0.5
249;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2012/'13 Nieuwe methode;631320.0;1380.0;629930.0;0.2
250;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2013/'14;647810.0;1430.0;646380.0;0.2
251;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2014/'15;663330.0;1380.0;661950.0;0.2
252;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2015/'16;677090.0;1430.0;675660.0;0.2
253;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2016/'17;681940.0;1320.0;680610.0;0.2
254;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Geen vertraging;2017/'18;679990.0;1320.0;678670.0;0.2
255;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2004/'05;208070.0;9140.0;198930.0;4.4
256;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2005/'06;221620.0;8270.0;213350.0;3.7
257;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2006/'07;222080.0;7480.0;214600.0;3.4
258;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2007/'08;220110.0;5850.0;214260.0;2.7
259;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2008/'09;216140.0;4940.0;211200.0;2.3
260;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2009/'10;213350.0;4600.0;208760.0;2.2
261;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2010/'11;212820.0;4430.0;208380.0;2.1
262;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2011/'12;212300.0;4380.0;207910.0;2.1
263;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2012/'13 Oude methode;210030.0;4040.0;205980.0;1.9
264;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2012/'13 Nieuwe methode;206970.0;1850.0;205110.0;0.9
265;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2013/'14;203760.0;1750.0;202020.0;0.9
266;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2014/'15;198720.0;1660.0;197060.0;0.8
267;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2015/'16;191500.0;1640.0;189860.0;0.9
268;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2016/'17;184220.0;1510.0;182710.0;0.8
269;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;Wel vertraging;2017/'18;175230.0;1530.0;173700.0;0.9
270;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2004/'05;193780.0;7970.0;185810.0;4.1
271;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2005/'06;207820.0;7330.0;200490.0;3.5
272;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2006/'07;209250.0;6710.0;202540.0;3.2
273;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2007/'08;207940.0;5230.0;202710.0;2.5
274;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2008/'09;204610.0;4410.0;200210.0;2.2
275;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2009/'10;201780.0;3980.0;197810.0;2.0
276;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2010/'11;200780.0;3700.0;197090.0;1.8
277;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2011/'12;199960.0;3750.0;196210.0;1.9
278;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2012/'13 Oude methode;197950.0;3440.0;194520.0;1.7
279;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2012/'13 Nieuwe methode;195530.0;1650.0;193880.0;0.8
280;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2013/'14;192430.0;1570.0;190860.0;0.8
281;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2014/'15;187370.0;1490.0;185880.0;0.8
282;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2015/'16;180170.0;1480.0;178690.0;0.8
283;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2016/'17;172220.0;1330.0;170890.0;0.8
284;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;1 jaar vertraging;2017/'18;163200.0;1320.0;161870.0;0.8
285;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2004/'05;14290.0;1170.0;13120.0;8.2
286;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2005/'06;13810.0;950.0;12860.0;6.9
287;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2006/'07;12830.0;780.0;12060.0;6.0
288;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2007/'08;12170.0;620.0;11560.0;5.1
289;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2008/'09;11530.0;530.0;10990.0;4.6
290;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2009/'10;11570.0;620.0;10950.0;5.3
291;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2010/'11;12030.0;740.0;11300.0;6.1
292;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2011/'12;12340.0;630.0;11700.0;5.1
293;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2012/'13 Oude methode;12070.0;610.0;11470.0;5.0
294;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2012/'13 Nieuwe methode;11430.0;200.0;11230.0;1.8
295;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2013/'14;11330.0;180.0;11160.0;1.5
296;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2014/'15;11350.0;170.0;11180.0;1.5
297;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2015/'16;11330.0;160.0;11170.0;1.4
298;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2016/'17;12000.0;180.0;11820.0;1.5
299;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 18 jaar;2 jaar of meer vertraging;2017/'18;12040.0;210.0;11830.0;1.7
300;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2004/'05;66850.0;2940.0;63910.0;4.4
301;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2005/'06;67730.0;2360.0;65370.0;3.5
302;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2006/'07;69730.0;2320.0;67410.0;3.3
303;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2007/'08;74150.0;2400.0;71760.0;3.2
304;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2008/'09;75310.0;2140.0;73170.0;2.8
305;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2009/'10;76840.0;2280.0;74560.0;3.0
306;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2010/'11;78590.0;2070.0;76510.0;2.6
307;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2011/'12;79410.0;2290.0;77110.0;2.9
308;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2012/'13 Oude methode;78140.0;2010.0;76130.0;2.6
309;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2012/'13 Nieuwe methode;78060.0;1950.0;76110.0;2.5
310;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2013/'14;76530.0;1840.0;74700.0;2.4
311;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2014/'15;76620.0;1940.0;74680.0;2.5
312;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2015/'16;78080.0;2160.0;75920.0;2.8
313;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2016/'17;80380.0;2630.0;77750.0;3.3
314;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Totaal;2017/'18;81460.0;2590.0;78870.0;3.2
315;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Geen vertraging;2004/'05;22200.0;150.0;22060.0;0.7
316;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Geen vertraging;2005/'06;23110.0;100.0;23020.0;0.4
317;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Geen vertraging;2006/'07;23950.0;100.0;23850.0;0.4
318;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Geen vertraging;2007/'08;25540.0;130.0;25410.0;0.5
319;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Geen vertraging;2008/'09;27150.0;140.0;27010.0;0.5
320;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Geen vertraging;2009/'10;26630.0;130.0;26500.0;0.5
321;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Geen vertraging;2010/'11;26430.0;50.0;26380.0;0.2
322;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Geen vertraging;2011/'12;26040.0;160.0;25880.0;0.6
323;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);18 tot 20 jaar;Geen vertraging;2012/'13 Oude methode;25020.0;90.0;24930.0;0.4
