ID;Zorgfuncties;Zorgfinanciering;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
303;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2001;1718.0
304;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2002;2134.0
305;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2003;2341.0
306;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2004;2407.0
307;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2005;2141.0
308;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2006;1910.0
309;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2007;1310.0
310;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2008;1348.0
311;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2009;1458.0
312;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2010;1487.0
313;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2011;1489.0
314;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2012;1544.0
315;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2013;1464.0
316;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2014;1555.0
317;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2015;1639.0
318;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2016;1720.0
319;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2017;1788.0
320;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2018;1889.0
321;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2019;2038.0
322;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2020;2096.0
323;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2021;2298.0
324;Totaal uitgaven aan zorg en welzijn;HF23: Financiering door ondernemingen;2022;2382.0
325;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;1998;4245.0
326;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;1999;4586.0
327;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2000;4838.0
328;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2001;5105.0
329;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2002;5361.0
330;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2003;5701.0
331;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2004;6215.0
332;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2005;6317.0
333;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2006;5708.0
334;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2007;5955.0
335;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2008;7411.0
336;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2009;7285.0
337;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2010;7730.0
338;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2011;8449.0
339;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2012;9415.0
340;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2013;10640.0
341;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2014;10568.0
342;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2015;10488.0
343;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2016;10639.0
344;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2017;10632.0
345;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2018;10853.0
346;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2019;11191.0
347;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2020;10681.0
348;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2021;11613.0
349;Totaal uitgaven aan zorg en welzijn;HF3: Eigen betalingen;2022;12879.0
350;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;1998;2637.0
351;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;1999;2912.0
352;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2000;3153.0
353;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2001;3391.0
354;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2002;3585.0
355;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2003;3915.0
356;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2004;4265.0
357;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2005;4313.0
358;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2006;3798.0
359;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2007;4095.0
360;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2008;4175.0
361;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2009;3886.0
362;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2010;4208.0
363;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2011;4696.0
364;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2012;5237.0
365;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2013;5329.0
366;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2014;5109.0
367;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2015;5247.0
368;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2016;5329.0
369;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2017;5388.0
370;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2018;5626.0
371;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2019;5948.0
372;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2020;5496.0
373;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2021;6249.0
374;Totaal uitgaven aan zorg en welzijn;HF31: Directe eigen betalingen;2022;7285.0
375;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;1998;1608.0
376;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;1999;1674.0
377;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2000;1685.0
378;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2001;1714.0
379;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2002;1776.0
380;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2003;1786.0
381;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2004;1950.0
382;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2005;2004.0
383;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2006;1911.0
384;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2007;1860.0
385;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2008;3237.0
386;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2009;3398.0
387;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2010;3523.0
388;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2011;3752.0
389;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2012;4178.0
390;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2013;5311.0
391;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2014;5459.0
392;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2015;5241.0
393;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2016;5310.0
394;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2017;5244.0
395;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2018;5228.0
396;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2019;5243.0
397;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2020;5184.0
398;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2021;5364.0
399;Totaal uitgaven aan zorg en welzijn;HF32: Eigen risico en bijdragen;2022;5595.0
400;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";1998;122.0
401;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";1999;125.0
402;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2000;129.0
403;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2001;136.0
404;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2002;164.0
405;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2003;158.0
406;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2004;162.0
407;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2005;171.0
408;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2006;164.0
409;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2007;165.0
410;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2008;166.0
411;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2009;183.0
412;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2010;191.0
413;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2011;204.0
414;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2012;213.0
415;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2013;206.0
416;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2014;196.0
417;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2015;207.0
418;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2016;208.0
419;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2017;211.0
420;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2018;219.0
421;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2019;229.0
422;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2020;224.0
423;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2021;222.0
424;Totaal uitgaven aan zorg en welzijn;"Buitenland; uitvoer";2022;253.0
425;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;1998;4400.0
426;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;1999;5022.0
427;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2000;5604.0
428;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2001;6361.0
429;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2002;6958.0
430;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2003;7502.0
431;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2004;7412.0
432;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2005;7474.0
433;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2006;6960.0
434;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2007;7738.0
435;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2008;8729.0
436;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2009;9607.0
437;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2010;9925.0
438;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2011;9881.0
439;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2012;9643.0
440;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2013;9230.0
441;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2014;8900.0
442;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2015;8718.0
443;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2016;9532.0
444;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2017;9838.0
445;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2018;10389.0
446;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2019;11205.0
447;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2020;11886.0
448;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2021;12746.0
449;Welzijnszorg en kinderopvang;Totaal alle financieringsvormen;2022;14875.0
450;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;1998;4400.0
451;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;1999;5022.0
452;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2000;5604.0
453;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2001;6361.0
454;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2002;6958.0
455;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2003;7502.0
456;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2004;7412.0
457;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2005;7474.0
458;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2006;6960.0
459;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2007;7738.0
460;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2008;8729.0
461;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2009;9607.0
462;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2010;9925.0
463;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2011;9881.0
464;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2012;9643.0
465;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2013;9230.0
466;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2014;8900.0
467;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2015;8718.0
468;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2016;9532.0
469;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2017;9838.0
470;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2018;10389.0
471;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2019;11205.0
472;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2020;11886.0
473;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2021;12746.0
474;Welzijnszorg en kinderopvang;Totaal financiering van ingezetenen;2022;14875.0
475;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;1998;3493.0
476;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;1999;3967.0
477;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2000;4317.0
478;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2001;4897.0
479;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2002;5081.0
480;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2003;5296.0
481;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2004;5022.0
482;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2005;5439.0
483;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2006;5013.0
484;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2007;6336.0
485;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2008;7295.0
486;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2009;8094.0
487;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2010;8292.0
488;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2011;8009.0
489;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2012;7450.0
490;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2013;6963.0
491;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2014;6881.0
492;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2015;6667.0
493;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2016;7436.0
494;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2017;7686.0
495;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2018;8122.0
496;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2019;8737.0
497;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2020;9690.0
498;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2021;10334.0
499;Welzijnszorg en kinderopvang;HF1: Overheid en soc. verzekering;2022;11802.0
500;Welzijnszorg en kinderopvang;HF11: Overheid;1998;3436.0
501;Welzijnszorg en kinderopvang;HF11: Overheid;1999;3901.0
502;Welzijnszorg en kinderopvang;HF11: Overheid;2000;4233.0
503;Welzijnszorg en kinderopvang;HF11: Overheid;2001;4789.0
504;Welzijnszorg en kinderopvang;HF11: Overheid;2002;4953.0
505;Welzijnszorg en kinderopvang;HF11: Overheid;2003;5149.0
506;Welzijnszorg en kinderopvang;HF11: Overheid;2004;4862.0
507;Welzijnszorg en kinderopvang;HF11: Overheid;2005;5291.0
508;Welzijnszorg en kinderopvang;HF11: Overheid;2006;4851.0
509;Welzijnszorg en kinderopvang;HF11: Overheid;2007;6170.0
510;Welzijnszorg en kinderopvang;HF11: Overheid;2008;7123.0
511;Welzijnszorg en kinderopvang;HF11: Overheid;2009;7923.0
512;Welzijnszorg en kinderopvang;HF11: Overheid;2010;8112.0
513;Welzijnszorg en kinderopvang;HF11: Overheid;2011;7826.0
514;Welzijnszorg en kinderopvang;HF11: Overheid;2012;7260.0
515;Welzijnszorg en kinderopvang;HF11: Overheid;2013;6789.0
516;Welzijnszorg en kinderopvang;HF11: Overheid;2014;6701.0
517;Welzijnszorg en kinderopvang;HF11: Overheid;2015;6667.0
518;Welzijnszorg en kinderopvang;HF11: Overheid;2016;7436.0
519;Welzijnszorg en kinderopvang;HF11: Overheid;2017;7686.0
520;Welzijnszorg en kinderopvang;HF11: Overheid;2018;8122.0
521;Welzijnszorg en kinderopvang;HF11: Overheid;2019;8737.0
522;Welzijnszorg en kinderopvang;HF11: Overheid;2020;9690.0
523;Welzijnszorg en kinderopvang;HF11: Overheid;2021;10334.0
524;Welzijnszorg en kinderopvang;HF11: Overheid;2022;11802.0
525;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;1998;57.0
526;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;1999;66.0
527;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2000;84.0
528;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2001;107.0
529;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2002;128.0
530;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2003;147.0
531;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2004;160.0
532;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2005;148.0
533;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2006;162.0
534;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2007;166.0
535;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2008;172.0
536;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2009;171.0
537;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2010;180.0
538;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2011;183.0
539;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2012;190.0
540;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2013;174.0
541;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2014;180.0
542;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2015;0.0
543;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2016;0.0
544;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2017;0.0
545;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2018;0.0
546;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2019;0.0
547;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2020;0.0
548;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2021;0.0
549;Welzijnszorg en kinderopvang;HF12: Verplichte premiegeb verzekeringen;2022;0.0
550;Welzijnszorg en kinderopvang;HF121a: Wlz, AWBZ;1998;57.0
551;Welzijnszorg en kinderopvang;HF121a: Wlz, AWBZ;1999;66.0
552;Welzijnszorg en kinderopvang;HF121a: Wlz, AWBZ;2000;84.0
553;Welzijnszorg en kinderopvang;HF121a: Wlz, AWBZ;2001;107.0
554;Welzijnszorg en kinderopvang;HF121a: Wlz, AWBZ;2002;128.0
555;Welzijnszorg en kinderopvang;HF121a: Wlz, AWBZ;2003;147.0
556;Welzijnszorg en kinderopvang;HF121a: Wlz, AWBZ;2004;160.0
557;Welzijnszorg en kinderopvang;HF121a: Wlz, AWBZ;2005;148.0
558;Welzijnszorg en kinderopvang;HF121a: Wlz, AWBZ;2006;162.0
