ID;Geslacht;Leeftijd;BurgerlijkeStaat;Migratieachtergrond;Perioden;PersonenMetAansprakenPartnerpensioen_1;PartnerOntvangtTotAOWDatum_2;PartnerOntvangtVanafAOWDatum_3;PartnerOntvangtTotAOWDatum_4;PartnerOntvangtVanafAOWDatum_5
196;Totaal mannen en vrouwen;Totaal;Onbekende burgerlijke staat;Westerse migratieachtergrond;2018;158690;151381.0;168488.0;125697.0;153252.0
197;Totaal mannen en vrouwen;Totaal;Onbekende burgerlijke staat;Westerse migratieachtergrond;2019;344010;455933.0;410161.0;373658.0;383936.0
198;Totaal mannen en vrouwen;Totaal;Onbekende burgerlijke staat;Westerse migratieachtergrond;2020;377360;518600.0;469001.0;375982.0;388368.0
199;Totaal mannen en vrouwen;Totaal;Onbekende burgerlijke staat;Westerse migratieachtergrond;2021;411590;444837.0;383958.0;426106.0;422559.0
200;Totaal mannen en vrouwen;Totaal;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2017;2550;3887.0;3522.0;3151.0;3243.0
201;Totaal mannen en vrouwen;Totaal;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2018;2990;4341.0;4331.0;3562.0;3902.0
202;Totaal mannen en vrouwen;Totaal;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2019;4020;8008.0;7131.0;6174.0;6350.0
203;Totaal mannen en vrouwen;Totaal;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2020;4320;9024.0;7944.0;6950.0;7245.0
204;Totaal mannen en vrouwen;Totaal;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2021;5350;9523.0;7980.0;8661.0;8522.0
205;Totaal mannen en vrouwen;Totaal;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2017;310910;243504.0;229521.0;194514.0;213934.0
206;Totaal mannen en vrouwen;Totaal;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2018;309340;291046.0;281494.0;247206.0;275182.0
207;Totaal mannen en vrouwen;Totaal;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2019;106670;55166.0;53487.0;51319.0;53435.0
208;Totaal mannen en vrouwen;Totaal;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2020;74350;17508.0;16581.0;16911.0;16979.0
209;Totaal mannen en vrouwen;Totaal;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2021;72740;17704.0;16829.0;17193.0;17210.0
210;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Totaal;2017;680820;2195865.0;1845462.0;1326683.0;1610298.0
211;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Totaal;2018;685610;2440318.0;2054824.0;1482062.0;1798348.0
212;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Totaal;2019;716680;3048639.0;2411049.0;1896783.0;2203288.0
213;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Totaal;2020;730690;3172117.0;2510053.0;1982255.0;2329791.0
214;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Totaal;2021;757800;3420438.0;2631149.0;2458181.0;2515533.0
215;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2017;508070;1819064.0;1515026.0;1088489.0;1324082.0
216;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2018;512810;2004210.0;1671198.0;1208547.0;1466907.0
217;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2019;532020;2432736.0;1917006.0;1496367.0;1754543.0
218;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2020;542400;2527032.0;1996162.0;1581800.0;1873050.0
219;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2021;548960;2738519.0;2110302.0;1936006.0;1985925.0
220;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2017;172160;376169.0;329724.0;237685.0;285586.0
221;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2018;172410;435565.0;383045.0;273111.0;330976.0
222;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2019;184630;615813.0;493977.0;400357.0;448686.0
223;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2020;188270;645033.0;513856.0;400408.0;456696.0
224;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2021;208810;681905.0;520833.0;522149.0;529583.0
225;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Westerse migratieachtergrond;2017;86340;154887.0;148460.0;105550.0;129396.0
226;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Westerse migratieachtergrond;2018;82520;175850.0;170774.0;119539.0;147325.0
227;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Westerse migratieachtergrond;2019;87230;267162.0;224974.0;191025.0;206532.0
228;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Westerse migratieachtergrond;2020;88330;278111.0;233200.0;184962.0;203248.0
229;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Westerse migratieachtergrond;2021;98850;274464.0;218178.0;237394.0;237811.0
230;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2017;85820;221282.0;181264.0;132135.0;156189.0
231;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2018;89900;259715.0;212271.0;153572.0;183650.0
232;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2019;97410;348652.0;269003.0;209331.0;242153.0
233;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2020;99940;366922.0;280656.0;215446.0;253448.0
234;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2021;109960;407442.0;302655.0;284755.0;291771.0
235;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Onbekende migratieachtergrond;2017;590;632.0;712.0;510.0;630.0
236;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Onbekende migratieachtergrond;2018;390;543.0;580.0;404.0;465.0
237;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Onbekende migratieachtergrond;2019;30;89.0;65.0;59.0;59.0
238;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Onbekende migratieachtergrond;2020;20;52.0;34.0;47.0;45.0
239;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal burgerlijke staat;Onbekende migratieachtergrond;2021;20;14.0;14.0;26.0;26.0
240;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Totaal;2017;23230;140547.0;109101.0;47818.0;90818.0
241;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Totaal;2018;22600;149318.0;115790.0;49141.0;96526.0
242;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Totaal;2019;21860;166227.0;123537.0;56349.0;106449.0
243;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Totaal;2020;21070;167746.0;124440.0;57216.0;110352.0
244;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Totaal;2021;21470;178759.0;129481.0;78546.0;114882.0
245;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Nederlandse achtergrond;2017;16090;112944.0;86423.0;35889.0;72295.0
246;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Nederlandse achtergrond;2018;15390;116523.0;89603.0;35647.0;74902.0
247;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Nederlandse achtergrond;2019;14550;125435.0;92739.0;39695.0;80107.0
248;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Nederlandse achtergrond;2020;14030;127386.0;94231.0;41130.0;83648.0
249;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Nederlandse achtergrond;2021;13980;134136.0;97036.0;55252.0;84846.0
250;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Met migratieachtergrond;2017;7130;27603.0;22678.0;11928.0;18523.0
251;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Met migratieachtergrond;2018;7210;32795.0;26187.0;13495.0;21623.0
252;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Met migratieachtergrond;2019;7300;40791.0;30798.0;16654.0;26342.0
253;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Met migratieachtergrond;2020;7040;40361.0;30209.0;16086.0;26703.0
254;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Met migratieachtergrond;2021;7490;44623.0;32445.0;23294.0;30036.0
255;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Westerse migratieachtergrond;2017;1660;5821.0;5323.0;2761.0;4288.0
256;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Westerse migratieachtergrond;2018;1600;6716.0;5924.0;3281.0;4895.0
257;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Westerse migratieachtergrond;2019;1630;8855.0;7010.0;4500.0;5971.0
258;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Westerse migratieachtergrond;2020;1440;8228.0;6404.0;3804.0;5445.0
259;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Westerse migratieachtergrond;2021;1480;8710.0;6615.0;5061.0;5972.0
260;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2017;5470;21782.0;17355.0;9168.0;14235.0
261;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2018;5610;26079.0;20262.0;10214.0;16728.0
262;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2019;5670;31937.0;23789.0;12154.0;20372.0
263;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2020;5610;32132.0;23805.0;12282.0;21259.0
264;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2021;6010;35913.0;25831.0;18233.0;24064.0
265;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Onbekende migratieachtergrond;2017;0;0.0;0.0;0.0;0.0
266;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Onbekende migratieachtergrond;2018;0;0.0;0.0;0.0;0.0
267;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
268;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
269;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gehuwd;Onbekende migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
270;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Totaal;2017;632480;2040208.0;1717966.0;1266417.0;1503033.0
271;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Totaal;2018;639210;2272431.0;1915748.0;1417977.0;1681435.0
272;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Totaal;2019;670430;2844035.0;2251918.0;1806964.0;2063575.0
273;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Totaal;2020;683770;2956465.0;2341243.0;1891331.0;2185993.0
274;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Totaal;2021;706490;3210061.0;2475161.0;2331277.0;2353008.0
275;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Nederlandse achtergrond;2017;491940;1705989.0;1428518.0;1052518.0;1251703.0
276;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Nederlandse achtergrond;2018;497360;1887535.0;1581462.0;1172804.0;1391899.0
277;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Nederlandse achtergrond;2019;517420;2307156.0;1824143.0;1456580.0;1674318.0
278;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Nederlandse achtergrond;2020;528320;2399479.0;1901771.0;1540559.0;1789266.0
279;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Nederlandse achtergrond;2021;534920;2604107.0;2013045.0;1880559.0;1900883.0
280;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Met migratieachtergrond;2017;140450;334055.0;289243.0;213749.0;251138.0
281;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Met migratieachtergrond;2018;141790;384805.0;334144.0;245085.0;289412.0
282;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Met migratieachtergrond;2019;153000;536879.0;427774.0;350384.0;389257.0
283;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Met migratieachtergrond;2020;155460;556985.0;439472.0;350773.0;396728.0
284;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Met migratieachtergrond;2021;171570;605954.0;462116.0;450718.0;452125.0
285;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2017;60230;134703.0;125474.0;90928.0;109332.0
286;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2018;57650;151301.0;142267.0;101859.0;122622.0
287;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2019;61460;220484.0;182862.0;153435.0;167700.0
288;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2020;61350;222514.0;182915.0;147841.0;164789.0
289;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2021;68110;234779.0;185611.0;185033.0;185260.0
290;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2017;80230;199352.0;163770.0;122821.0;141806.0
291;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2018;84140;233504.0;191878.0;143226.0;166790.0
292;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2019;91540;316395.0;244912.0;196950.0;221556.0
293;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2020;94110;334471.0;256558.0;202931.0;231939.0
294;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2021;103460;371175.0;276505.0;265685.0;266865.0
295;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2017;100;164.0;204.0;150.0;192.0
296;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2018;60;90.0;141.0;88.0;124.0
297;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
298;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
299;Totaal mannen en vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
300;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Totaal;2017;631770;2037314.0;1715632.0;1264833.0;1501053.0
301;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Totaal;2018;638510;2268799.0;1912861.0;1415969.0;1678937.0
302;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Totaal;2019;669750;2840094.0;2248921.0;1804685.0;2060894.0
303;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Totaal;2020;683110;2952221.0;2338078.0;1889008.0;2183183.0
304;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Totaal;2021;705850;3206140.0;2472271.0;2328665.0;2350286.0
305;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Nederlandse achtergrond;2017;491560;1704215.0;1427098.0;1051554.0;1250481.0
306;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Nederlandse achtergrond;2018;496970;1885281.0;1579680.0;1171501.0;1390311.0
307;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Nederlandse achtergrond;2019;517040;2304539.0;1822143.0;1455017.0;1672504.0
308;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Nederlandse achtergrond;2020;527960;2396726.0;1899723.0;1538970.0;1787421.0
309;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Nederlandse achtergrond;2021;534610;2601821.0;2011320.0;1879028.0;1899297.0
310;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Met migratieachtergrond;2017;140120;332935.0;288330.0;213129.0;250380.0
311;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Met migratieachtergrond;2018;141480;383428.0;333040.0;244380.0;288502.0
312;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Met migratieachtergrond;2019;152700;535555.0;426778.0;349668.0;388390.0
313;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Met migratieachtergrond;2020;155150;555495.0;438356.0;350037.0;395762.0
314;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Met migratieachtergrond;2021;171240;604318.0;460952.0;449637.0;450988.0
315;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Westerse migratieachtergrond;2017;60160;134484.0;125284.0;90803.0;109166.0
316;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Westerse migratieachtergrond;2018;57600;151071.0;142079.0;101741.0;122475.0
317;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Westerse migratieachtergrond;2019;61420;220328.0;182724.0;153335.0;167582.0
318;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Westerse migratieachtergrond;2020;61310;222379.0;182795.0;147743.0;164682.0
319;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Westerse migratieachtergrond;2021;68060;234578.0;185460.0;184861.0;185088.0
320;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2017;79960;198451.0;163046.0;122326.0;141213.0
321;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2018;83880;232357.0;190962.0;142639.0;166028.0
322;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2019;91280;315227.0;244054.0;196333.0;220807.0
323;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2020;93840;333116.0;255561.0;202294.0;231081.0
324;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2021;103190;369740.0;275492.0;264776.0;265900.0
325;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Onbekende migratieachtergrond;2017;100;164.0;204.0;150.0;192.0
326;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Onbekende migratieachtergrond;2018;60;90.0;141.0;88.0;124.0
327;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
328;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
329;Totaal mannen en vrouwen;Jonger dan 25 jaar;Ongehuwd;Onbekende migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
330;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Totaal;2017;20;53.0;32.0;32.0;34.0
331;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Totaal;2018;10;52.0;37.0;21.0;34.0
332;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Totaal;2019;10;39.0;33.0;25.0;26.0
333;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Totaal;2020;20;91.0;74.0;36.0;71.0
334;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Totaal;2021;20;114.0;84.0;61.0;76.0
335;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Nederlandse achtergrond;2017;10;45.0;28.0;29.0;31.0
336;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Nederlandse achtergrond;2018;10;52.0;37.0;19.0;32.0
337;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Nederlandse achtergrond;2019;10;39.0;33.0;25.0;25.0
338;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Nederlandse achtergrond;2020;20;91.0;74.0;30.0;65.0
339;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Nederlandse achtergrond;2021;20;102.0;78.0;57.0;71.0
340;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Met migratieachtergrond;2017;0;;;;
341;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Met migratieachtergrond;2018;0;;;;
342;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Met migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
343;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Met migratieachtergrond;2020;0;;;;
344;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Met migratieachtergrond;2021;0;;;;
345;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Westerse migratieachtergrond;2017;0;0.0;0.0;0.0;0.0
346;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Westerse migratieachtergrond;2018;0;0.0;0.0;0.0;0.0
347;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Westerse migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
348;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Westerse migratieachtergrond;2020;0;;;;
349;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Westerse migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
350;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Niet-westerse migratieachtergrond;2017;0;;;;
351;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Niet-westerse migratieachtergrond;2018;0;;;;
352;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Niet-westerse migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
353;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Niet-westerse migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
354;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Niet-westerse migratieachtergrond;2021;0;;;;
355;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Onbekende migratieachtergrond;2017;0;0.0;0.0;0.0;0.0
356;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Onbekende migratieachtergrond;2018;0;0.0;0.0;0.0;0.0
357;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
358;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
359;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verweduwd;Onbekende migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
360;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gescheiden;Totaal;2017;690;2841.0;2302.0;1552.0;1946.0
361;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gescheiden;Totaal;2018;690;3580.0;2850.0;1987.0;2464.0
362;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gescheiden;Totaal;2019;670;3901.0;2964.0;2255.0;2655.0
363;Totaal mannen en vrouwen;Jonger dan 25 jaar;Gescheiden;Totaal;2020;650;4153.0;3090.0;2288.0;2739.0
