ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
44;Totaal mannen en vrouwen;1;Totaal alle vooropleidingen;Cohort 1995;1020.0;20.0;34.0;57.0;69.0;74.0;78.0;79.0;14.0;27.0;49.0;59.0;64.0;66.0;68.0;14.0;27.0;46.0;55.0;58.0;59.0;60.0;0.0;0.0;3.0;5.0;6.0;7.0;8.0;6.0;6.0;8.0;10.0;11.0;11.0;12.0;11.0;13.0;16.0;17.0;17.0;18.0;18.0;17.0;85.0;79.0;64.0;49.0;26.0;13.0;8.0;5.0;79.0;72.0;57.0;44.0;22.0;10.0;5.0;4.0;73.0;65.0;49.0;36.0;16.0;7.0;3.0;2.0;5.0;7.0;8.0;8.0;5.0;3.0;2.0;1.0;6.0;7.0;7.0;5.0;4.0;3.0;3.0;1.0
45;Totaal mannen en vrouwen;1;Totaal alle vooropleidingen;Cohort 1996;960.0;15.0;37.0;60.0;73.0;77.0;80.0;82.0;10.0;32.0;53.0;63.0;68.0;70.0;72.0;10.0;32.0;51.0;59.0;62.0;63.0;64.0;0.0;0.0;2.0;4.0;6.0;7.0;8.0;5.0;5.0;7.0;9.0;10.0;10.0;10.0;9.0;12.0;13.0;14.0;14.0;14.0;14.0;15.0;88.0;83.0;72.0;49.0;26.0;13.0;8.0;5.0;83.0;76.0;65.0;43.0;22.0;11.0;7.0;4.0;78.0;68.0;56.0;35.0;16.0;7.0;4.0;2.0;5.0;8.0;9.0;8.0;6.0;4.0;3.0;2.0;5.0;7.0;7.0;6.0;4.0;2.0;1.0;1.0
46;Totaal mannen en vrouwen;1;Totaal alle vooropleidingen;Cohort 1997;950.0;16.0;35.0;61.0;72.0;77.0;80.0;81.0;11.0;29.0;52.0;62.0;66.0;69.0;70.0;11.0;28.0;49.0;56.0;59.0;61.0;61.0;0.0;0.0;3.0;6.0;8.0;9.0;9.0;6.0;6.0;9.0;10.0;10.0;11.0;11.0;11.0;13.0;15.0;15.0;15.0;15.0;15.0;15.0;86.0;80.0;69.0;50.0;25.0;13.0;8.0;5.0;80.0;74.0;63.0;44.0;21.0;10.0;6.0;3.0;74.0;65.0;53.0;36.0;15.0;7.0;4.0;2.0;6.0;9.0;9.0;9.0;6.0;4.0;2.0;1.0;6.0;6.0;6.0;6.0;4.0;3.0;3.0;2.0
47;Totaal mannen en vrouwen;1;Totaal alle vooropleidingen;Cohort 1998;1070.0;18.0;35.0;58.0;71.0;77.0;81.0;;10.0;26.0;47.0;58.0;64.0;67.0;;10.0;26.0;46.0;55.0;59.0;62.0;;0.0;0.0;1.0;3.0;4.0;6.0;;8.0;9.0;11.0;13.0;14.0;14.0;;11.0;13.0;14.0;14.0;15.0;15.0;14.0;15.0;85.0;81.0;68.0;51.0;27.0;14.0;8.0;4.0;78.0;72.0;61.0;44.0;23.0;12.0;6.0;3.0;73.0;66.0;54.0;38.0;17.0;7.0;4.0;1.0;5.0;6.0;7.0;6.0;6.0;4.0;2.0;1.0;7.0;9.0;7.0;6.0;4.0;3.0;2.0;1.0
48;Totaal mannen en vrouwen;1;Totaal alle vooropleidingen;Cohort 1999;1110.0;17.0;39.0;62.0;73.0;80.0;;;11.0;31.0;52.0;63.0;69.0;;;11.0;31.0;51.0;60.0;65.0;;;0.0;0.0;1.0;2.0;4.0;;;6.0;8.0;9.0;10.0;11.0;;;10.0;12.0;13.0;13.0;13.0;13.0;13.0;;87.0;83.0;70.0;48.0;26.0;14.0;7.0;;80.0;74.0;63.0;42.0;22.0;12.0;5.0;;76.0;70.0;58.0;37.0;17.0;9.0;3.0;;4.0;4.0;5.0;5.0;4.0;3.0;2.0;;7.0;9.0;7.0;6.0;4.0;3.0;2.0;
49;Totaal mannen en vrouwen;1;Totaal alle vooropleidingen;Cohort 2000;1210.0;16.0;39.0;65.0;77.0;;;;10.0;32.0;55.0;66.0;;;;10.0;32.0;53.0;62.0;;;;0.0;0.0;2.0;4.0;;;;5.0;7.0;9.0;11.0;;;;9.0;10.0;10.0;11.0;11.0;12.0;;;89.0;86.0;74.0;51.0;24.0;11.0;;;82.0;78.0;66.0;44.0;21.0;10.0;;;76.0;72.0;59.0;37.0;16.0;6.0;;;6.0;7.0;7.0;7.0;5.0;3.0;;;7.0;8.0;8.0;7.0;3.0;2.0;;
50;Totaal mannen en vrouwen;1;Totaal alle vooropleidingen;Cohort 2001;1310.0;13.0;36.0;66.0;;;;;8.0;29.0;55.0;;;;;7.0;27.0;50.0;;;;;0.0;2.0;4.0;;;;;6.0;7.0;11.0;;;;;8.0;9.0;9.0;10.0;10.0;;;;89.0;87.0;78.0;54.0;24.0;;;;79.0;74.0;66.0;44.0;18.0;;;;72.0;66.0;58.0;38.0;14.0;;;;6.0;8.0;8.0;6.0;4.0;;;;10.0;13.0;12.0;11.0;6.0;;;
51;Totaal mannen en vrouwen;1;Totaal alle vooropleidingen;Cohort 2002;1450.0;38.0;62.0;;;;;;34.0;56.0;;;;;;32.0;50.0;;;;;;2.0;6.0;;;;;;4.0;5.0;;;;;;7.0;8.0;9.0;10.0;;;;;90.0;87.0;53.0;28.0;;;;;82.0;77.0;44.0;20.0;;;;;72.0;65.0;33.0;13.0;;;;;10.0;12.0;10.0;6.0;;;;;8.0;10.0;10.0;8.0;;;;
52;Totaal mannen en vrouwen;1;Totaal alle vooropleidingen;Cohort 2003;1270.0;44.0;;;;;;;40.0;;;;;;;40.0;;;;;;;1.0;;;;;;;4.0;;;;;;;7.0;8.0;9.0;;;;;;89.0;78.0;47.0;;;;;;81.0;68.0;37.0;;;;;;76.0;62.0;31.0;;;;;;5.0;6.0;6.0;;;;;;8.0;10.0;10.0;;;;;
53;Totaal mannen en vrouwen;1;Totaal alle vooropleidingen;Cohort 2004;1460.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;12.0;;;;;;;89.0;74.0;;;;;;;78.0;61.0;;;;;;;74.0;56.0;;;;;;;4.0;5.0;;;;;;;11.0;13.0;;;;;;
54;Totaal mannen en vrouwen;1;Totaal alle vooropleidingen;Cohort 2005;1600.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;90.0;;;;;;;;81.0;;;;;;;;76.0;;;;;;;;5.0;;;;;;;;10.0;;;;;;;
55;Totaal mannen en vrouwen;1;VWO;Cohort 1995;490.0;1.0;10.0;52.0;73.0;82.0;86.0;88.0;0.0;9.0;46.0;65.0;73.0;76.0;78.0;0.0;9.0;41.0;56.0;60.0;62.0;63.0;0.0;0.0;5.0;9.0;12.0;14.0;15.0;1.0;1.0;6.0;8.0;9.0;10.0;10.0;3.0;3.0;6.0;8.0;8.0;9.0;9.0;8.0;97.0;96.0;94.0;82.0;40.0;18.0;9.0;6.0;90.0;87.0;82.0;72.0;35.0;15.0;7.0;4.0;80.0;73.0;67.0;58.0;25.0;9.0;3.0;2.0;9.0;14.0;15.0;15.0;10.0;6.0;3.0;1.0;7.0;9.0;11.0;10.0;6.0;3.0;3.0;2.0
56;Totaal mannen en vrouwen;1;VWO;Cohort 1996;500.0;0.0;22.0;56.0;75.0;83.0;87.0;90.0;0.0;21.0;51.0;68.0;74.0;78.0;80.0;0.0;21.0;48.0;60.0;64.0;66.0;67.0;0.0;0.0;3.0;8.0;11.0;12.0;13.0;0.0;1.0;4.0;8.0;8.0;9.0;10.0;3.0;5.0;5.0;6.0;7.0;6.0;7.0;7.0;97.0;95.0;95.0;72.0;38.0;19.0;11.0;6.0;91.0;87.0;86.0;63.0;32.0;16.0;9.0;5.0;82.0;72.0;70.0;49.0;22.0;9.0;5.0;3.0;9.0;15.0;15.0;14.0;11.0;6.0;4.0;2.0;6.0;8.0;9.0;8.0;5.0;3.0;2.0;1.0
57;Totaal mannen en vrouwen;1;VWO;Cohort 1997;470.0;1.0;20.0;60.0;77.0;84.0;89.0;89.0;0.0;19.0;54.0;70.0;77.0;80.0;81.0;0.0;18.0;49.0;59.0;63.0;65.0;65.0;0.0;0.0;5.0;11.0;14.0;15.0;16.0;0.0;2.0;6.0;8.0;8.0;8.0;8.0;3.0;4.0;5.0;5.0;5.0;5.0;5.0;5.0;97.0;95.0;95.0;75.0;35.0;18.0;11.0;6.0;89.0;88.0;86.0;67.0;31.0;15.0;8.0;4.0;79.0;73.0;69.0;51.0;20.0;9.0;5.0;2.0;10.0;15.0;17.0;16.0;11.0;6.0;3.0;1.0;8.0;8.0;9.0;8.0;4.0;4.0;3.0;2.0
58;Totaal mannen en vrouwen;1;VWO;Cohort 1998;500.0;0.0;16.0;54.0;75.0;85.0;91.0;;0.0;14.0;48.0;65.0;74.0;81.0;;0.0;14.0;46.0;61.0;66.0;70.0;;0.0;0.0;2.0;4.0;8.0;11.0;;0.0;2.0;6.0;9.0;11.0;11.0;;4.0;3.0;4.0;4.0;3.0;4.0;4.0;4.0;96.0;97.0;95.0;80.0;43.0;22.0;11.0;5.0;88.0;87.0;84.0;70.0;37.0;19.0;9.0;4.0;80.0;75.0;72.0;58.0;26.0;10.0;5.0;2.0;8.0;12.0;13.0;12.0;11.0;8.0;4.0;2.0;8.0;10.0;11.0;10.0;6.0;3.0;2.0;1.0
59;Totaal mannen en vrouwen;1;VWO;Cohort 1999;540.0;1.0;23.0;60.0;75.0;86.0;;;0.0;21.0;54.0;68.0;78.0;;;0.0;21.0;52.0;64.0;71.0;;;0.0;1.0;2.0;4.0;7.0;;;1.0;2.0;6.0;7.0;8.0;;;3.0;4.0;5.0;5.0;5.0;4.0;5.0;;97.0;95.0;94.0;72.0;36.0;20.0;9.0;;90.0;86.0;86.0;65.0;31.0;18.0;7.0;;84.0;78.0;76.0;55.0;24.0;12.0;4.0;;6.0;8.0;9.0;10.0;8.0;6.0;3.0;;6.0;9.0;9.0;7.0;4.0;3.0;2.0;
60;Totaal mannen en vrouwen;1;VWO;Cohort 2000;650.0;1.0;25.0;64.0;80.0;;;;0.0;23.0;57.0;71.0;;;;0.0;22.0;53.0;64.0;;;;0.0;1.0;4.0;7.0;;;;1.0;2.0;7.0;9.0;;;;4.0;3.0;3.0;3.0;4.0;5.0;;;96.0;97.0;96.0;72.0;32.0;15.0;;;90.0;88.0;87.0;63.0;29.0;14.0;;;79.0;76.0;74.0;51.0;20.0;8.0;;;10.0;12.0;13.0;12.0;9.0;5.0;;;7.0;9.0;9.0;8.0;3.0;1.0;;
61;Totaal mannen en vrouwen;1;VWO;Cohort 2001;760.0;1.0;25.0;64.0;;;;;1.0;23.0;56.0;;;;;0.0;19.0;49.0;;;;;1.0;3.0;7.0;;;;;0.0;2.0;8.0;;;;;3.0;3.0;3.0;4.0;5.0;;;;97.0;97.0;96.0;71.0;32.0;;;;85.0;81.0;80.0;57.0;23.0;;;;76.0;69.0;68.0;48.0;18.0;;;;9.0;12.0;12.0;9.0;6.0;;;;11.0;16.0;16.0;15.0;8.0;;;
62;Totaal mannen en vrouwen;1;VWO;Cohort 2002;810.0;34.0;60.0;;;;;;34.0;58.0;;;;;;31.0;49.0;;;;;;3.0;9.0;;;;;;0.0;2.0;;;;;;2.0;2.0;3.0;3.0;;;;;98.0;98.0;63.0;37.0;;;;;88.0;87.0;51.0;26.0;;;;;72.0;68.0;34.0;15.0;;;;;16.0;19.0;17.0;11.0;;;;;10.0;11.0;12.0;11.0;;;;
63;Totaal mannen en vrouwen;1;VWO;Cohort 2003;750.0;34.0;;;;;;;34.0;;;;;;;34.0;;;;;;;1.0;;;;;;;0.0;;;;;;;3.0;3.0;4.0;;;;;;97.0;96.0;61.0;;;;;;89.0;86.0;50.0;;;;;;82.0;77.0;41.0;;;;;;7.0;9.0;9.0;;;;;;8.0;10.0;12.0;;;;;
64;Totaal mannen en vrouwen;1;VWO;Cohort 2004;780.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;4.0;;;;;;;98.0;96.0;;;;;;;83.0;79.0;;;;;;;77.0;71.0;;;;;;;6.0;9.0;;;;;;;14.0;17.0;;;;;;
65;Totaal mannen en vrouwen;1;VWO;Cohort 2005;880.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;96.0;;;;;;;;84.0;;;;;;;;77.0;;;;;;;;8.0;;;;;;;;12.0;;;;;;;
66;Totaal mannen en vrouwen;1;HBO;Cohort 1995;420.0;38.0;57.0;62.0;64.0;66.0;69.0;70.0;32.0;51.0;55.0;58.0;58.0;60.0;60.0;32.0;51.0;55.0;57.0;58.0;59.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;6.0;7.0;7.0;8.0;9.0;10.0;22.0;27.0;29.0;29.0;28.0;28.0;28.0;28.0;73.0;63.0;33.0;14.0;10.0;8.0;6.0;3.0;71.0;61.0;31.0;13.0;7.0;4.0;3.0;2.0;70.0;60.0;31.0;12.0;6.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;2.0;1.0;3.0;3.0;3.0;1.0
67;Totaal mannen en vrouwen;1;HBO;Cohort 1996;310.0;35.0;61.0;69.0;71.0;72.0;73.0;74.0;30.0;57.0;64.0;66.0;67.0;68.0;69.0;30.0;57.0;64.0;66.0;67.0;68.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;5.0;5.0;5.0;5.0;5.0;15.0;21.0;23.0;24.0;23.0;23.0;23.0;23.0;81.0;70.0;42.0;15.0;8.0;6.0;5.0;3.0;79.0;69.0;40.0;14.0;8.0;6.0;4.0;3.0;79.0;68.0;40.0;14.0;7.0;5.0;4.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;1.0;1.0
68;Totaal mannen en vrouwen;1;HBO;Cohort 1997;320.0;33.0;55.0;61.0;66.0;68.0;69.0;69.0;29.0;50.0;56.0;59.0;61.0;61.0;61.0;29.0;49.0;55.0;58.0;60.0;60.0;61.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;5.0;5.0;5.0;7.0;7.0;7.0;8.0;21.0;24.0;28.0;27.0;27.0;27.0;28.0;28.0;76.0;67.0;39.0;17.0;11.0;7.0;5.0;4.0;74.0;63.0;35.0;15.0;9.0;5.0;3.0;2.0;72.0;61.0;34.0;13.0;7.0;4.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;4.0;4.0;3.0;3.0;1.0;2.0;2.0
69;Totaal mannen en vrouwen;1;HBO;Cohort 1998;380.0;33.0;54.0;61.0;65.0;68.0;71.0;;27.0;48.0;56.0;59.0;61.0;63.0;;27.0;48.0;56.0;59.0;61.0;63.0;;0.0;0.0;0.0;0.0;0.0;0.0;;5.0;6.0;6.0;6.0;7.0;8.0;;20.0;24.0;26.0;26.0;27.0;27.0;25.0;27.0;78.0;72.0;42.0;20.0;11.0;8.0;7.0;2.0;75.0;68.0;40.0;18.0;9.0;5.0;5.0;1.0;74.0;68.0;40.0;18.0;9.0;5.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;1.0;2.0;3.0;3.0;2.0;1.0
70;Totaal mannen en vrouwen;1;HBO;Cohort 1999;400.0;32.0;56.0;64.0;69.0;71.0;;;28.0;52.0;58.0;62.0;64.0;;;28.0;52.0;58.0;62.0;64.0;;;0.0;0.0;0.0;0.0;0.0;;;4.0;4.0;5.0;7.0;8.0;;;20.0;23.0;25.0;26.0;25.0;25.0;25.0;;77.0;73.0;43.0;18.0;11.0;6.0;3.0;;74.0;69.0;40.0;16.0;9.0;4.0;2.0;;73.0;68.0;40.0;15.0;8.0;4.0;2.0;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;;3.0;4.0;3.0;3.0;3.0;2.0;1.0;
71;Totaal mannen en vrouwen;1;HBO;Cohort 2000;380.0;35.0;59.0;67.0;72.0;;;;31.0;54.0;60.0;65.0;;;;31.0;54.0;60.0;64.0;;;;0.0;0.0;0.0;0.0;;;;4.0;5.0;7.0;7.0;;;;19.0;21.0;21.0;22.0;22.0;22.0;;;79.0;74.0;44.0;20.0;11.0;6.0;;;77.0;71.0;39.0;15.0;8.0;4.0;;;77.0;71.0;39.0;15.0;8.0;4.0;;;0.0;0.0;0.0;1.0;0.0;0.0;;;2.0;3.0;5.0;4.0;3.0;2.0;;
72;Totaal mannen en vrouwen;1;HBO;Cohort 2001;350.0;33.0;59.0;69.0;;;;;24.0;50.0;60.0;;;;;24.0;49.0;59.0;;;;;0.0;1.0;1.0;;;;;8.0;9.0;9.0;;;;;20.0;21.0;22.0;22.0;23.0;;;;75.0;72.0;45.0;19.0;8.0;;;;71.0;67.0;41.0;16.0;5.0;;;;69.0;65.0;40.0;15.0;5.0;;;;2.0;1.0;1.0;1.0;1.0;;;;5.0;5.0;4.0;3.0;3.0;;;
73;Totaal mannen en vrouwen;1;HBO;Cohort 2002;440.0;45.0;68.0;;;;;;42.0;64.0;;;;;;41.0;63.0;;;;;;0.0;1.0;;;;;;3.0;4.0;;;;;;17.0;19.0;19.0;22.0;;;;;80.0;72.0;37.0;11.0;;;;;78.0;69.0;34.0;9.0;;;;;77.0;67.0;32.0;9.0;;;;;1.0;2.0;1.0;0.0;;;;;2.0;3.0;3.0;2.0;;;;
74;Totaal mannen en vrouwen;1;HBO;Cohort 2003;370.0;63.0;;;;;;;57.0;;;;;;;56.0;;;;;;;1.0;;;;;;;6.0;;;;;;;15.0;18.0;21.0;;;;;;78.0;41.0;17.0;;;;;;73.0;37.0;15.0;;;;;;72.0;36.0;14.0;;;;;;1.0;2.0;1.0;;;;;;5.0;3.0;2.0;;;;;
75;Totaal mannen en vrouwen;1;HBO;Cohort 2004;500.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;24.0;;;;;;;75.0;37.0;;;;;;;71.0;32.0;;;;;;;70.0;32.0;;;;;;;1.0;1.0;;;;;;;4.0;5.0;;;;;;
76;Totaal mannen en vrouwen;1;HBO;Cohort 2005;520.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.0;;;;;;;;82.0;;;;;;;;78.0;;;;;;;;78.0;;;;;;;;1.0;;;;;;;;3.0;;;;;;;
77;Totaal mannen en vrouwen;1;Overige vooropleidingen;Cohort 1995;110.0;35.0;47.0;60.0;69.0;73.0;75.0;77.0;8.0;18.0;32.0;42.0;44.0;47.0;50.0;8.0;17.0;31.0;41.0;43.0;46.0;49.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;27.0;29.0;28.0;27.0;28.0;28.0;27.0;6.0;8.0;10.0;14.0;18.0;19.0;17.0;17.0;75.0;63.0;55.0;39.0;22.0;12.0;10.0;8.0;60.0;49.0;46.0;35.0;20.0;9.0;9.0;8.0;56.0;45.0;42.0;32.0;18.0;8.0;8.0;6.0;5.0;4.0;4.0;3.0;2.0;1.0;2.0;2.0;15.0;14.0;8.0;4.0;2.0;3.0;1.0;0.0
78;Totaal mannen en vrouwen;1;Overige vooropleidingen;Cohort 1996;150.0;21.0;38.0;56.0;67.0;69.0;72.0;73.0;3.0;15.0;34.0;43.0;46.0;49.0;49.0;3.0;15.0;33.0;42.0;44.0;46.0;47.0;0.0;0.0;1.0;1.0;2.0;3.0;3.0;18.0;23.0;23.0;24.0;23.0;23.0;23.0;16.0;18.0;18.0;19.0;21.0;23.0;23.0;23.0;74.0;66.0;60.0;43.0;23.0;10.0;8.0;5.0;61.0;53.0;49.0;38.0;19.0;9.0;7.0;4.0;60.0;51.0;45.0;33.0;14.0;5.0;4.0;2.0;1.0;2.0;4.0;5.0;5.0;3.0;3.0;2.0;13.0;13.0;12.0;5.0;4.0;1.0;1.0;1.0
79;Totaal mannen en vrouwen;1;Overige vooropleidingen;Cohort 1997;160.0;27.0;38.0;60.0;70.0;73.0;77.0;78.0;4.0;16.0;38.0;48.0;49.0;53.0;54.0;4.0;16.0;36.0;45.0;46.0;49.0;50.0;0.0;0.0;2.0;2.0;3.0;4.0;4.0;24.0;22.0;22.0;23.0;24.0;24.0;24.0;13.0;15.0;18.0;18.0;18.0;18.0;20.0;20.0;73.0;63.0;55.0;45.0;22.0;12.0;7.0;2.0;64.0;54.0;50.0;39.0;17.0;7.0;5.0;2.0;60.0;50.0;46.0;35.0;15.0;6.0;4.0;2.0;4.0;4.0;4.0;4.0;2.0;1.0;1.0;0.0;9.0;9.0;5.0;5.0;5.0;4.0;2.0;1.0
80;Totaal mannen en vrouwen;1;Overige vooropleidingen;Cohort 1998;190.0;35.0;48.0;62.0;73.0;74.0;75.0;;2.0;13.0;26.0;37.0;40.0;41.0;;2.0;12.0;25.0;34.0;37.0;37.0;;0.0;1.0;1.0;3.0;4.0;4.0;;33.0;36.0;36.0;36.0;34.0;34.0;;13.0;17.0;18.0;20.0;21.0;20.0;19.0;20.0;70.0;59.0;48.0;32.0;17.0;7.0;6.0;5.0;57.0;43.0;38.0;27.0;15.0;5.0;4.0;2.0;53.0;40.0;35.0;25.0;13.0;4.0;4.0;2.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;13.0;16.0;10.0;5.0;2.0;2.0;2.0;3.0
81;Totaal mannen en vrouwen;1;Overige vooropleidingen;Cohort 1999;170.0;35.0;50.0;65.0;77.0;82.0;;;4.0;16.0;34.0;48.0;54.0;;;4.0;16.0;33.0;46.0;51.0;;;0.0;0.0;1.0;2.0;4.0;;;31.0;34.0;31.0;29.0;27.0;;;6.0;10.0;11.0;9.0;8.0;10.0;11.0;;78.0;69.0;55.0;41.0;27.0;13.0;7.0;;61.0;49.0;42.0;33.0;20.0;10.0;4.0;;58.0;47.0;42.0;32.0;19.0;9.0;3.0;;3.0;2.0;1.0;2.0;1.0;1.0;1.0;;17.0;20.0;13.0;8.0;6.0;3.0;3.0;
82;Totaal mannen en vrouwen;1;Overige vooropleidingen;Cohort 2000;170.0;29.0;47.0;64.0;78.0;;;;2.0;20.0;38.0;52.0;;;;2.0;18.0;36.0;50.0;;;;0.0;1.0;2.0;2.0;;;;28.0;28.0;26.0;26.0;;;;9.0;10.0;13.0;13.0;14.0;14.0;;;80.0;73.0;57.0;40.0;22.0;8.0;;;65.0;58.0;47.0;32.0;18.0;6.0;;;64.0;57.0;46.0;31.0;16.0;5.0;;;2.0;1.0;2.0;1.0;2.0;1.0;;;15.0;15.0;10.0;8.0;4.0;2.0;;
83;Totaal mannen en vrouwen;1;Overige vooropleidingen;Cohort 2001;210.0;26.0;39.0;66.0;;;;;4.0;18.0;42.0;;;;;4.0;17.0;41.0;;;;;0.0;1.0;1.0;;;;;22.0;21.0;23.0;;;;;7.0;9.0;8.0;9.0;10.0;;;;81.0;74.0;65.0;52.0;24.0;;;;68.0;58.0;55.0;44.0;19.0;;;;64.0;55.0;52.0;41.0;17.0;;;;4.0;3.0;3.0;3.0;2.0;;;;14.0;16.0;10.0;8.0;5.0;;;
84;Totaal mannen en vrouwen;1;Overige vooropleidingen;Cohort 2002;210.0;38.0;56.0;;;;;;16.0;33.0;;;;;;15.0;29.0;;;;;;1.0;4.0;;;;;;22.0;23.0;;;;;;8.0;8.0;11.0;15.0;;;;;80.0;77.0;51.0;30.0;;;;;67.0;56.0;37.0;18.0;;;;;59.0;50.0;31.0;15.0;;;;;7.0;6.0;6.0;3.0;;;;;14.0;21.0;15.0;11.0;;;;
85;Totaal mannen en vrouwen;1;Overige vooropleidingen;Cohort 2003;150.0;45.0;;;;;;;30.0;;;;;;;30.0;;;;;;;0.0;;;;;;;15.0;;;;;;;8.0;7.0;7.0;;;;;;80.0;76.0;48.0;;;;;;61.0;53.0;31.0;;;;;;58.0;49.0;27.0;;;;;;3.0;4.0;4.0;;;;;;19.0;24.0;17.0;;;;;
86;Totaal mannen en vrouwen;1;Overige vooropleidingen;Cohort 2004;170.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;12.0;;;;;;;87.0;77.0;;;;;;;72.0;60.0;;;;;;;69.0;57.0;;;;;;;3.0;3.0;;;;;;;15.0;17.0;;;;;;
87;Totaal mannen en vrouwen;1;Overige vooropleidingen;Cohort 2005;210.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;;;;;;87.0;;;;;;;;71.0;;;;;;;;66.0;;;;;;;;5.0;;;;;;;;16.0;;;;;;;
88;Totaal mannen en vrouwen;14;Totaal alle vooropleidingen;Cohort 1995;1020.0;20.0;34.0;57.0;69.0;74.0;78.0;79.0;14.0;27.0;49.0;59.0;64.0;66.0;68.0;14.0;27.0;46.0;55.0;58.0;59.0;60.0;0.0;0.0;3.0;5.0;6.0;7.0;8.0;6.0;6.0;8.0;10.0;11.0;11.0;12.0;11.0;13.0;16.0;17.0;17.0;18.0;18.0;17.0;85.0;79.0;64.0;49.0;26.0;13.0;8.0;5.0;79.0;72.0;57.0;44.0;22.0;10.0;5.0;4.0;73.0;65.0;49.0;36.0;16.0;7.0;3.0;2.0;5.0;7.0;8.0;8.0;5.0;3.0;2.0;1.0;6.0;7.0;7.0;5.0;4.0;3.0;3.0;1.0
89;Totaal mannen en vrouwen;14;Totaal alle vooropleidingen;Cohort 1996;960.0;15.0;37.0;60.0;73.0;77.0;80.0;82.0;10.0;32.0;53.0;63.0;68.0;70.0;72.0;10.0;32.0;51.0;59.0;62.0;63.0;64.0;0.0;0.0;2.0;4.0;6.0;7.0;8.0;5.0;5.0;7.0;9.0;10.0;10.0;10.0;9.0;12.0;13.0;14.0;14.0;14.0;14.0;15.0;88.0;83.0;72.0;49.0;26.0;13.0;8.0;5.0;83.0;76.0;65.0;43.0;22.0;11.0;7.0;4.0;78.0;68.0;56.0;35.0;16.0;7.0;4.0;2.0;5.0;8.0;9.0;8.0;6.0;4.0;3.0;2.0;5.0;7.0;7.0;6.0;4.0;2.0;1.0;1.0
