ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
196;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2017;141;134.0;53.9;45.9;29.6;6.0
197;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2018;110;104.0;57.1;49.1;30.8;6.0
198;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2019;99;94.0;59.7;50.9;32.3;5.0
199;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2020;102;96.0;61.1;51.9;33.6;5.0
200;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2021;92;89.0;61.9;53.4;36.3;3.0
201;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2022;71;69.0;100.2;87.6;45.4;2.0
202;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2023;70;67.0;78.2;65.9;41.9;3.0
203;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2024;75;;;;;
204;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2013;638;621.0;53.4;47.8;27.6;17.0
205;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2014;643;619.0;54.7;49.0;28.8;24.0
206;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2015;635;617.0;54.6;50.0;28.9;18.0
207;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2016;627;607.0;54.9;50.4;29.8;20.0
208;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2017;630;598.0;55.6;50.7;30.5;31.0
209;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2018;629;601.0;56.8;51.8;30.7;28.0
210;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2019;625;598.0;57.0;52.0;33.5;27.0
211;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2020;609;575.0;58.2;52.3;32.9;34.0
212;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2021;551;538.0;64.4;57.8;35.8;13.0
213;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2022;547;535.0;64.9;57.6;36.9;12.0
214;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2023;549;535.0;68.1;60.4;39.4;14.0
215;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2024;553;;;;;
216;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2013;3212;3136.0;47.2;39.2;31.8;0.0
217;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2014;3138;3042.0;48.0;39.7;32.8;0.0
218;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2015;3176;3094.0;47.9;40.6;33.6;0.0
219;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2016;3202;3100.0;48.9;41.3;35.0;0.0
220;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2017;3264;3086.0;50.2;42.3;36.0;0.0
221;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2018;3354;3207.0;51.6;43.2;36.2;0.0
222;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2019;3412;3266.0;54.1;45.0;38.8;0.0
223;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2020;3365;3180.0;56.9;47.1;40.2;0.0
224;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2021;3597;3514.0;59.8;49.5;42.4;0.0
225;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2022;3652;3562.0;63.6;52.1;44.8;0.0
226;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2023;3677;3575.0;67.8;55.3;48.2;0.0
227;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2024;3689;;;;;
228;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2013;2513;2454.0;47.3;39.2;32.7;0.0
229;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2014;2434;2362.0;48.2;39.9;33.7;0.0
230;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2015;2447;2384.0;48.4;41.0;34.7;0.0
231;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2016;2457;2377.0;49.2;41.6;36.0;0.0
232;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2017;2517;2379.0;50.4;42.4;37.0;0.0
233;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2018;2595;2477.0;51.8;43.4;37.2;0.0
234;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2019;2679;2563.0;54.5;45.2;40.1;0.0
235;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2020;2729;2578.0;57.0;47.1;41.1;0.0
236;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2021;3001;2939.0;60.0;49.7;43.1;0.0
237;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2022;3050;2985.0;64.0;52.4;45.6;0.0
238;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2023;3099;3020.0;68.2;55.6;49.1;0.0
239;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2024;3126;;;;;
240;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2013;700;683.0;47.1;39.4;28.8;0.0
241;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2014;704;680.0;47.0;39.3;29.8;0.0
242;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2015;728;710.0;46.2;39.4;30.1;0.0
243;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2016;744;723.0;48.0;40.6;31.4;0.0
244;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2017;747;707.0;49.5;41.9;32.6;0.0
245;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2018;760;730.0;51.1;42.9;32.7;0.0
246;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2019;733;703.0;52.8;44.1;33.9;0.0
247;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2020;637;602.0;56.5;46.7;36.6;0.0
248;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2021;596;576.0;58.6;48.6;38.9;0.0
249;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2022;602;577.0;61.6;50.6;40.3;0.0
250;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2023;578;555.0;65.8;53.6;43.2;0.0
251;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2024;563;;;;;
252;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2013;452;440.0;47.7;40.0;33.4;0.0
253;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2014;456;441.0;51.2;42.7;36.9;0.0
254;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2015;466;452.0;52.0;45.0;35.7;0.0
255;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2016;486;468.0;52.7;45.5;38.1;0.0
256;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2017;476;450.0;53.8;46.4;40.2;0.0
257;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2018;490;468.0;55.1;47.0;40.8;0.0
258;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2019;500;474.0;57.2;48.8;44.8;0.0
259;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2020;526;489.0;60.0;51.1;45.2;0.0
260;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2021;498;485.0;60.4;51.2;47.7;0.0
261;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2022;513;497.0;83.2;72.7;55.6;0.0
262;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2023;546;527.0;69.1;57.7;53.8;0.0
263;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2024;558;;;;;
264;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2013;5;5.0;;;;0.0
265;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2014;4;4.0;;;;0.0
266;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2015;3;3.0;;;;0.0
267;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2016;2;2.0;;;;0.0
268;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2017;2;2.0;;;;0.0
269;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2018;4;3.0;;;;0.0
270;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2019;2;2.0;;;;0.0
271;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2020;2;2.0;;;;0.0
272;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2021;2;1.0;;;;0.0
273;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2022;3;3.0;;;;0.0
274;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2023;2;2.0;;;;0.0
275;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2024;1;;;;;
276;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2013;119;115.0;38.6;32.7;37.1;0.0
277;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2014;115;110.0;40.5;34.2;44.5;0.0
278;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2015;113;110.0;44.7;38.3;39.5;0.0
279;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2016;116;112.0;44.9;38.7;43.3;0.0
280;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2017;118;111.0;48.0;41.1;45.1;0.0
281;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2018;118;112.0;46.2;39.3;46.1;0.0
282;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2019;122;117.0;49.3;42.2;55.7;0.0
283;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2020;132;124.0;51.1;43.6;53.6;0.0
284;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2021;134;130.0;51.6;44.2;56.7;0.0
285;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2022;124;120.0;56.5;47.9;59.0;0.0
286;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2023;129;124.0;58.2;48.7;64.6;0.0
287;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2024;131;;;;;
288;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2013;328;320.0;51.1;42.7;32.0;0.0
289;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2014;337;327.0;54.9;45.6;34.5;0.0
290;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2015;349;339.0;54.6;47.3;34.6;0.0
291;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2016;368;354.0;55.2;47.7;36.5;0.0
292;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2017;356;338.0;55.7;48.1;38.7;0.0
293;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2018;369;353.0;58.0;49.4;39.2;0.0
294;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2019;375;355.0;59.8;50.9;41.1;0.0
295;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2020;391;363.0;63.1;53.7;42.4;0.0
296;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2021;362;353.0;63.7;53.8;44.4;0.0
297;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2022;387;374.0;91.9;80.8;54.6;0.0
298;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2023;416;401.0;72.6;60.5;50.5;0.0
299;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2024;425;;;;;
300;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2013;0;0.0;;;;0.0
301;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2014;0;0.0;;;;0.0
302;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2015;0;0.0;;;;0.0
303;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2016;0;0.0;;;;0.0
304;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2017;0;0.0;;;;0.0
305;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2018;0;0.0;;;;0.0
306;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2019;0;0.0;;;;0.0
307;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2020;0;0.0;;;;0.0
308;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2021;4;3.0;;;;0.0
309;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2022;2;1.0;;;;0.0
310;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2023;3;3.0;;;;0.0
311;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2024;4;;;;;
312;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2013;3517;3435.0;53.8;44.1;32.0;82.0
313;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2014;3444;3337.0;55.3;45.0;33.4;106.0
314;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2015;3460;3373.0;55.2;46.3;34.0;87.0
315;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2016;3438;3326.0;56.5;47.3;35.5;112.0
316;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2017;3485;3301.0;57.2;47.8;36.5;184.0
317;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2018;3547;3389.0;58.8;49.0;36.8;158.0
318;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2019;3625;3469.0;60.9;50.5;40.0;156.0
319;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2020;3718;3512.0;62.5;51.6;40.6;206.0
320;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2021;3947;3864.0;64.3;53.4;42.9;83.0
321;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2022;3981;3891.0;71.0;58.8;46.2;90.0
322;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2023;4065;3963.0;72.2;59.1;48.8;102.0
323;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2024;4112;;;;;
324;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2013;3032;2963.0;52.5;42.8;32.6;69.0
325;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2014;2959;2870.0;53.7;43.6;34.0;88.0
326;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2015;2973;2899.0;53.9;45.0;34.7;74.0
327;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2016;2962;2865.0;55.2;46.0;36.3;96.0
328;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2017;3002;2842.0;56.2;46.6;37.3;160.0
329;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2018;3064;2928.0;57.8;47.9;37.6;136.0
330;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2019;3155;3020.0;60.2;49.5;40.8;135.0
331;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2020;3236;3058.0;62.0;51.0;41.6;179.0
332;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2021;3492;3418.0;63.4;52.3;43.7;75.0
333;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2022;3538;3457.0;70.8;58.5;47.2;80.0
334;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2023;3613;3521.0;71.9;58.5;49.8;92.0
335;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2024;3656;;;;;
336;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2013;2869;2804.0;52.3;42.6;32.9;65.0
337;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2014;2790;2708.0;53.6;43.5;34.3;82.0
338;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2015;2817;2747.0;53.7;44.8;35.0;70.0
339;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2016;2832;2741.0;55.0;45.8;36.6;92.0
340;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2017;2893;2738.0;56.0;46.5;37.6;155.0
341;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2018;2978;2846.0;57.6;47.7;37.8;132.0
342;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2019;3078;2948.0;60.0;49.4;40.9;131.0
343;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2020;3155;2981.0;61.8;50.8;41.8;174.0
344;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2021;3418;3345.0;63.3;52.2;43.8;72.0
345;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2022;3482;3403.0;70.1;57.8;47.1;80.0
346;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2023;3558;3468.0;71.7;58.3;49.9;90.0
347;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2024;3600;;;;;
348;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2013;163;159.0;54.9;44.9;26.8;4.0
349;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2014;169;162.0;55.4;45.0;28.1;6.0
350;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2015;156;152.0;57.5;48.2;29.1;5.0
351;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2016;129;125.0;60.5;50.4;29.9;5.0
352;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2017;109;104.0;60.8;50.5;31.3;5.0
353;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2018;86;82.0;64.0;54.1;32.5;5.0
354;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2019;76;72.0;66.8;55.8;33.7;4.0
355;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2020;81;77.0;67.5;56.1;35.1;4.0
356;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2021;74;72.0;67.6;57.6;38.1;2.0
357;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2022;56;55.0;114.6;100.4;48.9;1.0
358;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2023;55;53.0;86.6;72.9;44.3;2.0
359;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2024;56;;;;;
360;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2013;486;473.0;62.5;52.1;28.3;13.0
361;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2014;485;467.0;64.5;53.6;29.7;18.0
362;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2015;487;474.0;62.9;54.3;29.8;13.0
363;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2016;476;461.0;64.2;55.3;30.8;16.0
364;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2017;483;459.0;64.0;54.7;31.3;25.0
365;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2018;483;461.0;65.1;56.3;31.4;22.0
366;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2019;471;450.0;66.0;56.8;35.0;21.0
367;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2020;482;455.0;66.0;56.1;33.8;27.0
368;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2021;455;446.0;71.0;61.8;37.1;9.0
369;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2022;443;434.0;71.9;61.5;38.5;9.0
370;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2023;452;442.0;74.7;63.8;40.7;10.0
371;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2024;455;;;;;
372;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2013;2513;2457.0;52.2;42.5;32.7;0.0
