ID;Arbeidspositie;ArbeidspositieVoorgaandePeriode;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
221;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2020 2e kwartaal;1188.0
222;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2020 3e kwartaal;1233.0
223;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2020 4e kwartaal;1173.0
224;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2021 1e kwartaal;
225;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2021 2e kwartaal;1180.0
226;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2021 3e kwartaal;1151.0
227;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2021 4e kwartaal;1144.0
228;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2022 1e kwartaal;1126.0
229;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2022 2e kwartaal;1147.0
230;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2022 3e kwartaal;1151.0
231;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2022 4e kwartaal;1128.0
232;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2023 1e kwartaal;1108.0
233;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2023 2e kwartaal;1073.0
234;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2023 3e kwartaal;1063.0
235;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2023 4e kwartaal;1063.0
236;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2024 1e kwartaal;1080.0
237;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2024 2e kwartaal;1061.0
238;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2024 3e kwartaal;1079.0
239;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;2 Havo, vwo, mbo2-4;2024 4e kwartaal;1082.0
240;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2013 1e kwartaal;567.0
241;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2013 2e kwartaal;608.0
242;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2013 3e kwartaal;603.0
243;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2013 4e kwartaal;607.0
244;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2014 1e kwartaal;623.0
245;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2014 2e kwartaal;651.0
246;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2014 3e kwartaal;652.0
247;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2014 4e kwartaal;677.0
248;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2015 1e kwartaal;648.0
249;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2015 2e kwartaal;658.0
250;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2015 3e kwartaal;664.0
251;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2015 4e kwartaal;671.0
252;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2016 1e kwartaal;662.0
253;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2016 2e kwartaal;682.0
254;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2016 3e kwartaal;709.0
255;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2016 4e kwartaal;721.0
256;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2017 1e kwartaal;717.0
257;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2017 2e kwartaal;728.0
258;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2017 3e kwartaal;733.0
259;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2017 4e kwartaal;739.0
260;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2018 1e kwartaal;729.0
261;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2018 2e kwartaal;748.0
262;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2018 3e kwartaal;737.0
263;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2018 4e kwartaal;735.0
264;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2019 1e kwartaal;757.0
265;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2019 2e kwartaal;731.0
266;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2019 3e kwartaal;753.0
267;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2019 4e kwartaal;773.0
268;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2020 1e kwartaal;773.0
269;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2020 2e kwartaal;738.0
270;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2020 3e kwartaal;720.0
271;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2020 4e kwartaal;794.0
272;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2021 1e kwartaal;
273;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2021 2e kwartaal;769.0
274;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2021 3e kwartaal;811.0
275;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2021 4e kwartaal;817.0
276;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2022 1e kwartaal;772.0
277;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2022 2e kwartaal;742.0
278;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2022 3e kwartaal;753.0
279;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2022 4e kwartaal;753.0
280;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2023 1e kwartaal;657.0
281;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2023 2e kwartaal;699.0
282;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2023 3e kwartaal;723.0
283;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2023 4e kwartaal;762.0
284;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2024 1e kwartaal;692.0
285;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2024 2e kwartaal;742.0
286;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2024 3e kwartaal;724.0
287;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;3 Hbo, wo;2024 4e kwartaal;766.0
288;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2013 1e kwartaal;61.0
289;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2013 2e kwartaal;57.0
290;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2013 3e kwartaal;64.0
291;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2013 4e kwartaal;64.0
292;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2014 1e kwartaal;65.0
293;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2014 2e kwartaal;52.0
294;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2014 3e kwartaal;44.0
295;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2014 4e kwartaal;44.0
296;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2015 1e kwartaal;53.0
297;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2015 2e kwartaal;49.0
298;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2015 3e kwartaal;48.0
299;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2015 4e kwartaal;49.0
300;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2016 1e kwartaal;61.0
301;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2016 2e kwartaal;63.0
302;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2016 3e kwartaal;65.0
303;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2016 4e kwartaal;53.0
304;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2017 1e kwartaal;44.0
305;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2017 2e kwartaal;55.0
306;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2017 3e kwartaal;56.0
307;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2017 4e kwartaal;57.0
308;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2018 1e kwartaal;58.0
309;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2018 2e kwartaal;50.0
310;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2018 3e kwartaal;49.0
311;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2018 4e kwartaal;50.0
312;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2019 1e kwartaal;48.0
313;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2019 2e kwartaal;51.0
314;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2019 3e kwartaal;50.0
315;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2019 4e kwartaal;57.0
316;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2020 1e kwartaal;52.0
317;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2020 2e kwartaal;45.0
318;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2020 3e kwartaal;60.0
319;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2020 4e kwartaal;58.0
320;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2021 1e kwartaal;
321;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2021 2e kwartaal;41.0
322;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2021 3e kwartaal;37.0
323;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2021 4e kwartaal;31.0
324;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2022 1e kwartaal;34.0
325;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2022 2e kwartaal;35.0
326;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2022 3e kwartaal;44.0
327;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2022 4e kwartaal;32.0
328;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2023 1e kwartaal;28.0
329;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2023 2e kwartaal;37.0
330;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2023 3e kwartaal;33.0
331;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2023 4e kwartaal;34.0
332;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2024 1e kwartaal;33.0
333;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2024 2e kwartaal;27.0
334;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2024 3e kwartaal;32.0
335;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: onbekend;2024 4e kwartaal;39.0
336;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;510.0
337;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;520.0
338;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;525.0
339;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;494.0
340;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;525.0
341;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;562.0
342;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;557.0
343;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;522.0
344;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;543.0
345;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;545.0
346;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;521.0
347;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;501.0
348;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;559.0
349;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;557.0
350;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;546.0
351;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;500.0
352;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;566.0
353;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;560.0
354;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;545.0
355;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;489.0
356;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;541.0
357;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;585.0
358;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;555.0
359;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;515.0
360;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;522.0
361;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;553.0
362;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;531.0
363;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;498.0
364;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;509.0
365;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;545.0
366;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;614.0
367;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;514.0
368;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;
369;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;524.0
370;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;497.0
371;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;468.0
372;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;497.0
373;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;502.0
374;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;435.0
375;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;469.0
376;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;469.0
377;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;447.0
378;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;396.0
379;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;411.0
380;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;446.0
381;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;430.0
382;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;394.0
383;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;424.0
384;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;444.0
385;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;459.0
386;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;448.0
387;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;455.0
388;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;439.0
389;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;460.0
390;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;470.0
391;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;464.0
392;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;444.0
393;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;463.0
394;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;466.0
395;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;467.0
396;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;469.0
397;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;480.0
398;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;479.0
399;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;502.0
400;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;481.0
401;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;490.0
402;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;492.0
403;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;492.0
404;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;507.0
405;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;485.0
406;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;484.0
407;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;470.0
408;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;475.0
409;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;459.0
410;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;468.0
411;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;470.0
412;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;461.0
413;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;454.0
414;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;469.0
415;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;456.0
416;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;
417;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;458.0
418;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;479.0
419;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;472.0
420;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;459.0
421;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;466.0
422;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;471.0
423;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;439.0
424;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;443.0
425;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;437.0
426;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;458.0
427;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;463.0
428;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;445.0
429;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;457.0
430;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;447.0
431;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;457.0
432;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;2503.0
