ID;Geslacht;Leeftijd;Arbeidskenmerken;LevenLangLeren;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
234;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2009;
235;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2010;
236;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2011;59.0
237;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2012;66.0
238;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2013;101.0
239;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2014;100.0
240;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2015;105.0
241;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2016;107.0
242;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2017;111.0
243;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2018;118.0
244;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2019;128.0
245;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2020;128.0
246;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2021;0.0
247;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2003;
248;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2004;
249;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2005;
250;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2006;
251;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2007;
252;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2008;
253;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2009;
254;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2010;
255;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2011;10.0
256;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2012;12.0
257;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2013;17.0
258;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2014;16.0
259;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2015;18.0
260;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2016;18.0
261;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2017;19.0
262;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2018;19.0
263;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2019;20.0
264;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2020;21.0
265;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2021;0.0
266;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2003;
267;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2004;
268;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2005;
269;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2006;
270;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2007;
271;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2008;
272;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2009;
273;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2010;
274;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2011;5.0
275;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2012;7.0
276;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2013;9.0
277;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2014;9.0
278;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2015;11.0
279;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2016;11.0
280;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2017;9.0
281;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2018;9.0
282;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2019;10.0
283;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2020;12.0
284;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2021;0.0
285;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2003;
286;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2004;
287;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2005;
288;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2006;
289;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2007;
290;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2008;
291;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2009;
292;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2010;
293;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2011;4.0
294;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2012;5.0
295;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2013;8.0
296;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2014;7.0
297;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2015;8.0
298;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2016;7.0
299;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2017;10.0
300;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2018;10.0
301;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2019;10.0
302;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2020;9.0
303;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2021;0.0
304;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2003;
305;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2004;
306;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2005;
307;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2006;
308;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2007;
309;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2008;
310;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2009;
311;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2010;
312;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2011;53.0
313;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2012;59.0
314;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2013;92.0
315;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2014;91.0
316;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2015;94.0
317;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2016;96.0
318;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2017;102.0
319;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2018;109.0
320;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2019;118.0
321;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2020;116.0
322;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2021;0.0
323;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2003;
324;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2004;
325;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2005;
326;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2006;
327;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2007;
328;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2008;
329;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2009;
330;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2010;
331;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2011;49.0
332;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2012;54.0
333;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2013;85.0
334;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2014;83.0
335;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2015;87.0
336;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2016;89.0
337;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2017;92.0
338;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2018;99.0
339;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2019;108.0
340;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2020;107.0
341;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2021;0.0
342;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2003;
343;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2004;
344;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2005;
345;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2006;
346;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2007;
347;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2008;
348;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2009;
349;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2010;
350;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2011;2519.0
351;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2012;2467.0
352;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2013;2308.0
353;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2014;2170.0
354;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2015;2125.0
355;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2016;2147.0
356;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2017;2278.0
357;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2018;2428.0
358;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2019;2639.0
359;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2020;2802.0
360;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2021;3015.0
361;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2003;
362;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2004;
363;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2005;
364;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2006;
365;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2007;
366;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2008;
367;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2009;
368;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2010;
369;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2011;869.0
370;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2012;853.0
371;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2013;846.0
372;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2014;805.0
373;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2015;795.0
374;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2016;790.0
375;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2017;826.0
376;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2018;881.0
377;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2019;960.0
378;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2020;988.0
379;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2021;1242.0
380;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2003;
381;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2004;
382;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2005;
383;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2006;
384;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2007;
385;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2008;
386;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2009;
387;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2010;
388;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2011;627.0
389;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2012;618.0
390;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2013;603.0
391;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2014;564.0
392;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2015;554.0
393;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2016;539.0
394;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2017;569.0
395;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2018;607.0
396;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2019;668.0
397;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2020;685.0
398;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2021;723.0
399;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2003;
400;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2004;
401;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2005;
402;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2006;
403;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2007;
404;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2008;
405;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2009;
406;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2010;
407;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2011;242.0
408;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2012;235.0
409;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2013;243.0
410;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2014;240.0
411;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2015;241.0
412;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2016;252.0
413;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2017;258.0
414;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2018;274.0
415;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2019;292.0
416;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2020;303.0
417;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2021;519.0
418;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2003;
419;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2004;
