ID;Afzet;Producten;Perioden;Indexcijfers_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3;Indexcijfers_4;MaandOpMaandOntwikkeling_5;JaarOpJaarOntwikkeling_6
2823;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2001 maart;145.2;14.8;59.7;145.2;14.8;59.7
2824;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2001 april;129.6;-10.8;41.2;129.6;-10.8;41.2
2825;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2001 mei;121.6;-6.2;22.9;121.6;-6.2;22.9
2826;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2001 juni;121.6;0.0;18.1;121.6;0.0;18.1
2827;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2001 juli;115.0;-5.4;11.7;115.0;-5.4;11.7
2828;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2001 augustus;119.2;3.7;15.0;119.2;3.7;15.0
2829;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2001 september;114.2;-4.2;8.9;114.2;-4.2;8.9
2830;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2001 oktober;111.4;-2.5;1.4;111.4;-2.5;1.4
2831;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2001 november;109.8;-1.4;-2.3;109.8;-1.4;-2.3
2832;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2001 december;104.0;-5.3;-9.3;104.0;-5.3;-9.3
2833;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2001;119.0;;19.0;119.0;;19.0
2834;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2002 januari;104.1;0.1;-5.6;104.1;0.1;-5.6
2835;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2002 februari;102.4;-1.7;-19.1;102.4;-1.7;-19.1
2836;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2002 maart;104.8;2.4;-27.8;104.8;2.4;-27.8
2837;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2002 april;97.3;-7.2;-24.9;97.3;-7.2;-24.9
2838;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2002 mei;94.1;-3.3;-22.6;94.1;-3.3;-22.6
2839;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2002 juni;93.8;-0.3;-22.9;93.8;-0.3;-22.9
2840;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2002 juli;94.4;0.7;-17.9;94.4;0.7;-17.9
2841;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2002 augustus;93.9;-0.5;-21.2;93.9;-0.5;-21.2
2842;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2002 september;96.3;2.5;-15.6;96.3;2.5;-15.6
2843;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2002 oktober;95.8;-0.5;-14.0;95.8;-0.5;-14.0
2844;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2002 november;91.2;-4.8;-16.9;91.2;-4.8;-16.9
2845;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2002 december;93.0;2.0;-10.6;93.0;2.0;-10.6
2846;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2002;96.8;;-18.7;96.8;;-18.7
2847;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2003 januari;95.3;2.4;-8.5;95.3;2.4;-8.5
2848;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2003 februari;98.0;2.9;-4.3;98.0;2.9;-4.3
2849;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2003 maart;91.6;-6.6;-12.7;91.6;-6.6;-12.7
2850;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2003 april;94.3;3.0;-3.1;94.3;3.0;-3.1
2851;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2003 mei;90.8;-3.8;-3.5;90.8;-3.8;-3.5
2852;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2003 juni;91.4;0.8;-2.5;91.4;0.8;-2.5
2853;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2003 juli;90.8;-0.7;-3.8;90.8;-0.7;-3.8
2854;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2003 augustus;95.2;4.8;1.4;95.2;4.8;1.4
2855;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2003 september;107.1;12.4;11.1;107.1;12.4;11.1
2856;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2003 oktober;97.7;-8.7;2.0;97.7;-8.7;2.0
2857;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2003 november;94.3;-3.5;3.4;94.3;-3.5;3.4
2858;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2003 december;88.0;-6.8;-5.4;88.0;-6.8;-5.4
2859;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2003;94.5;;-2.3;94.5;;-2.3
2860;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2004 januari;92.0;4.6;-3.5;92.0;4.6;-3.5
2861;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2004 februari;95.5;3.8;-2.6;95.5;3.8;-2.6
2862;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2004 maart;101.7;6.5;11.0;101.7;6.5;11.0
2863;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2004 april;97.7;-3.9;3.6;97.7;-3.9;3.6
2864;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2004 mei;98.4;0.7;8.4;98.4;0.7;8.4
2865;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2004 juni;106.2;8.0;16.2;106.2;8.0;16.2
2866;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2004 juli;110.0;3.5;21.0;110.0;3.5;21.0
2867;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2004 augustus;112.8;2.6;18.5;112.8;2.6;18.5
2868;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2004 september;120.5;6.7;12.5;120.5;6.7;12.5
2869;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2004 oktober;114.2;-5.2;16.9;114.2;-5.2;16.9
2870;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2004 november;116.2;1.7;23.1;116.2;1.7;23.1
2871;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2004 december;116.3;0.1;32.1;116.3;0.1;32.1
2872;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2004;106.8;;12.9;106.8;;12.9
2873;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2005 januari;108.9;-6.3;18.4;108.9;-6.3;18.4
2874;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2005 februari;113.9;4.5;19.2;113.9;4.5;19.2
2875;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2005 maart;110.4;-3.1;8.6;110.4;-3.1;8.6
2876;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2005 april;103.8;-6.0;6.2;103.8;-6.0;6.2
2877;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2005 mei;106.3;2.4;8.0;106.3;2.4;8.0
2878;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2005 juni;110.4;3.9;3.9;110.4;3.9;3.9
2879;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2005 juli;112.9;2.3;2.7;112.9;2.3;2.7
2880;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2005 augustus;111.9;-0.9;-0.8;111.9;-0.9;-0.8
2881;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2005 september;109.0;-2.6;-9.5;109.0;-2.6;-9.5
2882;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2005 oktober;108.9;-0.1;-4.6;108.9;-0.1;-4.6
2883;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2005 november;110.1;1.1;-5.2;110.1;1.1;-5.2
2884;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2005 december;112.2;1.9;-3.5;112.2;1.9;-3.5
2885;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2005;109.9;;2.9;109.9;;2.9
2886;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2006 januari;106.7;-4.9;-2.0;106.7;-4.9;-2.0
2887;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2006 februari;108.2;1.4;-4.9;108.2;1.4;-4.9
2888;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2006 maart;112.1;3.6;1.6;112.1;3.6;1.6
2889;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2006 april;114.1;1.8;10.0;114.1;1.8;10.0
2890;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2006 mei;115.6;1.3;8.8;115.6;1.3;8.8
2891;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2006 juni;125.5;8.5;13.7;125.5;8.5;13.7
2892;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2006 juli;123.0;-2.0;8.9;123.0;-2.0;8.9
2893;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2006 augustus;129.0;4.9;15.2;129.0;4.9;15.2
2894;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2006 september;123.9;-4.0;13.6;123.9;-4.0;13.6
2895;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2006 oktober;116.7;-5.8;7.2;116.7;-5.8;7.2
2896;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2006 november;110.9;-5.0;0.7;110.9;-5.0;0.7
2897;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2006 december;107.9;-2.7;-3.8;107.9;-2.7;-3.8
2898;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2006;116.1;;5.7;116.1;;5.7
2899;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2007 januari;102.1;-5.4;-4.3;102.1;-5.4;-4.3
2900;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2007 februari;102.6;0.5;-5.2;102.6;0.5;-5.2
2901;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2007 maart;103.2;0.5;-8.0;103.2;0.5;-8.0
2902;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2007 april;105.0;1.8;-8.0;105.0;1.8;-8.0
2903;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2007 mei;106.0;1.0;-8.3;106.0;1.0;-8.3
2904;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2007 juni;107.9;1.8;-14.0;107.9;1.8;-14.0
2905;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2007 juli;111.3;3.1;-9.5;111.3;3.1;-9.5
2906;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2007 augustus;113.3;1.8;-12.2;113.3;1.8;-12.2
2907;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2007 september;114.9;1.4;-7.3;114.9;1.4;-7.3
2908;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2007 oktober;110.2;-4.1;-5.6;110.2;-4.1;-5.6
2909;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2007 november;107.8;-2.2;-2.8;107.8;-2.2;-2.8
2910;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2007 december;108.5;0.6;0.5;108.5;0.6;0.5
2911;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2007;107.7;;-7.2;107.7;;-7.2
2912;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2008 januari;107.0;-1.3;4.8;107.0;-1.3;4.8
2913;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2008 februari;107.7;0.6;4.9;107.7;0.6;4.9
2914;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2008 maart;113.6;5.5;10.1;113.6;5.5;10.1
2915;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2008 april;113.3;-0.2;7.9;113.3;-0.2;7.9
2916;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2008 mei;119.6;5.5;12.8;119.6;5.5;12.8
2917;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2008 juni;126.0;5.4;16.8;126.0;5.4;16.8
2918;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2008 juli;128.1;1.7;15.1;128.1;1.7;15.1
2919;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2008 augustus;131.5;2.7;16.1;131.5;2.7;16.1
2920;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2008 september;132.3;0.6;15.2;132.3;0.6;15.2
2921;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2008 oktober;125.5;-5.1;13.9;125.5;-5.1;13.9
2922;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2008 november;115.0;-8.4;6.7;115.0;-8.4;6.7
2923;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2008 december;114.7;-0.2;5.8;114.7;-0.2;5.8
2924;Totale Nederlandse afzet;15111300 Vlees van varkens, vers of geko;2008;119.5;;10.9;119.5;;10.9
2925;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2000 januari;96.2;;;96.2;;
2926;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2000 februari;96.3;0.1;;96.3;0.1;
2927;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2000 maart;96.2;0.0;;96.2;0.0;
2928;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2000 april;96.3;0.1;;96.3;0.1;
2929;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2000 mei;97.2;1.0;;97.2;1.0;
2930;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2000 juni;98.8;1.6;;98.8;1.6;
2931;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2000 juli;100.4;1.5;;100.4;1.5;
2932;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2000 augustus;100.8;0.5;;100.8;0.5;
2933;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2000 september;101.9;1.1;;101.9;1.1;
2934;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2000 oktober;103.5;1.5;;103.5;1.5;
2935;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2000 november;104.5;0.9;;104.5;0.9;
2936;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2000 december;108.0;3.4;;108.0;3.4;
2937;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2000;100.0;;;100.0;;
2938;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2001 januari;112.1;3.9;16.6;112.1;3.9;16.6
2939;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2001 februari;113.0;0.7;17.4;113.0;0.7;17.4
2940;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2001 maart;115.1;1.9;19.7;115.1;1.9;19.7
2941;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2001 april;116.7;1.4;21.3;116.7;1.4;21.3
2942;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2001 mei;117.7;0.8;21.0;117.7;0.8;21.0
2943;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2001 juni;117.7;0.0;19.1;117.7;0.0;19.1
2944;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2001 juli;118.2;0.4;17.8;118.2;0.4;17.8
2945;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2001 augustus;118.0;-0.1;17.1;118.0;-0.1;17.1
2946;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2001 september;117.3;-0.6;15.1;117.3;-0.6;15.1
2947;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2001 oktober;115.5;-1.5;11.6;115.5;-1.5;11.6
2948;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2001 november;113.7;-1.5;8.9;113.7;-1.5;8.9
2949;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2001 december;112.4;-1.2;4.1;112.4;-1.2;4.1
2950;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2001;115.6;;15.6;115.6;;15.6
2951;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2002 januari;111.3;-1.0;-0.7;111.3;-1.0;-0.7
2952;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2002 februari;109.5;-1.6;-3.0;109.5;-1.6;-3.0
2953;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2002 maart;109.5;0.0;-4.9;109.5;0.0;-4.9
2954;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2002 april;107.5;-1.8;-7.9;107.5;-1.8;-7.9
2955;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2002 mei;107.0;-0.5;-9.1;107.0;-0.5;-9.1
2956;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2002 juni;106.9;-0.2;-9.2;106.9;-0.2;-9.2
2957;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2002 juli;105.9;-0.9;-10.4;105.9;-0.9;-10.4
2958;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2002 augustus;105.8;-0.1;-10.4;105.8;-0.1;-10.4
2959;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2002 september;105.3;-0.5;-10.2;105.3;-0.5;-10.2
2960;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2002 oktober;106.1;0.7;-8.2;106.1;0.7;-8.2
2961;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2002 november;105.4;-0.6;-7.3;105.4;-0.6;-7.3
2962;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2002 december;106.0;0.5;-5.7;106.0;0.5;-5.7
2963;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2002;107.2;;-7.3;107.2;;-7.3
2964;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2003 januari;104.4;-1.5;-6.2;104.4;-1.5;-6.2
2965;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2003 februari;103.7;-0.7;-5.4;103.7;-0.7;-5.4
2966;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2003 maart;104.2;0.5;-4.9;104.2;0.5;-4.9
2967;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2003 april;104.6;0.4;-2.7;104.6;0.4;-2.7
2968;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2003 mei;106.4;1.8;-0.6;106.4;1.8;-0.6
2969;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2003 juni;109.3;2.7;2.3;109.3;2.7;2.3
2970;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2003 juli;109.1;-0.2;3.1;109.1;-0.2;3.1
2971;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2003 augustus;106.7;-2.2;0.9;106.7;-2.2;0.9
2972;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2003 september;106.6;-0.1;1.2;106.6;-0.1;1.2
2973;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2003 oktober;105.3;-1.2;-0.7;105.3;-1.2;-0.7
2974;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2003 november;104.3;-1.0;-1.1;104.3;-1.0;-1.1
2975;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2003 december;104.6;0.3;-1.3;104.6;0.3;-1.3
2976;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2003;105.8;;-1.3;105.8;;-1.3
2977;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2004 januari;103.7;-0.8;-0.7;103.7;-0.8;-0.7
2978;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2004 februari;103.4;-0.3;-0.3;103.4;-0.3;-0.3
2979;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2004 maart;103.4;0.1;-0.7;103.4;0.1;-0.7
2980;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2004 april;103.0;-0.4;-1.5;103.0;-0.4;-1.5
2981;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2004 mei;103.3;0.3;-2.9;103.3;0.3;-2.9
2982;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2004 juni;104.4;1.0;-4.5;104.4;1.0;-4.5
2983;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2004 juli;105.9;1.4;-3.0;105.9;1.4;-3.0
2984;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2004 augustus;106.6;0.7;-0.1;106.6;0.7;-0.1
2985;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2004 september;106.7;0.0;0.1;106.7;0.0;0.1
2986;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2004 oktober;107.8;1.0;2.3;107.8;1.0;2.3
2987;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2004 november;107.7;-0.1;3.3;107.7;-0.1;3.3
2988;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2004 december;107.0;-0.6;2.3;107.0;-0.6;2.3
2989;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2004;105.2;;-0.5;105.2;;-0.5
2990;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2005 januari;105.9;-1.1;2.1;105.9;-1.1;2.1
2991;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2005 februari;105.3;-0.6;1.9;105.3;-0.6;1.9
2992;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2005 maart;106.5;1.1;3.0;106.5;1.1;3.0
2993;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2005 april;107.9;1.4;4.8;107.9;1.4;4.8
2994;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2005 mei;109.7;1.6;6.2;109.7;1.6;6.2
2995;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2005 juni;112.3;2.4;7.6;112.3;2.4;7.6
2996;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2005 juli;113.5;1.1;7.3;113.5;1.1;7.3
2997;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2005 augustus;113.6;0.1;6.5;113.6;0.1;6.5
2998;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2005 september;112.7;-0.8;5.6;112.7;-0.8;5.6
2999;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2005 oktober;109.4;-2.9;1.5;109.4;-2.9;1.5
3000;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2005 november;104.3;-4.7;-3.2;104.3;-4.7;-3.2
3001;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2005 december;101.0;-3.2;-5.7;101.0;-3.2;-5.7
3002;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2005;108.5;;3.1;108.5;;3.1
3003;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2006 januari;99.3;-1.6;-6.2;99.3;-1.6;-6.2
3004;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2006 februari;97.5;-1.9;-7.4;97.5;-1.9;-7.4
3005;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2006 maart;95.8;-1.7;-10.0;95.8;-1.7;-10.0
3006;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2006 april;93.0;-2.9;-13.8;93.0;-2.9;-13.8
3007;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2006 mei;95.5;2.7;-12.9;95.5;2.7;-12.9
3008;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2006 juni;100.6;5.3;-10.4;100.6;5.3;-10.4
3009;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2006 juli;102.8;2.2;-9.4;102.8;2.2;-9.4
3010;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2006 augustus;102.7;-0.1;-9.6;102.7;-0.1;-9.6
3011;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2006 september;102.3;-0.4;-9.2;102.3;-0.4;-9.2
3012;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2006 oktober;102.9;0.6;-6.0;102.9;0.6;-6.0
3013;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2006 november;102.6;-0.3;-1.6;102.6;-0.3;-1.6
3014;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2006 december;103.6;1.0;2.6;103.6;1.0;2.6
3015;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2006;99.9;;-7.9;99.9;;-7.9
3016;Totale Nederlandse afzet;15120000 Vers en geconserveerd vlees van;2007 januari;104.6;0.9;5.3;104.6;0.9;5.3
