ID;Leeftijd;Geboortegeneratie;Kinderen_1;k_1eKinderen_2;k_2eKinderen_3;k_3eKinderen_4;k_4OfVolgendeKinderen_5
1702;33;2003;0.12972;0.04397;0.06265;0.01545;0.00765
1703;33;2004;0.12974;0.04403;0.06265;0.01541;0.00765
1704;33;2005;0.12975;0.04409;0.06265;0.01536;0.00765
1705;33;2006;0.12979;0.04416;0.06265;0.01532;0.00766
1706;33;2007;0.12981;0.04422;0.06265;0.01528;0.00766
1707;33;2008;0.12984;0.04429;0.06265;0.01524;0.00766
1708;33;2009;0.12987;0.04435;0.06265;0.0152;0.00767
1709;33;2010;0.1299;0.04442;0.06265;0.01516;0.00767
1710;33;2011;0.12993;0.04449;0.06265;0.01512;0.00767
1711;33;2012;0.12996;0.04456;0.06265;0.01508;0.00767
1712;33;2013;0.13001;0.04464;0.06265;0.01505;0.00767
1713;33;2014;0.13005;0.04471;0.06265;0.01501;0.00768
1714;33;2015;0.13009;0.04478;0.06265;0.01498;0.00768
1715;33;2016;0.13013;0.04485;0.06265;0.01495;0.00768
1716;33;2017;0.13017;0.04493;0.06265;0.01491;0.00768
1717;33;2018;0.13017;0.04493;0.06265;0.01491;0.00768
1718;33;2019;0.13017;0.04493;0.06265;0.01491;0.00768
1719;33;2020;0.13017;0.04493;0.06265;0.01491;0.00768
1720;34;1935;0.09043;0.00996;0.02104;0.02755;0.03188
1721;34;1936;0.08627;0.00922;0.0211;0.02611;0.02984
1722;34;1937;0.07499;0.00881;0.01984;0.02245;0.02389
1723;34;1938;0.06415;0.00798;0.01858;0.01883;0.01876
1724;34;1939;0.05147;0.00735;0.01623;0.01472;0.01317
1725;34;1940;0.045;0.00703;0.01554;0.01267;0.00976
1726;34;1941;0.04046;0.00653;0.01408;0.01112;0.00873
1727;34;1942;0.03882;0.00609;0.01335;0.01082;0.00856
1728;34;1943;0.03838;0.0064;0.01391;0.01051;0.00756
1729;34;1944;0.03912;0.00686;0.01338;0.01156;0.00732
1730;34;1945;0.03828;0.00656;0.01333;0.01099;0.0074
1731;34;1946;0.04164;0.00741;0.01499;0.01234;0.0069
1732;34;1947;0.04297;0.00753;0.015;0.0126;0.00784
1733;34;1948;0.04451;0.00799;0.01499;0.01268;0.00885
1734;34;1949;0.04459;0.00877;0.0155;0.01243;0.00789
1735;34;1950;0.04923;0.00989;0.01629;0.01385;0.0092
1736;34;1951;0.05326;0.01155;0.01878;0.01435;0.00858
1737;34;1952;0.05891;0.01338;0.02136;0.01483;0.00934
1738;34;1953;0.06343;0.01559;0.02295;0.01588;0.00901
1739;34;1954;0.06786;0.01653;0.02484;0.01704;0.00945
1740;34;1955;0.07133;0.01748;0.02602;0.01816;0.00967
1741;34;1956;0.07875;0.02015;0.02928;0.01996;0.00936
1742;34;1957;0.08295;0.02169;0.03211;0.01987;0.00928
1743;34;1958;0.08652;0.02265;0.0326;0.02106;0.01021
1744;34;1959;0.08876;0.0239;0.03585;0.01995;0.00906
1745;34;1960;0.08982;0.02393;0.03633;0.02018;0.00938
1746;34;1961;0.08966;0.02472;0.03724;0.01943;0.00827
1747;34;1962;0.09276;0.02711;0.03864;0.01935;0.00766
1748;34;1963;0.09673;0.0288;0.04064;0.01926;0.00803
1749;34;1964;0.10248;0.03146;0.0433;0.02033;0.00739
1750;34;1965;0.10434;0.032;0.04526;0.01967;0.00741
1751;34;1966;0.11042;0.03365;0.04845;0.02044;0.00788
1752;34;1967;0.11148;0.03398;0.05027;0.0198;0.00743
1753;34;1968;0.11577;0.03659;0.05196;0.0201;0.00711
1754;34;1969;0.11793;0.03601;0.05376;0.01982;0.00834
1755;34;1970;0.11903;0.03641;0.05447;0.01975;0.00839
1756;34;1971;0.11943;0.03619;0.05509;0.0197;0.00844
1757;34;1972;0.11994;0.03588;0.05558;0.02006;0.00843
1758;34;1973;0.11988;0.03612;0.05595;0.01936;0.00846
1759;34;1974;0.12102;0.0365;0.05625;0.01976;0.00851
1760;34;1975;0.12031;0.03624;0.05647;0.01902;0.00858
1761;34;1976;0.12023;0.03633;0.05669;0.01866;0.00855
1762;34;1977;0.11984;0.03617;0.05677;0.01833;0.00857
1763;34;1978;0.11937;0.0358;0.05682;0.01816;0.00859
1764;34;1979;0.11916;0.0357;0.05687;0.01798;0.00861
1765;34;1980;0.11923;0.03587;0.0569;0.01783;0.00863
1766;34;1981;0.11895;0.03574;0.05692;0.01765;0.00864
1767;34;1982;0.11873;0.03564;0.05694;0.0175;0.00865
1768;34;1983;0.11855;0.03557;0.05695;0.01736;0.00867
1769;34;1984;0.11839;0.03552;0.05696;0.01723;0.00868
1770;34;1985;0.11825;0.03548;0.05697;0.01711;0.00869
1771;34;1986;0.11812;0.03546;0.05697;0.01699;0.0087
1772;34;1987;0.11803;0.03546;0.05697;0.01688;0.00872
1773;34;1988;0.11794;0.03546;0.05698;0.01677;0.00873
1774;34;1989;0.11787;0.03548;0.05698;0.01667;0.00874
1775;34;1990;0.11781;0.0355;0.05698;0.01658;0.00875
1776;34;1991;0.11776;0.03553;0.05698;0.01649;0.00876
1777;34;1992;0.11772;0.03557;0.05698;0.0164;0.00877
1778;34;1993;0.11769;0.03562;0.05698;0.01632;0.00877
1779;34;1994;0.11767;0.03567;0.05698;0.01624;0.00878
1780;34;1995;0.11765;0.03572;0.05698;0.01616;0.00879
1781;34;1996;0.11765;0.03578;0.05698;0.01609;0.0088
1782;34;1997;0.11765;0.03584;0.05698;0.01602;0.00881
1783;34;1998;0.11764;0.0359;0.05698;0.01595;0.00881
1784;34;1999;0.11766;0.03597;0.05698;0.01589;0.00882
1785;34;2000;0.11768;0.03604;0.05698;0.01583;0.00883
1786;34;2001;0.1177;0.03611;0.05698;0.01577;0.00884
1787;34;2002;0.11772;0.03619;0.05698;0.01571;0.00884
1788;34;2003;0.11775;0.03627;0.05698;0.01565;0.00885
1789;34;2004;0.11778;0.03634;0.05698;0.0156;0.00886
1790;34;2005;0.11781;0.03642;0.05698;0.01555;0.00886
1791;34;2006;0.11785;0.0365;0.05698;0.0155;0.00887
1792;34;2007;0.11789;0.03659;0.05698;0.01545;0.00887
1793;34;2008;0.11793;0.03667;0.05698;0.0154;0.00888
1794;34;2009;0.11796;0.03675;0.05698;0.01535;0.00888
1795;34;2010;0.11802;0.03684;0.05698;0.01531;0.00889
1796;34;2011;0.11805;0.03692;0.05698;0.01526;0.00889
1797;34;2012;0.11811;0.03701;0.05698;0.01522;0.0089
1798;34;2013;0.11817;0.0371;0.05698;0.01518;0.00891
1799;34;2014;0.11822;0.03719;0.05698;0.01514;0.00891
1800;34;2015;0.11828;0.03728;0.05698;0.0151;0.00892
1801;34;2016;0.11833;0.03737;0.05698;0.01506;0.00892
1802;34;2017;0.11833;0.03737;0.05698;0.01506;0.00892
1803;34;2018;0.11833;0.03737;0.05698;0.01506;0.00892
1804;34;2019;0.11833;0.03737;0.05698;0.01506;0.00892
1805;34;2020;0.11833;0.03737;0.05698;0.01506;0.00892
1806;35;1935;0.07522;0.00706;0.01614;0.02252;0.0295
1807;35;1936;0.06244;0.00709;0.0144;0.01796;0.02299
1808;35;1937;0.05376;0.00622;0.01416;0.01554;0.01784
1809;35;1938;0.04277;0.00566;0.01225;0.01144;0.01342
1810;35;1939;0.03644;0.00549;0.01101;0.01053;0.00941
1811;35;1940;0.03262;0.00478;0.0108;0.00898;0.00806
1812;35;1941;0.03087;0.00486;0.0098;0.00894;0.00727
1813;35;1942;0.02994;0.00491;0.00931;0.00799;0.00773
1814;35;1943;0.03042;0.00502;0.00973;0.00863;0.00704
1815;35;1944;0.03016;0.00499;0.00935;0.00896;0.00686
1816;35;1945;0.03166;0.00539;0.00963;0.009;0.00764
1817;35;1946;0.03194;0.00548;0.0104;0.00924;0.00682
1818;35;1947;0.03196;0.00548;0.00976;0.0095;0.00722
1819;35;1948;0.0341;0.00645;0.01074;0.00915;0.00776
1820;35;1949;0.03651;0.00739;0.01134;0.01034;0.00744
1821;35;1950;0.04075;0.00847;0.01296;0.01112;0.0082
1822;35;1951;0.04433;0.00987;0.01473;0.0115;0.00823
1823;35;1952;0.04789;0.01043;0.0159;0.01238;0.00918
1824;35;1953;0.05077;0.01173;0.01749;0.01252;0.00903
1825;35;1954;0.05501;0.01347;0.01919;0.01343;0.00892
1826;35;1955;0.06127;0.01567;0.02136;0.01514;0.0091
1827;35;1956;0.06624;0.01687;0.02371;0.01598;0.00968
1828;35;1957;0.06863;0.01729;0.02522;0.01699;0.00913
1829;35;1958;0.07104;0.01796;0.02703;0.01692;0.00913
1830;35;1959;0.07243;0.01806;0.02787;0.01743;0.00907
1831;35;1960;0.07373;0.01945;0.02965;0.01665;0.00798
1832;35;1961;0.07677;0.02038;0.03117;0.01702;0.0082
1833;35;1962;0.07875;0.02175;0.03138;0.01757;0.00805
1834;35;1963;0.08274;0.02353;0.03331;0.01827;0.00763
1835;35;1964;0.08636;0.02401;0.0365;0.01814;0.00771
1836;35;1965;0.09214;0.02612;0.03849;0.01991;0.00762
1837;35;1966;0.09278;0.02557;0.04082;0.01911;0.00728
1838;35;1967;0.09639;0.02701;0.04214;0.01999;0.00724
1839;35;1968;0.09899;0.02697;0.04351;0.02007;0.00845
1840;35;1969;0.09965;0.02728;0.044;0.0198;0.00856
1841;35;1970;0.10022;0.02761;0.04444;0.01955;0.00862
1842;35;1971;0.10073;0.02797;0.04477;0.01931;0.00868
1843;35;1972;0.10112;0.02838;0.04503;0.01907;0.00864
1844;35;1973;0.10133;0.02856;0.04522;0.01884;0.0087
1845;35;1974;0.10146;0.0287;0.04538;0.01862;0.00876
1846;35;1975;0.10207;0.02928;0.04553;0.01837;0.00889
1847;35;1976;0.10205;0.02946;0.04557;0.01817;0.00885
1848;35;1977;0.10201;0.02954;0.04561;0.01798;0.00888
1849;35;1978;0.10203;0.0297;0.04563;0.01779;0.00891
1850;35;1979;0.10195;0.02977;0.04564;0.01762;0.00892
1851;35;1980;0.10178;0.02972;0.04566;0.01746;0.00894
1852;35;1981;0.10172;0.0298;0.04566;0.0173;0.00896
1853;35;1982;0.10164;0.02985;0.04567;0.01715;0.00897
1854;35;1983;0.10157;0.0299;0.04567;0.01701;0.00899
1855;35;1984;0.1015;0.02995;0.04568;0.01687;0.009
1856;35;1985;0.10141;0.02998;0.04568;0.01674;0.00901
1857;35;1986;0.10134;0.03001;0.04568;0.01662;0.00903
1858;35;1987;0.10126;0.03004;0.04568;0.0165;0.00904
1859;35;1988;0.10118;0.03006;0.04568;0.01639;0.00905
1860;35;1989;0.1011;0.03007;0.04568;0.01629;0.00906
1861;35;1990;0.10102;0.03009;0.04568;0.01619;0.00906
1862;35;1991;0.10094;0.0301;0.04568;0.01609;0.00907
1863;35;1992;0.10086;0.0301;0.04568;0.016;0.00908
1864;35;1993;0.10078;0.03011;0.04568;0.01591;0.00908
1865;35;1994;0.10071;0.03011;0.04568;0.01583;0.00909
1866;35;1995;0.10065;0.03012;0.04568;0.01575;0.0091
1867;35;1996;0.10057;0.03012;0.04568;0.01567;0.0091
1868;35;1997;0.1005;0.03012;0.04568;0.0156;0.0091
1869;35;1998;0.10044;0.03012;0.04568;0.01553;0.00911
1870;35;1999;0.10038;0.03012;0.04568;0.01547;0.00911
1871;35;2000;0.10031;0.03011;0.04568;0.01541;0.00911
1872;35;2001;0.10026;0.03011;0.04568;0.01535;0.00912
1873;35;2002;0.1002;0.03011;0.04568;0.01529;0.00912
1874;35;2003;0.10014;0.0301;0.04568;0.01524;0.00912
1875;35;2004;0.10009;0.0301;0.04568;0.01519;0.00912
1876;35;2005;0.10003;0.03009;0.04568;0.01514;0.00912
1877;35;2006;0.09999;0.03009;0.04568;0.01509;0.00913
1878;35;2007;0.09994;0.03008;0.04568;0.01505;0.00913
1879;35;2008;0.09989;0.03008;0.04568;0.015;0.00913
1880;35;2009;0.09984;0.03007;0.04568;0.01496;0.00913
1881;35;2010;0.09981;0.03007;0.04568;0.01493;0.00913
1882;35;2011;0.09976;0.03006;0.04568;0.01489;0.00913
1883;35;2012;0.09972;0.03005;0.04568;0.01486;0.00913
1884;35;2013;0.09968;0.03005;0.04568;0.01482;0.00913
1885;35;2014;0.09964;0.03004;0.04568;0.01479;0.00913
1886;35;2015;0.0996;0.03003;0.04568;0.01476;0.00913
1887;35;2016;0.0996;0.03003;0.04568;0.01476;0.00913
1888;35;2017;0.0996;0.03003;0.04568;0.01476;0.00913
1889;35;2018;0.0996;0.03003;0.04568;0.01476;0.00913
1890;35;2019;0.0996;0.03003;0.04568;0.01476;0.00913
1891;35;2020;0.0996;0.03003;0.04568;0.01476;0.00913
1892;36;1935;0.05314;0.00493;0.01171;0.01443;0.02207
1893;36;1936;0.04257;0.00536;0.00897;0.01137;0.01687
1894;36;1937;0.03501;0.00468;0.00881;0.00904;0.01248
1895;36;1938;0.02883;0.00418;0.0077;0.00759;0.00936
1896;36;1939;0.02637;0.00453;0.00724;0.00644;0.00816
1897;36;1940;0.02425;0.00389;0.00746;0.00574;0.00716
1898;36;1941;0.02244;0.00355;0.00638;0.00602;0.00649
1899;36;1942;0.02341;0.00356;0.00648;0.0064;0.00697
1900;36;1943;0.02353;0.00378;0.00665;0.00664;0.00646
1901;36;1944;0.02401;0.00374;0.00708;0.00665;0.00654
1902;36;1945;0.02371;0.00381;0.00675;0.00632;0.00683
1903;36;1946;0.0242;0.00412;0.00693;0.00678;0.00637
1904;36;1947;0.02446;0.00416;0.00727;0.00685;0.00618
1905;36;1948;0.02737;0.00501;0.00784;0.00758;0.00694
1906;36;1949;0.02864;0.00513;0.00901;0.00769;0.00681
1907;36;1950;0.03385;0.00681;0.01058;0.00873;0.00773
1908;36;1951;0.03613;0.00785;0.01142;0.00926;0.0076
1909;36;1952;0.03848;0.00913;0.01216;0.0094;0.00779
1910;36;1953;0.04173;0.00954;0.01421;0.00964;0.00834
1911;36;1954;0.04608;0.01132;0.0157;0.01085;0.00821
1912;36;1955;0.04838;0.01167;0.01683;0.01182;0.00806
1913;36;1956;0.05193;0.01264;0.01865;0.0123;0.00834
1914;36;1957;0.05489;0.01385;0.02002;0.01291;0.00811
1915;36;1958;0.05644;0.01369;0.02092;0.01341;0.00842
1916;36;1959;0.05731;0.01498;0.02202;0.01279;0.00752
1917;36;1960;0.05829;0.01544;0.02172;0.01359;0.00754
1918;36;1961;0.06019;0.01551;0.02362;0.0137;0.00736
1919;36;1962;0.0656;0.01767;0.02593;0.01466;0.00734
1920;36;1963;0.067;0.01757;0.02706;0.01492;0.00745
1921;36;1964;0.07074;0.01896;0.02839;0.01564;0.00775
1922;36;1965;0.07275;0.01897;0.03036;0.01613;0.00729
1923;36;1966;0.07319;0.02013;0.03059;0.01532;0.00715
1924;36;1967;0.07556;0.02033;0.03131;0.01547;0.00845
1925;36;1968;0.07607;0.02079;0.0315;0.01536;0.00842
1926;36;1969;0.07652;0.02104;0.0317;0.01527;0.00852
1927;36;1970;0.07689;0.0213;0.03183;0.01518;0.00858
1928;36;1971;0.07729;0.02159;0.03197;0.01508;0.00864
1929;36;1972;0.07761;0.0219;0.03209;0.015;0.00862
1930;36;1973;0.07777;0.02205;0.03215;0.01492;0.00866
1931;36;1974;0.07813;0.02231;0.03228;0.01481;0.00873
1932;36;1975;0.07841;0.02247;0.03233;0.01475;0.00886
1933;36;1976;0.07856;0.02261;0.03244;0.01468;0.00883
1934;36;1977;0.0787;0.02268;0.03253;0.01463;0.00886
1935;36;1978;0.07888;0.02281;0.0326;0.01458;0.00889
1936;36;1979;0.07895;0.02286;0.03266;0.01453;0.0089
1937;36;1980;0.07896;0.02283;0.03272;0.01448;0.00893
1938;36;1981;0.07906;0.02288;0.03279;0.01444;0.00895
1939;36;1982;0.07912;0.02293;0.03282;0.01441;0.00896
1940;36;1983;0.07917;0.02297;0.03285;0.01437;0.00898
1941;36;1984;0.07922;0.02301;0.03287;0.01434;0.009
1942;36;1985;0.07926;0.02304;0.0329;0.01431;0.00901
1943;36;1986;0.07929;0.02307;0.03292;0.01428;0.00902
1944;36;1987;0.07933;0.02309;0.03294;0.01426;0.00904
1945;36;1988;0.07935;0.02311;0.03295;0.01424;0.00905
1946;36;1989;0.07937;0.02312;0.03297;0.01422;0.00906
1947;36;1990;0.07938;0.02313;0.03298;0.0142;0.00907
1948;36;1991;0.07941;0.02315;0.033;0.01418;0.00908
1949;36;1992;0.07941;0.02315;0.03301;0.01416;0.00909
1950;36;1993;0.07942;0.02316;0.03302;0.01415;0.00909
1951;36;1994;0.07944;0.02317;0.03303;0.01414;0.0091
1952;36;1995;0.07945;0.02317;0.03305;0.01412;0.00911
1953;36;1996;0.07946;0.02318;0.03306;0.01411;0.00911
1954;36;1997;0.07947;0.02318;0.03307;0.0141;0.00912
1955;36;1998;0.07946;0.02318;0.03307;0.01409;0.00912
1956;36;1999;0.07947;0.02318;0.03308;0.01408;0.00913
1957;36;2000;0.07947;0.02318;0.03309;0.01407;0.00913
1958;36;2001;0.07949;0.02318;0.0331;0.01407;0.00914
1959;36;2002;0.07949;0.02318;0.03311;0.01406;0.00914
1960;36;2003;0.0795;0.02318;0.03312;0.01405;0.00915
1961;36;2004;0.0795;0.02318;0.03312;0.01405;0.00915
1962;36;2005;0.0795;0.02318;0.03313;0.01404;0.00915
1963;36;2006;0.07951;0.02318;0.03314;0.01404;0.00915
1964;36;2007;0.07951;0.02318;0.03314;0.01403;0.00916
1965;36;2008;0.07952;0.02318;0.03315;0.01403;0.00916
1966;36;2009;0.07952;0.02318;0.03316;0.01402;0.00916
1967;36;2010;0.07952;0.02317;0.03317;0.01402;0.00916
1968;36;2011;0.07952;0.02317;0.03317;0.01402;0.00916
1969;36;2012;0.07953;0.02317;0.03318;0.01401;0.00917
1970;36;2013;0.07953;0.02317;0.03318;0.01401;0.00917
1971;36;2014;0.07953;0.02316;0.03319;0.01401;0.00917
1972;36;2015;0.07953;0.02316;0.03319;0.01401;0.00917
1973;36;2016;0.07953;0.02316;0.03319;0.01401;0.00917
1974;36;2017;0.07953;0.02316;0.03319;0.01401;0.00917
1975;36;2018;0.07953;0.02316;0.03319;0.01401;0.00917
1976;36;2019;0.07953;0.02316;0.03319;0.01401;0.00917
1977;36;2020;0.07953;0.02316;0.03319;0.01401;0.00917
1978;37;1935;0.03672;0.00389;0.00737;0.00886;0.0166
1979;37;1936;0.02933;0.00394;0.00642;0.00666;0.01231
1980;37;1937;0.0247;0.00292;0.00574;0.00648;0.00956
1981;37;1938;0.02132;0.00301;0.00525;0.00526;0.0078
1982;37;1939;0.01958;0.00303;0.00513;0.00453;0.00689
1983;37;1940;0.01935;0.00324;0.00452;0.00463;0.00696
1984;37;1941;0.01686;0.00259;0.00473;0.00409;0.00545
1985;37;1942;0.01818;0.00297;0.00468;0.00437;0.00616
1986;37;1943;0.01776;0.00229;0.00438;0.00457;0.00652
1987;37;1944;0.01789;0.00246;0.00459;0.00436;0.00648
1988;37;1945;0.01813;0.00277;0.0046;0.00449;0.00627
1989;37;1946;0.01766;0.00291;0.00473;0.00468;0.00534
1990;37;1947;0.01812;0.00286;0.00496;0.00479;0.00551
1991;37;1948;0.02083;0.00368;0.00557;0.00523;0.00635
1992;37;1949;0.02308;0.00454;0.00649;0.00593;0.00612
1993;37;1950;0.02603;0.00551;0.00731;0.00606;0.00715
1994;37;1951;0.02572;0.00566;0.00818;0.00575;0.00613
1995;37;1952;0.02917;0.00661;0.00927;0.0065;0.00679
1996;37;1953;0.03306;0.00797;0.01007;0.00798;0.00704
1997;37;1954;0.03591;0.0086;0.01199;0.00837;0.00695
1998;37;1955;0.03671;0.00847;0.01248;0.00867;0.00709
1999;37;1956;0.03933;0.0094;0.01364;0.00942;0.00687
2000;37;1957;0.04172;0.01028;0.01522;0.00935;0.00687
2001;37;1958;0.04143;0.00997;0.01561;0.00928;0.00657
2002;37;1959;0.04268;0.01078;0.01568;0.00984;0.00638
2003;37;1960;0.04546;0.0122;0.01635;0.01033;0.00658
2004;37;1961;0.0481;0.0125;0.01775;0.01096;0.00689
2005;37;1962;0.04981;0.01308;0.01892;0.01113;0.00668
2006;37;1963;0.05374;0.01362;0.02099;0.01219;0.00694
2007;37;1964;0.05483;0.01418;0.02127;0.01247;0.00691
2008;37;1965;0.05813;0.01509;0.02394;0.01264;0.00647
2009;37;1966;0.05976;0.01484;0.02439;0.01288;0.00765
2010;37;1967;0.06049;0.01535;0.02453;0.0129;0.00771
2011;37;1968;0.061;0.0157;0.02469;0.01292;0.00769
2012;37;1969;0.06143;0.01591;0.02479;0.01293;0.00779
2013;37;1970;0.06178;0.01612;0.02487;0.01295;0.00784
2014;37;1971;0.06214;0.01634;0.02493;0.01295;0.00791
2015;37;1972;0.06239;0.01659;0.02498;0.01295;0.00788
2016;37;1973;0.06267;0.01682;0.025;0.01293;0.00792
2017;37;1974;0.06276;0.01681;0.02503;0.01293;0.00799
2018;37;1975;0.06301;0.01694;0.02503;0.01293;0.00811
2019;37;1976;0.06316;0.01705;0.02508;0.01294;0.00809
2020;37;1977;0.06327;0.01711;0.02511;0.01294;0.00811
2021;37;1978;0.06343;0.01722;0.02513;0.01294;0.00814
2022;37;1979;0.06352;0.01727;0.02515;0.01294;0.00816
2023;37;1980;0.06352;0.01725;0.02515;0.01294;0.00818
2024;37;1981;0.06363;0.0173;0.02518;0.01295;0.0082
2025;37;1982;0.06368;0.01735;0.02516;0.01295;0.00822
2026;37;1983;0.06372;0.01739;0.02515;0.01295;0.00823
2027;37;1984;0.06375;0.01742;0.02513;0.01295;0.00825
2028;37;1985;0.06378;0.01746;0.02511;0.01295;0.00826
2029;37;1986;0.06381;0.01748;0.0251;0.01295;0.00828
2030;37;1987;0.06383;0.01751;0.02508;0.01295;0.00829
2031;37;1988;0.06383;0.01753;0.02505;0.01295;0.0083
2032;37;1989;0.06384;0.01755;0.02503;0.01295;0.00831
2033;37;1990;0.06385;0.01757;0.02501;0.01295;0.00832
2034;37;1991;0.06384;0.01758;0.02498;0.01295;0.00833
2035;37;1992;0.06385;0.0176;0.02496;0.01295;0.00834
2036;37;1993;0.06385;0.01761;0.02493;0.01296;0.00835
2037;37;1994;0.06386;0.01763;0.02491;0.01296;0.00836
2038;37;1995;0.06384;0.01764;0.02488;0.01296;0.00836
2039;37;1996;0.06383;0.01765;0.02485;0.01296;0.00837
2040;37;1997;0.06383;0.01766;0.02483;0.01296;0.00838
2041;37;1998;0.06381;0.01767;0.0248;0.01296;0.00838
2042;37;1999;0.0638;0.01768;0.02477;0.01296;0.00839
2043;37;2000;0.0638;0.01769;0.02475;0.01296;0.0084
2044;37;2001;0.06377;0.01769;0.02472;0.01296;0.0084
2045;37;2002;0.06376;0.0177;0.02469;0.01296;0.00841
2046;37;2003;0.06374;0.01771;0.02466;0.01296;0.00841
2047;37;2004;0.06372;0.01772;0.02463;0.01296;0.00841
2048;37;2005;0.0637;0.01772;0.0246;0.01296;0.00842
2049;37;2006;0.06369;0.01773;0.02458;0.01296;0.00842
2050;37;2007;0.06368;0.01774;0.02455;0.01296;0.00843
2051;37;2008;0.06365;0.01774;0.02452;0.01296;0.00843
2052;37;2009;0.06363;0.01775;0.02449;0.01296;0.00843
2053;37;2010;0.06361;0.01776;0.02446;0.01296;0.00843
2054;37;2011;0.06359;0.01776;0.02443;0.01296;0.00844
2055;37;2012;0.06357;0.01777;0.0244;0.01296;0.00844
2056;37;2013;0.06355;0.01777;0.02438;0.01296;0.00844
2057;37;2014;0.06355;0.01777;0.02438;0.01296;0.00844
2058;37;2015;0.06355;0.01777;0.02438;0.01296;0.00844
2059;37;2016;0.06355;0.01777;0.02438;0.01296;0.00844
2060;37;2017;0.06355;0.01777;0.02438;0.01296;0.00844
2061;37;2018;0.06355;0.01777;0.02438;0.01296;0.00844
2062;37;2019;0.06355;0.01777;0.02438;0.01296;0.00844
2063;37;2020;0.06355;0.01777;0.02438;0.01296;0.00844
2064;38;1935;0.02427;0.00271;0.005;0.0052;0.01136
2065;38;1936;0.01931;0.00218;0.00442;0.00413;0.00858
2066;38;1937;0.01687;0.00219;0.00429;0.00401;0.00638
2067;38;1938;0.01504;0.00219;0.00375;0.00328;0.00582
2068;38;1939;0.01425;0.00211;0.00371;0.00288;0.00555
2069;38;1940;0.01379;0.00207;0.00322;0.00303;0.00547
2070;38;1941;0.01252;0.00201;0.00326;0.00259;0.00466
2071;38;1942;0.01465;0.00225;0.00314;0.00325;0.00601
2072;38;1943;0.01284;0.00176;0.00305;0.00281;0.00522
2073;38;1944;0.01336;0.00182;0.0029;0.00336;0.00528
2074;38;1945;0.0135;0.00197;0.003;0.00333;0.0052
2075;38;1946;0.01384;0.00245;0.00346;0.00325;0.00468
2076;38;1947;0.0141;0.00228;0.00379;0.00356;0.00447
2077;38;1948;0.01616;0.00293;0.00432;0.0038;0.00511
2078;38;1949;0.01768;0.00342;0.00478;0.00425;0.00523
2079;38;1950;0.02043;0.00463;0.00547;0.00418;0.00615
2080;38;1951;0.0209;0.00471;0.00641;0.00439;0.00539
2081;38;1952;0.02272;0.00527;0.00693;0.00482;0.0057
2082;38;1953;0.02567;0.00578;0.00848;0.00546;0.00595
2083;38;1954;0.02706;0.00618;0.00912;0.0057;0.00606
2084;38;1955;0.02786;0.00684;0.00938;0.00595;0.00569
2085;38;1956;0.02837;0.00668;0.01012;0.00582;0.00575
2086;38;1957;0.03055;0.00696;0.0112;0.00697;0.00542
2087;38;1958;0.03043;0.0073;0.01097;0.0068;0.00536
2088;38;1959;0.03209;0.00841;0.01163;0.00676;0.00529
2089;38;1960;0.03402;0.00851;0.01227;0.00787;0.00537
2090;38;1961;0.03562;0.00932;0.01288;0.00793;0.00549
2091;38;1962;0.03853;0.00951;0.01437;0.00845;0.0062
2092;38;1963;0.03964;0.01005;0.01492;0.00899;0.00568
2093;38;1964;0.04266;0.01081;0.01667;0.00939;0.00579
2094;38;1965;0.04551;0.01122;0.01763;0.00982;0.00683
2095;38;1966;0.04593;0.01129;0.01767;0.01006;0.0069
2096;38;1967;0.04674;0.0117;0.01781;0.01027;0.00696
2097;38;1968;0.04727;0.01197;0.01792;0.01045;0.00692
2098;38;1969;0.04775;0.01213;0.01801;0.01059;0.00702
2099;38;1970;0.04813;0.01228;0.01806;0.01072;0.00707
2100;38;1971;0.04851;0.01246;0.0181;0.01082;0.00712
2101;38;1972;0.04887;0.01273;0.01815;0.0109;0.00709
2102;38;1973;0.049;0.01275;0.01813;0.01098;0.00714
2103;38;1974;0.04913;0.01274;0.01815;0.01104;0.0072
2104;38;1975;0.04943;0.01285;0.01816;0.0111;0.00732
2105;38;1976;0.04957;0.01293;0.0182;0.01115;0.00729
2106;38;1977;0.04972;0.01298;0.01822;0.0112;0.00732
2107;38;1978;0.04987;0.01306;0.01824;0.01123;0.00734
2108;38;1979;0.04999;0.0131;0.01826;0.01127;0.00736
2109;38;1980;0.05003;0.01309;0.01827;0.01129;0.00738
2110;38;1981;0.05014;0.01313;0.01829;0.01132;0.0074
2111;38;1982;0.05019;0.01316;0.01828;0.01134;0.00741
2112;38;1983;0.05026;0.0132;0.01827;0.01136;0.00743
2113;38;1984;0.05029;0.01322;0.01826;0.01137;0.00744
2114;38;1985;0.05034;0.01325;0.01826;0.01138;0.00745
2115;38;1986;0.05038;0.01327;0.01824;0.0114;0.00747
2116;38;1987;0.05041;0.01329;0.01823;0.01141;0.00748
2117;38;1988;0.05043;0.01331;0.01822;0.01141;0.00749
2118;38;1989;0.05046;0.01333;0.01821;0.01142;0.0075
2119;38;1990;0.05047;0.01334;0.01819;0.01143;0.00751
2120;38;1991;0.05049;0.01336;0.01818;0.01143;0.00752
2121;38;1992;0.05051;0.01337;0.01817;0.01144;0.00753
2122;38;1993;0.05051;0.01338;0.01815;0.01144;0.00754
2123;38;1994;0.05051;0.01339;0.01814;0.01144;0.00754
