ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;RegioS;Perioden;Bevolking_1
279;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Beverwijk;2022;42084.0
280;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Beverwijk;2023;42711.0
281;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Beverwijk;2024;42866.0
282;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;De Bilt;2022;43508.0
283;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;De Bilt;2023;43884.0
284;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;De Bilt;2024;43718.0
285;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bladel;2022;20718.0
286;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bladel;2023;21009.0
287;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bladel;2024;20985.0
288;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Blaricum;2022;12359.0
289;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Blaricum;2023;12490.0
290;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Blaricum;2024;12724.0
291;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bloemendaal;2022;23732.0
292;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bloemendaal;2023;23922.0
293;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bloemendaal;2024;23786.0
294;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bodegraven-Reeuwijk;2022;35752.0
295;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bodegraven-Reeuwijk;2023;36308.0
296;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bodegraven-Reeuwijk;2024;36569.0
297;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Boekel;2022;11030.0
298;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Boekel;2023;11163.0
299;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Boekel;2024;11293.0
300;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Borger-Odoorn;2022;25681.0
301;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Borger-Odoorn;2023;25919.0
302;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Borger-Odoorn;2024;26014.0
303;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Borne;2022;24007.0
304;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Borne;2023;24524.0
305;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Borne;2024;24639.0
306;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Borsele;2022;22847.0
307;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Borsele;2023;23159.0
308;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Borsele;2024;23121.0
309;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Boxtel;2022;33129.0
310;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Boxtel;2023;33748.0
311;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Boxtel;2024;33979.0
312;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Breda;2022;184702.0
313;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Breda;2023;186438.0
314;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Breda;2024;188078.0
315;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Brielle;2022;17704.0
316;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Brielle;2023;
317;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Brielle;2024;
318;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bronckhorst;2022;36077.0
319;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bronckhorst;2023;36277.0
320;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bronckhorst;2024;36119.0
321;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Brummen;2022;20890.0
322;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Brummen;2023;21105.0
323;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Brummen;2024;21286.0
324;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Brunssum;2022;27674.0
325;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Brunssum;2023;27682.0
326;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Brunssum;2024;27770.0
327;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bunnik;2022;15590.0
328;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bunnik;2023;16026.0
329;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bunnik;2024;16108.0
330;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bunschoten;2022;22325.0
331;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bunschoten;2023;22500.0
332;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Bunschoten;2024;22619.0
333;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Buren;2022;27155.0
334;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Buren;2023;27725.0
335;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Buren;2024;27773.0
336;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Capelle aan den IJssel;2022;67188.0
337;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Capelle aan den IJssel;2023;67552.0
338;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Capelle aan den IJssel;2024;67925.0
339;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Castricum;2022;36263.0
340;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Castricum;2023;36345.0
341;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Castricum;2024;36366.0
342;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Coevorden;2022;35517.0
343;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Coevorden;2023;35700.0
344;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Coevorden;2024;35725.0
345;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Cranendonck;2022;20669.0
346;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Cranendonck;2023;20851.0
347;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Cranendonck;2024;20841.0
348;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Culemborg;2022;29397.0
349;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Culemborg;2023;29729.0
350;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Culemborg;2024;29944.0
351;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dalfsen;2022;29162.0
352;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dalfsen;2023;29612.0
353;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dalfsen;2024;29683.0
354;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dantumadiel;2022;18957.0
355;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dantumadiel;2023;19194.0
356;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dantumadiel;2024;19135.0
357;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Delft;2022;104572.0
358;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Delft;2023;106086.0
359;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Delft;2024;109577.0
360;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Deurne;2022;32606.0
361;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Deurne;2023;32977.0
362;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Deurne;2024;33180.0
363;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Deventer;2022;101446.0
364;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Deventer;2023;102781.0
365;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Deventer;2024;103405.0
366;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Diemen;2022;31822.0
367;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Diemen;2023;32785.0
368;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Diemen;2024;32977.0
369;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dijk en Waard;2022;87695.0
370;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dijk en Waard;2023;88985.0
371;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dijk en Waard;2024;90076.0
372;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dinkelland;2022;26594.0
373;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dinkelland;2023;26743.0
374;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dinkelland;2024;26739.0
375;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Doesburg;2022;11036.0
376;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Doesburg;2023;11081.0
377;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Doesburg;2024;11079.0
378;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Doetinchem;2022;58546.0
379;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Doetinchem;2023;59195.0
380;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Doetinchem;2024;59623.0
381;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dongen;2022;26483.0
382;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dongen;2023;27200.0
383;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dongen;2024;27095.0
384;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dordrecht;2022;119537.0
385;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dordrecht;2023;121434.0
386;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dordrecht;2024;122070.0
387;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Drechterland;2022;19983.0
388;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Drechterland;2023;20385.0
389;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Drechterland;2024;20496.0
390;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Drimmelen;2022;27476.0
391;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Drimmelen;2023;27994.0
392;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Drimmelen;2024;28192.0
393;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dronten;2022;42865.0
394;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dronten;2023;43593.0
395;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Dronten;2024;44354.0
396;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Druten;2022;19178.0
397;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Druten;2023;19505.0
398;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Druten;2024;19590.0
399;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Duiven;2022;24946.0
400;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Duiven;2023;24937.0
401;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Duiven;2024;24872.0
402;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Echt-Susteren;2022;31731.0
403;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Echt-Susteren;2023;31967.0
404;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Echt-Susteren;2024;32041.0
405;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Edam-Volendam;2022;36471.0
406;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Edam-Volendam;2023;36760.0
407;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Edam-Volendam;2024;36917.0
408;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Ede;2022;119986.0
409;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Ede;2023;122012.0
410;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Ede;2024;123532.0
411;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eemnes;2022;9450.0
412;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eemnes;2023;9598.0
413;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eemnes;2024;9755.0
414;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eemsdelta;2022;45389.0
415;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eemsdelta;2023;45394.0
416;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eemsdelta;2024;45106.0
417;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eersel;2022;19823.0
418;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eersel;2023;20004.0
419;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eersel;2024;20199.0
420;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eijsden-Margraten;2022;25857.0
421;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eijsden-Margraten;2023;25991.0
422;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eijsden-Margraten;2024;26034.0
423;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eindhoven;2022;238326.0
424;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eindhoven;2023;243730.0
425;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eindhoven;2024;246417.0
426;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Elburg;2022;23740.0
427;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Elburg;2023;24037.0
428;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Elburg;2024;23906.0
429;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Emmen;2022;107856.0
430;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Emmen;2023;108765.0
431;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Emmen;2024;109346.0
432;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Enkhuizen;2022;18620.0
433;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Enkhuizen;2023;18885.0
434;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Enkhuizen;2024;18895.0
435;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Enschede;2022;160640.0
436;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Enschede;2023;161235.0
437;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Enschede;2024;161738.0
438;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Epe;2022;33257.0
439;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Epe;2023;33283.0
440;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Epe;2024;33168.0
441;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Ermelo;2022;27258.0
442;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Ermelo;2023;27496.0
443;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Ermelo;2024;27856.0
444;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Etten-Leur;2022;44152.0
445;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Etten-Leur;2023;44578.0
446;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Etten-Leur;2024;45237.0
447;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;De Fryske Marren;2022;51597.0
448;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;De Fryske Marren;2023;51992.0
449;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;De Fryske Marren;2024;51929.0
450;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Geertruidenberg;2022;21944.0
451;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Geertruidenberg;2023;22099.0
452;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Geertruidenberg;2024;22060.0
453;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Geldrop-Mierlo;2022;40131.0
454;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Geldrop-Mierlo;2023;40441.0
455;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Geldrop-Mierlo;2024;40733.0
456;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gemert-Bakel;2022;31040.0
457;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gemert-Bakel;2023;31383.0
458;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gemert-Bakel;2024;31435.0
459;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2022;17237.0
460;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2023;17764.0
461;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2024;17789.0
462;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2022;26557.0
463;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2023;26815.0
464;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2024;27343.0
465;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2022;51051.0
466;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2023;51590.0
467;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2024;51867.0
468;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2022;38950.0
469;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2023;39433.0
470;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2024;39682.0
471;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2022;23979.0
472;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2023;24177.0
473;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2024;24327.0
474;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2022;58846.0
475;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2023;60341.0
476;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2024;60370.0
477;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2022;37632.0
478;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2023;38461.0
479;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2024;38671.0
480;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2022;74095.0
481;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2023;75316.0
482;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2024;75758.0
483;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2022;553417.0
484;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2023;562839.0
485;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2024;566221.0
486;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2022;234950.0
487;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2023;238147.0
488;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2024;243768.0
489;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2022;14178.0
490;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2023;14210.0
491;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2024;14054.0
492;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2022;24268.0
493;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2023;24502.0
494;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2024;24359.0
495;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2022;162898.0
496;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2023;165396.0
497;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2024;167636.0
498;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmermeer;2022;159336.0
499;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmermeer;2023;162300.0
500;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmermeer;2024;163128.0
501;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Halderberge;2022;30770.0
502;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Halderberge;2023;31041.0
503;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Halderberge;2024;31183.0
504;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hardenberg;2022;61798.0
505;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hardenberg;2023;62509.0
506;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hardenberg;2024;62932.0
507;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Harderwijk;2022;48857.0
508;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Harderwijk;2023;48906.0
509;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Harderwijk;2024;49387.0
510;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hardinxveld-Giessendam;2022;18511.0
511;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hardinxveld-Giessendam;2023;18681.0
512;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hardinxveld-Giessendam;2024;18762.0
513;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Harlingen;2022;15904.0
514;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Harlingen;2023;16188.0
515;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Harlingen;2024;16229.0
516;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hattem;2022;12307.0
517;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hattem;2023;12563.0
518;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hattem;2024;12624.0
519;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heemskerk;2022;39189.0
520;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heemskerk;2023;39431.0
521;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heemskerk;2024;39452.0
522;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heemstede;2022;27557.0
523;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heemstede;2023;27778.0
524;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heemstede;2024;27593.0
525;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heerde;2022;18976.0
526;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heerde;2023;19214.0
527;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heerde;2024;19226.0
528;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heerenveen;2022;51119.0
529;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heerenveen;2023;51637.0
530;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heerenveen;2024;51787.0
531;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heerlen;2022;86845.0
532;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heerlen;2023;87122.0
533;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heerlen;2024;87461.0
534;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heeze-Leende;2022;16470.0
535;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heeze-Leende;2023;16627.0
536;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heeze-Leende;2024;16807.0
537;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heiloo;2022;24417.0
538;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heiloo;2023;24319.0
539;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heiloo;2024;24312.0
540;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Den Helder;2022;56334.0
541;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Den Helder;2023;56539.0
542;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Den Helder;2024;56432.0
543;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hellendoorn;2022;35940.0
544;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hellendoorn;2023;36261.0
545;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hellendoorn;2024;36264.0
546;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hellevoetsluis;2022;40574.0
547;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hellevoetsluis;2023;
548;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hellevoetsluis;2024;
549;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Helmond;2022;93476.0
550;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Helmond;2023;94898.0
551;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Helmond;2024;95874.0
552;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hendrik-Ido-Ambacht;2022;31663.0
553;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hendrik-Ido-Ambacht;2023;32183.0
554;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hendrik-Ido-Ambacht;2024;32689.0
555;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hengelo (O.);2022;81476.0
556;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hengelo (O.);2023;82311.0
557;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hengelo (O.);2024;83058.0
558;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Hertogenbosch;2022;156538.0
559;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Hertogenbosch;2023;158753.0
560;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Hertogenbosch;2024;160757.0
561;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heumen;2022;17175.0
562;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heumen;2023;16824.0
563;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heumen;2024;16836.0
564;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heusden;2022;45557.0
565;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heusden;2023;45830.0
566;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Heusden;2024;46026.0
567;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hillegom;2022;22312.0
568;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hillegom;2023;22453.0
569;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hillegom;2024;22822.0
570;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hilvarenbeek;2022;15810.0
571;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hilvarenbeek;2023;15949.0
572;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hilvarenbeek;2024;15961.0
573;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hilversum;2022;91733.0
574;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hilversum;2023;93345.0
575;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hilversum;2024;94435.0
576;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hoeksche Waard;2022;88715.0
577;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hoeksche Waard;2023;89760.0
578;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hoeksche Waard;2024;90256.0
579;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hof van Twente;2022;35056.0
580;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Hof van Twente;2023;35455.0
