ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieBijUitstroom;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StoppendeZelfstandigen_1
244;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2014;7.6
245;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2015;7.9
246;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2016;7.6
247;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2017;7.7
248;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2018;8.5
249;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2019;9.7
250;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2020;10.8
251;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2021;13.4
252;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2022;16.2
253;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2012;3.3
254;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2013;5.9
255;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2014;1.5
256;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2015;4.7
257;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2016;4.3
258;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2017;2.8
259;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2018;3.2
260;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2019;3.1
261;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2020;8.0
262;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2021;1.4
263;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2022;3.2
264;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2012;7.2
265;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2013;8.0
266;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2014;8.2
267;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2015;9.9
268;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2016;10.4
269;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2017;12.1
270;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2018;12.8
271;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2019;13.5
272;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2020;24.8
273;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2021;24.4
274;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2022;26.0
275;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2012;21.0
276;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2013;22.9
277;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2014;29.8
278;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2015;35.8
279;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2016;31.8
280;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2017;31.3
281;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2018;28.6
282;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2019;28.4
283;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2020;27.8
284;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2021;26.0
285;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2022;24.5
286;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2012;4.4
287;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2013;4.9
288;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2014;4.5
289;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2015;5.2
290;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2016;6.0
291;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2017;5.8
292;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2018;6.3
293;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2019;6.6
294;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2020;10.1
295;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2021;8.6
296;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2022;8.4
297;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2012;4.8
298;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2013;5.2
299;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2014;5.2
300;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2015;5.2
301;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2016;5.5
302;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2017;5.5
303;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2018;6.0
304;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2019;6.6
305;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2020;7.6
306;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2021;7.8
307;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2022;7.9
308;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2012;0.0
309;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2013;0.0
310;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2014;0.0
311;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2015;0.0
312;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2016;0.0
313;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2017;0.0
314;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2018;0.0
315;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2019;0.0
316;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2020;0.0
317;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2021;0.0
318;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2022;0.0
319;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2012;0.0
320;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2013;0.0
321;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2014;0.0
322;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2015;0.0
323;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2016;0.0
324;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2017;0.0
325;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2018;0.0
326;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2019;0.0
327;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2020;0.0
328;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2021;0.0
329;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2022;0.0
330;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2012;69.7
331;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2013;65.8
332;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2014;66.5
333;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2015;53.3
334;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2016;48.0
335;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2017;45.6
336;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2018;52.2
337;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2019;54.4
338;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2020;66.1
339;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2021;44.2
340;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2022;67.4
341;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2012;16.8
342;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2013;17.7
343;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2014;19.5
344;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2015;18.5
345;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2016;18.7
346;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2017;19.7
347;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2018;21.9
348;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2019;24.8
349;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2020;37.8
350;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2021;40.4
351;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2022;52.5
352;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2012;0.1
353;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2013;0.1
354;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2014;0.1
355;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2015;0.1
356;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2016;0.1
357;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2017;0.2
358;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2018;0.2
359;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2019;0.2
360;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2020;0.3
361;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2021;0.3
362;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2022;0.4
363;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2012;0.7
364;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2013;0.8
365;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2014;0.6
366;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2015;0.6
367;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2016;0.6
368;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2017;0.8
369;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2018;0.7
370;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2019;0.8
371;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2020;1.3
372;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2021;1.4
373;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2022;2.2
374;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2012;1.5
375;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2013;1.7
376;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2014;1.6
377;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2015;1.8
378;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2016;2.0
379;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2017;2.0
380;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2018;2.1
381;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2019;2.3
382;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2020;4.5
383;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2021;5.7
384;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2022;7.0
385;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2012;4.0
386;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2013;4.1
387;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2014;4.0
388;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2015;4.5
389;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2016;5.4
390;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2017;5.4
391;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2018;5.7
392;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2019;6.7
393;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2020;10.6
394;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2021;14.4
395;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2022;17.5
396;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2012;1.8
397;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2013;1.7
398;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2014;1.7
399;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2015;2.0
400;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2016;2.3
401;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2017;2.5
402;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2018;2.6
403;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2019;3.3
404;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2020;4.8
405;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2021;6.7
406;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2022;8.0
407;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2012;2.4
408;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2013;3.2
409;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2014;4.4
410;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2015;6.3
411;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2016;5.9
412;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2017;6.6
413;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2018;6.5
414;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2019;6.5
415;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2020;12.6
416;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2021;12.1
417;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2022;13.0
418;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2012;3.2
419;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2013;4.0
420;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2014;5.3
421;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2015;7.3
422;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2016;7.1
423;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2017;7.8
424;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2018;8.0
425;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2019;8.0
426;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2020;14.6
427;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2021;14.1
428;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2022;15.1
429;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2012;0.8
430;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2013;0.9
431;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2014;0.8
