ID;Geslacht;Persoonskenmerken;Arbeidsmarktpositie;LevenLangLeren;Perioden;Bevolking15Tot75Jaar_1
254;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Deelname leven lang leren;2010;2179
255;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Deelname leven lang leren;2011;2198
256;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Deelname leven lang leren;2012;2205
257;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Deelname leven lang leren;2013;2265
258;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Deelname leven lang leren;2014;2282
259;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Deelname leven lang leren;2015;2366
260;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Deelname leven lang leren;2016;2381
261;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Deelname leven lang leren;2017;2465
262;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Deelname leven lang leren;2018;2505
263;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Deelname leven lang leren;2019;2585
264;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Deelname leven lang leren;2020;2481
265;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Deelname leven lang leren;2021;3322
266;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2003;1142
267;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2004;1152
268;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2005;1162
269;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2006;1215
270;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2007;1312
271;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2008;1376
272;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2009;1383
273;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2010;1364
274;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2011;1378
275;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2012;1387
276;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2013;1352
277;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2014;1317
278;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2015;1353
279;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2016;1352
280;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2017;1418
281;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2018;1468
282;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2019;1533
283;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2020;1489
284;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt formeel onderwijs;2021;1667
285;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2003;830
286;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2004;762
287;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2005;741
288;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2006;744
289;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2007;816
290;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2008;853
291;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2009;834
292;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2010;815
293;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2011;820
294;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2012;818
295;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2013;913
296;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2014;965
297;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2015;1013
298;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2016;1029
299;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2017;1047
300;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2018;1038
301;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2019;1052
302;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2020;992
303;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2021;1656
304;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2003;6640
305;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2004;6608
306;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2005;6657
307;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2006;6724
308;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2007;6857
309;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2008;6982
310;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2009;6978
311;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2010;6914
312;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2011;6902
313;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2012;6943
314;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2013;6915
315;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2014;6897
316;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2015;6941
317;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2016;7051
318;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2017;7161
319;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2018;7307
320;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2019;7420
321;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2020;7463
322;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2021;7589
323;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2003;5811
324;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2004;5846
325;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2005;5915
326;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2006;5980
327;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2007;6042
328;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2008;6128
329;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2009;6144
330;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2010;6099
331;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2011;6082
332;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2012;6125
333;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2013;6002
334;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2014;5932
335;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2015;5928
336;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2016;6022
337;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2017;6115
338;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2018;6269
339;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2019;6368
340;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2020;6470
341;Totaal mannen en vrouwen;Totaal personen;Werkzame beroepsbevolking;Geen deelname leven lang leren;2021;5933
342;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2003;395
343;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2004;466
344;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2005;489
345;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2006;419
346;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2007;355
347;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2008;318
348;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2009;381
349;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2010;435
350;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2011;434
351;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2012;516
352;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2013;647
353;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2014;660
354;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2015;614
355;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2016;538
356;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2017;438
357;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2018;350
358;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2019;314
359;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2020;357
360;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Totaal;2021;408
361;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2003;128
362;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2004;149
363;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2005;161
364;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2006;142
365;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2007;136
366;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2008;126
367;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2009;146
368;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2010;163
369;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2011;155
370;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2012;182
371;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2013;213
372;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2014;213
373;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2015;204
374;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2016;187
375;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2017;157
376;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2018;128
377;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2019;118
378;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2020;156
379;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Deelname leven lang leren;2021;195
380;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2003;100
381;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2004;112
382;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2005;125
383;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2006;113
384;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2007;114
385;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2008;103
386;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2009;116
387;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2010;131
388;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2011;127
389;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2012;150
390;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2013;163
391;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2014;160
392;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2015;146
393;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2016;142
394;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2017;121
395;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2018;100
396;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2019;93
397;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2020;128
398;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt formeel onderwijs;2021;147
399;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2003;28
400;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2004;37
401;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2005;36
402;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2006;29
403;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2007;22
404;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2008;23
405;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2009;30
406;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2010;32
407;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2011;28
408;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2012;32
409;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2013;50
410;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2014;53
411;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2015;58
412;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2016;45
413;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2017;36
414;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2018;27
415;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2019;25
416;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2020;28
417;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2021;49
418;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2003;295
419;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2004;354
420;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2005;364
421;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2006;306
422;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2007;241
423;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2008;215
424;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2009;265
425;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2010;304
426;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2011;307
427;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2012;366
428;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2013;484
429;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2014;499
430;Totaal mannen en vrouwen;Totaal personen;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2015;468
