ID;Geslacht;Niveau;Leerweg;Sectorkamer;Persoonskenmerken;MaatschappelijkePositie1JaarEerder;Perioden;InstromersTotaal_1
167;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in Nederland;Zonder werk, met uitkering;2023/'24;2420
168;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in Nederland;Met werk, met uitkering;2018/'19;1900
169;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in Nederland;Met werk, met uitkering;2019/'20;1740
170;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in Nederland;Met werk, met uitkering;2020/'21;1430
171;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in Nederland;Met werk, met uitkering;2021/'22;2540
172;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in Nederland;Met werk, met uitkering;2022/'23;1910
173;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in Nederland;Met werk, met uitkering;2023/'24;1440
174;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in Nederland;Onbekend;2018/'19;5590
175;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in Nederland;Onbekend;2019/'20;5330
176;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in Nederland;Onbekend;2020/'21;5540
177;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in Nederland;Onbekend;2021/'22;4950
178;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in Nederland;Onbekend;2022/'23;4190
179;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in Nederland;Onbekend;2023/'24;4760
180;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Totaal instromers;2018/'19;114670
181;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Totaal instromers;2019/'20;113960
182;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Totaal instromers;2020/'21;110230
183;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Totaal instromers;2021/'22;105070
184;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Totaal instromers;2022/'23;102880
185;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Totaal instromers;2023/'24;102810
186;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Onderwijsvolgend;2018/'19;82980
187;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Onderwijsvolgend;2019/'20;82200
188;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Onderwijsvolgend;2020/'21;80470
189;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Onderwijsvolgend;2021/'22;74640
190;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Onderwijsvolgend;2022/'23;73440
191;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Onderwijsvolgend;2023/'24;73490
192;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Speciale scholen: vso;2018/'19;2550
193;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Speciale scholen: vso;2019/'20;2410
194;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Speciale scholen: vso;2020/'21;2610
195;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Speciale scholen: vso;2021/'22;2500
196;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Speciale scholen: vso;2022/'23;2450
197;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Speciale scholen: vso;2023/'24;2480
198;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Praktijkonderwijs;2018/'19;1670
199;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Praktijkonderwijs;2019/'20;1740
200;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Praktijkonderwijs;2020/'21;1780
201;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Praktijkonderwijs;2021/'22;1710
202;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Praktijkonderwijs;2022/'23;1660
203;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Praktijkonderwijs;2023/'24;1640
204;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vo algemene leerjaren 1-3;2018/'19;200
205;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vo algemene leerjaren 1-3;2019/'20;180
206;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vo algemene leerjaren 1-3;2020/'21;240
207;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vo algemene leerjaren 1-3;2021/'22;220
208;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vo algemene leerjaren 1-3;2022/'23;250
209;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vo algemene leerjaren 1-3;2023/'24;370
210;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vmbo-b/k 3-4 totaal;2018/'19;33660
211;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vmbo-b/k 3-4 totaal;2019/'20;32490
212;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vmbo-b/k 3-4 totaal;2020/'21;31090
213;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vmbo-b/k 3-4 totaal;2021/'22;28920
214;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vmbo-b/k 3-4 totaal;2022/'23;27130
215;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vmbo-b/k 3-4 totaal;2023/'24;25830
216;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vmbo-g/t  3-4;2018/'19;36120
217;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vmbo-g/t  3-4;2019/'20;36390
218;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vmbo-g/t  3-4;2020/'21;36840
219;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vmbo-g/t  3-4;2021/'22;32620
220;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vmbo-g/t  3-4;2022/'23;31060
221;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vmbo-g/t  3-4;2023/'24;30910
222;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Havo 3-5/vwo 3-6;2018/'19;5340
223;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Havo 3-5/vwo 3-6;2019/'20;5580
224;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Havo 3-5/vwo 3-6;2020/'21;4960
225;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Havo 3-5/vwo 3-6;2021/'22;5970
226;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Havo 3-5/vwo 3-6;2022/'23;7690
227;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Havo 3-5/vwo 3-6;2023/'24;8610
228;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vavo;2018/'19;1080
229;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vavo;2019/'20;1060
230;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vavo;2020/'21;940
231;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vavo;2021/'22;460
232;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vavo;2022/'23;650
233;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Vavo;2023/'24;760
234;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Hoger onderwijs;2018/'19;2370
235;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Hoger onderwijs;2019/'20;2360
236;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Hoger onderwijs;2020/'21;2020
237;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Hoger onderwijs;2021/'22;2230
238;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Hoger onderwijs;2022/'23;2570
239;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Hoger onderwijs;2023/'24;2890
240;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Geen onderwijs;2018/'19;31690
241;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Geen onderwijs;2019/'20;31760
242;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Geen onderwijs;2020/'21;29750
243;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Geen onderwijs;2021/'22;30430
244;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Geen onderwijs;2022/'23;29430
245;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Geen onderwijs;2023/'24;29320
246;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Met werk, zonder uitkering;2018/'19;24160
247;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Met werk, zonder uitkering;2019/'20;24830
248;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Met werk, zonder uitkering;2020/'21;23370
249;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Met werk, zonder uitkering;2021/'22;22870
250;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Met werk, zonder uitkering;2022/'23;23400
251;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Met werk, zonder uitkering;2023/'24;23830
252;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Zonder werk, met uitkering;2018/'19;2580
253;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Zonder werk, met uitkering;2019/'20;2280
254;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Zonder werk, met uitkering;2020/'21;1990
255;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Zonder werk, met uitkering;2021/'22;2620
256;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Zonder werk, met uitkering;2022/'23;2050
257;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Zonder werk, met uitkering;2023/'24;1620
258;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Met werk, met uitkering;2018/'19;1530
259;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Met werk, met uitkering;2019/'20;1380
260;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Met werk, met uitkering;2020/'21;1110
261;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Met werk, met uitkering;2021/'22;1960
262;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Met werk, met uitkering;2022/'23;1460
263;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Met werk, met uitkering;2023/'24;1010
264;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Onbekend;2018/'19;3420
265;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Onbekend;2019/'20;3270
266;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Onbekend;2020/'21;3290
267;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Onbekend;2021/'22;2980
268;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Onbekend;2022/'23;2530
269;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouders in NL;Onbekend;2023/'24;2860
270;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Totaal instromers;2018/'19;5280
271;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Totaal instromers;2019/'20;5180
272;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Totaal instromers;2020/'21;5300
273;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Totaal instromers;2021/'22;5130
274;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Totaal instromers;2022/'23;5020
275;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Totaal instromers;2023/'24;5010
276;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Onderwijsvolgend;2018/'19;3840
277;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Onderwijsvolgend;2019/'20;3820
278;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Onderwijsvolgend;2020/'21;3940
279;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Onderwijsvolgend;2021/'22;3760
280;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Onderwijsvolgend;2022/'23;3640
281;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Onderwijsvolgend;2023/'24;3650
282;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Speciale scholen: vso;2018/'19;140
283;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Speciale scholen: vso;2019/'20;140
284;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Speciale scholen: vso;2020/'21;160
285;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Speciale scholen: vso;2021/'22;190
286;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Speciale scholen: vso;2022/'23;150
287;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Speciale scholen: vso;2023/'24;150
288;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Praktijkonderwijs;2018/'19;90
289;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Praktijkonderwijs;2019/'20;110
290;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Praktijkonderwijs;2020/'21;100
291;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Praktijkonderwijs;2021/'22;120
292;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Praktijkonderwijs;2022/'23;130
293;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Praktijkonderwijs;2023/'24;100
294;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Vo algemene leerjaren 1-3;2018/'19;20
295;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Totaal;Geboren in NL, ouder(s) in overig Europa;Vo algemene leerjaren 1-3;2019/'20;10
