ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
1666;Barendrecht;Eenpersoonshuishouden;2.9;19.7;19.7
1667;Barendrecht;Paar zonder kinderen;4.7;35.3;25.7
1668;Barendrecht;Paar met kinderen;5.7;41.3;22.2
1669;Barendrecht;Eenoudergezin;0.6;26.3;18.0
1670;Bergambacht;Totaal particulier huishouden;3.5;32.5;21.6
1671;Bergambacht;Eenpersoonshuishouden;0.8;18.4;18.4
1672;Bergambacht;Paar zonder kinderen;1.2;33.7;24.6
1673;Bergambacht;Paar met kinderen;1.3;39.1;20.5
1674;Bergambacht;Eenoudergezin;0.1;30.3;21.1
1675;Bergschenhoek;Totaal particulier huishouden;5.6;36.9;23.7
1676;Bergschenhoek;Eenpersoonshuishouden;0.9;19.6;19.6
1677;Bergschenhoek;Paar zonder kinderen;1.7;37.4;27.3
1678;Bergschenhoek;Paar met kinderen;2.6;43.8;23.5
1679;Bergschenhoek;Eenoudergezin;0.3;24.2;16.6
1680;Berkel en Rodenrijs;Totaal particulier huishouden;6.6;34.9;22.9
1681;Berkel en Rodenrijs;Eenpersoonshuishouden;1.4;19.5;19.5
1682;Berkel en Rodenrijs;Paar zonder kinderen;2.2;35.4;25.9
1683;Berkel en Rodenrijs;Paar met kinderen;2.5;42.6;22.5
1684;Berkel en Rodenrijs;Eenoudergezin;0.3;28.3;19.3
1685;Bleiswijk;Totaal particulier huishouden;3.8;35.2;23.0
1686;Bleiswijk;Eenpersoonshuishouden;0.7;20.1;20.1
1687;Bleiswijk;Paar zonder kinderen;1.2;35.8;26.1
1688;Bleiswijk;Paar met kinderen;1.6;41.3;21.9
1689;Bleiswijk;Eenoudergezin;0.2;33.2;23.1
1690;Bodegraven;Totaal particulier huishouden;7.3;33.4;22.0
1691;Bodegraven;Eenpersoonshuishouden;1.7;18.2;18.2
1692;Bodegraven;Paar zonder kinderen;2.2;35.1;25.6
1693;Bodegraven;Paar met kinderen;2.8;40.8;21.5
1694;Bodegraven;Eenoudergezin;0.3;30.3;20.4
1695;Drechterland;Totaal particulier huishouden;3.9;32.1;20.8
1696;Drechterland;Eenpersoonshuishouden;0.8;18.1;18.1
1697;Drechterland;Paar zonder kinderen;1.2;30.4;22.2
1698;Drechterland;Paar met kinderen;1.5;41.3;21.6
1699;Drechterland;Eenoudergezin;0.2;25.5;16.7
1700;Boskoop;Totaal particulier huishouden;6.0;31.5;21.0
1701;Boskoop;Eenpersoonshuishouden;1.5;17.1;17.1
1702;Boskoop;Paar zonder kinderen;2.0;33.3;24.3
1703;Boskoop;Paar met kinderen;2.1;39.9;21.2
1704;Boskoop;Eenoudergezin;0.2;27.1;17.6
1705;Brielle;Totaal particulier huishouden;6.6;31.9;22.0
1706;Brielle;Eenpersoonshuishouden;1.7;19.5;19.5
1707;Brielle;Paar zonder kinderen;2.3;33.0;24.1
1708;Brielle;Paar met kinderen;2.1;40.8;22.1
1709;Brielle;Eenoudergezin;0.3;25.8;17.6
1710;Capelle aan den IJssel;Totaal particulier huishouden;28.1;30.2;21.3
1711;Capelle aan den IJssel;Eenpersoonshuishouden;9.1;19.0;19.0
1712;Capelle aan den IJssel;Paar zonder kinderen;8.2;34.2;25.0
1713;Capelle aan den IJssel;Paar met kinderen;7.8;39.9;21.5
1714;Capelle aan den IJssel;Eenoudergezin;2.2;24.5;16.7
1715;Delft;Totaal particulier huishouden;40.2;27.7;20.3
1716;Delft;Eenpersoonshuishouden;16.1;18.2;18.2
1717;Delft;Paar zonder kinderen;11.0;32.2;23.5
1718;Delft;Paar met kinderen;9.0;39.0;21.0
1719;Delft;Eenoudergezin;2.9;24.1;16.6
1720;Dirksland;Totaal particulier huishouden;3.2;30.4;20.3
1721;Dirksland;Eenpersoonshuishouden;0.8;18.8;18.8
1722;Dirksland;Paar zonder kinderen;1.0;29.9;21.8
1723;Dirksland;Paar met kinderen;1.1;37.9;20.0
1724;Dirksland;Eenoudergezin;0.1;26.8;18.5
1725;Dordrecht;Totaal particulier huishouden;51.7;27.1;19.1
1726;Dordrecht;Eenpersoonshuishouden;17.9;16.6;16.6
1727;Dordrecht;Paar zonder kinderen;14.3;30.8;22.5
1728;Dordrecht;Paar met kinderen;14.0;37.1;20.0
1729;Dordrecht;Eenoudergezin;3.7;22.5;15.4
1730;Goedereede;Totaal particulier huishouden;4.4;32.0;21.1
1731;Goedereede;Eenpersoonshuishouden;0.9;18.6;18.6
1732;Goedereede;Paar zonder kinderen;1.5;32.2;23.5
1733;Goedereede;Paar met kinderen;1.7;38.5;20.2
1734;Goedereede;Eenoudergezin;0.2;28.4;19.6
1735;Gorinchem;Totaal particulier huishouden;14.8;28.2;19.8
1736;Gorinchem;Eenpersoonshuishouden;5.1;17.5;17.5
1737;Gorinchem;Paar zonder kinderen;4.2;30.9;22.6
1738;Gorinchem;Paar met kinderen;4.2;38.1;20.5
1739;Gorinchem;Eenoudergezin;0.8;24.2;16.4
1740;Gouda;Totaal particulier huishouden;29.7;29.9;20.8
1741;Gouda;Eenpersoonshuishouden;9.7;18.3;18.3
1742;Gouda;Paar zonder kinderen;8.5;32.6;23.8
1743;Gouda;Paar met kinderen;8.9;39.6;21.2
1744;Gouda;Eenoudergezin;1.7;25.1;17.2
1745;'s-Gravendeel;Totaal particulier huishouden;3.6;31.0;20.9
1746;'s-Gravendeel;Eenpersoonshuishouden;0.9;18.5;18.5
1747;'s-Gravendeel;Paar zonder kinderen;1.2;30.5;22.2
1748;'s-Gravendeel;Paar met kinderen;1.3;40.5;21.8
1749;'s-Gravendeel;Eenoudergezin;0.2;24.7;16.7
1750;'s-Gravenhage (gemeente);Totaal particulier huishouden;216.1;26.2;19.6
1751;'s-Gravenhage (gemeente);Eenpersoonshuishouden;96.5;18.2;18.2
1752;'s-Gravenhage (gemeente);Paar zonder kinderen;48.8;33.0;24.1
1753;'s-Gravenhage (gemeente);Paar met kinderen;42.5;36.5;19.9
1754;'s-Gravenhage (gemeente);Eenoudergezin;18.1;21.7;15.0
1755;Hardinxveld-Giessendam;Totaal particulier huishouden;6.4;31.5;20.3
1756;Hardinxveld-Giessendam;Eenpersoonshuishouden;1.4;17.4;17.4
1757;Hardinxveld-Giessendam;Paar zonder kinderen;2.0;29.5;21.5
1758;Hardinxveld-Giessendam;Paar met kinderen;2.6;40.1;20.8
1759;Hardinxveld-Giessendam;Eenoudergezin;0.2;31.5;21.4
1760;Noorder-Koggenland;Totaal particulier huishouden;4.0;31.3;20.9
1761;Noorder-Koggenland;Eenpersoonshuishouden;0.9;17.7;17.7
1762;Noorder-Koggenland;Paar zonder kinderen;1.4;33.5;24.4
1763;Noorder-Koggenland;Paar met kinderen;1.5;37.2;19.8
1764;Noorder-Koggenland;Eenoudergezin;0.2;23.9;15.7
1765;Hellevoetsluis;Totaal particulier huishouden;16.3;30.2;20.6
1766;Hellevoetsluis;Eenpersoonshuishouden;4.2;17.4;17.4
1767;Hellevoetsluis;Paar zonder kinderen;5.2;32.4;23.6
1768;Hellevoetsluis;Paar met kinderen;5.4;38.2;20.7
1769;Hellevoetsluis;Eenoudergezin;1.1;24.7;16.8
1770;Hendrik-Ido-Ambacht;Totaal particulier huishouden;8.8;31.8;21.3
1771;Hendrik-Ido-Ambacht;Eenpersoonshuishouden;2.0;19.0;19.0
1772;Hendrik-Ido-Ambacht;Paar zonder kinderen;2.9;32.6;23.8
1773;Hendrik-Ido-Ambacht;Paar met kinderen;3.3;39.2;20.8
1774;Hendrik-Ido-Ambacht;Eenoudergezin;0.4;25.6;17.1
1775;Stede Broec;Totaal particulier huishouden;8.2;29.7;19.7
1776;Stede Broec;Eenpersoonshuishouden;1.8;16.7;16.7
1777;Stede Broec;Paar zonder kinderen;2.7;30.4;22.2
1778;Stede Broec;Paar met kinderen;3.1;37.0;19.5
1779;Stede Broec;Eenoudergezin;0.4;24.8;16.4
1780;Hillegom;Totaal particulier huishouden;8.2;31.3;21.3
1781;Hillegom;Eenpersoonshuishouden;2.3;17.6;17.6
1782;Hillegom;Paar zonder kinderen;2.6;33.4;24.4
1783;Hillegom;Paar met kinderen;2.7;40.7;21.7
1784;Hillegom;Eenoudergezin;0.4;27.0;18.4
1785;Katwijk;Totaal particulier huishouden;15.7;30.6;20.2
1786;Katwijk;Eenpersoonshuishouden;4.3;18.7;18.7
1787;Katwijk;Paar zonder kinderen;4.3;28.8;21.0
1788;Katwijk;Paar met kinderen;6.0;39.9;20.7
1789;Katwijk;Eenoudergezin;0.8;27.6;18.9
1790;Krimpen aan den IJssel;Totaal particulier huishouden;11.3;33.5;22.5
1791;Krimpen aan den IJssel;Eenpersoonshuishouden;2.7;19.0;19.0
1792;Krimpen aan den IJssel;Paar zonder kinderen;3.7;35.9;26.2
1793;Krimpen aan den IJssel;Paar met kinderen;4.0;41.6;22.1
1794;Krimpen aan den IJssel;Eenoudergezin;0.6;26.8;18.1
1795;Leerdam;Totaal particulier huishouden;8.0;29.7;19.7
1796;Leerdam;Eenpersoonshuishouden;2.1;17.1;17.1
1797;Leerdam;Paar zonder kinderen;2.3;30.8;22.5
1798;Leerdam;Paar met kinderen;2.8;37.6;19.8
1799;Leerdam;Eenoudergezin;0.5;24.7;16.6
1800;Leiden;Totaal particulier huishouden;51.0;28.3;20.8
1801;Leiden;Eenpersoonshuishouden;21.3;18.2;18.2
1802;Leiden;Paar zonder kinderen;13.3;34.5;25.2
1803;Leiden;Paar met kinderen;11.9;39.9;21.6
1804;Leiden;Eenoudergezin;3.1;23.8;16.4
1805;Leiderdorp;Totaal particulier huishouden;10.8;33.5;23.3
1806;Leiderdorp;Eenpersoonshuishouden;3.3;20.8;20.8
1807;Leiderdorp;Paar zonder kinderen;3.3;37.0;27.0
1808;Leiderdorp;Paar met kinderen;3.5;42.5;22.8
1809;Leiderdorp;Eenoudergezin;0.6;27.6;19.0
1810;Lisse;Totaal particulier huishouden;8.8;32.0;21.6
1811;Lisse;Eenpersoonshuishouden;2.4;17.8;17.8
1812;Lisse;Paar zonder kinderen;2.8;33.7;24.6
1813;Lisse;Paar met kinderen;3.0;41.6;22.1
1814;Lisse;Eenoudergezin;0.4;29.1;19.3
1815;Maassluis;Totaal particulier huishouden;13.6;30.1;20.8
1816;Maassluis;Eenpersoonshuishouden;3.9;18.1;18.1
1817;Maassluis;Paar zonder kinderen;4.3;32.4;23.6
1818;Maassluis;Paar met kinderen;4.1;39.6;21.2
1819;Maassluis;Eenoudergezin;0.8;23.2;15.8
1820;Wester-Koggenland;Totaal particulier huishouden;5.2;31.1;20.5
1821;Wester-Koggenland;Eenpersoonshuishouden;1.2;18.6;18.6
1822;Wester-Koggenland;Paar zonder kinderen;1.7;30.4;22.2
1823;Wester-Koggenland;Paar met kinderen;2.0;38.7;20.3
1824;Wester-Koggenland;Eenoudergezin;0.2;29.3;19.9
1825;Middelharnis;Totaal particulier huishouden;6.8;30.2;20.5
1826;Middelharnis;Eenpersoonshuishouden;1.8;18.4;18.4
1827;Middelharnis;Paar zonder kinderen;2.3;30.8;22.5
1828;Middelharnis;Paar met kinderen;2.3;37.9;20.2
1829;Middelharnis;Eenoudergezin;0.3;29.8;20.5
1830;Moordrecht;Totaal particulier huishouden;3.0;31.9;20.9
1831;Moordrecht;Eenpersoonshuishouden;0.6;18.0;18.0
1832;Moordrecht;Paar zonder kinderen;0.9;33.0;24.1
1833;Moordrecht;Paar met kinderen;1.2;37.8;20.2
1834;Moordrecht;Eenoudergezin;0.2;26.3;17.9
1835;Nieuwerkerk aan den IJssel;Totaal particulier huishouden;8.4;34.5;22.7
1836;Nieuwerkerk aan den IJssel;Eenpersoonshuishouden;1.8;18.7;18.7
1837;Nieuwerkerk aan den IJssel;Paar zonder kinderen;2.5;36.8;26.8
1838;Nieuwerkerk aan den IJssel;Paar met kinderen;3.4;42.4;22.6
1839;Nieuwerkerk aan den IJssel;Eenoudergezin;0.5;26.3;18.1
1840;Bernisse;Totaal particulier huishouden;5.0;33.4;22.2
1841;Bernisse;Eenpersoonshuishouden;1.0;18.4;18.4
1842;Bernisse;Paar zonder kinderen;1.8;32.1;23.4
1843;Bernisse;Paar met kinderen;1.8;43.2;23.2
1844;Bernisse;Eenoudergezin;0.2;28.8;19.5
1845;Nieuwkoop;Totaal particulier huishouden;4.1;35.2;23.4
1846;Nieuwkoop;Eenpersoonshuishouden;0.9;21.3;21.3
1847;Nieuwkoop;Paar zonder kinderen;1.3;37.9;27.7
1848;Nieuwkoop;Paar met kinderen;1.6;41.7;22.1
1849;Nieuwkoop;Eenoudergezin;0.2;29.5;19.4
1850;Nieuw-Lekkerland;Totaal particulier huishouden;3.2;32.7;20.6
1851;Nieuw-Lekkerland;Eenpersoonshuishouden;0.6;18.2;18.2
1852;Nieuw-Lekkerland;Paar zonder kinderen;0.9;30.6;22.4
1853;Nieuw-Lekkerland;Paar met kinderen;1.5;39.3;20.3
1854;Nieuw-Lekkerland;Eenoudergezin;0.1;33.6;20.9
1855;Noordwijk;Totaal particulier huishouden;9.6;32.5;22.2
1856;Noordwijk;Eenpersoonshuishouden;2.9;19.7;19.7
1857;Noordwijk;Paar zonder kinderen;2.7;33.2;24.2
1858;Noordwijk;Paar met kinderen;3.0;43.8;23.3
1859;Noordwijk;Eenoudergezin;0.6;28.1;19.2
1860;Noordwijkerhout;Totaal particulier huishouden;5.4;33.2;21.9
1861;Noordwijkerhout;Eenpersoonshuishouden;1.3;18.3;18.3
1862;Noordwijkerhout;Paar zonder kinderen;1.6;35.0;25.6
1863;Noordwijkerhout;Paar met kinderen;2.0;41.1;21.7
1864;Noordwijkerhout;Eenoudergezin;0.4;27.2;18.7
1865;Oegstgeest;Totaal particulier huishouden;8.4;38.5;26.4
1866;Oegstgeest;Eenpersoonshuishouden;2.5;22.9;22.9
1867;Oegstgeest;Paar zonder kinderen;2.5;42.3;30.8
1868;Oegstgeest;Paar met kinderen;2.7;50.2;26.7
1869;Oegstgeest;Eenoudergezin;0.5;31.5;21.5
1870;Oostflakkee;Totaal particulier huishouden;4.0;28.5;19.1
1871;Oostflakkee;Eenpersoonshuishouden;1.0;16.0;16.0
1872;Oostflakkee;Paar zonder kinderen;1.4;28.8;21.0
1873;Oostflakkee;Paar met kinderen;1.4;36.1;19.4
1874;Oostflakkee;Eenoudergezin;0.2;24.0;15.8
1875;Oud-Beijerland;Totaal particulier huishouden;8.9;32.9;21.8
1876;Oud-Beijerland;Eenpersoonshuishouden;2.0;18.5;18.5
1877;Oud-Beijerland;Paar zonder kinderen;2.8;34.3;25.1
1878;Oud-Beijerland;Paar met kinderen;3.4;40.6;21.5
1879;Oud-Beijerland;Eenoudergezin;0.5;28.1;19.3
1880;Binnenmaas;Totaal particulier huishouden;7.7;33.8;22.9
1881;Binnenmaas;Eenpersoonshuishouden;1.6;20.5;20.5
1882;Binnenmaas;Paar zonder kinderen;2.8;34.5;25.2
1883;Binnenmaas;Paar met kinderen;2.7;41.3;22.3
1884;Binnenmaas;Eenoudergezin;0.3;29.0;20.2
1885;Korendijk;Totaal particulier huishouden;4.2;32.0;21.2
1886;Korendijk;Eenpersoonshuishouden;0.9;18.1;18.1
1887;Korendijk;Paar zonder kinderen;1.5;33.0;24.1
1888;Korendijk;Paar met kinderen;1.5;39.5;20.8
1889;Korendijk;Eenoudergezin;0.2;25.8;16.9
1890;Oudewater;Totaal particulier huishouden;3.8;33.1;21.8
1891;Oudewater;Eenpersoonshuishouden;1.0;16.6;16.6
1892;Oudewater;Paar zonder kinderen;1.1;36.0;26.3
1893;Oudewater;Paar met kinderen;1.4;42.4;22.2
1894;Oudewater;Eenoudergezin;0.2;31.5;21.6
1895;Papendrecht;Totaal particulier huishouden;12.6;31.3;21.4
1896;Papendrecht;Eenpersoonshuishouden;3.3;18.3;18.3
1897;Papendrecht;Paar zonder kinderen;4.2;33.7;24.6
1898;Papendrecht;Paar met kinderen;4.2;39.3;21.2
1899;Papendrecht;Eenoudergezin;0.6;25.2;17.1
1900;Reeuwijk;Totaal particulier huishouden;4.8;36.5;24.2
1901;Reeuwijk;Eenpersoonshuishouden;1.0;21.1;21.1
1902;Reeuwijk;Paar zonder kinderen;1.6;38.4;28.1
1903;Reeuwijk;Paar met kinderen;1.8;43.7;22.9
1904;Reeuwijk;Eenoudergezin;0.2;31.3;21.3
1905;Ridderkerk;Totaal particulier huishouden;19.2;30.0;20.7
1906;Ridderkerk;Eenpersoonshuishouden;5.4;18.6;18.6
1907;Ridderkerk;Paar zonder kinderen;6.6;30.8;22.5
1908;Ridderkerk;Paar met kinderen;5.7;39.7;21.2
1909;Ridderkerk;Eenoudergezin;1.1;25.6;17.5
1910;Rotterdam;Totaal particulier huishouden;277.2;24.4;18.2
1911;Rotterdam;Eenpersoonshuishouden;121.3;16.6;16.6
1912;Rotterdam;Paar zonder kinderen;64.3;30.2;22.0
1913;Rotterdam;Paar met kinderen;51.7;35.0;19.0
1914;Rotterdam;Eenoudergezin;27.3;21.4;14.7
1915;Rozenburg;Totaal particulier huishouden;5.6;30.0;20.8
1916;Rozenburg;Eenpersoonshuishouden;1.6;17.8;17.8
1917;Rozenburg;Paar zonder kinderen;1.9;32.1;23.4
1918;Rozenburg;Paar met kinderen;1.7;38.8;20.9
1919;Rozenburg;Eenoudergezin;0.2;27.9;18.6
1920;Rijnsburg;Totaal particulier huishouden;5.3;33.5;21.3
1921;Rijnsburg;Eenpersoonshuishouden;1.1;17.4;17.4
1922;Rijnsburg;Paar zonder kinderen;1.5;31.7;23.1
1923;Rijnsburg;Paar met kinderen;2.3;42.6;22.1
1924;Rijnsburg;Eenoudergezin;0.2;31.2;20.7
1925;Rijswijk (ZH.);Totaal particulier huishouden;22.8;29.4;22.0
1926;Rijswijk (ZH.);Eenpersoonshuishouden;9.2;20.9;20.9
1927;Rijswijk (ZH.);Paar zonder kinderen;7.0;34.1;24.9
1928;Rijswijk (ZH.);Paar met kinderen;4.5;40.4;21.9
1929;Rijswijk (ZH.);Eenoudergezin;1.5;24.5;16.9
1930;Sassenheim;Totaal particulier huishouden;6.0;32.9;22.4
1931;Sassenheim;Eenpersoonshuishouden;1.7;18.9;18.9
1932;Sassenheim;Paar zonder kinderen;1.9;35.6;26.0
1933;Sassenheim;Paar met kinderen;2.0;42.4;22.5
1934;Sassenheim;Eenoudergezin;0.3;27.1;18.0
1935;Schiedam;Totaal particulier huishouden;33.6;26.3;19.0
1936;Schiedam;Eenpersoonshuishouden;12.1;17.2;17.2
1937;Schiedam;Paar zonder kinderen;9.4;30.0;21.9
1938;Schiedam;Paar met kinderen;8.3;35.6;19.3
1939;Schiedam;Eenoudergezin;2.5;21.7;15.0
1940;Schoonhoven;Totaal particulier huishouden;4.9;30.5;20.8
1941;Schoonhoven;Eenpersoonshuishouden;1.4;17.2;17.2
1942;Schoonhoven;Paar zonder kinderen;1.6;33.4;24.4
1943;Schoonhoven;Paar met kinderen;1.6;39.1;20.9
1944;Schoonhoven;Eenoudergezin;0.2;25.9;17.1
1945;Sliedrecht;Totaal particulier huishouden;9.5;29.1;19.9
1946;Sliedrecht;Eenpersoonshuishouden;2.9;17.6;17.6
1947;Sliedrecht;Paar zonder kinderen;2.9;29.8;21.7
1948;Sliedrecht;Paar met kinderen;3.0;38.9;20.5
1949;Sliedrecht;Eenoudergezin;0.4;26.3;18.1
1950;Cromstrijen;Totaal particulier huishouden;5.2;32.7;21.9
1951;Cromstrijen;Eenpersoonshuishouden;1.2;17.8;17.8
1952;Cromstrijen;Paar zonder kinderen;1.9;33.2;24.2
1953;Cromstrijen;Paar met kinderen;1.9;41.5;22.4
1954;Cromstrijen;Eenoudergezin;0.2;27.9;19.1
1955;Spijkenisse;Totaal particulier huishouden;31.0;29.4;20.2
1956;Spijkenisse;Eenpersoonshuishouden;8.4;17.9;17.9
1957;Spijkenisse;Paar zonder kinderen;9.3;31.2;22.8
1958;Spijkenisse;Paar met kinderen;10.1;38.1;20.6
1959;Spijkenisse;Eenoudergezin;2.3;23.0;15.7
1960;Albrandswaard;Totaal particulier huishouden;7.6;35.2;23.6
1961;Albrandswaard;Eenpersoonshuishouden;1.7;20.6;20.6
1962;Albrandswaard;Paar zonder kinderen;2.5;36.2;26.4
1963;Albrandswaard;Paar met kinderen;2.8;43.3;23.5
1964;Albrandswaard;Eenoudergezin;0.3;27.1;18.7
1965;Westvoorne;Totaal particulier huishouden;5.8;35.1;23.9
1966;Westvoorne;Eenpersoonshuishouden;1.4;19.6;19.6
1967;Westvoorne;Paar zonder kinderen;2.1;37.4;27.3
1968;Westvoorne;Paar met kinderen;1.9;43.6;23.6
1969;Westvoorne;Eenoudergezin;0.2;30.0;20.9
1970;Strijen;Totaal particulier huishouden;3.7;32.5;21.9
1971;Strijen;Eenpersoonshuishouden;0.9;17.8;17.8
1972;Strijen;Paar zonder kinderen;1.2;35.0;25.6
1973;Strijen;Paar met kinderen;1.3;39.8;21.4
1974;Strijen;Eenoudergezin;0.1;31.6;21.5
1975;Valkenburg (ZH.);Totaal particulier huishouden;1.4;31.6;20.6
1976;Valkenburg (ZH.);Eenpersoonshuishouden;0.3;19.7;19.7
1977;Valkenburg (ZH.);Paar zonder kinderen;0.4;30.1;22.0
1978;Valkenburg (ZH.);Paar met kinderen;0.6;38.3;20.1
1979;Valkenburg (ZH.);Eenoudergezin;;;
1980;Vianen;Totaal particulier huishouden;7.7;31.8;21.2
1981;Vianen;Eenpersoonshuishouden;1.8;18.7;18.7
1982;Vianen;Paar zonder kinderen;2.5;32.4;23.6
1983;Vianen;Paar met kinderen;2.8;39.2;20.9
1984;Vianen;Eenoudergezin;0.4;26.5;17.9
1985;Vlaardingen;Totaal particulier huishouden;33.5;26.9;19.4
1986;Vlaardingen;Eenpersoonshuishouden;12.2;17.3;17.3
1987;Vlaardingen;Paar zonder kinderen;10.0;30.2;22.1
1988;Vlaardingen;Paar met kinderen;8.3;37.3;20.2
1989;Vlaardingen;Eenoudergezin;2.2;22.1;15.3
1990;Vlist;Totaal particulier huishouden;3.6;33.9;22.3
1991;Vlist;Eenpersoonshuishouden;0.8;18.1;18.1
1992;Vlist;Paar zonder kinderen;1.2;34.9;25.5
1993;Vlist;Paar met kinderen;1.4;42.0;22.2
1994;Vlist;Eenoudergezin;0.1;31.5;21.3
1995;Voorhout;Totaal particulier huishouden;5.3;36.5;23.6
1996;Voorhout;Eenpersoonshuishouden;1.0;20.6;20.6
1997;Voorhout;Paar zonder kinderen;1.5;37.6;27.4
1998;Voorhout;Paar met kinderen;2.4;42.8;22.8
1999;Voorhout;Eenoudergezin;0.2;27.2;18.3
2000;Voorschoten;Totaal particulier huishouden;9.3;35.9;24.9
2001;Voorschoten;Eenpersoonshuishouden;2.8;22.2;22.2
2002;Voorschoten;Paar zonder kinderen;2.9;38.6;28.1
2003;Voorschoten;Paar met kinderen;2.9;47.7;25.6
2004;Voorschoten;Eenoudergezin;0.5;26.3;17.7
2005;Waddinxveen;Totaal particulier huishouden;10.2;33.0;22.1
2006;Waddinxveen;Eenpersoonshuishouden;2.5;19.2;19.2
2007;Waddinxveen;Paar zonder kinderen;3.3;34.1;24.9
2008;Waddinxveen;Paar met kinderen;3.7;41.8;22.1
2009;Waddinxveen;Eenoudergezin;0.5;26.8;18.0
2010;Warmond;Totaal particulier huishouden;1.9;36.6;25.2
2011;Warmond;Eenpersoonshuishouden;0.6;21.0;21.0
2012;Warmond;Paar zonder kinderen;0.6;42.2;30.8
2013;Warmond;Paar met kinderen;0.6;46.8;24.9
2014;Warmond;Eenoudergezin;0.1;26.7;18.5
2015;Wassenaar;Totaal particulier huishouden;10.6;42.0;29.3
2016;Wassenaar;Eenpersoonshuishouden;3.5;24.8;24.8
2017;Wassenaar;Paar zonder kinderen;3.3;46.6;34.0
2018;Wassenaar;Paar met kinderen;2.8;58.3;31.0
2019;Wassenaar;Eenoudergezin;0.6;28.0;19.0
2020;Woerden;Totaal particulier huishouden;18.5;34.3;23.0
2021;Woerden;Eenpersoonshuishouden;4.8;20.0;20.0
2022;Woerden;Paar zonder kinderen;5.7;36.2;26.4
2023;Woerden;Paar met kinderen;6.6;43.0;22.8
2024;Woerden;Eenoudergezin;0.9;28.2;18.9
2025;Zoetermeer;Totaal particulier huishouden;46.7;31.5;21.6
2026;Zoetermeer;Eenpersoonshuishouden;13.4;19.0;19.0
2027;Zoetermeer;Paar zonder kinderen;13.1;34.6;25.3
2028;Zoetermeer;Paar met kinderen;15.0;41.1;22.1
2029;Zoetermeer;Eenoudergezin;3.9;24.9;16.9
2030;Zoeterwoude;Totaal particulier huishouden;3.0;35.4;23.1
2031;Zoeterwoude;Eenpersoonshuishouden;0.6;19.2;19.2
2032;Zoeterwoude;Paar zonder kinderen;1.0;35.2;25.7
2033;Zoeterwoude;Paar met kinderen;1.2;43.6;23.0
2034;Zoeterwoude;Eenoudergezin;0.1;30.2;19.5
2035;Zwijndrecht;Totaal particulier huishouden;19.0;29.9;20.6
2036;Zwijndrecht;Eenpersoonshuishouden;5.5;17.8;17.8
2037;Zwijndrecht;Paar zonder kinderen;6.0;31.7;23.1
2038;Zwijndrecht;Paar met kinderen;5.8;39.7;21.3
2039;Zwijndrecht;Eenoudergezin;1.1;25.9;17.5
2040;Nederlek;Totaal particulier huishouden;5.8;31.4;20.9
2041;Nederlek;Eenpersoonshuishouden;1.4;17.4;17.4
2042;Nederlek;Paar zonder kinderen;1.9;32.3;23.6
2043;Nederlek;Paar met kinderen;2.1;39.3;20.9
2044;Nederlek;Eenoudergezin;0.2;27.1;18.4
2045;Ouderkerk;Totaal particulier huishouden;3.0;32.8;21.3
2046;Ouderkerk;Eenpersoonshuishouden;0.7;17.4;17.4
2047;Ouderkerk;Paar zonder kinderen;0.9;33.0;24.1
2048;Ouderkerk;Paar met kinderen;1.2;40.5;21.3
2049;Ouderkerk;Eenoudergezin;0.1;29.2;20.2
2050;Jacobswoude;Totaal particulier huishouden;4.1;34.1;22.3
2051;Jacobswoude;Eenpersoonshuishouden;0.8;18.3;18.3
2052;Jacobswoude;Paar zonder kinderen;1.3;33.3;24.3
2053;Jacobswoude;Paar met kinderen;1.6;43.2;23.0
2054;Jacobswoude;Eenoudergezin;0.2;26.1;18.1
2055;GaasterlÔn-Sleat;Totaal particulier huishouden;4.0;27.4;18.5
2056;GaasterlÔn-Sleat;Eenpersoonshuishouden;1.0;16.2;16.2
2057;GaasterlÔn-Sleat;Paar zonder kinderen;1.4;28.9;21.1
2058;GaasterlÔn-Sleat;Paar met kinderen;1.4;33.9;17.6
2059;GaasterlÔn-Sleat;Eenoudergezin;0.2;26.7;18.1
2060;Borsele;Totaal particulier huishouden;8.7;29.8;19.9
2061;Borsele;Eenpersoonshuishouden;2.1;17.6;17.6
2062;Borsele;Paar zonder kinderen;2.8;29.8;21.8
2063;Borsele;Paar met kinderen;3.1;38.1;20.0
2064;Borsele;Eenoudergezin;0.4;26.6;18.2
2065;Goes;Totaal particulier huishouden;15.5;28.9;20.4
2066;Goes;Eenpersoonshuishouden;5.0;18.2;18.2
2067;Goes;Paar zonder kinderen;5.0;31.6;23.0
2068;Goes;Paar met kinderen;4.3;38.4;20.5
2069;Goes;Eenoudergezin;0.7;24.1;16.5
2070;West Maas en Waal;Totaal particulier huishouden;6.9;30.7;20.1
2071;West Maas en Waal;Eenpersoonshuishouden;1.5;16.4;16.4
2072;West Maas en Waal;Paar zonder kinderen;2.3;29.2;21.3
2073;West Maas en Waal;Paar met kinderen;2.6;39.0;20.9
2074;West Maas en Waal;Eenoudergezin;0.3;28.6;19.3
2075;Hulst;Totaal particulier huishouden;11.7;29.8;20.6
2076;Hulst;Eenpersoonshuishouden;3.2;17.6;17.6
2077;Hulst;Paar zonder kinderen;4.1;29.9;21.8
