ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;BevolkingOpDeEersteVanDeMaand_1
266;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2022 mei;4536898.0
267;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2022 juni;4559982.0
268;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2022 juli;4575526.0
269;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2022 augustus;4587045.0
270;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2022 september;4618047.0
271;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2022 oktober;4650986.0
272;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2022 november;4669048.0
273;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2022 december;4685924.0
274;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2023 januari;4694862.0
275;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2023 februari;4706987.0
276;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2023 maart;4723866.0
277;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2023 april;4737702.0
278;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2023 mei;4748114.0
279;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2023 juni;4760872.0
280;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2023 juli;4771593.0
281;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2023 augustus;4778889.0
282;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2023 september;4804327.0
283;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2023 oktober;4831516.0
284;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Met migratieachtergrond;2023 november;4850606.0
285;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2016 januari;1920877.0
286;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2016 februari;1925813.0
287;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2016 maart;1933708.0
288;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2016 april;1939059.0
289;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2016 mei;1943626.0
290;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2016 juni;1948780.0
291;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2016 juli;1951805.0
292;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2016 augustus;1952312.0
293;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2016 september;1967601.0
294;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2016 oktober;1984438.0
295;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2016 november;1992431.0
296;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2016 december;1999424.0
297;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2017 januari;2001175.0
298;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2017 februari;2004892.0
299;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2017 maart;2013408.0
300;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2017 april;2019877.0
301;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2017 mei;2024423.0
302;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2017 juni;2028793.0
303;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2017 juli;2030666.0
304;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2017 augustus;2030191.0
305;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2017 september;2045706.0
306;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2017 oktober;2064262.0
307;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2017 november;2072614.0
308;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2017 december;2078848.0
309;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2018 januari;2079329.0
310;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2018 februari;2084069.0
311;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2018 maart;2092507.0
312;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2018 april;2095912.0
313;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2018 mei;2099960.0
314;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2018 juni;2105587.0
315;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2018 juli;2107049.0
316;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2018 augustus;2107427.0
317;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2018 september;2124275.0
318;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2018 oktober;2142409.0
319;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2018 november;2151856.0
320;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2018 december;2159550.0
321;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2019 januari;2161684.0
322;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2019 februari;2168820.0
323;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2019 maart;2178162.0
324;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2019 april;2184295.0
325;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2019 mei;2190200.0
326;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2019 juni;2196144.0
327;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2019 juli;2198491.0
328;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2019 augustus;2200980.0
329;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2019 september;2220712.0
330;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2019 oktober;2242911.0
331;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2019 november;2254569.0
332;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2019 december;2261296.0
333;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2020 januari;2262256.0
334;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2020 februari;2268445.0
335;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2020 maart;2277749.0
336;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2020 april;2278867.0
337;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2020 mei;2276881.0
338;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2020 juni;2275837.0
339;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2020 juli;2275483.0
340;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2020 augustus;2274502.0
341;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2020 september;2283763.0
342;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2020 oktober;2300037.0
343;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2020 november;2306654.0
344;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2020 december;2311221.0
345;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2021 januari;2312921.0
346;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2021 februari;2315775.0
347;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2021 maart;2321419.0
348;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2021 april;2325680.0
349;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2021 mei;2329911.0
350;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2021 juni;2333521.0
351;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2021 juli;2337124.0
352;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2021 augustus;2340793.0
353;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2021 september;2359014.0
354;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2021 oktober;2386008.0
355;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2021 november;2398786.0
356;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2021 december;2409092.0
357;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2022 januari;2412344.0
358;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2022 februari;2419244.0
359;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2022 maart;2431044.0
360;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2022 april;2465514.0
361;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2022 mei;2501043.0
362;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2022 juni;2521546.0
363;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2022 juli;2534419.0
364;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2022 augustus;2543458.0
365;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2022 september;2571759.0
366;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2022 oktober;2602060.0
367;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2022 november;2617736.0
368;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2022 december;2632436.0
369;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2023 januari;2638675.0
370;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2023 februari;2648551.0
371;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2023 maart;2663012.0
372;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2023 april;2674262.0
373;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2023 mei;2682234.0
374;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2023 juni;2692110.0
375;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2023 juli;2700045.0
376;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2023 augustus;2704498.0
377;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2023 september;2727192.0
378;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2023 oktober;2752027.0
379;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;1e generatie migratieachtergrond;2023 november;2768557.0
380;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2016 januari;1831414.0
381;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2016 februari;1833675.0
382;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2016 maart;1835935.0
383;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2016 april;1838274.0
384;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2016 mei;1840557.0
385;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2016 juni;1843168.0
386;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2016 juli;1845925.0
387;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2016 augustus;1848694.0
388;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2016 september;1851475.0
389;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2016 oktober;1853859.0
390;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2016 november;1856393.0
391;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2016 december;1858696.0
392;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2017 januari;1861578.0
393;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2017 februari;1864119.0
394;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2017 maart;1866190.0
395;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2017 april;1868560.0
396;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2017 mei;1871048.0
397;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2017 juni;1873721.0
398;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2017 juli;1876581.0
399;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2017 augustus;1879347.0
400;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2017 september;1882209.0
401;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2017 oktober;1884663.0
402;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2017 november;1886920.0
403;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2017 december;1889443.0
404;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2018 januari;1892530.0
405;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2018 februari;1895187.0
406;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2018 maart;1897447.0
407;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2018 april;1899763.0
408;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2018 mei;1902239.0
409;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2018 juni;1905213.0
410;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2018 juli;1908087.0
411;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2018 augustus;1911004.0
412;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2018 september;1913654.0
413;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2018 oktober;1916313.0
414;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2018 november;1918911.0
415;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2018 december;1921537.0
416;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2019 januari;1924454.0
417;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2019 februari;1927242.0
418;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2019 maart;1929475.0
419;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2019 april;1932104.0
420;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2019 mei;1934811.0
421;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2019 juni;1937788.0
422;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2019 juli;1941007.0
423;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2019 augustus;1944163.0
424;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2019 september;1947146.0
425;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2019 oktober;1950064.0
426;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2019 november;1952835.0
427;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2019 december;1955493.0
428;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2020 januari;1958449.0
429;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2020 februari;1961036.0
430;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2020 maart;1963576.0
431;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2020 april;1966283.0
432;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2020 mei;1969085.0
433;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2020 juni;1972237.0
434;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2020 juli;1975515.0
435;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2020 augustus;1978981.0
436;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2020 september;1982207.0
437;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2020 oktober;1985236.0
438;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2020 november;1987759.0
439;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2020 december;1990278.0
440;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2021 januari;1992987.0
441;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2021 februari;1995444.0
442;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2021 maart;1998139.0
443;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2021 april;2001064.0
444;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2021 mei;2003846.0
445;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2021 juni;2006799.0
446;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2021 juli;2009705.0
447;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2021 augustus;2012673.0
448;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2021 september;2015510.0
449;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2021 oktober;2018379.0
450;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2021 november;2021046.0
451;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2021 december;2023392.0
452;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2022 januari;2026556.0
453;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2022 februari;2029113.0
454;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2022 maart;2031354.0
455;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2022 april;2033660.0
456;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;2e generatie migratieachtergrond;2022 mei;2035855.0
