ID;Omvang;Bedrijfstak;VerliesOfWinst;Perioden;AantalOndernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;Deelnemingen_5;LanglVorderingenEnBeleggingen_6;Voorraden_7;KortlVorderingenEnBeleggingen_8;LiquideMiddelen_9;EigenVermogen_10;BelangVanDerden_11;EgalRekInvestPremiesSubsidiesED_12;Voorzieningen_13;LanglopendeSchuldenRentedragend_14;KortlopendeSchulden_15;NettoOmzetEnOvBedrijfsopbrengsten_16;LonenSalSocialeEnPensioenlasten_17;AfschrijvingenMinusInvesteringspremies_18;KostenVanDeOmzet_19;Bedrijfsresultaat_20;OverigeBedrijfskostenSaldo_21;ResultaatUitDeelnemingen_22;Rentebaten_23;Rentelasten_24;OverigeFinancieleResultaten_25;BuitengewoneBatenEnLastenSaldo_26;BuitengewoneBaten_27;BuitengewoneLasten_28;ResultaatVoorBelastingen_29;Vennootschapsbelasting_30;AandeelVanDerden_31;Nettoresultaat_32;Winstuitkeringen_33;ToevoegingOnttrekkingAanDeReserves_34
343;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Verlieslijdend;1994;456;30227.2;1272.5;10143.6;3298.7;1742.3;5005.3;7389.7;1375.1;6524.3;230.0;94.5;1468.7;9537.4;12372.3;40458.6;-4870.3;-1611.0;-34372.0;-394.8;-1465.0;-715.2;454.3;-1196.4;-7.8;-933.0;178.3;-1111.3;-2792.9;205.7;100.1;-2487.1;289.4;-2776.5
344;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Verlieslijdend;1995;470;32232.6;1716.7;9892.6;3953.5;2303.0;4939.6;8030.8;1396.3;5816.6;88.5;61.7;1769.0;11548.4;12948.3;44043.6;-5190.7;-1651.0;-37928.9;-727.0;-1228.0;-384.4;364.2;-1114.3;-93.4;-828.4;285.3;-1113.7;-2783.3;10.1;15.5;-2757.7;73.8;-2831.5
345;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Verlieslijdend;1996;392;44353.8;1813.1;10638.2;10396.7;4158.3;4536.2;10837.1;1974.2;12571.3;458.0;65.4;2125.2;12927.0;16206.8;50382.0;-6641.5;-1913.2;-42225.1;-397.8;-823.2;-203.2;491.0;-1127.5;16.4;-951.1;412.1;-1363.2;-2172.2;-10.2;35.9;-2146.5;377.7;-2524.2
346;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Verlieslijdend;1997;333;31326.3;2335.1;9774.7;3231.6;3428.3;3098.7;8122.8;1335.2;6278.9;53.0;201.9;2071.6;10245.3;12475.6;38652.9;-4174.9;-1460.0;-33446.7;-428.6;-944.5;-321.5;353.3;-883.3;-93.0;-397.1;391.8;-788.9;-1770.1;42.5;61.0;-1666.6;49.2;-1715.8
347;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Verlieslijdend;1998;354;28167.4;1906.2;9624.0;3263.9;1433.6;2763.9;7455.9;1719.9;6304.7;282.6;110.8;1642.9;8717.5;11108.9;30319.6;-4979.8;-1595.2;-24241.0;-496.3;-1108.2;-554.8;328.7;-885.6;3.5;-422.6;285.3;-707.8;-2027.0;41.2;88.7;-1897.1;88.0;-1985.1
348;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Verlieslijdend;1999;421;44091.6;4039.5;13431.8;6292.2;2438.9;3913.7;11091.7;2883.9;9071.7;199.4;64.9;2418.0;15186.1;17151.4;46336.0;-6846.7;-2151.0;-38344.2;-1006.0;-1587.4;-675.5;329.1;-1072.0;-169.0;-864.3;209.9;-1074.3;-3457.7;41.9;32.2;-3383.6;385.7;-3769.3
349;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Verlieslijdend;2000;558;68589.4;8741.8;18616.3;6696.0;7621.3;5515.9;16561.8;4836.2;9456.8;56.3;107.4;3486.8;27677.9;27804.2;68716.5;-9811.7;-3379.7;-57947.6;-2422.4;-3403.1;-1387.7;763.3;-2579.8;-199.0;-1418.1;375.4;-1793.5;-7243.6;-23.2;171.1;-7095.6;318.9;-7414.5
350;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Verlieslijdend;2001;434;172341.2;14863.6;34138.0;20895.5;28853.3;10274.5;46567.7;16748.6;45760.7;804.9;334.9;6718.5;62605.9;56116.4;130551.4;-16881.0;-8982.4;-107571.9;-2884.0;-25566.0;-22157.8;4949.1;-7497.5;-859.8;3033.9;8204.8;-5170.9;-25416.1;-186.1;1673.1;-23929.0;792.3;-24721.3
351;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Verlieslijdend;2002;421;181753.1;16658.7;38024.0;12259.0;38531.8;9702.4;56833.8;9743.4;49100.1;653.7;309.0;7335.4;62161.0;62193.9;137186.7;-21558.4;-9537.7;-107093.2;-1002.5;-22231.9;-18635.5;3596.5;-5953.1;-1239.8;-2666.8;1728.6;-4395.4;-25901.3;-99.2;-85.6;-26086.0;1523.7;-27609.7
352;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Winstgevend;1992;2012;249752.5;2339.1;85305.3;58336.7;12987.8;24563.0;52390.0;13829.7;102389.8;5543.5;1759.6;14793.2;47108.0;78157.0;268090.5;-39212.2;-10608.4;-200462.1;17807.0;3449.6;6194.0;3696.9;-6438.6;-2.7;552.1;2119.7;-1567.6;21808.6;-4506.0;-1381.1;15921.6;8097.6;7824.0
353;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Winstgevend;1993;1990;248321.1;2753.4;81905.6;64239.4;14118.4;21187.0;50518.6;13598.5;107794.0;6019.3;1133.1;14366.8;47398.8;71609.1;259460.7;-39008.5;-10937.2;-192169.0;17345.9;2422.0;5361.8;3146.0;-6037.3;-48.5;1606.9;2631.9;-1025.0;21374.8;-4295.0;-1408.1;15671.7;7966.5;7705.2
354;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Winstgevend;1994;2136;299752.3;3580.5;101489.5;72455.1;19775.1;24465.3;60653.1;17333.7;127151.0;6624.2;3865.8;18377.5;61034.3;82699.5;296029.5;-45283.2;-12745.3;-217534.6;20466.3;6769.1;9860.0;3307.6;-6431.2;32.8;122.9;2858.2;-2735.3;27358.3;-4995.8;-1567.0;20795.4;9438.5;11356.9
355;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Winstgevend;1995;2086;313764.3;4718.7;104394.5;77986.7;19856.3;25910.2;62080.5;18817.3;134730.2;6892.3;4285.0;19605.2;59234.2;89017.4;311900.7;-45669.7;-13060.8;-229681.9;23488.4;6879.7;10343.9;3270.4;-6304.8;-429.8;587.7;2585.0;-1997.4;30955.7;-5950.2;-1864.9;23140.6;10840.7;12299.9
356;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Winstgevend;1996;2072;328330.7;6136.7;107252.4;82246.1;22044.5;25796.3;66872.0;17982.8;140862.9;6663.7;6436.1;19400.5;61808.0;93159.5;326712.2;-45819.3;-13153.9;-243428.5;24310.5;8219.2;11058.3;3062.5;-5923.5;21.8;1490.7;2809.3;-1318.6;34020.4;-6834.6;-2585.6;24600.2;11445.0;13155.2
357;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Winstgevend;1997;2175;375657.4;7033.1;110408.1;99348.6;30102.1;29790.1;79867.2;19108.3;163743.5;8661.1;6561.4;20116.7;69563.7;107010.9;376330.3;-51653.7;-14358.7;-284103.0;26214.9;11334.6;13858.7;3656.3;-6316.9;136.5;4477.9;6400.3;-1922.4;42027.3;-7398.2;-2971.8;31657.4;12890.8;18766.6
358;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Winstgevend;1998;2050;405645.5;12367.1;115969.5;92435.2;40571.5;31596.2;87550.1;25155.8;165889.8;8015.0;7167.8;22329.2;78777.3;123466.4;404124.2;-55232.9;-15094.1;-307119.3;26677.9;7067.9;9637.7;4585.0;-7313.2;158.3;8127.1;10544.5;-2417.4;41872.9;-6958.2;-2403.1;32511.6;19146.5;13365.1
359;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Winstgevend;1999;2330;469384.3;13943.3;123512.3;110047.3;50489.6;33540.1;109226.7;28625.0;196105.3;10463.7;7612.8;26018.1;92393.6;136790.9;422681.8;-60805.4;-16927.0;-317475.9;27473.5;12584.5;14548.2;5621.3;-8094.8;509.8;7035.6;11129.2;-4093.6;47093.6;-7452.5;-3018.9;36622.1;15217.3;21404.8
360;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Winstgevend;2000;2349;572634.4;17263.2;127321.6;141235.4;69657.0;37095.6;148061.2;32000.4;241008.2;14209.9;8383.4;25467.3;117156.8;166408.8;479993.4;-60574.4;-17080.9;-366695.8;35642.3;17955.7;17001.9;8597.0;-10021.8;2378.5;17801.3;21552.5;-3751.1;71399.3;-8661.4;-4379.2;58358.7;18904.6;39454.1
361;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Winstgevend;2001;1405;490016.3;18340.1;108120.8;119060.7;59540.9;30263.8;128621.7;26068.3;206431.4;14568.1;9121.7;21859.8;95429.8;142605.5;407409.2;-51583.4;-13964.9;-313371.4;28489.4;14484.0;15347.4;8178.4;-9320.2;278.3;4968.5;7522.9;-2554.4;47941.9;-7457.5;-4337.8;36146.5;17376.6;18769.9
362;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Winstgevend;2002;1341;463813.5;15973.8;104118.9;108477.7;43679.6;29367.6;135430.1;26765.9;187878.8;15982.1;10218.9;19485.3;81214.7;149033.8;386591.3;-47530.5;-13494.0;-298238.7;27328.1;16830.4;17888.1;6525.6;-7850.0;266.7;3702.2;6624.0;-2921.7;47860.7;-6632.8;-3537.9;37690.1;17573.8;20116.3
363;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Alle ondernemingen;1992;1251;202290.6;2756.6;62845.8;56904.5;13420.3;18873.0;39340.6;8149.2;82090.5;5304.3;1186.2;11936.6;41680.2;60091.9;181281.8;-27532.0;-8503.6;-133541.0;11704.7;1518.1;4169.5;2676.0;-5431.0;103.7;-362.7;1212.6;-1575.3;12860.1;-2660.9;-1371.1;8828.1;7000.3;1827.8
364;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Alle ondernemingen;1993;1240;202921.9;3050.0;63545.5;58994.8;12580.5;17241.1;39112.3;8397.6;87063.4;5628.1;878.5;11895.6;42352.6;55103.6;176066.8;-27316.6;-8467.6;-129369.1;10913.4;1318.7;4008.1;2284.6;-4941.5;-32.5;784.2;1997.4;-1213.2;13016.3;-2583.3;-1256.7;9176.2;5912.2;3264.0
365;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Alle ondernemingen;1994;1247;207905.1;3484.5;63606.6;61129.2;14104.7;17530.0;38911.9;9138.3;92481.1;6133.0;651.2;12445.5;41526.7;54667.6;178896.7;-26898.7;-8499.7;-130910.8;12587.4;6258.4;8519.8;2187.0;-4498.3;49.9;-778.4;2162.4;-2940.8;18067.4;-2898.4;-1373.0;13796.1;7577.7;6218.4
366;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Alle ondernemingen;1995;1193;215635.1;4602.6;64719.4;65578.7;12899.3;18021.4;39849.6;9964.2;95498.1;6346.2;498.5;13670.1;41169.4;58452.9;187996.3;-27074.1;-8668.8;-137814.3;14439.1;6109.4;8692.0;1980.5;-4241.4;-321.7;-196.6;1755.9;-1952.4;20352.0;-3693.8;-1772.6;14885.5;8204.5;6681.0
367;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Alle ondernemingen;1996;1153;231795.0;5626.2;65702.9;75407.8;15017.4;17444.4;43862.8;8733.4;103382.6;6501.7;1925.9;13388.0;45341.5;61255.2;199332.4;-27344.8;-8931.8;-147635.9;15419.8;6956.1;9156.1;1959.4;-4089.3;-70.0;470.7;1934.4;-1463.7;22846.6;-4417.4;-2528.4;15900.9;8995.6;6905.3
368;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Alle ondernemingen;1997;1195;255753.0;7371.8;66991.6;85126.2;19200.5;19168.1;48172.1;9722.7;117303.2;7886.9;2057.9;13683.7;46845.3;67975.8;217141.9;-28315.1;-9285.9;-162953.4;16587.4;9504.2;11556.5;2226.5;-4197.3;-81.5;3496.6;5081.2;-1584.6;29588.2;-4808.1;-2845.1;21935.0;9379.4;12555.6
369;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Alle ondernemingen;1998;1146;262994.0;10447.1;67595.3;75044.9;24755.9;19722.8;50420.8;15007.2;112668.6;7474.9;2149.9;14267.4;52105.2;74328.1;220506.6;-29136.2;-9779.3;-165309.9;16281.2;4833.7;6856.1;2632.5;-4768.4;113.6;4870.7;6891.7;-2021.0;25985.6;-4012.9;-2264.0;19708.7;13857.6;5851.1
370;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Alle ondernemingen;1999;1272;301371.6;10501.2;71039.9;87539.8;32142.6;20907.6;64351.9;14888.7;132705.9;9709.4;2063.9;17522.6;60452.7;78917.1;227809.5;-30810.8;-10350.0;-169961.7;16687.0;9142.0;10737.2;3390.4;-5240.4;254.8;3482.6;6587.0;-3104.3;29311.7;-4387.1;-2905.0;22019.6;11255.2;10764.4
371;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Alle ondernemingen;2000;1336;356971.6;14237.5;73351.4;105252.2;38383.2;23554.3;88535.1;13658.0;161697.2;11879.7;2125.2;16581.8;64611.4;100076.4;271350.8;-32132.1;-10763.8;-207003.7;21451.2;15492.4;14557.7;5230.3;-6543.1;2247.6;13314.3;15377.9;-2063.6;50257.9;-6025.1;-4406.3;39826.5;14925.6;24900.9
372;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Alle ondernemingen;2001;850;375988.4;20039.5;70434.7;102695.5;51744.3;22828.9;93084.5;15161.0;163871.7;14114.6;2103.9;16133.9;75004.7;104759.5;263757.3;-30168.6;-10794.5;-203856.0;18938.2;8287.9;10206.9;6043.2;-7480.3;-481.8;2502.5;5733.6;-3231.2;29728.5;-4557.3;-4250.6;20920.7;14202.1;6718.6
373;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Alle ondernemingen;2002;827;388950.6;19582.8;71425.5;102761.2;45293.7;23195.7;109230.5;17461.2;160382.3;15557.7;2230.9;15436.5;77233.1;118110.0;259906.4;-32240.9;-10867.6;-201681.2;15116.8;7749.8;10780.0;5825.0;-6998.9;-1856.3;2912.1;6264.5;-3352.4;25778.7;-3778.7;-3444.7;18555.3;10944.1;7611.2
374;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Verlieslijdend;1992;242;41174.7;1162.0;13107.0;6887.1;5772.2;4195.2;9006.7;1044.2;10609.2;187.6;306.5;2158.0;13509.2;14404.0;33891.3;-6249.1;-2223.5;-25291.2;127.3;-2034.8;-1096.5;740.8;-1727.3;48.2;-509.3;196.6;-705.9;-2416.8;198.5;-71.6;-2289.8;931.3;-3221.1
375;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Verlieslijdend;1993;274;34612.2;1190.6;12440.2;3909.2;2968.4;4973.3;8182.0;948.5;9546.8;95.4;344.3;2621.5;9981.2;12023.0;31367.2;-5866.5;-2017.8;-23837.1;-354.2;-919.8;-128.9;403.3;-1157.1;-37.1;-484.2;104.6;-588.8;-1758.2;164.8;67.7;-1525.7;120.3;-1646.0
376;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Verlieslijdend;1994;223;16329.9;934.6;6523.5;901.9;787.8;3126.5;3584.0;471.6;4085.1;68.7;61.5;821.0;5296.8;5996.8;21572.3;-2990.8;-1092.4;-17729.6;-240.6;-503.6;-53.2;278.2;-733.1;4.6;-658.2;79.1;-737.3;-1402.3;177.1;103.6;-1121.6;244.8;-1366.4
377;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Verlieslijdend;1995;214;15844.7;1133.8;5733.7;1083.0;715.5;2839.4;3771.0;568.4;3089.9;73.0;30.6;938.5;5787.7;5925.1;18419.3;-2788.0;-1028.5;-15052.6;-449.8;-528.5;-107.8;128.6;-512.3;-37.1;-352.7;208.4;-561.1;-1331.1;3.1;-2.1;-1330.0;59.3;-1389.3
378;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Verlieslijdend;1996;194;30278.4;1413.9;6987.0;7888.0;3248.6;2935.4;6610.3;1195.4;9989.1;466.8;55.4;1243.4;8831.9;9691.9;28696.7;-4509.0;-1322.9;-22737.5;127.2;-336.3;55.1;293.9;-699.8;14.5;-565.6;270.2;-835.8;-774.6;-24.3;-37.7;-836.6;323.8;-1160.4
379;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Verlieslijdend;1997;152;16273.1;1783.8;5369.1;1402.8;2320.8;1427.6;3499.0;470.1;3575.0;36.0;159.0;1144.4;5969.0;5389.6;16622.3;-1796.2;-776.8;-14033.9;15.4;-395.4;-41.7;178.2;-451.5;-80.5;-212.6;102.0;-314.6;-592.7;-15.9;-7.9;-616.4;27.0;-643.4
380;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Verlieslijdend;1998;168;13781.1;551.1;4599.7;2186.4;720.9;1597.4;3492.9;632.7;3103.3;47.1;95.7;928.3;4617.4;4989.3;14964.8;-2097.9;-847.1;-11974.0;45.7;-378.0;-77.5;197.9;-504.3;6.0;-406.4;81.9;-488.4;-738.8;-11.7;5.3;-745.2;60.0;-805.2
381;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Verlieslijdend;1999;192;17872.1;2075.8;5585.9;1940.9;732.4;2123.8;4619.3;794.0;4145.2;67.6;27.6;1068.7;6336.4;6226.5;18903.1;-2710.0;-1083.6;-14983.7;125.8;-721.4;-307.4;123.2;-480.0;-57.2;-236.4;96.4;-332.8;-832.0;-78.6;6.2;-904.4;292.0;-1196.4
382;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Verlieslijdend;2000;251;20260.9;2033.1;6127.1;2077.4;1277.3;2576.0;5416.1;754.0;3083.5;69.6;24.2;1190.8;7321.5;8571.3;22564.7;-3763.1;-1065.2;-17558.3;178.1;-797.1;-244.1;252.2;-758.2;-47.1;-492.3;182.6;-674.9;-1111.2;-8.0;11.7;-1107.6;243.2;-1350.8
383;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Verlieslijdend;2001;216;68591.7;6293.7;9754.4;15369.6;16014.7;5311.4;13527.7;2320.3;27180.1;132.8;278.5;2979.1;16911.3;21109.9;47253.4;-6546.4;-2077.6;-38803.5;-174.1;-3736.6;-2481.5;787.4;-1477.5;-565.0;-1147.4;319.0;-1466.4;-5058.1;293.0;1.0;-4764.1;720.3;-5484.4
384;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Verlieslijdend;2002;214;88336.0;9470.8;13380.5;22311.3;15580.2;5923.3;17765.4;3904.5;33999.3;126.4;28.2;3043.2;27363.5;23775.5;62629.8;-9505.9;-2814.8;-50351.6;-42.5;-7304.5;-4402.3;1037.4;-2006.5;-1933.1;-481.9;794.6;-1276.5;-7828.8;263.6;18.4;-7546.8;818.9;-8365.7
385;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Winstgevend;1992;1009;161115.9;1594.6;49738.8;50017.3;7648.0;14677.7;30333.9;7105.0;71481.3;5116.8;879.6;9778.7;28171.0;45687.9;147390.6;-21282.9;-6280.1;-108249.8;11577.3;3553.0;5265.9;1935.2;-3703.6;55.5;146.6;1016.0;-869.4;15276.9;-2859.4;-1299.5;11117.9;6069.0;5048.9
386;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Winstgevend;1993;966;168309.7;1859.4;51105.3;55085.6;9612.0;12267.8;30930.3;7449.2;77516.6;5532.7;534.2;9274.1;32371.4;43080.6;144699.6;-21450.2;-6449.8;-105532.0;11267.6;2238.5;4137.0;1881.3;-3784.4;4.6;1268.4;1892.8;-624.4;14774.5;-2748.1;-1324.4;10701.9;5791.9;4910.0
387;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Winstgevend;1994;1025;191575.1;2550.0;57083.1;60227.2;13316.9;14403.4;35327.9;8666.6;88396.0;6064.3;589.8;11624.5;36229.9;48670.8;157324.4;-23907.9;-7407.3;-113181.3;12827.9;6762.0;8573.1;1908.8;-3765.2;45.3;-120.2;2083.4;-2203.6;19469.7;-3075.4;-1476.6;14917.7;7332.8;7584.9
388;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Winstgevend;1995;979;199790.4;3468.8;58985.7;64495.7;12183.8;15182.0;36078.6;9395.8;92408.2;6273.2;467.9;12731.6;35381.6;52527.8;169577.0;-24286.1;-7640.2;-122761.7;14889.0;6637.9;8799.7;1851.9;-3729.1;-284.6;156.1;1547.5;-1391.3;21683.0;-3697.0;-1770.5;16215.5;8145.2;8070.3
389;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Winstgevend;1996;960;201516.5;4212.3;58716.0;67519.9;11768.8;14509.0;37252.5;7538.1;93393.6;6034.9;1870.6;12144.6;36509.6;51563.3;170635.7;-22835.8;-7608.9;-124898.4;15292.6;7292.4;9100.9;1665.5;-3389.5;-84.5;1036.3;1664.2;-627.9;23621.3;-4393.1;-2490.7;16737.5;8671.8;8065.7
390;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Winstgevend;1997;1043;239479.9;5588.0;61622.5;83723.3;16879.7;17740.6;44673.2;9252.6;113728.2;7850.9;1898.9;12539.3;40876.3;62586.3;200519.6;-26518.9;-8509.2;-148919.5;16572.0;9899.6;11598.1;2048.3;-3745.8;-1.0;3709.3;4979.2;-1269.9;30180.8;-4792.2;-2837.3;22551.4;9352.4;13199.0
391;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Winstgevend;1998;978;249212.9;9896.0;62995.6;72858.5;24035.0;18125.4;46928.0;14374.5;109565.3;7427.8;2054.1;13339.1;47487.8;69338.8;205541.8;-27038.2;-8932.1;-153335.9;16235.5;5211.8;6933.6;2434.6;-4264.1;107.6;5277.1;6809.8;-1532.7;26724.4;-4001.2;-2269.3;20453.9;13797.5;6656.4
392;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Winstgevend;1999;1079;283499.5;8425.4;65454.0;85598.9;31410.1;18783.8;59732.6;14094.7;128560.7;9641.8;2036.3;16453.9;54116.3;72690.6;208906.4;-28100.8;-9266.3;-154978.1;16561.2;9863.5;11044.6;3267.2;-4760.3;312.0;3719.1;6490.6;-2771.5;30143.7;-4308.6;-2911.3;22923.9;10963.1;11960.8
393;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Winstgevend;2000;1085;336710.7;12204.5;67224.3;103174.8;37105.9;20978.3;83118.9;12904.0;158613.7;11810.1;2101.0;15391.0;57289.9;91505.1;248786.1;-28369.1;-9698.6;-189445.4;21273.1;16289.6;14801.7;4978.1;-5785.0;2294.6;13806.6;15195.3;-1388.7;51369.2;-6017.1;-4418.0;40934.1;14682.4;26251.7
394;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Winstgevend;2001;634;307396.7;13745.8;60680.3;87325.9;35729.6;17517.5;79556.8;12840.7;136691.6;13981.8;1825.4;13154.8;58093.4;83649.6;216504.0;-23622.2;-8716.9;-165052.5;19112.3;12024.5;12688.4;5255.8;-6002.8;83.1;3649.9;5414.6;-1764.8;34786.7;-4850.3;-4251.6;25684.8;13481.8;12203.0
395;"Grote ondernemingen; >= 23 mln euro";Nijverheid;Winstgevend;2002;614;300614.6;10112.0;58045.0;80449.9;29713.6;17272.4;91465.1;13556.7;126383.1;15431.4;2202.7;12393.3;49869.6;94334.6;197276.6;-22735.0;-8052.7;-151329.6;15159.2;15054.2;15182.3;4787.6;-4992.4;76.8;3394.1;5469.9;-2075.9;33607.5;-4042.2;-3463.1;26102.2;10125.2;15977.0
396;"Grote ondernemingen; >= 23 mln euro";Handel;Alle ondernemingen;1992;866;63622.3;752.6;13900.6;8494.5;6539.1;10645.5;18896.3;4393.5;20581.3;310.5;160.0;3043.3;11791.1;27735.5;109164.7;-9268.3;-1905.1;-94823.6;3167.4;161.3;704.4;1648.7;-2158.8;-33.0;-136.7;842.9;-979.5;3192.0;-842.2;-41.8;2308.0;1399.5;908.5
397;"Grote ondernemingen; >= 23 mln euro";Handel;Alle ondernemingen;1993;910;63818.6;754.7;13768.0;10058.8;5350.4;10637.2;18757.9;4491.6;20941.1;380.2;101.4;3075.8;11927.9;27392.1;109196.7;-9803.3;-2017.5;-94310.4;3065.5;-136.6;590.8;1388.5;-2026.3;-89.7;-217.0;568.8;-785.7;2711.9;-747.0;-58.3;1906.6;1391.8;514.8
398;"Grote ondernemingen; >= 23 mln euro";Handel;Alle ondernemingen;1994;908;64612.9;775.0;13480.6;11364.2;4273.6;10788.0;18559.2;5372.2;22046.7;480.8;72.4;3276.8;11967.1;26769.1;115969.8;-9825.7;-2114.5;-100587.3;3442.4;-37.7;541.9;1070.9;-1651.8;1.3;42.3;546.2;-503.9;3446.9;-962.4;-69.3;2415.1;1190.5;1224.6
399;"Grote ondernemingen; >= 23 mln euro";Handel;Alle ondernemingen;1995;893;68838.0;976.0;14495.8;11942.2;5030.3;11521.5;19666.3;5206.0;24558.9;373.1;54.5;3200.7;12651.5;27999.3;120381.0;-9502.2;-2247.7;-104815.8;3815.3;271.0;1082.7;1118.3;-1769.0;-160.9;19.1;817.2;-798.1;4105.5;-1134.1;-37.8;2933.5;1274.2;1659.3
400;"Grote ondernemingen; >= 23 mln euro";Handel;Alle ondernemingen;1996;858;72626.0;1007.1;15582.1;11412.0;5657.7;11304.3;21718.2;5944.6;27215.4;392.8;55.5;3283.1;11976.5;29702.8;126390.8;-9969.0;-2312.8;-109942.1;4166.9;887.5;1354.9;1009.9;-1519.4;42.1;-91.2;567.9;-659.2;4963.2;-1217.6;-55.8;3689.7;1499.7;2190.0
401;"Grote ondernemingen; >= 23 mln euro";Handel;Alle ondernemingen;1997;861;80033.3;839.5;15532.4;11472.7;9562.9;12328.6;25240.5;5056.7;27898.2;519.2;53.7;3455.1;14948.0;33159.0;139756.8;-10142.1;-2433.3;-122650.0;4531.3;1306.8;1548.4;1236.3;-1559.2;81.3;383.0;773.3;-390.4;6221.1;-1377.7;-70.8;4772.6;2084.4;2688.2
402;"Grote ondernemingen; >= 23 mln euro";Handel;Alle ondernemingen;1998;831;82577.4;1132.0;16516.2;11059.6;10540.1;12840.7;25132.8;5356.0;28872.5;370.4;48.9;3553.6;14068.7;35663.4;143342.2;-10758.2;-2574.5;-125124.4;4885.1;1411.9;1652.8;1383.3;-1624.3;0.1;2195.9;2632.3;-436.4;8493.0;-1500.6;-69.2;6923.1;3374.2;3548.9
403;"Grote ondernemingen; >= 23 mln euro";Handel;Alle ondernemingen;1999;930;95068.8;1716.1;19786.6;11728.4;11264.1;14154.1;31133.4;5286.0;32268.8;500.8;47.3;4372.7;15442.9;42436.2;154285.6;-12335.1;-2976.4;-133834.2;5140.0;1956.0;2101.1;1413.8;-1666.5;107.5;-170.2;864.1;-1034.3;6925.7;-1623.9;-78.0;5223.8;2160.3;3063.5
404;"Grote ondernemingen; >= 23 mln euro";Handel;Alle ondernemingen;2000;972;113467.9;2206.1;20641.6;12228.6;17992.8;16492.3;36061.7;7844.8;40021.2;459.8;60.8;4248.7;18536.8;50140.6;182137.1;-12429.7;-3169.1;-158934.6;7603.7;2506.0;2558.9;1987.7;-2073.8;33.3;753.6;1230.5;-476.9;10863.3;-1829.7;-72.3;8961.3;2615.4;6345.9
405;"Grote ondernemingen; >= 23 mln euro";Handel;Alle ondernemingen;2001;603;123933.6;3213.4;19366.9;20184.5;18646.1;15359.6;37712.9;9450.2;45821.5;346.3;44.6;4046.9;23427.2;50247.1;182167.4;-12496.5;-3266.9;-162146.6;4257.4;1758.5;1982.1;2299.8;-2584.2;60.8;-1611.3;1088.2;-2699.5;4404.6;-1697.7;-61.7;2645.2;2651.0;-5.8
