ID;KenmerkenVanPersonenEnHuishoudens;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageMetInkomensdaling_8
1627;405;2008;3.7;-29;-9.0;3.7;16.3;43;6;40
1628;405;2009;4.7;-35;-9.6;4.7;20.2;65;6;39
1629;405;2010;1.7;-37;-12.2;1.7;15.9;57;6;45
1630;405;2011;2.9;-33;-10.1;2.9;18.2;58;6;43
1631;405;2012;-1.3;-43;-16.1;-1.3;11.0;41;6;53
1632;405;2013;1.9;-38;-12.0;1.9;16.7;56;6;45
1633;405;2014;5.0;-36;-9.1;5.0;20.7;66;6;39
1634;405;2015;4.2;-36;-9.2;4.2;19.1;55;6;39
1635;406;2001;7.7;-20;-4.4;7.7;20.4;47;7;32
1636;406;2002;1.1;-26;-10.7;1.1;10.8;31;7;46
1637;406;2003;-0.2;-27;-11.6;-0.2;8.9;28;6;51
1638;406;2004;0.8;-25;-10.5;0.8;11.0;33;6;47
1639;406;2005;-0.1;-27;-11.2;-0.1;11.1;35;6;51
1640;406;2006;4.0;-23;-6.8;4.0;16.5;43;6;38
1641;406;2007;3.6;-23;-6.8;3.6;15.2;39;6;38
1642;406;2008;1.7;-24;-8.4;1.7;12.7;37;6;45
1643;406;2009;3.0;-24;-8.3;3.0;13.5;38;6;41
1644;406;2010;-0.5;-30;-12.0;-0.5;9.6;35;6;52
1645;406;2011;0.2;-27;-11.0;0.2;10.8;34;6;50
1646;406;2012;-0.8;-29;-12.3;-0.8;9.1;34;6;53
1647;406;2013;0.2;-25;-10.7;0.2;10.2;35;6;49
1648;406;2014;3.3;-25;-8.3;3.3;14.9;40;6;40
1649;406;2015;2.5;-25;-8.3;2.5;13.4;38;6;42
1650;407;2001;6.0;-18;-4.3;6.0;16.7;37;8;33
1651;407;2002;0.5;-24;-10.1;0.5;8.6;23;8;48
1652;407;2003;-0.7;-24;-10.8;-0.7;6.7;21;8;53
1653;407;2004;0.4;-23;-9.7;0.4;8.9;29;8;49
1654;407;2005;-0.9;-23;-10.1;-0.9;8.0;25;7;54
1655;407;2006;3.6;-18;-5.7;3.6;14.2;36;7;38
1656;407;2007;3.2;-19;-5.6;3.2;12.9;32;7;38
1657;407;2008;0.7;-22;-8.5;0.7;9.2;25;6;47
1658;407;2009;2.3;-22;-7.6;2.3;10.3;26;6;43
1659;407;2010;-0.8;-23;-10.2;-0.8;6.6;23;6;54
1660;407;2011;-0.7;-21;-9.3;-0.7;6.9;22;6;53
1661;407;2012;-0.9;-23;-9.9;-0.9;6.5;22;6;54
1662;407;2013;-0.1;-20;-8.5;-0.1;7.0;23;6;51
1663;407;2014;2.5;-18;-6.2;2.5;10.6;29;6;39
1664;407;2015;1.5;-21;-6.8;1.5;8.9;23;6;43
1665;408;2001;6.2;-15;-2.2;6.2;15.8;33;8;30
1666;408;2002;1.7;-20;-6.3;1.7;8.9;22;8;42
1667;408;2003;-0.2;-22;-8.0;-0.2;6.5;18;8;51
1668;408;2004;1.2;-19;-6.1;1.2;9.2;25;8;44
1669;408;2005;-0.2;-20;-7.3;-0.2;8.9;24;8;51
1670;408;2006;4.1;-16;-3.1;4.1;13.1;30;8;33
1671;408;2007;3.7;-15;-3.2;3.7;11.9;29;8;34
1672;408;2008;1.3;-19;-5.6;1.3;9.3;25;8;44
1673;408;2009;2.3;-19;-5.5;2.3;9.7;23;8;40
1674;408;2010;-0.6;-22;-8.2;-0.6;6.1;21;7;54
1675;408;2011;-0.2;-19;-6.7;-0.2;6.3;22;7;51
1676;408;2012;-0.8;-19;-7.3;-0.8;5.8;19;7;54
1677;408;2013;0.1;-19;-6.7;0.1;6.6;20;6;50
1678;408;2014;2.6;-17;-4.5;2.6;9.5;26;6;37
1679;408;2015;1.9;-19;-4.7;1.9;8.4;22;6;39
1680;409;2001;6.9;-13;-1.1;6.9;17.1;33;8;27
1681;409;2002;2.3;-18;-4.6;2.3;10.1;24;8;39
1682;409;2003;0.9;-18;-5.5;0.9;7.9;20;8;46
1683;409;2004;1.5;-16;-4.5;1.5;9.7;25;8;43
1684;409;2005;0.1;-18;-6.3;0.1;8.3;23;8;50
1685;409;2006;4.6;-14;-2.3;4.6;13.5;30;8;31
1686;409;2007;4.2;-12;-1.7;4.2;12.6;30;8;31
1687;409;2008;2.0;-16;-4.2;2.0;9.3;22;8;41
1688;409;2009;2.4;-18;-4.7;2.4;9.5;22;8;39
1689;409;2010;-0.1;-19;-6.5;-0.1;6.6;22;8;51
1690;409;2011;0.0;-17;-5.7;0.0;6.4;21;8;50
1691;409;2012;-0.7;-18;-6.4;-0.7;5.5;20;8;54
1692;409;2013;-0.1;-18;-6.2;-0.1;6.2;19;8;51
1693;409;2014;2.3;-16;-4.1;2.3;9.4;26;8;38
1694;409;2015;2.0;-16;-3.8;2.0;8.8;22;7;39
1695;410;2001;6.5;-14;-1.3;6.5;16.1;31;7;28
1696;410;2002;2.3;-16;-4.2;2.3;10.8;24;7;38
1697;410;2003;0.7;-18;-5.5;0.7;7.8;20;7;46
1698;410;2004;1.5;-16;-4.6;1.5;9.4;24;7;43
1699;410;2005;0.4;-18;-6.2;0.4;8.4;22;7;49
1700;410;2006;4.2;-14;-2.7;4.2;13.3;28;7;33
1701;410;2007;4.4;-11;-1.8;4.4;13.7;30;7;31
1702;410;2008;2.2;-16;-4.2;2.2;10.5;23;8;40
1703;410;2009;2.6;-16;-4.6;2.6;9.9;22;8;39
1704;410;2010;0.0;-18;-6.3;0.0;7.4;21;8;50
1705;410;2011;-0.1;-18;-5.9;-0.1;7.2;20;8;51
1706;410;2012;-0.9;-18;-7.0;-0.9;5.6;19;8;54
1707;410;2013;-0.2;-19;-6.7;-0.2;7.1;21;8;51
1708;410;2014;2.6;-16;-3.5;2.6;11.1;28;8;36
1709;410;2015;2.0;-16;-3.5;2.0;9.0;23;8;38
1710;411;2001;5.0;-16;-3.1;5.0;14.0;30;8;32
1711;411;2002;1.1;-19;-5.7;1.1;7.7;20;7;43
1712;411;2003;0.0;-20;-6.2;0.0;6.8;19;7;50
1713;411;2004;0.0;-18;-6.1;0.0;7.1;22;7;50
1714;411;2005;-0.6;-20;-6.9;-0.6;6.9;20;7;53
1715;411;2006;2.7;-16;-4.0;2.7;11.3;26;7;38
1716;411;2007;3.2;-14;-2.8;3.2;11.6;27;7;35
1717;411;2008;1.6;-17;-4.4;1.6;9.1;22;7;42
1718;411;2009;1.8;-20;-6.0;1.8;8.9;21;7;42
1719;411;2010;-0.6;-19;-7.4;-0.6;6.2;20;7;54
1720;411;2011;-0.5;-18;-6.3;-0.5;6.9;20;7;53
1721;411;2012;-1.4;-20;-7.9;-1.4;4.8;17;7;58
1722;411;2013;-0.7;-19;-6.9;-0.7;6.4;20;7;54
1723;411;2014;2.4;-17;-4.1;2.4;10.4;27;8;38
1724;411;2015;1.6;-17;-4.4;1.6;9.1;22;7;40
1725;412;2001;3.4;-18;-4.2;3.4;11.2;27;6;36
1726;412;2002;0.9;-20;-5.8;0.9;6.7;19;6;44
1727;412;2003;-0.6;-20;-6.9;-0.6;4.5;16;7;55
1728;412;2004;-0.6;-19;-6.7;-0.6;5.2;19;7;55
1729;412;2005;-1.1;-20;-7.3;-1.1;6.0;20;7;55
1730;412;2006;0.8;-19;-6.4;0.8;7.7;22;7;46
1731;412;2007;2.2;-15;-3.3;2.2;8.9;24;7;37
1732;412;2008;0.5;-18;-5.3;0.5;7.2;19;7;47
1733;412;2009;1.0;-19;-5.9;1.0;7.1;17;7;45
1734;412;2010;-1.0;-21;-7.9;-1.0;4.3;17;7;57
1735;412;2011;-1.2;-19;-7.3;-1.2;4.2;17;7;58
1736;412;2012;-1.9;-20;-7.9;-1.9;3.2;16;7;63
1737;412;2013;-1.3;-20;-7.5;-1.3;4.5;19;7;57
1738;412;2014;1.6;-18;-5.1;1.6;8.3;24;7;41
1739;412;2015;1.0;-19;-4.9;1.0;7.0;21;7;43
1740;413;2001;3.4;-15;-3.3;3.4;11.3;27;5;33
1741;413;2002;1.0;-18;-4.5;1.0;7.3;20;5;41
1742;413;2003;-0.1;-18;-5.3;-0.1;5.8;19;5;51
1743;413;2004;-0.2;-18;-5.7;-0.2;6.6;20;5;52
1744;413;2005;-0.1;-18;-5.8;-0.1;8.3;23;5;50
1745;413;2006;1.1;-18;-5.8;1.1;8.9;24;5;45
1746;413;2007;2.5;-14;-3.0;2.5;10.4;28;6;35
1747;413;2008;1.1;-17;-5.0;1.1;8.3;21;6;45
1748;413;2009;0.7;-19;-6.4;0.7;8.5;21;7;47
1749;413;2010;-0.7;-21;-8.1;-0.7;5.6;19;7;55
1750;413;2011;-1.2;-21;-7.9;-1.2;5.2;18;7;57
1751;413;2012;-1.6;-20;-7.8;-1.6;5.3;20;7;60
1752;413;2013;-2.2;-21;-9.2;-2.2;4.4;18;6;62
1753;413;2014;1.3;-19;-5.6;1.3;8.5;25;6;42
1754;413;2015;0.5;-20;-6.2;0.5;7.4;22;6;47
1755;414;2001;2.4;-13;-3.0;2.4;7.1;17;4;36
1756;414;2002;1.4;-13;-2.3;1.4;4.7;15;4;35
1757;414;2003;0.0;-14;-3.6;0.0;3.1;11;4;50
1758;414;2004;0.0;-13;-3.5;0.0;3.1;12;4;51
1759;414;2005;-0.7;-14;-4.1;-0.7;3.4;13;4;57
1760;414;2006;0.8;-12;-3.5;0.8;5.3;15;4;44
1761;414;2007;1.6;-12;-1.5;1.6;5.7;17;5;32
1762;414;2008;0.3;-14;-3.1;0.3;4.6;15;5;47
1763;414;2009;0.1;-15;-4.7;0.1;3.9;13;5;49
1764;414;2010;-1.3;-18;-7.5;-1.3;1.4;11;5;66
1765;414;2011;-1.6;-16;-5.9;-1.6;1.2;10;5;68
1766;414;2012;-1.4;-17;-6.0;-1.4;1.9;11;5;66
1767;414;2013;-3.2;-17;-7.3;-3.2;0.4;9;6;73
1768;414;2014;0.7;-15;-3.7;0.7;4.2;15;6;42
1769;414;2015;-0.2;-12;-3.2;-0.2;2.1;8;6;52
1770;415;2001;1.9;-11;-2.7;1.9;4.7;11;3;39
1771;415;2002;1.5;-7;-0.1;1.5;3.6;11;3;26
1772;415;2003;0.0;-8;-1.5;0.0;1.9;7;3;50
1773;415;2004;0.1;-7;-1.8;0.1;2.0;7;3;49
1774;415;2005;-1.1;-7;-2.6;-1.1;1.4;8;3;65
1775;415;2006;1.0;-8;-2.1;1.0;3.4;9;3;39
1776;415;2007;1.5;-5;-0.3;1.5;3.9;10;4;28
1777;415;2008;0.5;-7;-1.4;0.5;3.4;11;4;42
1778;415;2009;0.6;-9;-2.7;0.6;3.3;9;4;45
1779;415;2010;-1.1;-13;-4.7;-1.1;0.3;5;4;71
1780;415;2011;-1.5;-11;-3.7;-1.5;0.0;6;4;75
1781;415;2012;-1.4;-10;-3.2;-1.4;0.2;6;4;73
1782;415;2013;-3.3;-12;-5.7;-3.3;-0.9;3;4;81
1783;415;2014;0.6;-9;-1.8;0.6;2.4;8;4;41
1784;415;2015;-0.4;-10;-2.8;-0.4;1.2;6;4;56
1785;416;2001;2.2;-9;-2.4;2.2;4.6;12;3;36
1786;416;2002;1.5;-5;0.0;1.5;3.6;10;3;25
1787;416;2003;0.0;-6;-1.2;0.0;1.8;7;3;51
1788;416;2004;0.0;-7;-1.6;0.0;1.9;6;3;49
1789;416;2005;-1.1;-7;-2.7;-1.1;0.9;7;3;67
1790;416;2006;1.0;-7;-1.8;1.0;3.3;9;3;38
1791;416;2007;1.5;-5;-0.1;1.5;3.8;9;3;26
1792;416;2008;0.6;-5;-0.9;0.6;3.3;11;3;39
1793;416;2009;1.0;-6;-1.8;1.0;3.4;9;3;39
1794;416;2010;-0.9;-13;-4.4;-0.9;0.1;4;3;72
1795;416;2011;-1.5;-9;-3.2;-1.5;-0.1;4;3;76
1796;416;2012;-1.2;-7;-2.5;-1.2;0.2;6;3;73
1797;416;2013;-3.1;-11;-5.5;-3.1;-1.0;2;3;83
1798;416;2014;0.7;-7;-1.0;0.7;2.2;7;3;36
1799;416;2015;-0.2;-9;-2.2;-0.2;1.3;5;3;53
1800;417;2001;2.0;-11;-3.1;2.0;4.3;10;1;39
1801;417;2002;1.5;-4;0.2;1.5;3.3;10;2;23
1802;417;2003;0.0;-6;-1.2;0.0;1.6;6;2;50
1803;417;2004;-0.1;-6;-1.7;-0.1;1.7;5;2;51
1804;417;2005;-1.0;-6;-2.6;-1.0;1.1;6;2;66
1805;417;2006;1.0;-6;-1.6;1.0;3.3;8;2;37
1806;417;2007;1.3;-4;-0.2;1.3;3.5;10;2;27
1807;417;2008;0.7;-5;-0.8;0.7;3.6;11;2;38
1808;417;2009;1.0;-7;-1.9;1.0;3.4;8;2;39
1809;417;2010;-0.8;-11;-3.3;-0.8;0.2;4;2;72
1810;417;2011;-1.5;-9;-3.3;-1.5;-0.5;3;2;80
1811;417;2012;-1.1;-6;-2.3;-1.1;0.5;5;2;71
1812;417;2013;-2.9;-10;-5.2;-2.9;-0.8;2;2;82
1813;417;2014;0.6;-6;-1.1;0.6;2.1;7;2;38
1814;417;2015;-0.1;-8;-2.1;-0.1;1.3;5;2;51
1815;418;2001;2.4;-10;-2.9;2.4;4.3;10;1;37
1816;418;2002;1.5;-4;0.4;1.5;3.7;12;1;21
1817;418;2003;-0.1;-5;-1.3;-0.1;1.7;9;1;52
1818;418;2004;0.0;-7;-1.9;0.0;2.0;7;1;51
1819;418;2005;-1.3;-6;-2.5;-1.3;0.9;9;1;68
1820;418;2006;1.4;-7;-1.2;1.4;3.5;9;1;33
1821;418;2007;1.3;-4;-0.1;1.3;3.5;9;1;26
1822;418;2008;0.4;-4;-0.7;0.4;3.4;11;1;40
1823;418;2009;1.5;-7;-1.9;1.5;3.5;8;1;39
1824;418;2010;-0.9;-11;-4.2;-0.9;0.1;4;1;72
1825;418;2011;-1.7;-10;-3.3;-1.7;-0.7;3;1;80
1826;418;2012;-1.2;-6;-2.4;-1.2;0.3;6;1;72
1827;418;2013;-2.6;-10;-5.3;-2.6;-0.5;2;1;82
1828;418;2014;0.7;-6;-1.1;0.7;2.0;6;1;36
1829;418;2015;0.0;-13;-3.0;0.0;1.3;5;1;50
1830;1e 25%-groep (laag inkomen);2001;4.4;-14;-1.4;4.4;13.1;29;25;28
1831;1e 25%-groep (laag inkomen);2002;1.7;-17;-3.3;1.7;8.5;23;25;35
1832;1e 25%-groep (laag inkomen);2003;0.3;-19;-5.0;0.3;6.7;21;25;47
1833;1e 25%-groep (laag inkomen);2004;0.6;-17;-4.2;0.6;8.0;25;25;45
1834;1e 25%-groep (laag inkomen);2005;-0.6;-18;-5.7;-0.6;7.3;24;25;54
1835;1e 25%-groep (laag inkomen);2006;2.9;-14;-2.3;2.9;12.0;30;25;31
1836;1e 25%-groep (laag inkomen);2007;2.1;-14;-2.1;2.1;10.1;26;25;32
1837;1e 25%-groep (laag inkomen);2008;0.8;-16;-3.8;0.8;8.5;24;25;43
1838;1e 25%-groep (laag inkomen);2009;2.1;-20;-5.0;2.1;9.2;34;25;39
1839;1e 25%-groep (laag inkomen);2010;-0.2;-23;-6.6;-0.2;7.0;32;25;53
1840;1e 25%-groep (laag inkomen);2011;-0.9;-22;-6.1;-0.9;7.8;32;25;55
1841;1e 25%-groep (laag inkomen);2012;-1.3;-25;-8.2;-1.3;5.7;28;25;60
1842;1e 25%-groep (laag inkomen);2013;-1.2;-24;-8.2;-1.2;6.6;30;25;58
1843;1e 25%-groep (laag inkomen);2014;1.7;-21;-4.5;1.7;10.6;35;25;37
1844;1e 25%-groep (laag inkomen);2015;0.6;-23;-5.5;0.6;7.5;28;25;45
1845;2e 25%-groep;2001;4.4;-15;-3.3;4.4;14.4;30;25;34
1846;2e 25%-groep;2002;1.7;-18;-4.8;1.7;8.5;22;25;40
1847;2e 25%-groep;2003;0.0;-19;-5.9;0.0;6.2;18;25;50
1848;2e 25%-groep;2004;0.8;-17;-5.0;0.8;7.8;22;25;44
1849;2e 25%-groep;2005;-0.6;-18;-6.3;-0.6;6.9;20;25;53
1850;2e 25%-groep;2006;3.0;-13;-3.1;3.0;11.4;27;25;35
1851;2e 25%-groep;2007;2.8;-13;-2.3;2.8;10.0;23;25;33
1852;2e 25%-groep;2008;1.3;-15;-4.0;1.3;8.1;21;25;42
1853;2e 25%-groep;2009;1.4;-17;-4.6;1.4;7.9;20;25;42
1854;2e 25%-groep;2010;-0.8;-19;-6.9;-0.8;4.8;17;25;56
1855;2e 25%-groep;2011;-0.7;-17;-5.5;-0.7;5.1;17;25;55
1856;2e 25%-groep;2012;-1.0;-18;-6.1;-1.0;4.2;16;25;58
1857;2e 25%-groep;2013;-1.7;-18;-6.7;-1.7;4.1;16;25;60
1858;2e 25%-groep;2014;1.4;-16;-3.5;1.4;7.8;21;25;39
1859;2e 25%-groep;2015;0.8;-17;-4.1;0.8;7.5;21;25;44
1860;3e 25%-groep;2001;4.8;-15;-3.4;4.8;14.4;29;25;34
1861;3e 25%-groep;2002;1.8;-18;-5.2;1.8;9.0;21;25;41
1862;3e 25%-groep;2003;0.0;-20;-6.9;0.0;6.6;18;25;50
1863;3e 25%-groep;2004;0.6;-18;-5.9;0.6;8.0;21;25;47
1864;3e 25%-groep;2005;-0.2;-19;-6.6;-0.2;7.4;21;25;51
1865;3e 25%-groep;2006;3.0;-16;-3.9;3.0;11.7;26;25;37
1866;3e 25%-groep;2007;3.4;-13;-2.4;3.4;11.3;25;25;33
1867;3e 25%-groep;2008;1.9;-16;-4.3;1.9;9.4;22;25;41
1868;3e 25%-groep;2009;2.1;-17;-4.9;2.1;9.2;20;25;41
1869;3e 25%-groep;2010;-0.7;-20;-7.5;-0.7;5.6;18;25;54
1870;3e 25%-groep;2011;-0.7;-18;-6.5;-0.7;5.7;17;25;54
1871;3e 25%-groep;2012;-1.0;-18;-7.0;-1.0;4.7;16;25;56
1872;3e 25%-groep;2013;-0.9;-17;-6.6;-0.9;5.5;16;25;54
1873;3e 25%-groep;2014;2.1;-15;-3.7;2.1;8.6;21;25;38
1874;3e 25%-groep;2015;1.6;-15;-3.6;1.6;7.6;19;25;39
1875;4e 25%-groep (hoog inkomen);2001;6.6;-18;-2.5;6.6;18.1;42;25;31
1876;4e 25%-groep (hoog inkomen);2002;1.5;-24;-7.4;1.5;9.7;25;25;43
1877;4e 25%-groep (hoog inkomen);2003;0.2;-22;-7.4;0.2;7.4;21;25;49
1878;4e 25%-groep (hoog inkomen);2004;0.7;-19;-6.3;0.7;9.1;29;25;47
1879;4e 25%-groep (hoog inkomen);2005;0.3;-22;-7.3;0.3;9.0;27;25;49
1880;4e 25%-groep (hoog inkomen);2006;3.1;-20;-5.0;3.1;13.1;32;25;39
1881;4e 25%-groep (hoog inkomen);2007;4.3;-16;-2.9;4.3;15.5;41;25;33
1882;4e 25%-groep (hoog inkomen);2008;1.7;-23;-6.4;1.7;10.4;26;25;43
1883;4e 25%-groep (hoog inkomen);2009;2.1;-22;-6.8;2.1;10.3;25;25;43
1884;4e 25%-groep (hoog inkomen);2010;-0.8;-22;-8.5;-0.8;6.9;23;25;53
1885;4e 25%-groep (hoog inkomen);2011;-0.6;-21;-7.7;-0.6;7.0;22;25;53
1886;4e 25%-groep (hoog inkomen);2012;-1.2;-21;-8.1;-1.2;6.0;21;25;56
1887;4e 25%-groep (hoog inkomen);2013;-0.6;-21;-7.7;-0.6;7.3;23;25;52
1888;4e 25%-groep (hoog inkomen);2014;2.2;-18;-5.1;2.2;10.9;35;25;40
1889;4e 25%-groep (hoog inkomen);2015;1.7;-18;-4.4;1.7;9.0;23;25;41
1890;1e 10%-groep (laag inkomen);2001;4.5;-15;-1.7;4.5;14.3;32;10;28
1891;1e 10%-groep (laag inkomen);2002;2.0;-18;-4.2;2.0;10.7;26;10;34
1892;1e 10%-groep (laag inkomen);2003;0.5;-20;-6.4;0.5;8.6;25;10;46
1893;1e 10%-groep (laag inkomen);2004;0.9;-19;-5.3;0.9;10.5;30;10;45
1894;1e 10%-groep (laag inkomen);2005;-0.5;-21;-7.6;-0.5;8.8;26;10;53
1895;1e 10%-groep (laag inkomen);2006;3.4;-16;-3.0;3.4;15.1;37;10;32
1896;1e 10%-groep (laag inkomen);2007;2.2;-17;-3.5;2.2;11.9;31;10;34
1897;1e 10%-groep (laag inkomen);2008;0.6;-17;-5.1;0.6;9.9;29;10;45
1898;1e 10%-groep (laag inkomen);2009;2.6;-28;-6.8;2.6;16.0;62;10;39
1899;1e 10%-groep (laag inkomen);2010;0.3;-32;-8.7;0.3;15.4;62;10;47
1900;1e 10%-groep (laag inkomen);2011;-0.1;-30;-8.0;-0.1;15.6;60;10;50
1901;1e 10%-groep (laag inkomen);2012;-1.4;-34;-12.1;-1.4;11.1;51;10;58
1902;1e 10%-groep (laag inkomen);2013;-0.7;-32;-10.9;-0.7;14.0;57;10;53
1903;1e 10%-groep (laag inkomen);2014;2.5;-29;-6.5;2.5;19.1;62;10;37
1904;1e 10%-groep (laag inkomen);2015;0.7;-31;-7.9;0.7;10.8;39;10;44
1905;2e 10%-groep;2001;4.3;-13;-0.9;4.3;12.5;27;10;27
1906;2e 10%-groep;2002;1.5;-16;-3.0;1.5;7.7;22;10;34
1907;2e 10%-groep;2003;0.2;-18;-4.3;0.2;6.0;19;10;47
1908;2e 10%-groep;2004;0.5;-16;-3.8;0.5;7.2;23;10;45
1909;2e 10%-groep;2005;-0.7;-17;-4.9;-0.7;6.5;22;10;54
1910;2e 10%-groep;2006;2.6;-13;-1.8;2.6;10.6;27;10;31
1911;2e 10%-groep;2007;2.0;-12;-1.5;2.0;9.6;25;10;31
1912;2e 10%-groep;2008;0.7;-15;-3.3;0.7;8.0;22;10;43
1913;2e 10%-groep;2009;2.0;-18;-4.6;2.0;7.2;24;10;39
1914;2e 10%-groep;2010;-0.3;-20;-6.1;-0.3;5.0;21;10;55
1915;2e 10%-groep;2011;-1.1;-19;-5.5;-1.1;5.7;22;10;58
1916;2e 10%-groep;2012;-1.4;-21;-6.9;-1.4;4.3;20;10;62
1917;2e 10%-groep;2013;-1.1;-21;-7.3;-1.1;4.7;20;10;60
1918;2e 10%-groep;2014;1.6;-19;-4.1;1.6;8.3;26;10;37
1919;2e 10%-groep;2015;0.6;-20;-4.8;0.6;6.4;24;10;44
1920;3e 10%-groep;2001;4.2;-14;-2.5;4.2;13.3;29;10;31
1921;3e 10%-groep;2002;1.8;-16;-3.4;1.8;8.2;21;10;36
1922;3e 10%-groep;2003;0.1;-18;-4.8;0.1;5.7;19;10;49
1923;3e 10%-groep;2004;0.8;-17;-4.1;0.8;7.1;21;10;44
1924;3e 10%-groep;2005;-0.7;-17;-5.4;-0.7;7.0;21;10;54
1925;3e 10%-groep;2006;3.1;-12;-2.3;3.1;11.3;27;10;33
1926;3e 10%-groep;2007;2.3;-12;-1.9;2.3;9.1;23;10;32
1927;3e 10%-groep;2008;1.1;-13;-3.3;1.1;7.5;20;10;41
1928;3e 10%-groep;2009;1.4;-15;-3.8;1.4;6.7;19;10;41
1929;3e 10%-groep;2010;-0.6;-18;-5.9;-0.6;4.1;17;10;57
1930;3e 10%-groep;2011;-1.0;-16;-4.9;-1.0;4.6;17;10;57
1931;3e 10%-groep;2012;-1.2;-18;-5.7;-1.2;3.5;15;10;61
1932;3e 10%-groep;2013;-1.7;-18;-6.4;-1.7;3.2;15;10;63
1933;3e 10%-groep;2014;1.1;-16;-3.1;1.1;6.7;20;10;38
1934;3e 10%-groep;2015;0.3;-19;-4.4;0.3;6.7;21;10;48
1935;4e 10%-groep;2001;4.6;-15;-3.0;4.6;14.7;31;10;34
1936;4e 10%-groep;2002;1.5;-18;-5.1;1.5;8.4;21;10;40
1937;4e 10%-groep;2003;0.0;-19;-6.1;0.0;6.1;18;10;50
1938;4e 10%-groep;2004;0.8;-17;-5.1;0.8;8.0;22;10;45
1939;4e 10%-groep;2005;-0.6;-18;-6.3;-0.6;7.2;21;10;53
1940;4e 10%-groep;2006;2.9;-14;-3.2;2.9;11.3;27;10;36
1941;4e 10%-groep;2007;2.7;-13;-2.4;2.7;9.7;22;10;34
1942;4e 10%-groep;2008;1.3;-15;-4.1;1.3;8.1;21;10;43
1943;4e 10%-groep;2009;1.2;-16;-4.6;1.2;7.8;19;10;43
1944;4e 10%-groep;2010;-0.7;-19;-6.5;-0.7;4.7;17;10;56
1945;4e 10%-groep;2011;-0.7;-16;-5.1;-0.7;5.2;18;10;54
1946;4e 10%-groep;2012;-1.1;-18;-6.2;-1.1;4.0;15;10;59
1947;4e 10%-groep;2013;-1.9;-18;-6.8;-1.9;3.8;16;10;61
1948;4e 10%-groep;2014;1.3;-16;-3.2;1.3;7.4;20;10;39
1949;4e 10%-groep;2015;0.8;-17;-4.3;0.8;7.5;22;10;45
1950;5e 10%-groep;2001;4.4;-15;-3.7;4.4;14.3;30;10;35
1951;5e 10%-groep;2002;1.6;-19;-5.1;1.6;8.4;22;10;41
1952;5e 10%-groep;2003;0.0;-19;-6.1;0.0;6.5;18;10;50
1953;5e 10%-groep;2004;0.8;-17;-5.1;0.8;7.8;22;10;45
1954;5e 10%-groep;2005;-0.6;-19;-6.5;-0.6;6.8;20;10;53
1955;5e 10%-groep;2006;3.0;-13;-3.2;3.0;11.6;27;10;36
1956;5e 10%-groep;2007;3.0;-13;-2.5;3.0;10.7;24;10;33
1957;5e 10%-groep;2008;1.4;-16;-4.4;1.4;8.6;21;10;42
1958;5e 10%-groep;2009;1.7;-18;-4.9;1.7;8.7;21;10;42
1959;5e 10%-groep;2010;-0.8;-21;-7.6;-0.8;5.3;18;10;56
1960;5e 10%-groep;2011;-0.7;-18;-6.2;-0.7;5.4;17;10;54
1961;5e 10%-groep;2012;-0.8;-18;-6.2;-0.8;4.7;16;10;56
1962;5e 10%-groep;2013;-1.4;-18;-7.0;-1.4;4.7;17;10;57
1963;5e 10%-groep;2014;1.9;-16;-3.9;1.9;8.7;22;10;39
1964;5e 10%-groep;2015;1.1;-16;-3.7;1.1;7.6;20;10;42
1965;6e 10%-groep;2001;4.7;-15;-3.7;4.7;14.2;29;10;35
1966;6e 10%-groep;2002;1.8;-18;-5.0;1.8;8.9;22;10;41
1967;6e 10%-groep;2003;-0.1;-20;-7.0;-0.1;6.4;18;10;50
1968;6e 10%-groep;2004;0.5;-18;-5.7;0.5;8.0;21;10;47
1969;6e 10%-groep;2005;-0.3;-18;-6.6;-0.3;7.3;21;10;51
1970;6e 10%-groep;2006;3.2;-15;-3.4;3.2;11.8;26;10;36
1971;6e 10%-groep;2007;3.3;-13;-2.4;3.3;11.1;25;10;33
1972;6e 10%-groep;2008;1.7;-16;-4.2;1.7;9.0;22;10;41
1973;6e 10%-groep;2009;1.8;-17;-4.7;1.8;8.9;20;10;41
1974;6e 10%-groep;2010;-0.7;-20;-7.2;-0.7;5.4;17;10;55
1975;6e 10%-groep;2011;-0.7;-18;-6.4;-0.7;5.5;17;10;54
1976;6e 10%-groep;2012;-1.0;-18;-7.0;-1.0;4.8;17;10;56
1977;6e 10%-groep;2013;-1.2;-18;-6.8;-1.2;5.2;16;10;56
1978;6e 10%-groep;2014;2.1;-15;-3.6;2.1;8.3;21;10;37
1979;6e 10%-groep;2015;1.5;-15;-3.5;1.5;7.5;20;10;40
1980;7e 10%-groep;2001;4.8;-15;-3.2;4.8;14.4;29;10;33
1981;7e 10%-groep;2002;1.8;-18;-5.3;1.8;9.1;21;10;41
1982;7e 10%-groep;2003;0.2;-20;-6.8;0.2;6.9;18;10;49
1983;7e 10%-groep;2004;0.6;-18;-5.8;0.6;7.8;22;10;46
1984;7e 10%-groep;2005;-0.2;-18;-6.5;-0.2;7.7;22;10;51
