ID;MaatwerkvoorzieningenType;RegioS;Perioden;BegroteUitgaven_1;BegroteUitgavenPer1000Inwoners_2;GerealiseerdeUitgaven_3;GerealiseerdeUitgavenPer1000Inwoners_4
437;Totaal;Bunnik;2020;2187.0;144.0;2054.0;135.0
438;Totaal;Bunnik;2021;2371.0;155.0;2204.0;144.0
439;Totaal;Bunnik;2022;2441.0;157.0;2220.0;142.0
440;Totaal;Bunnik;2023;2593.0;162.0;2623.0;164.0
441;Totaal;Bunschoten;2017;1921.0;91.0;2032.0;97.0
442;Totaal;Bunschoten;2018;2212.0;104.0;2225.0;105.0
443;Totaal;Bunschoten;2019;2676.0;124.0;2892.0;134.0
444;Totaal;Bunschoten;2020;1620.0;74.0;2997.0;137.0
445;Totaal;Bunschoten;2021;1775.0;81.0;3256.0;148.0
446;Totaal;Bunschoten;2022;1921.0;86.0;3198.0;143.0
447;Totaal;Bunschoten;2023;3385.0;150.0;3556.0;158.0
448;Totaal;Buren;2017;2121.0;80.0;;
449;Totaal;Buren;2018;2423.0;92.0;2920.0;111.0
450;Totaal;Buren;2019;2567.0;97.0;3124.0;118.0
451;Totaal;Buren;2020;2782.0;104.0;3135.0;117.0
452;Totaal;Buren;2021;4108.0;152.0;4374.0;162.0
453;Totaal;Buren;2022;4208.0;155.0;4359.0;161.0
454;Totaal;Buren;2023;4219.0;152.0;4701.0;170.0
455;Totaal;Capelle aan den IJssel;2017;9704.0;146.0;9741.0;147.0
456;Totaal;Capelle aan den IJssel;2018;9124.0;136.0;9073.0;136.0
457;Totaal;Capelle aan den IJssel;2019;12653.0;189.0;12920.0;193.0
458;Totaal;Capelle aan den IJssel;2020;13690.0;204.0;13376.0;199.0
459;Totaal;Capelle aan den IJssel;2021;15001.0;223.0;13969.0;208.0
460;Totaal;Capelle aan den IJssel;2022;15302.0;228.0;15268.0;227.0
461;Totaal;Capelle aan den IJssel;2023;16394.0;243.0;17365.0;257.0
462;Totaal;Castricum;2017;5491.0;156.0;4314.0;122.0
463;Totaal;Castricum;2018;5926.0;166.0;5489.0;154.0
464;Totaal;Castricum;2019;5255.0;147.0;4915.0;137.0
465;Totaal;Castricum;2020;4789.0;133.0;5087.0;141.0
466;Totaal;Castricum;2021;5353.0;148.0;5286.0;146.0
467;Totaal;Castricum;2022;5466.0;151.0;5496.0;152.0
468;Totaal;Castricum;2023;5423.0;149.0;5453.0;150.0
469;Totaal;Coevorden;2017;6483.0;184.0;6982.0;198.0
470;Totaal;Coevorden;2018;7010.0;199.0;7378.0;209.0
471;Totaal;Coevorden;2019;7734.0;218.0;8307.0;234.0
472;Totaal;Coevorden;2020;8279.0;235.0;8695.0;246.0
473;Totaal;Coevorden;2021;8660.0;245.0;8573.0;243.0
474;Totaal;Coevorden;2022;8743.0;246.0;8383.0;236.0
475;Totaal;Coevorden;2023;8897.0;249.0;9084.0;254.0
476;Totaal;Cranendonck;2017;3044.0;147.0;3145.0;152.0
477;Totaal;Cranendonck;2018;3519.0;173.0;3295.0;162.0
478;Totaal;Cranendonck;2019;3649.0;179.0;3489.0;171.0
479;Totaal;Cranendonck;2020;3469.0;164.0;3636.0;172.0
480;Totaal;Cranendonck;2021;3699.0;176.0;3847.0;183.0
481;Totaal;Cranendonck;2022;4177.0;202.0;4272.0;207.0
482;Totaal;Cranendonck;2023;4459.0;214.0;4630.0;222.0
483;Totaal;Cromstrijen;2017;1310.0;102.0;1397.0;109.0
484;Totaal;Cromstrijen;2018;1329.0;104.0;1455.0;113.0
485;Totaal;Cromstrijen;2019;;;;
486;Totaal;Cromstrijen;2020;;;;
487;Totaal;Cromstrijen;2021;;;;
488;Totaal;Cromstrijen;2022;;;;
489;Totaal;Cromstrijen;2023;;;;
490;Totaal;Cuijk;2017;3750.0;152.0;3913.0;158.0
491;Totaal;Cuijk;2018;4245.0;170.0;4274.0;172.0
492;Totaal;Cuijk;2019;4603.0;185.0;4723.0;189.0
493;Totaal;Cuijk;2020;5471.0;218.0;5711.0;227.0
494;Totaal;Cuijk;2021;5560.0;219.0;5529.0;218.0
495;Totaal;Cuijk;2022;;;;
496;Totaal;Cuijk;2023;;;;
497;Totaal;Culemborg;2017;;;3409.0;122.0
498;Totaal;Culemborg;2018;;;3620.0;128.0
499;Totaal;Culemborg;2019;;;4360.0;153.0
500;Totaal;Culemborg;2020;;;4899.0;169.0
501;Totaal;Culemborg;2021;;;5257.0;181.0
502;Totaal;Culemborg;2022;5015.0;171.0;5688.0;193.0
503;Totaal;Culemborg;2023;6479.0;218.0;5949.0;200.0
504;Totaal;Dalfsen;2017;;;3048.0;109.0
505;Totaal;Dalfsen;2018;4328.0;153.0;4484.0;159.0
506;Totaal;Dalfsen;2019;4462.0;157.0;4517.0;159.0
507;Totaal;Dalfsen;2020;5189.0;182.0;4392.0;154.0
508;Totaal;Dalfsen;2021;4995.0;173.0;4420.0;153.0
509;Totaal;Dalfsen;2022;5180.0;178.0;4550.0;156.0
510;Totaal;Dalfsen;2023;5759.0;194.0;5708.0;193.0
511;Totaal;Dantumadiel;2017;3735.0;197.0;3505.0;185.0
512;Totaal;Dantumadiel;2018;4395.0;233.0;5123.0;271.0
513;Totaal;Dantumadiel;2019;5612.0;297.0;5656.0;299.0
514;Totaal;Dantumadiel;2020;5451.0;288.0;5375.0;284.0
515;Totaal;Dantumadiel;2021;5456.0;288.0;4994.0;264.0
516;Totaal;Dantumadiel;2022;5576.0;294.0;4933.0;260.0
517;Totaal;Dantumadiel;2023;5342.0;278.0;4532.0;236.0
518;Totaal;Delft;2017;;;33467.0;330.0
519;Totaal;Delft;2018;35716.0;349.0;35733.0;349.0
520;Totaal;Delft;2019;36504.0;354.0;37098.0;360.0
521;Totaal;Delft;2020;41267.0;398.0;40283.0;389.0
522;Totaal;Delft;2021;35386.0;342.0;32440.0;313.0
523;Totaal;Delft;2022;33749.0;323.0;31582.0;302.0
524;Totaal;Delft;2023;37106.0;350.0;34784.0;328.0
525;Totaal;Delfzijl;2017;;;;
526;Totaal;Delfzijl;2018;3868.0;156.0;3523.0;142.0
527;Totaal;Delfzijl;2019;3981.0;161.0;4302.0;174.0
528;Totaal;Delfzijl;2020;;;;
529;Totaal;Delfzijl;2021;;;;
530;Totaal;Delfzijl;2022;;;;
531;Totaal;Delfzijl;2023;;;;
532;Totaal;Deurne;2017;5704.0;179.0;5169.0;162.0
533;Totaal;Deurne;2018;5695.0;177.0;5559.0;173.0
534;Totaal;Deurne;2019;5815.0;180.0;6996.0;216.0
535;Totaal;Deurne;2020;6430.0;198.0;7125.0;219.0
536;Totaal;Deurne;2021;7528.0;232.0;7476.0;230.0
537;Totaal;Deurne;2022;7733.0;237.0;7890.0;242.0
538;Totaal;Deurne;2023;9011.0;273.0;8607.0;261.0
539;Totaal;Deventer;2017;;;;
540;Totaal;Deventer;2018;38834.0;390.0;37328.0;375.0
541;Totaal;Deventer;2019;41463.0;415.0;38088.0;381.0
542;Totaal;Deventer;2020;43767.0;435.0;35146.0;349.0
543;Totaal;Deventer;2021;38375.0;379.0;30924.0;305.0
544;Totaal;Deventer;2022;38215.0;377.0;30266.0;298.0
545;Totaal;Deventer;2023;38135.0;371.0;32573.0;317.0
546;Totaal;Diemen;2017;;;;
547;Totaal;Diemen;2018;;;;
548;Totaal;Diemen;2019;;;;
549;Totaal;Diemen;2020;;;3554.0;115.0
550;Totaal;Diemen;2021;;;3882.0;124.0
551;Totaal;Diemen;2022;;;3664.0;115.0
552;Totaal;Diemen;2023;;;4015.0;122.0
553;Totaal;Dijk en Waard;2017;;;;
554;Totaal;Dijk en Waard;2018;;;;
555;Totaal;Dijk en Waard;2019;;;;
556;Totaal;Dijk en Waard;2020;;;;
557;Totaal;Dijk en Waard;2021;;;;
558;Totaal;Dijk en Waard;2022;14345.0;164.0;14645.0;167.0
559;Totaal;Dijk en Waard;2023;15234.0;171.0;15684.0;176.0
560;Totaal;Dinkelland;2017;4480.0;171.0;4383.0;167.0
561;Totaal;Dinkelland;2018;4807.0;183.0;4530.0;172.0
562;Totaal;Dinkelland;2019;6423.0;244.0;5649.0;214.0
563;Totaal;Dinkelland;2020;4821.0;182.0;4449.0;168.0
564;Totaal;Dinkelland;2021;5424.0;204.0;5372.0;202.0
565;Totaal;Dinkelland;2022;5354.0;201.0;5244.0;197.0
566;Totaal;Dinkelland;2023;5572.0;208.0;5772.0;216.0
567;Totaal;Doesburg;2017;;;2447.0;216.0
568;Totaal;Doesburg;2018;;;2585.0;228.0
569;Totaal;Doesburg;2019;;;2558.0;229.0
570;Totaal;Doesburg;2020;;;2977.0;269.0
571;Totaal;Doesburg;2021;2930.0;265.0;2921.0;264.0
572;Totaal;Doesburg;2022;3172.0;287.0;3253.0;295.0
573;Totaal;Doesburg;2023;3365.0;304.0;3327.0;300.0
574;Totaal;Doetinchem;2017;;;36725.0;644.0
575;Totaal;Doetinchem;2018;39283.0;685.0;36423.0;635.0
576;Totaal;Doetinchem;2019;36289.0;631.0;43118.0;749.0
577;Totaal;Doetinchem;2020;;;;
578;Totaal;Doetinchem;2021;35418.0;608.0;34774.0;597.0
579;Totaal;Doetinchem;2022;37412.0;639.0;34568.0;590.0
580;Totaal;Doetinchem;2023;40301.0;681.0;40121.0;678.0
581;Totaal;Dongen;2017;;;;
582;Totaal;Dongen;2018;3393.0;132.0;4236.0;164.0
583;Totaal;Dongen;2019;4561.0;175.0;4735.0;182.0
584;Totaal;Dongen;2020;;;;
585;Totaal;Dongen;2021;4586.0;174.0;4699.0;178.0
586;Totaal;Dongen;2022;4699.0;177.0;4480.0;169.0
587;Totaal;Dongen;2023;5122.0;188.0;5072.0;186.0
588;Totaal;Dongeradeel;2017;5479.0;229.0;5409.0;226.0
589;Totaal;Dongeradeel;2018;4108.0;173.0;5018.0;211.0
590;Totaal;Dongeradeel;2019;;;;
591;Totaal;Dongeradeel;2020;;;;
592;Totaal;Dongeradeel;2021;;;;
593;Totaal;Dongeradeel;2022;;;;
594;Totaal;Dongeradeel;2023;;;;
595;Totaal;Dordrecht;2017;;;;
596;Totaal;Dordrecht;2018;55812.0;471.0;55676.0;470.0
597;Totaal;Dordrecht;2019;58444.0;493.0;61117.0;515.0
598;Totaal;Dordrecht;2020;65871.0;552.0;59245.0;497.0
599;Totaal;Dordrecht;2021;54262.0;456.0;53213.0;447.0
600;Totaal;Dordrecht;2022;66788.0;559.0;64535.0;540.0
601;Totaal;Dordrecht;2023;59734.0;492.0;61431.0;506.0
602;Totaal;Drechterland;2017;2382.0;123.0;1938.0;100.0
603;Totaal;Drechterland;2018;2749.0;141.0;2402.0;124.0
604;Totaal;Drechterland;2019;1431.0;73.0;2390.0;122.0
605;Totaal;Drechterland;2020;3073.0;156.0;3053.0;155.0
606;Totaal;Drechterland;2021;3622.0;183.0;3494.0;176.0
607;Totaal;Drechterland;2022;4021.0;201.0;3899.0;195.0
608;Totaal;Drechterland;2023;4205.0;206.0;4362.0;214.0
609;Totaal;Drimmelen;2017;3112.0;116.0;3116.0;116.0
610;Totaal;Drimmelen;2018;3407.0;126.0;3214.0;119.0
611;Totaal;Drimmelen;2019;4489.0;165.0;4413.0;163.0
612;Totaal;Drimmelen;2020;4687.0;172.0;4510.0;165.0
613;Totaal;Drimmelen;2021;4692.0;172.0;4547.0;166.0
614;Totaal;Drimmelen;2022;4827.0;176.0;4823.0;176.0
615;Totaal;Drimmelen;2023;5401.0;193.0;5374.0;192.0
616;Totaal;Dronten;2017;5973.0;147.0;5725.0;141.0
617;Totaal;Dronten;2018;5921.0;145.0;6168.0;151.0
618;Totaal;Dronten;2019;5708.0;140.0;6564.0;161.0
619;Totaal;Dronten;2020;5790.0;139.0;6591.0;159.0
620;Totaal;Dronten;2021;6873.0;164.0;6853.0;163.0
621;Totaal;Dronten;2022;7177.0;167.0;6893.0;161.0
622;Totaal;Dronten;2023;7677.0;176.0;7730.0;177.0
623;Totaal;Druten;2017;3376.0;182.0;2935.0;158.0
624;Totaal;Druten;2018;306.0;16.0;295.0;16.0
625;Totaal;Druten;2019;3878.0;206.0;4058.0;216.0
626;Totaal;Druten;2020;4280.0;226.0;4247.0;224.0
627;Totaal;Druten;2021;4713.0;248.0;4736.0;249.0
628;Totaal;Druten;2022;5135.0;268.0;4825.0;252.0
629;Totaal;Druten;2023;5949.0;305.0;5756.0;295.0
630;Totaal;Duiven;2017;;;;
631;Totaal;Duiven;2018;3821.0;150.0;3916.0;154.0
632;Totaal;Duiven;2019;4030.0;159.0;4567.0;180.0
633;Totaal;Duiven;2020;4474.0;178.0;4568.0;182.0
634;Totaal;Duiven;2021;5094.0;203.0;4780.0;191.0
635;Totaal;Duiven;2022;5125.0;205.0;5152.0;207.0
636;Totaal;Duiven;2023;5135.0;206.0;6197.0;248.0
637;Totaal;Echt-Susteren;2017;3168.0;100.0;3907.0;123.0
638;Totaal;Echt-Susteren;2018;3631.0;114.0;3711.0;117.0
639;Totaal;Echt-Susteren;2019;4859.0;154.0;4890.0;155.0
640;Totaal;Echt-Susteren;2020;5351.0;169.0;5328.0;169.0
641;Totaal;Echt-Susteren;2021;6155.0;194.0;6241.0;197.0
642;Totaal;Echt-Susteren;2022;6555.0;207.0;6574.0;207.0
643;Totaal;Echt-Susteren;2023;7265.0;227.0;7091.0;222.0
644;Totaal;Edam-Volendam;2017;;;;
645;Totaal;Edam-Volendam;2018;3663.0;102.0;3525.0;98.0
646;Totaal;Edam-Volendam;2019;3774.0;105.0;3861.0;107.0
647;Totaal;Edam-Volendam;2020;3984.0;110.0;4182.0;116.0
648;Totaal;Edam-Volendam;2021;4413.0;122.0;4671.0;129.0
649;Totaal;Edam-Volendam;2022;4735.0;130.0;4944.0;136.0
650;Totaal;Edam-Volendam;2023;5330.0;145.0;5479.0;149.0
651;Totaal;Ede;2017;38966.0;344.0;40403.0;356.0
652;Totaal;Ede;2018;44718.0;390.0;45938.0;401.0
653;Totaal;Ede;2019;47139.0;407.0;47674.0;412.0
654;Totaal;Ede;2020;52207.0;446.0;50795.0;434.0
655;Totaal;Ede;2021;35341.0;298.0;34969.0;295.0
656;Totaal;Ede;2022;43370.0;361.0;40201.0;335.0
657;Totaal;Ede;2023;44576.0;365.0;43789.0;359.0
658;Totaal;Eemnes;2017;;;;
659;Totaal;Eemnes;2018;657.0;72.0;739.0;81.0
660;Totaal;Eemnes;2019;705.0;77.0;970.0;106.0
661;Totaal;Eemnes;2020;810.0;88.0;1095.0;118.0
662;Totaal;Eemnes;2021;975.0;104.0;1108.0;118.0
663;Totaal;Eemnes;2022;1335.0;141.0;1157.0;122.0
664;Totaal;Eemnes;2023;1164.0;121.0;974.0;101.0
665;Totaal;Eemsdelta;2017;;;;
666;Totaal;Eemsdelta;2018;;;;
667;Totaal;Eemsdelta;2019;;;;
668;Totaal;Eemsdelta;2020;;;;
669;Totaal;Eemsdelta;2021;9805.0;215.0;10670.0;234.0
670;Totaal;Eemsdelta;2022;12353.0;272.0;11578.0;255.0
671;Totaal;Eemsdelta;2023;13070.0;288.0;12817.0;282.0
672;Totaal;Eemsmond;2017;4629.0;296.0;4274.0;273.0
673;Totaal;Eemsmond;2018;4714.0;303.0;4547.0;292.0
674;Totaal;Eemsmond;2019;;;;
675;Totaal;Eemsmond;2020;;;;
676;Totaal;Eemsmond;2021;;;;
677;Totaal;Eemsmond;2022;;;;
678;Totaal;Eemsmond;2023;;;;
679;Totaal;Eersel;2017;;;;
680;Totaal;Eersel;2018;3520.0;187.0;3500.0;186.0
681;Totaal;Eersel;2019;4046.0;212.0;4045.0;212.0
682;Totaal;Eersel;2020;4378.0;227.0;4382.0;227.0
683;Totaal;Eersel;2021;4287.0;220.0;4634.0;237.0
684;Totaal;Eersel;2022;4970.0;251.0;4672.0;236.0
685;Totaal;Eersel;2023;4907.0;245.0;4534.0;227.0
686;Totaal;Eijsden-Margraten;2017;3240.0;128.0;3243.0;128.0
687;Totaal;Eijsden-Margraten;2018;3525.0;138.0;3508.0;137.0
688;Totaal;Eijsden-Margraten;2019;3811.0;149.0;3912.0;152.0
689;Totaal;Eijsden-Margraten;2020;3850.0;149.0;3972.0;154.0
690;Totaal;Eijsden-Margraten;2021;3946.0;152.0;3966.0;153.0
691;Totaal;Eijsden-Margraten;2022;3943.0;152.0;4180.0;162.0
692;Totaal;Eijsden-Margraten;2023;4714.0;181.0;4566.0;176.0
693;Totaal;Eindhoven;2017;74265.0;327.0;104642.0;461.0
694;Totaal;Eindhoven;2018;100347.0;438.0;99697.0;435.0
695;Totaal;Eindhoven;2019;97123.0;419.0;85212.0;368.0
696;Totaal;Eindhoven;2020;100817.0;430.0;88899.0;379.0
697;Totaal;Eindhoven;2021;87736.0;372.0;83709.0;355.0
698;Totaal;Eindhoven;2022;81111.0;340.0;79991.0;336.0
699;Totaal;Eindhoven;2023;89514.0;367.0;92215.0;378.0
700;Totaal;Elburg;2017;3139.0;136.0;3217.0;140.0
701;Totaal;Elburg;2018;3460.0;150.0;3549.0;154.0
702;Totaal;Elburg;2019;3161.0;137.0;3209.0;139.0
703;Totaal;Elburg;2020;3346.0;144.0;3280.0;142.0
704;Totaal;Elburg;2021;3774.0;161.0;3255.0;139.0
705;Totaal;Elburg;2022;3725.0;157.0;3506.0;148.0
706;Totaal;Elburg;2023;3950.0;164.0;3801.0;158.0
707;Totaal;Emmen;2017;48867.0;455.0;50398.0;469.0
708;Totaal;Emmen;2018;50875.0;475.0;52281.0;488.0
709;Totaal;Emmen;2019;51785.0;483.0;52692.0;492.0
710;Totaal;Emmen;2020;53368.0;499.0;53786.0;502.0
711;Totaal;Emmen;2021;45691.0;427.0;43591.0;407.0
712;Totaal;Emmen;2022;44460.0;412.0;43368.0;402.0
713;Totaal;Emmen;2023;45076.0;414.0;46068.0;424.0
714;Totaal;Enkhuizen;2017;2908.0;157.0;2526.0;137.0
715;Totaal;Enkhuizen;2018;3090.0;167.0;3703.0;200.0
716;Totaal;Enkhuizen;2019;3174.0;171.0;3860.0;209.0
717;Totaal;Enkhuizen;2020;3980.0;214.0;4337.0;233.0
718;Totaal;Enkhuizen;2021;5280.0;283.0;4938.0;265.0
719;Totaal;Enkhuizen;2022;5330.0;286.0;5183.0;278.0
720;Totaal;Enkhuizen;2023;5474.0;290.0;5537.0;293.0
721;Totaal;Enschede;2017;92005.0;582.0;96904.0;613.0
722;Totaal;Enschede;2018;101345.0;640.0;101011.0;638.0
723;Totaal;Enschede;2019;111079.0;699.0;109545.0;689.0
724;Totaal;Enschede;2020;117594.0;737.0;110017.0;689.0
725;Totaal;Enschede;2021;103653.0;649.0;90872.0;569.0
726;Totaal;Enschede;2022;107249.0;668.0;98120.0;611.0
727;Totaal;Enschede;2023;114871.0;712.0;108005.0;670.0
728;Totaal;Epe;2017;;;;
729;Totaal;Epe;2018;5390.0;164.0;5485.0;167.0
730;Totaal;Epe;2019;6139.0;185.0;6505.0;196.0
731;Totaal;Epe;2020;6562.0;198.0;6940.0;209.0
732;Totaal;Epe;2021;7790.0;235.0;7513.0;226.0
733;Totaal;Epe;2022;7931.0;238.0;7457.0;224.0
734;Totaal;Epe;2023;8600.0;258.0;8211.0;247.0
735;Totaal;Ermelo;2017;;;3935.0;148.0
736;Totaal;Ermelo;2018;3693.0;138.0;4322.0;161.0
737;Totaal;Ermelo;2019;4770.0;178.0;4716.0;176.0
738;Totaal;Ermelo;2020;5366.0;199.0;6292.0;233.0
739;Totaal;Ermelo;2021;5349.0;198.0;5423.0;201.0
740;Totaal;Ermelo;2022;5973.0;219.0;5778.0;212.0
741;Totaal;Ermelo;2023;5966.0;217.0;5796.0;211.0
742;Totaal;Etten-Leur;2017;6398.0;149.0;6698.0;156.0
743;Totaal;Etten-Leur;2018;8591.0;197.0;8683.0;199.0
744;Totaal;Etten-Leur;2019;9969.0;228.0;10113.0;231.0
745;Totaal;Etten-Leur;2020;10955.0;250.0;10711.0;244.0
746;Totaal;Etten-Leur;2021;12180.0;278.0;11989.0;273.0
747;Totaal;Etten-Leur;2022;12795.0;290.0;12313.0;279.0
748;Totaal;Etten-Leur;2023;11440.0;257.0;10885.0;244.0
749;Totaal;Ferwerderadiel;2017;1092.0;125.0;979.0;112.0
750;Totaal;Ferwerderadiel;2018;849.0;98.0;1245.0;144.0
751;Totaal;Ferwerderadiel;2019;;;;
752;Totaal;Ferwerderadiel;2020;;;;
753;Totaal;Ferwerderadiel;2021;;;;
754;Totaal;Ferwerderadiel;2022;;;;
755;Totaal;Ferwerderadiel;2023;;;;
756;Totaal;Franekeradeel;2017;4281.0;212.0;4187.0;207.0
757;Totaal;Franekeradeel;2018;;;;
758;Totaal;Franekeradeel;2019;;;;
759;Totaal;Franekeradeel;2020;;;;
760;Totaal;Franekeradeel;2021;;;;
761;Totaal;Franekeradeel;2022;;;;
762;Totaal;Franekeradeel;2023;;;;
763;Totaal;De Fryske Marren;2017;6677.0;129.0;7627.0;148.0
764;Totaal;De Fryske Marren;2018;8183.0;158.0;7995.0;155.0
765;Totaal;De Fryske Marren;2019;8152.0;159.0;8638.0;168.0
766;Totaal;De Fryske Marren;2020;8574.0;166.0;9846.0;191.0
767;Totaal;De Fryske Marren;2021;10584.0;204.0;10600.0;205.0
768;Totaal;De Fryske Marren;2022;10257.0;199.0;11346.0;220.0
769;Totaal;De Fryske Marren;2023;11944.0;230.0;11718.0;225.0
770;Totaal;Geertruidenberg;2017;4027.0;187.0;3674.0;171.0
771;Totaal;Geertruidenberg;2018;3795.0;176.0;4121.0;192.0
772;Totaal;Geertruidenberg;2019;4574.0;213.0;4620.0;215.0
773;Totaal;Geertruidenberg;2020;4974.0;231.0;5160.0;239.0
774;Totaal;Geertruidenberg;2021;5480.0;252.0;5488.0;252.0
775;Totaal;Geertruidenberg;2022;6094.0;278.0;5944.0;271.0
776;Totaal;Geertruidenberg;2023;6370.0;288.0;6087.0;275.0
777;Totaal;Geldermalsen;2017;;;;
778;Totaal;Geldermalsen;2018;3616.0;135.0;4006.0;149.0
779;Totaal;Geldermalsen;2019;;;;
780;Totaal;Geldermalsen;2020;;;;
781;Totaal;Geldermalsen;2021;;;;
782;Totaal;Geldermalsen;2022;;;;
783;Totaal;Geldermalsen;2023;;;;
784;Totaal;Geldrop-Mierlo;2017;;;;
785;Totaal;Geldrop-Mierlo;2018;6722.0;171.0;7753.0;198.0
786;Totaal;Geldrop-Mierlo;2019;9147.0;231.0;8691.0;220.0
787;Totaal;Geldrop-Mierlo;2020;8430.0;212.0;8449.0;213.0
788;Totaal;Geldrop-Mierlo;2021;8715.0;218.0;8886.0;222.0
789;Totaal;Geldrop-Mierlo;2022;8134.0;203.0;8195.0;204.0
790;Totaal;Geldrop-Mierlo;2023;7476.0;185.0;7707.0;191.0
791;Totaal;Gemert-Bakel;2017;4771.0;159.0;4508.0;150.0
792;Totaal;Gemert-Bakel;2018;4727.0;156.0;4843.0;160.0
793;Totaal;Gemert-Bakel;2019;4765.0;157.0;5195.0;171.0
794;Totaal;Gemert-Bakel;2020;5683.0;185.0;4921.0;160.0
795;Totaal;Gemert-Bakel;2021;5239.0;170.0;5246.0;171.0
796;Totaal;Gemert-Bakel;2022;5325.0;172.0;5399.0;174.0
797;Totaal;Gemert-Bakel;2023;6240.0;199.0;6194.0;197.0
798;Totaal;Gennep;2017;;;;
799;Totaal;Gennep;2018;;;;
800;Totaal;Gennep;2019;1504.0;88.0;3863.0;226.0
801;Totaal;Gennep;2020;840.0;50.0;3327.0;197.0
802;Totaal;Gennep;2021;;;3994.0;234.0
803;Totaal;Gennep;2022;3365.0;195.0;3726.0;216.0
804;Totaal;Gennep;2023;4547.0;256.0;4197.0;236.0
805;Totaal;Giessenlanden;2017;1775.0;122.0;1863.0;128.0
806;Totaal;Giessenlanden;2018;1843.0;127.0;1963.0;135.0
807;Totaal;Giessenlanden;2019;;;;
808;Totaal;Giessenlanden;2020;;;;
809;Totaal;Giessenlanden;2021;;;;
810;Totaal;Giessenlanden;2022;;;;
811;Totaal;Giessenlanden;2023;;;;
812;Totaal;Gilze en Rijen;2017;;;;
813;Totaal;Gilze en Rijen;2018;4507.0;171.0;4475.0;170.0
814;Totaal;Gilze en Rijen;2019;5091.0;193.0;5464.0;207.0
815;Totaal;Gilze en Rijen;2020;5537.0;209.0;6235.0;236.0
816;Totaal;Gilze en Rijen;2021;6368.0;238.0;7116.0;266.0
817;Totaal;Gilze en Rijen;2022;6508.0;245.0;6844.0;258.0
818;Totaal;Gilze en Rijen;2023;7329.0;273.0;7511.0;280.0
819;Totaal;Goeree-Overflakkee;2017;7549.0;155.0;7221.0;148.0
820;Totaal;Goeree-Overflakkee;2018;7129.0;145.0;7106.0;145.0
821;Totaal;Goeree-Overflakkee;2019;7674.0;155.0;7891.0;159.0
822;Totaal;Goeree-Overflakkee;2020;8576.0;171.0;7654.0;153.0
823;Totaal;Goeree-Overflakkee;2021;8697.0;172.0;8691.0;172.0
824;Totaal;Goeree-Overflakkee;2022;8645.0;169.0;8596.0;168.0
825;Totaal;Goeree-Overflakkee;2023;11261.0;218.0;10846.0;210.0
826;Totaal;Goes;2017;;;8525.0;229.0
827;Totaal;Goes;2018;;;10001.0;266.0
828;Totaal;Goes;2019;;;11787.0;313.0
829;Totaal;Goes;2020;;;12798.0;336.0
830;Totaal;Goes;2021;;;12300.0;319.0
831;Totaal;Goes;2022;13081.0;336.0;12372.0;318.0
832;Totaal;Goes;2023;13520.0;343.0;12604.0;320.0
833;Totaal;Goirle;2017;;;;
834;Totaal;Goirle;2018;4125.0;175.0;4072.0;172.0
835;Totaal;Goirle;2019;4712.0;198.0;5011.0;211.0
836;Totaal;Goirle;2020;5275.0;221.0;5154.0;216.0
837;Totaal;Goirle;2021;5464.0;228.0;5332.0;223.0
838;Totaal;Goirle;2022;4991.0;208.0;4731.0;197.0
839;Totaal;Goirle;2023;5182.0;214.0;5156.0;213.0
840;Totaal;Gooise Meren;2017;;;;
841;Totaal;Gooise Meren;2018;5075.0;89.0;6649.0;116.0
842;Totaal;Gooise Meren;2019;7141.0;124.0;7783.0;135.0
843;Totaal;Gooise Meren;2020;8039.0;138.0;8383.0;144.0
844;Totaal;Gooise Meren;2021;7373.0;126.0;8600.0;147.0
845;Totaal;Gooise Meren;2022;4939.0;84.0;8347.0;142.0
846;Totaal;Gooise Meren;2023;7807.0;129.0;9745.0;161.0
847;Totaal;Gorinchem;2017;6003.0;168.0;5205.0;146.0
848;Totaal;Gorinchem;2018;6359.0;175.0;5948.0;164.0
849;Totaal;Gorinchem;2019;5933.0;162.0;6403.0;175.0
850;Totaal;Gorinchem;2020;6652.0;180.0;6838.0;185.0
851;Totaal;Gorinchem;2021;7075.0;189.0;6811.0;182.0
852;Totaal;Gorinchem;2022;6611.0;176.0;6876.0;183.0
853;Totaal;Gorinchem;2023;7726.0;201.0;7935.0;206.0
854;Totaal;Gouda;2017;;;;
855;Totaal;Gouda;2018;26177.0;360.0;26084.0;359.0
856;Totaal;Gouda;2019;31498.0;430.0;30880.0;422.0
857;Totaal;Gouda;2020;34378.0;468.0;32512.0;443.0
858;Totaal;Gouda;2021;31292.0;425.0;30173.0;410.0
859;Totaal;Gouda;2022;30549.0;412.0;28934.0;391.0
860;Totaal;Gouda;2023;33618.0;446.0;30835.0;409.0
861;Totaal;Grave;2017;1684.0;136.0;1690.0;137.0
862;Totaal;Grave;2018;1789.0;144.0;1880.0;151.0
863;Totaal;Grave;2019;2077.0;166.0;2197.0;176.0
864;Totaal;Grave;2020;2521.0;203.0;2663.0;214.0
865;Totaal;Grave;2021;2463.0;197.0;2448.0;196.0
866;Totaal;Grave;2022;;;;
867;Totaal;Grave;2023;;;;
868;Totaal;'s-Gravenhage (gemeente);2017;181381.0;346.0;169721.0;323.0
869;Totaal;'s-Gravenhage (gemeente);2018;196047.0;368.0;204759.0;384.0
