ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;WerkzameBeroepsbevolking_1
272;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2019 1e kwartaal;1320
273;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2019 2e kwartaal;1337
274;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2019 3e kwartaal;1337
275;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2019 4e kwartaal;1348
276;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2019;1335
277;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2020 1e kwartaal;1344
278;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2020 2e  kwartaal;1315
279;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2020 3e kwartaal;1306
280;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2020 4e kwartaal;1302
281;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2020;1316
282;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2021 1e kwartaal;1252
283;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2021 2e kwartaal;1257
284;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2021 3e kwartaal;1288
285;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2021 4e kwartaal;1263
286;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2021;1265
287;Totaal mannen en vrouwen;Totaal personen;B-F Nijverheid en energie;2022 1e kwartaal;1275
288;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2003 1e kwartaal;1929
289;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2003 2e kwartaal;1926
290;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2003 3e kwartaal;1938
291;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2003 4e kwartaal;1890
292;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2003;1921
293;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2004 1e kwartaal;1905
294;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2004 2e kwartaal;1896
295;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2004 3e kwartaal;1900
296;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2004 4e kwartaal;1893
297;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2004;1899
298;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2005 1e kwartaal;1873
299;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2005 2e kwartaal;1887
300;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2005 3e kwartaal;1906
301;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2005 4e kwartaal;1894
302;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2005;1890
303;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2006 1e kwartaal;1900
304;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2006 2e kwartaal;1928
305;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2006 3e kwartaal;1962
306;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2006 4e kwartaal;1989
307;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2006;1945
308;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2007 1e kwartaal;1975
309;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2007 2e kwartaal;2005
310;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2007 3e kwartaal;2015
311;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2007 4e kwartaal;2004
312;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2007;2000
313;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2008 1e kwartaal;1998
314;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2008 2e kwartaal;2017
315;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2008 3e kwartaal;2016
316;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2008 4e kwartaal;2010
317;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2008;2010
318;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2009 1e kwartaal;2006
319;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2009 2e kwartaal;1998
320;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2009 3e kwartaal;1990
321;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2009 4e kwartaal;1977
322;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2009;1993
323;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2010 1e kwartaal;1953
324;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2010 2e kwartaal;1953
325;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2010 3e kwartaal;1977
326;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2010 4e kwartaal;1955
327;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2010;1959
328;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2011 1e kwartaal;1943
329;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2011 2e kwartaal;1989
330;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2011 3e kwartaal;2016
331;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2011 4e kwartaal;2013
332;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2011;1990
333;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2012 1e kwartaal;2017
334;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2012 2e kwartaal;2027
335;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2012 3e kwartaal;2043
336;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2012 4e kwartaal;2002
337;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2012;2022
338;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2013 1e kwartaal;1943
339;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2013 2e kwartaal;1965
340;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2013 3e kwartaal;1970
341;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2013 4e kwartaal;1963
342;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2013;1960
343;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2014 1e kwartaal;1957
344;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2014 2e kwartaal;1958
345;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2014 3e kwartaal;1996
346;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2014 4e kwartaal;1965
347;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2014;1969
348;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2015 1e kwartaal;1979
349;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2015 2e kwartaal;2020
350;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2015 3e kwartaal;2046
351;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2015 4e kwartaal;2035
352;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2015;2020
353;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2016 1e kwartaal;2011
354;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2016 2e kwartaal;2054
355;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2016 3e kwartaal;2047
356;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2016 4e kwartaal;2036
357;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2016;2037
358;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2017 1e kwartaal;2032
359;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2017 2e kwartaal;2062
360;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2017 3e kwartaal;2089
361;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2017 4e kwartaal;2056
362;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2017;2060
363;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2018 1e kwartaal;2066
364;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2018 2e kwartaal;2131
365;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2018 3e kwartaal;2156
366;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2018 4e kwartaal;2134
367;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2018;2121
368;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2019 1e kwartaal;2118
369;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2019 2e kwartaal;2140
370;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2019 3e kwartaal;2138
371;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2019 4e kwartaal;2096
372;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2019;2123
373;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2020 1e kwartaal;2081
374;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2020 2e  kwartaal;1959
375;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2020 3e kwartaal;1997
376;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2020 4e kwartaal;2023
377;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2020;2015
378;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2021 1e kwartaal;2246
379;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2021 2e kwartaal;2306
380;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2021 3e kwartaal;2295
381;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2021 4e kwartaal;2291
382;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2021;2284
383;Totaal mannen en vrouwen;Totaal personen;G-I Handel, vervoer en horeca;2022 1e kwartaal;2262
384;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2003 1e kwartaal;3397
385;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2003 2e kwartaal;3408
386;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2003 3e kwartaal;3427
387;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2003 4e kwartaal;3374
388;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2003;3401
389;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2004 1e kwartaal;3385
390;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2004 2e kwartaal;3365
391;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2004 3e kwartaal;3362
392;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2004 4e kwartaal;3345
393;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2004;3364
394;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2005 1e kwartaal;3339
395;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2005 2e kwartaal;3353
396;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2005 3e kwartaal;3389
397;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2005 4e kwartaal;3393
398;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2005;3369
399;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2006 1e kwartaal;3366
400;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2006 2e kwartaal;3407
401;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2006 3e kwartaal;3453
402;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2006 4e kwartaal;3495
403;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2006;3430
404;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2007 1e kwartaal;3483
405;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2007 2e kwartaal;3541
406;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2007 3e kwartaal;3544
407;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2007 4e kwartaal;3564
408;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2007;3533
409;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2008 1e kwartaal;3563
410;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2008 2e kwartaal;3618
411;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2008 3e kwartaal;3624
412;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2008 4e kwartaal;3645
413;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2008;3613
414;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2009 1e kwartaal;3603
415;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2009 2e kwartaal;3588
416;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2009 3e kwartaal;3542
417;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2009 4e kwartaal;3519
418;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2009;3563
419;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2010 1e kwartaal;3511
420;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2010 2e kwartaal;3526
421;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2010 3e kwartaal;3520
422;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2010 4e kwartaal;3500
423;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2010;3514
424;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2011 1e kwartaal;3478
425;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2011 2e kwartaal;3532
426;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2011 3e kwartaal;3573
427;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2011 4e kwartaal;3551
428;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2011;3534
429;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2012 1e kwartaal;3582
430;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2012 2e kwartaal;3582
431;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2012 3e kwartaal;3608
432;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2012 4e kwartaal;3584
433;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2012;3589
434;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2013 1e kwartaal;3576
435;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2013 2e kwartaal;3580
436;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2013 3e kwartaal;3606
437;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2013 4e kwartaal;3576
438;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2013;3584
439;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2014 1e kwartaal;3575
440;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2014 2e kwartaal;3587
441;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2014 3e kwartaal;3639
442;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2014 4e kwartaal;3611
443;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2014;3603
444;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2015 1e kwartaal;3634
445;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2015 2e kwartaal;3677
446;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2015 3e kwartaal;3696
447;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2015 4e kwartaal;3689
448;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2015;3674
449;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2016 1e kwartaal;3670
450;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2016 2e kwartaal;3719
451;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2016 3e kwartaal;3726
452;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2016 4e kwartaal;3711
453;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2016;3707
454;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2017 1e kwartaal;3683
455;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2017 2e kwartaal;3715
456;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2017 3e kwartaal;3764
457;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2017 4e kwartaal;3741
458;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2017;3726
459;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2018 1e kwartaal;3776
460;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2018 2e kwartaal;3869
461;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2018 3e kwartaal;3930
462;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2018 4e kwartaal;3926
463;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2018;3875
464;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2019 1e kwartaal;3913
465;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2019 2e kwartaal;3933
