ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
44;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 1995;7460.0;19.0;42.0;53.0;57.0;59.0;61.0;62.0;18.0;41.0;53.0;56.0;58.0;60.0;60.0;18.0;41.0;51.0;55.0;56.0;57.0;58.0;0.0;1.0;1.0;2.0;2.0;2.0;3.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;22.0;27.0;30.0;32.0;34.0;35.0;36.0;36.0;72.0;62.0;52.0;26.0;13.0;8.0;5.0;3.0;70.0;60.0;50.0;24.0;11.0;6.0;4.0;3.0;68.0;57.0;47.0;22.0;10.0;5.0;3.0;2.0;2.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0
45;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 1996;7520.0;21.0;42.0;52.0;57.0;59.0;61.0;61.0;20.0;41.0;51.0;56.0;58.0;59.0;60.0;20.0;40.0;50.0;54.0;56.0;57.0;57.0;0.0;1.0;1.0;2.0;2.0;2.0;3.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;21.0;27.0;30.0;32.0;34.0;35.0;35.0;36.0;73.0;62.0;49.0;26.0;14.0;8.0;5.0;4.0;71.0;60.0;47.0;24.0;12.0;6.0;4.0;3.0;69.0;57.0;44.0;21.0;10.0;5.0;3.0;2.0;2.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0
46;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 1997;7250.0;19.0;40.0;51.0;56.0;58.0;60.0;61.0;19.0;39.0;50.0;55.0;57.0;58.0;59.0;19.0;39.0;49.0;53.0;55.0;56.0;56.0;0.0;0.0;1.0;2.0;2.0;3.0;3.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;24.0;30.0;32.0;35.0;36.0;36.0;36.0;36.0;69.0;57.0;48.0;25.0;13.0;8.0;5.0;4.0;67.0;55.0;46.0;23.0;11.0;7.0;4.0;3.0;64.0;52.0;43.0;21.0;9.0;5.0;3.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0
47;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 1998;8050.0;22.0;42.0;51.0;55.0;57.0;59.0;;21.0;42.0;51.0;54.0;56.0;58.0;;21.0;42.0;50.0;53.0;55.0;56.0;;0.0;0.0;1.0;1.0;2.0;2.0;;0.0;0.0;0.0;1.0;1.0;1.0;;25.0;31.0;34.0;35.0;36.0;37.0;37.0;38.0;68.0;55.0;44.0;22.0;13.0;8.0;5.0;3.0;66.0;53.0;43.0;20.0;11.0;7.0;4.0;3.0;65.0;50.0;40.0;18.0;9.0;5.0;3.0;2.0;2.0;2.0;3.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0
48;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 1999;9170.0;25.0;44.0;54.0;57.0;59.0;;;24.0;44.0;53.0;56.0;58.0;;;24.0;43.0;52.0;55.0;56.0;;;0.0;0.0;1.0;2.0;2.0;;;0.0;1.0;1.0;1.0;1.0;;;25.0;31.0;34.0;35.0;36.0;36.0;37.0;;68.0;55.0;42.0;21.0;11.0;7.0;4.0;;67.0;53.0;40.0;19.0;10.0;6.0;3.0;;64.0;50.0;37.0;17.0;8.0;4.0;3.0;;2.0;3.0;3.0;3.0;2.0;1.0;1.0;;1.0;2.0;2.0;2.0;1.0;1.0;1.0;
49;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 2000;9800.0;24.0;43.0;52.0;56.0;;;;23.0;43.0;51.0;55.0;;;;23.0;42.0;51.0;54.0;;;;0.0;0.0;1.0;1.0;;;;0.0;1.0;1.0;2.0;;;;23.0;31.0;33.0;35.0;35.0;36.0;;;71.0;55.0;43.0;22.0;12.0;7.0;;;69.0;53.0;41.0;20.0;10.0;6.0;;;67.0;50.0;38.0;17.0;8.0;4.0;;;2.0;3.0;3.0;3.0;2.0;2.0;;;2.0;3.0;2.0;2.0;2.0;1.0;;
50;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 2001;11800.0;24.0;43.0;52.0;;;;;24.0;42.0;51.0;;;;;23.0;41.0;49.0;;;;;0.0;1.0;1.0;;;;;0.0;1.0;1.0;;;;;25.0;31.0;33.0;35.0;36.0;;;;68.0;55.0;42.0;22.0;12.0;;;;66.0;52.0;40.0;20.0;11.0;;;;63.0;48.0;36.0;17.0;8.0;;;;3.0;4.0;3.0;3.0;2.0;;;;2.0;3.0;3.0;2.0;1.0;;;
51;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 2002;11290.0;24.0;46.0;;;;;;23.0;45.0;;;;;;23.0;45.0;;;;;;0.0;1.0;;;;;;1.0;1.0;;;;;;19.0;26.0;28.0;30.0;;;;;73.0;59.0;48.0;24.0;;;;;71.0;56.0;45.0;22.0;;;;;69.0;53.0;42.0;19.0;;;;;3.0;4.0;3.0;3.0;;;;;2.0;3.0;2.0;2.0;;;;
52;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 2003;11250.0;25.0;;;;;;;24.0;;;;;;;24.0;;;;;;;0.0;;;;;;;1.0;;;;;;;19.0;26.0;28.0;;;;;;74.0;57.0;47.0;;;;;;72.0;55.0;44.0;;;;;;69.0;51.0;41.0;;;;;;3.0;3.0;3.0;;;;;;2.0;2.0;2.0;;;;;
53;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 2004;10890.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.0;26.0;;;;;;;75.0;59.0;;;;;;;73.0;57.0;;;;;;;70.0;54.0;;;;;;;3.0;3.0;;;;;;;2.0;3.0;;;;;;
54;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 2005;10190.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.0;;;;;;;;73.0;;;;;;;;71.0;;;;;;;;68.0;;;;;;;;3.0;;;;;;;;2.0;;;;;;;
55;Totaal mannen en vrouwen;1;Totaal vooropleidingen;Cohort 1995;10120.0;3.0;44.0;58.0;65.0;68.0;70.0;72.0;3.0;44.0;58.0;64.0;67.0;69.0;70.0;3.0;42.0;53.0;57.0;59.0;60.0;60.0;0.0;2.0;5.0;7.0;8.0;9.0;9.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;15.0;19.0;21.0;23.0;24.0;24.0;25.0;25.0;84.0;79.0;76.0;34.0;18.0;11.0;7.0;5.0;82.0;76.0;73.0;31.0;15.0;9.0;5.0;4.0;76.0;69.0;62.0;22.0;9.0;5.0;3.0;2.0;6.0;8.0;11.0;9.0;6.0;4.0;2.0;2.0;2.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0
56;Totaal mannen en vrouwen;1;Totaal vooropleidingen;Cohort 1996;10330.0;2.0;45.0;60.0;66.0;69.0;71.0;73.0;2.0;45.0;60.0;65.0;68.0;70.0;71.0;2.0;43.0;54.0;58.0;60.0;61.0;61.0;0.0;2.0;5.0;7.0;9.0;9.0;10.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;15.0;18.0;21.0;22.0;22.0;23.0;23.0;23.0;85.0;80.0;77.0;33.0;18.0;11.0;8.0;6.0;83.0;78.0;74.0;30.0;15.0;9.0;7.0;5.0;77.0;67.0;63.0;21.0;10.0;6.0;4.0;3.0;6.0;11.0;11.0;9.0;6.0;4.0;3.0;2.0;2.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0
57;Totaal mannen en vrouwen;1;Totaal vooropleidingen;Cohort 1997;10430.0;3.0;46.0;60.0;67.0;70.0;72.0;74.0;3.0;46.0;60.0;66.0;69.0;71.0;72.0;3.0;44.0;55.0;59.0;61.0;62.0;62.0;0.0;2.0;5.0;7.0;8.0;9.0;10.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;15.0;18.0;20.0;21.0;21.0;22.0;22.0;22.0;85.0;80.0;76.0;33.0;18.0;12.0;8.0;6.0;83.0;77.0;74.0;30.0;16.0;10.0;6.0;5.0;74.0;67.0;63.0;21.0;10.0;5.0;3.0;2.0;9.0;11.0;11.0;9.0;6.0;4.0;3.0;2.0;2.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0
58;Totaal mannen en vrouwen;1;Totaal vooropleidingen;Cohort 1998;10340.0;5.0;49.0;61.0;67.0;72.0;74.0;;5.0;48.0;61.0;67.0;70.0;72.0;;5.0;48.0;59.0;62.0;64.0;65.0;;0.0;1.0;3.0;5.0;6.0;7.0;;0.0;0.0;0.0;1.0;1.0;2.0;;15.0;18.0;20.0;20.0;20.0;20.0;20.0;21.0;85.0;80.0;75.0;32.0;19.0;13.0;8.0;5.0;83.0;77.0;72.0;29.0;16.0;10.0;6.0;4.0;77.0;69.0;64.0;21.0;10.0;6.0;4.0;3.0;6.0;8.0;8.0;8.0;6.0;4.0;2.0;2.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0
59;Totaal mannen en vrouwen;1;Totaal vooropleidingen;Cohort 1999;11360.0;5.0;48.0;60.0;67.0;71.0;;;5.0;48.0;60.0;66.0;69.0;;;5.0;47.0;57.0;61.0;63.0;;;0.0;1.0;3.0;5.0;6.0;;;0.0;0.0;0.0;1.0;2.0;;;16.0;20.0;21.0;21.0;21.0;21.0;22.0;;84.0;79.0;74.0;31.0;19.0;12.0;8.0;;82.0;76.0;71.0;28.0;16.0;10.0;6.0;;76.0;68.0;62.0;20.0;10.0;6.0;4.0;;6.0;8.0;9.0;8.0;6.0;4.0;3.0;;2.0;3.0;3.0;3.0;3.0;2.0;1.0;
60;Totaal mannen en vrouwen;1;Totaal vooropleidingen;Cohort 2000;11710.0;6.0;47.0;59.0;65.0;;;;6.0;47.0;59.0;64.0;;;;6.0;46.0;56.0;59.0;;;;0.0;1.0;3.0;5.0;;;;0.0;0.0;1.0;2.0;;;;16.0;20.0;21.0;21.0;21.0;22.0;;;84.0;78.0;73.0;32.0;19.0;13.0;;;82.0;74.0;70.0;29.0;17.0;11.0;;;75.0;67.0;61.0;21.0;10.0;7.0;;;6.0;8.0;8.0;8.0;6.0;5.0;;;2.0;3.0;3.0;3.0;3.0;2.0;;
61;Totaal mannen en vrouwen;1;Totaal vooropleidingen;Cohort 2001;10450.0;8.0;48.0;60.0;;;;;8.0;47.0;58.0;;;;;8.0;46.0;56.0;;;;;0.0;1.0;3.0;;;;;0.0;1.0;1.0;;;;;17.0;20.0;21.0;21.0;22.0;;;;83.0;77.0;71.0;31.0;18.0;;;;81.0;74.0;68.0;28.0;16.0;;;;75.0;66.0;59.0;20.0;10.0;;;;6.0;8.0;9.0;8.0;7.0;;;;2.0;3.0;3.0;3.0;2.0;;;
62;Totaal mannen en vrouwen;1;Totaal vooropleidingen;Cohort 2002;10430.0;10.0;47.0;;;;;;10.0;46.0;;;;;;10.0;46.0;;;;;;0.0;1.0;;;;;;0.0;0.0;;;;;;15.0;18.0;19.0;20.0;;;;;85.0;80.0;71.0;33.0;;;;;83.0;77.0;68.0;30.0;;;;;77.0;69.0;59.0;22.0;;;;;6.0;8.0;9.0;8.0;;;;;2.0;3.0;3.0;3.0;;;;
63;Totaal mannen en vrouwen;1;Totaal vooropleidingen;Cohort 2003;12320.0;11.0;;;;;;;11.0;;;;;;;11.0;;;;;;;0.0;;;;;;;0.0;;;;;;;13.0;18.0;19.0;;;;;;86.0;80.0;70.0;;;;;;85.0;78.0;67.0;;;;;;78.0;68.0;57.0;;;;;;7.0;9.0;10.0;;;;;;2.0;3.0;3.0;;;;;
64;Totaal mannen en vrouwen;1;Totaal vooropleidingen;Cohort 2004;12770.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;19.0;;;;;;;85.0;80.0;;;;;;;84.0;78.0;;;;;;;77.0;68.0;;;;;;;7.0;10.0;;;;;;;2.0;2.0;;;;;;
65;Totaal mannen en vrouwen;1;Totaal vooropleidingen;Cohort 2005;12660.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;;;;;;;;84.0;;;;;;;;83.0;;;;;;;;74.0;;;;;;;;9.0;;;;;;;;2.0;;;;;;;
66;Totaal mannen en vrouwen;1;MBO;Cohort 1995;2100.0;1.0;43.0;59.0;64.0;66.0;67.0;68.0;1.0;43.0;59.0;64.0;66.0;67.0;68.0;1.0;41.0;53.0;57.0;58.0;59.0;59.0;0.0;2.0;6.0;7.0;7.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;27.0;28.0;29.0;30.0;30.0;30.0;80.0;75.0;72.0;29.0;12.0;7.0;4.0;3.0;79.0;74.0;72.0;28.0;11.0;6.0;4.0;3.0;75.0;68.0;63.0;21.0;8.0;4.0;2.0;1.0;5.0;6.0;9.0;7.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
67;Totaal mannen en vrouwen;1;MBO;Cohort 1996;2240.0;1.0;45.0;60.0;65.0;67.0;69.0;70.0;1.0;45.0;60.0;65.0;67.0;68.0;69.0;1.0;42.0;54.0;57.0;58.0;59.0;60.0;0.0;3.0;6.0;8.0;8.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;24.0;26.0;27.0;28.0;28.0;27.0;28.0;80.0;76.0;73.0;28.0;12.0;7.0;6.0;4.0;80.0;75.0;72.0;27.0;12.0;7.0;5.0;4.0;75.0;65.0;62.0;20.0;8.0;5.0;3.0;2.0;5.0;10.0;10.0;7.0;4.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
68;Totaal mannen en vrouwen;1;MBO;Cohort 1997;2350.0;2.0;46.0;60.0;65.0;67.0;69.0;70.0;2.0;46.0;59.0;65.0;67.0;69.0;70.0;1.0;43.0;54.0;58.0;59.0;61.0;61.0;0.0;3.0;6.0;7.0;8.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;23.0;26.0;27.0;27.0;27.0;28.0;28.0;81.0;77.0;72.0;27.0;13.0;7.0;5.0;3.0;80.0;76.0;72.0;26.0;12.0;7.0;5.0;3.0;72.0;66.0;63.0;20.0;9.0;5.0;3.0;2.0;9.0;9.0;9.0;7.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
69;Totaal mannen en vrouwen;1;MBO;Cohort 1998;2440.0;3.0;47.0;60.0;64.0;67.0;69.0;;3.0;47.0;60.0;64.0;67.0;68.0;;3.0;46.0;57.0;60.0;62.0;63.0;;0.0;1.0;3.0;4.0;5.0;5.0;;0.0;0.0;0.0;0.0;1.0;1.0;;19.0;24.0;26.0;27.0;27.0;27.0;27.0;27.0;81.0;76.0;71.0;26.0;13.0;9.0;6.0;4.0;80.0;75.0;70.0;25.0;12.0;8.0;5.0;4.0;75.0;69.0;64.0;20.0;9.0;6.0;4.0;3.0;5.0;6.0;6.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
70;Totaal mannen en vrouwen;1;MBO;Cohort 1999;2670.0;5.0;48.0;59.0;64.0;66.0;;;5.0;48.0;59.0;63.0;66.0;;;5.0;47.0;56.0;59.0;61.0;;;0.0;1.0;3.0;4.0;4.0;;;0.0;0.0;0.0;0.0;0.0;;;21.0;26.0;28.0;28.0;28.0;28.0;29.0;;79.0;73.0;67.0;24.0;13.0;8.0;5.0;;79.0;73.0;67.0;23.0;12.0;8.0;5.0;;74.0;67.0;61.0;18.0;9.0;6.0;4.0;;5.0;6.0;6.0;5.0;3.0;2.0;1.0;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;
71;Totaal mannen en vrouwen;1;MBO;Cohort 2000;2650.0;7.0;51.0;61.0;65.0;;;;7.0;51.0;61.0;65.0;;;;7.0;49.0;57.0;60.0;;;;0.0;2.0;4.0;4.0;;;;0.0;0.0;0.0;0.0;;;;21.0;25.0;26.0;26.0;27.0;27.0;;;79.0;74.0;67.0;23.0;12.0;8.0;;;79.0;73.0;66.0;23.0;12.0;8.0;;;74.0;67.0;60.0;18.0;9.0;5.0;;;5.0;7.0;6.0;5.0;3.0;2.0;;;0.0;1.0;1.0;1.0;1.0;0.0;;
72;Totaal mannen en vrouwen;1;MBO;Cohort 2001;2990.0;10.0;48.0;59.0;;;;;10.0;48.0;59.0;;;;;10.0;47.0;56.0;;;;;0.0;2.0;3.0;;;;;0.0;0.0;0.0;;;;;22.0;26.0;27.0;28.0;29.0;;;;78.0;73.0;62.0;24.0;12.0;;;;78.0;73.0;62.0;23.0;12.0;;;;72.0;66.0;55.0;18.0;8.0;;;;5.0;7.0;6.0;5.0;3.0;;;;1.0;1.0;1.0;0.0;0.0;;;
73;Totaal mannen en vrouwen;1;MBO;Cohort 2002;2560.0;21.0;51.0;;;;;;21.0;51.0;;;;;;21.0;50.0;;;;;;0.0;1.0;;;;;;0.0;0.0;;;;;;19.0;24.0;24.0;26.0;;;;;81.0;75.0;54.0;23.0;;;;;81.0;74.0;54.0;23.0;;;;;76.0;69.0;48.0;18.0;;;;;5.0;5.0;6.0;5.0;;;;;0.0;1.0;0.0;0.0;;;;
74;Totaal mannen en vrouwen;1;MBO;Cohort 2003;3630.0;20.0;;;;;;;20.0;;;;;;;20.0;;;;;;;0.0;;;;;;;0.0;;;;;;;16.0;20.0;22.0;;;;;;84.0;78.0;58.0;;;;;;84.0;78.0;57.0;;;;;;80.0;72.0;51.0;;;;;;5.0;6.0;6.0;;;;;;0.0;1.0;1.0;;;;;
75;Totaal mannen en vrouwen;1;MBO;Cohort 2004;3970.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.0;23.0;;;;;;;82.0;76.0;;;;;;;81.0;76.0;;;;;;;76.0;69.0;;;;;;;5.0;7.0;;;;;;;0.0;0.0;;;;;;
76;Totaal mannen en vrouwen;1;MBO;Cohort 2005;4130.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.0;;;;;;;;82.0;;;;;;;;81.0;;;;;;;;75.0;;;;;;;;6.0;;;;;;;;0.0;;;;;;;
77;Totaal mannen en vrouwen;1;HAVO;Cohort 1995;5460.0;0.0;43.0;58.0;66.0;69.0;72.0;73.0;0.0;43.0;58.0;65.0;68.0;71.0;72.0;0.0;42.0;54.0;58.0;60.0;61.0;62.0;0.0;1.0;4.0;7.0;8.0;9.0;10.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;14.0;17.0;19.0;20.0;21.0;22.0;22.0;22.0;86.0;83.0;81.0;37.0;21.0;13.0;8.0;6.0;84.0;80.0;78.0;34.0;18.0;11.0;7.0;5.0;77.0;71.0;66.0;23.0;10.0;6.0;4.0;2.0;7.0;9.0;12.0;11.0;8.0;5.0;3.0;2.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0
78;Totaal mannen en vrouwen;1;HAVO;Cohort 1996;5690.0;0.0;45.0;60.0;67.0;71.0;73.0;75.0;0.0;45.0;60.0;67.0;70.0;72.0;73.0;0.0;43.0;55.0;59.0;61.0;62.0;63.0;0.0;2.0;5.0;7.0;9.0;10.0;10.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;13.0;16.0;18.0;19.0;20.0;20.0;20.0;21.0;87.0;84.0;82.0;36.0;20.0;13.0;9.0;6.0;85.0;82.0;79.0;33.0;18.0;11.0;7.0;5.0;79.0;70.0;67.0;23.0;11.0;6.0;4.0;3.0;6.0;12.0;12.0;10.0;7.0;5.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0
79;Totaal mannen en vrouwen;1;HAVO;Cohort 1997;5750.0;0.0;45.0;60.0;67.0;72.0;74.0;76.0;0.0;45.0;60.0;67.0;71.0;73.0;74.0;0.0;44.0;56.0;59.0;62.0;62.0;63.0;0.0;2.0;5.0;7.0;9.0;10.0;11.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;13.0;16.0;18.0;19.0;19.0;19.0;19.0;19.0;87.0;84.0;82.0;36.0;21.0;14.0;9.0;7.0;85.0;81.0;79.0;33.0;18.0;11.0;7.0;5.0;76.0;69.0;67.0;23.0;10.0;6.0;4.0;3.0;9.0;12.0;12.0;11.0;8.0;5.0;4.0;3.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0
80;Totaal mannen en vrouwen;1;HAVO;Cohort 1998;5740.0;1.0;47.0;62.0;68.0;73.0;76.0;;1.0;47.0;61.0;68.0;72.0;74.0;;1.0;47.0;59.0;63.0;65.0;66.0;;0.0;0.0;3.0;5.0;7.0;8.0;;0.0;0.0;0.0;0.0;1.0;2.0;;13.0;16.0;17.0;17.0;17.0;17.0;18.0;18.0;87.0;84.0;82.0;35.0;21.0;14.0;9.0;6.0;85.0;82.0;79.0;32.0;19.0;12.0;7.0;5.0;79.0;72.0;69.0;23.0;11.0;7.0;4.0;3.0;7.0;9.0;10.0;10.0;8.0;5.0;4.0;2.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0
81;Totaal mannen en vrouwen;1;HAVO;Cohort 1999;6450.0;1.0;47.0;60.0;68.0;72.0;;;1.0;47.0;60.0;67.0;70.0;;;1.0;46.0;57.0;61.0;63.0;;;0.0;0.0;3.0;6.0;8.0;;;0.0;0.0;0.0;1.0;2.0;;;14.0;17.0;18.0;18.0;18.0;18.0;19.0;;86.0;83.0;81.0;35.0;22.0;14.0;9.0;;84.0;80.0;78.0;32.0;19.0;12.0;8.0;;76.0;70.0;67.0;21.0;10.0;6.0;4.0;;7.0;10.0;11.0;11.0;9.0;6.0;4.0;;2.0;3.0;3.0;3.0;3.0;2.0;2.0;
82;Totaal mannen en vrouwen;1;HAVO;Cohort 2000;6680.0;1.0;45.0;59.0;66.0;;;;1.0;45.0;59.0;65.0;;;;1.0;44.0;56.0;59.0;;;;0.0;0.0;3.0;5.0;;;;0.0;0.0;1.0;2.0;;;;14.0;18.0;18.0;18.0;18.0;18.0;;;86.0;82.0;81.0;37.0;23.0;15.0;;;84.0;79.0;77.0;34.0;20.0;13.0;;;77.0;69.0;67.0;23.0;11.0;7.0;;;8.0;10.0;11.0;11.0;8.0;6.0;;;2.0;3.0;4.0;4.0;3.0;2.0;;
83;Totaal mannen en vrouwen;1;HAVO;Cohort 2001;4950.0;1.0;47.0;61.0;;;;;1.0;47.0;60.0;;;;;1.0;47.0;57.0;;;;;0.0;0.0;3.0;;;;;0.0;1.0;1.0;;;;;13.0;14.0;14.0;15.0;15.0;;;;87.0;86.0;84.0;38.0;24.0;;;;85.0;82.0;80.0;34.0;21.0;;;;77.0;71.0;68.0;22.0;11.0;;;;7.0;11.0;12.0;12.0;10.0;;;;2.0;3.0;4.0;3.0;3.0;;;
84;Totaal mannen en vrouwen;1;HAVO;Cohort 2002;5370.0;1.0;45.0;;;;;;1.0;45.0;;;;;;1.0;44.0;;;;;;0.0;1.0;;;;;;0.0;0.0;;;;;;12.0;14.0;15.0;15.0;;;;;88.0;86.0;84.0;39.0;;;;;87.0;83.0;81.0;36.0;;;;;78.0;72.0;69.0;25.0;;;;;9.0;11.0;12.0;12.0;;;;;2.0;3.0;3.0;3.0;;;;
85;Totaal mannen en vrouwen;1;HAVO;Cohort 2003;5920.0;2.0;;;;;;;2.0;;;;;;;2.0;;;;;;;0.0;;;;;;;0.0;;;;;;;10.0;13.0;14.0;;;;;;90.0;87.0;84.0;;;;;;88.0;84.0;81.0;;;;;;78.0;71.0;67.0;;;;;;9.0;13.0;14.0;;;;;;2.0;3.0;4.0;;;;;
86;Totaal mannen en vrouwen;1;HAVO;Cohort 2004;6170.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;14.0;;;;;;;88.0;86.0;;;;;;;87.0;83.0;;;;;;;77.0;69.0;;;;;;;10.0;14.0;;;;;;;1.0;3.0;;;;;;
87;Totaal mannen en vrouwen;1;HAVO;Cohort 2005;6170.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;;;;;;;;87.0;;;;;;;;85.0;;;;;;;;73.0;;;;;;;;12.0;;;;;;;;2.0;;;;;;;
88;Totaal mannen en vrouwen;1;VWO;Cohort 1995;1350.0;2.0;51.0;67.0;74.0;78.0;80.0;81.0;2.0;51.0;66.0;71.0;74.0;75.0;76.0;2.0;47.0;58.0;61.0;63.0;64.0;64.0;0.0;4.0;8.0;10.0;11.0;12.0;12.0;0.0;0.0;1.0;2.0;4.0;4.0;5.0;8.0;11.0;12.0;14.0;15.0;15.0;16.0;16.0;92.0;89.0;86.0;35.0;18.0;11.0;6.0;4.0;87.0;83.0;80.0;29.0;13.0;7.0;4.0;3.0;81.0;76.0;67.0;20.0;8.0;4.0;2.0;1.0;6.0;7.0;13.0;10.0;6.0;3.0;2.0;1.0;5.0;6.0;6.0;5.0;5.0;4.0;2.0;1.0
89;Totaal mannen en vrouwen;1;VWO;Cohort 1996;1410.0;3.0;53.0;68.0;75.0;79.0;81.0;83.0;3.0;53.0;68.0;73.0;75.0;77.0;77.0;3.0;50.0;60.0;64.0;65.0;66.0;67.0;0.0;3.0;7.0;9.0;10.0;10.0;11.0;0.0;0.0;1.0;2.0;4.0;5.0;5.0;7.0;9.0;11.0;13.0;13.0;13.0;13.0;13.0;93.0;91.0;85.0;34.0;19.0;11.0;8.0;5.0;87.0;84.0;79.0;28.0;13.0;7.0;5.0;3.0;82.0;72.0;67.0;19.0;8.0;5.0;3.0;2.0;5.0;12.0;12.0;9.0;4.0;2.0;2.0;1.0;6.0;7.0;7.0;7.0;6.0;4.0;3.0;2.0
