ID;Persoonskenmerken;RegioS;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;TotaalJeugdhulpZonderVerblijf_2;AlleenJeugdhulpZonderVerblijf_3;JHzvEnJeugdhulpMetVerblijf_4;JHzvEnJeugdbeschermingJB_5;JHzvEnJeugdreclasseringJR_6;JHzvEnJBEnJR_7;JHzvEnAndereJeugdzorg_8;TotaalJeugdhulpMetVerblijf_9;AlleenJeugdhulpMetVerblijf_10;JHmvEnJeugdhulpZonderVerblijf_11;JHmvEnJeugdbeschermingJB_12;JHmvEnJeugdreclasseringJR_13;JHmvEnJBEnJR_14;JHmvEnAndereJeugdzorg_15;TotaalJeugdbescherming_16;AlleenJeugdbescherming_17;JBEnJeugdhulp_18;JBEnJeugdreclasseringJR_19;JBEnJeugdhulpEnJR_20;JBEnAndereJeugdzorg_21;TotaalJeugdreclassering_22;AlleenJeugdreclassering_23;JREnJeugdhulp_24;JREnJeugdbeschermingJB_25;JREnJeugdhulpEnJB_26;JREnAndereJeugdzorg_27
97;Totaal;Flevoland (PV);1e halfjaar 2017;9245;7500.0;6555.0;500.0;145.0;35.0;;265.0;2120.0;910.0;500.0;425.0;20.0;10.0;265.0;1100.0;270.0;800.0;;25.0;;210.0;105.0;75.0;;25.0;
98;Totaal;Flevoland (PV);2e halfjaar 2017;9515;7820.0;6860.0;520.0;140.0;35.0;;255.0;2120.0;900.0;520.0;405.0;20.0;15.0;255.0;1070.0;260.0;775.0;;30.0;;195.0;90.0;75.0;;30.0;
99;Totaal;Flevoland (PV);2017;10920;9105.0;7840.0;690.0;180.0;40.0;10.0;350.0;2460.0;950.0;690.0;435.0;25.0;10.0;350.0;1230.0;275.0;910.0;;35.0;;255.0;110.0;100.0;;35.0;
100;Totaal;Gelderland (PV);1e kwartaal 2015;30960;26775.0;23870.0;955.0;830.0;160.0;10.0;950.0;4090.0;865.0;955.0;1290.0;15.0;15.0;950.0;4440.0;1355.0;3020.0;25.0;45.0;;900.0;620.0;210.0;25.0;45.0;
101;Totaal;Gelderland (PV);1e halfjaar 2015;35505;31345.0;27945.0;1135.0;950.0;195.0;20.0;1100.0;4415.0;890.0;1135.0;1250.0;20.0;25.0;1100.0;4625.0;1310.0;3230.0;25.0;60.0;;995.0;645.0;265.0;25.0;60.0;
102;Totaal;Gelderland (PV);2e halfjaar 2015;38095;34110.0;30645.0;1210.0;885.0;215.0;20.0;1135.0;4510.0;950.0;1210.0;1170.0;25.0;15.0;1135.0;4400.0;1200.0;3095.0;20.0;80.0;;990.0;600.0;290.0;20.0;80.0;
103;Totaal;Gelderland (PV);2015;43060;38900.0;34670.0;1455.0;1105.0;255.0;25.0;1395.0;4970.0;895.0;1455.0;1180.0;20.0;25.0;1395.0;4990.0;1310.0;3545.0;25.0;105.0;;1185.0;700.0;350.0;25.0;105.0;
104;Totaal;Gelderland (PV);1e halfjaar 2016;38380;33940.0;30895.0;1080.0;845.0;220.0;15.0;880.0;4675.0;1315.0;1080.0;1335.0;35.0;25.0;880.0;4200.0;1120.0;3000.0;20.0;65.0;;970.0;590.0;295.0;20.0;65.0;
105;Totaal;Gelderland (PV);2e halfjaar 2016;40750;36565.0;33290.0;1195.0;885.0;220.0;25.0;945.0;4840.0;1330.0;1195.0;1315.0;35.0;25.0;945.0;4100.0;945.0;3070.0;15.0;70.0;;920.0;525.0;305.0;15.0;70.0;
106;Totaal;Gelderland (PV);2016;46175;41770.0;37745.0;1465.0;1070.0;265.0;30.0;1195.0;5320.0;1295.0;1465.0;1305.0;30.0;40.0;1195.0;4660.0;1085.0;3460.0;20.0;95.0;;1125.0;635.0;375.0;20.0;95.0;
107;Totaal;Gelderland (PV);1e halfjaar 2017;40630;36440.0;33105.0;1245.0;920.0;195.0;30.0;945.0;5000.0;1405.0;1245.0;1325.0;55.0;25.0;945.0;4040.0;825.0;3125.0;15.0;75.0;;925.0;535.0;295.0;15.0;75.0;
108;Totaal;Gelderland (PV);2e halfjaar 2017;42190;38010.0;34500.0;1310.0;1015.0;225.0;25.0;930.0;5020.0;1415.0;1310.0;1280.0;55.0;25.0;930.0;4120.0;860.0;3170.0;15.0;70.0;;930.0;530.0;315.0;15.0;70.0;
109;Totaal;Gelderland (PV);2017;48160;43980.0;39675.0;1645.0;1140.0;280.0;35.0;1205.0;5570.0;1355.0;1645.0;1275.0;60.0;35.0;1205.0;4500.0;860.0;3520.0;15.0;105.0;;1105.0;585.0;400.0;15.0;105.0;
110;Totaal;Utrecht (PV);1e kwartaal 2015;17760;15035.0;13835.0;330.0;380.0;60.0;35.0;395.0;2135.0;660.0;330.0;715.0;20.0;15.0;395.0;2495.0;935.0;1475.0;30.0;55.0;;530.0;360.0;85.0;30.0;55.0;
111;Totaal;Utrecht (PV);1e halfjaar 2015;20655;17970.0;16495.0;435.0;440.0;70.0;40.0;490.0;2285.0;635.0;435.0;695.0;15.0;15.0;490.0;2610.0;920.0;1590.0;30.0;70.0;;580.0;380.0;105.0;30.0;70.0;
112;Totaal;Utrecht (PV);2e halfjaar 2015;21805;19400.0;17795.0;545.0;430.0;85.0;25.0;520.0;2345.0;645.0;545.0;600.0;20.0;15.0;520.0;2370.0;770.0;1525.0;20.0;60.0;;530.0;335.0;115.0;20.0;60.0;
113;Totaal;Utrecht (PV);2015;25320;22640.0;20675.0;635.0;555.0;100.0;40.0;635.0;2595.0;650.0;635.0;640.0;20.0;15.0;635.0;2810.0;915.0;1775.0;30.0;90.0;;670.0;410.0;140.0;30.0;90.0;
114;Totaal;Utrecht (PV);1e halfjaar 2016;25710;23280.0;21645.0;575.0;520.0;100.0;15.0;425.0;2505.0;745.0;575.0;725.0;15.0;20.0;425.0;2275.0;575.0;1635.0;10.0;55.0;;535.0;340.0;135.0;10.0;55.0;
115;Totaal;Utrecht (PV);2e halfjaar 2016;28120;25885.0;24060.0;655.0;545.0;130.0;15.0;480.0;2570.0;725.0;655.0;680.0;15.0;15.0;480.0;2235.0;505.0;1670.0;10.0;50.0;;510.0;285.0;165.0;10.0;50.0;
116;Totaal;Utrecht (PV);2016;31590;29195.0;26965.0;805.0;660.0;150.0;20.0;595.0;2845.0;720.0;805.0;690.0;15.0;20.0;595.0;2550.0;580.0;1885.0;10.0;75.0;;635.0;360.0;195.0;10.0;75.0;
117;Totaal;Utrecht (PV);1e halfjaar 2017;27910;25810.0;24005.0;570.0;590.0;130.0;20.0;495.0;2330.0;595.0;570.0;645.0;10.0;10.0;495.0;2295.0;535.0;1700.0;20.0;40.0;;495.0;280.0;155.0;20.0;40.0;
118;Totaal;Utrecht (PV);2e halfjaar 2017;28760;26715.0;24825.0;605.0;600.0;125.0;20.0;540.0;2380.0;585.0;605.0;630.0;10.0;;540.0;2330.0;525.0;1740.0;20.0;45.0;;475.0;265.0;150.0;20.0;45.0;
119;Totaal;Utrecht (PV);2017;33795;31715.0;29340.0;740.0;755.0;170.0;25.0;685.0;2635.0;560.0;740.0;630.0;15.0;10.0;685.0;2640.0;545.0;2015.0;15.0;65.0;;600.0;315.0;205.0;15.0;65.0;
120;Totaal;Noord-Holland (PV);1e kwartaal 2015;38065;32815.0;29650.0;865.0;970.0;270.0;90.0;965.0;4570.0;1395.0;865.0;1275.0;35.0;30.0;965.0;4960.0;1600.0;3115.0;70.0;175.0;;1440.0;845.0;350.0;70.0;175.0;
121;Totaal;Noord-Holland (PV);1e halfjaar 2015;43555;38350.0;34505.0;1075.0;1130.0;345.0;105.0;1185.0;4935.0;1400.0;1075.0;1205.0;35.0;30.0;1185.0;5255.0;1565.0;3395.0;75.0;215.0;;1620.0;895.0;430.0;75.0;215.0;
122;Totaal;Noord-Holland (PV);2e halfjaar 2015;45305;40435.0;36435.0;1235.0;1060.0;370.0;90.0;1250.0;5075.0;1395.0;1235.0;1145.0;30.0;25.0;1250.0;4920.0;1380.0;3285.0;40.0;210.0;;1580.0;855.0;470.0;40.0;210.0;
123;Totaal;Noord-Holland (PV);2015;51815;46670.0;41680.0;1465.0;1375.0;450.0;125.0;1575.0;5625.0;1365.0;1465.0;1150.0;35.0;30.0;1575.0;5810.0;1555.0;3885.0;80.0;290.0;;1860.0;925.0;565.0;80.0;290.0;
124;Totaal;Noord-Holland (PV);1e halfjaar 2016;50385;45290.0;41315.0;1330.0;1050.0;450.0;75.0;1070.0;5490.0;1680.0;1330.0;1345.0;30.0;35.0;1070.0;4710.0;1175.0;3305.0;35.0;195.0;;1580.0;800.0;550.0;35.0;195.0;
125;Totaal;Noord-Holland (PV);2e halfjaar 2016;52185;47270.0;43115.0;1390.0;1110.0;465.0;60.0;1125.0;5640.0;1735.0;1390.0;1325.0;35.0;30.0;1125.0;4680.0;1080.0;3390.0;25.0;185.0;;1480.0;690.0;580.0;25.0;185.0;
126;Totaal;Noord-Holland (PV);2016;60275;55160.0;49945.0;1770.0;1325.0;550.0;90.0;1480.0;6280.0;1655.0;1770.0;1315.0;30.0;30.0;1480.0;5365.0;1205.0;3865.0;35.0;265.0;;1830.0;845.0;685.0;35.0;265.0;
127;Totaal;Noord-Holland (PV);1e halfjaar 2017;50520;45805.0;41575.0;1565.0;1145.0;440.0;50.0;1025.0;5510.0;1545.0;1565.0;1315.0;30.0;35.0;1025.0;4645.0;1105.0;3340.0;40.0;160.0;;1390.0;645.0;545.0;40.0;160.0;
128;Totaal;Noord-Holland (PV);2e halfjaar 2017;51180;46650.0;42225.0;1630.0;1195.0;430.0;50.0;1120.0;5590.0;1510.0;1630.0;1270.0;35.0;25.0;1120.0;4670.0;1065.0;3420.0;40.0;145.0;;1325.0;585.0;555.0;40.0;145.0;
129;Totaal;Noord-Holland (PV);2017;59610;54965.0;49410.0;2030.0;1455.0;550.0;75.0;1450.0;6260.0;1450.0;2030.0;1265.0;25.0;35.0;1450.0;5330.0;1135.0;3945.0;45.0;210.0;;1645.0;690.0;700.0;45.0;210.0;
130;Totaal;Zuid-Holland (PV);1e kwartaal 2015;59810;52560.0;46605.0;1735.0;1670.0;475.0;125.0;1945.0;7065.0;1370.0;1735.0;1925.0;35.0;50.0;1945.0;8170.0;2430.0;5405.0;85.0;250.0;;2260.0;1355.0;570.0;85.0;250.0;
131;Totaal;Zuid-Holland (PV);1e halfjaar 2015;69685;62615.0;55535.0;2090.0;1940.0;595.0;150.0;2305.0;7680.0;1330.0;2090.0;1860.0;35.0;55.0;2305.0;8640.0;2315.0;5925.0;95.0;310.0;;2490.0;1375.0;710.0;95.0;310.0;
132;Totaal;Zuid-Holland (PV);2e halfjaar 2015;76640;70235.0;62860.0;2290.0;1860.0;700.0;140.0;2380.0;7625.0;1175.0;2290.0;1695.0;25.0;55.0;2380.0;8170.0;2050.0;5760.0;70.0;290.0;;2505.0;1335.0;805.0;70.0;290.0;
133;Totaal;Zuid-Holland (PV);2015;85800;78860.0;69935.0;2640.0;2385.0;770.0;190.0;2940.0;8700.0;1315.0;2640.0;1720.0;30.0;60.0;2940.0;9520.0;2250.0;6765.0;95.0;410.0;;2895.0;1465.0;925.0;95.0;410.0;
134;Totaal;Zuid-Holland (PV);1e halfjaar 2016;75380;68220.0;61575.0;2215.0;1805.0;615.0;135.0;1880.0;7815.0;1490.0;2215.0;2135.0;40.0;60.0;1880.0;8055.0;2035.0;5660.0;65.0;290.0;;2410.0;1340.0;710.0;65.0;290.0;
135;Totaal;Zuid-Holland (PV);2e halfjaar 2016;80615;73815.0;66615.0;2425.0;1965.0;680.0;145.0;1985.0;8015.0;1495.0;2425.0;2005.0;45.0;60.0;1985.0;8035.0;1880.0;5815.0;55.0;290.0;;2390.0;1265.0;780.0;55.0;290.0;
136;Totaal;Zuid-Holland (PV);2016;91830;84830.0;75995.0;2905.0;2370.0;795.0;175.0;2590.0;8945.0;1380.0;2905.0;1975.0;40.0;60.0;2590.0;9205.0;2055.0;6675.0;70.0;400.0;;2820.0;1420.0;925.0;70.0;400.0;
137;Totaal;Zuid-Holland (PV);1e halfjaar 2017;81745;75245.0;67445.0;2660.0;2140.0;685.0;145.0;2170.0;8405.0;1615.0;2660.0;1865.0;40.0;55.0;2170.0;8070.0;1680.0;6045.0;60.0;280.0;;2305.0;1180.0;775.0;60.0;280.0;
138;Totaal;Zuid-Holland (PV);2e halfjaar 2017;83625;77240.0;69230.0;2780.0;2145.0;660.0;140.0;2285.0;8595.0;1635.0;2780.0;1805.0;45.0;45.0;2285.0;8065.0;1660.0;6070.0;50.0;290.0;;2250.0;1145.0;770.0;50.0;290.0;
139;Totaal;Zuid-Holland (PV);2017;96970;90620.0;80715.0;3360.0;2615.0;855.0;190.0;2885.0;9590.0;1505.0;3360.0;1745.0;40.0;50.0;2885.0;9135.0;1675.0;7000.0;60.0;400.0;;2715.0;1265.0;985.0;60.0;400.0;
140;Totaal;Zeeland (PV);1e kwartaal 2015;5670;4820.0;4330.0;195.0;115.0;25.0;;150.0;945.0;320.0;195.0;275.0;;;150.0;695.0;155.0;525.0;;10.0;;145.0;95.0;35.0;;10.0;
141;Totaal;Zeeland (PV);1e halfjaar 2015;6510;5655.0;5045.0;265.0;130.0;30.0;;180.0;1035.0;320.0;265.0;270.0;;;180.0;735.0;155.0;560.0;;10.0;;165.0;100.0;45.0;;10.0;
142;Totaal;Zeeland (PV);2e halfjaar 2015;7020;6175.0;5520.0;290.0;145.0;30.0;;185.0;1060.0;330.0;290.0;240.0;;;185.0;735.0;160.0;565.0;;;;150.0;100.0;45.0;;;
143;Totaal;Zeeland (PV);2015;7840;6975.0;6170.0;350.0;175.0;45.0;;230.0;1155.0;315.0;350.0;250.0;;;230.0;830.0;170.0;640.0;;15.0;;195.0;115.0;65.0;;15.0;
144;Totaal;Zeeland (PV);1e halfjaar 2016;7030;6085.0;5510.0;220.0;165.0;40.0;;150.0;1045.0;355.0;220.0;310.0;10.0;;150.0;810.0;185.0;615.0;;;;145.0;80.0;55.0;;;
145;Totaal;Zeeland (PV);2e halfjaar 2016;7260;6385.0;5700.0;280.0;205.0;40.0;;160.0;1105.0;345.0;280.0;315.0;10.0;;160.0;815.0;140.0;670.0;;;;135.0;70.0;60.0;;;
146;Totaal;Zeeland (PV);2016;8385;7495.0;6640.0;340.0;245.0;55.0;;210.0;1195.0;330.0;340.0;305.0;10.0;;210.0;915.0;160.0;740.0;;10.0;;175.0;80.0;80.0;;10.0;
147;Totaal;Zeeland (PV);1e halfjaar 2017;7215;6245.0;5435.0;380.0;205.0;40.0;;180.0;1300.0;430.0;380.0;300.0;10.0;;180.0;830.0;150.0;665.0;;10.0;;155.0;70.0;65.0;;10.0;
148;Totaal;Zeeland (PV);2e halfjaar 2017;7520;6600.0;5735.0;400.0;220.0;35.0;;210.0;1295.0;400.0;400.0;275.0;10.0;;210.0;855.0;150.0;690.0;;10.0;;145.0;80.0;55.0;;10.0;
149;Totaal;Zeeland (PV);2017;8660;7750.0;6655.0;510.0;280.0;45.0;;255.0;1435.0;380.0;510.0;275.0;15.0;;255.0;960.0;155.0;785.0;;15.0;;175.0;80.0;75.0;;15.0;
150;Totaal;Noord-Brabant (PV);1e kwartaal 2015;36745;32685.0;28900.0;1150.0;1065.0;215.0;40.0;1315.0;4505.0;1055.0;1150.0;930.0;35.0;20.0;1315.0;4710.0;1355.0;3225.0;35.0;90.0;;1060.0;630.0;300.0;35.0;90.0;
151;Totaal;Noord-Brabant (PV);1e halfjaar 2015;42165;38190.0;33745.0;1375.0;1260.0;240.0;55.0;1515.0;4885.0;1045.0;1375.0;885.0;35.0;25.0;1515.0;4980.0;1270.0;3540.0;40.0;130.0;;1185.0;670.0;345.0;40.0;130.0;
152;Totaal;Noord-Brabant (PV);2e halfjaar 2015;44885;41355.0;36755.0;1440.0;1250.0;265.0;55.0;1590.0;4830.0;940.0;1440.0;805.0;30.0;20.0;1590.0;4785.0;1095.0;3535.0;35.0;120.0;;1120.0;610.0;355.0;35.0;120.0;
153;Totaal;Noord-Brabant (PV);2015;51390;47515.0;41945.0;1760.0;1505.0;315.0;65.0;1920.0;5520.0;990.0;1760.0;780.0;35.0;30.0;1920.0;5505.0;1260.0;4035.0;45.0;170.0;;1400.0;740.0;450.0;45.0;170.0;
154;Totaal;Noord-Brabant (PV);1e halfjaar 2016;43965;39120.0;35595.0;1150.0;1095.0;250.0;45.0;985.0;5315.0;1760.0;1150.0;1345.0;40.0;35.0;985.0;4510.0;1005.0;3365.0;30.0;110.0;;1090.0;625.0;325.0;30.0;110.0;
155;Totaal;Noord-Brabant (PV);2e halfjaar 2016;45810;41035.0;37365.0;1265.0;1140.0;260.0;40.0;960.0;5395.0;1810.0;1265.0;1290.0;35.0;30.0;960.0;4450.0;1000.0;3310.0;40.0;105.0;;1060.0;570.0;345.0;40.0;105.0;
156;Totaal;Noord-Brabant (PV);2016;53140;48285.0;43645.0;1615.0;1365.0;315.0;60.0;1285.0;5980.0;1725.0;1615.0;1280.0;40.0;35.0;1285.0;5055.0;1055.0;3800.0;40.0;160.0;;1295.0;675.0;420.0;40.0;160.0;
157;Totaal;Noord-Brabant (PV);1e halfjaar 2017;44395;39645.0;35970.0;1285.0;1225.0;215.0;35.0;920.0;5395.0;1795.0;1285.0;1335.0;45.0;25.0;920.0;4485.0;955.0;3400.0;35.0;95.0;;990.0;560.0;300.0;35.0;95.0;
158;Totaal;Noord-Brabant (PV);2e halfjaar 2017;47555;42970.0;38985.0;1470.0;1285.0;235.0;40.0;955.0;5505.0;1765.0;1470.0;1255.0;40.0;25.0;955.0;4505.0;955.0;3425.0;30.0;95.0;;955.0;515.0;315.0;30.0;95.0;
159;Totaal;Noord-Brabant (PV);2017;54505;49835.0;44895.0;1810.0;1510.0;290.0;55.0;1270.0;6120.0;1705.0;1810.0;1260.0;45.0;30.0;1270.0;5065.0;970.0;3915.0;35.0;140.0;;1210.0;620.0;410.0;35.0;140.0;
160;Totaal;Limburg (PV);1e kwartaal 2015;17570;15255.0;13485.0;495.0;570.0;70.0;30.0;600.0;2070.0;375.0;495.0;580.0;10.0;15.0;600.0;2730.0;910.0;1715.0;35.0;70.0;;595.0;400.0;90.0;35.0;70.0;
161;Totaal;Limburg (PV);1e halfjaar 2015;20020;17730.0;15600.0;605.0;675.0;90.0;40.0;720.0;2250.0;365.0;605.0;530.0;10.0;20.0;720.0;2900.0;900.0;1880.0;30.0;90.0;;675.0;430.0;120.0;30.0;90.0;
162;Totaal;Limburg (PV);2e halfjaar 2015;21625;19610.0;17245.0;685.0;810.0;115.0;35.0;715.0;2255.0;340.0;685.0;485.0;15.0;15.0;715.0;2790.0;725.0;1965.0;20.0;80.0;;670.0;415.0;155.0;20.0;80.0;
163;Totaal;Limburg (PV);2015;24375;22170.0;19415.0;785.0;885.0;140.0;45.0;900.0;2580.0;360.0;785.0;505.0;15.0;20.0;900.0;3175.0;825.0;2205.0;30.0;115.0;;790.0;455.0;190.0;30.0;115.0;
164;Totaal;Limburg (PV);1e halfjaar 2016;21600;19420.0;17375.0;525.0;775.0;150.0;25.0;575.0;2310.0;540.0;525.0;620.0;15.0;30.0;575.0;2620.0;590.0;1935.0;20.0;75.0;;645.0;360.0;185.0;20.0;75.0;
165;Totaal;Limburg (PV);2e halfjaar 2016;22490;20495.0;18265.0;595.0;775.0;150.0;25.0;680.0;2405.0;545.0;595.0;550.0;15.0;20.0;680.0;2570.0;525.0;1950.0;15.0;75.0;;605.0;325.0;190.0;15.0;75.0;
166;Totaal;Limburg (PV);2016;25550;23455.0;20765.0;715.0;920.0;180.0;30.0;840.0;2640.0;500.0;715.0;545.0;15.0;25.0;840.0;2960.0;610.0;2225.0;20.0;105.0;;740.0;380.0;235.0;20.0;105.0;
167;Totaal;Limburg (PV);1e halfjaar 2017;22910;20900.0;18545.0;695.0;875.0;130.0;20.0;640.0;2455.0;560.0;695.0;525.0;25.0;20.0;640.0;2625.0;545.0;1995.0;20.0;65.0;;570.0;320.0;165.0;20.0;65.0;
168;Totaal;Limburg (PV);2e halfjaar 2017;23660;21730.0;19275.0;740.0;930.0;130.0;25.0;625.0;2510.0;580.0;740.0;525.0;25.0;15.0;625.0;2600.0;485.0;2040.0;15.0;55.0;;540.0;290.0;180.0;15.0;55.0;
169;Totaal;Limburg (PV);2017;26630;24665.0;21720.0;880.0;1040.0;170.0;25.0;830.0;2780.0;530.0;880.0;490.0;25.0;25.0;830.0;2925.0;530.0;2290.0;15.0;90.0;;685.0;355.0;225.0;15.0;90.0;
170;Totaal;Groningen (JZ);1e kwartaal 2015;11935;10745.0;9690.0;285.0;295.0;120.0;10.0;345.0;1290.0;285.0;285.0;360.0;15.0;;345.0;1310.0;320.0;960.0;;30.0;;400.0;210.0;155.0;;30.0;
171;Totaal;Groningen (JZ);1e halfjaar 2015;13145;11970.0;10735.0;340.0;335.0;140.0;15.0;410.0;1395.0;275.0;340.0;350.0;15.0;;410.0;1390.0;310.0;1045.0;;35.0;;445.0;215.0;185.0;;35.0;
172;Totaal;Groningen (JZ);2e halfjaar 2015;13590;12490.0;11205.0;365.0;355.0;145.0;15.0;405.0;1380.0;255.0;365.0;340.0;10.0;10.0;405.0;1385.0;285.0;1060.0;;35.0;;425.0;195.0;185.0;;35.0;
173;Totaal;Groningen (JZ);2015;14955;13770.0;12270.0;425.0;400.0;160.0;20.0;495.0;1560.0;285.0;425.0;330.0;15.0;10.0;495.0;1520.0;310.0;1150.0;;55.0;;515.0;230.0;225.0;;55.0;
174;Totaal;Groningen (JZ);1e halfjaar 2016;12455;11100.0;9880.0;420.0;290.0;120.0;10.0;375.0;1705.0;450.0;420.0;425.0;25.0;10.0;375.0;1345.0;255.0;1055.0;;25.0;;390.0;185.0;175.0;;25.0;
175;Totaal;Groningen (JZ);2e halfjaar 2016;12950;11605.0;10270.0;475.0;315.0;140.0;10.0;395.0;1790.0;480.0;475.0;415.0;15.0;10.0;395.0;1370.0;250.0;1085.0;10.0;25.0;;390.0;165.0;190.0;10.0;25.0;
176;Totaal;Groningen (JZ);2016;14325;12955.0;11410.0;550.0;350.0;160.0;10.0;475.0;1950.0;475.0;550.0;420.0;20.0;10.0;475.0;1480.0;250.0;1185.0;;35.0;;455.0;190.0;220.0;;35.0;
177;Totaal;Groningen (JZ);1e halfjaar 2017;13850;12720.0;11165.0;585.0;335.0;155.0;15.0;465.0;1835.0;420.0;585.0;345.0;20.0;;465.0;1315.0;200.0;1090.0;;25.0;;385.0;140.0;220.0;;25.0;
178;Totaal;Groningen (JZ);2e halfjaar 2017;14555;13470.0;11795.0;655.0;350.0;165.0;15.0;490.0;1905.0;420.0;655.0;320.0;20.0;;490.0;1320.0;190.0;1100.0;;25.0;;390.0;135.0;230.0;;25.0;
179;Totaal;Groningen (JZ);2017;15950;14840.0;12930.0;735.0;390.0;195.0;20.0;575.0;2055.0;415.0;735.0;315.0;15.0;;575.0;1445.0;205.0;1205.0;;35.0;;465.0;155.0;275.0;;35.0;
180;Totaal;Friesland (Fryslân) (JZ);1e kwartaal 2015;11125;9625.0;8590.0;255.0;400.0;45.0;15.0;320.0;1420.0;355.0;255.0;475.0;10.0;;320.0;1705.0;495.0;1170.0;10.0;30.0;;255.0;150.0;65.0;10.0;30.0;
181;Totaal;Friesland (Fryslân) (JZ);1e halfjaar 2015;12700;11240.0;10005.0;320.0;430.0;60.0;15.0;410.0;1545.0;345.0;320.0;450.0;10.0;10.0;410.0;1775.0;475.0;1255.0;10.0;40.0;;305.0;165.0;95.0;10.0;40.0;
182;Totaal;Friesland (Fryslân) (JZ);2e halfjaar 2015;13210;11870.0;10485.0;390.0;455.0;75.0;;465.0;1620.0;315.0;390.0;430.0;15.0;;465.0;1765.0;430.0;1295.0;;35.0;;305.0;145.0;120.0;;35.0;
183;Totaal;Friesland (Fryslân) (JZ);2015;14875;13460.0;11850.0;445.0;505.0;80.0;15.0;565.0;1785.0;330.0;445.0;420.0;10.0;10.0;565.0;1945.0;465.0;1420.0;;55.0;;370.0;175.0;135.0;;55.0;
184;Totaal;Friesland (Fryslân) (JZ);1e halfjaar 2016;12235;10835.0;9455.0;405.0;450.0;75.0;10.0;440.0;1755.0;405.0;405.0;480.0;20.0;;440.0;1720.0;345.0;1325.0;;40.0;;295.0;140.0;110.0;;40.0;
185;Totaal;Friesland (Fryslân) (JZ);2e halfjaar 2016;12475;11090.0;9660.0;425.0;465.0;85.0;;450.0;1765.0;395.0;425.0;475.0;10.0;;450.0;1750.0;365.0;1345.0;;40.0;;290.0;130.0;120.0;;40.0;
186;Totaal;Friesland (Fryslân) (JZ);2016;14225;12840.0;11110.0;500.0;540.0;95.0;15.0;580.0;1945.0;395.0;500.0;450.0;15.0;10.0;580.0;1930.0;360.0;1505.0;;55.0;;350.0;150.0;140.0;;55.0;
187;Totaal;Friesland (Fryslân) (JZ);1e halfjaar 2017;14625;13345.0;11745.0;465.0;565.0;85.0;10.0;475.0;1790.0;395.0;465.0;440.0;10.0;;475.0;1775.0;295.0;1445.0;;35.0;;280.0;125.0;120.0;;35.0;
188;Totaal;Friesland (Fryslân) (JZ);2e halfjaar 2017;14730;13455.0;11840.0;490.0;565.0;75.0;15.0;470.0;1825.0;425.0;490.0;430.0;10.0;;470.0;1760.0;290.0;1430.0;10.0;30.0;;250.0;110.0;105.0;10.0;30.0;
189;Totaal;Friesland (Fryslân) (JZ);2017;16740;15495.0;13540.0;590.0;640.0;100.0;15.0;605.0;2015.0;395.0;590.0;405.0;10.0;;605.0;1935.0;290.0;1595.0;;50.0;;330.0;135.0;145.0;;50.0;
190;Totaal;Kop van Noord-Holland (JZ);1e kwartaal 2015;2525;2150.0;1875.0;80.0;95.0;;;90.0;375.0;100.0;80.0;100.0;;;90.0;430.0;135.0;285.0;;;;55.0;35.0;;;;
191;Totaal;Kop van Noord-Holland (JZ);1e halfjaar 2015;2905;2535.0;2205.0;95.0;110.0;10.0;;110.0;400.0;100.0;95.0;95.0;;;110.0;450.0;130.0;305.0;;15.0;;70.0;45.0;10.0;;15.0;
192;Totaal;Kop van Noord-Holland (JZ);2e halfjaar 2015;3105;2750.0;2425.0;100.0;110.0;10.0;10.0;95.0;395.0;95.0;100.0;100.0;;;95.0;425.0;110.0;295.0;;20.0;;80.0;45.0;10.0;;20.0;
193;Totaal;Kop van Noord-Holland (JZ);2015;3510;3150.0;2740.0;120.0;135.0;15.0;10.0;130.0;440.0;95.0;120.0;90.0;;;130.0;485.0;120.0;345.0;;20.0;;90.0;50.0;20.0;;20.0;
194;Totaal;Kop van Noord-Holland (JZ);1e halfjaar 2016;3040;2665.0;2365.0;90.0;120.0;10.0;;75.0;415.0;125.0;90.0;120.0;;;75.0;400.0;85.0;295.0;;15.0;;75.0;35.0;25.0;;15.0;
195;Totaal;Kop van Noord-Holland (JZ);2e halfjaar 2016;3245;2875.0;2565.0;80.0;125.0;20.0;;75.0;415.0;140.0;80.0;115.0;;;75.0;400.0;80.0;300.0;;15.0;;75.0;30.0;30.0;;15.0;
196;Totaal;Kop van Noord-Holland (JZ);2016;3645;3275.0;2880.0;110.0;150.0;20.0;;105.0;460.0;125.0;110.0;110.0;;;105.0;460.0;95.0;345.0;;15.0;;90.0;35.0;35.0;;15.0;
197;Totaal;Kop van Noord-Holland (JZ);1e halfjaar 2017;3070;2700.0;2360.0;130.0;115.0;10.0;;75.0;450.0;135.0;130.0;105.0;;;75.0;395.0;95.0;285.0;;10.0;;60.0;30.0;20.0;;10.0;
198;Totaal;Kop van Noord-Holland (JZ);2e halfjaar 2017;3190;2815.0;2430.0;145.0;140.0;15.0;;85.0;460.0;130.0;145.0;100.0;;;85.0;435.0;105.0;315.0;;10.0;;60.0;25.0;20.0;;10.0;
199;Totaal;Kop van Noord-Holland (JZ);2017;3575;3200.0;2735.0;180.0;160.0;15.0;10.0;100.0;515.0;125.0;180.0;105.0;;;100.0;480.0;110.0;355.0;;15.0;;75.0;30.0;25.0;;15.0;
