ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
1670;Alphen aan den Rijn;Totaal particulier huishouden;28.4;33.3;22.7
1671;Alphen aan den Rijn;Eenpersoonshuishouden;8.3;19.3;19.3
1672;Alphen aan den Rijn;Paar zonder kinderen;8.6;35.6;26.0
1673;Alphen aan den Rijn;Paar met kinderen;9.1;43.6;23.3
1674;Alphen aan den Rijn;Eenoudergezin;1.4;25.6;17.1
1675;Barendrecht;Totaal particulier huishouden;13.8;35.8;23.7
1676;Barendrecht;Eenpersoonshuishouden;2.9;19.6;19.6
1677;Barendrecht;Paar zonder kinderen;4.7;37.0;27.0
1678;Barendrecht;Paar met kinderen;5.2;43.6;23.4
1679;Barendrecht;Eenoudergezin;0.5;26.2;17.7
1680;Bergambacht;Totaal particulier huishouden;3.5;33.9;22.4
1681;Bergambacht;Eenpersoonshuishouden;0.8;18.5;18.5
1682;Bergambacht;Paar zonder kinderen;1.2;35.2;25.7
1683;Bergambacht;Paar met kinderen;1.3;41.4;21.7
1684;Bergambacht;Eenoudergezin;0.1;29.1;19.7
1685;Bergschenhoek;Totaal particulier huishouden;5.5;39.1;25.2
1686;Bergschenhoek;Eenpersoonshuishouden;1.0;20.1;20.1
1687;Bergschenhoek;Paar zonder kinderen;1.7;39.6;28.9
1688;Bergschenhoek;Paar met kinderen;2.4;47.0;25.3
1689;Bergschenhoek;Eenoudergezin;0.2;22.1;15.1
1690;Berkel en Rodenrijs;Totaal particulier huishouden;6.5;36.3;23.8
1691;Berkel en Rodenrijs;Eenpersoonshuishouden;1.5;19.8;19.8
1692;Berkel en Rodenrijs;Paar zonder kinderen;2.1;35.9;26.2
1693;Berkel en Rodenrijs;Paar met kinderen;2.4;46.4;24.3
1694;Berkel en Rodenrijs;Eenoudergezin;0.3;28.8;19.5
1695;Bleiswijk;Totaal particulier huishouden;3.8;36.5;23.8
1696;Bleiswijk;Eenpersoonshuishouden;0.7;21.2;21.2
1697;Bleiswijk;Paar zonder kinderen;1.2;37.2;27.2
1698;Bleiswijk;Paar met kinderen;1.6;43.7;23.1
1699;Bleiswijk;Eenoudergezin;0.2;25.7;17.4
1700;Bodegraven;Totaal particulier huishouden;7.3;34.8;22.7
1701;Bodegraven;Eenpersoonshuishouden;1.7;18.7;18.7
1702;Bodegraven;Paar zonder kinderen;2.2;35.6;26.0
1703;Bodegraven;Paar met kinderen;2.8;43.1;22.7
1704;Bodegraven;Eenoudergezin;0.2;30.9;20.7
1705;Drechterland;Totaal particulier huishouden;3.7;34.7;22.3
1706;Drechterland;Eenpersoonshuishouden;0.8;18.1;18.1
1707;Drechterland;Paar zonder kinderen;1.2;32.7;23.9
1708;Drechterland;Paar met kinderen;1.5;45.3;23.5
1709;Drechterland;Eenoudergezin;0.1;27.1;17.6
1710;Boskoop;Totaal particulier huishouden;5.9;33.9;22.4
1711;Boskoop;Eenpersoonshuishouden;1.5;17.2;17.2
1712;Boskoop;Paar zonder kinderen;2.0;35.1;25.7
1713;Boskoop;Paar met kinderen;2.1;43.8;23.1
1714;Boskoop;Eenoudergezin;0.2;28.3;18.2
1715;Brielle;Totaal particulier huishouden;6.6;33.6;23.1
1716;Brielle;Eenpersoonshuishouden;1.7;20.0;20.0
1717;Brielle;Paar zonder kinderen;2.4;35.1;25.6
1718;Brielle;Paar met kinderen;2.0;42.9;23.2
1719;Brielle;Eenoudergezin;0.3;25.6;17.4
1720;Capelle aan den IJssel;Totaal particulier huishouden;28.1;31.7;22.3
1721;Capelle aan den IJssel;Eenpersoonshuishouden;9.4;19.8;19.8
1722;Capelle aan den IJssel;Paar zonder kinderen;8.3;35.1;25.6
1723;Capelle aan den IJssel;Paar met kinderen;7.6;43.3;23.3
1724;Capelle aan den IJssel;Eenoudergezin;1.9;25.0;16.8
1725;Delft;Totaal particulier huishouden;41.0;28.6;21.0
1726;Delft;Eenpersoonshuishouden;17.4;18.8;18.8
1727;Delft;Paar zonder kinderen;11.2;33.6;24.5
1728;Delft;Paar met kinderen;8.6;41.3;22.2
1729;Delft;Eenoudergezin;2.4;23.9;16.4
1730;Dirksland;Totaal particulier huishouden;3.1;32.9;22.0
1731;Dirksland;Eenpersoonshuishouden;0.8;21.2;21.2
1732;Dirksland;Paar zonder kinderen;1.0;31.6;23.1
1733;Dirksland;Paar met kinderen;1.2;41.0;21.6
1734;Dirksland;Eenoudergezin;0.1;28.7;19.2
1735;Dordrecht;Totaal particulier huishouden;51.6;28.6;20.1
1736;Dordrecht;Eenpersoonshuishouden;18.0;17.4;17.4
1737;Dordrecht;Paar zonder kinderen;14.7;32.2;23.5
1738;Dordrecht;Paar met kinderen;13.4;39.6;21.3
1739;Dordrecht;Eenoudergezin;3.3;21.9;14.9
1740;Goedereede;Totaal particulier huishouden;4.3;33.5;21.8
1741;Goedereede;Eenpersoonshuishouden;0.9;18.3;18.3
1742;Goedereede;Paar zonder kinderen;1.4;31.9;23.3
1743;Goedereede;Paar met kinderen;1.7;41.9;22.2
1744;Goedereede;Eenoudergezin;0.2;29.3;20.4
1745;Gorinchem;Totaal particulier huishouden;14.6;29.8;20.9
1746;Gorinchem;Eenpersoonshuishouden;5.0;18.1;18.1
1747;Gorinchem;Paar zonder kinderen;4.3;32.8;24.0
1748;Gorinchem;Paar met kinderen;4.1;40.5;21.8
1749;Gorinchem;Eenoudergezin;0.7;24.8;16.7
1750;Gouda;Totaal particulier huishouden;29.9;30.9;21.5
1751;Gouda;Eenpersoonshuishouden;10.1;18.5;18.5
1752;Gouda;Paar zonder kinderen;8.9;33.6;24.5
1753;Gouda;Paar met kinderen;8.4;42.6;22.6
1754;Gouda;Eenoudergezin;1.4;24.5;16.5
1755;'s-Gravendeel;Totaal particulier huishouden;3.6;32.2;21.6
1756;'s-Gravendeel;Eenpersoonshuishouden;0.9;18.3;18.3
1757;'s-Gravendeel;Paar zonder kinderen;1.3;31.6;23.1
1758;'s-Gravendeel;Paar met kinderen;1.2;42.0;22.6
1759;'s-Gravendeel;Eenoudergezin;0.1;25.6;17.2
1760;'s-Gravenhage (gemeente);Totaal particulier huishouden;216.8;27.8;20.8
1761;'s-Gravenhage (gemeente);Eenpersoonshuishouden;100.3;19.3;19.3
1762;'s-Gravenhage (gemeente);Paar zonder kinderen;48.8;34.9;25.5
1763;'s-Gravenhage (gemeente);Paar met kinderen;40.2;39.8;21.5
1764;'s-Gravenhage (gemeente);Eenoudergezin;16.4;22.3;15.2
1765;'s-Gravenzande;Totaal particulier huishouden;7.4;34.4;22.5
1766;'s-Gravenzande;Eenpersoonshuishouden;1.6;18.9;18.9
1767;'s-Gravenzande;Paar zonder kinderen;2.4;34.1;24.9
1768;'s-Gravenzande;Paar met kinderen;2.8;44.0;23.1
1769;'s-Gravenzande;Eenoudergezin;0.3;26.2;17.5
1770;Hardinxveld-Giessendam;Totaal particulier huishouden;6.4;33.4;21.3
1771;Hardinxveld-Giessendam;Eenpersoonshuishouden;1.4;17.5;17.5
1772;Hardinxveld-Giessendam;Paar zonder kinderen;1.9;31.0;22.6
1773;Hardinxveld-Giessendam;Paar met kinderen;2.6;42.8;22.1
1774;Hardinxveld-Giessendam;Eenoudergezin;0.2;31.1;21.0
1775;Noorder-Koggenland;Totaal particulier huishouden;4.1;34.1;22.7
1776;Noorder-Koggenland;Eenpersoonshuishouden;0.9;18.8;18.8
1777;Noorder-Koggenland;Paar zonder kinderen;1.4;36.1;26.4
1778;Noorder-Koggenland;Paar met kinderen;1.4;41.6;22.0
1779;Noorder-Koggenland;Eenoudergezin;0.2;23.6;15.7
1780;Hellevoetsluis;Totaal particulier huishouden;16.1;31.6;21.5
1781;Hellevoetsluis;Eenpersoonshuishouden;4.3;18.1;18.1
1782;Hellevoetsluis;Paar zonder kinderen;5.3;33.0;24.1
1783;Hellevoetsluis;Paar met kinderen;5.2;41.3;22.2
1784;Hellevoetsluis;Eenoudergezin;0.8;23.2;15.7
1785;Hendrik-Ido-Ambacht;Totaal particulier huishouden;8.3;34.1;22.6
1786;Hendrik-Ido-Ambacht;Eenpersoonshuishouden;1.8;20.1;20.1
1787;Hendrik-Ido-Ambacht;Paar zonder kinderen;2.8;33.9;24.8
1788;Hendrik-Ido-Ambacht;Paar met kinderen;3.1;42.2;22.2
1789;Hendrik-Ido-Ambacht;Eenoudergezin;0.3;28.6;19.3
1790;Stede Broec;Totaal particulier huishouden;8.1;31.6;20.7
1791;Stede Broec;Eenpersoonshuishouden;1.8;17.0;17.0
1792;Stede Broec;Paar zonder kinderen;2.8;31.3;22.8
1793;Stede Broec;Paar met kinderen;3.0;40.6;21.4
1794;Stede Broec;Eenoudergezin;0.3;24.2;15.9
1795;Hillegom;Totaal particulier huishouden;8.5;32.4;22.2
1796;Hillegom;Eenpersoonshuishouden;2.6;18.9;18.9
1797;Hillegom;Paar zonder kinderen;2.7;34.4;25.1
1798;Hillegom;Paar met kinderen;2.6;43.3;23.0
1799;Hillegom;Eenoudergezin;0.3;25.4;17.2
1800;Katwijk;Totaal particulier huishouden;15.5;31.6;20.7
1801;Katwijk;Eenpersoonshuishouden;4.3;18.8;18.8
1802;Katwijk;Paar zonder kinderen;4.1;29.3;21.4
1803;Katwijk;Paar met kinderen;6.0;42.0;21.7
1804;Katwijk;Eenoudergezin;0.7;28.3;19.5
1805;Krimpen aan den IJssel;Totaal particulier huishouden;11.3;34.0;22.8
1806;Krimpen aan den IJssel;Eenpersoonshuishouden;2.7;19.1;19.1
1807;Krimpen aan den IJssel;Paar zonder kinderen;3.9;34.9;25.5
1808;Krimpen aan den IJssel;Paar met kinderen;3.8;43.5;23.0
1809;Krimpen aan den IJssel;Eenoudergezin;0.5;26.0;17.5
1810;Leerdam;Totaal particulier huishouden;8.0;31.1;20.6
1811;Leerdam;Eenpersoonshuishouden;2.1;17.7;17.7
1812;Leerdam;Paar zonder kinderen;2.3;31.2;22.8
1813;Leerdam;Paar met kinderen;2.8;40.2;21.1
1814;Leerdam;Eenoudergezin;0.4;25.6;17.2
1815;Leiden;Totaal particulier huishouden;51.8;29.4;21.6
1816;Leiden;Eenpersoonshuishouden;22.9;18.9;18.9
1817;Leiden;Paar zonder kinderen;13.6;35.4;25.8
1818;Leiden;Paar met kinderen;11.1;43.3;23.4
1819;Leiden;Eenoudergezin;2.5;24.0;16.4
1820;Leiderdorp;Totaal particulier huishouden;11.0;35.0;24.2
1821;Leiderdorp;Eenpersoonshuishouden;3.3;20.6;20.6
1822;Leiderdorp;Paar zonder kinderen;3.5;38.5;28.1
1823;Leiderdorp;Paar met kinderen;3.4;45.6;24.5
1824;Leiderdorp;Eenoudergezin;0.5;26.9;18.4
1825;De Lier;Totaal particulier huishouden;4.2;34.8;22.7
1826;De Lier;Eenpersoonshuishouden;0.9;19.0;19.0
1827;De Lier;Paar zonder kinderen;1.4;33.3;24.3
1828;De Lier;Paar met kinderen;1.6;44.0;23.2
1829;De Lier;Eenoudergezin;0.2;35.0;23.5
1830;Lisse;Totaal particulier huishouden;8.9;32.8;22.2
1831;Lisse;Eenpersoonshuishouden;2.5;18.1;18.1
1832;Lisse;Paar zonder kinderen;3.0;34.7;25.4
1833;Lisse;Paar met kinderen;2.9;43.3;22.9
1834;Lisse;Eenoudergezin;0.3;27.8;18.4
1835;Maasland;Totaal particulier huishouden;2.5;39.3;25.4
1836;Maasland;Eenpersoonshuishouden;0.5;21.8;21.8
1837;Maasland;Paar zonder kinderen;0.8;38.7;28.2
1838;Maasland;Paar met kinderen;1.0;48.5;25.4
1839;Maasland;Eenoudergezin;0.1;28.4;18.2
1840;Maassluis;Totaal particulier huishouden;13.6;31.4;21.6
1841;Maassluis;Eenpersoonshuishouden;4.0;19.1;19.1
1842;Maassluis;Paar zonder kinderen;4.4;33.0;24.1
1843;Maassluis;Paar met kinderen;4.0;41.9;22.4
1844;Maassluis;Eenoudergezin;0.8;23.3;15.7
1845;Wester-Koggenland;Totaal particulier huishouden;5.2;33.4;21.9
1846;Wester-Koggenland;Eenpersoonshuishouden;1.2;18.6;18.6
1847;Wester-Koggenland;Paar zonder kinderen;1.7;32.9;24.0
1848;Wester-Koggenland;Paar met kinderen;2.0;42.3;22.1
1849;Wester-Koggenland;Eenoudergezin;0.1;35.4;22.6
1850;Middelharnis;Totaal particulier huishouden;6.8;30.3;20.5
1851;Middelharnis;Eenpersoonshuishouden;1.8;17.8;17.8
1852;Middelharnis;Paar zonder kinderen;2.3;30.4;22.2
1853;Middelharnis;Paar met kinderen;2.3;39.9;21.2
1854;Middelharnis;Eenoudergezin;0.3;26.6;18.2
1855;Monster;Totaal particulier huishouden;8.2;32.0;21.4
1856;Monster;Eenpersoonshuishouden;2.5;17.3;17.3
1857;Monster;Paar zonder kinderen;2.4;32.6;23.8
1858;Monster;Paar met kinderen;2.8;43.5;22.9
1859;Monster;Eenoudergezin;0.3;29.5;19.7
1860;Moordrecht;Totaal particulier huishouden;3.0;33.1;21.4
1861;Moordrecht;Eenpersoonshuishouden;0.7;16.3;16.3
1862;Moordrecht;Paar zonder kinderen;0.9;34.0;24.8
1863;Moordrecht;Paar met kinderen;1.2;40.8;21.6
1864;Moordrecht;Eenoudergezin;0.1;26.3;17.6
1865;Naaldwijk;Totaal particulier huishouden;10.9;34.6;22.5
1866;Naaldwijk;Eenpersoonshuishouden;2.6;18.0;18.0
1867;Naaldwijk;Paar zonder kinderen;3.4;33.3;24.3
1868;Naaldwijk;Paar met kinderen;4.2;45.6;24.0
1869;Naaldwijk;Eenoudergezin;0.4;28.4;18.5
1870;Nieuwerkerk aan den IJssel;Totaal particulier huishouden;8.5;36.2;23.8
1871;Nieuwerkerk aan den IJssel;Eenpersoonshuishouden;2.0;19.1;19.1
1872;Nieuwerkerk aan den IJssel;Paar zonder kinderen;2.6;37.5;27.4
1873;Nieuwerkerk aan den IJssel;Paar met kinderen;3.3;45.9;24.4
1874;Nieuwerkerk aan den IJssel;Eenoudergezin;0.5;27.4;18.8
1875;Bernisse;Totaal particulier huishouden;5.0;34.3;22.7
1876;Bernisse;Eenpersoonshuishouden;1.1;18.3;18.3
1877;Bernisse;Paar zonder kinderen;1.8;33.3;24.3
1878;Bernisse;Paar met kinderen;1.8;43.8;23.6
1879;Bernisse;Eenoudergezin;0.2;28.1;18.7
1880;Nieuwkoop;Totaal particulier huishouden;4.2;35.2;23.3
1881;Nieuwkoop;Eenpersoonshuishouden;1.0;19.5;19.5
1882;Nieuwkoop;Paar zonder kinderen;1.3;37.4;27.3
1883;Nieuwkoop;Paar met kinderen;1.5;43.3;23.0
1884;Nieuwkoop;Eenoudergezin;0.2;24.8;16.4
1885;Nieuw-Lekkerland;Totaal particulier huishouden;3.2;32.7;20.6
1886;Nieuw-Lekkerland;Eenpersoonshuishouden;0.6;18.2;18.2
1887;Nieuw-Lekkerland;Paar zonder kinderen;0.9;30.7;22.4
1888;Nieuw-Lekkerland;Paar met kinderen;1.4;39.6;20.3
1889;Nieuw-Lekkerland;Eenoudergezin;0.1;34.1;21.6
1890;Noordwijk;Totaal particulier huishouden;9.9;33.8;23.3
1891;Noordwijk;Eenpersoonshuishouden;3.3;20.1;20.1
1892;Noordwijk;Paar zonder kinderen;2.8;35.3;25.8
1893;Noordwijk;Paar met kinderen;3.0;46.2;24.4
1894;Noordwijk;Eenoudergezin;0.5;27.8;18.8
1895;Noordwijkerhout;Totaal particulier huishouden;5.8;33.8;22.6
1896;Noordwijkerhout;Eenpersoonshuishouden;1.6;20.2;20.2
1897;Noordwijkerhout;Paar zonder kinderen;1.6;33.5;24.5
1898;Noordwijkerhout;Paar met kinderen;2.0;44.6;23.4
1899;Noordwijkerhout;Eenoudergezin;0.3;27.5;18.7
1900;Oegstgeest;Totaal particulier huishouden;8.3;40.3;27.7
1901;Oegstgeest;Eenpersoonshuishouden;2.6;23.3;23.3
1902;Oegstgeest;Paar zonder kinderen;2.5;44.1;32.2
1903;Oegstgeest;Paar met kinderen;2.7;54.0;28.7
1904;Oegstgeest;Eenoudergezin;0.4;32.7;22.0
1905;Oostflakkee;Totaal particulier huishouden;4.0;31.0;20.5
1906;Oostflakkee;Eenpersoonshuishouden;1.0;17.1;17.1
1907;Oostflakkee;Paar zonder kinderen;1.3;29.9;21.8
1908;Oostflakkee;Paar met kinderen;1.4;39.8;21.4
1909;Oostflakkee;Eenoudergezin;0.1;28.4;18.4
1910;Oud-Beijerland;Totaal particulier huishouden;8.9;34.1;22.6
1911;Oud-Beijerland;Eenpersoonshuishouden;2.2;19.1;19.1
1912;Oud-Beijerland;Paar zonder kinderen;2.8;34.7;25.3
1913;Oud-Beijerland;Paar met kinderen;3.3;43.4;22.9
1914;Oud-Beijerland;Eenoudergezin;0.4;27.2;18.5
1915;Binnenmaas;Totaal particulier huishouden;7.7;35.6;23.9
1916;Binnenmaas;Eenpersoonshuishouden;1.7;19.0;19.0
1917;Binnenmaas;Paar zonder kinderen;2.9;37.3;27.2
1918;Binnenmaas;Paar met kinderen;2.6;44.3;23.9
1919;Binnenmaas;Eenoudergezin;0.3;30.0;20.7
1920;Korendijk;Totaal particulier huishouden;4.1;34.0;22.5
1921;Korendijk;Eenpersoonshuishouden;0.9;19.5;19.5
1922;Korendijk;Paar zonder kinderen;1.5;33.8;24.7
1923;Korendijk;Paar met kinderen;1.5;42.6;22.4
1924;Korendijk;Eenoudergezin;0.1;28.0;18.6
1925;Oudewater;Totaal particulier huishouden;3.7;35.1;23.0
1926;Oudewater;Eenpersoonshuishouden;1.0;18.2;18.2
1927;Oudewater;Paar zonder kinderen;1.1;35.5;25.9
1928;Oudewater;Paar met kinderen;1.3;46.3;24.3
1929;Oudewater;Eenoudergezin;0.2;33.8;22.5
1930;Papendrecht;Totaal particulier huishouden;12.4;32.6;22.2
1931;Papendrecht;Eenpersoonshuishouden;3.3;18.7;18.7
1932;Papendrecht;Paar zonder kinderen;4.1;34.5;25.2
1933;Papendrecht;Paar met kinderen;4.1;41.8;22.4
1934;Papendrecht;Eenoudergezin;0.5;26.0;17.6
1935;Reeuwijk;Totaal particulier huishouden;4.8;38.2;24.9
1936;Reeuwijk;Eenpersoonshuishouden;1.0;20.3;20.3
1937;Reeuwijk;Paar zonder kinderen;1.6;38.7;28.3
1938;Reeuwijk;Paar met kinderen;1.8;47.5;24.8
1939;Reeuwijk;Eenoudergezin;0.2;30.8;20.8
1940;Ridderkerk;Totaal particulier huishouden;19.3;31.2;21.5
1941;Ridderkerk;Eenpersoonshuishouden;5.5;18.6;18.6
1942;Ridderkerk;Paar zonder kinderen;6.7;31.8;23.2
1943;Ridderkerk;Paar met kinderen;5.7;42.1;22.4
1944;Ridderkerk;Eenoudergezin;0.9;26.7;18.0
1945;Rotterdam;Totaal particulier huishouden;279.3;25.6;19.1
1946;Rotterdam;Eenpersoonshuishouden;125.1;17.3;17.3
1947;Rotterdam;Paar zonder kinderen;66.3;31.6;23.0
1948;Rotterdam;Paar met kinderen;49.3;37.7;20.3
1949;Rotterdam;Eenoudergezin;24.1;21.4;14.5
1950;Rozenburg;Totaal particulier huishouden;5.6;31.2;21.6
1951;Rozenburg;Eenpersoonshuishouden;1.6;18.5;18.5
1952;Rozenburg;Paar zonder kinderen;2.0;33.5;24.4
1953;Rozenburg;Paar met kinderen;1.6;41.0;22.1
1954;Rozenburg;Eenoudergezin;0.3;25.5;16.7
1955;Rijnsburg;Totaal particulier huishouden;5.3;34.6;22.2
1956;Rijnsburg;Eenpersoonshuishouden;1.2;18.7;18.7
1957;Rijnsburg;Paar zonder kinderen;1.5;33.7;24.6
1958;Rijnsburg;Paar met kinderen;2.3;43.2;22.4
1959;Rijnsburg;Eenoudergezin;0.2;29.6;19.5
1960;Rijswijk (ZH.);Totaal particulier huishouden;23.1;30.8;23.0
1961;Rijswijk (ZH.);Eenpersoonshuishouden;9.4;21.4;21.4
1962;Rijswijk (ZH.);Paar zonder kinderen;7.1;35.8;26.1
1963;Rijswijk (ZH.);Paar met kinderen;4.5;43.5;23.6
1964;Rijswijk (ZH.);Eenoudergezin;1.4;24.5;16.8
1965;Sassenheim;Totaal particulier huishouden;6.0;34.2;23.3
1966;Sassenheim;Eenpersoonshuishouden;1.7;19.9;19.9
1967;Sassenheim;Paar zonder kinderen;1.9;36.1;26.4
1968;Sassenheim;Paar met kinderen;1.9;45.7;24.2
1969;Sassenheim;Eenoudergezin;0.3;26.9;17.9
1970;Schiedam;Totaal particulier huishouden;34.0;27.7;19.9
1971;Schiedam;Eenpersoonshuishouden;12.7;17.9;17.9
1972;Schiedam;Paar zonder kinderen;9.6;31.5;23.0
1973;Schiedam;Paar met kinderen;7.9;38.4;20.8
1974;Schiedam;Eenoudergezin;2.2;21.4;14.6
1975;Schipluiden;Totaal particulier huishouden;4.0;37.4;24.1
1976;Schipluiden;Eenpersoonshuishouden;0.9;19.2;19.2
1977;Schipluiden;Paar zonder kinderen;1.3;36.3;26.5
1978;Schipluiden;Paar met kinderen;1.7;47.5;24.9
1979;Schipluiden;Eenoudergezin;0.1;36.2;24.9
1980;Schoonhoven;Totaal particulier huishouden;4.9;32.0;21.7
1981;Schoonhoven;Eenpersoonshuishouden;1.4;17.8;17.8
1982;Schoonhoven;Paar zonder kinderen;1.6;33.8;24.7
1983;Schoonhoven;Paar met kinderen;1.6;42.1;22.4
1984;Schoonhoven;Eenoudergezin;0.2;27.8;18.5
1985;Sliedrecht;Totaal particulier huishouden;9.5;30.5;20.7
1986;Sliedrecht;Eenpersoonshuishouden;2.9;17.8;17.8
1987;Sliedrecht;Paar zonder kinderen;2.9;30.5;22.3
1988;Sliedrecht;Paar met kinderen;3.0;41.6;21.9
1989;Sliedrecht;Eenoudergezin;0.3;25.0;17.1
1990;Cromstrijen;Totaal particulier huishouden;5.2;34.3;22.9
1991;Cromstrijen;Eenpersoonshuishouden;1.2;18.3;18.3
1992;Cromstrijen;Paar zonder kinderen;1.9;34.6;25.3
1993;Cromstrijen;Paar met kinderen;1.8;44.2;23.8
1994;Cromstrijen;Eenoudergezin;0.2;26.6;18.0
1995;Spijkenisse;Totaal particulier huishouden;31.1;30.7;21.0
1996;Spijkenisse;Eenpersoonshuishouden;8.6;18.4;18.4
1997;Spijkenisse;Paar zonder kinderen;9.7;32.7;23.9
1998;Spijkenisse;Paar met kinderen;9.7;40.2;21.7
1999;Spijkenisse;Eenoudergezin;2.1;23.0;15.6
2000;Albrandswaard;Totaal particulier huishouden;7.2;36.7;24.6
2001;Albrandswaard;Eenpersoonshuishouden;1.6;20.7;20.7
2002;Albrandswaard;Paar zonder kinderen;2.5;38.3;27.9
2003;Albrandswaard;Paar met kinderen;2.6;44.7;24.2
2004;Albrandswaard;Eenoudergezin;0.2;28.0;18.9
2005;Westvoorne;Totaal particulier huishouden;5.8;36.5;24.8
2006;Westvoorne;Eenpersoonshuishouden;1.4;21.0;21.0
2007;Westvoorne;Paar zonder kinderen;2.1;37.1;27.1
2008;Westvoorne;Paar met kinderen;1.8;46.5;25.0
2009;Westvoorne;Eenoudergezin;0.2;28.3;19.6
2010;Strijen;Totaal particulier huishouden;3.7;33.4;22.3
2011;Strijen;Eenpersoonshuishouden;0.9;18.3;18.3
2012;Strijen;Paar zonder kinderen;1.2;32.8;24.0
2013;Strijen;Paar met kinderen;1.3;43.1;23.2
2014;Strijen;Eenoudergezin;0.1;33.4;22.4
2015;Valkenburg (ZH.);Totaal particulier huishouden;1.4;33.4;21.6
2016;Valkenburg (ZH.);Eenpersoonshuishouden;0.3;20.1;20.1
2017;Valkenburg (ZH.);Paar zonder kinderen;0.5;31.6;23.1
2018;Valkenburg (ZH.);Paar met kinderen;0.6;40.7;21.3
2019;Valkenburg (ZH.);Eenoudergezin;;;
2020;Vianen;Totaal particulier huishouden;7.6;34.0;22.6
2021;Vianen;Eenpersoonshuishouden;1.8;19.6;19.6
2022;Vianen;Paar zonder kinderen;2.5;34.3;25.0
2023;Vianen;Paar met kinderen;2.7;42.6;22.7
2024;Vianen;Eenoudergezin;0.4;26.3;17.6
2025;Vlaardingen;Totaal particulier huishouden;33.7;28.3;20.4
2026;Vlaardingen;Eenpersoonshuishouden;12.4;18.0;18.0
2027;Vlaardingen;Paar zonder kinderen;10.2;31.8;23.2
2028;Vlaardingen;Paar met kinderen;8.0;40.1;21.7
2029;Vlaardingen;Eenoudergezin;2.0;21.8;14.9
2030;Vlist;Totaal particulier huishouden;3.6;33.4;21.9
2031;Vlist;Eenpersoonshuishouden;0.8;18.8;18.8
2032;Vlist;Paar zonder kinderen;1.2;31.4;22.9
2033;Vlist;Paar met kinderen;1.3;43.5;23.0
2034;Vlist;Eenoudergezin;0.1;28.7;19.2
2035;Voorhout;Totaal particulier huishouden;5.1;38.8;24.9
2036;Voorhout;Eenpersoonshuishouden;0.9;21.0;21.0
2037;Voorhout;Paar zonder kinderen;1.5;38.7;28.3
2038;Voorhout;Paar met kinderen;2.3;46.5;24.8
2039;Voorhout;Eenoudergezin;0.1;27.9;18.7
2040;Voorschoten;Totaal particulier huishouden;9.3;37.4;25.9
2041;Voorschoten;Eenpersoonshuishouden;2.9;23.1;23.1
2042;Voorschoten;Paar zonder kinderen;3.0;39.6;28.9
2043;Voorschoten;Paar met kinderen;2.8;50.2;26.7
2044;Voorschoten;Eenoudergezin;0.4;29.6;19.5
2045;Waddinxveen;Totaal particulier huishouden;10.4;34.5;23.0
2046;Waddinxveen;Eenpersoonshuishouden;2.6;20.0;20.0
2047;Waddinxveen;Paar zonder kinderen;3.4;34.9;25.5
2048;Waddinxveen;Paar met kinderen;3.6;44.6;23.5
2049;Waddinxveen;Eenoudergezin;0.4;27.4;18.5
2050;Warmond;Totaal particulier huishouden;1.9;37.4;25.4
2051;Warmond;Eenpersoonshuishouden;0.6;19.8;19.8
2052;Warmond;Paar zonder kinderen;0.6;42.2;30.8
2053;Warmond;Paar met kinderen;0.6;50.1;26.3
2054;Warmond;Eenoudergezin;0.1;29.8;19.5
2055;Wassenaar;Totaal particulier huishouden;10.7;42.7;30.1
2056;Wassenaar;Eenpersoonshuishouden;3.6;27.3;27.3
2057;Wassenaar;Paar zonder kinderen;3.3;46.0;33.6
2058;Wassenaar;Paar met kinderen;2.8;59.2;31.4
2059;Wassenaar;Eenoudergezin;0.6;29.1;19.3
2060;Wateringen;Totaal particulier huishouden;6.3;33.9;22.6
2061;Wateringen;Eenpersoonshuishouden;1.6;19.8;19.8
2062;Wateringen;Paar zonder kinderen;2.1;33.2;24.2
2063;Wateringen;Paar met kinderen;2.3;44.1;23.4
2064;Wateringen;Eenoudergezin;0.2;29.1;19.1
2065;Woerden;Totaal particulier huishouden;18.5;35.4;23.7
2066;Woerden;Eenpersoonshuishouden;4.9;20.1;20.1
2067;Woerden;Paar zonder kinderen;5.7;36.9;27.0
2068;Woerden;Paar met kinderen;6.4;45.6;24.1
2069;Woerden;Eenoudergezin;0.8;28.1;18.5
2070;Zoetermeer;Totaal particulier huishouden;45.9;33.4;22.8
2071;Zoetermeer;Eenpersoonshuishouden;13.5;19.7;19.7
2072;Zoetermeer;Paar zonder kinderen;13.0;36.2;26.4
2073;Zoetermeer;Paar met kinderen;14.6;44.1;23.6
2074;Zoetermeer;Eenoudergezin;3.1;25.6;17.1
2075;Zoeterwoude;Totaal particulier huishouden;3.1;36.7;24.0
2076;Zoeterwoude;Eenpersoonshuishouden;0.6;20.2;20.2
2077;Zoeterwoude;Paar zonder kinderen;1.0;37.0;27.0
2078;Zoeterwoude;Paar met kinderen;1.2;45.6;24.0
2079;Zoeterwoude;Eenoudergezin;0.1;29.7;19.8
2080;Zwijndrecht;Totaal particulier huishouden;18.9;31.2;21.4
2081;Zwijndrecht;Eenpersoonshuishouden;5.7;18.4;18.4
