ID;Geslacht;Leeftijd;NietGeregistreerdeBeroepen;AanbiedersZorg;Perioden;BrutoLoonSocialeVerzekeringen_1;BanenVanWerknemers_2;BanenVanWerknemersRelatief_3;ArbeidsjarenVanWerknemers_4;ArbeidsjarenVanWerknemersRelatief_5;Zelfstandigen_6;ZelfstandigenRelatief_7
172;Totaal mannen en vrouwen;Totaal leeftijd;Totaal beroepen;Medisch geschoolden bij uitzendbureaus;2004;;3.0;100.0;2.0;100.0;;
173;Totaal mannen en vrouwen;Totaal leeftijd;Totaal beroepen;Medisch geschoolden bij uitzendbureaus;2005;;3.0;100.0;2.0;100.0;;
174;Totaal mannen en vrouwen;Totaal leeftijd;Totaal beroepen;Medisch geschoolden bij uitzendbureaus;2006;;6.0;100.0;2.0;100.0;;
175;Totaal mannen en vrouwen;Totaal leeftijd;Totaal beroepen;Medisch geschoolden bij uitzendbureaus;2007;;6.0;100.0;2.0;100.0;0.0;100.0
176;Totaal mannen en vrouwen;Totaal leeftijd;Totaal beroepen;Medisch geschoolden bij uitzendbureaus;2008;44.4;5.0;100.0;3.0;100.0;0.0;100.0
177;Totaal mannen en vrouwen;Totaal leeftijd;Totaal beroepen;Medisch geschoolden bij uitzendbureaus;2009;47.1;6.0;100.0;3.0;100.0;0.0;100.0
178;Totaal mannen en vrouwen;Totaal leeftijd;Totaal beroepen;Medisch geschoolden bij uitzendbureaus;2010;49.5;5.0;100.0;3.0;100.0;0.0;100.0
179;Totaal mannen en vrouwen;Totaal leeftijd;Totaal beroepen;Medisch geschoolden bij uitzendbureaus;2011;50.1;4.0;100.0;2.0;100.0;0.0;100.0
180;Totaal mannen en vrouwen;Totaal leeftijd;Totaal beroepen;Medisch geschoolden bij uitzendbureaus;2012;50.0;4.0;100.0;2.0;100.0;0.0;100.0
181;Totaal mannen en vrouwen;Totaal leeftijd;Totaal beroepen;Medisch geschoolden bij uitzendbureaus;2013;44.9;4.0;100.0;2.0;100.0;0.0;100.0
182;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders zorg;2001;62.3;30.0;3.0;25.0;4.0;;
183;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders zorg;2002;66.4;30.0;3.0;25.0;3.0;;
184;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders zorg;2003;68.6;31.0;3.0;26.0;3.0;;
185;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders zorg;2004;69.8;32.0;3.0;26.0;3.0;;
186;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders zorg;2005;69.1;33.0;3.0;27.0;3.0;;
187;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders zorg;2006;72.0;34.0;3.0;28.0;3.0;;
188;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders zorg;2007;74.3;34.0;3.0;29.0;3.0;23.0;32.0
189;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders zorg;2008;80.9;35.0;3.0;29.0;3.0;24.0;30.0
190;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders zorg;2009;84.3;35.0;3.0;30.0;3.0;25.0;29.0
191;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders zorg;2010;85.6;36.0;3.0;30.0;3.0;26.0;29.0
192;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders zorg;2011;83.8;39.0;3.0;35.0;4.0;26.0;28.0
193;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders zorg;2012;85.3;40.0;3.0;35.0;4.0;28.0;27.0
194;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders zorg;2013;79.8;37.0;3.0;32.0;3.0;29.0;26.0
195;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders gezondheidszorg;2001;63.1;26.0;6.0;23.0;7.0;;
196;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders gezondheidszorg;2002;67.2;27.0;6.0;23.0;7.0;;
197;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders gezondheidszorg;2003;69.6;28.0;6.0;23.0;7.0;;
198;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders gezondheidszorg;2004;70.7;28.0;6.0;24.0;7.0;;
199;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders gezondheidszorg;2005;70.1;30.0;6.0;25.0;7.0;;
200;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders gezondheidszorg;2006;73.2;30.0;6.0;26.0;7.0;;
201;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders gezondheidszorg;2007;75.5;30.0;6.0;26.0;7.0;23.0;36.0
202;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders gezondheidszorg;2008;81.9;31.0;6.0;27.0;7.0;24.0;36.0
203;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders gezondheidszorg;2009;85.2;32.0;6.0;28.0;7.0;24.0;35.0
204;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders gezondheidszorg;2010;86.6;32.0;6.0;28.0;7.0;26.0;35.0
205;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders gezondheidszorg;2011;85.3;35.0;6.0;32.0;7.0;26.0;34.0
206;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders gezondheidszorg;2012;86.7;36.0;6.0;31.0;7.0;28.0;34.0
207;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders gezondheidszorg;2013;81.1;33.0;6.0;28.0;7.0;28.0;34.0
208;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Ziekenhuizen, specialistenpraktijken;2001;64.7;15.0;6.0;13.0;8.0;;
209;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Ziekenhuizen, specialistenpraktijken;2002;69.5;16.0;6.0;14.0;8.0;;
210;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Ziekenhuizen, specialistenpraktijken;2003;70.8;17.0;7.0;14.0;8.0;;
211;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Ziekenhuizen, specialistenpraktijken;2004;71.5;17.0;7.0;15.0;8.0;;
212;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Ziekenhuizen, specialistenpraktijken;2005;70.2;18.0;7.0;16.0;8.0;;
213;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Ziekenhuizen, specialistenpraktijken;2006;72.3;18.0;7.0;16.0;8.0;;
214;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Ziekenhuizen, specialistenpraktijken;2007;74.7;18.0;7.0;17.0;9.0;7.0;86.0
215;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Ziekenhuizen, specialistenpraktijken;2008;82.0;19.0;7.0;17.0;8.0;7.0;86.0
216;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Ziekenhuizen, specialistenpraktijken;2009;85.8;20.0;7.0;18.0;9.0;7.0;87.0
217;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Ziekenhuizen, specialistenpraktijken;2010;86.6;20.0;7.0;18.0;9.0;7.0;87.0
218;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Ziekenhuizen, specialistenpraktijken;2011;87.5;21.0;7.0;20.0;9.0;8.0;87.0
219;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Ziekenhuizen, specialistenpraktijken;2012;89.2;22.0;7.0;20.0;9.0;8.0;88.0
220;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Ziekenhuizen, specialistenpraktijken;2013;83.8;22.0;7.0;19.0;9.0;9.0;88.0
221;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers geestelijke gezondheidszorg;2001;62.2;3.0;5.0;2.0;5.0;;
222;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers geestelijke gezondheidszorg;2002;65.0;3.0;4.0;2.0;5.0;;
223;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers geestelijke gezondheidszorg;2003;70.0;3.0;4.0;3.0;5.0;;
224;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers geestelijke gezondheidszorg;2004;71.9;3.0;4.0;3.0;5.0;;
225;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers geestelijke gezondheidszorg;2005;70.8;4.0;4.0;3.0;5.0;;
226;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers geestelijke gezondheidszorg;2006;72.4;3.0;4.0;3.0;5.0;;
227;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers geestelijke gezondheidszorg;2007;75.1;3.0;4.0;3.0;5.0;0.0;10.0
228;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers geestelijke gezondheidszorg;2008;81.4;4.0;4.0;3.0;5.0;0.0;10.0
229;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers geestelijke gezondheidszorg;2009;85.9;4.0;4.0;3.0;5.0;0.0;9.0
230;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers geestelijke gezondheidszorg;2010;87.6;3.0;4.0;3.0;4.0;0.0;10.0
231;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers geestelijke gezondheidszorg;2011;88.6;4.0;4.0;3.0;4.0;0.0;10.0
232;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers geestelijke gezondheidszorg;2012;90.7;3.0;4.0;3.0;4.0;1.0;11.0
233;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers geestelijke gezondheidszorg;2013;86.6;4.0;4.0;3.0;4.0;1.0;12.0
234;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Huisartsenpraktijken;2001;53.1;1.0;9.0;1.0;10.0;;
235;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Huisartsenpraktijken;2002;54.6;1.0;9.0;1.0;10.0;;
236;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Huisartsenpraktijken;2003;56.2;1.0;9.0;1.0;10.0;;
237;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Huisartsenpraktijken;2004;58.4;1.0;9.0;1.0;10.0;;
238;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Huisartsenpraktijken;2005;58.4;2.0;9.0;1.0;10.0;;
239;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Huisartsenpraktijken;2006;69.5;2.0;8.0;1.0;9.0;;
240;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Huisartsenpraktijken;2007;69.8;2.0;9.0;1.0;9.0;8.0;85.0
241;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Huisartsenpraktijken;2008;71.7;2.0;8.0;1.0;9.0;8.0;87.0
242;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Huisartsenpraktijken;2009;74.9;2.0;7.0;1.0;9.0;9.0;88.0
243;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Huisartsenpraktijken;2010;77.0;1.0;7.0;1.0;8.0;9.0;89.0
244;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Huisartsenpraktijken;2011;80.0;2.0;6.0;1.0;8.0;9.0;89.0
245;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Huisartsenpraktijken;2012;80.9;2.0;6.0;1.0;7.0;10.0;89.0
246;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Huisartsenpraktijken;2013;71.9;1.0;4.0;1.0;5.0;10.0;90.0
247;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Tandartsenpraktijken;2001;70.9;2.0;10.0;1.0;14.0;;
248;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Tandartsenpraktijken;2002;74.9;2.0;10.0;1.0;14.0;;
249;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Tandartsenpraktijken;2003;78.1;2.0;10.0;2.0;14.0;;
250;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Tandartsenpraktijken;2004;82.0;2.0;10.0;2.0;14.0;;
251;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Tandartsenpraktijken;2005;85.7;2.0;10.0;2.0;14.0;;
252;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Tandartsenpraktijken;2006;93.6;2.0;9.0;2.0;13.0;;
253;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Tandartsenpraktijken;2007;96.1;2.0;9.0;2.0;12.0;7.0;80.0
254;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Tandartsenpraktijken;2008;98.4;2.0;8.0;2.0;11.0;7.0;81.0
255;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Tandartsenpraktijken;2009;100.6;2.0;8.0;2.0;11.0;7.0;82.0
256;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Tandartsenpraktijken;2010;102.2;2.0;8.0;2.0;11.0;7.0;82.0
257;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Tandartsenpraktijken;2011;101.9;2.0;8.0;2.0;11.0;7.0;84.0
258;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Tandartsenpraktijken;2012;102.6;2.0;8.0;2.0;11.0;7.0;85.0
259;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Tandartsenpraktijken;2013;92.0;1.0;2.0;0.0;3.0;7.0;84.0
260;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Paramedische praktijken;2001;58.6;0.0;3.0;0.0;4.0;;
261;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Paramedische praktijken;2002;61.9;0.0;3.0;0.0;4.0;;
262;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Paramedische praktijken;2003;65.1;0.0;3.0;0.0;4.0;;
263;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Paramedische praktijken;2004;70.8;1.0;3.0;0.0;4.0;;
264;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Paramedische praktijken;2005;68.6;1.0;3.0;0.0;4.0;;
265;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Paramedische praktijken;2006;69.7;1.0;3.0;1.0;4.0;;
266;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Paramedische praktijken;2007;75.0;1.0;3.0;1.0;4.0;0.0;2.0
267;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Paramedische praktijken;2008;77.0;1.0;3.0;1.0;4.0;0.0;2.0
268;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Paramedische praktijken;2009;79.0;1.0;3.0;1.0;4.0;0.0;2.0
269;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Paramedische praktijken;2010;85.3;1.0;3.0;1.0;4.0;0.0;2.0
270;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Paramedische praktijken;2011;80.7;1.0;2.0;1.0;3.0;1.0;2.0
271;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Paramedische praktijken;2012;83.5;1.0;3.0;1.0;3.0;0.0;2.0
272;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Paramedische praktijken;2013;81.7;1.0;3.0;1.0;4.0;0.0;2.0
273;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van gezondheidszorg;2001;57.3;5.0;5.0;4.0;6.0;;
274;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van gezondheidszorg;2002;60.3;5.0;5.0;4.0;5.0;;
275;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van gezondheidszorg;2003;63.9;4.0;4.0;4.0;5.0;;
276;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van gezondheidszorg;2004;64.6;4.0;4.0;3.0;5.0;;
277;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van gezondheidszorg;2005;64.6;4.0;4.0;3.0;4.0;;
278;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van gezondheidszorg;2006;69.0;4.0;4.0;3.0;4.0;;
279;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van gezondheidszorg;2007;71.1;4.0;3.0;3.0;4.0;1.0;6.0
280;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van gezondheidszorg;2008;77.9;4.0;4.0;4.0;4.0;1.0;7.0
281;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van gezondheidszorg;2009;78.2;4.0;4.0;3.0;4.0;1.0;7.0
282;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van gezondheidszorg;2010;80.6;4.0;4.0;3.0;4.0;1.0;7.0
283;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van gezondheidszorg;2011;70.0;6.0;5.0;5.0;6.0;1.0;7.0
284;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van gezondheidszorg;2012;69.9;6.0;5.0;5.0;6.0;1.0;7.0
285;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van gezondheidszorg;2013;63.3;5.0;4.0;4.0;5.0;1.0;7.0
286;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders welzijnszorg;2001;54.4;3.0;1.0;2.0;1.0;;
287;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders welzijnszorg;2002;57.6;3.0;0.0;2.0;0.0;;
288;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders welzijnszorg;2003;58.3;3.0;0.0;2.0;0.0;;
289;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders welzijnszorg;2004;58.6;3.0;0.0;2.0;0.0;;
290;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders welzijnszorg;2005;57.8;3.0;0.0;2.0;1.0;;
291;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders welzijnszorg;2006;58.8;3.0;0.0;2.0;0.0;;
292;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders welzijnszorg;2007;60.9;3.0;0.0;2.0;0.0;0.0;1.0
293;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders welzijnszorg;2008;68.1;3.0;0.0;2.0;0.0;0.0;1.0
294;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders welzijnszorg;2009;72.0;3.0;0.0;2.0;0.0;0.0;1.0
295;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders welzijnszorg;2010;75.1;3.0;0.0;2.0;0.0;0.0;1.0
296;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders welzijnszorg;2011;74.6;3.0;0.0;2.0;0.0;0.0;1.0
297;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders welzijnszorg;2012;77.0;3.0;0.0;2.0;0.0;0.0;1.0
298;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Totaal aanbieders welzijnszorg;2013;74.3;3.0;0.0;2.0;0.0;0.0;1.0
299;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van ouderenzorg;2001;55.0;2.0;1.0;2.0;1.0;;
300;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van ouderenzorg;2002;58.8;2.0;1.0;2.0;1.0;;
301;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van ouderenzorg;2003;58.3;3.0;1.0;2.0;1.0;;
302;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van ouderenzorg;2004;59.3;3.0;1.0;2.0;1.0;;
303;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van ouderenzorg;2005;58.3;2.0;1.0;2.0;1.0;;
304;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van ouderenzorg;2006;59.9;2.0;1.0;2.0;1.0;;
305;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van ouderenzorg;2007;62.0;2.0;1.0;2.0;1.0;0.0;2.0
306;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van ouderenzorg;2008;67.9;2.0;1.0;2.0;1.0;0.0;2.0
307;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van ouderenzorg;2009;71.8;2.0;1.0;2.0;1.0;0.0;1.0
308;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van ouderenzorg;2010;75.2;2.0;1.0;2.0;1.0;0.0;1.0
309;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van ouderenzorg;2011;74.5;2.0;0.0;2.0;1.0;0.0;1.0
310;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van ouderenzorg;2012;77.3;2.0;0.0;2.0;1.0;0.0;1.0
311;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van ouderenzorg;2013;75.0;2.0;1.0;2.0;1.0;0.0;1.0
312;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van gehandicaptenzorg;2001;57.9;0.0;0.0;0.0;0.0;;
313;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van gehandicaptenzorg;2002;60.6;0.0;0.0;0.0;0.0;;
314;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van gehandicaptenzorg;2003;65.1;0.0;0.0;0.0;0.0;;
315;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van gehandicaptenzorg;2004;63.2;0.0;0.0;0.0;0.0;;
316;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van gehandicaptenzorg;2005;63.2;0.0;0.0;0.0;0.0;;
317;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van gehandicaptenzorg;2006;63.4;0.0;0.0;0.0;0.0;;
318;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van gehandicaptenzorg;2007;66.9;0.0;0.0;0.0;0.0;0.0;1.0
319;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van gehandicaptenzorg;2008;69.3;0.0;0.0;0.0;0.0;0.0;1.0
320;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van gehandicaptenzorg;2009;70.0;0.0;0.0;0.0;0.0;0.0;0.0
321;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van gehandicaptenzorg;2010;74.9;1.0;0.0;0.0;0.0;0.0;0.0
322;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van gehandicaptenzorg;2011;75.5;1.0;0.0;0.0;0.0;;
323;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van gehandicaptenzorg;2012;75.8;0.0;0.0;0.0;0.0;0.0;0.0
324;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Verstrekkers van gehandicaptenzorg;2013;72.1;0.0;0.0;0.0;0.0;0.0;0.0
325;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van welzijnszorg;2001;35.5;0.0;0.0;0.0;0.0;;
326;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van welzijnszorg;2002;33.8;0.0;0.0;0.0;0.0;;
327;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van welzijnszorg;2003;42.4;0.0;0.0;0.0;0.0;;
328;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van welzijnszorg;2004;36.9;0.0;0.0;0.0;0.0;;
329;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van welzijnszorg;2005;38.4;0.0;0.0;0.0;0.0;;
330;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van welzijnszorg;2006;38.1;0.0;0.0;0.0;0.0;;
331;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van welzijnszorg;2007;39.5;0.0;0.0;0.0;0.0;0.0;0.0
332;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van welzijnszorg;2008;68.2;0.0;0.0;0.0;0.0;0.0;0.0
333;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van welzijnszorg;2009;76.0;0.0;0.0;0.0;0.0;0.0;0.0
334;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van welzijnszorg;2010;74.5;0.0;0.0;0.0;0.0;0.0;0.0
335;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van welzijnszorg;2011;74.0;0.0;0.0;0.0;0.0;;
336;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van welzijnszorg;2012;76.7;0.0;0.0;0.0;0.0;0.0;0.0
337;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Overige verstrekkers van welzijnszorg;2013;71.8;0.0;0.0;0.0;0.0;0.0;0.0
338;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Beleids- en beheerorganisaties;2001;43.0;0.0;1.0;0.0;1.0;;
339;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Beleids- en beheerorganisaties;2002;46.2;0.0;1.0;0.0;1.0;;
340;Totaal mannen en vrouwen;Totaal leeftijd;Artsen of tandartsen;Beleids- en beheerorganisaties;2003;52.1;0.0;0.0;0.0;0.0;;
