ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalGedetineerden_1;GedetineerdenInVanTotaal_2
315;Totaal mannen en vrouwen;18 tot 25 jaar;Turkije;2014;460;1.1
316;Totaal mannen en vrouwen;18 tot 25 jaar;Turkije;2015;400;1.0
317;Totaal mannen en vrouwen;18 tot 25 jaar;Turkije;2016;370;1.0
318;Totaal mannen en vrouwen;18 tot 25 jaar;Turkije;2017;340;1.0
319;Totaal mannen en vrouwen;18 tot 25 jaar;Turkije;2018;320;1.0
320;Totaal mannen en vrouwen;18 tot 25 jaar;Turkije;2019;310;0.9
321;Totaal mannen en vrouwen;18 tot 25 jaar;Turkije;2020;240;0.9
322;Totaal mannen en vrouwen;18 tot 25 jaar;Turkije;2021;280;0.9
323;Totaal mannen en vrouwen;18 tot 25 jaar;Turkije;2022;270;0.9
324;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2005;1230;2.4
325;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2006;1160;2.3
326;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2007;1100;2.3
327;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2008;1010;2.2
328;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2009;1070;2.4
329;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2010;1030;2.4
330;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2011;980;2.2
331;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2012;870;2.0
332;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2013;790;1.8
333;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2014;680;1.6
334;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2015;550;1.4
335;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2016;450;1.3
336;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2017;410;1.2
337;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2018;360;1.1
338;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2019;380;1.1
339;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2020;300;1.1
340;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2021;290;1.0
341;Totaal mannen en vrouwen;18 tot 25 jaar;Suriname;2022;330;1.1
342;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2005;890;1.8
343;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2006;820;1.6
344;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2007;700;1.5
345;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2008;710;1.6
346;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2009;750;1.7
347;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2010;800;1.8
348;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2011;820;1.9
349;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2012;810;1.9
350;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2013;810;1.9
351;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2014;820;1.9
352;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2015;680;1.7
353;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2016;470;1.3
354;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2017;410;1.2
355;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2018;440;1.3
356;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2019;430;1.3
357;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2020;340;1.3
358;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2021;340;1.1
359;Totaal mannen en vrouwen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2022;320;1.1
360;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2005;1500;3.0
361;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2006;1430;2.9
362;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2007;1420;3.0
363;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2008;1360;3.0
364;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2009;1300;3.0
365;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2010;1320;3.0
366;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2011;1270;2.9
367;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2012;1150;2.7
368;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2013;1080;2.5
369;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2014;1130;2.6
370;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2015;970;2.4
371;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2016;910;2.6
372;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2017;910;2.7
373;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2018;950;2.9
374;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2019;1100;3.2
375;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2020;910;3.3
376;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2021;920;3.1
377;Totaal mannen en vrouwen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2022;1020;3.3
378;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2005;40;0.1
379;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2006;50;0.1
380;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2007;50;0.1
381;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2008;70;0.2
382;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2009;50;0.1
383;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2010;50;0.1
384;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2011;30;0.1
385;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2012;20;0.0
386;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2013;20;0.0
387;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2014;80;0.2
388;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2015;80;0.2
389;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2016;60;0.2
390;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2017;30;0.1
391;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2018;10;0.0
392;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2019;10;0.0
393;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2020;10;0.0
394;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2021;10;0.0
395;Totaal mannen en vrouwen;18 tot 25 jaar;Onbekende migratieachtergrond;2022;10;0.0
396;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2005;30760;60.7
397;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2006;30090;60.1
398;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2007;28190;59.2
399;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2008;26600;58.9
400;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2009;25510;57.9
401;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2010;24830;56.7
402;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2011;24690;56.2
403;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2012;23910;56.3
404;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2013;24080;56.4
405;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2014;24490;56.6
406;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2015;22930;57.6
407;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2016;20400;57.9
408;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2017;19630;58.5
409;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2018;19490;58.7
410;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2019;19870;58.5
411;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2020;16080;58.9
412;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2021;17340;59.0
413;Totaal mannen en vrouwen;25 tot 45 jaar;Totaal;2022;18120;59.7
414;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2005;12220;24.1
415;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2006;11860;23.7
416;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2007;10850;22.8
417;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2008;10070;22.3
418;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2009;9340;21.2
419;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2010;8810;20.1
420;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2011;8720;19.8
421;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2012;8190;19.3
422;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2013;8260;19.4
423;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2014;8390;19.4
424;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2015;7730;19.4
425;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2016;6820;19.3
426;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2017;6390;19.1
427;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2018;6200;18.7
428;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2019;5990;17.6
429;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2020;4580;16.8
430;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2021;5250;17.9
431;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse achtergrond;2022;5170;17.0
432;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2005;18420;36.4
433;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2006;18090;36.2
434;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2007;17180;36.1
435;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2008;16390;36.3
436;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2009;16000;36.3
437;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2010;15860;36.2
438;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2011;15840;36.1
439;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2012;15640;36.8
440;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2013;15710;36.8
441;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2014;15770;36.5
442;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2015;14830;37.3
443;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2016;13290;37.7
444;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2017;13000;38.8
445;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2018;13070;39.3
446;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2019;13670;40.3
447;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2020;11460;42.0
448;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2021;12060;41.1
449;Totaal mannen en vrouwen;25 tot 45 jaar;Met migratieachtergrond;2022;12890;42.4
450;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2005;4170;8.2
451;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2006;4140;8.3
452;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2007;3920;8.2
453;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2008;3900;8.6
454;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2009;4060;9.2
455;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2010;4220;9.6
456;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2011;4540;10.3
457;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2012;4620;10.9
458;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2013;4780;11.2
459;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2014;4520;10.5
460;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2015;4380;11.0
461;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2016;4010;11.4
462;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2017;4020;12.0
463;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2018;4140;12.5
464;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2019;4450;13.1
465;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2020;3900;14.3
466;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2021;3930;13.4
467;Totaal mannen en vrouwen;25 tot 45 jaar;Westerse migratieachtergrond;2022;4440;14.6
468;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2005;14250;28.1
469;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2006;13950;27.9
470;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2007;13260;27.9
471;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2008;12490;27.6
472;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2009;11940;27.1
473;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2010;11640;26.6
474;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2011;11310;25.7
475;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2012;11010;25.9
476;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2013;10940;25.6
477;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2014;11250;26.0
478;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2015;10450;26.3
479;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2016;9280;26.3
480;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2017;8980;26.8
481;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2018;8920;26.9
482;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2019;9220;27.1
483;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2020;7560;27.7
484;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2021;8130;27.7
485;Totaal mannen en vrouwen;25 tot 45 jaar;Niet-westerse migratieachtergrond;2022;8450;27.8
486;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2005;2950;5.8
487;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2006;2850;5.7
488;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2007;2740;5.7
489;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2008;2530;5.6
490;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2009;2470;5.6
491;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2010;2500;5.7
492;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2011;2510;5.7
493;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2012;2540;6.0
494;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2013;2520;5.9
495;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2014;2680;6.2
496;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2015;2540;6.4
497;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2016;2370;6.7
498;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2017;2420;7.2
499;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2018;2370;7.1
500;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2019;2450;7.2
501;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2020;2110;7.7
502;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2021;2270;7.7
503;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2022;2270;7.5
504;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2005;1850;3.7
505;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2006;1900;3.8
506;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2007;1750;3.7
507;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2008;1490;3.3
508;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2009;1430;3.2
509;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2010;1420;3.2
510;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2011;1370;3.1
511;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2012;1260;3.0
512;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2013;1240;2.9
513;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2014;1250;2.9
514;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2015;1160;2.9
515;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2016;1090;3.1
516;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2017;1060;3.1
517;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2018;1010;3.0
518;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2019;1060;3.1
519;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2020;870;3.2
520;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2021;900;3.1
521;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2022;920;3.0
522;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2005;3300;6.5
523;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2006;3260;6.5
524;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2007;3030;6.4
525;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2008;2840;6.3
526;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2009;2680;6.1
527;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2010;2630;6.0
528;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2011;2530;5.8
529;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2012;2460;5.8
530;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2013;2370;5.5
531;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2014;2420;5.6
532;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2015;2170;5.5
533;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2016;1830;5.2
534;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2017;1630;4.9
535;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2018;1580;4.7
536;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2019;1510;4.5
537;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2020;1180;4.3
538;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2021;1240;4.2
539;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;2022;1200;4.0
540;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2005;2600;5.1
541;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2006;2280;4.6
542;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2007;2090;4.4
543;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2008;1960;4.3
544;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2009;1890;4.3
545;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2010;1830;4.2
546;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2011;1880;4.3
547;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2012;1880;4.4
548;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2013;2050;4.8
549;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2014;2060;4.8
550;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2015;1900;4.8
551;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2016;1550;4.4
552;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2017;1450;4.3
553;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2018;1440;4.3
554;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2019;1490;4.4
555;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2020;1160;4.3
556;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2021;1210;4.1
557;Totaal mannen en vrouwen;25 tot 45 jaar;(voormalige) Nederlandse Antillen, Aruba;2022;1180;3.9
558;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2005;3550;7.0
559;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2006;3670;7.3
560;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2007;3650;7.7
561;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2008;3660;8.1
562;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2009;3470;7.9
563;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2010;3260;7.5
564;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2011;3010;6.9
565;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2012;2880;6.8
566;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2013;2770;6.5
567;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2014;2840;6.6
568;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2015;2690;6.8
569;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2016;2440;6.9
570;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2017;2420;7.2
571;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2018;2530;7.6
572;Totaal mannen en vrouwen;25 tot 45 jaar;Overige niet-westerse migratieachterg...;2019;2710;8.0
