ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;BanenVanWerknemersInDecember_1
388;02 Bosbouw;50  tot 100 werkzame personens;2020 december;
389;02 Bosbouw;50  tot 100 werkzame personens;2021 december;
390;02 Bosbouw;50  tot 100 werkzame personens;2022 december;
391;02 Bosbouw;50  tot 100 werkzame personens;2023 december;
392;02 Bosbouw;100  tot 500 werkzame personen;2010 december;0.0
393;02 Bosbouw;100  tot 500 werkzame personen;2011 december ;0.0
394;02 Bosbouw;100  tot 500 werkzame personen;2012 december;0.0
395;02 Bosbouw;100  tot 500 werkzame personen;2013 december;0.0
396;02 Bosbouw;100  tot 500 werkzame personen;2014 december;0.0
397;02 Bosbouw;100  tot 500 werkzame personen;2015 december;0.0
398;02 Bosbouw;100  tot 500 werkzame personen;2016 december;0.0
399;02 Bosbouw;100  tot 500 werkzame personen;2017 december;0.0
400;02 Bosbouw;100  tot 500 werkzame personen;2018 december;0.0
401;02 Bosbouw;100  tot 500 werkzame personen;2019 december;0.0
402;02 Bosbouw;100  tot 500 werkzame personen;2020 december;0.0
403;02 Bosbouw;100  tot 500 werkzame personen;2021 december;0.0
404;02 Bosbouw;100  tot 500 werkzame personen;2022 december;0.0
405;02 Bosbouw;100  tot 500 werkzame personen;2023 december;0.0
406;02 Bosbouw;500 werkzame personen of meer;2010 december;0.7
407;02 Bosbouw;500 werkzame personen of meer;2011 december ;
408;02 Bosbouw;500 werkzame personen of meer;2012 december;
409;02 Bosbouw;500 werkzame personen of meer;2013 december;
410;02 Bosbouw;500 werkzame personen of meer;2014 december;
411;02 Bosbouw;500 werkzame personen of meer;2015 december;
412;02 Bosbouw;500 werkzame personen of meer;2016 december;
413;02 Bosbouw;500 werkzame personen of meer;2017 december;
414;02 Bosbouw;500 werkzame personen of meer;2018 december;
415;02 Bosbouw;500 werkzame personen of meer;2019 december;
416;02 Bosbouw;500 werkzame personen of meer;2020 december;
417;02 Bosbouw;500 werkzame personen of meer;2021 december;
418;02 Bosbouw;500 werkzame personen of meer;2022 december;0.0
419;02 Bosbouw;500 werkzame personen of meer;2023 december;0.0
420;03 Visserij;Totaal;2010 december;1.3
421;03 Visserij;Totaal;2011 december ;1.4
422;03 Visserij;Totaal;2012 december;1.5
423;03 Visserij;Totaal;2013 december;1.6
424;03 Visserij;Totaal;2014 december;1.5
425;03 Visserij;Totaal;2015 december;1.4
426;03 Visserij;Totaal;2016 december;1.4
427;03 Visserij;Totaal;2017 december;1.5
428;03 Visserij;Totaal;2018 december;1.61
429;03 Visserij;Totaal;2019 december;1.6
430;03 Visserij;Totaal;2020 december;1.7
431;03 Visserij;Totaal;2021 december;1.8
432;03 Visserij;Totaal;2022 december;1.8
433;03 Visserij;Totaal;2023 december;1.7
434;03 Visserij;0  tot 10 werkzame personen;2010 december;0.7
435;03 Visserij;0  tot 10 werkzame personen;2011 december ;0.7
436;03 Visserij;0  tot 10 werkzame personen;2012 december;0.7
437;03 Visserij;0  tot 10 werkzame personen;2013 december;0.7
438;03 Visserij;0  tot 10 werkzame personen;2014 december;
439;03 Visserij;0  tot 10 werkzame personen;2015 december;
440;03 Visserij;0  tot 10 werkzame personen;2016 december;
441;03 Visserij;0  tot 10 werkzame personen;2017 december;0.6
442;03 Visserij;0  tot 10 werkzame personen;2018 december;
443;03 Visserij;0  tot 10 werkzame personen;2019 december;0.5
444;03 Visserij;0  tot 10 werkzame personen;2020 december;0.5
445;03 Visserij;0  tot 10 werkzame personen;2021 december;0.6
446;03 Visserij;0  tot 10 werkzame personen;2022 december;0.6
447;03 Visserij;0  tot 10 werkzame personen;2023 december;0.5
448;03 Visserij;10  tot 50 werkzame personen;2010 december;
449;03 Visserij;10  tot 50 werkzame personen;2011 december ;
450;03 Visserij;10  tot 50 werkzame personen;2012 december;
451;03 Visserij;10  tot 50 werkzame personen;2013 december;
452;03 Visserij;10  tot 50 werkzame personen;2014 december;0.3
453;03 Visserij;10  tot 50 werkzame personen;2015 december;0.4
454;03 Visserij;10  tot 50 werkzame personen;2016 december;0.4
455;03 Visserij;10  tot 50 werkzame personen;2017 december;0.4
456;03 Visserij;10  tot 50 werkzame personen;2018 december;0.47
457;03 Visserij;10  tot 50 werkzame personen;2019 december;
458;03 Visserij;10  tot 50 werkzame personen;2020 december;
459;03 Visserij;10  tot 50 werkzame personen;2021 december;
460;03 Visserij;10  tot 50 werkzame personen;2022 december;
461;03 Visserij;10  tot 50 werkzame personen;2023 december;
462;03 Visserij;50  tot 100 werkzame personens;2010 december;
463;03 Visserij;50  tot 100 werkzame personens;2011 december ;
464;03 Visserij;50  tot 100 werkzame personens;2012 december;0.0
465;03 Visserij;50  tot 100 werkzame personens;2013 december;0.0
466;03 Visserij;50  tot 100 werkzame personens;2014 december;0.0
467;03 Visserij;50  tot 100 werkzame personens;2015 december;0.0
468;03 Visserij;50  tot 100 werkzame personens;2016 december;0.0
469;03 Visserij;50  tot 100 werkzame personens;2017 december;
470;03 Visserij;50  tot 100 werkzame personens;2018 december;
471;03 Visserij;50  tot 100 werkzame personens;2019 december;
472;03 Visserij;50  tot 100 werkzame personens;2020 december;
473;03 Visserij;50  tot 100 werkzame personens;2021 december;
474;03 Visserij;50  tot 100 werkzame personens;2022 december;
475;03 Visserij;50  tot 100 werkzame personens;2023 december;
476;03 Visserij;100  tot 500 werkzame personen;2010 december;
477;03 Visserij;100  tot 500 werkzame personen;2011 december ;
478;03 Visserij;100  tot 500 werkzame personen;2012 december;
479;03 Visserij;100  tot 500 werkzame personen;2013 december;
480;03 Visserij;100  tot 500 werkzame personen;2014 december;
481;03 Visserij;100  tot 500 werkzame personen;2015 december;
482;03 Visserij;100  tot 500 werkzame personen;2016 december;
483;03 Visserij;100  tot 500 werkzame personen;2017 december;
484;03 Visserij;100  tot 500 werkzame personen;2018 december;
485;03 Visserij;100  tot 500 werkzame personen;2019 december;0.6
486;03 Visserij;100  tot 500 werkzame personen;2020 december;0.6
487;03 Visserij;100  tot 500 werkzame personen;2021 december;0.5
488;03 Visserij;100  tot 500 werkzame personen;2022 december;0.7
489;03 Visserij;100  tot 500 werkzame personen;2023 december;0.7
490;03 Visserij;500 werkzame personen of meer;2010 december;0.0
491;03 Visserij;500 werkzame personen of meer;2011 december ;0.0
492;03 Visserij;500 werkzame personen of meer;2012 december;0.0
493;03 Visserij;500 werkzame personen of meer;2013 december;0.0
494;03 Visserij;500 werkzame personen of meer;2014 december;0.0
495;03 Visserij;500 werkzame personen of meer;2015 december;0.0
496;03 Visserij;500 werkzame personen of meer;2016 december;0.0
497;03 Visserij;500 werkzame personen of meer;2017 december;0.0
498;03 Visserij;500 werkzame personen of meer;2018 december;0.0
499;03 Visserij;500 werkzame personen of meer;2019 december;0.0
500;03 Visserij;500 werkzame personen of meer;2020 december;0.0
501;03 Visserij;500 werkzame personen of meer;2021 december;0.0
502;03 Visserij;500 werkzame personen of meer;2022 december;0.0
503;03 Visserij;500 werkzame personen of meer;2023 december;0.0
504;B-F Nijverheid en energie;Totaal;2010 december;1208.8
505;B-F Nijverheid en energie;Totaal;2011 december ;1194.8
506;B-F Nijverheid en energie;Totaal;2012 december;1168.3
507;B-F Nijverheid en energie;Totaal;2013 december;1122.1
508;B-F Nijverheid en energie;Totaal;2014 december;1112.3
509;B-F Nijverheid en energie;Totaal;2015 december;1102.5
510;B-F Nijverheid en energie;Totaal;2016 december;1110.1
511;B-F Nijverheid en energie;Totaal;2017 december;1127.0
512;B-F Nijverheid en energie;Totaal;2018 december;1157.65
513;B-F Nijverheid en energie;Totaal;2019 december;1179.8
514;B-F Nijverheid en energie;Totaal;2020 december;1178.9
515;B-F Nijverheid en energie;Totaal;2021 december;1196.7
516;B-F Nijverheid en energie;Totaal;2022 december;1220.8
517;B-F Nijverheid en energie;Totaal;2023 december;1236.3
518;B-F Nijverheid en energie;0  tot 10 werkzame personen;2010 december;157.7
519;B-F Nijverheid en energie;0  tot 10 werkzame personen;2011 december ;141.9
520;B-F Nijverheid en energie;0  tot 10 werkzame personen;2012 december;139.0
521;B-F Nijverheid en energie;0  tot 10 werkzame personen;2013 december;133.8
522;B-F Nijverheid en energie;0  tot 10 werkzame personen;2014 december;134.8
523;B-F Nijverheid en energie;0  tot 10 werkzame personen;2015 december;129.7
524;B-F Nijverheid en energie;0  tot 10 werkzame personen;2016 december;133.9
525;B-F Nijverheid en energie;0  tot 10 werkzame personen;2017 december;137.8
526;B-F Nijverheid en energie;0  tot 10 werkzame personen;2018 december;138.1
527;B-F Nijverheid en energie;0  tot 10 werkzame personen;2019 december;140.1
528;B-F Nijverheid en energie;0  tot 10 werkzame personen;2020 december;140.3
529;B-F Nijverheid en energie;0  tot 10 werkzame personen;2021 december;147.9
530;B-F Nijverheid en energie;0  tot 10 werkzame personen;2022 december;148.0
531;B-F Nijverheid en energie;0  tot 10 werkzame personen;2023 december;146.1
532;B-F Nijverheid en energie;10  tot 50 werkzame personen;2010 december;276.3
533;B-F Nijverheid en energie;10  tot 50 werkzame personen;2011 december ;275.9
534;B-F Nijverheid en energie;10  tot 50 werkzame personen;2012 december;262.9
535;B-F Nijverheid en energie;10  tot 50 werkzame personen;2013 december;243.5
536;B-F Nijverheid en energie;10  tot 50 werkzame personen;2014 december;239.7
537;B-F Nijverheid en energie;10  tot 50 werkzame personen;2015 december;240.3
538;B-F Nijverheid en energie;10  tot 50 werkzame personen;2016 december;240.8
539;B-F Nijverheid en energie;10  tot 50 werkzame personen;2017 december;248.5
540;B-F Nijverheid en energie;10  tot 50 werkzame personen;2018 december;250.46
541;B-F Nijverheid en energie;10  tot 50 werkzame personen;2019 december;251.6
542;B-F Nijverheid en energie;10  tot 50 werkzame personen;2020 december;251.2
543;B-F Nijverheid en energie;10  tot 50 werkzame personen;2021 december;255.4
544;B-F Nijverheid en energie;10  tot 50 werkzame personen;2022 december;256.9
545;B-F Nijverheid en energie;10  tot 50 werkzame personen;2023 december;255.2
546;B-F Nijverheid en energie;50  tot 100 werkzame personens;2010 december;137.1
547;B-F Nijverheid en energie;50  tot 100 werkzame personens;2011 december ;
548;B-F Nijverheid en energie;50  tot 100 werkzame personens;2012 december;133.5
549;B-F Nijverheid en energie;50  tot 100 werkzame personens;2013 december;127.3
550;B-F Nijverheid en energie;50  tot 100 werkzame personens;2014 december;124.2
551;B-F Nijverheid en energie;50  tot 100 werkzame personens;2015 december;124.6
552;B-F Nijverheid en energie;50  tot 100 werkzame personens;2016 december;127.7
553;B-F Nijverheid en energie;50  tot 100 werkzame personens;2017 december;132.4
554;B-F Nijverheid en energie;50  tot 100 werkzame personens;2018 december;136.74
555;B-F Nijverheid en energie;50  tot 100 werkzame personens;2019 december;139.7
556;B-F Nijverheid en energie;50  tot 100 werkzame personens;2020 december;135.2
557;B-F Nijverheid en energie;50  tot 100 werkzame personens;2021 december;137.0
558;B-F Nijverheid en energie;50  tot 100 werkzame personens;2022 december;137.2
559;B-F Nijverheid en energie;50  tot 100 werkzame personens;2023 december;135.0
560;B-F Nijverheid en energie;100  tot 500 werkzame personen;2010 december;299.6
561;B-F Nijverheid en energie;100  tot 500 werkzame personen;2011 december ;295.2
562;B-F Nijverheid en energie;100  tot 500 werkzame personen;2012 december;287.5
563;B-F Nijverheid en energie;100  tot 500 werkzame personen;2013 december;278.6
564;B-F Nijverheid en energie;100  tot 500 werkzame personen;2014 december;277.2
565;B-F Nijverheid en energie;100  tot 500 werkzame personen;2015 december;281.7
566;B-F Nijverheid en energie;100  tot 500 werkzame personen;2016 december;287.9
567;B-F Nijverheid en energie;100  tot 500 werkzame personen;2017 december;295.2
568;B-F Nijverheid en energie;100  tot 500 werkzame personen;2018 december;312.4
569;B-F Nijverheid en energie;100  tot 500 werkzame personen;2019 december;327.5
570;B-F Nijverheid en energie;100  tot 500 werkzame personen;2020 december;331.4
571;B-F Nijverheid en energie;100  tot 500 werkzame personen;2021 december;333.6
572;B-F Nijverheid en energie;100  tot 500 werkzame personen;2022 december;345.0
573;B-F Nijverheid en energie;100  tot 500 werkzame personen;2023 december;352.2
574;B-F Nijverheid en energie;500 werkzame personen of meer;2010 december;338.1
575;B-F Nijverheid en energie;500 werkzame personen of meer;2011 december ;
576;B-F Nijverheid en energie;500 werkzame personen of meer;2012 december;345.4
577;B-F Nijverheid en energie;500 werkzame personen of meer;2013 december;339.0
578;B-F Nijverheid en energie;500 werkzame personen of meer;2014 december;336.3
579;B-F Nijverheid en energie;500 werkzame personen of meer;2015 december;326.2
580;B-F Nijverheid en energie;500 werkzame personen of meer;2016 december;319.9
581;B-F Nijverheid en energie;500 werkzame personen of meer;2017 december;313.2
582;B-F Nijverheid en energie;500 werkzame personen of meer;2018 december;319.95
583;B-F Nijverheid en energie;500 werkzame personen of meer;2019 december;321.0
584;B-F Nijverheid en energie;500 werkzame personen of meer;2020 december;320.7
585;B-F Nijverheid en energie;500 werkzame personen of meer;2021 december;322.7
586;B-F Nijverheid en energie;500 werkzame personen of meer;2022 december;333.8
587;B-F Nijverheid en energie;500 werkzame personen of meer;2023 december;347.7
588;B-E Nijverheid (geen bouw) en energie;Totaal;2010 december;837.5
589;B-E Nijverheid (geen bouw) en energie;Totaal;2011 december ;834.2
590;B-E Nijverheid (geen bouw) en energie;Totaal;2012 december;825.6
591;B-E Nijverheid (geen bouw) en energie;Totaal;2013 december;808.5
592;B-E Nijverheid (geen bouw) en energie;Totaal;2014 december;810.1
593;B-E Nijverheid (geen bouw) en energie;Totaal;2015 december;805.7
594;B-E Nijverheid (geen bouw) en energie;Totaal;2016 december;809.9
595;B-E Nijverheid (geen bouw) en energie;Totaal;2017 december;816.1
596;B-E Nijverheid (geen bouw) en energie;Totaal;2018 december;834.82
597;B-E Nijverheid (geen bouw) en energie;Totaal;2019 december;847.1
598;B-E Nijverheid (geen bouw) en energie;Totaal;2020 december;840.0
599;B-E Nijverheid (geen bouw) en energie;Totaal;2021 december;849.4
600;B-E Nijverheid (geen bouw) en energie;Totaal;2022 december;865.0
601;B-E Nijverheid (geen bouw) en energie;Totaal;2023 december;876.5
602;B-E Nijverheid (geen bouw) en energie;0  tot 10 werkzame personen;2010 december;78.1
603;B-E Nijverheid (geen bouw) en energie;0  tot 10 werkzame personen;2011 december ;70.0
604;B-E Nijverheid (geen bouw) en energie;0  tot 10 werkzame personen;2012 december;70.6
605;B-E Nijverheid (geen bouw) en energie;0  tot 10 werkzame personen;2013 december;69.0
606;B-E Nijverheid (geen bouw) en energie;0  tot 10 werkzame personen;2014 december;70.4
607;B-E Nijverheid (geen bouw) en energie;0  tot 10 werkzame personen;2015 december;67.2
608;B-E Nijverheid (geen bouw) en energie;0  tot 10 werkzame personen;2016 december;68.7
609;B-E Nijverheid (geen bouw) en energie;0  tot 10 werkzame personen;2017 december;69.9
610;B-E Nijverheid (geen bouw) en energie;0  tot 10 werkzame personen;2018 december;68.98
611;B-E Nijverheid (geen bouw) en energie;0  tot 10 werkzame personen;2019 december;69.3
612;B-E Nijverheid (geen bouw) en energie;0  tot 10 werkzame personen;2020 december;68.2
613;B-E Nijverheid (geen bouw) en energie;0  tot 10 werkzame personen;2021 december;71.7
614;B-E Nijverheid (geen bouw) en energie;0  tot 10 werkzame personen;2022 december;71.4
615;B-E Nijverheid (geen bouw) en energie;0  tot 10 werkzame personen;2023 december;68.6
616;B-E Nijverheid (geen bouw) en energie;10  tot 50 werkzame personen;2010 december;162.0
617;B-E Nijverheid (geen bouw) en energie;10  tot 50 werkzame personen;2011 december ;163.8
618;B-E Nijverheid (geen bouw) en energie;10  tot 50 werkzame personen;2012 december;158.9
619;B-E Nijverheid (geen bouw) en energie;10  tot 50 werkzame personen;2013 december;152.9
620;B-E Nijverheid (geen bouw) en energie;10  tot 50 werkzame personen;2014 december;154.6
621;B-E Nijverheid (geen bouw) en energie;10  tot 50 werkzame personen;2015 december;155.1
622;B-E Nijverheid (geen bouw) en energie;10  tot 50 werkzame personen;2016 december;154.2
623;B-E Nijverheid (geen bouw) en energie;10  tot 50 werkzame personen;2017 december;158.4
624;B-E Nijverheid (geen bouw) en energie;10  tot 50 werkzame personen;2018 december;158.38
625;B-E Nijverheid (geen bouw) en energie;10  tot 50 werkzame personen;2019 december;157.4
626;B-E Nijverheid (geen bouw) en energie;10  tot 50 werkzame personen;2020 december;155.3
627;B-E Nijverheid (geen bouw) en energie;10  tot 50 werkzame personen;2021 december;156.4
628;B-E Nijverheid (geen bouw) en energie;10  tot 50 werkzame personen;2022 december;156.9
629;B-E Nijverheid (geen bouw) en energie;10  tot 50 werkzame personen;2023 december;155.9
