ID;Geslacht;Onderwijssoort;Studierichting;Opleidingsvorm;Herkomstgroepering;Perioden;AssociateDegree_1;Bachelor_2;Doctoraal_3;WoMaster_4;Vervolgopleidingen_5
190;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;1996/'97;0;181;;;15
191;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;1997/'98;0;225;;;7
192;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;1998/'99;0;195;;;2
193;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;1999/'00;0;192;;;4
194;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2000/'01;0;183;;;2
195;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2001/'02;0;210;;;3
196;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2002/'03;0;206;;;6
197;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2003/'04;0;237;;;4
198;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2004/'05;0;224;;;3
199;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2005/'06;0;230;;;4
200;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2006/'07;0;250;;;9
201;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2007/'08;0;244;;;12
202;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2008/'09;0;239;;;14
203;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2009/'10;6;214;;;10
204;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2010/'11;3;216;;;12
205;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2011/'12;4;250;;;19
206;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2012/'13;8;174;;;5
207;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2013/'14;3;158;;;5
208;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2014/'15;11;165;;;10
209;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 1e generatie;2015/'16;6;150;;;13
210;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;1995/'96;0;56;;;0
211;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;1996/'97;0;73;;;0
212;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;1997/'98;0;108;;;1
213;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;1998/'99;0;143;;;0
214;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;1999/'00;0;154;;;1
215;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2000/'01;0;221;;;1
216;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2001/'02;0;281;;;1
217;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2002/'03;0;340;;;3
218;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2003/'04;0;454;;;2
219;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2004/'05;0;425;;;4
220;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2005/'06;0;570;;;7
221;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2006/'07;0;644;;;4
222;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2007/'08;3;648;;;9
223;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2008/'09;8;664;;;6
224;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2009/'10;7;745;;;6
225;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2010/'11;16;756;;;8
226;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2011/'12;14;936;;;9
227;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2012/'13;7;794;;;11
228;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2013/'14;18;918;;;13
229;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2014/'15;21;1017;;;6
230;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Turkije, 2e generatie;2015/'16;25;1191;;;16
231;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;1995/'96;0;202;;;3
232;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;1996/'97;0;224;;;1
233;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;1997/'98;0;244;;;4
234;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;1998/'99;0;325;;;6
235;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;1999/'00;0;390;;;2
236;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2000/'01;0;461;;;1
237;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2001/'02;0;550;;;0
238;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2002/'03;0;632;;;8
239;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2003/'04;0;731;;;5
240;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2004/'05;0;812;;;10
241;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2005/'06;0;837;;;8
242;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2006/'07;0;912;;;14
243;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2007/'08;2;877;;;11
244;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2008/'09;9;1026;;;13
245;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2009/'10;5;1082;;;9
246;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2010/'11;13;1056;;;17
247;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2011/'12;11;1164;;;18
248;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2012/'13;18;981;;;20
249;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2013/'14;29;1031;;;17
250;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2014/'15;34;1199;;;20
251;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko;2015/'16;36;1274;;;20
252;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;1995/'96;0;158;;;3
253;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;1996/'97;0;175;;;1
254;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;1997/'98;0;181;;;3
255;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;1998/'99;0;231;;;6
256;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;1999/'00;0;252;;;1
257;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2000/'01;0;269;;;1
258;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2001/'02;0;319;;;0
259;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2002/'03;0;342;;;7
260;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2003/'04;0;368;;;4
261;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2004/'05;0;379;;;9
262;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2005/'06;0;373;;;7
263;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2006/'07;0;339;;;8
264;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2007/'08;0;301;;;5
265;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2008/'09;5;355;;;7
266;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2009/'10;2;340;;;3
267;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2010/'11;6;276;;;10
268;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2011/'12;6;293;;;12
269;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2012/'13;7;217;;;8
270;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2013/'14;5;185;;;9
271;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2014/'15;8;211;;;8
272;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 1e generatie;2015/'16;6;177;;;8
273;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;1995/'96;0;44;;;0
274;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;1996/'97;0;49;;;0
275;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;1997/'98;0;63;;;1
276;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;1998/'99;0;94;;;0
277;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;1999/'00;0;138;;;1
278;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2000/'01;0;192;;;0
279;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2001/'02;0;231;;;0
280;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2002/'03;0;290;;;1
281;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2003/'04;0;363;;;1
282;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2004/'05;0;433;;;1
283;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2005/'06;0;464;;;1
284;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2006/'07;0;573;;;6
285;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2007/'08;2;576;;;6
286;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2008/'09;4;671;;;6
287;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2009/'10;3;742;;;6
288;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2010/'11;7;780;;;7
289;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2011/'12;5;871;;;6
290;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2012/'13;11;764;;;12
291;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2013/'14;24;846;;;8
292;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2014/'15;26;988;;;12
293;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Marokko, 2e generatie;2015/'16;30;1097;;;12
294;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;1995/'96;0;624;;;25
295;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;1996/'97;0;653;;;32
296;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;1997/'98;0;711;;;22
297;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;1998/'99;0;705;;;35
298;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;1999/'00;0;730;;;30
299;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2000/'01;0;814;;;23
300;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2001/'02;0;867;;;33
301;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2002/'03;0;967;;;25
302;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2003/'04;0;1082;;;28
303;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2004/'05;0;1230;;;29
304;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2005/'06;0;1241;;;42
305;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2006/'07;0;1290;;;58
306;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2007/'08;1;1369;;;30
307;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2008/'09;13;1387;;;40
308;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2009/'10;14;1339;;;40
309;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2010/'11;15;1257;;;58
310;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2011/'12;18;1279;;;56
311;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2012/'13;25;1090;;;29
312;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2013/'14;43;1100;;;33
313;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2014/'15;65;1226;;;34
314;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname;2015/'16;75;1356;;;40
315;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;1995/'96;0;443;;;23
316;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;1996/'97;0;459;;;31
317;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;1997/'98;0;470;;;19
318;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;1998/'99;0;467;;;31
319;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;1999/'00;0;442;;;26
320;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2000/'01;0;460;;;18
321;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2001/'02;0;455;;;30
322;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2002/'03;0;466;;;23
323;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2003/'04;0;524;;;26
324;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2004/'05;0;562;;;22
325;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2005/'06;0;500;;;35
326;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2006/'07;0;497;;;49
327;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2007/'08;0;489;;;21
328;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2008/'09;7;472;;;30
329;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2009/'10;5;389;;;28
330;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2010/'11;5;334;;;40
331;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2011/'12;8;331;;;40
332;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2012/'13;15;296;;;19
333;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2013/'14;11;249;;;20
334;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2014/'15;16;231;;;18
335;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 1e generatie;2015/'16;23;282;;;16
336;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;1995/'96;0;181;;;2
337;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;1996/'97;0;194;;;1
338;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;1997/'98;0;241;;;3
339;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;1998/'99;0;238;;;4
340;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;1999/'00;0;288;;;4
341;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2000/'01;0;354;;;5
342;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2001/'02;0;412;;;3
343;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2002/'03;0;501;;;2
344;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2003/'04;0;558;;;2
345;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2004/'05;0;668;;;7
346;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2005/'06;0;741;;;7
347;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2006/'07;0;793;;;9
348;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2007/'08;1;880;;;9
349;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2008/'09;6;915;;;10
350;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2009/'10;9;950;;;12
351;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2010/'11;10;923;;;18
352;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2011/'12;10;948;;;16
353;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2012/'13;10;794;;;10
354;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2013/'14;32;851;;;13
355;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2014/'15;49;995;;;16
356;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;Suriname, 2e generatie;2015/'16;52;1074;;;24
357;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;1995/'96;0;390;;;7
358;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;1996/'97;0;406;;;8
359;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;1997/'98;0;389;;;6
360;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;1998/'99;0;418;;;12
361;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;1999/'00;0;390;;;5
362;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2000/'01;0;441;;;8
363;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2001/'02;0;501;;;11
364;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2002/'03;0;566;;;17
365;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2003/'04;0;643;;;14
366;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2004/'05;0;696;;;15
367;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2005/'06;0;728;;;14
368;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2006/'07;0;742;;;18
369;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2007/'08;2;710;;;15
370;Totaal mannen en vrouwen;Hoger beroepsonderwijs;0;Totaal opleidingsvormen;(voormalige) Nederlandse Antillen, Aruba;2008/'09;5;766;;;28
