ID;Marges;Persoonskenmerken;Perioden;VoeltZichWelEensOnveilig_1;VoeltZichVaakOnveilig_2;VanZakkenrollerij_3;VanBerovingOpStraat_4;VanInbraakInWoning_5;VanMishandeling_6;VoeltZichWelEensOnveiligInBuurt_7;VoeltZichVaakOnveiligInBuurt_8;SAvondsOpStraatInBuurtOnveilig_9;SAvondsAlleenThuisOnveilig_10;DoetSAvondsNietOpen_11;RijdtOfLooptOm_12;BangSlachtofferCriminaliteitTeWorden_13;DenktDatErVeelCriminaliteitInBuurt_14;VindtCriminaliteitInBuurtToegenomen_15;VindtCriminaliteitInBuurtAfgenomen_16;VindtCriminaliteitInBuurtGelijk_17;RapportcijferVeiligheidInBuurt_18;RondomUitgaansgelegenheden_19;OpPlekkenWaarJongerenRondhangen_20;InCentrumVanWoonplaats_21;InWinkelgebiedWinkelcentrum_22;InOpenbaarVervoer_23;BijTreinstationInWoonplaats_24;InEigenHuis_25;DoorOnbekendenOpStraat_26;DoorOnbekendenInOpenbaarVervoer_27;DoorPersoneelVanWinkelsEnBedrijven_28;DoorPersoneelVanOverheidsinstanties_29;DoorBekendenPartnerFamilieVriend_30
354;Betrouwbaarheidsmarge;Leeftijd: 15 tot 18 jaar;2016;2.1;0.4;0.8;0.5;1.2;0.7;1.5;0.5;0.7;0.7;0.9;0.8;0.6;1.2;1.5;1.3;2.2;0.1;1.8;2.2;1.5;1.4;1.7;1.6;1.1;1.9;1.5;1.4;1.2;1.4
355;Betrouwbaarheidsmarge;Leeftijd: 15 tot 18 jaar;2017;1.9;0.5;0.8;0.6;1.0;0.7;1.5;0.5;0.9;0.7;1.0;0.8;0.7;1.1;1.4;1.2;1.9;0.1;1.6;2.0;1.4;1.3;1.5;1.5;1.0;1.6;1.4;1.1;1.0;1.2
356;Betrouwbaarheidsmarge;Leeftijd: 15 tot 18 jaar;2019;1.8;0.4;0.7;0.4;0.8;0.5;1.3;0.3;0.8;0.6;0.9;0.7;0.5;1.0;1.2;1.2;1.8;0.0;1.5;1.8;1.3;1.2;1.4;1.4;0.9;1.5;1.3;1.2;0.9;1.2
357;Betrouwbaarheidsmarge;Leeftijd: 18 tot 25 jaar;2012;1.7;0.5;0.8;0.7;1.0;0.6;1.4;0.5;0.8;0.8;0.8;0.7;0.8;1.3;1.2;0.9;1.7;0.1;1.6;1.7;1.4;1.2;1.5;1.5;1.0;1.6;1.4;1.4;1.3;1.0
358;Betrouwbaarheidsmarge;Leeftijd: 18 tot 25 jaar;2013;1.4;0.5;0.8;0.6;1.0;0.6;1.3;0.5;0.7;0.6;0.8;0.6;0.7;1.1;1.1;0.6;1.4;0.0;1.4;1.4;1.2;1.0;1.2;1.3;0.9;1.4;1.2;1.1;1.0;0.8
359;Betrouwbaarheidsmarge;Leeftijd: 18 tot 25 jaar;2014;1.5;0.5;0.7;0.6;1.0;0.6;1.3;0.5;0.7;0.6;0.8;0.6;0.7;1.1;1.2;0.7;1.5;0.0;1.5;1.5;1.2;1.1;1.3;1.3;0.9;1.4;1.3;1.2;1.1;0.9
360;Betrouwbaarheidsmarge;Leeftijd: 18 tot 25 jaar;2015;1.5;0.4;0.7;0.5;1.0;0.5;1.3;0.4;0.7;0.6;0.8;0.6;0.6;1.1;1.1;0.7;1.5;0.0;1.5;1.5;1.2;1.1;1.3;1.3;0.9;1.4;1.3;1.1;1.0;0.8
361;Betrouwbaarheidsmarge;Leeftijd: 18 tot 25 jaar;2016;1.5;0.4;0.6;0.4;0.8;0.5;1.2;0.4;0.6;0.5;0.7;0.5;0.5;1.0;1.0;0.7;1.6;0.0;1.4;1.6;1.1;1.0;1.3;1.3;0.8;1.4;1.2;1.1;1.0;0.8
362;Betrouwbaarheidsmarge;Leeftijd: 18 tot 25 jaar;2017;1.4;0.4;0.6;0.4;0.8;0.5;1.1;0.3;0.6;0.5;0.7;0.5;0.5;0.9;0.9;0.7;1.4;0.0;1.3;1.4;1.0;0.9;1.1;1.2;0.7;1.3;1.1;1.0;0.8;0.7
363;Betrouwbaarheidsmarge;Leeftijd: 18 tot 25 jaar;2019;1.3;0.4;0.5;0.4;0.7;0.4;1.0;0.3;0.5;0.4;0.6;0.5;0.5;0.8;0.9;0.7;1.3;0.0;1.2;1.3;1.0;0.9;1.1;1.1;0.7;1.2;1.0;0.9;0.7;0.8
364;Betrouwbaarheidsmarge;Leeftijd: 25 tot 35 jaar;2012;1.4;0.4;0.6;0.5;0.9;0.5;1.1;0.5;0.6;0.5;0.7;0.6;0.6;1.0;1.0;0.6;1.4;0.0;1.3;1.4;1.1;1.0;1.2;1.2;0.9;1.3;1.2;1.2;1.0;0.7
365;Betrouwbaarheidsmarge;Leeftijd: 25 tot 35 jaar;2013;1.1;0.3;0.5;0.4;0.8;0.4;0.9;0.3;0.4;0.4;0.6;0.4;0.4;0.8;0.8;0.4;1.1;0.0;1.0;1.1;0.9;0.8;0.9;0.9;0.7;1.0;0.9;0.9;0.8;0.6
366;Betrouwbaarheidsmarge;Leeftijd: 25 tot 35 jaar;2014;1.2;0.4;0.5;0.4;0.8;0.4;1.0;0.3;0.5;0.4;0.6;0.4;0.5;0.8;0.9;0.5;1.2;0.0;1.1;1.2;0.9;0.8;1.0;1.0;0.7;1.1;1.0;1.0;0.9;0.6
367;Betrouwbaarheidsmarge;Leeftijd: 25 tot 35 jaar;2015;1.2;0.3;0.5;0.4;0.8;0.5;1.0;0.4;0.5;0.4;0.7;0.4;0.5;0.8;0.8;0.5;1.2;0.0;1.1;1.2;0.9;0.8;1.0;1.0;0.7;1.1;1.0;1.0;0.9;0.6
368;Betrouwbaarheidsmarge;Leeftijd: 25 tot 35 jaar;2016;1.2;0.3;0.5;0.4;0.8;0.4;0.9;0.3;0.4;0.4;0.6;0.4;0.4;0.8;0.8;0.5;1.2;0.0;1.1;1.2;0.9;0.8;1.0;1.0;0.7;1.1;0.9;0.9;0.8;0.6
369;Betrouwbaarheidsmarge;Leeftijd: 25 tot 35 jaar;2017;1.1;0.3;0.4;0.3;0.7;0.4;0.9;0.3;0.4;0.3;0.5;0.4;0.4;0.7;0.7;0.5;1.1;0.0;1.0;1.1;0.8;0.7;0.9;0.9;0.6;1.0;0.8;0.8;0.7;0.6
370;Betrouwbaarheidsmarge;Leeftijd: 25 tot 35 jaar;2019;1.0;0.3;0.4;0.3;0.6;0.3;0.8;0.3;0.4;0.3;0.5;0.4;0.4;0.7;0.7;0.5;1.1;0.0;0.9;1.0;0.8;0.7;0.8;0.8;0.6;0.9;0.8;0.7;0.6;0.6
371;Betrouwbaarheidsmarge;Leeftijd: 35 tot 45 jaar;2012;1.1;0.3;0.4;0.4;0.8;0.4;0.9;0.3;0.4;0.3;0.6;0.4;0.4;0.8;0.9;0.4;1.2;0.0;1.0;1.2;0.9;0.9;1.0;0.9;0.7;1.0;0.9;1.0;0.9;0.6
372;Betrouwbaarheidsmarge;Leeftijd: 35 tot 45 jaar;2013;0.9;0.3;0.4;0.3;0.7;0.3;0.8;0.3;0.3;0.2;0.5;0.3;0.4;0.7;0.7;0.4;1.0;0.0;0.9;1.0;0.8;0.7;0.8;0.8;0.6;0.8;0.7;0.8;0.7;0.5
373;Betrouwbaarheidsmarge;Leeftijd: 35 tot 45 jaar;2014;1.0;0.3;0.4;0.3;0.7;0.3;0.8;0.3;0.3;0.3;0.5;0.3;0.4;0.7;0.8;0.4;1.1;0.0;0.9;1.1;0.8;0.7;0.8;0.8;0.6;0.9;0.8;0.8;0.8;0.6
374;Betrouwbaarheidsmarge;Leeftijd: 35 tot 45 jaar;2015;1.0;0.3;0.4;0.3;0.7;0.4;0.8;0.3;0.4;0.3;0.6;0.3;0.4;0.7;0.8;0.5;1.1;0.0;0.9;1.1;0.8;0.7;0.8;0.8;0.6;0.9;0.7;0.8;0.8;0.6
375;Betrouwbaarheidsmarge;Leeftijd: 35 tot 45 jaar;2016;1.1;0.3;0.4;0.3;0.7;0.4;0.9;0.3;0.4;0.3;0.6;0.3;0.4;0.7;0.8;0.5;1.1;0.0;1.0;1.1;0.8;0.8;0.9;0.9;0.6;0.9;0.8;0.8;0.7;0.6
376;Betrouwbaarheidsmarge;Leeftijd: 35 tot 45 jaar;2017;1.0;0.3;0.3;0.3;0.7;0.3;0.8;0.3;0.4;0.3;0.5;0.3;0.4;0.7;0.7;0.4;1.0;0.0;0.9;1.0;0.8;0.7;0.8;0.8;0.6;0.9;0.7;0.8;0.7;0.6
377;Betrouwbaarheidsmarge;Leeftijd: 35 tot 45 jaar;2019;1.0;0.2;0.3;0.3;0.6;0.3;0.7;0.3;0.3;0.3;0.5;0.3;0.3;0.6;0.7;0.4;1.0;0.0;0.9;1.0;0.8;0.7;0.8;0.8;0.5;0.9;0.7;0.7;0.6;0.6
378;Betrouwbaarheidsmarge;Leeftijd: 45 tot 55 jaar;2012;1.0;0.3;0.4;0.4;0.7;0.4;0.8;0.3;0.4;0.3;0.5;0.3;0.4;0.7;0.8;0.4;1.0;0.0;0.9;1.0;0.8;0.8;0.8;0.8;0.6;0.9;0.7;0.8;0.7;0.6
379;Betrouwbaarheidsmarge;Leeftijd: 45 tot 55 jaar;2013;0.8;0.2;0.4;0.3;0.6;0.3;0.7;0.2;0.3;0.2;0.4;0.2;0.3;0.5;0.6;0.3;0.8;0.0;0.7;0.8;0.7;0.6;0.6;0.7;0.5;0.7;0.6;0.7;0.6;0.4
380;Betrouwbaarheidsmarge;Leeftijd: 45 tot 55 jaar;2014;0.9;0.2;0.3;0.3;0.6;0.2;0.7;0.2;0.3;0.2;0.5;0.2;0.3;0.5;0.7;0.4;0.9;0.0;0.8;0.9;0.7;0.6;0.7;0.7;0.5;0.7;0.6;0.7;0.6;0.5
381;Betrouwbaarheidsmarge;Leeftijd: 45 tot 55 jaar;2015;0.9;0.3;0.3;0.3;0.6;0.3;0.7;0.3;0.3;0.3;0.5;0.3;0.3;0.5;0.6;0.4;0.9;0.0;0.8;0.9;0.7;0.6;0.7;0.7;0.5;0.8;0.6;0.7;0.6;0.5
382;Betrouwbaarheidsmarge;Leeftijd: 45 tot 55 jaar;2016;0.9;0.3;0.3;0.3;0.6;0.3;0.7;0.3;0.3;0.3;0.5;0.3;0.3;0.5;0.7;0.4;0.9;0.0;0.8;0.9;0.7;0.6;0.7;0.7;0.5;0.8;0.6;0.7;0.6;0.5
383;Betrouwbaarheidsmarge;Leeftijd: 45 tot 55 jaar;2017;0.8;0.2;0.3;0.2;0.5;0.3;0.6;0.2;0.3;0.2;0.4;0.2;0.3;0.5;0.6;0.3;0.9;0.0;0.7;0.8;0.6;0.6;0.6;0.6;0.5;0.7;0.6;0.6;0.6;0.5
384;Betrouwbaarheidsmarge;Leeftijd: 45 tot 55 jaar;2019;0.8;0.2;0.3;0.2;0.5;0.2;0.6;0.2;0.3;0.2;0.4;0.3;0.3;0.5;0.6;0.4;0.9;0.0;0.7;0.9;0.6;0.6;0.6;0.6;0.4;0.7;0.6;0.6;0.5;0.5
385;Betrouwbaarheidsmarge;Leeftijd: 55 tot 65 jaar;2012;0.9;0.3;0.4;0.4;0.6;0.3;0.8;0.3;0.5;0.4;0.6;0.3;0.4;0.6;0.6;0.4;1.0;0.0;0.8;1.0;0.8;0.7;0.8;0.8;0.6;0.8;0.7;0.7;0.7;0.5
386;Betrouwbaarheidsmarge;Leeftijd: 55 tot 65 jaar;2013;0.8;0.2;0.3;0.3;0.5;0.3;0.6;0.2;0.3;0.2;0.5;0.2;0.3;0.5;0.6;0.3;0.8;0.0;0.7;0.8;0.6;0.6;0.6;0.6;0.5;0.6;0.5;0.6;0.6;0.4
387;Betrouwbaarheidsmarge;Leeftijd: 55 tot 65 jaar;2014;0.8;0.2;0.3;0.3;0.5;0.3;0.7;0.2;0.3;0.3;0.5;0.2;0.3;0.5;0.6;0.4;0.9;0.0;0.7;0.9;0.7;0.6;0.6;0.6;0.5;0.7;0.6;0.6;0.6;0.4
388;Betrouwbaarheidsmarge;Leeftijd: 55 tot 65 jaar;2015;0.8;0.3;0.3;0.3;0.5;0.2;0.6;0.2;0.3;0.3;0.5;0.3;0.3;0.5;0.6;0.3;0.9;0.0;0.7;0.8;0.7;0.6;0.6;0.6;0.5;0.6;0.5;0.6;0.6;0.4
389;Betrouwbaarheidsmarge;Leeftijd: 55 tot 65 jaar;2016;0.8;0.2;0.3;0.3;0.5;0.3;0.6;0.2;0.3;0.2;0.5;0.3;0.3;0.5;0.6;0.3;0.9;0.0;0.7;0.9;0.7;0.6;0.7;0.6;0.5;0.7;0.6;0.6;0.6;0.4
390;Betrouwbaarheidsmarge;Leeftijd: 55 tot 65 jaar;2017;0.7;0.2;0.3;0.2;0.5;0.2;0.6;0.2;0.3;0.2;0.5;0.2;0.3;0.4;0.5;0.3;0.8;0.0;0.6;0.8;0.6;0.5;0.6;0.6;0.5;0.6;0.5;0.5;0.5;0.4
391;Betrouwbaarheidsmarge;Leeftijd: 55 tot 65 jaar;2019;0.7;0.2;0.2;0.2;0.4;0.2;0.6;0.2;0.3;0.2;0.4;0.2;0.2;0.4;0.5;0.3;0.8;0.0;0.6;0.8;0.6;0.5;0.5;0.5;0.4;0.6;0.5;0.5;0.5;0.4
392;Betrouwbaarheidsmarge;Leeftijd: 65 tot 75 jaar;2012;1.0;0.2;0.4;0.3;0.6;0.3;0.8;0.2;0.4;0.3;0.7;0.3;0.4;0.5;0.6;0.4;1.1;0.0;0.8;1.0;0.8;0.8;0.7;0.7;0.6;0.7;0.6;0.7;0.6;0.5
393;Betrouwbaarheidsmarge;Leeftijd: 65 tot 75 jaar;2013;0.8;0.2;0.4;0.3;0.5;0.2;0.7;0.2;0.3;0.3;0.6;0.3;0.4;0.4;0.5;0.3;0.9;0.0;0.6;0.8;0.7;0.6;0.6;0.6;0.5;0.6;0.5;0.6;0.5;0.4
394;Betrouwbaarheidsmarge;Leeftijd: 65 tot 75 jaar;2014;0.9;0.2;0.3;0.3;0.5;0.3;0.7;0.2;0.3;0.3;0.7;0.3;0.3;0.5;0.5;0.3;1.0;0.0;0.7;0.9;0.7;0.7;0.6;0.7;0.6;0.6;0.5;0.6;0.5;0.4
395;Betrouwbaarheidsmarge;Leeftijd: 65 tot 75 jaar;2015;0.8;0.2;0.3;0.2;0.5;0.2;0.6;0.2;0.3;0.3;0.6;0.2;0.3;0.4;0.5;0.3;0.9;0.0;0.6;0.8;0.6;0.6;0.6;0.6;0.5;0.6;0.5;0.5;0.5;0.4
396;Betrouwbaarheidsmarge;Leeftijd: 65 tot 75 jaar;2016;0.8;0.2;0.3;0.3;0.5;0.2;0.7;0.2;0.3;0.3;0.6;0.3;0.3;0.4;0.5;0.3;0.9;0.0;0.7;0.9;0.7;0.6;0.6;0.6;0.5;0.6;0.5;0.5;0.5;0.4
397;Betrouwbaarheidsmarge;Leeftijd: 65 tot 75 jaar;2017;0.7;0.2;0.2;0.2;0.4;0.2;0.6;0.2;0.3;0.2;0.6;0.2;0.3;0.4;0.5;0.3;0.8;0.0;0.6;0.7;0.6;0.5;0.5;0.5;0.4;0.5;0.4;0.5;0.4;0.3
398;Betrouwbaarheidsmarge;Leeftijd: 65 tot 75 jaar;2019;0.7;0.2;0.2;0.2;0.4;0.2;0.6;0.2;0.3;0.2;0.5;0.2;0.3;0.4;0.4;0.3;0.8;0.0;0.6;0.7;0.6;0.5;0.5;0.5;0.4;0.5;0.4;0.4;0.4;0.3
399;Betrouwbaarheidsmarge;Leeftijd: 75 jaar of ouder;2012;1.3;0.3;0.6;0.5;0.7;0.4;1.1;0.3;0.6;0.5;1.2;0.4;0.6;0.6;0.7;0.5;1.4;0.0;1.0;1.3;1.0;1.0;0.9;0.9;0.9;0.8;0.7;0.8;0.7;0.5
400;Betrouwbaarheidsmarge;Leeftijd: 75 jaar of ouder;2013;1.1;0.3;0.5;0.4;0.6;0.3;0.9;0.2;0.5;0.4;0.9;0.4;0.5;0.5;0.6;0.4;1.2;0.0;0.7;1.0;0.8;0.8;0.7;0.8;0.7;0.7;0.6;0.6;0.6;0.4
401;Betrouwbaarheidsmarge;Leeftijd: 75 jaar of ouder;2014;1.1;0.4;0.5;0.4;0.7;0.4;1.0;0.3;0.6;0.5;1.0;0.4;0.5;0.6;0.6;0.5;1.2;0.0;0.8;1.1;0.8;0.9;0.7;0.8;0.8;0.7;0.5;0.7;0.6;0.4
402;Betrouwbaarheidsmarge;Leeftijd: 75 jaar of ouder;2015;1.0;0.3;0.5;0.4;0.6;0.3;0.9;0.3;0.5;0.4;0.9;0.3;0.4;0.5;0.5;0.4;1.1;0.0;0.7;1.0;0.7;0.7;0.7;0.7;0.7;0.6;0.5;0.5;0.5;0.4
403;Betrouwbaarheidsmarge;Leeftijd: 75 jaar of ouder;2016;1.0;0.3;0.4;0.3;0.5;0.3;0.8;0.2;0.4;0.4;0.9;0.3;0.4;0.4;0.5;0.4;1.2;0.0;0.7;1.0;0.8;0.8;0.7;0.7;0.6;0.6;0.5;0.5;0.5;0.4
404;Betrouwbaarheidsmarge;Leeftijd: 75 jaar of ouder;2017;0.9;0.2;0.3;0.3;0.5;0.2;0.8;0.2;0.4;0.3;0.8;0.3;0.4;0.4;0.5;0.3;1.0;0.0;0.6;0.9;0.7;0.6;0.6;0.6;0.6;0.5;0.4;0.5;0.5;0.4
405;Betrouwbaarheidsmarge;Leeftijd: 75 jaar of ouder;2019;0.9;0.2;0.3;0.2;0.5;0.2;0.7;0.2;0.4;0.3;0.8;0.2;0.3;0.4;0.5;0.3;1.0;0.0;0.6;0.8;0.7;0.6;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.4
406;Betrouwbaarheidsmarge;Burgerlijke staat: ongehuwd;2012;0.9;0.2;0.4;0.3;0.5;0.3;0.7;0.3;0.4;0.3;0.5;0.3;0.3;0.6;0.6;0.4;0.9;0.0;0.8;0.9;0.7;0.6;0.7;0.7;0.5;0.8;0.7;0.7;0.6;0.5
407;Betrouwbaarheidsmarge;Burgerlijke staat: ongehuwd;2013;0.7;0.2;0.3;0.3;0.5;0.3;0.6;0.2;0.3;0.2;0.4;0.3;0.3;0.5;0.5;0.3;0.7;0.0;0.7;0.7;0.6;0.5;0.6;0.6;0.4;0.6;0.6;0.6;0.5;0.4
408;Betrouwbaarheidsmarge;Burgerlijke staat: ongehuwd;2014;0.7;0.2;0.3;0.3;0.5;0.3;0.6;0.2;0.3;0.3;0.4;0.3;0.3;0.5;0.6;0.4;0.8;0.0;0.7;0.8;0.6;0.5;0.6;0.6;0.4;0.7;0.6;0.6;0.5;0.4
409;Betrouwbaarheidsmarge;Burgerlijke staat: ongehuwd;2015;0.7;0.2;0.3;0.2;0.5;0.3;0.6;0.2;0.3;0.2;0.4;0.3;0.3;0.5;0.5;0.4;0.7;0.0;0.7;0.7;0.6;0.5;0.6;0.6;0.4;0.7;0.6;0.6;0.5;0.4
410;Betrouwbaarheidsmarge;Burgerlijke staat: ongehuwd;2016;0.7;0.2;0.3;0.2;0.4;0.2;0.6;0.2;0.3;0.2;0.4;0.2;0.2;0.5;0.5;0.4;0.8;0.0;0.7;0.7;0.6;0.5;0.6;0.6;0.4;0.7;0.6;0.5;0.5;0.4
411;Betrouwbaarheidsmarge;Burgerlijke staat: ongehuwd;2017;0.6;0.2;0.3;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.3;0.2;0.2;0.4;0.4;0.3;0.7;0.0;0.6;0.7;0.5;0.4;0.5;0.5;0.4;0.6;0.5;0.5;0.4;0.4
412;Betrouwbaarheidsmarge;Burgerlijke staat: ongehuwd;2019;0.6;0.2;0.2;0.2;0.3;0.2;0.5;0.2;0.2;0.2;0.3;0.2;0.2;0.4;0.4;0.3;0.6;0.0;0.6;0.6;0.5;0.4;0.5;0.5;0.3;0.5;0.5;0.4;0.4;0.4
413;Betrouwbaarheidsmarge;Burgerlijke staat: gehuwd;2012;0.6;0.2;0.2;0.2;0.4;0.2;0.4;0.2;0.2;0.2;0.3;0.2;0.2;0.4;0.4;0.2;0.6;0.0;0.5;0.6;0.5;0.4;0.5;0.5;0.3;0.5;0.4;0.5;0.4;0.3
414;Betrouwbaarheidsmarge;Burgerlijke staat: gehuwd;2013;0.5;0.1;0.2;0.2;0.3;0.2;0.4;0.1;0.2;0.1;0.3;0.1;0.2;0.3;0.4;0.2;0.5;0.0;0.4;0.5;0.4;0.3;0.4;0.4;0.3;0.4;0.3;0.4;0.3;0.2
415;Betrouwbaarheidsmarge;Burgerlijke staat: gehuwd;2014;0.5;0.1;0.2;0.2;0.4;0.1;0.4;0.1;0.2;0.2;0.3;0.1;0.2;0.3;0.4;0.2;0.5;0.0;0.4;0.5;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.4;0.4;0.3
416;Betrouwbaarheidsmarge;Burgerlijke staat: gehuwd;2015;0.5;0.1;0.2;0.2;0.3;0.2;0.4;0.1;0.2;0.2;0.3;0.1;0.2;0.3;0.4;0.2;0.5;0.0;0.4;0.5;0.4;0.4;0.4;0.4;0.3;0.4;0.3;0.4;0.3;0.3
417;Betrouwbaarheidsmarge;Burgerlijke staat: gehuwd;2016;0.5;0.1;0.2;0.2;0.3;0.1;0.4;0.1;0.2;0.2;0.3;0.1;0.2;0.3;0.4;0.2;0.6;0.0;0.4;0.5;0.4;0.4;0.4;0.4;0.3;0.4;0.3;0.4;0.3;0.3
418;Betrouwbaarheidsmarge;Burgerlijke staat: gehuwd;2017;0.5;0.1;0.2;0.1;0.3;0.1;0.4;0.1;0.2;0.1;0.3;0.1;0.2;0.3;0.3;0.2;0.5;0.0;0.4;0.5;0.4;0.3;0.3;0.3;0.3;0.4;0.3;0.3;0.3;0.2
419;Betrouwbaarheidsmarge;Burgerlijke staat: gehuwd;2019;0.5;0.1;0.1;0.1;0.3;0.1;0.3;0.1;0.1;0.1;0.3;0.1;0.1;0.3;0.3;0.2;0.5;0.0;0.4;0.5;0.3;0.3;0.3;0.3;0.2;0.4;0.3;0.3;0.3;0.2
420;Betrouwbaarheidsmarge;Burgerlijke staat: verweduwd;2012;1.6;0.4;0.8;0.6;0.9;0.5;1.4;0.4;0.8;0.6;1.4;0.6;0.7;0.9;1.0;0.6;1.7;0.0;1.2;1.6;1.3;1.3;1.1;1.2;1.1;1.0;0.8;1.0;0.9;0.7
421;Betrouwbaarheidsmarge;Burgerlijke staat: verweduwd;2013;1.4;0.4;0.7;0.5;0.8;0.4;1.2;0.4;0.7;0.5;1.2;0.4;0.6;0.7;0.8;0.5;1.4;0.0;1.0;1.3;1.0;1.0;1.0;1.0;1.0;0.9;0.8;0.9;0.8;0.7
422;Betrouwbaarheidsmarge;Burgerlijke staat: verweduwd;2014;1.5;0.5;0.7;0.5;0.8;0.5;1.3;0.5;0.8;0.6;1.3;0.5;0.6;0.8;0.8;0.6;1.6;0.0;1.0;1.4;1.1;1.1;1.0;1.1;1.1;0.9;0.7;0.9;0.8;0.6
423;Betrouwbaarheidsmarge;Burgerlijke staat: verweduwd;2015;1.4;0.4;0.6;0.5;0.9;0.4;1.2;0.3;0.6;0.5;1.2;0.5;0.6;0.7;0.7;0.5;1.5;0.0;1.0;1.3;1.1;1.0;0.9;1.0;0.9;0.9;0.7;0.8;0.8;0.6
424;Betrouwbaarheidsmarge;Burgerlijke staat: verweduwd;2016;1.4;0.4;0.5;0.5;0.8;0.4;1.2;0.3;0.6;0.5;1.3;0.5;0.6;0.7;0.8;0.5;1.5;0.0;1.1;1.4;1.1;1.1;1.0;1.0;0.9;0.9;0.7;0.8;0.8;0.6
425;Betrouwbaarheidsmarge;Burgerlijke staat: verweduwd;2017;1.3;0.3;0.5;0.4;0.7;0.3;1.1;0.4;0.6;0.5;1.2;0.5;0.6;0.6;0.7;0.4;1.4;0.0;0.9;1.2;0.9;0.9;0.9;0.9;0.8;0.8;0.6;0.7;0.6;0.6
426;Betrouwbaarheidsmarge;Burgerlijke staat: verweduwd;2019;1.3;0.3;0.4;0.4;0.7;0.3;1.0;0.4;0.6;0.5;1.1;0.5;0.5;0.6;0.7;0.5;1.4;0.0;0.9;1.2;0.9;0.9;0.8;0.8;0.8;0.8;0.6;0.7;0.6;0.5
427;Betrouwbaarheidsmarge;Burgerlijke staat: gescheiden;2012;1.6;0.6;0.7;0.6;1.1;0.7;1.4;0.6;0.8;0.6;1.1;0.6;0.8;1.2;1.1;0.7;1.6;0.1;1.4;1.6;1.4;1.3;1.4;1.3;1.1;1.4;1.3;1.3;1.3;1.0
428;Betrouwbaarheidsmarge;Burgerlijke staat: gescheiden;2013;1.2;0.4;0.6;0.5;0.8;0.4;1.0;0.4;0.6;0.5;0.8;0.5;0.5;0.8;0.9;0.5;1.3;0.0;1.1;1.3;1.0;0.9;1.0;1.0;0.8;1.0;0.9;1.0;0.9;0.8
429;Betrouwbaarheidsmarge;Burgerlijke staat: gescheiden;2014;1.3;0.5;0.6;0.5;0.9;0.5;1.2;0.5;0.6;0.5;0.9;0.5;0.6;0.9;0.9;0.6;1.4;0.0;1.2;1.4;1.1;1.0;1.1;1.1;0.9;1.1;0.9;1.0;1.0;0.8
430;Betrouwbaarheidsmarge;Burgerlijke staat: gescheiden;2015;1.3;0.5;0.6;0.5;0.9;0.5;1.1;0.5;0.6;0.5;0.9;0.5;0.5;0.8;0.9;0.6;1.3;0.0;1.2;1.3;1.1;1.0;1.1;1.1;0.9;1.1;1.0;1.0;1.0;0.8
431;Betrouwbaarheidsmarge;Burgerlijke staat: gescheiden;2016;1.3;0.4;0.5;0.5;0.8;0.5;1.1;0.4;0.6;0.5;0.9;0.5;0.6;0.8;0.9;0.6;1.4;0.0;1.1;1.3;1.1;0.9;1.0;1.0;0.9;1.1;0.9;1.0;1.0;0.8
432;Betrouwbaarheidsmarge;Burgerlijke staat: gescheiden;2017;1.2;0.4;0.4;0.4;0.7;0.4;1.0;0.4;0.5;0.4;0.8;0.4;0.5;0.8;0.8;0.5;1.2;0.0;1.0;1.2;1.0;0.9;0.9;0.9;0.8;1.0;0.8;0.9;0.8;0.8
433;Betrouwbaarheidsmarge;Burgerlijke staat: gescheiden;2019;1.1;0.3;0.4;0.4;0.6;0.4;0.9;0.4;0.5;0.4;0.8;0.5;0.4;0.7;0.8;0.5;1.2;0.0;0.9;1.1;0.9;0.8;0.9;0.9;0.7;0.9;0.8;0.8;0.7;0.7
434;Betrouwbaarheidsmarge;Migratieachtergrond: Nederland;2012;0.5;0.1;0.2;0.1;0.3;0.1;0.4;0.1;0.2;0.1;0.2;0.1;0.2;0.3;0.3;0.2;0.5;0.0;0.4;0.5;0.4;0.3;0.4;0.4;0.3;0.4;0.4;0.4;0.3;0.2
435;Betrouwbaarheidsmarge;Migratieachtergrond: Nederland;2013;0.4;0.1;0.2;0.1;0.3;0.1;0.3;0.1;0.1;0.1;0.2;0.1;0.1;0.2;0.3;0.1;0.4;0.0;0.4;0.4;0.3;0.3;0.3;0.3;0.2;0.3;0.3;0.3;0.3;0.2
436;Betrouwbaarheidsmarge;Migratieachtergrond: Nederland;2014;0.4;0.1;0.2;0.1;0.3;0.1;0.3;0.1;0.1;0.1;0.2;0.1;0.1;0.3;0.3;0.2;0.4;0.0;0.4;0.4;0.3;0.3;0.3;0.3;0.2;0.4;0.3;0.3;0.3;0.2
437;Betrouwbaarheidsmarge;Migratieachtergrond: Nederland;2015;0.4;0.1;0.2;0.1;0.3;0.1;0.3;0.1;0.1;0.1;0.2;0.1;0.1;0.3;0.3;0.2;0.4;0.0;0.4;0.4;0.3;0.3;0.3;0.3;0.2;0.4;0.3;0.3;0.3;0.2
438;Betrouwbaarheidsmarge;Migratieachtergrond: Nederland;2016;0.4;0.1;0.1;0.1;0.2;0.1;0.3;0.1;0.1;0.1;0.2;0.1;0.1;0.2;0.3;0.2;0.4;0.0;0.4;0.4;0.3;0.3;0.3;0.3;0.2;0.4;0.3;0.3;0.3;0.2
