ID;Beroepen;TypeInkomen;Perioden;AantalWerkzameArtsen_1;GemiddeldeWinst_2;GemiddeldJaarloonExclBijzBeloning_3;GemiddeldJaarloonInclBijzBeloning_4;GemiddeldJaarloonInclPerVTE_5;GemiddeldeDividendenAanmBelang_6;GemiddeldInkomenUitOverigeArbeid_7;GemiddeldGestandaardiseerdInkomen_8
1044;"Arts; obstetrie en gynaecologie";Arts alleen zelfstandige (excl. DGA);2011;0.4;155.5;;;;;;74.2
1045;"Arts; obstetrie en gynaecologie";Arts alleen zelfstandige (excl. DGA);2012;0.4;189.8;;;;;;85.1
1046;"Arts; obstetrie en gynaecologie";Arts alleen zelfstandige (excl. DGA);2013;0.4;191.1;;;;;;86.0
1047;"Arts; obstetrie en gynaecologie";Arts alleen zelfstandige (excl. DGA);2014;0.4;196.4;;;;;;91.1
1048;"Arts; obstetrie en gynaecologie";Arts alleen zelfstandige (excl. DGA);2015;0.2;181.5;;;;;;84.4
1049;"Arts; obstetrie en gynaecologie";Arts alleen zelfstandige (excl. DGA);2016;0.2;184.9;;;;;;88.7
1050;"Arts; obstetrie en gynaecologie";Arts alleen zelfstandige (excl. DGA);2017;0.2;181.6;;;;;;85.5
1051;"Arts; obstetrie en gynaecologie";Arts alleen zelfstandige (excl. DGA);2018;0.2;191.3;;;;;;89.7
1052;"Arts; obstetrie en gynaecologie";Arts alleen zelfstandige (excl. DGA);2019;0.2;176.1;;;;;;89.0
1053;"Arts; obstetrie en gynaecologie";Arts alleen zelfstandige (excl. DGA);2020;0.2;167.9;;;;;;92.1
1054;"Arts; obstetrie en gynaecologie";Arts alleen zelfstandige (excl. DGA);2021;0.2;172.7;;;;;;92.7
1055;"Arts; obstetrie en gynaecologie";Arts alleen zelfstandige (excl. DGA);2022;0.2;;;;;;;
1056;"Arts; obstetrie en gynaecologie";Arts DGA;2011;0.1;;;;;;;
1057;"Arts; obstetrie en gynaecologie";Arts DGA;2012;0.1;;;;;;;
1058;"Arts; obstetrie en gynaecologie";Arts DGA;2013;0.1;;;;;;;
1059;"Arts; obstetrie en gynaecologie";Arts DGA;2014;0.1;;;;;;;
1060;"Arts; obstetrie en gynaecologie";Arts DGA;2015;0.3;3.4;108.8;113.7;123.8;6.1;;65.9
1061;"Arts; obstetrie en gynaecologie";Arts DGA;2016;0.3;1.6;111.7;114.6;124.6;11.9;;67.8
1062;"Arts; obstetrie en gynaecologie";Arts DGA;2017;0.3;3.1;111.2;116.0;127.0;13.3;;71.1
1063;"Arts; obstetrie en gynaecologie";Arts DGA;2018;0.3;0.4;115.8;118.3;;21.4;;75.4
1064;"Arts; obstetrie en gynaecologie";Arts DGA;2019;0.4;1.9;117.3;119.7;;73.5;;100.4
1065;"Arts; obstetrie en gynaecologie";Arts DGA;2020;0.4;1.0;119.8;121.1;;23.6;;81.6
1066;"Arts; obstetrie en gynaecologie";Arts DGA;2021;0.4;0.2;119.3;121.0;;24.4;;83.8
1067;"Arts; obstetrie en gynaecologie";Arts DGA;2022;0.4;;120.0;121.8;;;;
1068;"Arts; obstetrie en gynaecologie";Arts met overig of gecombineerd inkomen;2011;0.1;;;;;;;
1069;"Arts; obstetrie en gynaecologie";Arts met overig of gecombineerd inkomen;2012;0.1;;;;;;;
1070;"Arts; obstetrie en gynaecologie";Arts met overig of gecombineerd inkomen;2013;0.1;;;;;;;
1071;"Arts; obstetrie en gynaecologie";Arts met overig of gecombineerd inkomen;2014;0.1;;;;;;;
1072;"Arts; obstetrie en gynaecologie";Arts met overig of gecombineerd inkomen;2015;0.1;;;;;;;
1073;"Arts; obstetrie en gynaecologie";Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
1074;"Arts; obstetrie en gynaecologie";Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
1075;"Arts; obstetrie en gynaecologie";Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
1076;"Arts; obstetrie en gynaecologie";Arts met overig of gecombineerd inkomen;2019;0.1;;;;;;;
1077;"Arts; obstetrie en gynaecologie";Arts met overig of gecombineerd inkomen;2020;0.1;;;;;;;
1078;"Arts; obstetrie en gynaecologie";Arts met overig of gecombineerd inkomen;2021;0.1;;;;;;;
1079;"Arts; obstetrie en gynaecologie";Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
1080;"Arts; oogheelkunde";Totaal;2011;0.5;69.1;67.0;76.0;84.7;8.0;0.6;74.5
1081;"Arts; oogheelkunde";Totaal;2012;0.6;81.1;64.5;72.8;82.4;5.8;0.6;80.0
1082;"Arts; oogheelkunde";Totaal;2013;0.6;83.8;66.1;81.5;95.6;1.9;0.8;80.4
1083;"Arts; oogheelkunde";Totaal;2014;0.6;82.4;65.8;77.1;87.1;18.4;1.1;93.2
1084;"Arts; oogheelkunde";Totaal;2015;0.6;27.4;100.5;113.6;127.0;3.5;0.9;76.3
1085;"Arts; oogheelkunde";Totaal;2016;0.6;24.4;102.4;116.9;128.2;4.5;0.7;74.2
1086;"Arts; oogheelkunde";Totaal;2017;0.6;24.3;104.3;121.6;136.0;8.7;0.5;88.0
1087;"Arts; oogheelkunde";Totaal;2018;0.6;20.4;104.2;117.2;;12.3;1.4;79.1
1088;"Arts; oogheelkunde";Totaal;2019;0.7;21.2;106.1;118.8;;40.7;0.9;97.3
1089;"Arts; oogheelkunde";Totaal;2020;0.7;20.7;105.8;119.8;;18.1;0.5;85.4
1090;"Arts; oogheelkunde";Totaal;2021;0.7;22.1;106.7;121.2;;18.6;0.7;89.5
1091;"Arts; oogheelkunde";Totaal;2022;0.7;;107.2;119.9;;;;
1092;"Arts; oogheelkunde";Arts alleen werknemer (excl. DGA);2011;0.2;;120.4;141.6;161.8;;;68.9
1093;"Arts; oogheelkunde";Arts alleen werknemer (excl. DGA);2012;0.2;;117.4;135.9;156.6;;;70.1
1094;"Arts; oogheelkunde";Arts alleen werknemer (excl. DGA);2013;0.2;;125.3;153.2;176.3;;;72.0
1095;"Arts; oogheelkunde";Arts alleen werknemer (excl. DGA);2014;0.2;;123.4;149.4;165.5;;;77.1
1096;"Arts; oogheelkunde";Arts alleen werknemer (excl. DGA);2015;0.2;;130.9;157.6;177.9;;;73.8
1097;"Arts; oogheelkunde";Arts alleen werknemer (excl. DGA);2016;0.2;;130.0;159.4;179.0;;;74.4
1098;"Arts; oogheelkunde";Arts alleen werknemer (excl. DGA);2017;0.2;;128.5;160.3;177.9;;;83.1
1099;"Arts; oogheelkunde";Arts alleen werknemer (excl. DGA);2018;0.2;;128.2;153.8;;;;74.8
1100;"Arts; oogheelkunde";Arts alleen werknemer (excl. DGA);2019;0.2;;128.1;153.0;;;;78.7
1101;"Arts; oogheelkunde";Arts alleen werknemer (excl. DGA);2020;0.2;;129.4;156.6;;;;79.9
1102;"Arts; oogheelkunde";Arts alleen werknemer (excl. DGA);2021;0.2;;131.8;162.7;;;;81.5
1103;"Arts; oogheelkunde";Arts alleen werknemer (excl. DGA);2022;0.2;;133.9;164.2;;;;
1104;"Arts; oogheelkunde";Arts alleen zelfstandige (excl. DGA);2011;0.2;149.9;;;;;;76.9
1105;"Arts; oogheelkunde";Arts alleen zelfstandige (excl. DGA);2012;0.3;171.8;;;;;;89.0
1106;"Arts; oogheelkunde";Arts alleen zelfstandige (excl. DGA);2013;0.3;175.2;;;;;;87.5
1107;"Arts; oogheelkunde";Arts alleen zelfstandige (excl. DGA);2014;0.2;174.1;;;;;;94.1
1108;"Arts; oogheelkunde";Arts alleen zelfstandige (excl. DGA);2015;0.1;;;;;;;84.5
1109;"Arts; oogheelkunde";Arts alleen zelfstandige (excl. DGA);2016;0.1;;;;;;;85.0
1110;"Arts; oogheelkunde";Arts alleen zelfstandige (excl. DGA);2017;0.1;;;;;;;
1111;"Arts; oogheelkunde";Arts alleen zelfstandige (excl. DGA);2018;0.1;;;;;;;
1112;"Arts; oogheelkunde";Arts alleen zelfstandige (excl. DGA);2019;0.1;;;;;;;
1113;"Arts; oogheelkunde";Arts alleen zelfstandige (excl. DGA);2020;0.1;;;;;;;
1114;"Arts; oogheelkunde";Arts alleen zelfstandige (excl. DGA);2021;0.1;;;;;;;
1115;"Arts; oogheelkunde";Arts alleen zelfstandige (excl. DGA);2022;0.1;;;;;;;
1116;"Arts; oogheelkunde";Arts DGA;2011;0.1;-1.1;118.7;125.8;;38.0;;75.2
1117;"Arts; oogheelkunde";Arts DGA;2012;0.1;-1.1;116.7;124.6;;24.3;;75.0
1118;"Arts; oogheelkunde";Arts DGA;2013;0.1;;;;;;;
1119;"Arts; oogheelkunde";Arts DGA;2014;0.1;;;;;;;
1120;"Arts; oogheelkunde";Arts DGA;2015;0.2;2.2;112.5;117.7;127.1;8.7;;71.7
1121;"Arts; oogheelkunde";Arts DGA;2016;0.2;0.9;116.0;121.2;127.9;10.3;;68.3
1122;"Arts; oogheelkunde";Arts DGA;2017;0.3;1.9;116.4;124.8;137.6;20.0;;91.1
1123;"Arts; oogheelkunde";Arts DGA;2018;0.3;1.1;118.2;122.7;;25.7;;76.2
1124;"Arts; oogheelkunde";Arts DGA;2019;0.3;1.8;117.4;122.3;;89.7;;112.1
1125;"Arts; oogheelkunde";Arts DGA;2020;0.3;0.9;115.7;121.4;;39.9;;88.2
1126;"Arts; oogheelkunde";Arts DGA;2021;0.3;0.4;117.1;121.5;;40.7;;93.2
1127;"Arts; oogheelkunde";Arts DGA;2022;0.3;;117.5;120.0;;;;
1128;"Arts; oogheelkunde";Arts met overig of gecombineerd inkomen;2011;0.0;;;;;;;
1129;"Arts; oogheelkunde";Arts met overig of gecombineerd inkomen;2012;0.0;;;;;;;
1130;"Arts; oogheelkunde";Arts met overig of gecombineerd inkomen;2013;0.1;;;;;;;
1131;"Arts; oogheelkunde";Arts met overig of gecombineerd inkomen;2014;0.1;;;;;;;
1132;"Arts; oogheelkunde";Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
1133;"Arts; oogheelkunde";Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
1134;"Arts; oogheelkunde";Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
1135;"Arts; oogheelkunde";Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
1136;"Arts; oogheelkunde";Arts met overig of gecombineerd inkomen;2019;0.0;;;;;;;
1137;"Arts; oogheelkunde";Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
1138;"Arts; oogheelkunde";Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
1139;"Arts; oogheelkunde";Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
1140;"Arts; orthopedie";Totaal;2011;0.6;101.2;56.5;64.7;67.2;3.3;1.8;70.8
1141;"Arts; orthopedie";Totaal;2012;0.6;117.0;54.3;62.2;68.2;3.2;1.8;75.7
1142;"Arts; orthopedie";Totaal;2013;0.6;115.9;53.6;62.9;65.3;1.6;1.3;74.0
1143;"Arts; orthopedie";Totaal;2014;0.6;124.3;53.9;61.2;65.6;9.8;1.1;81.7
1144;"Arts; orthopedie";Totaal;2015;0.7;42.3;106.1;118.6;125.2;2.2;1.0;70.4
1145;"Arts; orthopedie";Totaal;2016;0.7;37.8;107.0;122.9;129.1;5.5;0.8;69.7
1146;"Arts; orthopedie";Totaal;2017;0.7;36.8;109.9;123.4;128.8;9.3;0.5;73.5
1147;"Arts; orthopedie";Totaal;2018;0.7;30.5;116.6;128.7;;10.5;0.6;72.6
1148;"Arts; orthopedie";Totaal;2019;0.7;30.3;116.8;128.3;;25.8;0.5;82.6
1149;"Arts; orthopedie";Totaal;2020;0.7;30.5;117.1;129.1;;15.0;0.5;81.6
1150;"Arts; orthopedie";Totaal;2021;0.8;30.9;117.4;131.0;;16.4;0.3;82.3
1151;"Arts; orthopedie";Totaal;2022;0.8;;118.6;132.1;;;;
1152;"Arts; orthopedie";Arts alleen werknemer (excl. DGA);2011;0.1;;126.9;149.2;154.1;;;61.5
1153;"Arts; orthopedie";Arts alleen werknemer (excl. DGA);2012;0.1;;128.8;149.6;153.0;;;60.5
1154;"Arts; orthopedie";Arts alleen werknemer (excl. DGA);2013;0.1;;124.4;147.5;150.0;;;60.8
1155;"Arts; orthopedie";Arts alleen werknemer (excl. DGA);2014;0.2;;118.8;140.2;149.4;;;63.7
1156;"Arts; orthopedie";Arts alleen werknemer (excl. DGA);2015;0.2;;134.3;160.1;168.6;;;69.1
1157;"Arts; orthopedie";Arts alleen werknemer (excl. DGA);2016;0.2;;133.9;167.1;176.6;;;68.3
1158;"Arts; orthopedie";Arts alleen werknemer (excl. DGA);2017;0.2;;139.2;168.5;177.5;;;68.4
1159;"Arts; orthopedie";Arts alleen werknemer (excl. DGA);2018;0.2;;146.3;173.5;;;;71.6
1160;"Arts; orthopedie";Arts alleen werknemer (excl. DGA);2019;0.2;;144.3;167.8;;;;74.6
1161;"Arts; orthopedie";Arts alleen werknemer (excl. DGA);2020;0.2;;151.3;177.1;;;;84.0
1162;"Arts; orthopedie";Arts alleen werknemer (excl. DGA);2021;0.3;;146.0;175.0;;;;75.9
1163;"Arts; orthopedie";Arts alleen werknemer (excl. DGA);2022;0.3;;150.0;179.4;;;;
1164;"Arts; orthopedie";Arts alleen zelfstandige (excl. DGA);2011;0.3;176.7;;;;;;74.0
1165;"Arts; orthopedie";Arts alleen zelfstandige (excl. DGA);2012;0.3;199.0;;;;;;83.3
1166;"Arts; orthopedie";Arts alleen zelfstandige (excl. DGA);2013;0.3;196.3;;;;;;81.2
1167;"Arts; orthopedie";Arts alleen zelfstandige (excl. DGA);2014;0.4;214.9;;;;;;85.9
1168;"Arts; orthopedie";Arts alleen zelfstandige (excl. DGA);2015;0.1;187.0;;;;;;79.8
1169;"Arts; orthopedie";Arts alleen zelfstandige (excl. DGA);2016;0.1;194.3;;;;;;82.8
1170;"Arts; orthopedie";Arts alleen zelfstandige (excl. DGA);2017;0.1;191.7;;;;;;82.2
1171;"Arts; orthopedie";Arts alleen zelfstandige (excl. DGA);2018;0.1;;;;;;;81.0
1172;"Arts; orthopedie";Arts alleen zelfstandige (excl. DGA);2019;0.1;;;;;;;87.3
1173;"Arts; orthopedie";Arts alleen zelfstandige (excl. DGA);2020;0.1;;;;;;;86.0
1174;"Arts; orthopedie";Arts alleen zelfstandige (excl. DGA);2021;0.1;;;;;;;89.2
1175;"Arts; orthopedie";Arts alleen zelfstandige (excl. DGA);2022;0.1;;;;;;;
1176;"Arts; orthopedie";Arts DGA;2011;0.1;;;;;;;
1177;"Arts; orthopedie";Arts DGA;2012;0.1;;;;;;;
1178;"Arts; orthopedie";Arts DGA;2013;0.1;;;;;;;
1179;"Arts; orthopedie";Arts DGA;2014;0.1;;;;;;;
1180;"Arts; orthopedie";Arts DGA;2015;0.3;1.8;118.3;124.4;131.0;3.9;;60.2
1181;"Arts; orthopedie";Arts DGA;2016;0.3;1.2;120.8;125.7;131.8;11.5;;62.7
1182;"Arts; orthopedie";Arts DGA;2017;0.3;1.2;122.6;127.0;131.7;21.1;;71.6
1183;"Arts; orthopedie";Arts DGA;2018;0.3;0.8;126.4;129.3;;21.0;;68.6
1184;"Arts; orthopedie";Arts DGA;2019;0.3;1.2;125.3;128.5;;55.9;;87.0
1185;"Arts; orthopedie";Arts DGA;2020;0.3;1.3;124.9;129.1;;32.0;;78.2
1186;"Arts; orthopedie";Arts DGA;2021;0.3;0.6;128.4;131.5;;37.1;;84.0
1187;"Arts; orthopedie";Arts DGA;2022;0.3;;129.7;132.2;;;;
1188;"Arts; orthopedie";Arts met overig of gecombineerd inkomen;2011;0.1;;;;;;;
1189;"Arts; orthopedie";Arts met overig of gecombineerd inkomen;2012;0.1;;;;;;;
1190;"Arts; orthopedie";Arts met overig of gecombineerd inkomen;2013;0.1;;;;;;;
1191;"Arts; orthopedie";Arts met overig of gecombineerd inkomen;2014;0.1;;;;;;;
1192;"Arts; orthopedie";Arts met overig of gecombineerd inkomen;2015;0.1;;;;;;;
1193;"Arts; orthopedie";Arts met overig of gecombineerd inkomen;2016;0.1;;;;;;;
1194;"Arts; orthopedie";Arts met overig of gecombineerd inkomen;2017;0.1;;;;;;;
1195;"Arts; orthopedie";Arts met overig of gecombineerd inkomen;2018;0.1;;;;;;;
1196;"Arts; orthopedie";Arts met overig of gecombineerd inkomen;2019;0.1;;;;;;;
1197;"Arts; orthopedie";Arts met overig of gecombineerd inkomen;2020;0.1;;;;;;;
1198;"Arts; orthopedie";Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
1199;"Arts; orthopedie";Arts met overig of gecombineerd inkomen;2022;0.1;;;;;;;
1200;"Arts; pathologie";Totaal;2011;0.3;33.1;113.9;134.1;143.4;3.4;1.6;73.5
1201;"Arts; pathologie";Totaal;2012;0.3;31.9;115.9;134.8;143.0;2.5;1.3;72.5
1202;"Arts; pathologie";Totaal;2013;0.3;33.9;114.5;140.4;147.8;1.4;0.8;70.9
1203;"Arts; pathologie";Totaal;2014;0.4;35.8;113.3;133.4;140.7;4.6;0.4;75.7
1204;"Arts; pathologie";Totaal;2015;0.4;9.5;128.2;154.9;163.5;1.9;0.1;69.8
1205;"Arts; pathologie";Totaal;2016;0.4;9.3;128.1;158.5;166.7;0.8;0.2;71.2
1206;"Arts; pathologie";Totaal;2017;0.4;8.0;129.2;153.3;162.1;3.2;0.3;73.0
1207;"Arts; pathologie";Totaal;2018;0.4;4.5;134.5;155.9;;3.3;0.2;70.9
1208;"Arts; pathologie";Totaal;2019;0.4;3.4;135.2;154.4;;8.6;1.1;78.5
1209;"Arts; pathologie";Totaal;2020;0.4;6.6;134.3;155.1;;4.3;0.5;77.0
1210;"Arts; pathologie";Totaal;2021;0.4;1.3;141.0;164.1;;4.4;0.2;78.8
1211;"Arts; pathologie";Totaal;2022;0.4;;143.3;166.5;;;;
1212;"Arts; pathologie";Arts alleen werknemer (excl. DGA);2011;0.2;;131.6;155.2;164.6;;;66.3
1213;"Arts; pathologie";Arts alleen werknemer (excl. DGA);2012;0.2;;135.3;157.4;164.9;;;65.4
1214;"Arts; pathologie";Arts alleen werknemer (excl. DGA);2013;0.3;;135.2;164.2;171.1;;;64.1
1215;"Arts; pathologie";Arts alleen werknemer (excl. DGA);2014;0.3;;134.7;160.1;166.9;;;65.0
1216;"Arts; pathologie";Arts alleen werknemer (excl. DGA);2015;0.3;;136.7;168.3;176.3;;;67.2
1217;"Arts; pathologie";Arts alleen werknemer (excl. DGA);2016;0.3;;136.1;172.7;180.8;;;69.7
1218;"Arts; pathologie";Arts alleen werknemer (excl. DGA);2017;0.3;;136.0;164.9;173.6;;;68.9
1219;"Arts; pathologie";Arts alleen werknemer (excl. DGA);2018;0.3;;140.7;165.5;;;;69.3
1220;"Arts; pathologie";Arts alleen werknemer (excl. DGA);2019;0.3;;139.5;162.0;;;;74.2
1221;"Arts; pathologie";Arts alleen werknemer (excl. DGA);2020;0.3;;140.6;165.3;;;;73.9
1222;"Arts; pathologie";Arts alleen werknemer (excl. DGA);2021;0.3;;146.9;174.4;;;;76.9
1223;"Arts; pathologie";Arts alleen werknemer (excl. DGA);2022;0.3;;149.2;176.4;;;;
1224;"Arts; pathologie";Arts alleen zelfstandige (excl. DGA);2011;0.0;;;;;;;
1225;"Arts; pathologie";Arts alleen zelfstandige (excl. DGA);2012;0.0;;;;;;;
1226;"Arts; pathologie";Arts alleen zelfstandige (excl. DGA);2013;0.0;;;;;;;
1227;"Arts; pathologie";Arts alleen zelfstandige (excl. DGA);2014;0.1;;;;;;;
1228;"Arts; pathologie";Arts alleen zelfstandige (excl. DGA);2015;0.0;;;;;;;
1229;"Arts; pathologie";Arts alleen zelfstandige (excl. DGA);2016;0.0;;;;;;;
1230;"Arts; pathologie";Arts alleen zelfstandige (excl. DGA);2017;0.0;;;;;;;
1231;"Arts; pathologie";Arts alleen zelfstandige (excl. DGA);2018;0.0;;;;;;;
1232;"Arts; pathologie";Arts alleen zelfstandige (excl. DGA);2019;0.0;;;;;;;
1233;"Arts; pathologie";Arts alleen zelfstandige (excl. DGA);2020;0.0;;;;;;;
1234;"Arts; pathologie";Arts alleen zelfstandige (excl. DGA);2021;0.0;;;;;;;
1235;"Arts; pathologie";Arts alleen zelfstandige (excl. DGA);2022;0.0;;;;;;;
1236;"Arts; pathologie";Arts DGA;2011;0.0;;;;;;;
1237;"Arts; pathologie";Arts DGA;2012;0.0;;;;;;;
1238;"Arts; pathologie";Arts DGA;2013;0.0;;;;;;;
1239;"Arts; pathologie";Arts DGA;2014;0.0;;;;;;;
1240;"Arts; pathologie";Arts DGA;2015;0.0;;;;;;;
1241;"Arts; pathologie";Arts DGA;2016;0.0;;;;;;;
1242;"Arts; pathologie";Arts DGA;2017;0.0;;;;;;;
1243;"Arts; pathologie";Arts DGA;2018;0.1;;;;;;;
1244;"Arts; pathologie";Arts DGA;2019;0.1;;;;;;;
1245;"Arts; pathologie";Arts DGA;2020;0.1;;;;;;;
1246;"Arts; pathologie";Arts DGA;2021;0.1;;;;;;;
1247;"Arts; pathologie";Arts DGA;2022;0.1;;;;;;;
1248;"Arts; pathologie";Arts met overig of gecombineerd inkomen;2011;0.0;;;;;;;
1249;"Arts; pathologie";Arts met overig of gecombineerd inkomen;2012;0.0;;;;;;;
1250;"Arts; pathologie";Arts met overig of gecombineerd inkomen;2013;0.0;;;;;;;
1251;"Arts; pathologie";Arts met overig of gecombineerd inkomen;2014;0.0;;;;;;;
1252;"Arts; pathologie";Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
1253;"Arts; pathologie";Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
1254;"Arts; pathologie";Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
1255;"Arts; pathologie";Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
1256;"Arts; pathologie";Arts met overig of gecombineerd inkomen;2019;0.0;;;;;;;
1257;"Arts; pathologie";Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
1258;"Arts; pathologie";Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
1259;"Arts; pathologie";Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
1260;Totaal psychiaters;Totaal;2011;2.7;22.7;88.3;106.1;120.7;0.9;1.9;62.0
1261;Totaal psychiaters;Totaal;2012;2.8;23.4;87.1;105.5;120.2;0.4;1.7;62.1
1262;Totaal psychiaters;Totaal;2013;2.9;21.6;87.1;107.5;121.6;0.5;1.5;62.8
1263;Totaal psychiaters;Totaal;2014;2.9;22.3;86.8;105.1;119.8;1.9;1.5;64.6
1264;Totaal psychiaters;Totaal;2015;3.0;21.4;87.7;106.6;121.4;0.3;1.3;63.6
1265;Totaal psychiaters;Totaal;2016;3.0;21.5;87.4;108.6;123.5;0.9;1.3;65.4
1266;Totaal psychiaters;Totaal;2017;3.1;24.3;87.4;111.1;128.9;1.6;1.4;68.8
1267;Totaal psychiaters;Totaal;2018;3.2;26.6;87.6;111.1;;0.7;1.2;67.4
1268;Totaal psychiaters;Totaal;2019;3.3;28.0;89.5;113.1;;2.4;1.2;71.7
1269;Totaal psychiaters;Totaal;2020;3.3;30.7;91.0;115.9;;1.4;1.4;74.7
1270;Totaal psychiaters;Totaal;2021;3.4;31.9;93.6;119.4;;1.5;1.4;77.4
1271;Totaal psychiaters;Totaal;2022;3.4;;95.6;121.4;;;;
1272;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2011;1.7;;101.2;121.8;134.9;;;54.9
1273;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2012;1.7;;101.8;123.4;136.7;;;55.1
1274;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2013;1.8;;102.4;126.9;139.5;;;56.6
1275;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2014;1.8;;102.1;124.1;136.5;;;57.4
1276;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2015;1.9;;103.0;125.8;138.5;;;57.3
1277;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2016;1.9;;103.2;128.9;142.8;;;59.5
1278;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2017;1.9;;105.4;135.0;150.8;;;61.8
1279;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2018;2.0;;106.4;135.5;;;;60.4
1280;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2019;2.0;;108.8;138.3;;;;63.7
1281;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2020;2.1;;112.5;143.8;;;;66.6
1282;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2021;2.1;;115.9;149.0;;;;69.3
1283;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2022;2.1;;117.5;150.2;;;;
1284;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2011;0.3;122.9;;;;;;83.4
1285;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2012;0.4;118.5;;;;;;81.6
1286;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2013;0.4;111.3;;;;;;78.9
1287;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2014;0.4;116.1;;;;;;83.9
1288;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2015;0.4;110.9;;;;;;82.2
1289;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2016;0.5;109.1;;;;;;82.7
1290;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2017;0.5;112.6;;;;;;84.0
1291;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2018;0.5;121.4;;;;;;83.2
1292;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2019;0.5;130.2;;;;;;87.0
1293;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2020;0.6;136.1;;;;;;91.1
1294;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2021;0.6;141.6;;;;;;95.2
1295;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2022;0.6;;;;;;;
1296;Totaal psychiaters;Arts DGA;2011;0.1;;;;;;;
1297;Totaal psychiaters;Arts DGA;2012;0.1;;;;;;;
1298;Totaal psychiaters;Arts DGA;2013;0.1;;;;;;;
1299;Totaal psychiaters;Arts DGA;2014;0.1;;;;;;;
1300;Totaal psychiaters;Arts DGA;2015;0.1;6.3;89.9;99.7;113.2;3.3;;68.1
1301;Totaal psychiaters;Arts DGA;2016;0.1;7.7;90.4;99.4;110.2;21.2;;76.7
1302;Totaal psychiaters;Arts DGA;2017;0.1;5.2;90.4;96.8;109.2;39.8;;96.3
1303;Totaal psychiaters;Arts DGA;2018;0.1;8.2;90.2;94.7;;16.7;;74.1
1304;Totaal psychiaters;Arts DGA;2019;0.1;11.7;92.1;96.9;;53.6;;97.2
1305;Totaal psychiaters;Arts DGA;2020;0.1;13.4;88.8;94.9;;33.1;;89.2
1306;Totaal psychiaters;Arts DGA;2021;0.1;15.7;91.0;96.1;;28.3;;87.2
1307;Totaal psychiaters;Arts DGA;2022;0.2;;93.5;98.9;;;;
1308;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2011;0.6;30.5;99.3;119.5;140.8;0.1;8.8;68.2
1309;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2012;0.6;31.2;98.0;119.6;142.0;0.0;8.0;68.7
1310;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2013;0.6;29.3;98.9;121.7;145.7;0.0;7.6;69.4
1311;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2014;0.6;27.5;96.8;116.6;139.9;0.5;7.5;67.4
1312;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2015;0.6;28.2;98.0;119.1;143.1;0.5;6.6;69.2
1313;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2016;0.6;25.7;101.0;125.4;148.6;0.2;7.3;68.9
