ID;Geslacht;Leeftijd;SociaaleconomischeCategorie;BeroepenEnSpecialismen;Sector;Perioden;MedischGeschoolden_1
178;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);2015;0
179;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);2016;0
180;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);2017;0
181;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);2018;0
182;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);2019;0
183;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);2020;0
184;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);2021;0
185;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);2022;0
186;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);2023;0
187;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;2013;4845
188;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;2014;4975
189;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;2015;5130
190;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;2016;5235
191;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;2017;4835
192;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;2018;4970
193;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;2019;5115
194;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;2020;5200
195;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;2021;5320
196;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;2022;5465
197;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal inclusief geen sector;2023;5365
198;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Alle economische activiteiten;2013;4845
199;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Alle economische activiteiten;2014;4975
200;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Alle economische activiteiten;2015;5130
201;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Alle economische activiteiten;2016;5235
202;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Alle economische activiteiten;2017;4835
203;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Alle economische activiteiten;2018;4970
204;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Alle economische activiteiten;2019;5115
205;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Alle economische activiteiten;2020;5200
206;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Alle economische activiteiten;2021;5320
207;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Alle economische activiteiten;2022;5465
208;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Alle economische activiteiten;2023;5365
209;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal Gezondheids- en welzijnszorg;2013;995
210;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal Gezondheids- en welzijnszorg;2014;1040
211;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal Gezondheids- en welzijnszorg;2015;1080
212;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal Gezondheids- en welzijnszorg;2016;1115
213;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal Gezondheids- en welzijnszorg;2017;1100
214;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal Gezondheids- en welzijnszorg;2018;1135
215;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal Gezondheids- en welzijnszorg;2019;1230
216;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal Gezondheids- en welzijnszorg;2020;1265
217;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal Gezondheids- en welzijnszorg;2021;1305
218;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal Gezondheids- en welzijnszorg;2022;1370
219;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal Gezondheids- en welzijnszorg;2023;1420
220;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Universitair medische centra;2013;250
221;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Universitair medische centra;2014;265
222;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Universitair medische centra;2015;260
223;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Universitair medische centra;2016;285
224;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Universitair medische centra;2017;290
225;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Universitair medische centra;2018;300
226;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Universitair medische centra;2019;320
227;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Universitair medische centra;2020;320
228;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Universitair medische centra;2021;335
229;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Universitair medische centra;2022;355
230;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Universitair medische centra;2023;380
231;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Algemene ziekenhuizen;2013;510
232;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Algemene ziekenhuizen;2014;510
233;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Algemene ziekenhuizen;2015;545
234;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Algemene ziekenhuizen;2016;560
235;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Algemene ziekenhuizen;2017;585
236;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Algemene ziekenhuizen;2018;595
237;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Algemene ziekenhuizen;2019;665
238;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Algemene ziekenhuizen;2020;685
239;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Algemene ziekenhuizen;2021;690
240;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Algemene ziekenhuizen;2022;730
241;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Algemene ziekenhuizen;2023;760
242;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Categorale ziekenhuizen en overige MSZ;2013;20
243;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Categorale ziekenhuizen en overige MSZ;2014;35
244;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Categorale ziekenhuizen en overige MSZ;2015;35
245;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Categorale ziekenhuizen en overige MSZ;2016;35
246;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Categorale ziekenhuizen en overige MSZ;2017;40
247;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Categorale ziekenhuizen en overige MSZ;2018;55
248;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Categorale ziekenhuizen en overige MSZ;2019;60
249;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Categorale ziekenhuizen en overige MSZ;2020;70
250;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Categorale ziekenhuizen en overige MSZ;2021;75
251;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Categorale ziekenhuizen en overige MSZ;2022;75
252;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Categorale ziekenhuizen en overige MSZ;2023;85
253;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Geestelijke gezondheidszorg;2013;15
254;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Geestelijke gezondheidszorg;2014;20
255;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Geestelijke gezondheidszorg;2015;20
256;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Geestelijke gezondheidszorg;2016;10
257;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Geestelijke gezondheidszorg;2017;10
258;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Geestelijke gezondheidszorg;2018;10
259;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Geestelijke gezondheidszorg;2019;10
260;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Geestelijke gezondheidszorg;2020;10
261;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Geestelijke gezondheidszorg;2021;5
262;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Geestelijke gezondheidszorg;2022;5
263;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Geestelijke gezondheidszorg;2023;5
264;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Gehandicaptenzorg;2013;5
265;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Gehandicaptenzorg;2014;5
266;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Gehandicaptenzorg;2015;5
267;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Gehandicaptenzorg;2016;5
268;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Gehandicaptenzorg;2017;0
269;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Gehandicaptenzorg;2018;0
270;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Gehandicaptenzorg;2019;5
271;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Gehandicaptenzorg;2020;0
272;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Gehandicaptenzorg;2021;0
273;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Gehandicaptenzorg;2022;5
274;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Gehandicaptenzorg;2023;5
275;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Verpleeg-, verzorgingshuizen, thuiszorg;2013;35
276;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Verpleeg-, verzorgingshuizen, thuiszorg;2014;40
277;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Verpleeg-, verzorgingshuizen, thuiszorg;2015;35
278;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Verpleeg-, verzorgingshuizen, thuiszorg;2016;35
279;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Verpleeg-, verzorgingshuizen, thuiszorg;2017;35
280;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Verpleeg-, verzorgingshuizen, thuiszorg;2018;35
281;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Verpleeg-, verzorgingshuizen, thuiszorg;2019;25
282;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Verpleeg-, verzorgingshuizen, thuiszorg;2020;30
283;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Verpleeg-, verzorgingshuizen, thuiszorg;2021;35
284;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Verpleeg-, verzorgingshuizen, thuiszorg;2022;35
285;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Verpleeg-, verzorgingshuizen, thuiszorg;2023;30
286;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Praktijken (muv GGZ en MSZ);2013;65
287;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Praktijken (muv GGZ en MSZ);2014;65
288;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Praktijken (muv GGZ en MSZ);2015;65
289;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Praktijken (muv GGZ en MSZ);2016;60
290;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Praktijken (muv GGZ en MSZ);2017;60
291;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Praktijken (muv GGZ en MSZ);2018;60
292;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Praktijken (muv GGZ en MSZ);2019;75
293;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Praktijken (muv GGZ en MSZ);2020;75
294;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Praktijken (muv GGZ en MSZ);2021;75
295;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Praktijken (muv GGZ en MSZ);2022;80
296;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Praktijken (muv GGZ en MSZ);2023;75
297;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Overige zorg;2013;95
298;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Overige zorg;2014;105
299;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Overige zorg;2015;110
300;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Overige zorg;2016;120
301;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Overige zorg;2017;80
302;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Overige zorg;2018;80
303;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Overige zorg;2019;75
304;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Overige zorg;2020;75
305;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Overige zorg;2021;90
306;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Overige zorg;2022;85
307;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Overige zorg;2023;80
308;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal buiten zorgsector;2013;3815
309;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal buiten zorgsector;2014;3900
310;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal buiten zorgsector;2015;4015
311;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal buiten zorgsector;2016;4070
312;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal buiten zorgsector;2017;3720
313;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal buiten zorgsector;2018;3815
314;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal buiten zorgsector;2019;3865
315;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal buiten zorgsector;2020;3910
316;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal buiten zorgsector;2021;3990
317;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal buiten zorgsector;2022;4075
318;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Totaal buiten zorgsector;2023;3935
319;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Zorgverwante sectoren;2013;3215
320;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Zorgverwante sectoren;2014;3290
321;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Zorgverwante sectoren;2015;3265
322;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Zorgverwante sectoren;2016;3300
323;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Zorgverwante sectoren;2017;3135
324;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Zorgverwante sectoren;2018;3195
325;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Zorgverwante sectoren;2019;3205
326;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Zorgverwante sectoren;2020;3225
327;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Zorgverwante sectoren;2021;3240
328;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Zorgverwante sectoren;2022;3290
329;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Zorgverwante sectoren;2023;3225
330;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Uitzendbureaus en arbeidsbemiddeling;2013;25
331;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal apothekers;Uitzendbureaus en arbeidsbemiddeling;2014;40
