ID;Afstudeerrichting;Geslacht;Leeftijd;Herkomstgroepering;Peilmoment;SBI93;Perioden;AfgestudeerdenTotaal_1;WerkTotaal_2;Werknemers_3;Zelfstandigen_4;UitkeringTotaal_5;Arbeidsongeschiktheidsuitkering_6;Werkloosheidsuitkering_7;Bijstandsuitkering_8;AndereUitkering_9;DoorstuderendeAfgestudeerden_10;OverigeAfgestudeerden_11;EmigratieSterfte_12;AfgestudeerdenTotaal_13;WerkTotaal_14;Werknemers_15;Zelfstandigen_16;UitkeringTotaal_17;Arbeidsongeschiktheidsuitkering_18;Werkloosheidsuitkering_19;Bijstandsuitkering_20;AndereUitkering_21;DoorstuderendeAfgestudeerden_22;OverigeAfgestudeerden_23;EmigratieSterfte_24;AfgestudeerdenTotaal_25;WerkTotaal_26;Werknemers_27;Zelfstandigen_28;UitkeringTotaal_29;Arbeidsongeschiktheidsuitkering_30;Werkloosheidsuitkering_31;Bijstandsuitkering_32;AndereUitkering_33;DoorstuderendeAfgestudeerden_34;OverigeAfgestudeerden_35;EmigratieSterfte_36;LoonVanWerknemersHogerOnderwijs_37;LoonVanWerknemersHogerBeroepsond_38;LoonVanWerknemersWetenschOnderw_39
76;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Direct na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2003/'04;1840.0;1840.0;1650.0;190.0;;;;;;;;;1260.0;1260.0;1110.0;160.0;;;;;;;;;580.0;580.0;550.0;40.0;;;;;;;;;1.3;1.2;1.6
77;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Direct na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2004/'05;1940.0;1940.0;1800.0;140.0;;;;;;;;;1200.0;1200.0;1090.0;110.0;;;;;;;;;750.0;750.0;710.0;30.0;;;;;;;;;1.4;1.2;1.7
78;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Direct na afstuderen;Onbekend;Cohort 1999/'00;15310.0;50.0;40.0;10.0;1310.0;90.0;70.0;720.0;440.0;6480.0;7470.0;;10550.0;30.0;30.0;10.0;720.0;50.0;50.0;400.0;220.0;5550.0;4250.0;;4760.0;20.0;20.0;0.0;590.0;30.0;20.0;310.0;220.0;930.0;3230.0;;1.9;1.6;2.3
79;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Direct na afstuderen;Onbekend;Cohort 2000/'01;15060.0;290.0;260.0;20.0;1080.0;100.0;60.0;530.0;390.0;6520.0;7170.0;;10480.0;160.0;150.0;10.0;620.0;60.0;40.0;290.0;230.0;5620.0;4080.0;;4580.0;130.0;110.0;10.0;470.0;40.0;30.0;250.0;160.0;900.0;3090.0;;0.8;0.7;1.0
80;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Direct na afstuderen;Onbekend;Cohort 2001/'02;16290.0;350.0;330.0;30.0;1120.0;120.0;110.0;510.0;380.0;7430.0;7400.0;;11390.0;190.0;180.0;10.0;620.0;70.0;60.0;300.0;190.0;6430.0;4160.0;;4900.0;170.0;150.0;20.0;500.0;50.0;50.0;210.0;190.0;990.0;3240.0;;0.8;0.8;0.9
81;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Direct na afstuderen;Onbekend;Cohort 2002/'03;18080.0;380.0;370.0;20.0;1540.0;140.0;200.0;830.0;370.0;8550.0;7610.0;;12650.0;200.0;200.0;10.0;890.0;90.0;120.0;480.0;200.0;7240.0;4310.0;;5430.0;180.0;170.0;10.0;650.0;50.0;80.0;350.0;170.0;1310.0;3300.0;;0.8;0.7;0.9
82;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Direct na afstuderen;Onbekend;Cohort 2003/'04;19860.0;430.0;410.0;30.0;1460.0;130.0;190.0;780.0;360.0;8780.0;9190.0;;13590.0;240.0;230.0;10.0;870.0;90.0;110.0;460.0;210.0;7390.0;5090.0;;6260.0;190.0;170.0;20.0;590.0;40.0;80.0;320.0;150.0;1390.0;4100.0;;0.8;0.7;0.9
83;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Direct na afstuderen;Onbekend;Cohort 2004/'05;20520.0;530.0;470.0;60.0;1570.0;150.0;190.0;530.0;700.0;8830.0;9600.0;;13410.0;320.0;290.0;30.0;1000.0;90.0;120.0;300.0;490.0;7220.0;4870.0;;7110.0;210.0;180.0;30.0;560.0;60.0;70.0;220.0;210.0;1600.0;4730.0;;0.8;0.7;0.8
84;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;Economische activiteiten, totaal;Cohort 1999/'00;58770.0;50300.0;49320.0;980.0;750.0;80.0;120.0;210.0;340.0;4610.0;2620.0;490.0;41030.0;34330.0;33600.0;730.0;500.0;50.0;80.0;130.0;230.0;4250.0;1680.0;270.0;17740.0;15970.0;15720.0;250.0;250.0;30.0;40.0;80.0;100.0;350.0;940.0;220.0;2.0;1.9;2.2
85;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;Economische activiteiten, totaal;Cohort 2000/'01;57980.0;49160.0;48190.0;970.0;770.0;90.0;200.0;210.0;260.0;4950.0;2610.0;490.0;40460.0;33530.0;32840.0;690.0;510.0;60.0;150.0;120.0;190.0;4490.0;1680.0;260.0;17520.0;15630.0;15350.0;280.0;260.0;30.0;60.0;90.0;80.0;470.0;930.0;240.0;2.0;1.9;2.3
86;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;Economische activiteiten, totaal;Cohort 2001/'02;59780.0;49440.0;48500.0;940.0;1140.0;110.0;420.0;370.0;240.0;6100.0;2600.0;510.0;41360.0;33260.0;32570.0;690.0;720.0;70.0;290.0;220.0;150.0;5480.0;1630.0;260.0;18420.0;16180.0;15920.0;250.0;420.0;50.0;140.0;150.0;90.0;620.0;960.0;240.0;2.0;1.9;2.3
87;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;Economische activiteiten, totaal;Cohort 2002/'03;61230.0;49540.0;48480.0;1060.0;1330.0;130.0;430.0;480.0;300.0;6810.0;2940.0;610.0;41910.0;32890.0;32140.0;750.0;850.0;80.0;290.0;280.0;200.0;6000.0;1850.0;320.0;19320.0;16650.0;16340.0;310.0;480.0;50.0;140.0;200.0;100.0;810.0;1090.0;290.0;2.0;1.9;2.2
88;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;Economische activiteiten, totaal;Cohort 2003/'04;64150.0;50680.0;49550.0;1130.0;1450.0;130.0;380.0;370.0;580.0;7220.0;3780.0;1020.0;42890.0;32800.0;32020.0;780.0;1030.0;80.0;270.0;230.0;450.0;6270.0;2230.0;560.0;21260.0;17880.0;17530.0;350.0;420.0;40.0;110.0;140.0;130.0;950.0;1550.0;450.0;2.0;1.9;2.3
89;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;Economische activiteiten, totaal;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 1999/'00;230.0;230.0;160.0;70.0;;;;;;;;;200.0;200.0;130.0;70.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;1.8;1.8;1.8
91;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2000/'01;240.0;240.0;190.0;50.0;;;;;;;;;220.0;220.0;170.0;50.0;;;;;;;;;20.0;20.0;20.0;10.0;;;;;;;;;1.9;2.0;1.4
92;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2001/'02;250.0;250.0;170.0;80.0;;;;;;;;;220.0;220.0;150.0;70.0;;;;;;;;;30.0;30.0;20.0;10.0;;;;;;;;;1.8;1.8;1.8
93;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2002/'03;280.0;280.0;200.0;80.0;;;;;;;;;250.0;250.0;180.0;70.0;;;;;;;;;40.0;40.0;30.0;10.0;;;;;;;;;1.7;1.7;1.8
94;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2003/'04;280.0;280.0;220.0;70.0;;;;;;;;;240.0;240.0;180.0;60.0;;;;;;;;;40.0;40.0;30.0;10.0;;;;;;;;;1.9;1.8;2.1
95;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 1999/'00;4600.0;4600.0;4570.0;40.0;;;;;;;;;3480.0;3480.0;3450.0;30.0;;;;;;;;;1120.0;1120.0;1120.0;10.0;;;;;;;;;2.2;2.1;2.5
97;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2000/'01;4160.0;4160.0;4120.0;40.0;;;;;;;;;3110.0;3110.0;3080.0;30.0;;;;;;;;;1050.0;1050.0;1040.0;10.0;;;;;;;;;2.2;2.1;2.5
98;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2001/'02;3870.0;3870.0;3820.0;50.0;;;;;;;;;2860.0;2860.0;2820.0;40.0;;;;;;;;;1020.0;1020.0;1000.0;10.0;;;;;;;;;2.2;2.1;2.6
99;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2002/'03;3330.0;3330.0;3290.0;40.0;;;;;;;;;2450.0;2450.0;2410.0;40.0;;;;;;;;;880.0;880.0;880.0;0.0;;;;;;;;;2.2;2.1;2.6
100;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2003/'04;3530.0;3530.0;3480.0;60.0;;;;;;;;;2530.0;2530.0;2490.0;50.0;;;;;;;;;1000.0;1000.0;990.0;10.0;;;;;;;;;2.3;2.1;2.6
101;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 1999/'00;3300.0;3300.0;3210.0;90.0;;;;;;;;;2570.0;2570.0;2500.0;70.0;;;;;;;;;730.0;730.0;710.0;20.0;;;;;;;;;2.0;1.9;2.2
103;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2000/'01;3130.0;3130.0;3020.0;110.0;;;;;;;;;2430.0;2430.0;2350.0;80.0;;;;;;;;;700.0;700.0;670.0;30.0;;;;;;;;;1.9;1.8;2.3
104;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2001/'02;3880.0;3880.0;3790.0;90.0;;;;;;;;;2960.0;2960.0;2890.0;70.0;;;;;;;;;920.0;920.0;900.0;20.0;;;;;;;;;1.9;1.8;2.3
105;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2002/'03;4110.0;4110.0;4020.0;100.0;;;;;;;;;3150.0;3150.0;3070.0;70.0;;;;;;;;;970.0;970.0;940.0;20.0;;;;;;;;;1.9;1.8;2.2
106;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2003/'04;4150.0;4150.0;4040.0;110.0;;;;;;;;;3100.0;3100.0;3020.0;80.0;;;;;;;;;1050.0;1050.0;1020.0;30.0;;;;;;;;;1.9;1.8;2.2
107;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 55, Horeca;Cohort 1999/'00;600.0;600.0;580.0;20.0;;;;;;;;;530.0;530.0;510.0;20.0;;;;;;;;;80.0;80.0;70.0;10.0;;;;;;;;;1.5;1.5;1.1
109;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 55, Horeca;Cohort 2000/'01;680.0;680.0;660.0;20.0;;;;;;;;;600.0;600.0;580.0;20.0;;;;;;;;;80.0;80.0;80.0;0.0;;;;;;;;;1.5;1.5;1.4
110;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 55, Horeca;Cohort 2001/'02;860.0;860.0;840.0;20.0;;;;;;;;;730.0;730.0;710.0;20.0;;;;;;;;;130.0;130.0;130.0;10.0;;;;;;;;;1.5;1.5;1.2
111;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 55, Horeca;Cohort 2002/'03;960.0;960.0;930.0;30.0;;;;;;;;;800.0;800.0;780.0;20.0;;;;;;;;;160.0;160.0;150.0;10.0;;;;;;;;;1.5;1.5;1.3
112;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 55, Horeca;Cohort 2003/'04;930.0;930.0;910.0;20.0;;;;;;;;;770.0;770.0;750.0;20.0;;;;;;;;;160.0;160.0;160.0;0.0;;;;;;;;;1.4;1.4;1.4
113;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 55, Horeca;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 1999/'00;1820.0;1820.0;1810.0;20.0;;;;;;;;;1340.0;1340.0;1320.0;10.0;;;;;;;;;490.0;490.0;480.0;10.0;;;;;;;;;2.1;2.0;2.5
115;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2000/'01;1460.0;1460.0;1440.0;10.0;;;;;;;;;1050.0;1050.0;1050.0;10.0;;;;;;;;;400.0;400.0;400.0;10.0;;;;;;;;;2.0;1.9;2.4
116;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2001/'02;1490.0;1490.0;1480.0;10.0;;;;;;;;;1090.0;1090.0;1080.0;10.0;;;;;;;;;410.0;410.0;400.0;0.0;;;;;;;;;1.9;1.8;2.1
117;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2002/'03;1510.0;1510.0;1490.0;20.0;;;;;;;;;1130.0;1130.0;1110.0;10.0;;;;;;;;;380.0;380.0;380.0;0.0;;;;;;;;;1.9;1.8;2.1
118;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2003/'04;1470.0;1470.0;1460.0;20.0;;;;;;;;;1060.0;1060.0;1050.0;10.0;;;;;;;;;420.0;420.0;410.0;0.0;;;;;;;;;1.9;1.8;2.2
119;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 1999/'00;2410.0;2410.0;2410.0;10.0;;;;;;;;;1440.0;1440.0;1440.0;0.0;;;;;;;;;970.0;970.0;970.0;0.0;;;;;;;;;2.4;2.1;2.7
121;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2000/'01;2080.0;2080.0;2080.0;10.0;;;;;;;;;1230.0;1230.0;1230.0;0.0;;;;;;;;;850.0;850.0;850.0;10.0;;;;;;;;;2.5;2.2;2.9
122;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2001/'02;1790.0;1790.0;1780.0;10.0;;;;;;;;;980.0;980.0;980.0;0.0;;;;;;;;;800.0;800.0;800.0;0.0;;;;;;;;;2.4;2.1;2.7
123;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2002/'03;1770.0;1770.0;1770.0;0.0;;;;;;;;;1000.0;1000.0;1000.0;0.0;;;;;;;;;770.0;770.0;760.0;0.0;;;;;;;;;2.4;2.1;2.8
124;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2003/'04;2070.0;2070.0;2060.0;10.0;;;;;;;;;1130.0;1130.0;1130.0;0.0;;;;;;;;;940.0;940.0;930.0;0.0;;;;;;;;;2.5;2.1;2.9
125;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 1999/'00;13030.0;13030.0;12660.0;380.0;;;;;;;;;7770.0;7770.0;7500.0;270.0;;;;;;;;;5260.0;5260.0;5160.0;100.0;;;;;;;;;2.1;2.0;2.3
127;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2000/'01;12280.0;12280.0;11880.0;400.0;;;;;;;;;7300.0;7300.0;7010.0;290.0;;;;;;;;;4980.0;4980.0;4870.0;120.0;;;;;;;;;2.1;2.0;2.3
128;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2001/'02;10800.0;10800.0;10440.0;360.0;;;;;;;;;6240.0;6240.0;5980.0;260.0;;;;;;;;;4560.0;4560.0;4460.0;100.0;;;;;;;;;2.1;2.0;2.4
129;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2002/'03;10820.0;10820.0;10400.0;420.0;;;;;;;;;5940.0;5940.0;5670.0;270.0;;;;;;;;;4880.0;4880.0;4730.0;150.0;;;;;;;;;2.1;2.0;2.3
130;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2003/'04;12370.0;12370.0;11940.0;430.0;;;;;;;;;6740.0;6740.0;6460.0;290.0;;;;;;;;;5630.0;5630.0;5480.0;150.0;;;;;;;;;2.2;2.0;2.4
131;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 1999/'00;3320.0;3320.0;3320.0;0.0;;;;;;;;;2520.0;2520.0;2510.0;0.0;;;;;;;;;810.0;810.0;810.0;0.0;;;;;;;;;1.6;1.6;1.6
133;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2000/'01;3240.0;3240.0;3240.0;0.0;;;;;;;;;2450.0;2450.0;2450.0;0.0;;;;;;;;;800.0;800.0;800.0;0.0;;;;;;;;;1.6;1.6;1.6
134;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2001/'02;3520.0;3520.0;3510.0;0.0;;;;;;;;;2530.0;2530.0;2520.0;0.0;;;;;;;;;990.0;990.0;990.0;0.0;;;;;;;;;1.6;1.6;1.6
135;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2002/'03;4120.0;4120.0;4120.0;0.0;;;;;;;;;2930.0;2930.0;2930.0;0.0;;;;;;;;;1190.0;1190.0;1190.0;0.0;;;;;;;;;1.6;1.6;1.7
136;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2003/'04;4590.0;4590.0;4590.0;0.0;;;;;;;;;3300.0;3300.0;3300.0;0.0;;;;;;;;;1290.0;1290.0;1290.0;0.0;;;;;;;;;1.7;1.6;1.7
137;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 1999/'00;3020.0;3020.0;3020.0;0.0;;;;;;;;;1540.0;1540.0;1540.0;0.0;;;;;;;;;1470.0;1470.0;1470.0;0.0;;;;;;;;;2.1;1.9;2.3
139;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2000/'01;3430.0;3430.0;3430.0;0.0;;;;;;;;;1820.0;1820.0;1820.0;0.0;;;;;;;;;1610.0;1610.0;1610.0;0.0;;;;;;;;;2.2;2.0;2.4
140;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2001/'02;3290.0;3290.0;3290.0;0.0;;;;;;;;;1720.0;1720.0;1720.0;0.0;;;;;;;;;1560.0;1560.0;1560.0;0.0;;;;;;;;;2.1;1.9;2.3
141;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2002/'03;2400.0;2400.0;2400.0;0.0;;;;;;;;;1190.0;1190.0;1190.0;0.0;;;;;;;;;1210.0;1210.0;1210.0;0.0;;;;;;;;;2.2;2.0;2.5
142;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2003/'04;2140.0;2140.0;2140.0;0.0;;;;;;;;;1020.0;1020.0;1020.0;0.0;;;;;;;;;1120.0;1120.0;1120.0;0.0;;;;;;;;;2.3;2.1;2.5
143;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 80, Onderwijs;Cohort 1999/'00;7110.0;7110.0;7090.0;20.0;;;;;;;;;5370.0;5370.0;5370.0;10.0;;;;;;;;;1730.0;1730.0;1730.0;10.0;;;;;;;;;1.8;1.8;1.7
145;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 80, Onderwijs;Cohort 2000/'01;7520.0;7520.0;7510.0;10.0;;;;;;;;;5730.0;5730.0;5730.0;0.0;;;;;;;;;1790.0;1790.0;1790.0;0.0;;;;;;;;;1.9;1.9;1.8
146;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 80, Onderwijs;Cohort 2001/'02;8250.0;8250.0;8230.0;10.0;;;;;;;;;6270.0;6270.0;6260.0;10.0;;;;;;;;;1980.0;1980.0;1970.0;10.0;;;;;;;;;1.9;2.0;1.8
147;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 80, Onderwijs;Cohort 2002/'03;8740.0;8740.0;8720.0;20.0;;;;;;;;;6570.0;6570.0;6560.0;10.0;;;;;;;;;2160.0;2160.0;2160.0;10.0;;;;;;;;;2.0;2.0;1.9
148;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 80, Onderwijs;Cohort 2003/'04;8190.0;8190.0;8170.0;20.0;;;;;;;;;5990.0;5990.0;5980.0;10.0;;;;;;;;;2200.0;2200.0;2190.0;10.0;;;;;;;;;2.0;2.0;2.0
149;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 80, Onderwijs;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 1999/'00;8430.0;8430.0;8310.0;120.0;;;;;;;;;6050.0;6050.0;5990.0;60.0;;;;;;;;;2380.0;2380.0;2320.0;60.0;;;;;;;;;1.9;1.7;2.3
151;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2000/'01;8660.0;8660.0;8550.0;110.0;;;;;;;;;6160.0;6160.0;6120.0;40.0;;;;;;;;;2490.0;2490.0;2420.0;70.0;;;;;;;;;2.0;1.8;2.5
152;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2001/'02;9070.0;9070.0;8950.0;120.0;;;;;;;;;6200.0;6200.0;6140.0;60.0;;;;;;;;;2870.0;2870.0;2810.0;60.0;;;;;;;;;2.1;1.9;2.5
153;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2002/'03;8950.0;8950.0;8800.0;150.0;;;;;;;;;5930.0;5930.0;5860.0;70.0;;;;;;;;;3020.0;3020.0;2940.0;80.0;;;;;;;;;2.0;1.8;2.5
154;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2003/'04;8390.0;8390.0;8260.0;130.0;;;;;;;;;5360.0;5360.0;5300.0;60.0;;;;;;;;;3030.0;3030.0;2960.0;70.0;;;;;;;;;2.0;1.8;2.5
155;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Alle afstudeerrichtingen;Mannen en vrouwen;0;0;Eén jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 1999/'00;2130.0;2130.0;1920.0;200.0;;;;;;;;;1330.0;1330.0;1160.0;180.0;;;;;;;;;790.0;790.0;770.0;30.0;;;;;;;;;1.8;1.7;2.0
