ID;ConsumptieveBestedingen;Perioden;Indexcijfer_1;Volumemutaties_2;VolumemutatiesKoopdaggecorrigeerd_3;Indexcijfers_4;Waardemutaties_5;Prijsmutaties_6
272;Binnenlandse consumptie huishoudens;2015 oktober;100.9;2.8;2.5;101.8;3.4;0.6
273;Binnenlandse consumptie huishoudens;2015 november;97.2;0.5;1.2;97.1;1.0;0.5
274;Binnenlandse consumptie huishoudens;2015 december;105.6;1.9;1.5;105.3;2.6;0.6
275;Binnenlandse consumptie huishoudens;2015 4e kwartaal;101.2;1.8;1.7;101.4;2.3;0.6
276;Binnenlandse consumptie huishoudens;2016 januari;100.8;-0.6;0.1;100.1;0.4;1.0
277;Binnenlandse consumptie huishoudens;2016 februari;97.0;1.6;0.4;96.8;2.8;1.2
278;Binnenlandse consumptie huishoudens;2016 maart;101.8;2.5;0.8;103.1;3.9;1.4
279;Binnenlandse consumptie huishoudens;2016 1e kwartaal;99.9;1.2;0.4;100.0;2.4;1.2
280;Binnenlandse consumptie huishoudens;2016 april;100.7;1.0;0.7;101.4;1.4;0.4
281;Binnenlandse consumptie huishoudens;2016 mei;101.2;0.3;1.4;102.4;0.8;0.5
282;Binnenlandse consumptie huishoudens;2016 juni;102.3;1.4;0.8;102.9;1.9;0.5
283;Binnenlandse consumptie huishoudens;2016 2e kwartaal;101.4;0.9;1.0;102.2;1.4;0.5
284;Binnenlandse consumptie huishoudens;2016 juli;102.7;1.5;2.1;103.8;1.7;0.2
285;Binnenlandse consumptie huishoudens;2016 augustus;99.5;1.6;1.2;100.8;2.2;0.6
286;Binnenlandse consumptie huishoudens;2016 september;100.7;1.3;0.9;101.0;1.5;0.2
287;Binnenlandse consumptie huishoudens;2016 3e kwartaal;101.0;1.4;1.4;101.9;1.8;0.4
288;Binnenlandse consumptie huishoudens;2016 oktober;101.0;0.1;1.7;102.3;0.5;0.4
289;Binnenlandse consumptie huishoudens;2016 november;100.7;3.5;2.4;101.1;4.1;0.6
290;Binnenlandse consumptie huishoudens;2016 december;108.1;2.4;1.6;109.0;3.5;1.1
291;Binnenlandse consumptie huishoudens;2016 4e kwartaal;103.3;2.0;1.9;104.1;2.7;0.7
292;Binnenlandse consumptie huishoudens;2017 januari;103.4;2.6;3.5;104.3;4.2;1.6
293;Binnenlandse consumptie huishoudens;2017 februari;97.6;0.6;2.2;98.9;2.2;1.6
294;Binnenlandse consumptie huishoudens;2017 maart;104.3;2.5;2.5;106.3;3.2;0.7
295;Binnenlandse consumptie huishoudens;2017 1e kwartaal;101.8;1.9;2.7;103.2;3.2;1.3
296;Binnenlandse consumptie huishoudens;2017 april;102.8;2.0;2.8;104.9;3.5;1.4
297;Binnenlandse consumptie huishoudens;2017 mei;105.2;4.0;3.0;107.4;4.9;0.9
298;Binnenlandse consumptie huishoudens;2017 juni;105.3;2.9;2.7;107.1;4.0;1.1
299;Binnenlandse consumptie huishoudens;2017 2e kwartaal;104.4;3.0;2.8;106.5;4.1;1.1
300;Binnenlandse consumptie huishoudens;2017 juli;104.6;1.8;2.5;107.1;3.2;1.3
301;Binnenlandse consumptie huishoudens;2017 augustus;102.2;2.7;2.3;105.1;4.2;1.5
302;Binnenlandse consumptie huishoudens;2017 september;104.3;3.6;3.3;106.3;5.3;1.6
303;Binnenlandse consumptie huishoudens;2017 3e kwartaal;103.7;2.7;2.7;106.2;4.2;1.5
304;Binnenlandse consumptie huishoudens;2017 oktober;101.6;0.6;1.0;104.4;2.0;1.5
305;Binnenlandse consumptie huishoudens;2017 november;103.4;2.7;2.6;105.5;4.3;1.6
306;Binnenlandse consumptie huishoudens;2017 december;108.9;0.7;1.7;111.1;1.9;1.2
307;Binnenlandse consumptie huishoudens;2017 4e kwartaal;104.6;1.3;1.8;107.0;2.7;1.4
308;Binnenlandse consumptie huishoudens;2018 januari;106.0;2.5;1.9;109.1;4.6;2.0
309;Binnenlandse consumptie huishoudens;2018 februari;100.7;3.1;3.1;104.0;5.2;2.0
310;Binnenlandse consumptie huishoudens;2018 maart;108.1;3.7;3.0;112.2;5.6;1.8
311;Binnenlandse consumptie huishoudens;2018 1e kwartaal;104.9;3.1;2.7;108.5;5.1;2.0
312;Binnenlandse consumptie huishoudens;2018 april;104.8;2.0;3.2;108.9;3.9;1.8
313;Binnenlandse consumptie huishoudens;2018 mei;107.8;2.4;2.2;112.8;5.0;2.5
314;Binnenlandse consumptie huishoudens;2018 juni;108.4;3.0;2.5;112.7;5.2;2.2
315;Binnenlandse consumptie huishoudens;2018 2e kwartaal;107.0;2.5;2.6;111.5;4.7;2.2
316;Binnenlandse consumptie huishoudens;2018 juli;107.0;2.3;2.7;112.1;4.7;2.3
317;Binnenlandse consumptie huishoudens;2018 augustus;105.3;3.0;2.6;110.7;5.3;2.2
318;Binnenlandse consumptie huishoudens;2018 september;105.3;0.9;2.0;109.4;2.9;2.0
319;Binnenlandse consumptie huishoudens;2018 3e kwartaal;105.9;2.1;2.5;110.7;4.3;2.2
320;Binnenlandse consumptie huishoudens;2018 oktober;104.6;3.0;2.1;110.1;5.5;2.4
321;Binnenlandse consumptie huishoudens;2018 november;106.0;2.5;2.2;110.5;4.7;2.2
322;Binnenlandse consumptie huishoudens;2018 december;110.0;1.0;1.7;114.7;3.3;2.2
323;Binnenlandse consumptie huishoudens;2018 4e kwartaal;106.8;2.1;2.0;111.8;4.5;2.3
324;Binnenlandse consumptie huishoudens;2019 januari;107.3;1.2;0.8;113.6;4.2;2.9
325;Binnenlandse consumptie huishoudens;2019 februari;101.1;0.5;0.5;107.7;3.5;3.1
326;Binnenlandse consumptie huishoudens;2019 maart;107.7;-0.4;1.0;115.3;2.8;3.1
327;Binnenlandse consumptie huishoudens;2019 1e kwartaal;105.4;0.4;0.7;112.2;3.5;3.0
328;Binnenlandse consumptie huishoudens;2019 april;107.1;2.2;1.0;114.2;4.8;2.6
329;Binnenlandse consumptie huishoudens;2019 mei;110.4;2.4;1.8;118.3;4.9;2.4
330;Binnenlandse consumptie huishoudens;2019 juni;108.1;-0.3;1.0;115.0;2.0;2.4
331;Binnenlandse consumptie huishoudens;2019 2e kwartaal;108.5;1.4;1.3;115.8;3.9;2.4
332;Binnenlandse consumptie huishoudens;2019 juli;108.5;1.4;0.5;116.3;3.8;2.3
333;Binnenlandse consumptie huishoudens;2019 augustus;106.2;0.8;0.5;114.7;3.6;2.8
334;Binnenlandse consumptie huishoudens;2019 september;106.0;0.7;1.3;112.8;3.2;2.5
335;Binnenlandse consumptie huishoudens;2019 3e kwartaal;106.9;1.0;0.8;114.6;3.5;2.5
336;Binnenlandse consumptie huishoudens;2019 oktober;106.6;1.9;1.4;115.0;4.5;2.5
337;Binnenlandse consumptie huishoudens;2019 november;107.5;1.4;1.2;114.7;3.9;2.4
338;Binnenlandse consumptie huishoudens;2019 december;112.2;2.0;2.4;120.1;4.7;2.6
339;Binnenlandse consumptie huishoudens;2019 4e kwartaal;108.7;1.8;1.7;116.6;4.4;2.5
340;Binnenlandse consumptie huishoudens;2020 januari;108.1;0.8;0.4;116.9;2.9;2.1
341;Binnenlandse consumptie huishoudens;2020 februari;105.4;4.3;2.6;113.1;5.0;0.7
342;Binnenlandse consumptie huishoudens;2020 maart;98.7;-8.4;-7.4;107.3;-7.0;1.5
343;Binnenlandse consumptie huishoudens;2020 1e kwartaal;104.1;-1.2;-1.6;112.4;0.2;1.4
344;Binnenlandse consumptie huishoudens;2020 april;88.8;-17.1;-17.6;96.3;-15.6;1.8
345;Binnenlandse consumptie huishoudens;2020 mei;96.7;-12.4;-11.8;104.1;-12.0;0.5
346;Binnenlandse consumptie huishoudens;2020 juni;100.6;-6.9;-6.9;109.5;-4.8;2.3
347;Binnenlandse consumptie huishoudens;2020 2e kwartaal;95.4;-12.1;-12.1;103.3;-10.8;1.5
348;Binnenlandse consumptie huishoudens;2020 juli;105.5;-2.7;-3.6;115.5;-0.7;2.1
349;Binnenlandse consumptie huishoudens;2020 augustus;104.0;-2.1;-0.5;111.3;-3.0;-1.0
350;Binnenlandse consumptie huishoudens;2020 september;103.1;-2.8;-3.9;112.1;-0.7;2.1
351;Binnenlandse consumptie huishoudens;2020 3e kwartaal;104.2;-2.5;-2.7;112.9;-1.5;1.1
352;Binnenlandse consumptie huishoudens;2020 oktober;102.4;-3.9;-4.5;111.0;-3.5;0.5
353;Binnenlandse consumptie huishoudens;2020 november;98.0;-8.8;-7.1;107.6;-6.2;2.9
354;Binnenlandse consumptie huishoudens;2020 december;101.4;-9.6;-11.0;110.1;-8.3;1.4
355;Binnenlandse consumptie huishoudens;2020 4e kwartaal;100.6;-7.5;-7.6;109.6;-6.0;1.6
356;Binnenlandse consumptie huishoudens;2020;101.1;-5.9;-6.0;109.6;-4.6;1.4
357;Binnenlandse consumptie huishoudens;2021 januari;94.9;-12.3;-11.7;104.7;-10.5;2.0
358;Binnenlandse consumptie huishoudens;2021 februari;92.2;-12.5;-11.0;101.6;-10.2;2.7
359;Binnenlandse consumptie huishoudens;2021 maart;100.3;1.7;0.4;111.7;4.1;2.4
360;Binnenlandse consumptie huishoudens;2021 1e kwartaal;95.8;-8.0;-7.6;106.0;-5.7;2.4
361;Binnenlandse consumptie huishoudens;2021 april;100.1;12.7;12.8;112.1;16.3;3.3
362;Binnenlandse consumptie huishoudens;2021 mei;107.1;10.8;11.9;119.3;14.6;3.4
363;Binnenlandse consumptie huishoudens;2021 juni;109.6;8.9;8.1;122.7;12.1;2.9
364;Binnenlandse consumptie huishoudens;2021 2e kwartaal;105.6;10.7;10.8;118.0;14.2;3.2
365;Binnenlandse consumptie huishoudens;2021 juli;109.3;3.6;3.4;122.1;5.7;2.0
366;Binnenlandse consumptie huishoudens;2021 augustus;107.8;3.6;4.1;118.8;6.8;3.0
367;Binnenlandse consumptie huishoudens;2021 september;108.9;5.7;5.5;121.6;8.5;2.7
368;Binnenlandse consumptie huishoudens;2021 3e kwartaal;108.7;4.3;4.3;120.8;7.0;2.6
369;Binnenlandse consumptie huishoudens;2021 oktober;111.0;8.4;9.4;124.4;12.0;3.3
370;Binnenlandse consumptie huishoudens;2021 november;108.2;10.5;9.7;123.1;14.4;3.5
371;Binnenlandse consumptie huishoudens;2021 december;107.5;6.0;5.3;121.4;10.3;4.0
372;Binnenlandse consumptie huishoudens;2021 4e kwartaal;108.9;8.3;8.1;123.0;12.2;3.6
373;Binnenlandse consumptie huishoudens;2021;104.7;3.6;3.7;117.0;6.7;3.0
374;Binnenlandse consumptie huishoudens;2022 januari;106.2;11.9;12.5;120.0;14.7;2.5
375;Binnenlandse consumptie huishoudens;2022 februari;105.8;14.7;14.7;119.4;17.5;2.4
376;Binnenlandse consumptie huishoudens;2022 maart;112.9;12.5;12.3;129.7;16.2;3.3
377;Binnenlandse consumptie huishoudens;2022 1e kwartaal;108.3;13.0;13.1;123.1;16.1;2.7
378;Binnenlandse consumptie huishoudens;2022 april;111.5;11.5;10.9;130.5;16.5;4.5
379;Binnenlandse consumptie huishoudens;2022 mei;113.5;6.0;6.2;132.7;11.3;5.0
380;Binnenlandse consumptie huishoudens;2022 juni;115.3;5.2;5.3;135.7;10.6;5.0
381;Binnenlandse consumptie huishoudens;2022 2e kwartaal;113.5;7.5;7.4;133.0;12.7;4.9
382;Binnenlandse consumptie huishoudens;2022 juli;112.3;2.8;3.6;134.5;10.1;7.2
383;Binnenlandse consumptie huishoudens;2022 augustus;110.8;2.8;2.0;131.3;10.5;7.5
384;Binnenlandse consumptie huishoudens;2022 september;111.3;2.2;2.0;134.1;10.2;7.8
385;Binnenlandse consumptie huishoudens;2022 3e kwartaal;111.5;2.6;2.5;133.3;10.3;7.5
386;Binnenlandse consumptie huishoudens;2022 oktober;111.3;0.2;0.9;137.3;10.4;10.1
387;Binnenlandse consumptie huishoudens;2022 november;111.4;2.9;2.4;140.5;14.2;11.0
388;Binnenlandse consumptie huishoudens;2022 december;117.8;9.6;9.5;150.7;24.1;13.3
389;Binnenlandse consumptie huishoudens;2022 4e kwartaal;113.5;4.2;4.2;142.8;16.2;11.5
390;Binnenlandse consumptie huishoudens;2022;111.7;6.6;6.6;133.0;13.8;6.7
391;Binnenlandse consumptie huishoudens;2023 januari;111.4;4.9;5.2;143.0;19.2;13.6
392;Binnenlandse consumptie huishoudens;2023 februari;108.4;2.4;2.4;138.6;16.1;13.3
393;Binnenlandse consumptie huishoudens;2023 maart;114.9;1.9;1.5;148.8;14.7;12.6
394;Binnenlandse consumptie huishoudens;2023 1e kwartaal;111.6;3.0;3.0;143.5;16.6;13.2
395;Binnenlandse consumptie huishoudens;2023 april;109.9;-1.5;-0.4;143.7;10.0;11.7
396;Binnenlandse consumptie huishoudens;2023 mei;114.3;0.7;0.1;148.4;11.8;11.0
397;Binnenlandse consumptie huishoudens;2023 juni;116.7;1.2;0.8;150.4;10.8;9.5
398;Binnenlandse consumptie huishoudens;2023 2e kwartaal;113.7;0.2;0.2;147.5;10.9;10.7
399;Binnenlandse consumptie huishoudens;2023 juli;110.8;-1.3;-0.6;146.0;8.6;10.0
400;Binnenlandse consumptie huishoudens;2023 augustus;111.1;0.3;-0.1;144.0;9.7;9.3
401;Binnenlandse consumptie huishoudens;2023 september;109.7;-1.5;-1.7;143.2;6.8;8.4
402;Binnenlandse consumptie huishoudens;2023 3e kwartaal;110.6;-0.8;-0.8;144.4;8.3;9.2
403;Binnenlandse consumptie huishoudens;2023 oktober;111.3;0.1;0.4;145.5;5.9;5.9
404;Binnenlandse consumptie huishoudens;2023 november;112.3;0.9;0.7;147.5;5.0;4.1
405;Binnenlandse consumptie huishoudens;2023 december;117.0;-0.6;0.4;154.3;2.4;3.1
406;Binnenlandse consumptie huishoudens;2023 4e kwartaal;113.6;0.1;0.5;149.1;4.4;4.3
407;Binnenlandse consumptie huishoudens;2023;112.3;0.6;0.7;146.1;9.8;9.2
408;Binnenlandse consumptie huishoudens;2024 januari;112.9;1.4;0.8;150.2;5.0;3.6
409;Binnenlandse consumptie huishoudens;2024 februari;110.5;2.0;0.2;146.2;5.5;3.4
410;Binnenlandse consumptie huishoudens;2024 maart;115.1;0.1;0.4;154.2;3.6;3.5
411;Binnenlandse consumptie huishoudens;2024 1e kwartaal;112.9;1.1;0.5;150.2;4.7;3.5
412;Binnenlandse consumptie huishoudens;2024 april;110.2;0.3;0.6;148.2;3.1;2.8
413;Binnenlandse consumptie huishoudens;2024 mei;115.5;1.0;0.2;154.3;4.0;2.9
414;Consumptie goederen door huishoudens;2000;94.1;3.1;3.0;77.3;5.8;2.7
415;Consumptie goederen door huishoudens;2001;95.1;1.1;1.3;81.8;5.9;4.7
416;Consumptie goederen door huishoudens;2002;96.1;1.0;0.9;84.7;3.5;2.5
417;Consumptie goederen door huishoudens;2003;95.7;-0.4;-0.4;84.8;0.2;0.6
418;Consumptie goederen door huishoudens;2004;96.1;0.5;0.1;85.3;0.6;0.1
419;Consumptie goederen door huishoudens;2005;96.5;0.3;0.7;86.6;1.5;1.2
420;Consumptie goederen door huishoudens;2006;99.3;2.9;3.2;90.7;4.7;1.8
421;Consumptie goederen door huishoudens;2007;102.0;2.8;2.7;94.2;3.8;1.0
422;Consumptie goederen door huishoudens;2008;102.7;0.6;0.3;97.7;3.7;3.0
423;Consumptie goederen door huishoudens;2009;99.5;-3.1;-2.9;94.0;-3.7;-0.6
424;Consumptie goederen door huishoudens;2010;100.8;1.3;1.2;96.3;2.4;1.1
425;Consumptie goederen door huishoudens;2011;100.6;-0.2;-0.2;98.1;1.9;2.1
426;Consumptie goederen door huishoudens;2012;98.9;-1.7;-1.7;98.7;0.6;2.4
427;Consumptie goederen door huishoudens;2013;96.5;-2.4;-2.3;98.0;-0.7;1.7
428;Consumptie goederen door huishoudens;2014;97.0;0.5;0.4;97.8;-0.1;-0.6
429;Consumptie goederen door huishoudens;2015;100.0;3.1;3.1;100.0;2.2;-0.9
430;Consumptie goederen door huishoudens;2016;100.9;0.9;0.6;100.7;0.7;-0.2
431;Consumptie goederen door huishoudens;2017;103.3;2.4;2.9;104.4;3.7;1.3
432;Consumptie goederen door huishoudens;2018;106.1;2.6;2.6;108.9;4.4;1.7
433;Consumptie goederen door huishoudens;2019;106.7;0.6;0.6;112.7;3.5;2.8
434;Consumptie goederen door huishoudens;2000 januari;97.0;2.4;4.0;76.1;3.8;1.4
435;Consumptie goederen door huishoudens;2000 februari;89.8;6.7;4.3;71.1;9.6;2.7
436;Consumptie goederen door huishoudens;2000 maart;98.9;6.0;3.7;80.0;7.9;1.7
437;Consumptie goederen door huishoudens;2000 1e kwartaal;95.2;5.0;3.9;75.8;7.0;1.9
438;Consumptie goederen door huishoudens;2000 april;95.0;1.5;3.2;76.7;3.6;2.1
439;Consumptie goederen door huishoudens;2000 mei;94.6;3.5;2.6;78.2;6.5;2.9
440;Consumptie goederen door huishoudens;2000 juni;91.3;0.0;-1.2;75.5;2.6;2.7
441;Consumptie goederen door huishoudens;2000 2e kwartaal;93.6;1.7;1.5;76.8;4.2;2.5
442;Consumptie goederen door huishoudens;2000 juli;90.8;-3.6;0.8;74.0;-1.3;2.4
443;Consumptie goederen door huishoudens;2000 augustus;90.6;7.4;3.4;73.4;9.1;1.6
444;Consumptie goederen door huishoudens;2000 september;92.5;4.7;3.2;77.3;7.7;2.9
445;Consumptie goederen door huishoudens;2000 3e kwartaal;91.3;2.6;2.4;74.9;5.0;2.3
446;Consumptie goederen door huishoudens;2000 oktober;89.0;-0.9;2.1;77.0;2.9;3.8
447;Consumptie goederen door huishoudens;2000 november;94.7;5.3;3.8;80.9;9.9;4.4
448;Consumptie goederen door huishoudens;2000 december;105.0;4.7;6.5;87.0;8.5;3.7
449;Consumptie goederen door huishoudens;2000 4e kwartaal;96.2;3.1;4.2;81.6;7.1;3.9
450;Consumptie goederen door huishoudens;2001 januari;97.0;-0.1;-0.9;80.3;5.4;5.5
451;Consumptie goederen door huishoudens;2001 februari;86.6;-3.6;-0.5;72.5;2.0;5.8
452;Consumptie goederen door huishoudens;2001 maart;100.6;1.7;0.7;86.0;7.4;5.7
453;Consumptie goederen door huishoudens;2001 1e kwartaal;94.7;-0.6;-0.2;79.6;5.1;5.7
454;Consumptie goederen door huishoudens;2001 april;92.7;-2.5;-0.3;79.4;3.5;6.1
455;Consumptie goederen door huishoudens;2001 mei;96.7;2.2;1.0;84.2;7.7;5.4
456;Consumptie goederen door huishoudens;2001 juni;94.4;3.4;2.4;81.8;8.4;4.8
457;Consumptie goederen door huishoudens;2001 2e kwartaal;94.6;1.0;1.0;81.8;6.5;5.5
458;Consumptie goederen door huishoudens;2001 juli;92.1;1.5;2.4;78.3;5.8;4.2
459;Consumptie goederen door huishoudens;2001 augustus;93.7;3.4;2.2;79.4;8.1;4.6
460;Consumptie goederen door huishoudens;2001 september;92.6;0.1;3.4;81.0;4.9;4.8
461;Consumptie goederen door huishoudens;2001 3e kwartaal;92.8;1.7;2.7;79.6;6.2;4.5
462;Consumptie goederen door huishoudens;2001 oktober;93.0;4.5;2.4;83.2;8.1;3.4
463;Consumptie goederen door huishoudens;2001 november;98.6;4.1;3.4;86.7;7.2;2.9
464;Consumptie goederen door huishoudens;2001 december;103.8;-1.1;0.3;89.1;2.4;3.5
465;Consumptie goederen door huishoudens;2001 4e kwartaal;98.5;2.3;2.0;86.3;5.8;3.4
466;Consumptie goederen door huishoudens;2002 januari;99.6;2.7;1.6;85.5;6.5;3.6
467;Consumptie goederen door huishoudens;2002 februari;87.9;1.5;1.5;75.9;4.7;3.1
468;Consumptie goederen door huishoudens;2002 maart;100.4;-0.2;1.5;88.3;2.7;2.9
469;Consumptie goederen door huishoudens;2002 1e kwartaal;96.0;1.3;1.5;83.2;4.6;3.2
470;Consumptie goederen door huishoudens;2002 april;95.1;2.6;1.5;83.4;5.1;2.4
471;Consumptie goederen door huishoudens;2002 mei;98.2;1.6;0.4;87.0;3.3;1.6
472;Consumptie goederen door huishoudens;2002 juni;94.5;0.1;3.2;83.6;2.2;2.1
473;Consumptie goederen door huishoudens;2002 2e kwartaal;96.0;1.4;1.7;84.7;3.5;2.0
474;Consumptie goederen door huishoudens;2002 juli;94.0;2.0;-0.2;82.4;5.2;3.1
475;Consumptie goederen door huishoudens;2002 augustus;94.7;1.0;0.2;82.5;4.0;2.9
476;Consumptie goederen door huishoudens;2002 september;91.4;-1.4;0.5;82.1;1.4;2.8
477;Consumptie goederen door huishoudens;2002 3e kwartaal;93.4;0.6;0.2;82.3;3.5;2.9
478;Consumptie goederen door huishoudens;2002 oktober;95.5;2.6;1.3;87.2;4.8;2.1
479;Consumptie goederen door huishoudens;2002 november;97.6;-1.1;-2.0;87.3;0.7;1.7
480;Consumptie goederen door huishoudens;2002 december;103.9;0.0;1.6;90.7;1.8;1.8
481;Consumptie goederen door huishoudens;2002 4e kwartaal;99.0;0.5;0.3;88.4;2.4;1.9
482;Consumptie goederen door huishoudens;2003 januari;103.5;3.9;2.8;90.0;5.3;1.3
483;Consumptie goederen door huishoudens;2003 februari;91.6;4.2;4.1;80.1;5.5;1.3
484;Consumptie goederen door huishoudens;2003 maart;98.2;-2.1;0.4;87.8;-0.6;1.6
485;Consumptie goederen door huishoudens;2003 1e kwartaal;97.8;1.9;2.4;86.0;3.3;1.4
486;Consumptie goederen door huishoudens;2003 april;96.4;1.4;-0.3;85.3;2.2;0.9
487;Consumptie goederen door huishoudens;2003 mei;99.5;1.3;0.4;88.8;2.1;0.7
488;Consumptie goederen door huishoudens;2003 juni;91.9;-2.8;-0.8;81.6;-2.4;0.4
489;Consumptie goederen door huishoudens;2003 2e kwartaal;95.9;0.0;-0.2;85.2;0.6;0.6
490;Consumptie goederen door huishoudens;2003 juli;93.1;-0.9;-2.0;81.8;-0.7;0.3
491;Consumptie goederen door huishoudens;2003 augustus;91.4;-3.5;-1.1;80.1;-3.0;0.5
492;Consumptie goederen door huishoudens;2003 september;91.5;0.2;-1.8;82.0;-0.1;-0.3
493;Consumptie goederen door huishoudens;2003 3e kwartaal;92.0;-1.4;-1.6;81.3;-1.3;0.1
494;Consumptie goederen door huishoudens;2003 oktober;96.0;0.6;-0.9;87.8;0.6;0.1
495;Consumptie goederen door huishoudens;2003 november;93.3;-4.4;-1.3;83.8;-3.9;0.5
496;Consumptie goederen door huishoudens;2003 december;101.7;-2.1;-4.1;88.7;-2.2;-0.1
497;Consumptie goederen door huishoudens;2003 4e kwartaal;97.0;-2.0;-2.1;86.8;-1.8;0.1
498;Consumptie goederen door huishoudens;2004 januari;104.3;0.7;0.1;90.6;0.7;-0.1
499;Consumptie goederen door huishoudens;2004 februari;89.9;-1.8;-2.9;78.6;-1.9;-0.1
500;Consumptie goederen door huishoudens;2004 maart;99.5;1.3;0.1;88.4;0.7;-0.6
501;Consumptie goederen door huishoudens;2004 1e kwartaal;97.9;0.2;-0.9;85.9;-0.1;-0.3
502;Consumptie goederen door huishoudens;2004 april;98.1;1.7;0.4;86.9;1.8;0.1
503;Consumptie goederen door huishoudens;2004 mei;95.3;-4.3;-0.1;85.3;-3.9;0.4
504;Consumptie goederen door huishoudens;2004 juni;96.2;4.7;1.6;85.7;5.1;0.4
505;Consumptie goederen door huishoudens;2004 2e kwartaal;96.5;0.6;0.6;86.0;0.9;0.3
506;Consumptie goederen door huishoudens;2004 juli;97.1;4.2;2.2;85.3;4.2;0.0
507;Consumptie goederen door huishoudens;2004 augustus;88.8;-2.9;0.4;78.0;-2.6;0.3
508;Consumptie goederen door huishoudens;2004 september;93.0;1.6;-0.2;83.3;1.5;-0.1
509;Consumptie goederen door huishoudens;2004 3e kwartaal;92.9;1.0;0.8;82.2;1.1;0.1
510;Consumptie goederen door huishoudens;2004 oktober;93.0;-3.1;-1.5;85.7;-2.3;0.8
511;Consumptie goederen door huishoudens;2004 november;93.0;-0.4;-0.5;84.0;0.1;0.5
512;Consumptie goederen door huishoudens;2004 december;105.3;3.6;1.1;92.0;3.7;0.1
513;Consumptie goederen door huishoudens;2004 4e kwartaal;97.1;0.1;-0.3;87.2;0.5;0.4
514;Consumptie goederen door huishoudens;2005 januari;99.5;-4.6;-0.5;87.4;-3.6;1.1
515;Consumptie goederen door huishoudens;2005 februari;88.3;-1.8;-0.8;78.1;-0.6;1.2
516;Consumptie goederen door huishoudens;2005 maart;101.4;1.9;0.4;91.2;3.1;1.2
517;Consumptie goederen door huishoudens;2005 1e kwartaal;96.4;-1.5;-0.3;85.6;-0.4;1.2
518;Consumptie goederen door huishoudens;2005 april;97.0;-1.1;-1.3;86.6;-0.3;0.8
519;Consumptie goederen door huishoudens;2005 mei;93.4;-2.0;-0.8;83.9;-1.7;0.3
520;Consumptie goederen door huishoudens;2005 juni;98.1;2.0;1.5;88.0;2.6;0.6
521;Consumptie goederen door huishoudens;2005 2e kwartaal;96.2;-0.4;-0.2;86.2;0.2;0.6
522;Consumptie goederen door huishoudens;2005 juli;95.8;-1.3;1.0;84.7;-0.7;0.6
523;Consumptie goederen door huishoudens;2005 augustus;91.9;3.5;1.3;81.6;4.6;1.1
524;Consumptie goederen door huishoudens;2005 september;95.6;2.8;2.0;86.7;4.1;1.3
525;Consumptie goederen door huishoudens;2005 3e kwartaal;94.4;1.6;1.4;84.3;2.6;1.0
526;Consumptie goederen door huishoudens;2005 oktober;93.3;0.3;2.2;87.1;1.5;1.2
527;Consumptie goederen door huishoudens;2005 november;96.5;3.8;2.7;88.6;5.6;1.8
528;Consumptie goederen door huishoudens;2005 december;106.7;1.3;0.5;95.6;4.0;2.7
529;Consumptie goederen door huishoudens;2005 4e kwartaal;98.8;1.7;1.7;90.5;3.7;1.9
530;Consumptie goederen door huishoudens;2006 januari;102.9;3.4;4.3;92.8;6.2;2.8
531;Consumptie goederen door huishoudens;2006 februari;91.5;3.7;3.9;83.2;6.5;2.7
532;Consumptie goederen door huishoudens;2006 maart;106.0;4.6;3.8;97.4;6.8;2.2
533;Consumptie goederen door huishoudens;2006 1e kwartaal;100.1;3.9;4.0;91.1;6.5;2.5
534;Consumptie goederen door huishoudens;2006 april;99.5;2.5;4.9;90.6;4.5;2.0
535;Consumptie goederen door huishoudens;2006 mei;100.8;7.9;5.6;92.5;10.3;2.2
536;Consumptie goederen door huishoudens;2006 juni;101.9;3.9;3.1;93.0;5.7;1.8
537;Consumptie goederen door huishoudens;2006 2e kwartaal;100.7;4.7;4.5;92.0;6.8;2.0
538;Consumptie goederen door huishoudens;2006 juli;95.6;-0.3;1.5;85.5;1.0;1.3
539;Consumptie goederen door huishoudens;2006 augustus;97.2;5.7;4.7;88.1;8.0;2.1
540;Consumptie goederen door huishoudens;2006 september;98.2;2.8;1.9;89.7;3.4;0.7
541;Consumptie goederen door huishoudens;2006 3e kwartaal;97.0;2.7;2.7;87.8;4.1;1.4
542;Consumptie goederen door huishoudens;2006 oktober;93.9;0.7;1.6;88.0;1.1;0.4
543;Consumptie goederen door huishoudens;2006 november;98.2;1.8;1.3;91.5;3.2;1.4
544;Consumptie goederen door huishoudens;2006 december;105.7;-0.9;1.7;96.5;0.9;1.8
545;Consumptie goederen door huishoudens;2006 4e kwartaal;99.3;0.5;1.6;92.0;1.7;1.2
546;Consumptie goederen door huishoudens;2007 januari;104.2;1.3;-0.8;94.5;1.8;0.5
547;Consumptie goederen door huishoudens;2007 februari;93.8;2.4;2.4;85.7;3.0;0.6
548;Consumptie goederen door huishoudens;2007 maart;109.1;3.0;2.2;101.7;4.4;1.4
549;Consumptie goederen door huishoudens;2007 1e kwartaal;102.4;2.2;1.2;94.0;3.1;0.9
550;Consumptie goederen door huishoudens;2007 april;99.0;-0.4;1.6;91.1;0.6;1.0
551;Consumptie goederen door huishoudens;2007 mei;102.3;1.5;0.4;94.3;1.9;0.4
552;Consumptie goederen door huishoudens;2007 juni;105.6;3.7;2.9;96.9;4.2;0.5
