ID;Geslacht;Leeftijd;Onderwijsrichting;Geboortegeneratie;OnderwijsniveauPersonen_1;OnderwijsniveauPersonenBasisonderwijs_2;OnderwijsniveauPersonenVmboMbo1_3;OnderwijsniveauPersonenHavoVwoMbo_4;OnderwijsniveauPersonenHboWo_5;OnderwijsniveauPersonenWoMaster_6;OnderwijsniveauPersonenOnbekend_7
908;Mannen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1965 tot 1970;8.1;;1.3;2.9;2.4;1.5;
909;Mannen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1970 tot 1975;;;;;;;
910;Mannen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1975 tot 1980;;;;;;;
911;Mannen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1980 tot 1985;;;;;;;
912;Mannen;40 tot 45 jaar;03+09 Zorg en maatschappij;1925 tot 1930;;;;;;;
913;Mannen;40 tot 45 jaar;03+09 Zorg en maatschappij;1930 tot 1935;;;;;;;
914;Mannen;40 tot 45 jaar;03+09 Zorg en maatschappij;1935 tot 1940;;;;;;;
915;Mannen;40 tot 45 jaar;03+09 Zorg en maatschappij;1940 tot 1945;;;;;;;
916;Mannen;40 tot 45 jaar;03+09 Zorg en maatschappij;1945 tot 1950;8.7;;0.6;2.4;2.7;3.0;
917;Mannen;40 tot 45 jaar;03+09 Zorg en maatschappij;1950 tot 1955;10.6;;0.6;3.0;3.5;3.5;
918;Mannen;40 tot 45 jaar;03+09 Zorg en maatschappij;1955 tot 1960;10.3;;0.7;3.2;3.6;2.7;
919;Mannen;40 tot 45 jaar;03+09 Zorg en maatschappij;1960 tot 1965;9.4;;0.8;3.1;3.3;2.2;
920;Mannen;40 tot 45 jaar;03+09 Zorg en maatschappij;1965 tot 1970;8.3;;0.7;2.8;2.9;1.9;
921;Mannen;40 tot 45 jaar;03+09 Zorg en maatschappij;1970 tot 1975;;;;;;;
922;Mannen;40 tot 45 jaar;03+09 Zorg en maatschappij;1975 tot 1980;;;;;;;
923;Mannen;40 tot 45 jaar;03+09 Zorg en maatschappij;1980 tot 1985;;;;;;;
924;Mannen;40 tot 45 jaar;04+06 Economisch en juridisch;1925 tot 1930;;;;;;;
925;Mannen;40 tot 45 jaar;04+06 Economisch en juridisch;1930 tot 1935;;;;;;;
926;Mannen;40 tot 45 jaar;04+06 Economisch en juridisch;1935 tot 1940;;;;;;;
927;Mannen;40 tot 45 jaar;04+06 Economisch en juridisch;1940 tot 1945;;;;;;;
928;Mannen;40 tot 45 jaar;04+06 Economisch en juridisch;1945 tot 1950;18.2;;1.1;11.5;3.3;2.2;
929;Mannen;40 tot 45 jaar;04+06 Economisch en juridisch;1950 tot 1955;17.5;;1.1;10.1;3.8;2.5;
930;Mannen;40 tot 45 jaar;04+06 Economisch en juridisch;1955 tot 1960;17.8;;0.9;8.8;4.7;3.4;
931;Mannen;40 tot 45 jaar;04+06 Economisch en juridisch;1960 tot 1965;19.5;;1.1;7.6;6.4;4.4;
932;Mannen;40 tot 45 jaar;04+06 Economisch en juridisch;1965 tot 1970;23.3;;0.9;8.2;8.0;6.2;
933;Mannen;40 tot 45 jaar;04+06 Economisch en juridisch;1970 tot 1975;;;;;;;
934;Mannen;40 tot 45 jaar;04+06 Economisch en juridisch;1975 tot 1980;;;;;;;
935;Mannen;40 tot 45 jaar;04+06 Economisch en juridisch;1980 tot 1985;;;;;;;
936;Mannen;40 tot 45 jaar;05+07 Technisch;1925 tot 1930;;;;;;;
937;Mannen;40 tot 45 jaar;05+07 Technisch;1930 tot 1935;;;;;;;
938;Mannen;40 tot 45 jaar;05+07 Technisch;1935 tot 1940;;;;;;;
939;Mannen;40 tot 45 jaar;05+07 Technisch;1940 tot 1945;;;;;;;
940;Mannen;40 tot 45 jaar;05+07 Technisch;1945 tot 1950;33.2;;10.9;16.8;3.0;2.5;
941;Mannen;40 tot 45 jaar;05+07 Technisch;1950 tot 1955;35.2;;11.4;17.7;3.5;2.6;
942;Mannen;40 tot 45 jaar;05+07 Technisch;1955 tot 1960;34.5;;11.2;16.6;3.7;3.0;
943;Mannen;40 tot 45 jaar;05+07 Technisch;1960 tot 1965;33.8;;10.4;16.6;4.4;2.4;
944;Mannen;40 tot 45 jaar;05+07 Technisch;1965 tot 1970;34.4;;9.5;16.9;4.9;3.1;
945;Mannen;40 tot 45 jaar;05+07 Technisch;1970 tot 1975;;;;;;;
946;Mannen;40 tot 45 jaar;05+07 Technisch;1975 tot 1980;;;;;;;
947;Mannen;40 tot 45 jaar;05+07 Technisch;1980 tot 1985;;;;;;;
948;Mannen;40 tot 45 jaar;Onderwijsrichting onbekend;1925 tot 1930;;;;;;;
949;Mannen;40 tot 45 jaar;Onderwijsrichting onbekend;1930 tot 1935;;;;;;;
950;Mannen;40 tot 45 jaar;Onderwijsrichting onbekend;1935 tot 1940;;;;;;;
951;Mannen;40 tot 45 jaar;Onderwijsrichting onbekend;1940 tot 1945;;;;;;;
952;Mannen;40 tot 45 jaar;Onderwijsrichting onbekend;1945 tot 1950;0.6;;0.2;;;;0.3
953;Mannen;40 tot 45 jaar;Onderwijsrichting onbekend;1950 tot 1955;0.6;;0.1;0.1;;;0.3
954;Mannen;40 tot 45 jaar;Onderwijsrichting onbekend;1955 tot 1960;1.2;;0.1;0.2;0.1;0.1;0.5
955;Mannen;40 tot 45 jaar;Onderwijsrichting onbekend;1960 tot 1965;4.1;;0.1;1.6;0.1;1.4;0.9
956;Mannen;40 tot 45 jaar;Onderwijsrichting onbekend;1965 tot 1970;3.7;0.1;0.3;1.4;0.2;0.5;1.1
957;Mannen;40 tot 45 jaar;Onderwijsrichting onbekend;1970 tot 1975;;;;;;;
958;Mannen;40 tot 45 jaar;Onderwijsrichting onbekend;1975 tot 1980;;;;;;;
959;Mannen;40 tot 45 jaar;Onderwijsrichting onbekend;1980 tot 1985;;;;;;;
960;Mannen;45 tot 50 jaar;Totaal;1925 tot 1930;;;;;;;
961;Mannen;45 tot 50 jaar;Totaal;1930 tot 1935;;;;;;;
962;Mannen;45 tot 50 jaar;Totaal;1935 tot 1940;;;;;;;
963;Mannen;45 tot 50 jaar;Totaal;1940 tot 1945;100.0;16.0;22.4;38.5;13.9;8.8;0.4
964;Mannen;45 tot 50 jaar;Totaal;1945 tot 1950;100.0;13.6;20.6;39.6;16.0;9.8;0.4
965;Mannen;45 tot 50 jaar;Totaal;1950 tot 1955;100.0;10.8;20.2;39.5;17.2;11.6;0.7
966;Mannen;45 tot 50 jaar;Totaal;1955 tot 1960;100.0;7.5;18.9;40.5;19.2;13.0;0.9
967;Mannen;45 tot 50 jaar;Totaal;1960 tot 1965;100.0;7.0;19.9;40.4;19.1;12.6;1.0
968;Mannen;45 tot 50 jaar;Totaal;1965 tot 1970;;;;;;;
969;Mannen;45 tot 50 jaar;Totaal;1970 tot 1975;;;;;;;
970;Mannen;45 tot 50 jaar;Totaal;1975 tot 1980;;;;;;;
971;Mannen;45 tot 50 jaar;Totaal;1980 tot 1985;;;;;;;
972;Mannen;45 tot 50 jaar;00 Algemeen;1925 tot 1930;;;;;;;
973;Mannen;45 tot 50 jaar;00 Algemeen;1930 tot 1935;;;;;;;
974;Mannen;45 tot 50 jaar;00 Algemeen;1935 tot 1940;;;;;;;
975;Mannen;45 tot 50 jaar;00 Algemeen;1940 tot 1945;23.1;16.0;5.1;1.9;;;
976;Mannen;45 tot 50 jaar;00 Algemeen;1945 tot 1950;21.9;13.6;5.4;3.0;;;
977;Mannen;45 tot 50 jaar;00 Algemeen;1950 tot 1955;21.2;10.8;5.3;5.2;;;
978;Mannen;45 tot 50 jaar;00 Algemeen;1955 tot 1960;19.0;7.5;4.6;7.0;;;
979;Mannen;45 tot 50 jaar;00 Algemeen;1960 tot 1965;18.7;6.9;4.7;7.1;;;
980;Mannen;45 tot 50 jaar;00 Algemeen;1965 tot 1970;;;;;;;
981;Mannen;45 tot 50 jaar;00 Algemeen;1970 tot 1975;;;;;;;
982;Mannen;45 tot 50 jaar;00 Algemeen;1975 tot 1980;;;;;;;
983;Mannen;45 tot 50 jaar;00 Algemeen;1980 tot 1985;;;;;;;
984;Mannen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1925 tot 1930;;;;;;;
985;Mannen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1930 tot 1935;;;;;;;
986;Mannen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1935 tot 1940;;;;;;;
987;Mannen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1940 tot 1945;5.1;;2.8;2.1;0.1;0.2;
988;Mannen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1945 tot 1950;4.0;;1.9;1.7;0.3;0.1;
989;Mannen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1950 tot 1955;3.3;;1.0;1.8;0.3;0.2;
990;Mannen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1955 tot 1960;3.8;;0.8;2.1;0.5;0.4;
991;Mannen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1960 tot 1965;4.4;;1.0;2.6;0.5;0.3;
992;Mannen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1965 tot 1970;;;;;;;
993;Mannen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1970 tot 1975;;;;;;;
994;Mannen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1975 tot 1980;;;;;;;
995;Mannen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1980 tot 1985;;;;;;;
996;Mannen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1925 tot 1930;;;;;;;
997;Mannen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1930 tot 1935;;;;;;;
998;Mannen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1935 tot 1940;;;;;;;
999;Mannen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1940 tot 1945;12.0;;1.2;3.9;5.7;1.2;
1000;Mannen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1945 tot 1950;12.0;;0.9;3.8;5.7;1.6;
1001;Mannen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1950 tot 1955;11.2;;0.6;3.5;5.1;2.0;
1002;Mannen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1955 tot 1960;11.0;;0.8;3.3;4.7;2.3;
1003;Mannen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1960 tot 1965;9.6;;1.1;3.2;3.4;1.9;
1004;Mannen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1965 tot 1970;;;;;;;
1005;Mannen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1970 tot 1975;;;;;;;
1006;Mannen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1975 tot 1980;;;;;;;
1007;Mannen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1980 tot 1985;;;;;;;
1008;Mannen;45 tot 50 jaar;03+09 Zorg en maatschappij;1925 tot 1930;;;;;;;
1009;Mannen;45 tot 50 jaar;03+09 Zorg en maatschappij;1930 tot 1935;;;;;;;
1010;Mannen;45 tot 50 jaar;03+09 Zorg en maatschappij;1935 tot 1940;;;;;;;
1011;Mannen;45 tot 50 jaar;03+09 Zorg en maatschappij;1940 tot 1945;6.4;;0.6;1.8;1.5;2.5;
1012;Mannen;45 tot 50 jaar;03+09 Zorg en maatschappij;1945 tot 1950;8.8;;0.6;2.5;2.6;3.1;
1013;Mannen;45 tot 50 jaar;03+09 Zorg en maatschappij;1950 tot 1955;10.5;;0.6;2.6;3.7;3.6;
1014;Mannen;45 tot 50 jaar;03+09 Zorg en maatschappij;1955 tot 1960;10.7;;0.7;2.9;3.9;3.2;
1015;Mannen;45 tot 50 jaar;03+09 Zorg en maatschappij;1960 tot 1965;9.2;;0.8;2.8;3.2;2.4;
1016;Mannen;45 tot 50 jaar;03+09 Zorg en maatschappij;1965 tot 1970;;;;;;;
1017;Mannen;45 tot 50 jaar;03+09 Zorg en maatschappij;1970 tot 1975;;;;;;;
1018;Mannen;45 tot 50 jaar;03+09 Zorg en maatschappij;1975 tot 1980;;;;;;;
1019;Mannen;45 tot 50 jaar;03+09 Zorg en maatschappij;1980 tot 1985;;;;;;;
1020;Mannen;45 tot 50 jaar;04+06 Economisch en juridisch;1925 tot 1930;;;;;;;
1021;Mannen;45 tot 50 jaar;04+06 Economisch en juridisch;1930 tot 1935;;;;;;;
1022;Mannen;45 tot 50 jaar;04+06 Economisch en juridisch;1935 tot 1940;;;;;;;
1023;Mannen;45 tot 50 jaar;04+06 Economisch en juridisch;1940 tot 1945;18.4;;1.1;12.1;2.8;2.3;
1024;Mannen;45 tot 50 jaar;04+06 Economisch en juridisch;1945 tot 1950;18.1;;0.9;11.0;3.6;2.5;
1025;Mannen;45 tot 50 jaar;04+06 Economisch en juridisch;1950 tot 1955;16.3;;0.8;8.7;3.9;3.0;
1026;Mannen;45 tot 50 jaar;04+06 Economisch en juridisch;1955 tot 1960;18.3;;0.9;7.8;5.9;3.7;
1027;Mannen;45 tot 50 jaar;04+06 Economisch en juridisch;1960 tot 1965;20.4;;1.1;7.6;7.1;4.6;
1028;Mannen;45 tot 50 jaar;04+06 Economisch en juridisch;1965 tot 1970;;;;;;;
1029;Mannen;45 tot 50 jaar;04+06 Economisch en juridisch;1970 tot 1975;;;;;;;
1030;Mannen;45 tot 50 jaar;04+06 Economisch en juridisch;1975 tot 1980;;;;;;;
1031;Mannen;45 tot 50 jaar;04+06 Economisch en juridisch;1980 tot 1985;;;;;;;
1032;Mannen;45 tot 50 jaar;05+07 Technisch;1925 tot 1930;;;;;;;
1033;Mannen;45 tot 50 jaar;05+07 Technisch;1930 tot 1935;;;;;;;
1034;Mannen;45 tot 50 jaar;05+07 Technisch;1935 tot 1940;;;;;;;
1035;Mannen;45 tot 50 jaar;05+07 Technisch;1940 tot 1945;34.4;;11.4;16.6;3.7;2.6;
1036;Mannen;45 tot 50 jaar;05+07 Technisch;1945 tot 1950;34.6;;10.8;17.5;3.8;2.5;
1037;Mannen;45 tot 50 jaar;05+07 Technisch;1950 tot 1955;35.9;;11.7;17.5;4.0;2.7;
1038;Mannen;45 tot 50 jaar;05+07 Technisch;1955 tot 1960;33.4;;10.9;16.1;4.0;2.4;
1039;Mannen;45 tot 50 jaar;05+07 Technisch;1960 tot 1965;34.2;;10.9;15.6;4.8;2.9;
1040;Mannen;45 tot 50 jaar;05+07 Technisch;1965 tot 1970;;;;;;;
1041;Mannen;45 tot 50 jaar;05+07 Technisch;1970 tot 1975;;;;;;;
1042;Mannen;45 tot 50 jaar;05+07 Technisch;1975 tot 1980;;;;;;;
1043;Mannen;45 tot 50 jaar;05+07 Technisch;1980 tot 1985;;;;;;;
1044;Mannen;45 tot 50 jaar;Onderwijsrichting onbekend;1925 tot 1930;;;;;;;
1045;Mannen;45 tot 50 jaar;Onderwijsrichting onbekend;1930 tot 1935;;;;;;;
1046;Mannen;45 tot 50 jaar;Onderwijsrichting onbekend;1935 tot 1940;;;;;;;
1047;Mannen;45 tot 50 jaar;Onderwijsrichting onbekend;1940 tot 1945;0.6;;0.1;;;;0.4
1048;Mannen;45 tot 50 jaar;Onderwijsrichting onbekend;1945 tot 1950;0.7;;0.1;0.1;;;0.4
1049;Mannen;45 tot 50 jaar;Onderwijsrichting onbekend;1950 tot 1955;1.5;;0.2;0.3;0.1;0.1;0.7
1050;Mannen;45 tot 50 jaar;Onderwijsrichting onbekend;1955 tot 1960;3.6;;0.2;1.3;0.2;1.0;0.9
1051;Mannen;45 tot 50 jaar;Onderwijsrichting onbekend;1960 tot 1965;3.7;0.1;0.3;1.5;0.2;0.5;1.0
1052;Mannen;45 tot 50 jaar;Onderwijsrichting onbekend;1965 tot 1970;;;;;;;
1053;Mannen;45 tot 50 jaar;Onderwijsrichting onbekend;1970 tot 1975;;;;;;;
1054;Mannen;45 tot 50 jaar;Onderwijsrichting onbekend;1975 tot 1980;;;;;;;
1055;Mannen;45 tot 50 jaar;Onderwijsrichting onbekend;1980 tot 1985;;;;;;;
1056;Mannen;50 tot 55 jaar;Totaal;1925 tot 1930;;;;;;;
1057;Mannen;50 tot 55 jaar;Totaal;1930 tot 1935;;;;;;;
1058;Mannen;50 tot 55 jaar;Totaal;1935 tot 1940;100.0;21.8;23.2;35.9;12.4;6.4;0.3
1059;Mannen;50 tot 55 jaar;Totaal;1940 tot 1945;100.0;14.7;22.4;38.4;15.1;9.0;0.4
1060;Mannen;50 tot 55 jaar;Totaal;1945 tot 1950;100.0;13.0;21.1;38.8;15.6;10.7;0.7
1061;Mannen;50 tot 55 jaar;Totaal;1950 tot 1955;100.0;9.7;19.6;39.4;18.4;12.2;0.8
1062;Mannen;50 tot 55 jaar;Totaal;1955 tot 1960;100.0;7.8;19.0;39.2;20.1;13.1;0.7
1063;Mannen;50 tot 55 jaar;Totaal;1960 tot 1965;;;;;;;
1064;Mannen;50 tot 55 jaar;Totaal;1965 tot 1970;;;;;;;
1065;Mannen;50 tot 55 jaar;Totaal;1970 tot 1975;;;;;;;
1066;Mannen;50 tot 55 jaar;Totaal;1975 tot 1980;;;;;;;
1067;Mannen;50 tot 55 jaar;Totaal;1980 tot 1985;;;;;;;
1068;Mannen;50 tot 55 jaar;00 Algemeen;1925 tot 1930;;;;;;;
1069;Mannen;50 tot 55 jaar;00 Algemeen;1930 tot 1935;;;;;;;
1070;Mannen;50 tot 55 jaar;00 Algemeen;1935 tot 1940;28.4;21.8;5.1;1.5;;;
1071;Mannen;50 tot 55 jaar;00 Algemeen;1940 tot 1945;24.0;14.7;6.3;3.0;;;
1072;Mannen;50 tot 55 jaar;00 Algemeen;1945 tot 1950;23.9;13.0;6.5;4.4;;;
1073;Mannen;50 tot 55 jaar;00 Algemeen;1950 tot 1955;20.1;9.7;4.9;5.5;;;
1074;Mannen;50 tot 55 jaar;00 Algemeen;1955 tot 1960;18.9;7.7;4.6;6.6;;;
1075;Mannen;50 tot 55 jaar;00 Algemeen;1960 tot 1965;;;;;;;
1076;Mannen;50 tot 55 jaar;00 Algemeen;1965 tot 1970;;;;;;;
1077;Mannen;50 tot 55 jaar;00 Algemeen;1970 tot 1975;;;;;;;
1078;Mannen;50 tot 55 jaar;00 Algemeen;1975 tot 1980;;;;;;;
1079;Mannen;50 tot 55 jaar;00 Algemeen;1980 tot 1985;;;;;;;
1080;Mannen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1925 tot 1930;;;;;;;
1081;Mannen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1930 tot 1935;;;;;;;
1082;Mannen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1935 tot 1940;6.7;;3.8;2.5;0.3;;
1083;Mannen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1940 tot 1945;5.2;;2.7;2.0;0.3;0.2;
1084;Mannen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1945 tot 1950;4.0;;1.7;1.8;0.3;0.2;
1085;Mannen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1950 tot 1955;3.5;;1.1;1.8;0.4;0.2;
1086;Mannen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1955 tot 1960;4.2;;1.0;2.3;0.4;0.4;
1087;Mannen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1960 tot 1965;;;;;;;
1088;Mannen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1965 tot 1970;;;;;;;
1089;Mannen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1970 tot 1975;;;;;;;
1090;Mannen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1975 tot 1980;;;;;;;
1091;Mannen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1980 tot 1985;;;;;;;
1092;Mannen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1925 tot 1930;;;;;;;
1093;Mannen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1930 tot 1935;;;;;;;
1094;Mannen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1935 tot 1940;11.1;;1.0;3.7;5.2;1.2;
1095;Mannen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1940 tot 1945;11.9;;0.7;3.6;5.9;1.7;
1096;Mannen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1945 tot 1950;10.6;;0.5;3.2;5.0;1.8;
1097;Mannen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1950 tot 1955;11.1;;0.6;3.3;5.3;2.0;
1098;Mannen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1955 tot 1960;10.7;;0.7;3.2;4.8;2.1;
1099;Mannen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1960 tot 1965;;;;;;;
1100;Mannen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1965 tot 1970;;;;;;;
1101;Mannen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1970 tot 1975;;;;;;;
1102;Mannen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1975 tot 1980;;;;;;;
1103;Mannen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1980 tot 1985;;;;;;;
1104;Mannen;50 tot 55 jaar;03+09 Zorg en maatschappij;1925 tot 1930;;;;;;;
1105;Mannen;50 tot 55 jaar;03+09 Zorg en maatschappij;1930 tot 1935;;;;;;;
1106;Mannen;50 tot 55 jaar;03+09 Zorg en maatschappij;1935 tot 1940;4.7;;0.4;1.6;1.1;1.7;
1107;Mannen;50 tot 55 jaar;03+09 Zorg en maatschappij;1940 tot 1945;7.3;;0.6;2.2;1.8;2.6;
1108;Mannen;50 tot 55 jaar;03+09 Zorg en maatschappij;1945 tot 1950;8.8;;0.6;2.4;2.6;3.1;
1109;Mannen;50 tot 55 jaar;03+09 Zorg en maatschappij;1950 tot 1955;10.4;;0.7;2.6;3.7;3.4;
1110;Mannen;50 tot 55 jaar;03+09 Zorg en maatschappij;1955 tot 1960;11.1;;0.9;3.2;3.8;3.2;
1111;Mannen;50 tot 55 jaar;03+09 Zorg en maatschappij;1960 tot 1965;;;;;;;
1112;Mannen;50 tot 55 jaar;03+09 Zorg en maatschappij;1965 tot 1970;;;;;;;
1113;Mannen;50 tot 55 jaar;03+09 Zorg en maatschappij;1970 tot 1975;;;;;;;
1114;Mannen;50 tot 55 jaar;03+09 Zorg en maatschappij;1975 tot 1980;;;;;;;
1115;Mannen;50 tot 55 jaar;03+09 Zorg en maatschappij;1980 tot 1985;;;;;;;
1116;Mannen;50 tot 55 jaar;04+06 Economisch en juridisch;1925 tot 1930;;;;;;;
1117;Mannen;50 tot 55 jaar;04+06 Economisch en juridisch;1930 tot 1935;;;;;;;
1118;Mannen;50 tot 55 jaar;04+06 Economisch en juridisch;1935 tot 1940;17.1;;1.1;12.2;2.4;1.4;
1119;Mannen;50 tot 55 jaar;04+06 Economisch en juridisch;1940 tot 1945;16.7;;0.8;10.9;3.0;2.0;
1120;Mannen;50 tot 55 jaar;04+06 Economisch en juridisch;1945 tot 1950;16.8;;0.7;9.9;3.4;2.8;
1121;Mannen;50 tot 55 jaar;04+06 Economisch en juridisch;1950 tot 1955;16.6;;0.8;8.0;4.9;2.9;
1122;Mannen;50 tot 55 jaar;04+06 Economisch en juridisch;1955 tot 1960;18.6;;0.9;7.3;6.4;4.0;
1123;Mannen;50 tot 55 jaar;04+06 Economisch en juridisch;1960 tot 1965;;;;;;;
1124;Mannen;50 tot 55 jaar;04+06 Economisch en juridisch;1965 tot 1970;;;;;;;
1125;Mannen;50 tot 55 jaar;04+06 Economisch en juridisch;1970 tot 1975;;;;;;;
1126;Mannen;50 tot 55 jaar;04+06 Economisch en juridisch;1975 tot 1980;;;;;;;
1127;Mannen;50 tot 55 jaar;04+06 Economisch en juridisch;1980 tot 1985;;;;;;;
1128;Mannen;50 tot 55 jaar;05+07 Technisch;1925 tot 1930;;;;;;;
1129;Mannen;50 tot 55 jaar;05+07 Technisch;1930 tot 1935;;;;;;;
1130;Mannen;50 tot 55 jaar;05+07 Technisch;1935 tot 1940;31.4;;11.6;14.4;3.4;2.0;
1131;Mannen;50 tot 55 jaar;05+07 Technisch;1940 tot 1945;34.2;;11.2;16.6;4.0;2.4;
1132;Mannen;50 tot 55 jaar;05+07 Technisch;1945 tot 1950;34.6;;10.9;17.0;4.0;2.7;
1133;Mannen;50 tot 55 jaar;05+07 Technisch;1950 tot 1955;34.8;;11.2;17.0;4.0;2.5;
1134;Mannen;50 tot 55 jaar;05+07 Technisch;1955 tot 1960;33.5;;10.7;15.5;4.4;3.0;
1135;Mannen;50 tot 55 jaar;05+07 Technisch;1960 tot 1965;;;;;;;
1136;Mannen;50 tot 55 jaar;05+07 Technisch;1965 tot 1970;;;;;;;
1137;Mannen;50 tot 55 jaar;05+07 Technisch;1970 tot 1975;;;;;;;
1138;Mannen;50 tot 55 jaar;05+07 Technisch;1975 tot 1980;;;;;;;
1139;Mannen;50 tot 55 jaar;05+07 Technisch;1980 tot 1985;;;;;;;
1140;Mannen;50 tot 55 jaar;Onderwijsrichting onbekend;1925 tot 1930;;;;;;;
1141;Mannen;50 tot 55 jaar;Onderwijsrichting onbekend;1930 tot 1935;;;;;;;
1142;Mannen;50 tot 55 jaar;Onderwijsrichting onbekend;1935 tot 1940;0.6;;;;;;0.3
1143;Mannen;50 tot 55 jaar;Onderwijsrichting onbekend;1940 tot 1945;0.7;;0.2;0.2;;;0.4
1144;Mannen;50 tot 55 jaar;Onderwijsrichting onbekend;1945 tot 1950;1.2;;0.1;0.2;0.1;0.0;0.7
1145;Mannen;50 tot 55 jaar;Onderwijsrichting onbekend;1950 tot 1955;3.4;;0.2;1.2;0.1;1.1;0.8
1146;Mannen;50 tot 55 jaar;Onderwijsrichting onbekend;1955 tot 1960;2.9;0.1;0.3;1.3;0.2;0.4;0.7
1147;Mannen;50 tot 55 jaar;Onderwijsrichting onbekend;1960 tot 1965;;;;;;;
1148;Mannen;50 tot 55 jaar;Onderwijsrichting onbekend;1965 tot 1970;;;;;;;
1149;Mannen;50 tot 55 jaar;Onderwijsrichting onbekend;1970 tot 1975;;;;;;;
1150;Mannen;50 tot 55 jaar;Onderwijsrichting onbekend;1975 tot 1980;;;;;;;
1151;Mannen;50 tot 55 jaar;Onderwijsrichting onbekend;1980 tot 1985;;;;;;;
1152;Mannen;55 tot 60 jaar;Totaal;1925 tot 1930;;;;;;;
1153;Mannen;55 tot 60 jaar;Totaal;1930 tot 1935;100.0;25.0;22.2;35.2;12.4;4.8;0.3
1154;Mannen;55 tot 60 jaar;Totaal;1935 tot 1940;100.0;18.5;22.4;38.4;13.8;6.5;0.4
1155;Mannen;55 tot 60 jaar;Totaal;1940 tot 1945;100.0;14.0;22.6;38.5;14.8;9.4;0.6
1156;Mannen;55 tot 60 jaar;Totaal;1945 tot 1950;100.0;12.2;20.0;38.2;16.8;11.9;0.8
1157;Mannen;55 tot 60 jaar;Totaal;1950 tot 1955;100.0;9.9;18.8;38.6;19.1;12.9;0.7
1158;Mannen;55 tot 60 jaar;Totaal;1955 tot 1960;;;;;;;
1159;Mannen;55 tot 60 jaar;Totaal;1960 tot 1965;;;;;;;
1160;Mannen;55 tot 60 jaar;Totaal;1965 tot 1970;;;;;;;
1161;Mannen;55 tot 60 jaar;Totaal;1970 tot 1975;;;;;;;
1162;Mannen;55 tot 60 jaar;Totaal;1975 tot 1980;;;;;;;
