ID;Inkomensgroepen;KenmerkenVanHuishoudens;Perioden;AantalHuishoudens_1;HuishoudensInVanTotaal_2;Vermogenssom_3;Vermogensaandeel_4;GemiddeldBedrag_5;MediaanVermogen_6
252;Totaal inkomensgroepen;Vermogen 500 duizend tot 1 miljoen euro;1997;91;1.4;61.0;11.9;674.0;644.0
253;Totaal inkomensgroepen;Vermogen 500 duizend tot 1 miljoen euro;1998;102;1.5;69.0;12.3;676.0;646.0
254;Totaal inkomensgroepen;Vermogen 500 duizend tot 1 miljoen euro;1999;124;1.8;84.0;13.2;677.0;648.0
255;Totaal inkomensgroepen;Vermogen 500 duizend tot 1 miljoen euro;2000;152;2.2;103.0;13.9;678.0;648.0
256;Totaal inkomensgroepen;Vermogen 1 miljoen euro en meer;1993;25;0.4;51.0;14.2;2058.0;1541.0
257;Totaal inkomensgroepen;Vermogen 1 miljoen euro en meer;1994;27;0.4;62.0;15.6;2242.0;1519.0
258;Totaal inkomensgroepen;Vermogen 1 miljoen euro en meer;1995;27;0.4;57.0;13.8;2148.0;1554.0
259;Totaal inkomensgroepen;Vermogen 1 miljoen euro en meer;1996;36;0.5;83.0;17.7;2329.0;1597.0
260;Totaal inkomensgroepen;Vermogen 1 miljoen euro en meer;1997;40;0.6;92.0;17.9;2275.0;1557.0
261;Totaal inkomensgroepen;Vermogen 1 miljoen euro en meer;1998;49;0.7;116.0;20.7;2370.0;1557.0
262;Totaal inkomensgroepen;Vermogen 1 miljoen euro en meer;1999;57;0.8;132.0;20.8;2291.0;1559.0
263;Totaal inkomensgroepen;Vermogen 1 miljoen euro en meer;2000;72;1.1;168.0;22.7;2317.0;1496.0
264;Totaal inkomensgroepen;Laagste 10%-groep van vermogens;1993;632;10.0;-7.0;-2.1;-12.0;-4.0
265;Totaal inkomensgroepen;Laagste 10%-groep van vermogens;1994;640;10.0;-9.0;-2.2;-13.0;-5.0
266;Totaal inkomensgroepen;Laagste 10%-groep van vermogens;1995;645;10.0;-8.0;-1.9;-12.0;-4.0
267;Totaal inkomensgroepen;Laagste 10%-groep van vermogens;1996;655;10.0;-11.0;-2.2;-16.0;-5.0
268;Totaal inkomensgroepen;Laagste 10%-groep van vermogens;1997;662;10.0;-11.0;-2.1;-16.0;-5.0
269;Totaal inkomensgroepen;Laagste 10%-groep van vermogens;1998;670;10.0;-15.0;-2.7;-23.0;-8.0
270;Totaal inkomensgroepen;Laagste 10%-groep van vermogens;1999;678;10.0;-17.0;-2.7;-26.0;-8.0
271;Totaal inkomensgroepen;Laagste 10%-groep van vermogens;2000;686;10.0;-20.0;-2.6;-29.0;-10.0
272;Totaal inkomensgroepen;2e 10%-groep van vermogens;1993;632;10.0;0.0;0.0;0.0;0.0
273;Totaal inkomensgroepen;2e 10%-groep van vermogens;1994;640;10.0;0.0;0.0;0.0;0.0
274;Totaal inkomensgroepen;2e 10%-groep van vermogens;1995;645;10.0;0.0;0.0;0.0;0.0
275;Totaal inkomensgroepen;2e 10%-groep van vermogens;1996;655;10.0;0.0;0.0;0.0;0.0
276;Totaal inkomensgroepen;2e 10%-groep van vermogens;1997;662;10.0;0.0;0.0;0.0;0.0
277;Totaal inkomensgroepen;2e 10%-groep van vermogens;1998;670;10.0;0.0;0.0;0.0;0.0
278;Totaal inkomensgroepen;2e 10%-groep van vermogens;1999;678;10.0;0.0;0.0;0.0;0.0
279;Totaal inkomensgroepen;2e 10%-groep van vermogens;2000;686;10.0;0.0;0.0;0.0;0.0
280;Totaal inkomensgroepen;3e 10%-groep van vermogens;1993;632;10.0;1.0;0.2;1.0;1.0
281;Totaal inkomensgroepen;3e 10%-groep van vermogens;1994;640;10.0;1.0;0.2;1.0;1.0
282;Totaal inkomensgroepen;3e 10%-groep van vermogens;1995;645;10.0;1.0;0.2;1.0;1.0
283;Totaal inkomensgroepen;3e 10%-groep van vermogens;1996;655;10.0;1.0;0.2;2.0;2.0
284;Totaal inkomensgroepen;3e 10%-groep van vermogens;1997;662;10.0;1.0;0.2;2.0;2.0
285;Totaal inkomensgroepen;3e 10%-groep van vermogens;1998;670;10.0;1.0;0.2;2.0;1.0
286;Totaal inkomensgroepen;3e 10%-groep van vermogens;1999;678;10.0;1.0;0.2;2.0;2.0
287;Totaal inkomensgroepen;3e 10%-groep van vermogens;2000;686;10.0;1.0;0.2;2.0;2.0
288;Totaal inkomensgroepen;4e 10%-groep van vermogens;1993;632;10.0;2.0;0.7;4.0;4.0
289;Totaal inkomensgroepen;4e 10%-groep van vermogens;1994;640;10.0;3.0;0.7;4.0;4.0
290;Totaal inkomensgroepen;4e 10%-groep van vermogens;1995;645;10.0;3.0;0.7;5.0;4.0
291;Totaal inkomensgroepen;4e 10%-groep van vermogens;1996;655;10.0;3.0;0.7;5.0;5.0
292;Totaal inkomensgroepen;4e 10%-groep van vermogens;1997;662;10.0;4.0;0.8;6.0;6.0
293;Totaal inkomensgroepen;4e 10%-groep van vermogens;1998;670;10.0;3.0;0.6;5.0;5.0
294;Totaal inkomensgroepen;4e 10%-groep van vermogens;1999;678;10.0;4.0;0.6;6.0;6.0
295;Totaal inkomensgroepen;4e 10%-groep van vermogens;2000;686;10.0;4.0;0.5;6.0;6.0
296;Totaal inkomensgroepen;5e 10%-groep van vermogens;1993;632;10.0;6.0;1.7;9.0;9.0
297;Totaal inkomensgroepen;5e 10%-groep van vermogens;1994;640;10.0;7.0;1.8;11.0;11.0
298;Totaal inkomensgroepen;5e 10%-groep van vermogens;1995;645;10.0;8.0;1.9;12.0;12.0
299;Totaal inkomensgroepen;5e 10%-groep van vermogens;1996;655;10.0;9.0;1.9;14.0;13.0
300;Totaal inkomensgroepen;5e 10%-groep van vermogens;1997;662;10.0;10.0;2.0;15.0;15.0
301;Totaal inkomensgroepen;5e 10%-groep van vermogens;1998;670;10.0;9.0;1.5;13.0;12.0
302;Totaal inkomensgroepen;5e 10%-groep van vermogens;1999;678;10.0;10.0;1.6;15.0;15.0
303;Totaal inkomensgroepen;5e 10%-groep van vermogens;2000;686;10.0;11.0;1.5;16.0;15.0
304;Totaal inkomensgroepen;6e 10%-groep van vermogens;1993;632;10.0;13.0;3.7;21.0;21.0
305;Totaal inkomensgroepen;6e 10%-groep van vermogens;1994;640;10.0;15.0;3.7;23.0;23.0
306;Totaal inkomensgroepen;6e 10%-groep van vermogens;1995;645;10.0;17.0;4.1;27.0;27.0
307;Totaal inkomensgroepen;6e 10%-groep van vermogens;1996;655;10.0;19.0;4.1;30.0;29.0
308;Totaal inkomensgroepen;6e 10%-groep van vermogens;1997;662;10.0;22.0;4.2;33.0;33.0
309;Totaal inkomensgroepen;6e 10%-groep van vermogens;1998;670;10.0;20.0;3.6;30.0;30.0
310;Totaal inkomensgroepen;6e 10%-groep van vermogens;1999;678;10.0;24.0;3.8;36.0;35.0
311;Totaal inkomensgroepen;6e 10%-groep van vermogens;2000;686;10.0;28.0;3.8;41.0;41.0
312;Totaal inkomensgroepen;7e 10%-groep van vermogens;1993;632;10.0;24.0;6.6;37.0;37.0
313;Totaal inkomensgroepen;7e 10%-groep van vermogens;1994;640;10.0;27.0;6.8;42.0;42.0
314;Totaal inkomensgroepen;7e 10%-groep van vermogens;1995;645;10.0;31.0;7.4;48.0;47.0
315;Totaal inkomensgroepen;7e 10%-groep van vermogens;1996;655;10.0;34.0;7.3;52.0;52.0
316;Totaal inkomensgroepen;7e 10%-groep van vermogens;1997;662;10.0;38.0;7.4;58.0;58.0
317;Totaal inkomensgroepen;7e 10%-groep van vermogens;1998;670;10.0;40.0;7.1;60.0;59.0
318;Totaal inkomensgroepen;7e 10%-groep van vermogens;1999;678;10.0;47.0;7.5;70.0;70.0
319;Totaal inkomensgroepen;7e 10%-groep van vermogens;2000;685;10.0;56.0;7.6;82.0;82.0
320;Totaal inkomensgroepen;8e 10%-groep van vermogens;1993;632;10.0;39.0;10.8;61.0;60.0
321;Totaal inkomensgroepen;8e 10%-groep van vermogens;1994;640;10.0;43.0;11.0;68.0;67.0
322;Totaal inkomensgroepen;8e 10%-groep van vermogens;1995;645;10.0;48.0;11.6;74.0;74.0
323;Totaal inkomensgroepen;8e 10%-groep van vermogens;1996;655;10.0;53.0;11.3;81.0;80.0
324;Totaal inkomensgroepen;8e 10%-groep van vermogens;1997;662;10.0;59.0;11.5;89.0;89.0
325;Totaal inkomensgroepen;8e 10%-groep van vermogens;1998;670;10.0;65.0;11.5;96.0;96.0
326;Totaal inkomensgroepen;8e 10%-groep van vermogens;1999;678;10.0;75.0;11.9;111.0;110.0
327;Totaal inkomensgroepen;8e 10%-groep van vermogens;2000;686;10.0;89.0;12.1;130.0;130.0
328;Totaal inkomensgroepen;9e 10%-groep van vermogens;1993;632;10.0;64.0;17.8;101.0;98.0
329;Totaal inkomensgroepen;9e 10%-groep van vermogens;1994;640;10.0;70.0;17.8;110.0;107.0
330;Totaal inkomensgroepen;9e 10%-groep van vermogens;1995;645;10.0;75.0;18.1;116.0;114.0
331;Totaal inkomensgroepen;9e 10%-groep van vermogens;1996;655;10.0;82.0;17.5;126.0;123.0
332;Totaal inkomensgroepen;9e 10%-groep van vermogens;1997;662;10.0;91.0;17.8;138.0;135.0
333;Totaal inkomensgroepen;9e 10%-groep van vermogens;1998;670;10.0;101.0;18.1;151.0;148.0
334;Totaal inkomensgroepen;9e 10%-groep van vermogens;1999;678;10.0;117.0;18.5;172.0;169.0
335;Totaal inkomensgroepen;9e 10%-groep van vermogens;2000;685;10.0;138.0;18.7;202.0;199.0
336;Totaal inkomensgroepen;Hoogste 10%-groep van vermogens;1993;632;10.0;217.0;60.6;343.0;220.0
337;Totaal inkomensgroepen;Hoogste 10%-groep van vermogens;1994;640;10.0;238.0;60.2;371.0;235.0
338;Totaal inkomensgroepen;Hoogste 10%-groep van vermogens;1995;645;10.0;240.0;57.9;373.0;242.0
339;Totaal inkomensgroepen;Hoogste 10%-groep van vermogens;1996;655;10.0;278.0;59.2;424.0;261.0
340;Totaal inkomensgroepen;Hoogste 10%-groep van vermogens;1997;662;10.0;299.0;58.2;452.0;281.0
341;Totaal inkomensgroepen;Hoogste 10%-groep van vermogens;1998;670;10.0;336.0;60.0;501.0;304.0
342;Totaal inkomensgroepen;Hoogste 10%-groep van vermogens;1999;678;10.0;372.0;58.7;548.0;341.0
343;Totaal inkomensgroepen;Hoogste 10%-groep van vermogens;2000;686;10.0;429.0;58.1;626.0;386.0
344;Totaal inkomensgroepen;Op één na hoogste 5%-groep van vermogens;1993;316;5.0;54.0;15.0;169.0;166.0
345;Totaal inkomensgroepen;Op één na hoogste 5%-groep van vermogens;1994;320;5.0;58.0;14.7;181.0;177.0
346;Totaal inkomensgroepen;Op één na hoogste 5%-groep van vermogens;1995;323;5.0;61.0;14.7;189.0;185.0
347;Totaal inkomensgroepen;Op één na hoogste 5%-groep van vermogens;1996;327;5.0;67.0;14.2;203.0;199.0
348;Totaal inkomensgroepen;Op één na hoogste 5%-groep van vermogens;1997;331;5.0;73.0;14.2;221.0;217.0
349;Totaal inkomensgroepen;Op één na hoogste 5%-groep van vermogens;1998;335;5.0;81.0;14.4;240.0;235.0
350;Totaal inkomensgroepen;Op één na hoogste 5%-groep van vermogens;1999;339;5.0;92.0;14.5;272.0;266.0
351;Totaal inkomensgroepen;Op één na hoogste 5%-groep van vermogens;2000;343;5.0;107.0;14.5;313.0;307.0
352;Totaal inkomensgroepen;Hoogste 5%-groep van vermogens;1993;316;5.0;163.0;45.6;517.0;346.0
353;Totaal inkomensgroepen;Hoogste 5%-groep van vermogens;1994;320;5.0;180.0;45.5;562.0;363.0
354;Totaal inkomensgroepen;Hoogste 5%-groep van vermogens;1995;323;5.0;179.0;43.2;556.0;371.0
355;Totaal inkomensgroepen;Hoogste 5%-groep van vermogens;1996;327;5.0;211.0;45.0;645.0;404.0
356;Totaal inkomensgroepen;Hoogste 5%-groep van vermogens;1997;331;5.0;226.0;44.0;683.0;437.0
357;Totaal inkomensgroepen;Hoogste 5%-groep van vermogens;1998;335;5.0;255.0;45.6;762.0;466.0
358;Totaal inkomensgroepen;Hoogste 5%-groep van vermogens;1999;339;5.0;280.0;44.1;824.0;523.0
359;Totaal inkomensgroepen;Hoogste 5%-groep van vermogens;2000;343;5.0;322.0;43.6;940.0;590.0
360;Totaal inkomensgroepen;Groningen;1993;250;4.0;12.0;3.3;47.0;9.0
361;Totaal inkomensgroepen;Groningen;1994;252;3.9;13.0;3.2;51.0;11.0
362;Totaal inkomensgroepen;Groningen;1995;254;3.9;14.0;3.4;55.0;12.0
363;Totaal inkomensgroepen;Groningen;1996;257;3.9;14.0;3.1;56.0;12.0
364;Totaal inkomensgroepen;Groningen;1997;257;3.9;16.0;3.1;62.0;14.0
365;Totaal inkomensgroepen;Groningen;1998;260;3.9;17.0;3.1;66.0;11.0
366;Totaal inkomensgroepen;Groningen;1999;259;3.8;17.0;2.7;67.0;14.0
367;Totaal inkomensgroepen;Groningen;2000;261;3.8;22.0;3.0;86.0;16.0
368;Totaal inkomensgroepen;Friesland;1993;242;3.8;16.0;4.4;65.0;20.0
369;Totaal inkomensgroepen;Friesland;1994;246;3.8;18.0;4.5;72.0;22.0
370;Totaal inkomensgroepen;Friesland;1995;247;3.8;17.0;4.1;69.0;25.0
371;Totaal inkomensgroepen;Friesland;1996;254;3.9;19.0;4.1;77.0;28.0
372;Totaal inkomensgroepen;Friesland;1997;255;3.9;21.0;4.0;81.0;30.0
373;Totaal inkomensgroepen;Friesland;1998;258;3.9;20.0;3.6;77.0;25.0
374;Totaal inkomensgroepen;Friesland;1999;263;3.9;23.0;3.7;88.0;28.0
375;Totaal inkomensgroepen;Friesland;2000;265;3.9;26.0;3.6;100.0;30.0
376;Totaal inkomensgroepen;Drenthe;1993;177;2.8;10.0;2.9;58.0;24.0
377;Totaal inkomensgroepen;Drenthe;1994;179;2.8;11.0;2.8;63.0;28.0
378;Totaal inkomensgroepen;Drenthe;1995;183;2.8;12.0;2.8;64.0;30.0
379;Totaal inkomensgroepen;Drenthe;1996;187;2.9;14.0;2.9;73.0;33.0
380;Totaal inkomensgroepen;Drenthe;1997;189;2.9;15.0;2.9;80.0;37.0
381;Totaal inkomensgroepen;Drenthe;1998;191;2.8;16.0;2.8;83.0;34.0
382;Totaal inkomensgroepen;Drenthe;1999;193;2.8;18.0;2.9;95.0;44.0
383;Totaal inkomensgroepen;Drenthe;2000;196;2.9;21.0;2.8;107.0;48.0
384;Totaal inkomensgroepen;Overijssel;1993;407;6.4;23.0;6.4;57.0;18.0
385;Totaal inkomensgroepen;Overijssel;1994;412;6.4;25.0;6.3;60.0;18.0
386;Totaal inkomensgroepen;Overijssel;1995;417;6.5;28.0;6.6;66.0;23.0
387;Totaal inkomensgroepen;Overijssel;1996;422;6.5;29.0;6.2;68.0;24.0
388;Totaal inkomensgroepen;Overijssel;1997;425;6.4;32.0;6.3;76.0;27.0
389;Totaal inkomensgroepen;Overijssel;1998;430;6.4;34.0;6.1;80.0;25.0
390;Totaal inkomensgroepen;Overijssel;1999;435;6.4;39.0;6.1;89.0;31.0
391;Totaal inkomensgroepen;Overijssel;2000;435;6.4;46.0;6.2;105.0;37.0
392;Totaal inkomensgroepen;Flevoland;1993;90;1.4;4.0;1.2;49.0;10.0
393;Totaal inkomensgroepen;Flevoland;1994;95;1.5;4.0;1.1;45.0;13.0
394;Totaal inkomensgroepen;Flevoland;1995;99;1.5;5.0;1.2;49.0;19.0
395;Totaal inkomensgroepen;Flevoland;1996;104;1.6;6.0;1.2;56.0;22.0
396;Totaal inkomensgroepen;Flevoland;1997;108;1.6;6.0;1.2;57.0;22.0
397;Totaal inkomensgroepen;Flevoland;1998;112;1.7;7.0;1.2;58.0;19.0
398;Totaal inkomensgroepen;Flevoland;1999;118;1.7;8.0;1.2;66.0;27.0
399;Totaal inkomensgroepen;Flevoland;2000;120;1.7;10.0;1.4;86.0;35.0
400;Totaal inkomensgroepen;Gelderland;1993;736;11.6;47.0;13.2;64.0;20.0
401;Totaal inkomensgroepen;Gelderland;1994;749;11.7;51.0;13.0;68.0;22.0
402;Totaal inkomensgroepen;Gelderland;1995;756;11.7;57.0;13.7;75.0;24.0
403;Totaal inkomensgroepen;Gelderland;1996;762;11.6;63.0;13.4;82.0;28.0
404;Totaal inkomensgroepen;Gelderland;1997;771;11.6;67.0;13.1;87.0;33.0
405;Totaal inkomensgroepen;Gelderland;1998;786;11.7;74.0;13.1;94.0;28.0
406;Totaal inkomensgroepen;Gelderland;1999;794;11.7;83.0;13.1;104.0;34.0
407;Totaal inkomensgroepen;Gelderland;2000;802;11.7;93.0;12.6;116.0;40.0
408;Totaal inkomensgroepen;Utrecht;1993;436;6.9;29.0;8.1;67.0;18.0
409;Totaal inkomensgroepen;Utrecht;1994;443;6.9;32.0;8.1;72.0;20.0
410;Totaal inkomensgroepen;Utrecht;1995;450;7.0;33.0;8.0;74.0;21.0
411;Totaal inkomensgroepen;Utrecht;1996;459;7.0;39.0;8.3;85.0;25.0
412;Totaal inkomensgroepen;Utrecht;1997;463;7.0;42.0;8.1;90.0;28.0
413;Totaal inkomensgroepen;Utrecht;1998;471;7.0;50.0;8.9;106.0;23.0
414;Totaal inkomensgroepen;Utrecht;1999;479;7.1;56.0;8.8;116.0;27.0
415;Totaal inkomensgroepen;Utrecht;2000;483;7.0;65.0;8.8;135.0;31.0
416;Totaal inkomensgroepen;Noord-Holland;1993;1091;17.3;58.0;16.3;53.0;9.0
417;Totaal inkomensgroepen;Noord-Holland;1994;1098;17.2;68.0;17.2;62.0;11.0
418;Totaal inkomensgroepen;Noord-Holland;1995;1100;17.0;68.0;16.3;61.0;11.0
419;Totaal inkomensgroepen;Noord-Holland;1996;1113;17.0;82.0;17.5;74.0;13.0
420;Totaal inkomensgroepen;Noord-Holland;1997;1125;17.0;90.0;17.4;80.0;14.0
421;Totaal inkomensgroepen;Noord-Holland;1998;1135;16.9;95.0;17.0;84.0;12.0
422;Totaal inkomensgroepen;Noord-Holland;1999;1149;16.9;106.0;16.8;93.0;14.0
423;Totaal inkomensgroepen;Noord-Holland;2000;1164;17.0;128.0;17.4;110.0;15.0
424;Totaal inkomensgroepen;Zuid-Holland;1993;1409;22.3;72.0;20.0;51.0;9.0
425;Totaal inkomensgroepen;Zuid-Holland;1994;1426;22.3;80.0;20.2;56.0;10.0
426;Totaal inkomensgroepen;Zuid-Holland;1995;1430;22.2;82.0;19.9;58.0;11.0
427;Totaal inkomensgroepen;Zuid-Holland;1996;1446;22.1;93.0;19.9;64.0;12.0
428;Totaal inkomensgroepen;Zuid-Holland;1997;1460;22.1;104.0;20.3;71.0;14.0
429;Totaal inkomensgroepen;Zuid-Holland;1998;1471;21.9;113.0;20.1;77.0;12.0
430;Totaal inkomensgroepen;Zuid-Holland;1999;1487;21.9;127.0;20.0;85.0;13.0
431;Totaal inkomensgroepen;Zuid-Holland;2000;1505;21.9;148.0;20.0;98.0;14.0
432;Totaal inkomensgroepen;Zeeland;1993;146;2.3;10.0;2.7;67.0;25.0
433;Totaal inkomensgroepen;Zeeland;1994;148;2.3;11.0;2.7;73.0;28.0
434;Totaal inkomensgroepen;Zeeland;1995;148;2.3;11.0;2.6;72.0;31.0
435;Totaal inkomensgroepen;Zeeland;1996;150;2.3;12.0;2.5;78.0;33.0
436;Totaal inkomensgroepen;Zeeland;1997;152;2.3;13.0;2.5;84.0;39.0
437;Totaal inkomensgroepen;Zeeland;1998;155;2.3;13.0;2.4;87.0;34.0
438;Totaal inkomensgroepen;Zeeland;1999;156;2.3;15.0;2.4;99.0;41.0
439;Totaal inkomensgroepen;Zeeland;2000;157;2.3;17.0;2.3;110.0;47.0
440;Totaal inkomensgroepen;Noord-Brabant;1993;890;14.1;51.0;14.3;58.0;20.0
441;Totaal inkomensgroepen;Noord-Brabant;1994;901;14.1;57.0;14.4;63.0;24.0
442;Totaal inkomensgroepen;Noord-Brabant;1995;911;14.1;61.0;14.6;67.0;27.0
443;Totaal inkomensgroepen;Noord-Brabant;1996;929;14.2;67.0;14.3;72.0;29.0
444;Totaal inkomensgroepen;Noord-Brabant;1997;943;14.2;74.0;14.4;78.0;31.0
445;Totaal inkomensgroepen;Noord-Brabant;1998;959;14.3;83.0;14.8;86.0;29.0
446;Totaal inkomensgroepen;Noord-Brabant;1999;967;14.3;96.0;15.2;99.0;35.0
447;Totaal inkomensgroepen;Noord-Brabant;2000;982;14.3;109.0;14.8;112.0;39.0
448;Totaal inkomensgroepen;Limburg;1993;446;7.1;25.0;7.1;57.0;22.0
449;Totaal inkomensgroepen;Limburg;1994;453;7.1;26.0;6.6;58.0;23.0
450;Totaal inkomensgroepen;Limburg;1995;460;7.1;28.0;6.8;62.0;28.0
451;Totaal inkomensgroepen;Limburg;1996;465;7.1;32.0;6.8;68.0;30.0
452;Totaal inkomensgroepen;Limburg;1997;470;7.1;34.0;6.7;73.0;34.0
453;Totaal inkomensgroepen;Limburg;1998;477;7.1;39.0;6.9;82.0;35.0
454;Totaal inkomensgroepen;Limburg;1999;481;7.1;45.0;7.0;93.0;39.0
455;Totaal inkomensgroepen;Limburg;2000;486;7.1;52.0;7.0;107.0;43.0
456;Laagste 25%-groep van inkomens;0;1993;1580;100.0;27.0;100.0;17.0;2.0
457;Laagste 25%-groep van inkomens;0;1994;1600;100.0;35.0;100.0;22.0;2.0
458;Laagste 25%-groep van inkomens;0;1995;1613;100.0;32.0;100.0;20.0;2.0
459;Laagste 25%-groep van inkomens;0;1996;1637;100.0;40.0;100.0;25.0;2.0
460;Laagste 25%-groep van inkomens;0;1997;1654;100.0;56.0;100.0;34.0;2.0
461;Laagste 25%-groep van inkomens;0;1998;1676;100.0;44.0;100.0;26.0;2.0
462;Laagste 25%-groep van inkomens;0;1999;1696;100.0;56.0;100.0;33.0;2.0
463;Laagste 25%-groep van inkomens;0;2000;1714;100.0;59.0;100.0;34.0;2.0
464;Laagste 25%-groep van inkomens;Eenpersoonshuishouden;1993;1225;77.5;13.0;49.8;11.0;2.0
465;Laagste 25%-groep van inkomens;Eenpersoonshuishouden;1994;1249;78.1;16.0;44.4;13.0;2.0
466;Laagste 25%-groep van inkomens;Eenpersoonshuishouden;1995;1260;78.1;18.0;56.2;14.0;2.0
467;Laagste 25%-groep van inkomens;Eenpersoonshuishouden;1996;1290;78.8;20.0;49.8;16.0;2.0
468;Laagste 25%-groep van inkomens;Eenpersoonshuishouden;1997;1306;78.9;24.0;43.0;18.0;2.0
469;Laagste 25%-groep van inkomens;Eenpersoonshuishouden;1998;1338;79.8;21.0;47.5;16.0;2.0
470;Laagste 25%-groep van inkomens;Eenpersoonshuishouden;1999;1357;80.0;24.0;42.8;18.0;2.0
471;Laagste 25%-groep van inkomens;Eenpersoonshuishouden;2000;1369;79.9;28.0;47.4;20.0;2.0
472;Laagste 25%-groep van inkomens;Meerpersoonshuishouden;1993;355;22.5;14.0;50.2;38.0;1.0
473;Laagste 25%-groep van inkomens;Meerpersoonshuishouden;1994;351;21.9;20.0;55.6;56.0;1.0
474;Laagste 25%-groep van inkomens;Meerpersoonshuishouden;1995;354;21.9;14.0;43.8;39.0;1.0
475;Laagste 25%-groep van inkomens;Meerpersoonshuishouden;1996;347;21.2;20.0;50.2;58.0;1.0
476;Laagste 25%-groep van inkomens;Meerpersoonshuishouden;1997;348;21.1;32.0;57.0;91.0;2.0
477;Laagste 25%-groep van inkomens;Meerpersoonshuishouden;1998;338;20.2;23.0;52.5;69.0;2.0
478;Laagste 25%-groep van inkomens;Meerpersoonshuishouden;1999;338;20.0;32.0;57.2;95.0;2.0
479;Laagste 25%-groep van inkomens;Meerpersoonshuishouden;2000;345;20.1;31.0;52.6;90.0;2.0
480;Laagste 25%-groep van inkomens;Met minderjarige kinderen;1993;158;10.0;5.0;19.9;34.0;0.0
481;Laagste 25%-groep van inkomens;Met minderjarige kinderen;1994;168;10.5;7.0;21.1;44.0;0.0
482;Laagste 25%-groep van inkomens;Met minderjarige kinderen;1995;175;10.8;4.0;14.1;26.0;0.0
483;Laagste 25%-groep van inkomens;Met minderjarige kinderen;1996;169;10.4;7.0;18.2;43.0;0.0
484;Laagste 25%-groep van inkomens;Met minderjarige kinderen;1997;172;10.4;13.0;23.3;75.0;0.0
485;Laagste 25%-groep van inkomens;Met minderjarige kinderen;1998;168;10.0;8.0;17.3;45.0;0.0
486;Laagste 25%-groep van inkomens;Met minderjarige kinderen;1999;169;10.0;10.0;17.9;59.0;1.0
487;Laagste 25%-groep van inkomens;Met minderjarige kinderen;2000;170;9.9;7.0;12.2;42.0;1.0
488;Laagste 25%-groep van inkomens;Eén volwassene met kind;1993;98;6.2;1.0;2.8;8.0;0.0
489;Laagste 25%-groep van inkomens;Eén volwassene met kind;1994;99;6.2;1.0;1.9;7.0;0.0
490;Laagste 25%-groep van inkomens;Eén volwassene met kind;1995;106;6.6;0.0;1.5;4.0;0.0
491;Laagste 25%-groep van inkomens;Eén volwassene met kind;1996;113;6.9;1.0;2.2;8.0;0.0
492;Laagste 25%-groep van inkomens;Eén volwassene met kind;1997;109;6.6;5.0;9.4;48.0;0.0
493;Laagste 25%-groep van inkomens;Eén volwassene met kind;1998;108;6.4;2.0;4.3;18.0;0.0
494;Laagste 25%-groep van inkomens;Eén volwassene met kind;1999;105;6.2;1.0;1.8;9.0;0.0
495;Laagste 25%-groep van inkomens;Eén volwassene met kind;2000;108;6.3;1.0;2.0;11.0;0.0
496;Laagste 25%-groep van inkomens;Twee volwassenen met kind;1993;54;3.4;4.0;13.5;68.0;1.0
497;Laagste 25%-groep van inkomens;Twee volwassenen met kind;1994;61;3.8;5.0;13.8;80.0;0.0
498;Laagste 25%-groep van inkomens;Twee volwassenen met kind;1995;62;3.8;3.0;10.0;51.0;1.0
499;Laagste 25%-groep van inkomens;Twee volwassenen met kind;1996;51;3.1;5.0;11.6;91.0;0.0
500;Laagste 25%-groep van inkomens;Twee volwassenen met kind;1997;57;3.5;6.0;10.2;99.0;1.0
501;Laagste 25%-groep van inkomens;Twee volwassenen met kind;1998;55;3.3;5.0;10.4;84.0;2.0
502;Laagste 25%-groep van inkomens;Twee volwassenen met kind;1999;58;3.4;7.0;12.1;117.0;3.0
503;Laagste 25%-groep van inkomens;Twee volwassenen met kind;2000;57;3.3;5.0;8.7;91.0;3.0
504;Laagste 25%-groep van inkomens;Drie of meer volwassenen met kind;1993;6;0.4;1.0;3.5;152.0;8.0
505;Laagste 25%-groep van inkomens;Drie of meer volwassenen met kind;1994;9;0.5;2.0;5.3;217.0;9.0
506;Laagste 25%-groep van inkomens;Drie of meer volwassenen met kind;1995;7;0.4;1.0;2.6;114.0;4.0
507;Laagste 25%-groep van inkomens;Drie of meer volwassenen met kind;1996;5;0.3;2.0;4.4;341.0;9.0
508;Laagste 25%-groep van inkomens;Drie of meer volwassenen met kind;1997;6;0.3;2.0;3.6;352.0;19.0
509;Laagste 25%-groep van inkomens;Drie of meer volwassenen met kind;1998;5;0.3;1.0;2.6;211.0;57.0
510;Laagste 25%-groep van inkomens;Drie of meer volwassenen met kind;1999;6;0.3;2.0;4.0;392.0;62.0
511;Laagste 25%-groep van inkomens;Drie of meer volwassenen met kind;2000;6;0.3;1.0;1.5;150.0;45.0
512;Laagste 25%-groep van inkomens;Zonder minderjarige kinderen;1993;196;12.4;8.0;30.4;42.0;4.0
513;Laagste 25%-groep van inkomens;Zonder minderjarige kinderen;1994;183;11.4;12.0;34.5;67.0;3.0
514;Laagste 25%-groep van inkomens;Zonder minderjarige kinderen;1995;179;11.1;9.0;29.7;53.0;4.0
515;Laagste 25%-groep van inkomens;Zonder minderjarige kinderen;1996;178;10.9;13.0;32.0;73.0;4.0
516;Laagste 25%-groep van inkomens;Zonder minderjarige kinderen;1997;176;10.7;19.0;33.8;107.0;5.0
