ID;KenmerkenHuishoudens;CaribischNederland;Perioden;Huishoudens_1;PersonenMetInkomenPerHuishouden_2;BesteedbaarInkomenGemiddeld_3;BesteedbaarInkomenMediaan_4;GestandaardiseerdInkomenGemiddeld_5;GestandaardiseerdInkomenMediaan_6
1071;Besteedbaar inkomen: 2e 25%-groep;Bonaire;2014;1700.0;1.4;18.0;17.8;;
1072;Besteedbaar inkomen: 2e 25%-groep;Bonaire;2015;1750.0;1.4;18.4;18.2;;
1073;Besteedbaar inkomen: 2e 25%-groep;Bonaire;2016;1850.0;1.4;19.3;19.0;14.9;14.7
1074;Besteedbaar inkomen: 2e 25%-groep;Bonaire;2017;1950.0;1.4;19.4;19.0;15.1;14.9
1075;Besteedbaar inkomen: 2e 25%-groep;Bonaire;2018;2050.0;1.4;19.5;19.2;15.4;15.2
1076;Besteedbaar inkomen: 2e 25%-groep;Bonaire;2019;2150.0;1.4;20.0;19.7;15.8;15.6
1077;Besteedbaar inkomen: 2e 25%-groep;Bonaire;2020;2200.0;1.4;20.1;19.7;16.2;16.1
1078;Besteedbaar inkomen: 2e 25%-groep;Bonaire;2021;2300.0;1.4;20.4;20.0;16.4;16.1
1079;Besteedbaar inkomen: 2e 25%-groep;Bonaire;2022;2450.0;1.3;20.5;20.2;16.6;16.4
1080;Besteedbaar inkomen: 2e 25%-groep;Sint Eustatius;2011;250.0;1.3;18.2;18.1;;
1081;Besteedbaar inkomen: 2e 25%-groep;Sint Eustatius;2012;250.0;1.3;19.3;18.9;;
1082;Besteedbaar inkomen: 2e 25%-groep;Sint Eustatius;2013;250.0;1.3;19.2;19.0;;
1083;Besteedbaar inkomen: 2e 25%-groep;Sint Eustatius;2014;250.0;1.3;20.6;21.1;;
1084;Besteedbaar inkomen: 2e 25%-groep;Sint Eustatius;2015;300.0;1.3;20.2;20.2;;
1085;Besteedbaar inkomen: 2e 25%-groep;Sint Eustatius;2016;300.0;1.2;18.9;18.8;14.8;14.0
1086;Besteedbaar inkomen: 2e 25%-groep;Sint Eustatius;2017;300.0;1.3;21.5;20.8;16.8;16.4
1087;Besteedbaar inkomen: 2e 25%-groep;Sint Eustatius;2018;300.0;1.3;21.0;20.8;16.4;16.0
1088;Besteedbaar inkomen: 2e 25%-groep;Sint Eustatius;2019;350.0;1.3;21.5;21.1;16.9;16.4
1089;Besteedbaar inkomen: 2e 25%-groep;Sint Eustatius;2020;300.0;1.3;22.1;21.8;17.6;17.4
1090;Besteedbaar inkomen: 2e 25%-groep;Sint Eustatius;2021;350.0;1.2;21.3;21.3;17.1;16.7
1091;Besteedbaar inkomen: 2e 25%-groep;Sint Eustatius;2022;350.0;1.2;22.2;22.0;17.9;17.9
1092;Besteedbaar inkomen: 2e 25%-groep;Saba;2011;150.0;1.3;16.9;16.9;;
1093;Besteedbaar inkomen: 2e 25%-groep;Saba;2012;150.0;1.3;19.1;18.7;;
1094;Besteedbaar inkomen: 2e 25%-groep;Saba;2013;150.0;1.3;18.6;18.6;;
1095;Besteedbaar inkomen: 2e 25%-groep;Saba;2014;150.0;1.3;19.1;18.6;;
1096;Besteedbaar inkomen: 2e 25%-groep;Saba;2015;150.0;1.3;19.3;19.0;;
1097;Besteedbaar inkomen: 2e 25%-groep;Saba;2016;200.0;1.3;19.9;19.5;15.5;15.3
1098;Besteedbaar inkomen: 2e 25%-groep;Saba;2017;200.0;1.3;20.2;20.0;16.2;16.2
1099;Besteedbaar inkomen: 2e 25%-groep;Saba;2018;200.0;1.3;21.2;20.9;17.3;17.2
1100;Besteedbaar inkomen: 2e 25%-groep;Saba;2019;200.0;1.2;21.2;20.8;18.1;18.1
1101;Besteedbaar inkomen: 2e 25%-groep;Saba;2020;200.0;1.3;22.9;22.5;18.9;19.0
1102;Besteedbaar inkomen: 2e 25%-groep;Saba;2021;200.0;1.3;23.8;23.0;19.4;19.4
1103;Besteedbaar inkomen: 2e 25%-groep;Saba;2022;200.0;1.3;24.5;24.3;20.1;20.1
1104;Besteedbaar inkomen: 3e 25%-groep;Caribisch Nederland;2011;;;;;;
1105;Besteedbaar inkomen: 3e 25%-groep;Caribisch Nederland;2012;;;;;;
1106;Besteedbaar inkomen: 3e 25%-groep;Caribisch Nederland;2013;;;;;;
1107;Besteedbaar inkomen: 3e 25%-groep;Caribisch Nederland;2014;;;;;;
1108;Besteedbaar inkomen: 3e 25%-groep;Caribisch Nederland;2015;;;;;;
1109;Besteedbaar inkomen: 3e 25%-groep;Caribisch Nederland;2016;2300.0;1.8;33.5;32.8;23.0;21.4
1110;Besteedbaar inkomen: 3e 25%-groep;Caribisch Nederland;2017;2450.0;1.8;34.1;33.9;23.7;22.0
1111;Besteedbaar inkomen: 3e 25%-groep;Caribisch Nederland;2018;2550.0;1.8;34.3;33.9;23.8;22.3
1112;Besteedbaar inkomen: 3e 25%-groep;Caribisch Nederland;2019;2650.0;1.8;35.7;35.3;24.7;23.1
1113;Besteedbaar inkomen: 3e 25%-groep;Caribisch Nederland;2020;2750.0;1.8;35.7;35.3;24.8;23.1
1114;Besteedbaar inkomen: 3e 25%-groep;Caribisch Nederland;2021;2850.0;1.8;36.2;35.7;25.1;23.4
1115;Besteedbaar inkomen: 3e 25%-groep;Caribisch Nederland;2022;3000.0;1.8;36.9;36.5;26.0;24.5
1116;Besteedbaar inkomen: 3e 25%-groep;Bonaire;2011;1450.0;1.9;29.7;29.5;;
1117;Besteedbaar inkomen: 3e 25%-groep;Bonaire;2012;1550.0;1.9;30.6;30.3;;
1118;Besteedbaar inkomen: 3e 25%-groep;Bonaire;2013;1650.0;1.9;31.0;30.8;;
1119;Besteedbaar inkomen: 3e 25%-groep;Bonaire;2014;1700.0;1.8;31.9;31.6;;
1120;Besteedbaar inkomen: 3e 25%-groep;Bonaire;2015;1750.0;1.9;32.4;32.0;;
1121;Besteedbaar inkomen: 3e 25%-groep;Bonaire;2016;1850.0;1.9;33.3;32.6;22.6;21.0
1122;Besteedbaar inkomen: 3e 25%-groep;Bonaire;2017;1950.0;1.9;33.5;33.0;22.8;21.6
1123;Besteedbaar inkomen: 3e 25%-groep;Bonaire;2018;2050.0;1.9;33.6;33.3;23.0;21.5
1124;Besteedbaar inkomen: 3e 25%-groep;Bonaire;2019;2150.0;1.9;34.9;34.6;23.9;22.4
1125;Besteedbaar inkomen: 3e 25%-groep;Bonaire;2020;2200.0;1.8;34.7;34.5;23.9;22.3
1126;Besteedbaar inkomen: 3e 25%-groep;Bonaire;2021;2300.0;1.9;35.5;35.1;24.4;22.7
1127;Besteedbaar inkomen: 3e 25%-groep;Bonaire;2022;2450.0;1.8;36.1;35.7;25.2;23.8
1128;Besteedbaar inkomen: 3e 25%-groep;Sint Eustatius;2011;250.0;1.7;32.9;32.9;;
1129;Besteedbaar inkomen: 3e 25%-groep;Sint Eustatius;2012;250.0;1.6;35.4;34.3;;
1130;Besteedbaar inkomen: 3e 25%-groep;Sint Eustatius;2013;250.0;1.5;35.9;35.8;;
1131;Besteedbaar inkomen: 3e 25%-groep;Sint Eustatius;2014;250.0;1.6;36.4;36.3;;
1132;Besteedbaar inkomen: 3e 25%-groep;Sint Eustatius;2015;300.0;1.5;38.0;37.5;;
1133;Besteedbaar inkomen: 3e 25%-groep;Sint Eustatius;2016;300.0;1.5;34.7;33.9;25.5;24.4
1134;Besteedbaar inkomen: 3e 25%-groep;Sint Eustatius;2017;300.0;1.5;38.0;37.5;29.0;29.2
1135;Besteedbaar inkomen: 3e 25%-groep;Sint Eustatius;2018;300.0;1.6;37.8;37.3;28.1;27.6
1136;Besteedbaar inkomen: 3e 25%-groep;Sint Eustatius;2019;350.0;1.5;39.8;39.4;30.0;28.9
1137;Besteedbaar inkomen: 3e 25%-groep;Sint Eustatius;2020;350.0;1.6;40.2;39.7;29.3;27.5
1138;Besteedbaar inkomen: 3e 25%-groep;Sint Eustatius;2021;350.0;1.6;38.5;38.8;27.6;26.4
1139;Besteedbaar inkomen: 3e 25%-groep;Sint Eustatius;2022;350.0;1.6;39.3;38.7;28.9;27.0
1140;Besteedbaar inkomen: 3e 25%-groep;Saba;2011;150.0;1.8;29.3;28.7;;
1141;Besteedbaar inkomen: 3e 25%-groep;Saba;2012;150.0;1.7;31.3;31.6;;
1142;Besteedbaar inkomen: 3e 25%-groep;Saba;2013;150.0;1.7;31.2;31.1;;
1143;Besteedbaar inkomen: 3e 25%-groep;Saba;2014;150.0;1.7;32.9;32.1;;
1144;Besteedbaar inkomen: 3e 25%-groep;Saba;2015;150.0;1.7;33.0;32.1;;
1145;Besteedbaar inkomen: 3e 25%-groep;Saba;2016;200.0;1.7;33.1;32.8;23.3;22.3
1146;Besteedbaar inkomen: 3e 25%-groep;Saba;2017;200.0;1.8;34.3;33.9;23.5;21.9
1147;Besteedbaar inkomen: 3e 25%-groep;Saba;2018;200.0;1.7;36.0;35.3;25.4;23.3
1148;Besteedbaar inkomen: 3e 25%-groep;Saba;2019;200.0;1.8;37.5;37.3;25.5;24.0
1149;Besteedbaar inkomen: 3e 25%-groep;Saba;2020;200.0;1.7;39.1;38.6;27.7;26.2
1150;Besteedbaar inkomen: 3e 25%-groep;Saba;2021;200.0;1.7;40.4;40.3;28.7;27.2
1151;Besteedbaar inkomen: 3e 25%-groep;Saba;2022;200.0;1.7;42.4;42.0;30.7;29.6
1152;Besteedbaar inkomen: 4e 25%-groep;Caribisch Nederland;2011;;;;;;
1153;Besteedbaar inkomen: 4e 25%-groep;Caribisch Nederland;2012;;;;;;
1154;Besteedbaar inkomen: 4e 25%-groep;Caribisch Nederland;2013;;;;;;
1155;Besteedbaar inkomen: 4e 25%-groep;Caribisch Nederland;2014;;;;;;
1156;Besteedbaar inkomen: 4e 25%-groep;Caribisch Nederland;2015;;;;;;
1157;Besteedbaar inkomen: 4e 25%-groep;Caribisch Nederland;2016;2300.0;2.4;71.9;60.9;43.3;35.8
1158;Besteedbaar inkomen: 4e 25%-groep;Caribisch Nederland;2017;2450.0;2.3;73.6;61.7;44.9;36.9
1159;Besteedbaar inkomen: 4e 25%-groep;Caribisch Nederland;2018;2550.0;2.3;74.3;63.2;45.4;37.3
1160;Besteedbaar inkomen: 4e 25%-groep;Caribisch Nederland;2019;2650.0;2.3;76.9;64.9;47.3;39.7
1161;Besteedbaar inkomen: 4e 25%-groep;Caribisch Nederland;2020;2750.0;2.3;76.3;64.8;46.6;39.0
1162;Besteedbaar inkomen: 4e 25%-groep;Caribisch Nederland;2021;2850.0;2.3;78.0;65.5;47.7;39.9
1163;Besteedbaar inkomen: 4e 25%-groep;Caribisch Nederland;2022;3000.0;2.3;79.8;66.8;49.0;41.3
1164;Besteedbaar inkomen: 4e 25%-groep;Bonaire;2011;1450.0;2.4;64.0;54.2;;
1165;Besteedbaar inkomen: 4e 25%-groep;Bonaire;2012;1550.0;2.4;65.8;56.0;;
1166;Besteedbaar inkomen: 4e 25%-groep;Bonaire;2013;1650.0;2.4;65.9;56.5;;
1167;Besteedbaar inkomen: 4e 25%-groep;Bonaire;2014;1700.0;2.4;68.3;57.4;;
1168;Besteedbaar inkomen: 4e 25%-groep;Bonaire;2015;1750.0;2.4;70.5;59.6;;
1169;Besteedbaar inkomen: 4e 25%-groep;Bonaire;2016;1850.0;2.5;71.6;60.3;42.5;34.6
1170;Besteedbaar inkomen: 4e 25%-groep;Bonaire;2017;1950.0;2.4;73.1;60.6;44.1;35.6
1171;Besteedbaar inkomen: 4e 25%-groep;Bonaire;2018;2050.0;2.4;73.2;61.6;44.1;35.8
1172;Besteedbaar inkomen: 4e 25%-groep;Bonaire;2019;2100.0;2.4;75.6;62.9;45.9;37.9
1173;Besteedbaar inkomen: 4e 25%-groep;Bonaire;2020;2200.0;2.4;75.1;63.0;45.4;37.8
1174;Besteedbaar inkomen: 4e 25%-groep;Bonaire;2021;2300.0;2.3;77.6;64.5;47.0;38.8
1175;Besteedbaar inkomen: 4e 25%-groep;Bonaire;2022;2450.0;2.3;79.6;65.7;48.3;40.1
1176;Besteedbaar inkomen: 4e 25%-groep;Sint Eustatius;2011;250.0;2.1;71.0;63.2;;
1177;Besteedbaar inkomen: 4e 25%-groep;Sint Eustatius;2012;250.0;2.2;74.8;62.8;;
1178;Besteedbaar inkomen: 4e 25%-groep;Sint Eustatius;2013;250.0;2.1;74.3;64.4;;
1179;Besteedbaar inkomen: 4e 25%-groep;Sint Eustatius;2014;250.0;2.2;77.0;65.8;;
1180;Besteedbaar inkomen: 4e 25%-groep;Sint Eustatius;2015;300.0;2.1;81.9;70.9;;
1181;Besteedbaar inkomen: 4e 25%-groep;Sint Eustatius;2016;300.0;2.0;77.7;66.7;49.3;45.1
1182;Besteedbaar inkomen: 4e 25%-groep;Sint Eustatius;2017;300.0;2.0;80.0;69.1;50.8;44.0
1183;Besteedbaar inkomen: 4e 25%-groep;Sint Eustatius;2018;300.0;2.1;83.8;71.0;53.9;46.3
1184;Besteedbaar inkomen: 4e 25%-groep;Sint Eustatius;2019;350.0;2.1;86.6;75.7;55.3;47.6
1185;Besteedbaar inkomen: 4e 25%-groep;Sint Eustatius;2020;300.0;2.2;86.0;73.9;53.2;45.6
1186;Besteedbaar inkomen: 4e 25%-groep;Sint Eustatius;2021;350.0;2.1;82.8;72.0;52.6;45.5
1187;Besteedbaar inkomen: 4e 25%-groep;Sint Eustatius;2022;350.0;2.1;82.9;74.5;52.7;46.5
1188;Besteedbaar inkomen: 4e 25%-groep;Saba;2011;150.0;2.0;61.4;54.1;;
1189;Besteedbaar inkomen: 4e 25%-groep;Saba;2012;150.0;2.0;63.4;53.5;;
1190;Besteedbaar inkomen: 4e 25%-groep;Saba;2013;150.0;2.0;62.6;53.1;;
1191;Besteedbaar inkomen: 4e 25%-groep;Saba;2014;150.0;1.9;61.7;54.1;;
1192;Besteedbaar inkomen: 4e 25%-groep;Saba;2015;150.0;2.0;64.9;56.3;;
1193;Besteedbaar inkomen: 4e 25%-groep;Saba;2016;200.0;2.0;64.8;58.6;41.8;38.0
1194;Besteedbaar inkomen: 4e 25%-groep;Saba;2017;200.0;2.0;66.8;60.3;43.5;38.6
1195;Besteedbaar inkomen: 4e 25%-groep;Saba;2018;200.0;2.1;69.8;64.7;44.6;40.2
1196;Besteedbaar inkomen: 4e 25%-groep;Saba;2019;200.0;2.0;74.0;65.4;48.7;43.9
1197;Besteedbaar inkomen: 4e 25%-groep;Saba;2020;200.0;2.0;73.9;66.2;48.1;44.8
1198;Besteedbaar inkomen: 4e 25%-groep;Saba;2021;200.0;2.1;73.5;63.9;48.3;42.1
1199;Besteedbaar inkomen: 4e 25%-groep;Saba;2022;200.0;2.1;77.6;68.7;50.6;45.2
1200;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2011;;;;;;
1201;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2012;;;;;;
1202;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2013;;;;;;
1203;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2014;;;;;;
1204;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2015;;;;;;
1205;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2016;2300.0;1.3;9.1;8.6;6.4;7.1
1206;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2017;2450.0;1.3;9.2;8.5;6.5;7.1
1207;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2018;2550.0;1.3;9.2;8.3;6.6;7.2
1208;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2019;2650.0;1.3;9.5;8.8;6.9;7.5
1209;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2020;2750.0;1.3;10.7;10.4;7.7;8.6
1210;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2021;2850.0;1.2;10.1;9.6;7.4;8.1
1211;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2022;3000.0;1.2;10.3;9.7;7.5;8.3
1212;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2011;1450.0;1.3;;;5.4;6.2
1213;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2012;1550.0;1.2;;;5.5;6.0
1214;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2013;1650.0;1.3;;;5.5;6.2
1215;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2014;1700.0;1.3;;;5.8;6.4
1216;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2015;1750.0;1.3;;;6.0;6.5
1217;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2016;1850.0;1.3;9.3;8.5;6.4;7.2
1218;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2017;1950.0;1.3;9.1;8.2;6.4;7.0
1219;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2018;2050.0;1.3;9.1;7.9;6.5;7.0
1220;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2019;2100.0;1.3;9.6;8.6;6.9;7.5
1221;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2020;2200.0;1.3;10.6;10.1;7.6;8.5
1222;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2021;2300.0;1.3;9.8;9.0;7.2;7.8
1223;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2022;2450.0;1.2;10.0;9.7;7.2;8.0
1224;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2011;250.0;1.1;;;4.8;5.0
1225;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2012;250.0;1.2;;;5.1;5.4
1226;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2013;250.0;1.1;;;5.0;5.4
1227;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2014;250.0;1.2;;;5.5;5.6
1228;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2015;300.0;1.2;;;5.6;6.0
1229;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2016;300.0;1.2;7.7;8.1;5.6;6.4
1230;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2017;300.0;1.2;9.2;9.0;6.5;7.2
1231;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2018;300.0;1.2;8.8;9.0;6.4;7.2
1232;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2019;350.0;1.2;8.7;8.5;6.4;7.3
1233;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2020;300.0;1.2;10.7;10.7;7.6;8.2
1234;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2021;350.0;1.2;10.3;10.5;7.5;8.1
1235;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2022;350.0;1.2;11.4;11.3;8.2;9.2
1236;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2011;150.0;1.1;;;5.0;5.7
1237;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2012;150.0;1.2;;;6.5;7.4
1238;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2013;150.0;1.2;;;6.2;7.2
1239;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2014;150.0;1.1;;;6.7;7.7
1240;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2015;150.0;1.2;;;6.6;7.7
1241;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2016;200.0;1.2;10.1;9.9;7.3;8.0
1242;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2017;200.0;1.2;10.6;10.4;7.4;7.9
1243;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2018;200.0;1.2;10.3;10.3;7.6;8.8
1244;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2019;200.0;1.1;10.2;10.8;7.8;9.3
1245;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2020;200.0;1.1;11.7;11.5;9.0;10.2
1246;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2021;200.0;1.2;12.5;12.9;9.7;11.2
1247;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2022;200.0;1.3;12.5;13.0;9.5;11.3
1248;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2011;;;;;;
1249;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2012;;;;;;
1250;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2013;;;;;;
1251;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2014;;;;;;
1252;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2015;;;;;;
1253;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2016;2300.0;1.6;21.0;19.3;14.1;14.1
1254;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2017;2450.0;1.6;21.2;19.5;14.6;14.4
1255;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2018;2550.0;1.6;21.5;19.9;14.9;14.8
1256;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2019;2650.0;1.5;21.8;19.7;15.4;15.2
1257;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2020;2750.0;1.5;22.1;19.1;15.8;15.6
1258;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2021;2850.0;1.5;22.2;19.6;15.8;15.6
1259;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2022;3000.0;1.5;22.3;19.6;16.2;16.0
1260;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2011;1450.0;1.6;;;12.1;12.1
1261;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2012;1550.0;1.6;;;12.5;12.5
1262;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2013;1650.0;1.6;;;12.9;12.9
1263;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2014;1700.0;1.6;;;13.2;13.3
1264;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2015;1750.0;1.6;;;13.5;13.5
1265;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2016;1850.0;1.6;21.0;19.5;14.1;14.1
1266;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2017;1950.0;1.6;20.9;19.2;14.3;14.2
1267;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2018;2050.0;1.6;21.1;19.7;14.6;14.6
1268;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2019;2150.0;1.6;21.5;19.1;15.1;15.0
1269;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2020;2200.0;1.5;21.5;18.4;15.5;15.4
1270;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2021;2300.0;1.6;21.8;18.9;15.5;15.4
1271;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2022;2450.0;1.5;21.8;19.2;15.8;15.7
1272;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2011;250.0;1.5;;;12.3;12.4
1273;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2012;250.0;1.5;;;13.3;13.2
1274;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2013;250.0;1.4;;;13.7;13.8
1275;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2014;250.0;1.4;;;14.2;14.1
1276;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2015;300.0;1.5;;;14.1;13.8
1277;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2016;300.0;1.4;20.6;18.5;13.8;13.6
1278;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2017;300.0;1.4;23.0;20.5;15.8;15.8
1279;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2018;300.0;1.4;22.6;20.7;15.6;15.6
1280;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2019;350.0;1.4;22.8;20.7;16.0;15.9
1281;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2020;300.0;1.5;23.6;21.5;16.7;16.7
1282;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2021;350.0;1.4;22.7;20.1;16.2;16.1
1283;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2022;350.0;1.4;23.3;20.6;17.1;16.9
1284;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2011;150.0;1.6;;;12.1;12.3
1285;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2012;150.0;1.5;;;13.9;14.1
1286;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2013;150.0;1.5;;;14.0;14.0
1287;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2014;150.0;1.5;;;14.5;14.7
1288;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2015;150.0;1.5;;;14.2;14.4
1289;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2016;200.0;1.5;21.5;19.5;14.8;14.8
1290;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2017;200.0;1.4;21.4;19.5;15.3;15.3
1291;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2018;200.0;1.5;23.6;21.0;16.2;16.1
1292;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2019;200.0;1.5;23.2;20.6;16.9;17.0
1293;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2020;200.0;1.5;25.4;23.0;17.9;18.3
1294;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2021;200.0;1.5;26.0;22.9;18.4;18.7
1295;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2022;200.0;1.5;26.6;23.7;19.3;19.3
1296;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2011;;;;;;
1297;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2012;;;;;;
1298;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2013;;;;;;
1299;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2014;;;;;;
1300;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2015;;;;;;
1301;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2016;2300.0;1.9;34.3;32.7;22.3;21.9
1302;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2017;2450.0;1.9;35.4;34.1;23.0;22.5
1303;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2018;2550.0;1.8;35.3;33.8;23.1;22.7
1304;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2019;2650.0;1.8;36.7;35.6;24.0;23.6
1305;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2020;2750.0;1.8;36.5;35.1;24.0;23.6
1306;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2021;2850.0;1.8;37.3;35.8;24.4;24.1
1307;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2022;3000.0;1.8;38.1;36.9;25.2;24.7
1308;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2011;1450.0;2.0;;;19.1;18.9
1309;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2012;1550.0;2.0;;;19.7;19.6
1310;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2013;1650.0;1.9;;;20.2;19.9
1311;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2014;1700.0;1.9;;;20.8;20.5
1312;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2015;1750.0;1.9;;;21.2;20.9
