ID;Geslacht;Persoonskenmerken;Onderwijsvolgend;KenmerkenArbeid;Uitkering;IngeschrevenUWVWerkbedrijf;Perioden;Jongeren15Tot27Jaar_1
185;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2008;5500
186;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2009;10400
187;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2010;9200
188;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2011;9400
189;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2012;12500
190;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2013;19300
191;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2014;16600
192;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2015;15900
193;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2016;16700
194;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2017;14400
195;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2018;12000
196;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2005;24800
197;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2006;27600
198;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2007;33300
199;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2008;32700
200;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2009;36900
201;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2010;37000
202;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2011;38800
203;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2012;38200
204;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2013;37000
205;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2014;34700
206;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2015;32100
207;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2016;26700
208;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2017;24500
209;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2018;22200
210;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Totaal;2005;1486500
211;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Totaal;2006;1515800
212;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Totaal;2007;1572800
213;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Totaal;2008;1597800
214;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Totaal;2009;1541200
215;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Totaal;2010;1543300
216;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Totaal;2011;1560900
217;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Totaal;2012;1526300
218;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Totaal;2013;1484700
219;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Totaal;2014;1497500
220;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Totaal;2015;1541300
221;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Totaal;2016;1598000
222;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Totaal;2017;1668300
223;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Totaal;2018;1729900
224;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2005;31600
225;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2006;20300
226;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2007;11200
227;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2008;10700
228;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2009;16800
229;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2010;15500
230;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2011;14700
231;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2012;18500
232;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2013;26500
233;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2014;17900
234;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2015;26600
235;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2016;48600
236;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2017;30500
237;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2018;27200
238;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2005;1454900
239;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2006;1495500
240;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2007;1561600
241;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2008;1587200
242;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2009;1524400
243;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2010;1527800
244;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2011;1546300
245;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2012;1507800
246;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2013;1458200
247;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2014;1479600
248;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2015;1514600
249;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2016;1549400
250;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2017;1637800
251;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: werkzame beroepsbevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2018;1702700
252;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2005;822900
253;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2006;808500
254;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2007;760800
255;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2008;755200
256;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2009;828700
257;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2010;852300
258;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2011;849700
259;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2012;892600
260;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2013;934500
261;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2014;940300
262;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2015;922600
263;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2016;901500
264;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2017;853400
265;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2018;811700
266;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2005;58700
267;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2006;39400
268;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2007;26300
269;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2008;23300
270;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2009;35400
271;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2010;32100
272;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2011;29900
273;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2012;33000
274;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2013;47500
275;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2014;43600
276;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2015;47700
277;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2016;54600
278;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2017;59000
279;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2018;56100
280;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2005;764300
281;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2006;769100
282;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2007;734500
283;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2008;731800
284;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2009;793300
285;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2010;820200
286;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2011;819800
287;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2012;859600
288;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2013;887000
289;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2014;896700
290;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2015;875000
291;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2016;846900
292;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2017;794400
293;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2018;755700
294;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2005;89900
295;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2006;78100
296;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2007;75600
297;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2008;77300
298;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2009;99500
299;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2010;107100
300;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2011;110000
301;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2012;118100
302;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2013;128300
303;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2014;126900
304;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2015;121100
305;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2016;117600
306;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2017;109300
307;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2018;97100
308;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2005;41000
309;Totaal mannen en vrouwen;Totaal personen;Totaal;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2006;27500
