ID;Geslacht;Migratieachtergrond;Regiokenmerken;Perioden;LeerlingenSpeciaalBasisonderwijs_1;TotaalLeerlingenBasisonderwijs_2;TotaalLeerlingenAchterstandscategorie_3;Achterstandscategorie030_4;Achterstandscategorie120_5;LeerlingenGeenAchterstandscategorie_6;LeerlingenSpeciaalBasisonderwijs_7
211;Totaal mannen en vrouwen;Nederlandse achtergrond;Niet in te delen (LD);2013/'14;972;933;114.0;91.0;23.0;819.0;39
212;Totaal mannen en vrouwen;Nederlandse achtergrond;Niet in te delen (LD);2014/'15;932;891;99.0;80.0;19.0;792.0;41
213;Totaal mannen en vrouwen;Nederlandse achtergrond;Niet in te delen (LD);2015/'16;780;756;75.0;58.0;17.0;681.0;24
214;Totaal mannen en vrouwen;Nederlandse achtergrond;Niet in te delen (LD);2016/'17;803;783;69.0;50.0;19.0;714.0;20
215;Totaal mannen en vrouwen;Nederlandse achtergrond;Niet in te delen (LD);2017/'18;1222;1198;48.0;39.0;9.0;1150.0;24
216;Totaal mannen en vrouwen;Nederlandse achtergrond;Niet in te delen (LD);2018/'19;943;927;40.0;31.0;9.0;887.0;16
217;Totaal mannen en vrouwen;Nederlandse achtergrond;Niet in te delen (LD);2019/'20;989;975;;;;;14
218;Totaal mannen en vrouwen;Nederlandse achtergrond;Niet in te delen (LD);2020/'21;945;927;;;;;18
219;Totaal mannen en vrouwen;Nederlandse achtergrond;Niet in te delen (LD);2021/'22;1029;1003;;;;;26
220;Totaal mannen en vrouwen;Nederlandse achtergrond;Vier grootste gemeenten (G4);2011/'12;77703;76164;5962.0;4789.0;1173.0;70202.0;1539
221;Totaal mannen en vrouwen;Nederlandse achtergrond;Vier grootste gemeenten (G4);2012/'13;79378;77907;5557.0;4478.0;1079.0;72350.0;1471
222;Totaal mannen en vrouwen;Nederlandse achtergrond;Vier grootste gemeenten (G4);2013/'14;81700;80288;5173.0;4137.0;1036.0;75115.0;1412
223;Totaal mannen en vrouwen;Nederlandse achtergrond;Vier grootste gemeenten (G4);2014/'15;83723;82348;4596.0;3680.0;916.0;77752.0;1375
224;Totaal mannen en vrouwen;Nederlandse achtergrond;Vier grootste gemeenten (G4);2015/'16;85382;84065;4160.0;3309.0;851.0;79905.0;1317
225;Totaal mannen en vrouwen;Nederlandse achtergrond;Vier grootste gemeenten (G4);2016/'17;85819;84473;3847.0;3052.0;795.0;80626.0;1346
226;Totaal mannen en vrouwen;Nederlandse achtergrond;Vier grootste gemeenten (G4);2017/'18;85685;84313;3561.0;2782.0;779.0;80752.0;1372
227;Totaal mannen en vrouwen;Nederlandse achtergrond;Vier grootste gemeenten (G4);2018/'19;85744;84287;3320.0;2580.0;740.0;80967.0;1457
228;Totaal mannen en vrouwen;Nederlandse achtergrond;Vier grootste gemeenten (G4);2019/'20;84937;83422;;;;;1515
229;Totaal mannen en vrouwen;Nederlandse achtergrond;Vier grootste gemeenten (G4);2020/'21;84033;82506;;;;;1527
230;Totaal mannen en vrouwen;Nederlandse achtergrond;Vier grootste gemeenten (G4);2021/'22;82372;80876;;;;;1496
231;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;201070;195164;15074.0;12626.0;2448.0;180090.0;5906
232;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;208094;202282;14542.0;12131.0;2411.0;187740.0;5812
233;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;211914;206233;13315.0;11127.0;2188.0;192918.0;5681
234;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;228678;222836;13113.0;10915.0;2198.0;209723.0;5842
235;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;233955;228325;12098.0;10036.0;2062.0;216227.0;5630
236;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;230678;225314;10881.0;9001.0;1880.0;214433.0;5364
237;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;227252;221801;10072.0;8341.0;1731.0;211729.0;5451
238;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;224848;219257;9270.0;7608.0;1662.0;209987.0;5591
239;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;224584;218898;;;;;5686
240;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;227715;221871;;;;;5844
241;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;222787;217098;;;;;5689
242;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2011/'12;912562;889419;64356.0;58229.0;6127.0;825063.0;23143
243;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2012/'13;882644;860886;57824.0;52027.0;5797.0;803062.0;21758
244;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2013/'14;854211;833674;51835.0;46404.0;5431.0;781839.0;20537
245;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2014/'15;813707;794424;46064.0;40927.0;5137.0;748360.0;19283
246;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2015/'16;786284;768376;40150.0;35422.0;4728.0;728226.0;17908
247;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2016/'17;768067;750719;36394.0;31943.0;4451.0;714325.0;17348
248;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2017/'18;753515;736305;33418.0;29119.0;4299.0;702887.0;17210
249;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2018/'19;743115;725594;30679.0;26539.0;4140.0;694915.0;17521
250;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2019/'20;731400;713871;;;;;17529
251;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2020/'21;716877;699827;;;;;17050
252;Totaal mannen en vrouwen;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2021/'22;706005;689246;;;;;16759
253;Totaal mannen en vrouwen;Nederlandse achtergrond;"Gemeenten; niet in te delen";2011/'12;1075;1020;112.0;88.0;24.0;908.0;55
254;Totaal mannen en vrouwen;Nederlandse achtergrond;"Gemeenten; niet in te delen";2012/'13;1009;964;133.0;98.0;35.0;831.0;45
255;Totaal mannen en vrouwen;Nederlandse achtergrond;"Gemeenten; niet in te delen";2013/'14;972;933;114.0;91.0;23.0;819.0;39
256;Totaal mannen en vrouwen;Nederlandse achtergrond;"Gemeenten; niet in te delen";2014/'15;932;891;99.0;80.0;19.0;792.0;41
257;Totaal mannen en vrouwen;Nederlandse achtergrond;"Gemeenten; niet in te delen";2015/'16;780;756;75.0;58.0;17.0;681.0;24
258;Totaal mannen en vrouwen;Nederlandse achtergrond;"Gemeenten; niet in te delen";2016/'17;803;783;69.0;50.0;19.0;714.0;20
259;Totaal mannen en vrouwen;Nederlandse achtergrond;"Gemeenten; niet in te delen";2017/'18;1222;1198;48.0;39.0;9.0;1150.0;24
260;Totaal mannen en vrouwen;Nederlandse achtergrond;"Gemeenten; niet in te delen";2018/'19;943;927;40.0;31.0;9.0;887.0;16
261;Totaal mannen en vrouwen;Nederlandse achtergrond;"Gemeenten; niet in te delen";2019/'20;989;975;;;;;14
262;Totaal mannen en vrouwen;Nederlandse achtergrond;"Gemeenten; niet in te delen";2020/'21;945;927;;;;;18
263;Totaal mannen en vrouwen;Nederlandse achtergrond;"Gemeenten; niet in te delen";2021/'22;1029;1003;;;;;26
264;Totaal mannen en vrouwen;Nederlandse achtergrond;Amsterdam;2011/'12;22076;21693;1343.0;1085.0;258.0;20350.0;383
265;Totaal mannen en vrouwen;Nederlandse achtergrond;Amsterdam;2012/'13;22700;22345;1236.0;1006.0;230.0;21109.0;355
266;Totaal mannen en vrouwen;Nederlandse achtergrond;Amsterdam;2013/'14;23635;23317;1138.0;932.0;206.0;22179.0;318
267;Totaal mannen en vrouwen;Nederlandse achtergrond;Amsterdam;2014/'15;24443;24160;971.0;821.0;150.0;23189.0;283
268;Totaal mannen en vrouwen;Nederlandse achtergrond;Amsterdam;2015/'16;25016;24728;889.0;741.0;148.0;23839.0;288
269;Totaal mannen en vrouwen;Nederlandse achtergrond;Amsterdam;2016/'17;25079;24792;808.0;669.0;139.0;23984.0;287
270;Totaal mannen en vrouwen;Nederlandse achtergrond;Amsterdam;2017/'18;24923;24651;721.0;588.0;133.0;23930.0;272
271;Totaal mannen en vrouwen;Nederlandse achtergrond;Amsterdam;2018/'19;24809;24528;643.0;520.0;123.0;23885.0;281
272;Totaal mannen en vrouwen;Nederlandse achtergrond;Amsterdam;2019/'20;24512;24204;;;;;308
273;Totaal mannen en vrouwen;Nederlandse achtergrond;Amsterdam;2020/'21;23954;23656;;;;;298
274;Totaal mannen en vrouwen;Nederlandse achtergrond;Amsterdam;2021/'22;23335;23035;;;;;300
275;Totaal mannen en vrouwen;Nederlandse achtergrond;'s-Gravenhage;2011/'12;19420;18927;1470.0;1136.0;334.0;17457.0;493
276;Totaal mannen en vrouwen;Nederlandse achtergrond;'s-Gravenhage;2012/'13;19635;19162;1409.0;1078.0;331.0;17753.0;473
277;Totaal mannen en vrouwen;Nederlandse achtergrond;'s-Gravenhage;2013/'14;19918;19457;1326.0;1014.0;312.0;18131.0;461
278;Totaal mannen en vrouwen;Nederlandse achtergrond;'s-Gravenhage;2014/'15;19969;19518;1211.0;939.0;272.0;18307.0;451
279;Totaal mannen en vrouwen;Nederlandse achtergrond;'s-Gravenhage;2015/'16;20173;19748;1072.0;833.0;239.0;18676.0;425
280;Totaal mannen en vrouwen;Nederlandse achtergrond;'s-Gravenhage;2016/'17;20040;19567;923.0;718.0;205.0;18644.0;473
281;Totaal mannen en vrouwen;Nederlandse achtergrond;'s-Gravenhage;2017/'18;19874;19358;865.0;662.0;203.0;18493.0;516
282;Totaal mannen en vrouwen;Nederlandse achtergrond;'s-Gravenhage;2018/'19;19611;19033;784.0;596.0;188.0;18249.0;578
283;Totaal mannen en vrouwen;Nederlandse achtergrond;'s-Gravenhage;2019/'20;19196;18631;;;;;565
284;Totaal mannen en vrouwen;Nederlandse achtergrond;'s-Gravenhage;2020/'21;18857;18305;;;;;552
285;Totaal mannen en vrouwen;Nederlandse achtergrond;'s-Gravenhage;2021/'22;18376;17826;;;;;550
286;Totaal mannen en vrouwen;Nederlandse achtergrond;Rotterdam;2011/'12;20199;19737;2292.0;1894.0;398.0;17445.0;462
287;Totaal mannen en vrouwen;Nederlandse achtergrond;Rotterdam;2012/'13;20421;20004;2135.0;1777.0;358.0;17869.0;417
288;Totaal mannen en vrouwen;Nederlandse achtergrond;Rotterdam;2013/'14;20977;20584;2025.0;1656.0;369.0;18559.0;393
289;Totaal mannen en vrouwen;Nederlandse achtergrond;Rotterdam;2014/'15;21525;21130;1788.0;1442.0;346.0;19342.0;395
290;Totaal mannen en vrouwen;Nederlandse achtergrond;Rotterdam;2015/'16;22139;21766;1636.0;1309.0;327.0;20130.0;373
291;Totaal mannen en vrouwen;Nederlandse achtergrond;Rotterdam;2016/'17;22499;22145;1593.0;1277.0;316.0;20552.0;354
292;Totaal mannen en vrouwen;Nederlandse achtergrond;Rotterdam;2017/'18;22679;22328;1496.0;1185.0;311.0;20832.0;351
293;Totaal mannen en vrouwen;Nederlandse achtergrond;Rotterdam;2018/'19;22974;22620;1457.0;1151.0;306.0;21163.0;354
294;Totaal mannen en vrouwen;Nederlandse achtergrond;Rotterdam;2019/'20;22973;22592;;;;;381
295;Totaal mannen en vrouwen;Nederlandse achtergrond;Rotterdam;2020/'21;23080;22678;;;;;402
296;Totaal mannen en vrouwen;Nederlandse achtergrond;Rotterdam;2021/'22;22854;22448;;;;;406
297;Totaal mannen en vrouwen;Nederlandse achtergrond;Utrecht;2011/'12;16008;15807;857.0;674.0;183.0;14950.0;201
298;Totaal mannen en vrouwen;Nederlandse achtergrond;Utrecht;2012/'13;16622;16396;777.0;617.0;160.0;15619.0;226
299;Totaal mannen en vrouwen;Nederlandse achtergrond;Utrecht;2013/'14;17170;16930;684.0;535.0;149.0;16246.0;240
300;Totaal mannen en vrouwen;Nederlandse achtergrond;Utrecht;2014/'15;17786;17540;626.0;478.0;148.0;16914.0;246
301;Totaal mannen en vrouwen;Nederlandse achtergrond;Utrecht;2015/'16;18054;17823;563.0;426.0;137.0;17260.0;231
302;Totaal mannen en vrouwen;Nederlandse achtergrond;Utrecht;2016/'17;18201;17969;523.0;388.0;135.0;17446.0;232
303;Totaal mannen en vrouwen;Nederlandse achtergrond;Utrecht;2017/'18;18209;17976;479.0;347.0;132.0;17497.0;233
304;Totaal mannen en vrouwen;Nederlandse achtergrond;Utrecht;2018/'19;18350;18106;436.0;313.0;123.0;17670.0;244
305;Totaal mannen en vrouwen;Nederlandse achtergrond;Utrecht;2019/'20;18256;17995;;;;;261
306;Totaal mannen en vrouwen;Nederlandse achtergrond;Utrecht;2020/'21;18142;17867;;;;;275
307;Totaal mannen en vrouwen;Nederlandse achtergrond;Utrecht;2021/'22;17807;17567;;;;;240
308;Totaal mannen en vrouwen;Met migratieachtergrond;Nederland;2011/'12;361147;350129;98995.0;28115.0;70880.0;251134.0;11018
309;Totaal mannen en vrouwen;Met migratieachtergrond;Nederland;2012/'13;361146;350405;93970.0;26800.0;67170.0;256435.0;10741
310;Totaal mannen en vrouwen;Met migratieachtergrond;Nederland;2013/'14;360172;349826;87647.0;24569.0;63078.0;262179.0;10346
311;Totaal mannen en vrouwen;Met migratieachtergrond;Nederland;2014/'15;361405;351215;81344.0;22504.0;58840.0;269871.0;10190
312;Totaal mannen en vrouwen;Met migratieachtergrond;Nederland;2015/'16;365327;355560;75875.0;21100.0;54775.0;279685.0;9767
313;Totaal mannen en vrouwen;Met migratieachtergrond;Nederland;2016/'17;370154;360439;72081.0;20239.0;51842.0;288358.0;9715
314;Totaal mannen en vrouwen;Met migratieachtergrond;Nederland;2017/'18;376222;366384;70978.0;20112.0;50866.0;295406.0;9838
315;Totaal mannen en vrouwen;Met migratieachtergrond;Nederland;2018/'19;382081;371782;68855.0;19601.0;49254.0;302927.0;10299
316;Totaal mannen en vrouwen;Met migratieachtergrond;Nederland;2019/'20;386423;375504;;;;;10919
317;Totaal mannen en vrouwen;Met migratieachtergrond;Nederland;2020/'21;388863;377675;;;;;11188
318;Totaal mannen en vrouwen;Met migratieachtergrond;Nederland;2021/'22;390894;379503;;;;;11391
319;Totaal mannen en vrouwen;Met migratieachtergrond;Noord-Nederland (LD);2011/'12;17908;17408;3864.0;1527.0;2337.0;13544.0;500
320;Totaal mannen en vrouwen;Met migratieachtergrond;Noord-Nederland (LD);2012/'13;17909;17393;3650.0;1380.0;2270.0;13743.0;516
321;Totaal mannen en vrouwen;Met migratieachtergrond;Noord-Nederland (LD);2013/'14;17867;17360;3611.0;1318.0;2293.0;13749.0;507
322;Totaal mannen en vrouwen;Met migratieachtergrond;Noord-Nederland (LD);2014/'15;18161;17635;3558.0;1245.0;2313.0;14077.0;526
323;Totaal mannen en vrouwen;Met migratieachtergrond;Noord-Nederland (LD);2015/'16;18550;18015;3391.0;1120.0;2271.0;14624.0;535
324;Totaal mannen en vrouwen;Met migratieachtergrond;Noord-Nederland (LD);2016/'17;18934;18382;3576.0;1079.0;2497.0;14806.0;552
325;Totaal mannen en vrouwen;Met migratieachtergrond;Noord-Nederland (LD);2017/'18;19625;19087;3845.0;1088.0;2757.0;15242.0;538
326;Totaal mannen en vrouwen;Met migratieachtergrond;Noord-Nederland (LD);2018/'19;19965;19393;3914.0;1085.0;2829.0;15479.0;572
327;Totaal mannen en vrouwen;Met migratieachtergrond;Noord-Nederland (LD);2019/'20;20239;19613;;;;;626
328;Totaal mannen en vrouwen;Met migratieachtergrond;Noord-Nederland (LD);2020/'21;20254;19608;;;;;646
329;Totaal mannen en vrouwen;Met migratieachtergrond;Noord-Nederland (LD);2021/'22;20842;20131;;;;;711
330;Totaal mannen en vrouwen;Met migratieachtergrond;Oost-Nederland (LD);2011/'12;59814;57657;14439.0;4387.0;10052.0;43218.0;2157
331;Totaal mannen en vrouwen;Met migratieachtergrond;Oost-Nederland (LD);2012/'13;59789;57645;13710.0;4179.0;9531.0;43935.0;2144
332;Totaal mannen en vrouwen;Met migratieachtergrond;Oost-Nederland (LD);2013/'14;59027;56982;12893.0;3841.0;9052.0;44089.0;2045
333;Totaal mannen en vrouwen;Met migratieachtergrond;Oost-Nederland (LD);2014/'15;58602;56587;11927.0;3583.0;8344.0;44660.0;2015
334;Totaal mannen en vrouwen;Met migratieachtergrond;Oost-Nederland (LD);2015/'16;58609;56756;11037.0;3331.0;7706.0;45719.0;1853
335;Totaal mannen en vrouwen;Met migratieachtergrond;Oost-Nederland (LD);2016/'17;59086;57279;10738.0;3232.0;7506.0;46541.0;1807
336;Totaal mannen en vrouwen;Met migratieachtergrond;Oost-Nederland (LD);2017/'18;60395;58545;10971.0;3326.0;7645.0;47574.0;1850
337;Totaal mannen en vrouwen;Met migratieachtergrond;Oost-Nederland (LD);2018/'19;60851;58933;10719.0;3328.0;7391.0;48214.0;1918
338;Totaal mannen en vrouwen;Met migratieachtergrond;Oost-Nederland (LD);2019/'20;61439;59448;;;;;1991
339;Totaal mannen en vrouwen;Met migratieachtergrond;Oost-Nederland (LD);2020/'21;61853;59861;;;;;1992
340;Totaal mannen en vrouwen;Met migratieachtergrond;Oost-Nederland (LD);2021/'22;62138;60117;;;;;2021
341;Totaal mannen en vrouwen;Met migratieachtergrond;West-Nederland (LD);2011/'12;222692;216501;63343.0;16606.0;46737.0;153158.0;6191
342;Totaal mannen en vrouwen;Met migratieachtergrond;West-Nederland (LD);2012/'13;222873;216896;60126.0;15907.0;44219.0;156770.0;5977
343;Totaal mannen en vrouwen;Met migratieachtergrond;West-Nederland (LD);2013/'14;222725;216940;55774.0;14709.0;41065.0;161166.0;5785
344;Totaal mannen en vrouwen;Met migratieachtergrond;West-Nederland (LD);2014/'15;223882;218168;51212.0;13294.0;37918.0;166956.0;5714
345;Totaal mannen en vrouwen;Met migratieachtergrond;West-Nederland (LD);2015/'16;226727;221191;47557.0;12561.0;34996.0;173634.0;5536
346;Totaal mannen en vrouwen;Met migratieachtergrond;West-Nederland (LD);2016/'17;230003;224426;44344.0;11885.0;32459.0;180082.0;5577
347;Totaal mannen en vrouwen;Met migratieachtergrond;West-Nederland (LD);2017/'18;233031;227304;42869.0;11692.0;31177.0;184435.0;5727
348;Totaal mannen en vrouwen;Met migratieachtergrond;West-Nederland (LD);2018/'19;236806;230750;41279.0;11307.0;29972.0;189471.0;6056
349;Totaal mannen en vrouwen;Met migratieachtergrond;West-Nederland (LD);2019/'20;239577;233120;;;;;6457
350;Totaal mannen en vrouwen;Met migratieachtergrond;West-Nederland (LD);2020/'21;240674;234003;;;;;6671
351;Totaal mannen en vrouwen;Met migratieachtergrond;West-Nederland (LD);2021/'22;241140;234433;;;;;6707
352;Totaal mannen en vrouwen;Met migratieachtergrond;Zuid-Nederland (LD);2011/'12;59690;57553;16996.0;5453.0;11543.0;40557.0;2137
353;Totaal mannen en vrouwen;Met migratieachtergrond;Zuid-Nederland (LD);2012/'13;59439;57376;16099.0;5212.0;10887.0;41277.0;2063
354;Totaal mannen en vrouwen;Met migratieachtergrond;Zuid-Nederland (LD);2013/'14;59294;57328;14970.0;4568.0;10402.0;42358.0;1966
355;Totaal mannen en vrouwen;Met migratieachtergrond;Zuid-Nederland (LD);2014/'15;59486;57583;14257.0;4240.0;10017.0;43326.0;1903
356;Totaal mannen en vrouwen;Met migratieachtergrond;Zuid-Nederland (LD);2015/'16;60236;58441;13524.0;3974.0;9550.0;44917.0;1795
357;Totaal mannen en vrouwen;Met migratieachtergrond;Zuid-Nederland (LD);2016/'17;60806;59062;13060.0;3906.0;9154.0;46002.0;1744
358;Totaal mannen en vrouwen;Met migratieachtergrond;Zuid-Nederland (LD);2017/'18;61836;60135;12953.0;3892.0;9061.0;47182.0;1701
359;Totaal mannen en vrouwen;Met migratieachtergrond;Zuid-Nederland (LD);2018/'19;62851;61127;12589.0;3758.0;8831.0;48538.0;1724
360;Totaal mannen en vrouwen;Met migratieachtergrond;Zuid-Nederland (LD);2019/'20;63591;61784;;;;;1807
361;Totaal mannen en vrouwen;Met migratieachtergrond;Zuid-Nederland (LD);2020/'21;64119;62289;;;;;1830
362;Totaal mannen en vrouwen;Met migratieachtergrond;Zuid-Nederland (LD);2021/'22;64529;62614;;;;;1915
363;Totaal mannen en vrouwen;Met migratieachtergrond;Niet in te delen (LD);2011/'12;1043;1010;353.0;142.0;211.0;657.0;33
364;Totaal mannen en vrouwen;Met migratieachtergrond;Niet in te delen (LD);2012/'13;1136;1095;385.0;122.0;263.0;710.0;41
365;Totaal mannen en vrouwen;Met migratieachtergrond;Niet in te delen (LD);2013/'14;1259;1216;399.0;133.0;266.0;817.0;43
366;Totaal mannen en vrouwen;Met migratieachtergrond;Niet in te delen (LD);2014/'15;1274;1242;390.0;142.0;248.0;852.0;32
367;Totaal mannen en vrouwen;Met migratieachtergrond;Niet in te delen (LD);2015/'16;1205;1157;366.0;114.0;252.0;791.0;48
368;Totaal mannen en vrouwen;Met migratieachtergrond;Niet in te delen (LD);2016/'17;1325;1290;363.0;137.0;226.0;927.0;35
369;Totaal mannen en vrouwen;Met migratieachtergrond;Niet in te delen (LD);2017/'18;1335;1313;340.0;114.0;226.0;973.0;22
370;Totaal mannen en vrouwen;Met migratieachtergrond;Niet in te delen (LD);2018/'19;1608;1579;354.0;123.0;231.0;1225.0;29
371;Totaal mannen en vrouwen;Met migratieachtergrond;Niet in te delen (LD);2019/'20;1577;1539;;;;;38
372;Totaal mannen en vrouwen;Met migratieachtergrond;Niet in te delen (LD);2020/'21;1963;1914;;;;;49
373;Totaal mannen en vrouwen;Met migratieachtergrond;Niet in te delen (LD);2021/'22;2245;2208;;;;;37
374;Totaal mannen en vrouwen;Met migratieachtergrond;Vier grootste gemeenten (G4);2011/'12;107069;104276;37880.0;8829.0;29051.0;66396.0;2793
375;Totaal mannen en vrouwen;Met migratieachtergrond;Vier grootste gemeenten (G4);2012/'13;106812;104180;35461.0;8351.0;27110.0;68719.0;2632
376;Totaal mannen en vrouwen;Met migratieachtergrond;Vier grootste gemeenten (G4);2013/'14;106592;104029;32594.0;7650.0;24944.0;71435.0;2563
377;Totaal mannen en vrouwen;Met migratieachtergrond;Vier grootste gemeenten (G4);2014/'15;106580;104090;29171.0;6682.0;22489.0;74919.0;2490
378;Totaal mannen en vrouwen;Met migratieachtergrond;Vier grootste gemeenten (G4);2015/'16;106980;104598;26461.0;6198.0;20263.0;78137.0;2382
379;Totaal mannen en vrouwen;Met migratieachtergrond;Vier grootste gemeenten (G4);2016/'17;107352;105048;24014.0;5701.0;18313.0;81034.0;2304
380;Totaal mannen en vrouwen;Met migratieachtergrond;Vier grootste gemeenten (G4);2017/'18;107494;105116;22306.0;5442.0;16864.0;82810.0;2378
381;Totaal mannen en vrouwen;Met migratieachtergrond;Vier grootste gemeenten (G4);2018/'19;108376;105781;21142.0;5332.0;15810.0;84639.0;2595
382;Totaal mannen en vrouwen;Met migratieachtergrond;Vier grootste gemeenten (G4);2019/'20;108415;105589;;;;;2826
383;Totaal mannen en vrouwen;Met migratieachtergrond;Vier grootste gemeenten (G4);2020/'21;107097;104197;;;;;2900
384;Totaal mannen en vrouwen;Met migratieachtergrond;Vier grootste gemeenten (G4);2021/'22;105250;102396;;;;;2854
385;Totaal mannen en vrouwen;Met migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;81043;78229;19589.0;5868.0;13721.0;58640.0;2814
386;Totaal mannen en vrouwen;Met migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;82719;79836;18877.0;5691.0;13186.0;60959.0;2883
