ID;Geslacht;Leeftijd;SBI93;Herkomstgroepering;Perioden;OndernemersTotaal_1;DirecteurGrootaandeelhouders_2;ZelfstandigenTotaal_3;ZonderBaanAlsWerknemer_4;MetBaanAlsWerknemer_5;OndernemersTotaal_6;DirecteurGrootaandeelhouders_7;ZelfstandigenTotaal_8;ZonderBaanAlsWerknemer_9;MetBaanAlsWerknemer_10
164;Totaal mannen en vrouwen;0;0;Niet-westers, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;3.6;0.2;3.5;2.5;1.0;14.0;38.9;12.7;16.5;3.5
165;Totaal mannen en vrouwen;0;0;Niet-westers, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;4.0;0.2;3.8;2.8;1.0;12.9;38.8;11.7;15.1;2.7
166;Totaal mannen en vrouwen;0;0;Niet-westers, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;4.3;0.2;4.1;2.9;1.1;14.6;40.8;13.1;16.2;5.1
167;Totaal mannen en vrouwen;0;0;Niet-westers, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;5.3;0.4;4.9;3.4;1.5;18.4;43.7;16.6;20.3;8.4
168;Totaal mannen en vrouwen;0;0;Niet-westers, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;6.5;0.5;6.0;4.3;1.7;19.7;45.1;17.8;22.0;7.5
169;Totaal mannen en vrouwen;0;0;Niet-westers, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;7.5;0.5;6.9;5.0;2.0;21.0;46.8;18.9;23.0;8.7
170;Totaal mannen en vrouwen;0;0;Turkije;1999, vrijdag 24 september;7.9;0.3;7.7;5.6;2.1;17.5;33.0;16.9;20.2;8.3
171;Totaal mannen en vrouwen;0;0;Turkije;2000, vrijdag 29 september;9.3;0.3;9.0;6.6;2.3;20.3;34.7;19.8;23.1;10.5
172;Totaal mannen en vrouwen;0;0;Turkije;2001, vrijdag 28 september;11.0;0.4;10.6;8.0;2.6;18.6;38.7;17.9;20.9;8.4
173;Totaal mannen en vrouwen;0;0;Turkije;2002, vrijdag 27 september;11.5;0.4;11.0;8.5;2.6;18.4;38.8;17.6;20.8;7.1
174;Totaal mannen en vrouwen;0;0;Turkije;2003, vrijdag 26 september;12.0;0.5;11.5;9.0;2.5;16.9;40.2;15.9;18.8;5.4
175;Totaal mannen en vrouwen;0;0;Turkije;2004, vrijdag 24 september;12.0;0.5;11.5;9.2;2.3;15.9;41.0;14.7;17.3;4.6
176;Totaal mannen en vrouwen;0;0;Turkije;2005, vrijdag 30 september;12.2;0.6;11.6;9.2;2.4;16.6;40.9;15.3;17.8;5.9
177;Totaal mannen en vrouwen;0;0;Turkije;2006, vrijdag 29 september;13.7;0.9;12.8;9.9;2.9;20.5;45.3;18.9;21.7;9.1
178;Totaal mannen en vrouwen;0;0;Turkije;2007, vrijdag 28 september;15.6;1.0;14.6;11.6;3.0;21.8;46.8;20.1;22.6;10.4
179;Totaal mannen en vrouwen;0;0;Turkije;2008, vrijdag 26 september;16.8;1.2;15.6;12.4;3.2;22.4;48.0;20.4;22.9;10.7
180;Totaal mannen en vrouwen;0;0;Turkije, 1e generatie;1999, vrijdag 24 september;7.2;0.2;6.9;5.1;1.8;17.9;33.1;17.3;20.5;8.5
181;Totaal mannen en vrouwen;0;0;Turkije, 1e generatie;2000, vrijdag 29 september;8.2;0.3;8.0;5.9;2.0;20.9;34.8;20.4;23.8;10.7
182;Totaal mannen en vrouwen;0;0;Turkije, 1e generatie;2001, vrijdag 28 september;9.6;0.3;9.3;7.1;2.2;19.2;39.4;18.5;21.5;8.7
183;Totaal mannen en vrouwen;0;0;Turkije, 1e generatie;2002, vrijdag 27 september;10.0;0.4;9.6;7.4;2.1;19.2;39.7;18.3;21.4;7.4
184;Totaal mannen en vrouwen;0;0;Turkije, 1e generatie;2003, vrijdag 26 september;10.3;0.4;9.9;7.8;2.1;17.6;41.1;16.5;19.3;5.8
185;Totaal mannen en vrouwen;0;0;Turkije, 1e generatie;2004, vrijdag 24 september;10.1;0.5;9.6;7.8;1.9;16.7;42.0;15.5;17.9;5.4
186;Totaal mannen en vrouwen;0;0;Turkije, 1e generatie;2005, vrijdag 30 september;10.2;0.5;9.7;7.8;1.9;17.5;41.8;16.2;18.6;6.1
187;Totaal mannen en vrouwen;0;0;Turkije, 1e generatie;2006, vrijdag 29 september;11.2;0.7;10.5;8.3;2.2;21.3;46.5;19.6;22.2;9.7
188;Totaal mannen en vrouwen;0;0;Turkije, 1e generatie;2007, vrijdag 28 september;12.6;0.8;11.8;9.6;2.2;22.7;48.2;20.9;23.1;11.6
189;Totaal mannen en vrouwen;0;0;Turkije, 1e generatie;2008, vrijdag 26 september;13.4;1.0;12.4;10.1;2.3;23.2;48.4;21.2;23.3;12.2
190;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie;1999, vrijdag 24 september;0.8;0.0;0.8;0.5;0.2;13.8;;13.4;16.6;6.2
191;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie;2000, vrijdag 29 september;1.0;0.0;1.0;0.7;0.3;14.9;;14.5;16.8;9.4
192;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie;2001, vrijdag 28 september;1.3;0.0;1.3;0.9;0.4;14.0;;13.5;16.6;6.5
193;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie;2002, vrijdag 27 september;1.5;0.0;1.5;1.0;0.4;13.7;;13.2;16.4;5.5
194;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie;2003, vrijdag 26 september;1.7;0.1;1.7;1.2;0.5;12.7;33.2;12.0;15.1;3.8
195;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie;2004, vrijdag 24 september;1.9;0.1;1.8;1.4;0.5;11.1;32.0;10.5;13.8;1.4
196;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie;2005, vrijdag 30 september;2.0;0.1;1.9;1.4;0.5;12.0;35.1;11.0;13.2;5.3
197;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie;2006, vrijdag 29 september;2.5;0.1;2.3;1.6;0.7;16.8;39.6;15.4;18.9;7.5
198;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie;2007, vrijdag 28 september;3.0;0.2;2.8;2.0;0.8;18.0;40.4;16.6;20.3;6.8
199;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie;2008, vrijdag 26 september;3.4;0.2;3.2;2.3;0.9;19.1;46.2;17.3;21.2;6.6
200;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 1 ouder buitenl.;1999, vrijdag 24 september;0.1;0.0;0.1;0.1;0.0;15.7;;14.0;19.4;
201;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 1 ouder buitenl.;2000, vrijdag 29 september;0.1;0.0;0.1;0.1;0.0;17.7;;16.5;18.8;
202;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 1 ouder buitenl.;2001, vrijdag 28 september;0.1;0.0;0.1;0.1;0.0;20.7;;19.3;24.3;
203;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 1 ouder buitenl.;2002, vrijdag 27 september;0.1;0.0;0.1;0.1;0.0;22.7;;21.4;26.3;
204;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 1 ouder buitenl.;2003, vrijdag 26 september;0.1;0.0;0.1;0.1;0.0;20.3;;19.0;21.9;
205;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 1 ouder buitenl.;2004, vrijdag 24 september;0.2;0.0;0.1;0.1;0.0;23.4;;22.5;27.8;
206;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 1 ouder buitenl.;2005, vrijdag 30 september;0.2;0.0;0.2;0.1;0.0;18.7;;17.5;20.5;
207;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 1 ouder buitenl.;2006, vrijdag 29 september;0.2;0.0;0.2;0.1;0.0;24.9;;23.2;28.2;
208;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 1 ouder buitenl.;2007, vrijdag 28 september;0.2;0.0;0.2;0.1;0.0;27.0;;24.4;28.8;
209;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 1 ouder buitenl.;2008, vrijdag 26 september;0.2;0.0;0.2;0.2;0.1;27.5;;24.9;31.0;8.3
210;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 2 ouders buitenl.;1999, vrijdag 24 september;0.7;0.0;0.7;0.5;0.2;13.5;;13.3;16.3;6.7
211;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 2 ouders buitenl.;2000, vrijdag 29 september;0.9;0.0;0.9;0.6;0.3;14.6;;14.2;16.5;9.0
212;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 2 ouders buitenl.;2001, vrijdag 28 september;1.2;0.0;1.2;0.8;0.4;13.3;;13.0;15.8;6.8
213;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 2 ouders buitenl.;2002, vrijdag 27 september;1.4;0.0;1.3;0.9;0.4;12.9;;12.4;15.4;5.4
214;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 2 ouders buitenl.;2003, vrijdag 26 september;1.6;0.0;1.5;1.1;0.4;12.0;;11.4;14.4;3.8
215;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 2 ouders buitenl.;2004, vrijdag 24 september;1.7;0.0;1.7;1.2;0.5;10.0;;9.5;12.5;1.3
216;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 2 ouders buitenl.;2005, vrijdag 30 september;1.8;0.1;1.8;1.3;0.5;11.4;34.8;10.4;12.6;5.0
217;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 2 ouders buitenl.;2006, vrijdag 29 september;2.3;0.1;2.2;1.5;0.7;16.2;38.9;14.8;18.2;7.4
218;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 2 ouders buitenl.;2007, vrijdag 28 september;2.8;0.2;2.6;1.9;0.7;17.4;38.8;16.0;19.6;6.7
219;Totaal mannen en vrouwen;0;0;Turkije, 2e generatie 2 ouders buitenl.;2008, vrijdag 26 september;3.2;0.2;3.0;2.2;0.8;18.5;45.0;16.7;20.5;6.5
220;Totaal mannen en vrouwen;0;0;Marokko;1999, vrijdag 24 september;2.8;0.0;2.8;2.1;0.7;15.2;;15.0;17.9;6.1
221;Totaal mannen en vrouwen;0;0;Marokko;2000, vrijdag 29 september;3.3;0.1;3.3;2.5;0.8;19.0;30.6;18.8;21.0;11.5
222;Totaal mannen en vrouwen;0;0;Marokko;2001, vrijdag 28 september;4.0;0.1;3.9;3.0;0.9;16.6;34.4;16.3;19.0;7.2
223;Totaal mannen en vrouwen;0;0;Marokko;2002, vrijdag 27 september;4.3;0.1;4.2;3.3;0.9;17.6;41.0;17.1;19.9;6.8
224;Totaal mannen en vrouwen;0;0;Marokko;2003, vrijdag 26 september;4.6;0.1;4.5;3.5;1.0;16.2;45.8;15.6;18.8;4.1
225;Totaal mannen en vrouwen;0;0;Marokko;2004, vrijdag 24 september;4.7;0.1;4.6;3.6;1.0;14.8;44.9;14.1;16.9;4.0
226;Totaal mannen en vrouwen;0;0;Marokko;2005, vrijdag 30 september;4.9;0.1;4.7;3.7;1.0;15.6;42.8;14.9;17.5;5.4
227;Totaal mannen en vrouwen;0;0;Marokko;2006, vrijdag 29 september;5.5;0.2;5.4;4.1;1.3;18.1;46.3;17.1;20.4;6.9
228;Totaal mannen en vrouwen;0;0;Marokko;2007, vrijdag 28 september;6.6;0.2;6.4;4.9;1.4;19.7;45.3;18.8;21.9;8.3
229;Totaal mannen en vrouwen;0;0;Marokko;2008, vrijdag 26 september;7.2;0.3;6.9;5.3;1.6;21.2;48.8;20.0;23.1;9.5
230;Totaal mannen en vrouwen;0;0;Marokko, 1e generatie;1999, vrijdag 24 september;2.6;0.0;2.5;1.9;0.6;15.5;;15.3;18.3;6.1
231;Totaal mannen en vrouwen;0;0;Marokko, 1e generatie;2000, vrijdag 29 september;3.0;0.0;3.0;2.3;0.7;19.4;;19.2;21.8;10.7
232;Totaal mannen en vrouwen;0;0;Marokko, 1e generatie;2001, vrijdag 28 september;3.6;0.1;3.5;2.7;0.8;17.1;33.9;16.9;19.6;7.3
233;Totaal mannen en vrouwen;0;0;Marokko, 1e generatie;2002, vrijdag 27 september;3.7;0.1;3.7;2.9;0.8;17.9;42.8;17.5;20.2;7.1
234;Totaal mannen en vrouwen;0;0;Marokko, 1e generatie;2003, vrijdag 26 september;4.0;0.1;3.9;3.1;0.8;16.8;45.7;16.3;19.5;4.3
235;Totaal mannen en vrouwen;0;0;Marokko, 1e generatie;2004, vrijdag 24 september;4.0;0.1;4.0;3.1;0.8;15.3;45.6;14.7;17.6;3.4
236;Totaal mannen en vrouwen;0;0;Marokko, 1e generatie;2005, vrijdag 30 september;4.1;0.1;4.0;3.2;0.8;15.9;43.7;15.2;17.7;5.4
237;Totaal mannen en vrouwen;0;0;Marokko, 1e generatie;2006, vrijdag 29 september;4.5;0.1;4.4;3.4;1.0;18.9;48.4;17.9;21.3;6.7
238;Totaal mannen en vrouwen;0;0;Marokko, 1e generatie;2007, vrijdag 28 september;5.3;0.2;5.1;4.0;1.1;20.4;45.2;19.6;22.5;8.8
239;Totaal mannen en vrouwen;0;0;Marokko, 1e generatie;2008, vrijdag 26 september;5.7;0.2;5.5;4.3;1.2;21.7;48.9;20.7;23.6;10.3
240;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie;1999, vrijdag 24 september;0.2;0.0;0.2;0.2;0.1;12.2;;11.7;13.9;6.2
241;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie;2000, vrijdag 29 september;0.4;0.0;0.3;0.3;0.1;15.5;;15.2;14.4;17.6
242;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie;2001, vrijdag 28 september;0.4;0.0;0.4;0.3;0.1;12.7;;12.0;14.2;6.1
243;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie;2002, vrijdag 27 september;0.5;0.0;0.5;0.4;0.1;15.0;;14.2;17.8;5.2
244;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie;2003, vrijdag 26 september;0.6;0.0;0.6;0.4;0.2;11.8;;10.6;13.5;3.2
245;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie;2004, vrijdag 24 september;0.7;0.0;0.7;0.5;0.2;11.9;;11.0;12.7;6.4
246;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie;2005, vrijdag 30 september;0.8;0.0;0.8;0.6;0.2;14.2;;13.3;16.2;5.2
247;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie;2006, vrijdag 29 september;1.0;0.0;1.0;0.7;0.3;14.6;;13.4;15.8;7.6
248;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie;2007, vrijdag 28 september;1.3;0.1;1.2;0.9;0.3;17.2;45.6;15.6;19.0;6.4
249;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie;2008, vrijdag 26 september;1.5;0.1;1.4;1.1;0.4;19.1;48.5;17.3;21.0;6.9
250;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 1 ouder buitenl.;1999, vrijdag 24 september;0.1;0.0;0.1;0.0;0.0;14.4;;12.8;;
251;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 1 ouder buitenl.;2000, vrijdag 29 september;0.1;0.0;0.1;0.1;0.0;18.6;;17.8;22.1;
252;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 1 ouder buitenl.;2001, vrijdag 28 september;0.1;0.0;0.1;0.1;0.0;19.1;;17.5;20.5;
253;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 1 ouder buitenl.;2002, vrijdag 27 september;0.1;0.0;0.1;0.1;0.0;20.3;;18.3;24.1;
254;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 1 ouder buitenl.;2003, vrijdag 26 september;0.1;0.0;0.1;0.1;0.0;20.0;;16.8;22.1;
255;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 1 ouder buitenl.;2004, vrijdag 24 september;0.1;0.0;0.1;0.1;0.0;20.5;;18.0;20.0;
256;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 1 ouder buitenl.;2005, vrijdag 30 september;0.1;0.0;0.1;0.1;0.0;22.9;;19.9;23.2;
257;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 1 ouder buitenl.;2006, vrijdag 29 september;0.2;0.0;0.2;0.1;0.0;23.2;;19.7;22.9;
258;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 1 ouder buitenl.;2007, vrijdag 28 september;0.2;0.0;0.2;0.1;0.0;25.0;;20.5;25.7;
259;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 1 ouder buitenl.;2008, vrijdag 26 september;0.2;0.0;0.2;0.2;0.0;26.9;;22.5;26.8;
260;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 2 ouders buitenl.;1999, vrijdag 24 september;0.2;0.0;0.2;0.1;0.1;11.4;;11.4;13.7;6.5
261;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 2 ouders buitenl.;2000, vrijdag 29 september;0.3;0.0;0.3;0.2;0.1;14.5;;14.4;11.9;21.3
262;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 2 ouders buitenl.;2001, vrijdag 28 september;0.3;0.0;0.3;0.2;0.1;10.8;;10.5;12.4;6.0
263;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 2 ouders buitenl.;2002, vrijdag 27 september;0.4;0.0;0.4;0.3;0.1;13.5;;13.1;16.1;5.3
264;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 2 ouders buitenl.;2003, vrijdag 26 september;0.5;0.0;0.5;0.3;0.1;9.8;;9.1;11.6;2.6
265;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 2 ouders buitenl.;2004, vrijdag 24 september;0.6;0.0;0.6;0.4;0.2;10.0;;9.5;11.1;5.2
266;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 2 ouders buitenl.;2005, vrijdag 30 september;0.6;0.0;0.6;0.4;0.2;12.3;;11.9;14.6;5.0
267;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 2 ouders buitenl.;2006, vrijdag 29 september;0.8;0.0;0.8;0.6;0.2;12.8;;12.1;14.2;7.2
268;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 2 ouders buitenl.;2007, vrijdag 28 september;1.1;0.0;1.0;0.8;0.3;15.6;;14.7;17.7;6.8
269;Totaal mannen en vrouwen;0;0;Marokko, 2e generatie, 2 ouders buitenl.;2008, vrijdag 26 september;1.3;0.1;1.2;0.9;0.3;17.7;42.2;16.4;19.9;7.3
270;Totaal mannen en vrouwen;0;0;Suriname;1999, vrijdag 24 september;6.4;0.4;6.0;4.2;1.8;19.5;39.5;18.1;22.4;7.7
271;Totaal mannen en vrouwen;0;0;Suriname;2000, vrijdag 29 september;7.1;0.5;6.7;4.8;1.9;21.7;41.9;20.3;24.8;9.0
272;Totaal mannen en vrouwen;0;0;Suriname;2001, vrijdag 28 september;7.8;0.5;7.3;5.3;2.0;21.2;43.5;19.7;24.1;8.0
273;Totaal mannen en vrouwen;0;0;Suriname;2002, vrijdag 27 september;7.9;0.6;7.4;5.5;1.9;22.6;45.9;20.8;25.4;7.8
274;Totaal mannen en vrouwen;0;0;Suriname;2003, vrijdag 26 september;8.1;0.6;7.4;5.5;1.9;21.8;46.7;19.7;24.4;6.2
275;Totaal mannen en vrouwen;0;0;Suriname;2004, vrijdag 24 september;7.9;0.6;7.3;5.6;1.7;21.7;47.0;19.5;23.6;6.1
276;Totaal mannen en vrouwen;0;0;Suriname;2005, vrijdag 30 september;8.3;0.7;7.6;5.7;1.9;22.4;49.4;20.0;24.3;7.1
277;Totaal mannen en vrouwen;0;0;Suriname;2006, vrijdag 29 september;9.1;0.9;8.2;6.0;2.2;27.3;59.5;23.8;28.4;11.3
278;Totaal mannen en vrouwen;0;0;Suriname;2007, vrijdag 28 september;10.2;1.0;9.2;6.8;2.4;27.6;54.4;24.5;29.1;12.0
279;Totaal mannen en vrouwen;0;0;Suriname;2008, vrijdag 26 september;11.1;1.1;10.0;7.4;2.6;28.3;55.0;25.3;29.9;11.9
280;Totaal mannen en vrouwen;0;0;Suriname, 1e generatie;1999, vrijdag 24 september;5.2;0.3;4.9;3.5;1.4;19.1;38.9;18.0;22.2;7.7
281;Totaal mannen en vrouwen;0;0;Suriname, 1e generatie;2000, vrijdag 29 september;5.7;0.3;5.4;3.9;1.5;21.3;41.7;20.1;24.5;9.2
282;Totaal mannen en vrouwen;0;0;Suriname, 1e generatie;2001, vrijdag 28 september;6.2;0.4;5.8;4.3;1.6;21.4;44.1;20.0;24.5;8.0
283;Totaal mannen en vrouwen;0;0;Suriname, 1e generatie;2002, vrijdag 27 september;6.2;0.4;5.8;4.3;1.5;22.8;45.7;21.2;25.7;7.8
284;Totaal mannen en vrouwen;0;0;Suriname, 1e generatie;2003, vrijdag 26 september;6.3;0.4;5.8;4.4;1.5;21.9;47.2;19.9;24.5;6.4
285;Totaal mannen en vrouwen;0;0;Suriname, 1e generatie;2004, vrijdag 24 september;6.1;0.5;5.6;4.3;1.3;22.1;47.5;20.1;24.0;6.4
286;Totaal mannen en vrouwen;0;0;Suriname, 1e generatie;2005, vrijdag 30 september;6.3;0.5;5.8;4.4;1.4;22.6;49.3;20.5;24.5;7.5
287;Totaal mannen en vrouwen;0;0;Suriname, 1e generatie;2006, vrijdag 29 september;6.8;0.6;6.1;4.5;1.6;27.6;61.8;24.1;28.8;11.0
288;Totaal mannen en vrouwen;0;0;Suriname, 1e generatie;2007, vrijdag 28 september;7.5;0.7;6.8;5.0;1.8;27.8;54.4;25.0;29.3;12.9
289;Totaal mannen en vrouwen;0;0;Suriname, 1e generatie;2008, vrijdag 26 september;8.0;0.8;7.2;5.5;1.8;28.6;54.8;25.7;30.1;12.1
290;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie;1999, vrijdag 24 september;1.2;0.1;1.1;0.8;0.3;21.0;40.7;18.6;23.4;7.9
291;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie;2000, vrijdag 29 september;1.4;0.1;1.3;0.9;0.4;22.9;42.4;20.9;26.0;8.0
292;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie;2001, vrijdag 28 september;1.6;0.2;1.5;1.1;0.4;20.6;42.1;18.4;22.7;8.1
293;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie;2002, vrijdag 27 september;1.7;0.2;1.6;1.1;0.4;22.0;46.4;19.3;24.0;7.6
294;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie;2003, vrijdag 26 september;1.8;0.2;1.6;1.2;0.5;21.7;45.6;19.0;24.1;5.6
295;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie;2004, vrijdag 24 september;1.9;0.2;1.7;1.2;0.4;20.5;45.7;17.6;22.3;5.1
296;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie;2005, vrijdag 30 september;2.0;0.2;1.8;1.3;0.5;21.9;49.7;18.4;23.3;6.0
297;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie;2006, vrijdag 29 september;2.3;0.3;2.1;1.4;0.6;26.3;54.0;22.7;27.4;11.9
298;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie;2007, vrijdag 28 september;2.7;0.3;2.4;1.7;0.7;26.8;54.6;23.2;28.4;9.6
299;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie;2008, vrijdag 26 september;3.1;0.3;2.7;1.9;0.8;27.6;55.4;24.1;29.4;11.3
300;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie, 1 ouder buitenl.;1999, vrijdag 24 september;0.8;0.1;0.7;0.5;0.2;23.4;41.4;20.5;25.3;9.1
301;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie, 1 ouder buitenl.;2000, vrijdag 29 september;0.8;0.1;0.7;0.5;0.2;26.7;43.8;24.3;29.1;9.9
302;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie, 1 ouder buitenl.;2001, vrijdag 28 september;0.9;0.1;0.8;0.6;0.2;23.5;42.9;20.9;25.7;8.0
303;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie, 1 ouder buitenl.;2002, vrijdag 27 september;0.9;0.1;0.8;0.6;0.2;25.7;47.0;22.6;27.5;9.0
304;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie, 1 ouder buitenl.;2003, vrijdag 26 september;1.0;0.1;0.9;0.7;0.2;25.1;47.2;21.7;26.0;8.4
305;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie, 1 ouder buitenl.;2004, vrijdag 24 september;1.0;0.1;0.9;0.7;0.2;24.2;47.3;20.7;24.7;7.8
306;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie, 1 ouder buitenl.;2005, vrijdag 30 september;1.1;0.1;0.9;0.7;0.2;24.9;52.5;20.5;25.1;7.8
307;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie, 1 ouder buitenl.;2006, vrijdag 29 september;1.2;0.2;1.1;0.8;0.3;29.7;55.7;25.4;29.2;14.6
308;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie, 1 ouder buitenl.;2007, vrijdag 28 september;1.3;0.2;1.2;0.9;0.3;30.3;54.5;26.2;30.9;11.7
309;Totaal mannen en vrouwen;0;0;Suriname, 2e generatie, 1 ouder buitenl.;2008, vrijdag 26 september;1.5;0.2;1.3;0.9;0.3;31.8;58.7;27.3;32.0;14.4
310;Totaal mannen en vrouwen;0;0;Suriname, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.5;0.0;0.5;0.3;0.2;17.3;;16.0;20.7;6.5
311;Totaal mannen en vrouwen;0;0;Suriname, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.6;0.0;0.6;0.4;0.2;17.8;;16.5;21.6;6.2
312;Totaal mannen en vrouwen;0;0;Suriname, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.7;0.0;0.7;0.5;0.2;17.0;;15.5;19.0;8.2
313;Totaal mannen en vrouwen;0;0;Suriname, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.8;0.0;0.7;0.5;0.2;17.4;;15.6;19.9;6.2
314;Totaal mannen en vrouwen;0;0;Suriname, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.8;0.1;0.8;0.5;0.2;17.5;41.8;15.8;21.6;3.2
315;Totaal mannen en vrouwen;0;0;Suriname, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;0.9;0.1;0.8;0.6;0.2;16.3;42.2;14.4;19.4;2.9
316;Totaal mannen en vrouwen;0;0;Suriname, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;0.9;0.1;0.8;0.6;0.3;18.4;44.2;16.1;21.3;4.2
317;Totaal mannen en vrouwen;0;0;Suriname, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;1.1;0.1;1.0;0.7;0.3;22.5;50.7;20.0;25.3;9.8
318;Totaal mannen en vrouwen;0;0;Suriname, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;1.4;0.1;1.3;0.9;0.4;23.3;54.7;20.4;25.9;8.0
319;Totaal mannen en vrouwen;0;0;Suriname, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;1.6;0.1;1.5;1.0;0.5;23.8;50.2;21.4;27.1;8.9
320;Totaal mannen en vrouwen;0;0;Antillen;1999, vrijdag 24 september;1.5;0.2;1.4;1.0;0.4;20.9;44.3;18.3;23.8;6.3
321;Totaal mannen en vrouwen;0;0;Antillen;2000, vrijdag 29 september;1.8;0.2;1.6;1.1;0.5;21.2;44.4;18.7;23.9;7.4
