ID;Geslacht;Leeftijd;HoogstBehaaldOpleidingsniveau;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;k_12Tot20UurPerWeek_13;k_20Tot35UurPerWeek_14;k_20Tot28UurPerWeek_15;k_28Tot35UurPerWeek_16;Voltijd_17;WerklozeBeroepsbevolking_18;Werkloosheidspercentage_19;NietBeroepsbevolking_20;BrutoArbeidsparticipatie_21;NettoArbeidsparticipatie_22
94;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2003 2e kwartaal;4691.0;2020.0;1835.0;1626.0;1394.0;233.0;209.0;128.0;66.0;14.0;0.0;686.0;229.0;457.0;253.0;204.0;1149.0;185.0;9.2;2671.0;43.1;39.1
95;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2003 3e kwartaal;4604.0;2040.0;1854.0;1658.0;1389.0;269.0;196.0;125.0;61.0;10.0;0.0;703.0;222.0;481.0;259.0;222.0;1151.0;186.0;9.1;2564.0;44.3;40.3
96;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2003 4e kwartaal;4575.0;1940.0;1763.0;1572.0;1349.0;223.0;191.0;121.0;60.0;10.0;0.0;658.0;216.0;442.0;235.0;207.0;1105.0;177.0;9.1;2635.0;42.4;38.5
97;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2003;4650.0;2006.0;1827.0;1625.0;1385.0;240.0;202.0;127.0;64.0;11.0;0.0;680.0;223.0;457.0;248.0;209.0;1148.0;178.0;8.9;2644.0;43.1;39.3
98;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2004 1e kwartaal;4541.0;1937.0;1731.0;1542.0;1329.0;213.0;189.0;115.0;62.0;11.0;0.0;653.0;208.0;445.0;243.0;202.0;1078.0;206.0;10.6;2604.0;42.7;38.1
99;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2004 2e kwartaal;4508.0;1940.0;1724.0;1529.0;1312.0;216.0;196.0;120.0;64.0;12.0;0.0;659.0;215.0;444.0;248.0;196.0;1066.0;216.0;11.1;2568.0;43.0;38.2
100;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2004 3e kwartaal;4401.0;1932.0;1745.0;1554.0;1303.0;252.0;191.0;118.0;61.0;11.0;0.0;663.0;218.0;445.0;248.0;197.0;1082.0;187.0;9.7;2469.0;43.9;39.6
101;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2004 4e kwartaal;4390.0;1850.0;1658.0;1466.0;1266.0;200.0;191.0;114.0;67.0;10.0;0.0;622.0;203.0;419.0;233.0;186.0;1036.0;192.0;10.4;2540.0;42.1;37.8
102;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2004;4460.0;1915.0;1715.0;1523.0;1303.0;220.0;192.0;117.0;63.0;11.0;0.0;649.0;211.0;438.0;243.0;195.0;1065.0;200.0;10.5;2545.0;42.9;38.4
103;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2005 1e kwartaal;4408.0;1844.0;1633.0;1436.0;1238.0;198.0;197.0;122.0;65.0;9.0;0.0;620.0;212.0;408.0;232.0;176.0;1013.0;210.0;11.4;2564.0;41.8;37.1
104;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2005 2e kwartaal;4402.0;1870.0;1654.0;1454.0;1234.0;220.0;200.0;121.0;66.0;13.0;0.0;634.0;220.0;414.0;231.0;183.0;1020.0;216.0;11.6;2532.0;42.5;37.6
105;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2005 3e kwartaal;4297.0;1860.0;1671.0;1472.0;1214.0;258.0;198.0;120.0;69.0;9.0;0.0;648.0;216.0;432.0;238.0;195.0;1022.0;190.0;10.2;2436.0;43.3;38.9
106;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2005 4e kwartaal;4299.0;1814.0;1636.0;1437.0;1208.0;228.0;199.0;123.0;68.0;9.0;0.0;621.0;211.0;410.0;219.0;191.0;1015.0;178.0;9.8;2485.0;42.2;38.1
107;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2005;4351.0;1847.0;1648.0;1450.0;1224.0;226.0;199.0;121.0;67.0;10.0;0.0;631.0;215.0;416.0;230.0;186.0;1017.0;199.0;10.8;2504.0;42.4;37.9
108;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2006 1e kwartaal;4287.0;1791.0;1601.0;1400.0;1176.0;224.0;201.0;124.0;66.0;11.0;0.0;611.0;210.0;401.0;216.0;185.0;990.0;190.0;10.6;2496.0;41.8;37.3
109;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2006 2e kwartaal;4308.0;1814.0;1641.0;1437.0;1191.0;246.0;204.0;125.0;67.0;11.0;0.0;625.0;214.0;410.0;219.0;191.0;1017.0;173.0;9.6;2494.0;42.1;38.1
110;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2006 3e kwartaal;4250.0;1829.0;1666.0;1451.0;1173.0;278.0;215.0;135.0;69.0;11.0;0.0;638.0;212.0;426.0;231.0;195.0;1028.0;163.0;8.9;2421.0;43.0;39.2
111;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2006 4e kwartaal;4271.0;1812.0;1654.0;1442.0;1179.0;262.0;212.0;135.0;66.0;11.0;0.0;624.0;208.0;416.0;225.0;191.0;1030.0;158.0;8.7;2458.0;42.4;38.7
112;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2006;4279.0;1812.0;1640.0;1432.0;1180.0;253.0;208.0;130.0;67.0;11.0;0.0;624.0;211.0;413.0;223.0;191.0;1016.0;171.0;9.4;2467.0;42.3;38.3
113;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2007 1e kwartaal;4285.0;1809.0;1645.0;1435.0;1180.0;256.0;209.0;132.0;65.0;12.0;0.0;631.0;217.0;414.0;226.0;189.0;1013.0;164.0;9.1;2476.0;42.2;38.4
114;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2007 2e kwartaal;4237.0;1807.0;1654.0;1444.0;1158.0;287.0;210.0;132.0;64.0;14.0;0.0;662.0;235.0;428.0;233.0;195.0;991.0;153.0;8.5;2430.0;42.7;39.0
115;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2007 3e kwartaal;4135.0;1822.0;1684.0;1482.0;1157.0;325.0;202.0;125.0;66.0;11.0;0.0;674.0;230.0;444.0;249.0;195.0;1010.0;138.0;7.6;2313.0;44.1;40.7
116;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2007 4e kwartaal;4134.0;1785.0;1650.0;1449.0;1164.0;285.0;201.0;130.0;61.0;11.0;0.0;659.0;228.0;431.0;236.0;195.0;991.0;134.0;7.5;2350.0;43.2;39.9
117;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2007;4198.0;1806.0;1658.0;1453.0;1165.0;288.0;206.0;130.0;64.0;12.0;0.0;657.0;227.0;429.0;236.0;193.0;1002.0;147.0;8.2;2392.0;43.0;39.5
118;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2008 1e kwartaal;4205.0;1830.0;1684.0;1470.0;1174.0;296.0;214.0;141.0;61.0;12.0;0.0;678.0;235.0;443.0;241.0;202.0;1005.0;146.0;8.0;2375.0;43.5;40.0
119;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2008 2e kwartaal;4243.0;1873.0;1727.0;1500.0;1184.0;316.0;226.0;151.0;65.0;10.0;0.0;700.0;248.0;452.0;247.0;206.0;1027.0;146.0;7.8;2370.0;44.1;40.7
120;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2008 3e kwartaal;4188.0;1899.0;1775.0;1540.0;1211.0;329.0;235.0;158.0;65.0;12.0;0.0;701.0;234.0;466.0;259.0;207.0;1074.0;124.0;6.5;2289.0;45.3;42.4
121;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2008 4e kwartaal;4220.0;1875.0;1753.0;1522.0;1213.0;309.0;231.0;160.0;61.0;10.0;0.0;698.0;225.0;472.0;254.0;218.0;1055.0;122.0;6.5;2345.0;44.4;41.5
122;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2008;4214.0;1869.0;1735.0;1508.0;1196.0;312.0;227.0;153.0;63.0;11.0;0.0;694.0;236.0;458.0;250.0;208.0;1040.0;135.0;7.2;2345.0;44.4;41.2
123;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2009 1e kwartaal;4217.0;1862.0;1720.0;1495.0;1206.0;289.0;225.0;153.0;63.0;10.0;0.0;690.0;219.0;471.0;255.0;216.0;1030.0;142.0;7.6;2355.0;44.2;40.8
124;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2009 2e kwartaal;4238.0;1887.0;1726.0;1498.0;1194.0;305.0;228.0;157.0;62.0;10.0;0.0;714.0;236.0;478.0;261.0;217.0;1012.0;160.0;8.5;2352.0;44.5;40.7
125;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2009 3e kwartaal;4126.0;1863.0;1703.0;1485.0;1172.0;314.0;218.0;147.0;61.0;10.0;0.0;705.0;220.0;485.0;267.0;218.0;998.0;160.0;8.6;2263.0;45.1;41.3
126;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2009 4e kwartaal;4134.0;1783.0;1626.0;1405.0;1135.0;270.0;221.0;149.0;63.0;10.0;0.0;663.0;206.0;457.0;243.0;214.0;964.0;157.0;8.8;2351.0;43.1;39.3
127;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2009;4179.0;1849.0;1694.0;1471.0;1177.0;294.0;223.0;151.0;62.0;10.0;0.0;693.0;220.0;473.0;256.0;216.0;1001.0;155.0;8.4;2330.0;44.2;40.5
128;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2010 1e kwartaal;4129.0;1757.0;1567.0;1350.0;1100.0;250.0;217.0;148.0;60.0;10.0;0.0;653.0;214.0;439.0;241.0;198.0;914.0;189.0;10.8;2373.0;42.5;38.0
129;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2010 2e kwartaal;4123.0;1767.0;1589.0;1370.0;1095.0;275.0;219.0;154.0;56.0;8.0;0.0;670.0;215.0;454.0;256.0;198.0;919.0;178.0;10.1;2355.0;42.9;38.5
130;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2010 3e kwartaal;4081.0;1803.0;1638.0;1410.0;1097.0;313.0;228.0;151.0;64.0;12.0;0.0;675.0;213.0;462.0;260.0;202.0;963.0;165.0;9.1;2278.0;44.2;40.1
131;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2010 4e kwartaal;4178.0;1810.0;1658.0;1431.0;1153.0;278.0;227.0;148.0;66.0;13.0;0.0;691.0;216.0;476.0;266.0;210.0;966.0;152.0;8.4;2368.0;43.3;39.7
132;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2010;4128.0;1784.0;1613.0;1390.0;1111.0;279.0;223.0;150.0;61.0;11.0;0.0;672.0;214.0;458.0;256.0;202.0;941.0;171.0;9.6;2344.0;43.2;39.1
133;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2011 1e kwartaal;4214.0;1800.0;1646.0;1417.0;1162.0;255.0;228.0;149.0;65.0;15.0;0.0;688.0;215.0;473.0;260.0;213.0;958.0;154.0;8.6;2414.0;42.7;39.1
134;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2011 2e kwartaal;4261.0;1850.0;1691.0;1460.0;1172.0;288.0;231.0;153.0;64.0;14.0;0.0;705.0;234.0;471.0;257.0;214.0;986.0;158.0;8.6;2411.0;43.4;39.7
135;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2011 3e kwartaal;4134.0;1843.0;1686.0;1442.0;1143.0;300.0;244.0;161.0;69.0;14.0;0.0;698.0;224.0;474.0;260.0;214.0;988.0;157.0;8.5;2290.0;44.6;40.8
136;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2011 4e kwartaal;4131.0;1805.0;1638.0;1404.0;1132.0;272.0;234.0;154.0;65.0;15.0;0.0;680.0;214.0;466.0;256.0;210.0;958.0;167.0;9.3;2326.0;43.7;39.6
137;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2011;4185.0;1825.0;1665.0;1431.0;1152.0;279.0;234.0;154.0;66.0;14.0;0.0;693.0;222.0;471.0;258.0;213.0;973.0;159.0;8.7;2360.0;43.6;39.8
138;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2012 1e kwartaal;4153.0;1781.0;1595.0;1356.0;1100.0;256.0;239.0;159.0;69.0;12.0;0.0;666.0;209.0;456.0;251.0;206.0;929.0;186.0;10.4;2373.0;42.9;38.4
139;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2012 2e kwartaal;4155.0;1805.0;1610.0;1368.0;1100.0;268.0;242.0;161.0;66.0;14.0;0.0;684.0;221.0;462.0;252.0;210.0;926.0;196.0;10.8;2349.0;43.5;38.7
140;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2012 3e kwartaal;4091.0;1803.0;1609.0;1382.0;1088.0;295.0;227.0;156.0;61.0;10.0;0.0;692.0;221.0;471.0;258.0;213.0;918.0;193.0;10.7;2288.0;44.1;39.3
141;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2012 4e kwartaal;4087.0;1755.0;1564.0;1347.0;1082.0;266.0;216.0;146.0;60.0;10.0;0.0;680.0;204.0;477.0;255.0;221.0;883.0;191.0;10.9;2332.0;42.9;38.3
142;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2012;4121.0;1786.0;1594.0;1363.0;1092.0;271.0;231.0;155.0;64.0;12.0;0.0;680.0;214.0;467.0;254.0;213.0;914.0;191.0;10.7;2336.0;43.3;38.7
143;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2013 1e kwartaal;3873.0;1609.0;1397.0;1205.0;961.0;244.0;193.0;133.0;52.0;8.0;0.0;635.0;192.0;443.0;249.0;194.0;763.0;212.0;13.1;2264.0;41.5;36.1
144;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2013 2e kwartaal;3863.0;1632.0;1413.0;1220.0;965.0;255.0;193.0;131.0;54.0;9.0;0.0;639.0;196.0;442.0;250.0;192.0;775.0;218.0;13.4;2232.0;42.2;36.6
145;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2013 3e kwartaal;3864.0;1684.0;1456.0;1247.0;961.0;287.0;209.0;144.0;54.0;11.0;0.0;656.0;200.0;456.0;258.0;198.0;800.0;228.0;13.5;2180.0;43.6;37.7
146;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2013 4e kwartaal;3906.0;1617.0;1404.0;1192.0;931.0;261.0;212.0;147.0;56.0;9.0;0.0;628.0;194.0;434.0;238.0;197.0;775.0;213.0;13.2;2290.0;41.4;35.9
147;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2013;3877.0;1635.0;1418.0;1216.0;954.0;262.0;202.0;139.0;54.0;9.0;0.0;639.0;196.0;444.0;249.0;195.0;778.0;218.0;13.3;2241.0;42.2;36.6
148;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2014 1e kwartaal;3944.0;1601.0;1358.0;1153.0;908.0;246.0;205.0;143.0;53.0;8.0;0.0;604.0;186.0;418.0;235.0;183.0;754.0;243.0;15.2;2343.0;40.6;34.4
149;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2014 2e kwartaal;3921.0;1607.0;1370.0;1155.0;892.0;263.0;214.0;149.0;58.0;8.0;0.0;615.0;198.0;417.0;231.0;186.0;755.0;238.0;14.8;2313.0;41.0;34.9
150;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2014 3e kwartaal;3832.0;1602.0;1386.0;1179.0;886.0;293.0;207.0;142.0;57.0;9.0;0.0;614.0;188.0;426.0;233.0;192.0;773.0;216.0;13.5;2230.0;41.8;36.2
151;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2014 4e kwartaal;3860.0;1571.0;1365.0;1156.0;889.0;266.0;209.0;147.0;55.0;7.0;0.0;602.0;191.0;410.0;219.0;192.0;763.0;206.0;13.1;2289.0;40.7;35.4
152;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2014;3889.0;1595.0;1370.0;1161.0;894.0;267.0;209.0;145.0;56.0;8.0;0.0;609.0;191.0;418.0;229.0;188.0;761.0;226.0;14.1;2294.0;41.0;35.2
153;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2015 1e kwartaal;3910.0;1578.0;1344.0;1133.0;882.0;252.0;210.0;151.0;51.0;8.0;0.0;598.0;191.0;408.0;223.0;184.0;746.0;234.0;14.8;2332.0;40.4;34.4
154;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2015 2e kwartaal;3881.0;1591.0;1355.0;1146.0;872.0;273.0;209.0;153.0;48.0;8.0;0.0;595.0;194.0;400.0;224.0;176.0;760.0;236.0;14.9;2289.0;41.0;34.9
155;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2015 3e kwartaal;3801.0;1587.0;1390.0;1173.0;866.0;307.0;217.0;157.0;50.0;9.0;0.0;613.0;205.0;409.0;231.0;177.0;777.0;197.0;12.4;2213.0;41.8;36.6
156;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2015 4e kwartaal;3824.0;1557.0;1366.0;1144.0;856.0;287.0;223.0;163.0;51.0;9.0;0.0;595.0;192.0;403.0;229.0;174.0;772.0;190.0;12.2;2267.0;40.7;35.7
157;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2015;3854.0;1578.0;1364.0;1149.0;869.0;280.0;215.0;156.0;50.0;9.0;0.0;600.0;195.0;405.0;227.0;178.0;764.0;215.0;13.6;2275.0;41.0;35.4
158;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2016 1e kwartaal;3847.0;1527.0;1334.0;1115.0;845.0;270.0;218.0;159.0;51.0;8.0;0.0;598.0;198.0;400.0;217.0;183.0;735.0;194.0;12.7;2320.0;39.7;34.7
159;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2016 2e kwartaal;3853.0;1591.0;1397.0;1172.0;870.0;302.0;225.0;164.0;52.0;9.0;0.0;625.0;201.0;424.0;224.0;200.0;772.0;194.0;12.2;2262.0;41.3;36.3
160;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2016 3e kwartaal;3765.0;1564.0;1396.0;1175.0;843.0;332.0;221.0;159.0;53.0;8.0;0.0;612.0;196.0;417.0;225.0;192.0;784.0;168.0;10.7;2201.0;41.5;37.1
161;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2016 4e kwartaal;3777.0;1478.0;1326.0;1110.0;811.0;298.0;216.0;156.0;52.0;8.0;0.0;584.0;189.0;394.0;204.0;190.0;742.0;152.0;10.3;2300.0;39.1;35.1
162;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2016;3810.0;1540.0;1363.0;1143.0;842.0;301.0;220.0;160.0;52.0;8.0;0.0;605.0;196.0;409.0;217.0;191.0;758.0;177.0;11.5;2270.0;40.4;35.8
163;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2017 1e kwartaal;3771.0;1466.0;1314.0;1103.0;816.0;287.0;210.0;157.0;48.0;6.0;0.0;577.0;189.0;388.0;207.0;181.0;737.0;153.0;10.4;2304.0;38.9;34.8
164;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2017 2e kwartaal;3735.0;1464.0;1310.0;1107.0;796.0;311.0;203.0;152.0;48.0;4.0;0.0;584.0;188.0;396.0;222.0;174.0;726.0;154.0;10.5;2271.0;39.2;35.1
165;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2017 3e kwartaal;3658.0;1477.0;1346.0;1143.0;810.0;333.0;204.0;153.0;48.0;4.0;0.0;603.0;192.0;411.0;229.0;182.0;744.0;131.0;8.9;2181.0;40.4;36.8
166;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2017 4e kwartaal;3705.0;1445.0;1329.0;1122.0;818.0;305.0;207.0;156.0;46.0;4.0;0.0;597.0;187.0;410.0;224.0;185.0;732.0;116.0;8.0;2260.0;39.0;35.9
167;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2017;3717.0;1463.0;1325.0;1119.0;810.0;309.0;206.0;154.0;47.0;4.0;0.0;590.0;189.0;401.0;221.0;181.0;735.0;138.0;9.5;2254.0;39.4;35.6
168;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2018 1e kwartaal;3725.0;1461.0;1335.0;1130.0;831.0;299.0;205.0;154.0;47.0;5.0;0.0;606.0;188.0;418.0;228.0;190.0;729.0;126.0;8.6;2264.0;39.2;35.8
169;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2018 2e kwartaal;3729.0;1473.0;1357.0;1146.0;823.0;323.0;211.0;153.0;52.0;6.0;0.0;631.0;206.0;425.0;240.0;186.0;726.0;116.0;7.9;2256.0;39.5;36.4
170;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2018 3e kwartaal;3618.0;1489.0;1381.0;1178.0;831.0;347.0;203.0;146.0;51.0;6.0;0.0;639.0;199.0;440.0;236.0;204.0;742.0;108.0;7.3;2129.0;41.2;38.2
171;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2018 4e kwartaal;3627.0;1440.0;1343.0;1143.0;836.0;307.0;200.0;142.0;52.0;6.0;0.0;628.0;200.0;428.0;228.0;199.0;715.0;97.0;6.8;2187.0;39.7;37.0
172;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2018;3675.0;1466.0;1354.0;1149.0;830.0;319.0;205.0;149.0;50.0;6.0;0.0;626.0;198.0;428.0;233.0;195.0;728.0;112.0;7.6;2209.0;39.9;36.8
173;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2019 1e kwartaal;3675.0;1453.0;1345.0;1143.0;834.0;310.0;202.0;144.0;50.0;7.0;0.0;629.0;204.0;425.0;231.0;194.0;716.0;108.0;7.4;2222.0;39.5;36.6
174;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2019 2e kwartaal;3687.0;1477.0;1372.0;1167.0;834.0;334.0;204.0;142.0;54.0;7.0;0.0;651.0;208.0;443.0;229.0;214.0;720.0;105.0;7.1;2210.0;40.1;37.2
175;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2019 3e kwartaal;3555.0;1469.0;1370.0;1172.0;831.0;341.0;198.0;139.0;53.0;5.0;0.0;648.0;197.0;450.0;233.0;217.0;722.0;99.0;6.8;2086.0;41.3;38.5
176;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2019 4e kwartaal;3576.0;1448.0;1352.0;1143.0;833.0;310.0;209.0;147.0;55.0;6.0;0.0;628.0;193.0;435.0;226.0;209.0;723.0;96.0;6.7;2128.0;40.5;37.8
177;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2019;3623.0;1462.0;1360.0;1156.0;833.0;324.0;203.0;143.0;53.0;7.0;0.0;639.0;201.0;438.0;230.0;208.0;721.0;102.0;7.0;2161.0;40.3;37.5
178;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2020 1e kwartaal;3572.0;1423.0;1330.0;1134.0;847.0;287.0;196.0;137.0;54.0;6.0;0.0;635.0;192.0;444.0;221.0;223.0;695.0;93.0;6.5;2149.0;39.8;37.2
179;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2020 2e kwartaal;3478.0;1361.0;1250.0;1057.0;804.0;253.0;193.0;137.0;52.0;5.0;0.0;594.0;168.0;426.0;218.0;207.0;656.0;112.0;8.2;2117.0;39.1;35.9
180;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2020 3e kwartaal;3383.0;1358.0;1240.0;1061.0;806.0;254.0;179.0;127.0;47.0;4.0;0.0;589.0;171.0;417.0;223.0;194.0;651.0;118.0;8.7;2025.0;40.1;36.7
181;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2020 4e kwartaal;3377.0;1302.0;1203.0;1020.0;782.0;238.0;183.0;134.0;46.0;4.0;0.0;569.0;161.0;408.0;216.0;192.0;634.0;99.0;7.6;2074.0;38.6;35.6
182;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2020;3452.0;1361.0;1256.0;1068.0;810.0;258.0;188.0;134.0;50.0;5.0;0.0;597.0;173.0;424.0;220.0;204.0;659.0;105.0;7.7;2091.0;39.4;36.4
183;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2021 1e kwartaal;3362.0;1259.0;1165.0;991.0;766.0;224.0;175.0;125.0;45.0;5.0;0.0;565.0;165.0;400.0;213.0;187.0;600.0;94.0;7.4;2103.0;37.5;34.7
184;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2021 2e kwartaal;3301.0;1258.0;1161.0;987.0;761.0;226.0;174.0;128.0;43.0;4.0;0.0;578.0;185.0;393.0;201.0;193.0;583.0;97.0;7.7;2044.0;38.1;35.2
185;Totaal mannen en vrouwen;15 tot 75 jaar;1 Laag onderwijsniveau;2021 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;
186;Totaal mannen en vrouwen;15 tot 75 jaar;2 Middelbaar onderwijsniveau;2003 1e kwartaal;4799.0;3245.0;3080.0;2666.0;2367.0;299.0;413.0;232.0;157.0;25.0;0.0;1123.0;319.0;804.0;435.0;369.0;1956.0;165.0;5.1;1554.0;67.6;64.2
187;Totaal mannen en vrouwen;15 tot 75 jaar;2 Middelbaar onderwijsniveau;2003 2e kwartaal;4826.0;3279.0;3109.0;2701.0;2399.0;302.0;408.0;236.0;151.0;20.0;0.0;1143.0;330.0;813.0;443.0;370.0;1966.0;170.0;5.2;1547.0;67.9;64.4
