ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
1938;Onderbanken;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.0
1939;Onderbanken;Pensioen;0.9;21.6
1940;Oosterhout;Totaal particulier huishouden;21.8;31.5
1941;Oosterhout;Loon;12.3;35.0
1942;Oosterhout;Winst;1.8;42.1
1943;Oosterhout;Werkloosheid,bijstand,arbeidsongeschikt;1.8;18.9
1944;Oosterhout;Pensioen;5.7;23.2
1945;Oostflakkee;Totaal particulier huishouden;4.0;30.0
1946;Oostflakkee;Loon;2.2;34.7
1947;Oostflakkee;Winst;0.5;35.9
1948;Oostflakkee;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.5
1949;Oostflakkee;Pensioen;1.0;19.2
1950;Ooststellingwerf;Totaal particulier huishouden;10.5;27.6
1951;Ooststellingwerf;Loon;5.1;31.7
1952;Ooststellingwerf;Winst;1.4;32.7
1953;Ooststellingwerf;Werkloosheid,bijstand,arbeidsongeschikt;0.9;17.6
1954;Ooststellingwerf;Pensioen;3.0;20.8
1955;Oostzaan;Totaal particulier huishouden;3.7;34.6
1956;Oostzaan;Loon;2.0;39.0
1957;Oostzaan;Winst;0.5;39.6
1958;Oostzaan;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.2
1959;Oostzaan;Pensioen;1.0;24.1
1960;Opmeer;Totaal particulier huishouden;4.2;33.0
1961;Opmeer;Loon;2.2;35.7
1962;Opmeer;Winst;0.7;40.9
1963;Opmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.3
1964;Opmeer;Pensioen;1.0;21.7
1965;Opsterland;Totaal particulier huishouden;11.6;28.8
1966;Opsterland;Loon;5.9;32.5
1967;Opsterland;Winst;1.6;33.8
1968;Opsterland;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.1
1969;Opsterland;Pensioen;3.1;21.8
1970;Oss;Totaal particulier huishouden;30.5;31.0
1971;Oss;Loon;16.6;34.8
1972;Oss;Winst;2.9;40.0
1973;Oss;Werkloosheid,bijstand,arbeidsongeschikt;3.0;18.7
1974;Oss;Pensioen;7.4;22.8
1975;Oud-Beijerland;Totaal particulier huishouden;9.2;34.2
1976;Oud-Beijerland;Loon;5.6;37.8
1977;Oud-Beijerland;Winst;0.9;40.5
1978;Oud-Beijerland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.1
1979;Oud-Beijerland;Pensioen;2.2;24.5
1980;Oude IJsselstreek;Totaal particulier huishouden;15.7;28.9
1981;Oude IJsselstreek;Loon;8.4;32.7
1982;Oude IJsselstreek;Winst;1.8;36.3
1983;Oude IJsselstreek;Werkloosheid,bijstand,arbeidsongeschikt;1.3;19.8
1984;Oude IJsselstreek;Pensioen;4.1;20.5
1985;Ouder-Amstel;Totaal particulier huishouden;5.5;37.5
1986;Ouder-Amstel;Loon;3.0;40.5
1987;Ouder-Amstel;Winst;0.8;49.2
1988;Ouder-Amstel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.2
1989;Ouder-Amstel;Pensioen;1.3;25.2
1990;Ouderkerk;Totaal particulier huishouden;3.0;34.5
1991;Ouderkerk;Loon;1.6;37.6
1992;Ouderkerk;Winst;0.4;46.2
1993;Ouderkerk;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.3
1994;Ouderkerk;Pensioen;0.8;22.6
1995;Oudewater;Totaal particulier huishouden;3.8;35.7
1996;Oudewater;Loon;2.1;37.6
1997;Oudewater;Winst;0.6;45.1
1998;Oudewater;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.9
1999;Oudewater;Pensioen;0.9;23.3
2000;Overbetuwe;Totaal particulier huishouden;16.5;31.7
2001;Overbetuwe;Loon;9.6;35.3
2002;Overbetuwe;Winst;1.8;39.0
2003;Overbetuwe;Werkloosheid,bijstand,arbeidsongeschikt;1.1;18.6
2004;Overbetuwe;Pensioen;3.8;23.1
2005;Papendrecht;Totaal particulier huishouden;12.8;32.1
2006;Papendrecht;Loon;7.6;35.2
2007;Papendrecht;Winst;1.0;40.5
2008;Papendrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.3
2009;Papendrecht;Pensioen;3.3;24.5
2010;Pekela;Totaal particulier huishouden;5.5;24.9
2011;Pekela;Loon;2.8;29.7
2012;Pekela;Winst;0.4;32.5
2013;Pekela;Werkloosheid,bijstand,arbeidsongeschikt;0.8;17.5
2014;Pekela;Pensioen;1.5;18.3
2015;Pijnacker-Nootdorp;Totaal particulier huishouden;15.1;36.7
2016;Pijnacker-Nootdorp;Loon;9.5;38.9
2017;Pijnacker-Nootdorp;Winst;1.9;47.8
2018;Pijnacker-Nootdorp;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.5
2019;Pijnacker-Nootdorp;Pensioen;3.1;25.6
2020;Purmerend;Totaal particulier huishouden;32.5;30.1
2021;Purmerend;Loon;18.7;34.4
2022;Purmerend;Winst;2.8;35.7
2023;Purmerend;Werkloosheid,bijstand,arbeidsongeschikt;2.9;18.5
2024;Purmerend;Pensioen;7.8;22.2
2025;Putten;Totaal particulier huishouden;8.4;34.0
2026;Putten;Loon;4.3;36.2
2027;Putten;Winst;1.3;44.6
2028;Putten;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.5
2029;Putten;Pensioen;2.2;24.1
2030;Raalte;Totaal particulier huishouden;14.1;31.1
2031;Raalte;Loon;8.1;34.3
2032;Raalte;Winst;1.6;42.0
2033;Raalte;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.2
2034;Raalte;Pensioen;3.5;21.5
2035;Reeuwijk;Totaal particulier huishouden;4.9;39.3
2036;Reeuwijk;Loon;2.4;43.4
2037;Reeuwijk;Winst;0.8;45.0
2038;Reeuwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.9
2039;Reeuwijk;Pensioen;1.3;27.9
2040;Reiderland;Totaal particulier huishouden;3.0;22.8
2041;Reiderland;Loon;1.4;26.8
2042;Reiderland;Winst;0.3;19.8
2043;Reiderland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.6
2044;Reiderland;Pensioen;0.9;18.5
2045;Reimerswaal;Totaal particulier huishouden;8.0;29.6
2046;Reimerswaal;Loon;4.4;32.4
2047;Reimerswaal;Winst;0.9;40.2
2048;Reimerswaal;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.2
2049;Reimerswaal;Pensioen;2.1;20.3
2050;Renkum;Totaal particulier huishouden;13.6;33.1
2051;Renkum;Loon;6.2;38.1
2052;Renkum;Winst;1.3;41.0
2053;Renkum;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.5
2054;Renkum;Pensioen;4.8;26.2
2055;Renswoude;Totaal particulier huishouden;1.5;33.5
2056;Renswoude;Loon;0.9;35.1
2057;Renswoude;Winst;0.3;43.3
2058;Renswoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.0
2059;Renswoude;Pensioen;0.3;23.4
2060;Reusel-De Mierden;Totaal particulier huishouden;4.5;33.6
2061;Reusel-De Mierden;Loon;2.4;36.0
2062;Reusel-De Mierden;Winst;0.8;44.1
2063;Reusel-De Mierden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.7
2064;Reusel-De Mierden;Pensioen;1.0;20.9
2065;Rheden;Totaal particulier huishouden;19.1;29.7
2066;Rheden;Loon;8.9;34.3
2067;Rheden;Winst;1.6;37.6
2068;Rheden;Werkloosheid,bijstand,arbeidsongeschikt;1.7;18.1
2069;Rheden;Pensioen;6.5;24.5
2070;Rhenen;Totaal particulier huishouden;7.1;33.6
2071;Rhenen;Loon;3.8;36.5
2072;Rhenen;Winst;0.8;46.2
2073;Rhenen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.2
2074;Rhenen;Pensioen;2.0;24.0
2075;Ridderkerk;Totaal particulier huishouden;19.3;30.5
2076;Ridderkerk;Loon;10.4;34.7
2077;Ridderkerk;Winst;1.4;40.2
2078;Ridderkerk;Werkloosheid,bijstand,arbeidsongeschikt;1.2;18.9
2079;Ridderkerk;Pensioen;6.1;22.6
2080;Rijnwaarden;Totaal particulier huishouden;4.3;28.8
2081;Rijnwaarden;Loon;2.5;31.5
2082;Rijnwaarden;Winst;0.4;39.6
2083;Rijnwaarden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.0
2084;Rijnwaarden;Pensioen;1.0;20.3
2085;Rijnwoude;Totaal particulier huishouden;7.1;35.7
2086;Rijnwoude;Loon;4.1;38.4
2087;Rijnwoude;Winst;1.0;45.0
2088;Rijnwoude;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.2
2089;Rijnwoude;Pensioen;1.7;24.5
2090;Rijssen-Holten;Totaal particulier huishouden;12.7;32.8
2091;Rijssen-Holten;Loon;7.2;35.3
2092;Rijssen-Holten;Winst;1.2;43.2
2093;Rijssen-Holten;Werkloosheid,bijstand,arbeidsongeschikt;0.7;21.8
2094;Rijssen-Holten;Pensioen;3.4;22.3
2095;Rijswijk (ZH.);Totaal particulier huishouden;22.7;30.0
2096;Rijswijk (ZH.);Loon;11.5;33.9
2097;Rijswijk (ZH.);Winst;1.6;38.5
2098;Rijswijk (ZH.);Werkloosheid,bijstand,arbeidsongeschikt;2.1;17.3
2099;Rijswijk (ZH.);Pensioen;7.1;25.0
2100;Roerdalen;Totaal particulier huishouden;4.3;30.6
2101;Roerdalen;Loon;2.2;34.8
2102;Roerdalen;Winst;0.5;36.1
2103;Roerdalen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.0
2104;Roerdalen;Pensioen;1.2;22.7
2105;Roermond;Totaal particulier huishouden;19.9;27.2
2106;Roermond;Loon;10.3;31.2
2107;Roermond;Winst;1.4;37.3
2108;Roermond;Werkloosheid,bijstand,arbeidsongeschikt;3.1;17.2
2109;Roermond;Pensioen;4.9;22.2
2110;Roggel en Neer;Totaal particulier huishouden;3.2;32.3
2111;Roggel en Neer;Loon;1.8;35.5
2112;Roggel en Neer;Winst;0.4;43.4
2113;Roggel en Neer;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.0
2114;Roggel en Neer;Pensioen;0.8;19.8
2115;Roosendaal;Totaal particulier huishouden;32.2;29.6
2116;Roosendaal;Loon;17.7;34.0
2117;Roosendaal;Winst;2.5;37.2
2118;Roosendaal;Werkloosheid,bijstand,arbeidsongeschikt;3.2;18.1
2119;Roosendaal;Pensioen;8.5;22.2
2120;Rotterdam;Totaal particulier huishouden;268.1;25.5
2121;Rotterdam;Loon;135.5;30.1
2122;Rotterdam;Winst;19.0;34.2
2123;Rotterdam;Werkloosheid,bijstand,arbeidsongeschikt;46.8;15.8
2124;Rotterdam;Pensioen;63.1;20.0
2125;Rozenburg;Totaal particulier huishouden;5.5;29.9
2126;Rozenburg;Loon;3.3;33.4
2127;Rozenburg;Winst;0.3;38.2
2128;Rozenburg;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.1
2129;Rozenburg;Pensioen;1.5;23.3
2130;Rozendaal;Totaal particulier huishouden;0.6;49.0
2131;Rozendaal;Loon;0.2;52.2
2132;Rozendaal;Winst;0.1;52.3
2133;Rozendaal;Werkloosheid,bijstand,arbeidsongeschikt;;
2134;Rozendaal;Pensioen;0.2;41.7
2135;Rucphen;Totaal particulier huishouden;8.9;31.8
2136;Rucphen;Loon;4.4;36.4
2137;Rucphen;Winst;1.2;42.1
2138;Rucphen;Werkloosheid,bijstand,arbeidsongeschikt;1.0;19.6
2139;Rucphen;Pensioen;2.2;20.5
2140;Schagen;Totaal particulier huishouden;8.0;29.6
2141;Schagen;Loon;4.3;33.2
2142;Schagen;Winst;0.7;37.4
2143;Schagen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.5
2144;Schagen;Pensioen;2.1;23.8
2145;Scheemda;Totaal particulier huishouden;5.7;27.2
2146;Scheemda;Loon;3.1;30.9
2147;Scheemda;Winst;0.5;37.2
2148;Scheemda;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.4
2149;Scheemda;Pensioen;1.5;19.0
2150;Schermer;Totaal particulier huishouden;1.9;34.9
2151;Schermer;Loon;0.9;36.2
2152;Schermer;Winst;0.5;43.0
2153;Schermer;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.5
2154;Schermer;Pensioen;0.4;27.0
2155;Scherpenzeel;Totaal particulier huishouden;3.3;33.1
2156;Scherpenzeel;Loon;1.9;36.1
2157;Scherpenzeel;Winst;0.4;39.7
2158;Scherpenzeel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.5
2159;Scherpenzeel;Pensioen;0.8;25.6
2160;Schiedam;Totaal particulier huishouden;33.3;27.1
2161;Schiedam;Loon;18.1;31.4
2162;Schiedam;Winst;2.6;33.6
2163;Schiedam;Werkloosheid,bijstand,arbeidsongeschikt;3.9;16.5
2164;Schiedam;Pensioen;8.4;20.6
2165;Schiermonnikoog;Totaal particulier huishouden;0.5;24.2
2166;Schiermonnikoog;Loon;0.2;28.8
2167;Schiermonnikoog;Winst;0.1;11.0
2168;Schiermonnikoog;Werkloosheid,bijstand,arbeidsongeschikt;;
2169;Schiermonnikoog;Pensioen;0.2;24.1
2170;Schijndel;Totaal particulier huishouden;8.7;32.1
2171;Schijndel;Loon;4.8;35.7
2172;Schijndel;Winst;1.1;41.4
2173;Schijndel;Werkloosheid,bijstand,arbeidsongeschikt;0.7;20.8
2174;Schijndel;Pensioen;2.0;21.7
2175;Schinnen;Totaal particulier huishouden;5.4;31.2
2176;Schinnen;Loon;2.8;36.6
2177;Schinnen;Winst;0.6;32.4
2178;Schinnen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.9
2179;Schinnen;Pensioen;1.5;23.7
2180;Schoonhoven;Totaal particulier huishouden;4.8;31.7
2181;Schoonhoven;Loon;2.8;34.5
2182;Schoonhoven;Winst;0.6;39.9
2183;Schoonhoven;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.4
2184;Schoonhoven;Pensioen;1.2;22.1
2185;Schouwen-Duiveland;Totaal particulier huishouden;14.3;30.6
2186;Schouwen-Duiveland;Loon;6.6;34.6
2187;Schouwen-Duiveland;Winst;2.3;35.4
2188;Schouwen-Duiveland;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.5
2189;Schouwen-Duiveland;Pensioen;4.4;23.1
2190;Sevenum;Totaal particulier huishouden;2.9;32.6
2191;Sevenum;Loon;1.6;35.5
2192;Sevenum;Winst;0.4;39.4
2193;Sevenum;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.0
2194;Sevenum;Pensioen;0.7;22.2
2195;'s-Gravendeel;Totaal particulier huishouden;3.7;31.5
2196;'s-Gravendeel;Loon;2.1;35.0
2197;'s-Gravendeel;Winst;0.4;38.6
2198;'s-Gravendeel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.1
2199;'s-Gravendeel;Pensioen;1.0;20.5
2200;'s-Gravenhage (gemeente);Totaal particulier huishouden;215.2;27.7
2201;'s-Gravenhage (gemeente);Loon;114.6;31.8
2202;'s-Gravenhage (gemeente);Winst;18.6;34.6
2203;'s-Gravenhage (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;32.2;15.7
2204;'s-Gravenhage (gemeente);Pensioen;46.2;22.6
2205;'s-Hertogenbosch;Totaal particulier huishouden;58.0;30.2
2206;'s-Hertogenbosch;Loon;32.2;34.0
2207;'s-Hertogenbosch;Winst;5.6;37.3
2208;'s-Hertogenbosch;Werkloosheid,bijstand,arbeidsongeschikt;6.2;17.9
2209;'s-Hertogenbosch;Pensioen;13.0;23.3
2210;Simpelveld;Totaal particulier huishouden;4.7;29.6
2211;Simpelveld;Loon;2.4;34.5
2212;Simpelveld;Winst;0.5;36.5
2213;Simpelveld;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.2
2214;Simpelveld;Pensioen;1.4;21.9
2215;Sint Anthonis;Totaal particulier huishouden;4.2;33.7
2216;Sint Anthonis;Loon;2.2;36.1
2217;Sint Anthonis;Winst;0.8;43.3
2218;Sint Anthonis;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.1
2219;Sint Anthonis;Pensioen;1.0;21.9
2220;Sint-Michielsgestel;Totaal particulier huishouden;10.6;34.7
2221;Sint-Michielsgestel;Loon;5.5;38.1
2222;Sint-Michielsgestel;Winst;1.6;43.2
2223;Sint-Michielsgestel;Werkloosheid,bijstand,arbeidsongeschikt;0.6;21.9
2224;Sint-Michielsgestel;Pensioen;2.8;23.9
2225;Sint-Oedenrode;Totaal particulier huishouden;6.5;32.7
2226;Sint-Oedenrode;Loon;3.5;36.5
2227;Sint-Oedenrode;Winst;0.9;40.3
2228;Sint-Oedenrode;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.6
2229;Sint-Oedenrode;Pensioen;1.6;22.7
2230;Sittard-Geleen;Totaal particulier huishouden;42.2;28.0
2231;Sittard-Geleen;Loon;21.0;33.0
2232;Sittard-Geleen;Winst;2.9;35.4
2233;Sittard-Geleen;Werkloosheid,bijstand,arbeidsongeschikt;6.0;17.5
2234;Sittard-Geleen;Pensioen;11.7;22.6
2235;SkarsterlÔn;Totaal particulier huishouden;10.7;29.4
2236;SkarsterlÔn;Loon;5.4;32.6
2237;SkarsterlÔn;Winst;1.6;37.6
2238;SkarsterlÔn;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.4
2239;SkarsterlÔn;Pensioen;2.8;21.6
2240;Sliedrecht;Totaal particulier huishouden;9.6;29.9
2241;Sliedrecht;Loon;5.4;34.2
2242;Sliedrecht;Winst;0.7;36.8
2243;Sliedrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.6;17.1
2244;Sliedrecht;Pensioen;2.8;22.1
2245;Slochteren;Totaal particulier huishouden;5.9;29.7
2246;Slochteren;Loon;3.2;33.3
2247;Slochteren;Winst;0.8;38.5
2248;Slochteren;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.3
2249;Slochteren;Pensioen;1.4;19.5
2250;Sluis;Totaal particulier huishouden;10.8;28.6
2251;Sluis;Loon;4.7;32.3
2252;Sluis;Winst;1.7;35.9
2253;Sluis;Werkloosheid,bijstand,arbeidsongeschikt;0.8;17.2
2254;Sluis;Pensioen;3.4;20.4
2255;Smallingerland;Totaal particulier huishouden;22.8;27.2
2256;Smallingerland;Loon;11.7;30.4
2257;Smallingerland;Winst;1.9;37.4
2258;Smallingerland;Werkloosheid,bijstand,arbeidsongeschikt;2.7;16.8
2259;Smallingerland;Pensioen;6.1;22.2
2260;Sneek;Totaal particulier huishouden;14.1;27.2
2261;Sneek;Loon;7.3;30.0
2262;Sneek;Winst;1.3;36.5
2263;Sneek;Werkloosheid,bijstand,arbeidsongeschikt;1.5;16.6
2264;Sneek;Pensioen;3.7;22.2
2265;Soest;Totaal particulier huishouden;19.1;33.4
2266;Soest;Loon;9.9;37.1
2267;Soest;Winst;2.0;42.6
2268;Soest;Werkloosheid,bijstand,arbeidsongeschikt;1.5;19.1
2269;Soest;Pensioen;5.3;26.1
2270;Someren;Totaal particulier huishouden;6.7;32.0
2271;Someren;Loon;3.5;35.7
2272;Someren;Winst;1.0;40.2
2273;Someren;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.4
2274;Someren;Pensioen;1.6;21.2
2275;Son en Breugel;Totaal particulier huishouden;6.1;35.3
2276;Son en Breugel;Loon;3.1;37.7
2277;Son en Breugel;Winst;0.7;41.4
2278;Son en Breugel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.8
2279;Son en Breugel;Pensioen;1.9;30.0
2280;Spijkenisse;Totaal particulier huishouden;30.9;30.1
2281;Spijkenisse;Loon;19.0;33.9
2282;Spijkenisse;Winst;1.7;38.4
2283;Spijkenisse;Werkloosheid,bijstand,arbeidsongeschikt;2.9;17.9
2284;Spijkenisse;Pensioen;7.0;22.9
2285;Stadskanaal;Totaal particulier huishouden;14.3;25.9
2286;Stadskanaal;Loon;6.7;30.4
2287;Stadskanaal;Winst;1.2;35.8
2288;Stadskanaal;Werkloosheid,bijstand,arbeidsongeschikt;2.0;17.6
2289;Stadskanaal;Pensioen;4.2;19.3
2290;Staphorst;Totaal particulier huishouden;4.9;34.1
2291;Staphorst;Loon;2.7;35.6
2292;Staphorst;Winst;1.0;46.2
2293;Staphorst;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.6
2294;Staphorst;Pensioen;1.0;20.3
2295;Stede Broec;Totaal particulier huishouden;8.2;31.3
2296;Stede Broec;Loon;4.6;33.9
2297;Stede Broec;Winst;0.9;41.7
2298;Stede Broec;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.5
2299;Stede Broec;Pensioen;1.9;21.5
2300;Steenbergen;Totaal particulier huishouden;9.4;31.5
2301;Steenbergen;Loon;5.2;35.4
2302;Steenbergen;Winst;1.2;39.9
2303;Steenbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.0
2304;Steenbergen;Pensioen;2.3;20.9
2305;Steenwijkerland;Totaal particulier huishouden;17.6;27.8
2306;Steenwijkerland;Loon;8.6;31.4
2307;Steenwijkerland;Winst;2.2;35.4
2308;Steenwijkerland;Werkloosheid,bijstand,arbeidsongeschikt;1.4;17.7
2309;Steenwijkerland;Pensioen;5.2;21.4
2310;Stein (L.);Totaal particulier huishouden;11.1;29.6
2311;Stein (L.);Loon;5.9;34.8
2312;Stein (L.);Winst;0.9;38.3
2313;Stein (L.);Werkloosheid,bijstand,arbeidsongeschikt;1.1;18.6
2314;Stein (L.);Pensioen;3.1;21.7
2315;Strijen;Totaal particulier huishouden;3.7;34.1
2316;Strijen;Loon;2.1;36.3
2317;Strijen;Winst;0.5;46.7
2318;Strijen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.6
2319;Strijen;Pensioen;0.9;21.2
2320;Swalmen;Totaal particulier huishouden;3.6;27.8
2321;Swalmen;Loon;1.9;32.3
2322;Swalmen;Winst;0.3;35.8
2323;Swalmen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.8
2324;Swalmen;Pensioen;1.0;20.1
2325;Ten Boer;Totaal particulier huishouden;2.8;29.2
2326;Ten Boer;Loon;1.6;32.6
2327;Ten Boer;Winst;0.4;34.8
2328;Ten Boer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;15.8
2329;Ten Boer;Pensioen;0.6;21.3
2330;Ter Aar;Totaal particulier huishouden;3.2;35.3
2331;Ter Aar;Loon;1.8;38.6
2332;Ter Aar;Winst;0.5;41.3
2333;Ter Aar;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.4
2334;Ter Aar;Pensioen;0.8;21.7
2335;Terneuzen;Totaal particulier huishouden;24.0;28.7
2336;Terneuzen;Loon;12.4;33.0
2337;Terneuzen;Winst;2.0;40.2
2338;Terneuzen;Werkloosheid,bijstand,arbeidsongeschikt;2.1;16.9
2339;Terneuzen;Pensioen;7.2;21.4
2340;Terschelling;Totaal particulier huishouden;1.9;29.3
2341;Terschelling;Loon;0.9;29.0
2342;Terschelling;Winst;0.4;39.7
2343;Terschelling;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.6
2344;Terschelling;Pensioen;0.5;24.2
2345;Texel;Totaal particulier huishouden;5.8;27.6
2346;Texel;Loon;2.4;29.3
2347;Texel;Winst;1.3;32.5
2348;Texel;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.4
2349;Texel;Pensioen;1.4;21.7
2350;Teylingen;Totaal particulier huishouden;13.1;36.5
2351;Teylingen;Loon;7.8;39.6
2352;Teylingen;Winst;1.6;47.2
2353;Teylingen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.2
2354;Teylingen;Pensioen;3.0;25.6
2355;Tholen;Totaal particulier huishouden;9.4;29.2
2356;Tholen;Loon;5.0;33.1
2357;Tholen;Winst;1.3;35.8
2358;Tholen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.5
2359;Tholen;Pensioen;2.4;19.9
2360;Thorn;Totaal particulier huishouden;1.0;31.2
2361;Thorn;Loon;0.5;35.8
2362;Thorn;Winst;0.1;41.9
2363;Thorn;Werkloosheid,bijstand,arbeidsongeschikt;;
2364;Thorn;Pensioen;0.3;21.3
2365;Tiel;Totaal particulier huishouden;16.3;29.6
2366;Tiel;Loon;9.5;33.0
2367;Tiel;Winst;1.4;39.5
2368;Tiel;Werkloosheid,bijstand,arbeidsongeschikt;1.5;18.9
2369;Tiel;Pensioen;3.4;21.7
2370;Tilburg;Totaal particulier huishouden;82.6;27.8
2371;Tilburg;Loon;47.3;31.6
2372;Tilburg;Winst;6.1;35.5
2373;Tilburg;Werkloosheid,bijstand,arbeidsongeschikt;9.3;16.8
2374;Tilburg;Pensioen;18.8;21.1
2375;Tubbergen;Totaal particulier huishouden;6.8;34.8
2376;Tubbergen;Loon;3.7;37.2
2377;Tubbergen;Winst;1.3;43.3
2378;Tubbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;23.1
2379;Tubbergen;Pensioen;1.5;21.1
2380;Twenterand;Totaal particulier huishouden;11.9;30.0
2381;Twenterand;Loon;6.7;33.6
2382;Twenterand;Winst;1.3;38.6
2383;Twenterand;Werkloosheid,bijstand,arbeidsongeschikt;0.9;20.0
2384;Twenterand;Pensioen;2.8;20.2
2385;Tynaarlo;Totaal particulier huishouden;12.8;32.1
2386;Tynaarlo;Loon;6.4;36.1
2387;Tynaarlo;Winst;1.5;40.1
2388;Tynaarlo;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.1
2389;Tynaarlo;Pensioen;3.8;25.0
2390;Tytsjerksteradiel;Totaal particulier huishouden;12.7;29.5
2391;Tytsjerksteradiel;Loon;6.5;32.4
2392;Tytsjerksteradiel;Winst;1.5;38.4
2393;Tytsjerksteradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.9;22.7
2394;Tytsjerksteradiel;Pensioen;3.5;22.1
2395;Ubbergen;Totaal particulier huishouden;4.0;30.4
2396;Ubbergen;Loon;2.1;33.2
2397;Ubbergen;Winst;0.4;38.6
2398;Ubbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.1
2399;Ubbergen;Pensioen;1.1;25.0
2400;Uden;Totaal particulier huishouden;16.2;30.9
2401;Uden;Loon;8.9;34.1
2402;Uden;Winst;1.7;40.2
2403;Uden;Werkloosheid,bijstand,arbeidsongeschikt;1.4;18.9
2404;Uden;Pensioen;3.9;23.5
2405;Uitgeest;Totaal particulier huishouden;4.6;34.5
2406;Uitgeest;Loon;2.7;38.0
2407;Uitgeest;Winst;0.5;40.8
2408;Uitgeest;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.4
2409;Uitgeest;Pensioen;1.0;25.2
2410;Uithoorn;Totaal particulier huishouden;11.1;35.0
2411;Uithoorn;Loon;6.2;38.6
2412;Uithoorn;Winst;1.2;42.0
2413;Uithoorn;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.6
2414;Uithoorn;Pensioen;2.9;25.8
2415;Urk;Totaal particulier huishouden;4.8;32.0
2416;Urk;Loon;2.7;34.0
2417;Urk;Winst;1.1;39.3
2418;Urk;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.5
2419;Urk;Pensioen;0.8;18.4
2420;Utrecht (gemeente);Totaal particulier huishouden;119.6;28.7
2421;Utrecht (gemeente);Loon;71.3;32.1
2422;Utrecht (gemeente);Winst;10.6;36.8
2423;Utrecht (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;14.6;16.4
2424;Utrecht (gemeente);Pensioen;21.3;21.9
2425;Utrechtse Heuvelrug;Totaal particulier huishouden;19.9;36.4
2426;Utrechtse Heuvelrug;Loon;9.3;41.5
2427;Utrechtse Heuvelrug;Winst;2.5;45.9
