ID;Geslacht;Leeftijd;Diagnose;RegioS;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
196;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Zuid-Nederland (LD);2008;406920.0;11453.0;343175;9659
197;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Zuid-Nederland (LD);2009;386685.0;10856.0;332800;9343
198;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Zuid-Nederland (LD);2010;401645.0;11245.0;340885;9544
199;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Zuid-Nederland (LD);2011;;;360545;10066
200;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Groningen (PV);2008;58910.0;10267.0;48655;8480
201;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Groningen (PV);2009;59725.0;10380.0;48075;8356
202;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Groningen (PV);2010;61475.0;10638.0;50260;8698
203;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Groningen (PV);2011;;;54040;9318
204;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Friesland (PV);2008;63330.0;9834.0;57215;8884
205;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Friesland (PV);2009;62560.0;9691.0;55590;8611
206;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Friesland (PV);2010;62655.0;9687.0;56315;8707
207;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Friesland (PV);2011;;;61005;9425
208;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Drenthe (PV);2008;52645.0;10765.0;44225;9043
209;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Drenthe (PV);2009;53500.0;10908.0;46025;9384
210;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Drenthe (PV);2010;53485.0;10889.0;45400;9243
211;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Drenthe (PV);2011;;;48120;9799
212;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Overijssel (PV);2008;99485.0;8861.0;87775;7818
213;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Overijssel (PV);2009;95960.0;8508.0;83195;7376
214;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Overijssel (PV);2010;97725.0;8630.0;86290;7620
215;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Overijssel (PV);2011;;;89480;7876
216;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Flevoland (PV);2008;33240.0;8723.0;28080;7368
217;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Flevoland (PV);2009;34455.0;8933.0;29350;7611
218;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Flevoland (PV);2010;34725.0;8906.0;28080;7202
219;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Flevoland (PV);2011;;;32490;8251
220;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Gelderland (PV);2008;191815.0;9651.0;166795;8392
221;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Gelderland (PV);2009;181325.0;9089.0;158630;7951
222;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Gelderland (PV);2010;185260.0;9255.0;160340;8010
223;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Gelderland (PV);2011;;;168620;8399
224;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Utrecht (PV);2008;117905.0;9776.0;105305;8731
225;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Utrecht (PV);2009;112020.0;9213.0;100290;8248
226;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Utrecht (PV);2010;118830.0;9702.0;103550;8454
227;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Utrecht (PV);2011;;;110115;8931
228;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Noord-Holland (PV);2008;270320.0;10254.0;226490;8591
229;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Noord-Holland (PV);2009;277845.0;10454.0;228580;8600
230;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Noord-Holland (PV);2010;277560.0;10356.0;230560;8602
231;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Noord-Holland (PV);2011;;;248935;9218
232;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Zuid-Holland (PV);2008;369380.0;10640.0;323675;9324
233;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Zuid-Holland (PV);2009;361595.0;10350.0;316735;9066
234;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Zuid-Holland (PV);2010;368740.0;10485.0;316470;8998
235;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Zuid-Holland (PV);2011;;;331135;9353
236;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Zeeland (PV);2008;41595.0;10923.0;38350;10071
237;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Zeeland (PV);2009;41695.0;10938.0;37650;9877
238;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Zeeland (PV);2010;39645.0;10393.0;36720;9625
239;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Zeeland (PV);2011;;;36245;9502
240;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Noord-Brabant (PV);2008;263810.0;10858.0;222605;9162
241;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Noord-Brabant (PV);2009;253955.0;10411.0;217785;8928
242;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Noord-Brabant (PV);2010;270445.0;11042.0;229145;9356
243;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Noord-Brabant (PV);2011;;;236905;9634
244;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Limburg (PV);2008;143405.0;12768.0;120715;10748
245;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Limburg (PV);2009;132995.0;11846.0;115135;10256
246;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Limburg (PV);2010;131230.0;11689.0;111745;9954
247;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Limburg (PV);2011;;;123655;11013
248;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Amsterdam (GG);2008;99080.0;10737.0;77705;8421
249;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Amsterdam (GG);2009;102465.0;10949.0;81920;8754
250;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Amsterdam (GG);2010;100795.0;10603.0;80135;8430
251;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Amsterdam (GG);2011;;;84965;8812
252;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Brabant-Zuidoost (GG);2008;78320.0;10709.0;65510;8958
253;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Brabant-Zuidoost (GG);2009;72990.0;9945.0;63610;8667
254;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Brabant-Zuidoost (GG);2010;75600.0;10257.0;67755;9194
255;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Brabant-Zuidoost (GG);2011;;;71295;9626
256;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Den Haag (GG);2008;57145.0;11935.0;50620;10573
257;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Den Haag (GG);2009;56160.0;11575.0;48940;10087
258;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Den Haag (GG);2010;57610.0;11714.0;50930;10355
259;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Den Haag (GG);2011;;;51145;10259
260;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Drenthe (GG);2008;52645.0;10765.0;44225;9043
261;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Drenthe (GG);2009;53500.0;10908.0;46025;9384
262;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Drenthe (GG);2010;53485.0;10889.0;45400;9243
263;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Drenthe (GG);2011;;;48120;9799
264;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Flevoland (GG);2008;33240.0;8723.0;28080;7368
265;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Flevoland (GG);2009;34455.0;8933.0;29350;7611
266;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Flevoland (GG);2010;34725.0;8906.0;28080;7202
267;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Flevoland (GG);2011;;;32490;8251
268;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Fryslân (GG);2008;63330.0;9834.0;57215;8884
269;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Fryslân (GG);2009;62560.0;9691.0;55590;8611
270;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Fryslân (GG);2010;62655.0;9687.0;56315;8707
271;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Fryslân (GG);2011;;;61005;9425
272;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Noord- en Oost-Gelderland (GG);2008;81275.0;10063.0;69055;8551
273;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Noord- en Oost-Gelderland (GG);2009;80725.0;9976.0;70165;8671
274;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Noord- en Oost-Gelderland (GG);2010;80270.0;9905.0;70250;8668
275;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Noord- en Oost-Gelderland (GG);2011;;;74030;9124
276;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Gooi en Vechtstreek (GG);2008;32225.0;13272.0;28135;11588
277;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Gooi en Vechtstreek (GG);2009;31080.0;12762.0;27130;11140
278;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Gooi en Vechtstreek (GG);2010;33380.0;13679.0;29455;12071
279;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Gooi en Vechtstreek (GG);2011;;;30345;12397
280;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Groningen (GG);2008;58910.0;10267.0;48655;8480
281;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Groningen (GG);2009;59725.0;10380.0;48075;8356
282;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Groningen (GG);2010;61475.0;10638.0;50260;8698
283;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Groningen (GG);2011;;;54040;9318
284;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Hart voor Brabant (GG);2008;108670.0;10673.0;91675;9004
285;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Hart voor Brabant (GG);2009;105830.0;10348.0;89600;8761
286;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Hart voor Brabant (GG);2010;111150.0;10819.0;92625;9016
287;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Hart voor Brabant (GG);2011;;;98155;9519
288;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Hollands-Midden (GG);2008;76380.0;10084.0;66425;8771
289;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Hollands-Midden (GG);2009;75215.0;9902.0;64870;8540
290;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Hollands-Midden (GG);2010;80055.0;10501.0;66540;8729
291;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Hollands-Midden (GG);2011;;;69550;9092
292;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Hollands-Noorden (GG);2008;48390.0;7585.0;42490;6661
293;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Hollands-Noorden (GG);2009;51530.0;8043.0;42470;6629
294;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Hollands-Noorden (GG);2010;50495.0;7853.0;44585;6934
295;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Hollands-Noorden (GG);2011;;;49010;7602
296;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Veiligh. en Gez. Gelderland-Midden (GG);2008;59640.0;9171.0;52920;8138
297;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Veiligh. en Gez. Gelderland-Midden (GG);2009;54125.0;8269.0;48250;7371
298;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Veiligh. en Gez. Gelderland-Midden (GG);2010;57300.0;8706.0;50310;7644
299;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;Veiligh. en Gez. Gelderland-Midden (GG);2011;;;52440;7932
300;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD IJsselland (GG);2008;38940.0;7748.0;35155;6995
301;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD IJsselland (GG);2009;38725.0;7661.0;34675;6859
302;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD IJsselland (GG);2010;37775.0;7436.0;34005;6694
303;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD IJsselland (GG);2011;;;34860;6834
304;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Kennemerland (GG);2008;56300.0;10930.0;50020;9710
305;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Kennemerland (GG);2009;58020.0;11191.0;46605;8989
306;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Kennemerland (GG);2010;58385.0;11192.0;46725;8957
307;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Kennemerland (GG);2011;;;52370;9989
308;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Limburg-Noord (GG);2008;64620.0;12589.0;57795;11260
309;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Limburg-Noord (GG);2009;60660.0;11795.0;55385;10769
310;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Limburg-Noord (GG);2010;59515.0;11554.0;53560;10398
311;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Limburg-Noord (GG);2011;;;56845;11025
312;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Midden-Nederland (GG);2008;91205.0;10036.0;81735;8994
313;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Midden-Nederland (GG);2009;89455.0;9805.0;80770;8852
314;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Midden-Nederland (GG);2010;93970.0;10263.0;82855;9049
315;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Midden-Nederland (GG);2011;;;87085;9475
316;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Regio Nijmegen (GG);2008;29400.0;9367.0;26070;8305
317;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Regio Nijmegen (GG);2009;26485.0;8404.0;22965;7287
318;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Regio Nijmegen (GG);2010;26925.0;8505.0;22800;7202
319;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Regio Nijmegen (GG);2011;;;23645;7439
320;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Regio Twente (GG);2008;60560.0;9765.0;52620;8485
321;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Regio Twente (GG);2009;57240.0;9197.0;48520;7796
322;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Regio Twente (GG);2010;59965.0;9604.0;52290;8374
323;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Regio Twente (GG);2011;;;54620;8725
324;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Rivierenland (GG);2008;21630.0;10032.0;18760;8700
325;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Rivierenland (GG);2009;20145.0;9325.0;17330;8020
326;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Rivierenland (GG);2010;20795.0;9598.0;16990;7841
327;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Rivierenland (GG);2011;;;18525;8524
328;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Rotterdam-Rijnmond (GG);2008;134700.0;10913.0;115280;9339
329;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Rotterdam-Rijnmond (GG);2009;133400.0;10734.0;116045;9338
330;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Rotterdam-Rijnmond (GG);2010;134935.0;10773.0;117665;9394
331;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Rotterdam-Rijnmond (GG);2011;;;121445;9630
332;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GG en GD Utrecht (GG);2008;26760.0;9000.0;23585;7933
333;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GG en GD Utrecht (GG);2009;22610.0;7450.0;19545;6440
334;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GG en GD Utrecht (GG);2010;24900.0;8053.0;20720;6700
335;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GG en GD Utrecht (GG);2011;;;23050;7345
336;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD West-Brabant (GG);2008;76880.0;11303.0;65440;9621
337;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD West-Brabant (GG);2009;75185.0;11014.0;64590;9462
338;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD West-Brabant (GG);2010;83725.0;12226.0;68770;10042
339;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD West-Brabant (GG);2011;;;67460;9818
340;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zaanstreek/Waterland (GG);2008;34555.0;10879.0;28185;8873
341;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zaanstreek/Waterland (GG);2009;34960.0;10950.0;30490;9550
342;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zaanstreek/Waterland (GG);2010;34690.0;10806.0;29700;9253
343;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zaanstreek/Waterland (GG);2011;;;32295;10006
344;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zeeland (GG);2008;41595.0;10923.0;38350;10071
345;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zeeland (GG);2009;41695.0;10938.0;37650;9877
346;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zeeland (GG);2010;39645.0;10393.0;36720;9625
347;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zeeland (GG);2011;;;36245;9502
348;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zuid-Holland-West (GG);2008;61080.0;11664.0;54295;10369
349;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zuid-Holland-West (GG);2009;59915.0;11366.0;52220;9907
350;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zuid-Holland-West (GG);2010;58500.0;11038.0;47865;9032
351;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zuid-Holland-West (GG);2011;;;53800;10076
352;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zuid-Holland-Zuid (GG);2008;41305.0;8653.0;37140;7781
353;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zuid-Holland-Zuid (GG);2009;38275.0;7993.0;34885;7285
354;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zuid-Holland-Zuid (GG);2010;37920.0;7894.0;33560;6987
355;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zuid-Holland-Zuid (GG);2011;;;35275;7322
356;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zuid-Limburg (GG);2008;78800.0;12921.0;62925;10318
357;Totaal mannen en vrouwen;Totaal alle leeftijden;OG Totaal oogheelkunde;GGD Zuid-Limburg (GG);2009;72360.0;11894.0;59760;9823
