ID;Kenmerken;Perioden;PersonenInParticuliereHuishoudens_1;MediaanInkomen_2;GemiddeldInkomen_3;Theilcoefficient_4;Ginicoefficient_5;PolarisatieIndex_6;RelatieveInterkwartielafstand_7;Ratio8020_8;k_1eDeciel_9;k_2eDeciel_10;k_3eDeciel_11;k_4eDeciel_12;k_5eDeciel_13;k_6eDeciel_14;k_7eDeciel_15;k_8eDeciel_16;k_9eDeciel_17;k_10eDeciel_18
705;425;2000;383;15.9;17.8;0.151;0.269;0.208;0.587;3.923;3.3;5.9;6.7;7.6;8.4;9.4;10.6;12.0;14.0;22.1
706;425;2001;383;17.3;19.9;0.168;0.28;0.212;0.59;3.971;3.7;5.7;6.5;7.3;8.2;9.2;10.3;11.7;13.8;23.6
707;425;2002;377;17.9;20.5;0.149;0.271;0.211;0.586;3.824;3.8;5.8;6.6;7.4;8.2;9.3;10.4;11.7;13.8;22.9
708;425;2003;372;17.9;20.4;0.144;0.27;0.21;0.593;3.853;3.6;5.9;6.7;7.4;8.3;9.3;10.5;11.9;14.0;22.4
709;425;2004;371;18.2;20.6;0.162;0.276;0.209;0.589;4.067;3.1;5.9;6.7;7.5;8.3;9.4;10.5;11.9;14.0;22.6
710;425;2005;366;18.5;20.9;0.146;0.268;0.206;0.577;3.89;3.3;6.0;6.8;7.5;8.4;9.4;10.5;11.9;14.0;22.2
711;425;2006;365;19.3;22.1;0.153;0.268;0.199;0.556;3.767;3.8;5.9;6.8;7.5;8.3;9.2;10.3;11.6;13.7;23.0
712;425;2007;363;20.0;23.1;0.159;0.275;0.206;0.574;3.908;3.6;5.9;6.7;7.4;8.2;9.1;10.3;11.7;13.9;23.3
713;425;2008;361;20.8;23.6;0.133;0.263;0.201;0.558;3.709;3.8;6.0;6.8;7.6;8.4;9.3;10.4;11.8;13.9;22.3
714;425;2009;361;20.7;23.9;0.158;0.279;0.211;0.588;4.134;3.1;5.9;6.8;7.5;8.3;9.2;10.4;11.9;14.0;23.0
715;425;2010;357;20.9;24.0;0.149;0.274;0.209;0.569;3.963;3.4;5.9;6.7;7.5;8.3;9.2;10.4;11.8;13.9;22.9
716;425;2011;355;21.4;24.3;0.155;0.276;0.204;0.549;4.019;3.3;5.9;6.7;7.5;8.3;9.3;10.4;11.7;13.9;23.1
717;425;2012;353;21.4;24.3;0.166;0.281;0.206;0.559;4.224;2.9;5.9;6.8;7.5;8.3;9.3;10.4;11.8;14.0;23.2
718;425;2013;346;21.0;24.3;0.158;0.28;0.21;0.577;4.108;3.2;5.9;6.7;7.4;8.2;9.1;10.3;11.8;14.0;23.2
719;425;2014;339;21.6;25.2;0.167;0.285;0.214;0.584;4.155;3.3;5.8;6.6;7.3;8.1;9.1;10.3;11.7;13.9;23.9
720;426;2000;111;16.2;19.3;0.338;0.327;0.222;0.619;5.15;2.7;5.3;6.2;7.0;7.9;8.9;10.0;11.4;13.4;27.3
721;426;2001;110;17.7;20.8;0.188;0.303;0.229;0.637;4.569;3.0;5.5;6.4;7.2;8.0;9.1;10.2;11.8;14.1;24.8
722;426;2002;111;18.5;21.3;0.179;0.296;0.22;0.604;4.508;2.9;5.6;6.5;7.3;8.2;9.3;10.3;11.7;14.1;24.2
723;426;2003;112;18.4;21.1;0.192;0.301;0.222;0.619;4.766;2.4;5.6;6.5;7.3;8.3;9.2;10.5;11.9;14.2;24.0
724;426;2004;111;18.7;21.9;0.189;0.309;0.235;0.625;4.827;2.6;5.5;6.3;7.1;8.0;9.1;10.3;11.9;14.3;24.9
725;426;2005;112;18.9;22.8;0.273;0.318;0.227;0.605;4.87;3.0;5.3;6.3;7.1;7.8;8.9;10.0;11.4;13.5;26.8
726;426;2006;112;19.9;22.9;0.187;0.296;0.215;0.587;4.496;2.8;5.7;6.6;7.3;8.1;9.2;10.3;11.7;13.9;24.4
727;426;2007;110;21.0;24.7;0.173;0.295;0.225;0.605;4.357;3.3;5.5;6.4;7.2;8.0;9.2;10.2;11.5;13.8;24.8
728;426;2008;108;22.1;25.9;0.185;0.299;0.217;0.594;4.413;3.3;5.5;6.4;7.1;8.0;9.0;10.0;11.6;13.7;25.2
729;426;2009;109;21.9;25.8;0.163;0.29;0.223;0.618;4.205;3.5;5.6;6.5;7.2;8.0;9.0;10.3;11.8;13.9;24.3
730;426;2010;109;22.2;25.9;0.176;0.296;0.223;0.598;4.361;3.4;5.5;6.4;7.2;7.9;9.0;10.1;11.6;14.1;24.8
731;426;2011;110;22.3;25.6;0.176;0.299;0.219;0.594;4.655;2.9;5.4;6.5;7.4;8.1;9.1;10.2;11.7;14.3;24.4
732;426;2012;110;22.4;25.7;0.16;0.289;0.217;0.59;4.345;3.2;5.6;6.5;7.4;8.2;9.2;10.3;11.8;14.2;23.7
733;426;2013;111;22.2;26.3;0.189;0.307;0.223;0.617;4.74;2.9;5.5;6.4;7.1;8.0;8.9;10.0;11.7;14.2;25.3
734;426;2014;112;22.8;27.1;0.211;0.32;0.228;0.629;5.095;2.6;5.3;6.3;7.1;8.0;8.9;10.0;11.6;13.9;26.3
735;427;2000;435;15.3;17.3;0.238;0.326;0.229;0.643;5.917;1.3;5.3;6.3;7.3;8.3;9.4;10.6;12.0;14.3;25.1
736;427;2001;455;16.9;19.7;0.21;0.323;0.243;0.671;5.371;2.3;5.1;6.1;7.1;8.0;9.2;10.4;11.9;14.4;25.5
737;427;2002;468;17.2;20.0;0.214;0.322;0.239;0.677;5.415;2.2;5.2;6.2;7.2;8.1;9.2;10.4;12.0;14.3;25.4
738;427;2003;477;17.2;19.6;0.206;0.319;0.231;0.645;5.642;1.7;5.3;6.3;7.4;8.3;9.3;10.5;12.1;14.7;24.5
739;427;2004;489;17.6;20.0;0.232;0.336;0.235;0.653;6.442;1.0;5.3;6.3;7.3;8.3;9.3;10.5;12.1;14.8;25.3
740;427;2005;502;17.9;20.6;0.21;0.324;0.237;0.666;5.5;2.1;5.1;6.1;7.1;8.2;9.1;10.3;12.0;14.5;25.4
741;427;2006;513;18.5;21.7;0.213;0.323;0.235;0.649;5.367;2.3;5.1;6.2;7.1;8.1;9.1;10.2;11.7;14.3;25.8
742;427;2007;527;19.3;22.8;0.231;0.335;0.244;0.672;5.793;2.1;5.0;6.0;7.0;8.0;9.0;10.3;11.7;14.3;26.6
743;427;2008;563;19.6;22.9;0.211;0.324;0.243;0.684;5.538;2.1;5.1;6.2;7.2;8.1;9.1;10.4;12.0;14.5;25.4
744;427;2009;606;19.7;22.9;0.215;0.33;0.252;0.707;5.96;1.7;5.0;6.1;7.1;8.1;9.2;10.5;12.2;14.9;25.2
745;427;2010;631;19.5;23.0;0.217;0.334;0.255;0.707;5.937;1.9;5.0;6.1;7.0;8.0;9.1;10.3;12.1;14.9;25.7
746;427;2011;665;19.6;22.6;0.223;0.337;0.253;0.699;6.449;1.3;5.0;6.1;7.1;8.2;9.2;10.6;12.3;14.9;25.3
747;427;2012;695;19.6;22.7;0.217;0.334;0.255;0.718;6.033;1.8;4.9;6.0;7.0;8.1;9.2;10.5;12.2;14.8;25.5
748;427;2013;715;19.7;22.9;0.212;0.329;0.253;0.702;5.793;1.9;5.0;6.1;7.0;8.1;9.2;10.5;12.2;14.8;25.2
749;427;2014;747;20.2;24.0;0.225;0.338;0.261;0.726;5.922;2.0;4.9;5.9;6.9;7.9;9.0;10.3;12.1;14.7;26.3
750;428;2000;1409;12.0;13.3;0.127;0.255;0.202;0.572;3.71;3.3;6.1;7.0;7.7;8.6;9.6;10.8;12.2;14.2;20.6
751;428;2001;1477;13.2;14.5;0.118;0.253;0.206;0.58;3.647;3.5;6.0;6.9;7.7;8.6;9.6;10.8;12.2;14.2;20.6
752;428;2002;1543;13.8;15.2;0.127;0.256;0.202;0.566;3.715;3.4;6.1;6.9;7.7;8.6;9.6;10.7;12.1;14.1;20.9
753;428;2003;1587;13.7;15.0;0.138;0.263;0.2;0.562;4.023;2.6;6.1;7.0;7.8;8.7;9.7;10.8;12.2;14.3;20.8
754;428;2004;1612;13.9;15.3;0.139;0.264;0.202;0.565;3.993;2.8;6.1;7.0;7.8;8.6;9.6;10.7;12.1;14.2;21.1
755;428;2005;1627;13.9;15.6;0.131;0.26;0.202;0.568;3.784;3.3;6.1;7.0;7.7;8.5;9.4;10.6;12.0;14.2;21.2
756;428;2006;1653;14.7;16.6;0.145;0.263;0.204;0.564;3.797;3.4;6.1;6.9;7.6;8.4;9.4;10.5;12.0;14.1;21.7
757;428;2007;1672;15.5;17.6;0.143;0.27;0.207;0.577;3.952;3.3;5.9;6.8;7.5;8.4;9.3;10.5;11.9;14.1;22.2
758;428;2008;1723;16.0;18.1;0.141;0.27;0.21;0.596;4.002;3.1;5.9;6.8;7.6;8.4;9.4;10.5;12.1;14.3;21.8
759;428;2009;1788;16.3;18.2;0.145;0.273;0.213;0.601;4.114;2.8;5.9;6.8;7.6;8.5;9.4;10.6;12.2;14.5;21.7
760;428;2010;1806;16.2;18.2;0.132;0.265;0.209;0.579;3.909;3.2;6.0;6.9;7.6;8.4;9.4;10.6;12.1;14.3;21.5
761;428;2011;1853;16.3;18.3;0.14;0.271;0.214;0.595;4.034;3.0;6.0;6.8;7.5;8.4;9.4;10.6;12.1;14.5;21.7
762;428;2012;1871;16.1;18.3;0.14;0.272;0.217;0.606;4.026;3.1;5.9;6.8;7.5;8.3;9.4;10.6;12.1;14.4;21.8
763;428;2013;1900;16.3;18.5;0.141;0.273;0.221;0.622;4.043;3.1;5.9;6.7;7.5;8.3;9.3;10.6;12.2;14.5;21.8
764;428;2014;1931;16.7;19.2;0.159;0.283;0.226;0.635;4.201;3.0;5.8;6.6;7.3;8.1;9.2;10.5;12.2;14.4;22.7
765;429;2000;306;13.9;14.9;0.122;0.246;0.199;0.568;3.53;3.4;6.2;6.9;7.8;8.7;9.9;11.0;12.2;14.0;19.9
766;429;2001;312;15.3;16.6;0.106;0.242;0.2;0.567;3.381;4.0;6.0;6.9;7.7;8.7;9.7;10.8;12.1;13.9;20.1
767;429;2002;315;15.9;17.3;0.137;0.257;0.199;0.568;3.788;3.1;6.0;6.9;7.8;8.8;9.8;10.9;12.1;13.9;20.7
768;429;2003;317;16.0;16.9;0.132;0.255;0.192;0.537;3.907;2.6;6.2;7.1;8.0;8.9;9.9;11.0;12.2;14.1;20.1
769;429;2004;319;16.1;17.3;0.118;0.249;0.197;0.56;3.675;3.2;6.1;7.0;7.8;8.8;9.8;10.9;12.2;14.1;20.0
770;429;2005;318;16.1;17.6;0.111;0.245;0.202;0.573;3.488;3.7;6.1;6.9;7.7;8.7;9.7;10.8;12.2;14.1;20.0
771;429;2006;322;17.1;19.3;0.198;0.271;0.195;0.556;3.895;3.5;5.9;6.7;7.6;8.4;9.3;10.3;11.7;13.8;22.8
772;429;2007;326;18.0;19.9;0.135;0.261;0.202;0.573;3.829;3.3;5.9;6.9;7.8;8.6;9.6;10.7;12.0;14.0;21.3
773;429;2008;327;18.9;20.6;0.131;0.256;0.199;0.581;3.742;3.4;5.9;6.8;7.7;8.7;9.7;10.8;12.1;14.0;20.8
774;429;2009;332;19.1;20.6;0.137;0.263;0.204;0.576;4.064;2.5;6.0;7.0;7.9;8.8;9.8;11.0;12.4;14.3;20.4
775;429;2010;332;19.2;20.9;0.119;0.251;0.199;0.577;3.643;3.4;6.1;7.0;7.7;8.7;9.6;10.7;12.3;14.2;20.3
776;429;2011;330;19.3;21.1;0.117;0.251;0.206;0.594;3.621;3.5;6.0;6.9;7.7;8.7;9.7;10.8;12.3;14.2;20.2
777;429;2012;330;19.4;21.0;0.116;0.251;0.203;0.59;3.643;3.4;6.0;6.9;7.8;8.7;9.7;10.8;12.3;14.2;20.2
778;429;2013;333;19.4;21.2;0.106;0.246;0.209;0.611;3.517;3.7;5.9;6.8;7.7;8.7;9.7;10.9;12.4;14.2;19.8
779;429;2014;335;19.6;21.9;0.122;0.259;0.218;0.621;3.674;3.7;5.9;6.7;7.5;8.4;9.5;10.8;12.3;14.3;20.9
780;430;2000;104;12.1;13.5;0.167;0.296;0.226;0.654;5.083;1.6;5.7;6.7;7.6;8.5;9.4;10.7;12.6;15.3;21.9
781;430;2001;114;13.6;14.8;0.166;0.297;0.227;0.601;5.29;1.7;5.3;6.7;7.6;8.6;9.7;10.8;12.3;15.2;22.0
782;430;2002;118;13.6;15.4;0.168;0.294;0.232;0.615;4.722;2.3;5.6;6.6;7.4;8.3;9.6;10.6;12.2;14.6;22.9
783;430;2003;121;14.3;15.9;0.163;0.294;0.221;0.625;4.677;2.6;5.5;6.5;7.4;8.4;9.4;10.5;12.0;14.5;23.2
784;430;2004;120;14.3;16.2;0.139;0.277;0.226;0.623;4.133;3.1;5.8;6.7;7.4;8.2;9.5;10.6;12.2;14.7;22.0
785;430;2005;122;14.0;16.1;0.146;0.283;0.232;0.613;4.392;2.8;5.6;6.7;7.4;8.3;9.4;10.7;12.2;14.8;22.2
786;430;2006;124;15.3;16.9;0.16;0.296;0.231;0.624;4.892;2.4;5.3;6.5;7.4;8.4;9.6;10.6;12.3;14.8;22.8
787;430;2007;124;16.2;18.2;0.153;0.291;0.224;0.62;4.536;2.9;5.4;6.5;7.4;8.3;9.3;10.5;12.0;14.4;23.2
788;430;2008;131;16.4;18.7;0.179;0.309;0.235;0.644;5.156;2.2;5.3;6.4;7.3;8.2;9.3;10.5;12.2;14.7;24.0
789;430;2009;137;16.8;18.9;0.169;0.295;0.221;0.608;4.768;2.4;5.5;6.5;7.4;8.4;9.4;10.6;12.0;14.5;23.3
790;430;2010;135;17.0;18.9;0.156;0.293;0.228;0.617;4.763;2.6;5.3;6.5;7.4;8.5;9.5;10.7;12.1;14.6;22.9
791;430;2011;139;16.6;18.7;0.144;0.285;0.226;0.638;4.421;2.9;5.4;6.6;7.3;8.5;9.4;10.6;12.3;14.5;22.4
792;430;2012;139;16.6;18.7;0.156;0.295;0.235;0.649;4.72;2.6;5.3;6.5;7.3;8.3;9.4;10.7;12.3;14.7;22.9
793;430;2013;139;16.8;19.0;0.157;0.295;0.24;0.67;4.766;2.5;5.4;6.5;7.4;8.2;9.5;10.6;12.4;14.7;22.8
794;430;2014;136;16.9;19.7;0.176;0.306;0.247;0.695;4.877;2.5;5.4;6.4;7.1;8.0;9.2;10.6;12.3;14.6;23.9
795;431;2000;322;12.1;13.0;0.078;0.21;0.176;0.506;2.87;4.6;6.5;7.4;8.0;8.9;9.9;10.8;12.1;13.6;18.3
796;431;2001;332;13.3;14.0;0.082;0.211;0.175;0.504;2.919;4.3;6.6;7.4;8.1;8.9;9.9;10.9;12.1;13.7;18.1
797;431;2002;342;13.7;14.5;0.092;0.218;0.171;0.483;3.063;4.0;6.5;7.4;8.2;9.0;9.9;10.8;12.0;13.6;18.6
798;431;2003;351;13.5;14.3;0.089;0.217;0.169;0.481;3.092;3.8;6.6;7.5;8.3;9.0;9.9;10.9;12.0;13.6;18.4
799;431;2004;360;13.7;14.6;0.104;0.225;0.173;0.486;3.255;3.4;6.6;7.5;8.2;9.0;9.8;10.9;12.1;13.8;18.7
800;431;2005;364;13.8;14.8;0.096;0.223;0.169;0.484;3.164;3.8;6.6;7.4;8.3;9.0;9.8;10.7;11.9;13.7;19.0
801;431;2006;368;14.6;15.7;0.091;0.221;0.174;0.481;3.1;4.0;6.6;7.4;8.1;8.9;9.8;10.8;11.9;13.7;18.9
802;431;2007;371;15.2;16.6;0.119;0.239;0.18;0.49;3.403;3.6;6.4;7.2;8.0;8.7;9.6;10.7;11.8;13.6;20.4
803;431;2008;377;15.9;17.0;0.101;0.232;0.181;0.515;3.343;3.5;6.4;7.3;8.1;8.9;9.8;10.8;12.1;14.0;19.1
804;431;2009;387;16.2;17.1;0.102;0.233;0.184;0.521;3.42;3.3;6.4;7.3;8.1;9.0;9.9;10.8;12.3;14.2;18.8
805;431;2010;390;15.9;17.1;0.104;0.232;0.18;0.489;3.336;3.4;6.5;7.4;8.1;8.9;9.8;10.8;12.0;13.8;19.4
806;431;2011;397;16.1;17.2;0.103;0.233;0.183;0.509;3.381;3.3;6.4;7.3;8.1;8.9;9.9;10.9;12.1;14.0;19.0
807;431;2012;398;15.9;17.3;0.11;0.242;0.196;0.543;3.527;3.2;6.3;7.2;8.0;8.7;9.8;11.0;12.2;13.9;19.6
808;431;2013;396;16.2;17.6;0.109;0.24;0.195;0.573;3.476;3.3;6.3;7.1;7.9;8.7;9.7;10.9;12.4;14.3;19.3
809;431;2014;395;16.7;18.2;0.109;0.239;0.2;0.579;3.424;3.5;6.3;7.2;7.8;8.7;9.7;11.0;12.4;14.2;19.3
810;432;2000;259;11.0;12.1;0.078;0.209;0.174;0.48;2.838;4.9;6.5;7.4;8.1;8.8;9.6;10.6;11.8;13.7;18.6
811;432;2001;277;12.0;13.1;0.075;0.212;0.185;0.536;2.839;4.9;6.6;7.2;7.9;8.7;9.6;10.8;12.0;13.9;18.5
812;432;2002;287;12.7;13.9;0.078;0.211;0.18;0.519;2.843;4.8;6.6;7.4;8.0;8.7;9.6;10.7;12.1;13.8;18.5
813;432;2003;298;12.8;13.9;0.073;0.206;0.174;0.503;2.814;4.7;6.6;7.4;8.1;8.8;9.7;10.7;12.0;13.9;18.0
814;432;2004;304;12.9;14.3;0.091;0.218;0.178;0.506;2.991;4.4;6.6;7.4;8.0;8.7;9.6;10.7;12.0;13.7;19.0
815;432;2005;311;13.0;14.5;0.112;0.225;0.173;0.491;3.062;4.4;6.6;7.3;8.0;8.6;9.4;10.4;11.8;13.7;19.9
816;432;2006;322;13.4;15.1;0.094;0.223;0.18;0.514;3.015;4.5;6.6;7.3;7.9;8.5;9.4;10.4;11.9;13.9;19.6
817;432;2007;323;14.4;16.1;0.093;0.219;0.175;0.501;2.934;4.8;6.6;7.3;7.9;8.6;9.4;10.5;11.8;13.6;19.7
818;432;2008;332;14.7;16.5;0.098;0.227;0.177;0.488;3.083;4.5;6.5;7.3;7.9;8.5;9.3;10.3;11.7;13.9;20.0
819;432;2009;342;14.9;16.8;0.107;0.236;0.189;0.53;3.23;4.2;6.4;7.1;7.8;8.4;9.3;10.4;11.8;14.0;20.4
820;432;2010;353;14.8;16.4;0.09;0.224;0.175;0.494;3.081;4.2;6.6;7.3;8.0;8.7;9.5;10.5;11.8;13.7;19.7
821;432;2011;361;14.9;16.5;0.101;0.229;0.174;0.496;3.206;3.8;6.7;7.4;8.0;8.7;9.5;10.5;11.9;13.9;19.7
822;432;2012;364;15.0;16.7;0.098;0.227;0.175;0.502;3.122;4.2;6.6;7.3;8.0;8.6;9.4;10.4;11.7;13.9;19.8
823;432;2013;370;15.1;16.8;0.099;0.227;0.177;0.508;3.108;4.3;6.6;7.3;7.9;8.6;9.4;10.4;11.9;13.9;19.8
824;432;2014;374;15.3;17.3;0.095;0.224;0.181;0.513;3.008;4.5;6.6;7.3;7.9;8.5;9.4;10.5;11.8;13.7;19.8
825;433;2000;419;11.4;13.0;0.178;0.296;0.229;0.648;4.86;2.1;5.6;6.6;7.5;8.3;9.4;10.7;12.3;14.6;22.9
826;433;2001;441;12.5;14.2;0.158;0.289;0.228;0.645;4.532;2.5;5.7;6.6;7.4;8.3;9.3;10.7;12.3;14.6;22.6
827;433;2002;480;13.3;14.9;0.152;0.284;0.223;0.611;4.35;2.8;5.7;6.6;7.4;8.3;9.4;10.6;12.1;14.6;22.5
828;433;2003;500;13.0;14.6;0.195;0.31;0.229;0.63;5.699;0.8;5.8;6.7;7.6;8.4;9.5;10.8;12.5;15.1;22.8
829;433;2004;509;13.2;15.1;0.197;0.311;0.225;0.63;5.524;1.2;5.7;6.7;7.5;8.3;9.3;10.5;12.2;14.9;23.6
830;433;2005;512;13.5;15.6;0.168;0.296;0.228;0.638;4.685;2.4;5.7;6.6;7.4;8.2;9.2;10.5;12.1;14.6;23.3
831;433;2006;517;14.2;16.4;0.155;0.286;0.223;0.617;4.409;2.7;5.8;6.7;7.5;8.2;9.2;10.4;12.2;14.6;22.7
832;433;2007;528;14.9;17.6;0.182;0.307;0.237;0.649;4.903;2.4;5.5;6.5;7.2;8.0;9.0;10.3;12.0;14.7;24.4
833;433;2008;556;15.5;18.1;0.178;0.304;0.235;0.651;4.905;2.3;5.6;6.5;7.3;8.1;9.1;10.3;12.1;14.8;23.9
834;433;2009;591;15.6;18.3;0.182;0.304;0.237;0.662;4.861;2.3;5.6;6.5;7.2;8.1;9.1;10.4;12.2;14.9;23.7
835;433;2010;595;15.8;18.3;0.165;0.295;0.234;0.663;4.571;2.6;5.7;6.5;7.3;8.1;9.1;10.4;12.2;14.8;23.2
836;433;2011;625;15.7;18.6;0.185;0.309;0.246;0.67;4.976;2.3;5.5;6.4;7.1;7.9;9.1;10.4;12.2;14.9;24.1
837;433;2012;640;15.5;18.5;0.18;0.306;0.244;0.679;4.84;2.4;5.6;6.5;7.2;7.9;9.0;10.4;12.2;14.9;24.0
838;433;2013;662;15.5;18.6;0.188;0.312;0.25;0.693;5.029;2.3;5.5;6.4;7.1;7.9;8.9;10.3;12.2;15.0;24.3
839;433;2014;690;15.8;19.5;0.224;0.332;0.264;0.725;5.574;2.0;5.3;6.2;6.9;7.6;8.8;10.3;12.1;14.9;25.8
840;442;2000;12911;16.5;18.5;0.194;0.274;0.195;0.556;3.998;3.2;5.9;6.7;7.6;8.5;9.4;10.4;11.7;13.6;22.9
841;442;2001;12957;18.0;20.1;0.14;0.262;0.197;0.557;3.739;3.6;5.9;6.8;7.6;8.5;9.4;10.5;11.8;13.8;22.0
842;442;2002;12965;18.7;20.7;0.145;0.262;0.195;0.55;3.819;3.3;6.0;6.9;7.7;8.6;9.5;10.6;11.9;13.8;21.7
843;442;2003;12963;18.9;20.8;0.14;0.26;0.194;0.55;3.824;3.2;6.1;6.9;7.8;8.6;9.6;10.6;11.9;13.9;21.4
844;442;2004;12979;19.3;21.5;0.143;0.263;0.194;0.545;3.841;3.3;6.0;6.9;7.7;8.6;9.5;10.5;11.8;13.8;21.9
845;442;2005;13010;19.5;21.8;0.141;0.262;0.195;0.546;3.768;3.5;6.0;6.9;7.7;8.5;9.4;10.5;11.8;13.8;22.0
846;442;2006;13002;20.4;22.8;0.133;0.255;0.19;0.535;3.616;3.7;6.1;6.9;7.7;8.5;9.4;10.4;11.8;13.7;21.7
847;442;2007;13032;21.4;24.5;0.159;0.274;0.197;0.548;3.925;3.5;5.9;6.7;7.5;8.3;9.2;10.2;11.6;13.6;23.4
848;442;2008;13049;22.3;24.9;0.138;0.262;0.195;0.546;3.764;3.5;6.0;6.9;7.7;8.5;9.4;10.4;11.8;13.8;22.1
849;442;2009;13016;22.6;25.1;0.137;0.262;0.196;0.551;3.808;3.3;6.0;6.9;7.7;8.6;9.5;10.5;11.9;13.9;21.7
850;442;2010;13022;22.6;25.2;0.133;0.259;0.195;0.548;3.703;3.6;6.0;6.9;7.7;8.5;9.4;10.5;11.8;13.8;21.7
851;442;2011;13036;22.8;25.4;0.132;0.258;0.195;0.546;3.701;3.5;6.0;6.9;7.7;8.5;9.5;10.5;11.9;13.9;21.6
852;442;2012;13044;23.0;25.5;0.132;0.258;0.193;0.54;3.73;3.5;6.0;6.9;7.7;8.6;9.5;10.5;11.8;13.8;21.6
853;442;2013;13012;23.2;25.7;0.135;0.261;0.197;0.552;3.799;3.4;6.0;6.9;7.7;8.6;9.5;10.5;11.9;13.9;21.6
854;442;2014;13029;23.8;26.9;0.151;0.272;0.2;0.56;3.94;3.5;5.8;6.7;7.5;8.4;9.3;10.4;11.7;13.7;23.0
855;443;2000;1330;16.2;18.2;0.193;0.29;0.216;0.608;4.509;2.7;5.6;6.5;7.5;8.4;9.4;10.6;12.0;14.1;23.3
856;443;2001;1351;17.7;20.2;0.176;0.295;0.224;0.618;4.5;3.0;5.5;6.4;7.3;8.2;9.3;10.4;11.9;14.2;23.9
857;443;2002;1356;18.1;20.6;0.182;0.297;0.221;0.612;4.681;2.5;5.6;6.5;7.4;8.3;9.3;10.5;12.0;14.2;23.7
858;443;2003;1355;18.2;20.5;0.182;0.298;0.22;0.623;4.817;2.3;5.6;6.5;7.5;8.4;9.4;10.6;12.1;14.4;23.4
859;443;2004;1363;18.5;20.9;0.182;0.299;0.22;0.617;4.808;2.3;5.6;6.5;7.4;8.4;9.3;10.5;12.0;14.3;23.6
860;443;2005;1370;18.7;21.6;0.19;0.298;0.219;0.612;4.623;2.8;5.5;6.5;7.3;8.2;9.2;10.3;11.8;14.1;24.2
861;443;2006;1378;19.5;22.4;0.178;0.294;0.215;0.592;4.495;3.0;5.5;6.5;7.4;8.2;9.2;10.3;11.7;14.0;24.1
862;443;2007;1386;20.4;23.7;0.194;0.306;0.222;0.607;4.768;2.8;5.4;6.4;7.2;8.1;9.1;10.2;11.7;14.0;25.1
863;443;2008;1413;20.9;24.1;0.174;0.295;0.222;0.61;4.577;2.9;5.5;6.5;7.3;8.2;9.2;10.4;11.9;14.1;24.0
864;443;2009;1454;21.1;24.3;0.182;0.303;0.229;0.635;4.9;2.5;5.4;6.5;7.3;8.2;9.2;10.5;12.0;14.4;24.1
865;443;2010;1475;21.1;24.3;0.182;0.305;0.229;0.633;4.863;2.6;5.4;6.4;7.3;8.2;9.2;10.4;11.9;14.4;24.3
866;443;2011;1503;21.1;24.2;0.186;0.306;0.228;0.627;5.05;2.3;5.4;6.4;7.4;8.3;9.3;10.5;12.0;14.4;24.2
867;443;2012;1527;21.3;24.2;0.188;0.307;0.228;0.636;5.065;2.3;5.3;6.4;7.3;8.3;9.3;10.5;12.0;14.4;24.2
868;443;2013;1540;21.2;24.4;0.183;0.306;0.232;0.647;4.934;2.5;5.3;6.4;7.3;8.2;9.2;10.4;12.0;14.5;24.2
869;443;2014;1564;21.6;25.4;0.201;0.317;0.24;0.665;5.113;2.6;5.2;6.2;7.1;8.0;9.1;10.3;11.9;14.3;25.4
870;444;2000;504;15.7;17.8;0.206;0.305;0.226;0.639;4.899;2.4;5.4;6.3;7.3;8.3;9.3;10.5;12.0;14.2;24.2
871;444;2001;517;17.1;20.1;0.205;0.316;0.239;0.654;4.997;2.7;5.3;6.2;7.0;8.0;9.1;10.3;11.8;14.3;25.4
872;444;2002;516;17.5;20.4;0.201;0.31;0.232;0.646;4.931;2.5;5.4;6.3;7.2;8.1;9.1;10.3;11.9;14.2;24.9
873;444;2003;518;17.5;20.0;0.19;0.308;0.234;0.662;5.091;2.1;5.4;6.4;7.3;8.3;9.3;10.6;12.2;14.6;23.8
874;444;2004;519;17.7;20.4;0.222;0.328;0.235;0.659;5.941;1.2;5.5;6.4;7.3;8.2;9.2;10.5;12.1;14.6;25.0
875;444;2005;524;18.0;21.2;0.231;0.323;0.234;0.645;5.35;2.2;5.3;6.2;7.1;8.0;9.0;10.2;11.8;14.3;25.9
876;444;2006;531;18.7;22.0;0.213;0.318;0.231;0.63;5.159;2.5;5.3;6.3;7.1;8.0;9.0;10.2;11.7;14.2;25.7
877;444;2007;541;19.4;22.8;0.224;0.327;0.239;0.663;5.5;2.2;5.2;6.1;7.1;8.0;9.0;10.3;11.8;14.4;26.0
878;444;2008;567;19.7;22.9;0.203;0.318;0.237;0.65;5.318;2.2;5.2;6.3;7.2;8.1;9.1;10.4;12.0;14.4;25.1
879;444;2009;604;19.8;23.0;0.216;0.328;0.244;0.684;5.783;1.8;5.1;6.2;7.2;8.1;9.1;10.4;12.1;14.6;25.5
880;444;2010;621;19.4;22.8;0.209;0.328;0.247;0.675;5.72;1.9;5.1;6.2;7.1;8.0;9.1;10.3;12.0;14.7;25.5
881;444;2011;642;19.7;22.6;0.216;0.33;0.243;0.67;6.124;1.5;5.1;6.3;7.2;8.2;9.2;10.5;12.1;14.7;25.2
882;444;2012;662;19.6;22.8;0.218;0.333;0.249;0.706;6.029;1.7;5.0;6.1;7.1;8.1;9.2;10.4;12.1;14.7;25.6
