ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;Deeltijd_2;MinderDan20UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot35UurPerWeek_6;k_20Tot28UurPerWeek_7;k_28Tot35UurPerWeek_8;Voltijd_9;GemiddeldeArbeidsduurInUren_10
210;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2006 4e kwartaal;1767;601;175;65;111;425;197;228;1167;34.7
211;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2006;1768;606;177;64;114;429;198;231;1162;34.6
212;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2007 1e kwartaal;1748;604;168;65;103;436;201;234;1144;34.6
213;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2007 2e kwartaal;1770;596;166;58;109;430;202;227;1174;34.8
214;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2007 3e kwartaal;1760;588;163;58;105;425;199;227;1172;34.8
215;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2007 4e kwartaal;1752;598;164;57;107;434;198;236;1154;34.8
216;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2007;1758;596;165;59;106;431;200;231;1161;34.7
217;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2008 1e kwartaal;1756;600;158;56;102;442;206;235;1156;34.8
218;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2008 2e kwartaal;1759;591;160;55;105;431;200;231;1167;34.9
219;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2008 3e kwartaal;1748;590;154;49;105;436;201;235;1158;34.9
220;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2008 4e kwartaal;1755;595;148;51;97;447;210;238;1160;34.9
221;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2008;1754;594;155;53;102;439;204;235;1160;34.9
222;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2009 1e kwartaal;1737;606;157;56;100;450;209;241;1131;34.7
223;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2009 2e kwartaal;1729;604;150;52;98;454;212;241;1125;34.8
224;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2009 3e kwartaal;1719;598;143;54;89;454;215;240;1121;34.7
225;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2009 4e kwartaal;1706;607;152;59;93;455;213;242;1099;34.5
226;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2009;1723;604;150;55;95;453;212;241;1119;34.7
227;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2010 1e kwartaal;1695;599;150;55;95;449;203;247;1095;34.6
228;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2010 2e kwartaal;1702;599;149;52;97;450;202;248;1103;34.7
229;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2010 3e kwartaal;1698;612;144;51;93;467;212;255;1086;34.6
230;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2010 4e kwartaal;1708;616;147;47;100;469;221;248;1092;34.6
231;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2010;1701;607;148;52;96;459;210;249;1094;34.6
232;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2011 1e kwartaal;1693;610;148;51;97;462;216;246;1083;34.5
233;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2011 2e kwartaal;1687;621;156;56;101;465;209;255;1066;34.4
234;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2011 3e kwartaal;1688;605;152;58;94;452;209;243;1083;34.6
235;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2011 4e kwartaal;1696;631;160;62;98;471;219;252;1065;34.2
236;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2011;1691;617;154;57;97;463;213;249;1074;34.4
237;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2012 1e kwartaal;1698;633;157;60;97;475;217;259;1066;34.2
238;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2012 2e kwartaal;1704;637;153;60;93;485;227;258;1067;34.3
239;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2012 3e kwartaal;1700;642;148;62;86;494;220;274;1058;34.3
240;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2012 4e kwartaal;1704;652;148;62;86;504;231;274;1052;34.2
241;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2012;1702;641;151;61;91;490;224;266;1061;34.3
242;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2013 1e kwartaal;1688;649;167;73;94;482;216;266;1039;34.0
243;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2013 2e kwartaal;1689;665;171;76;95;494;222;272;1025;33.8
244;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2013 3e kwartaal;1685;649;162;76;85;487;219;268;1037;33.9
245;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2013 4e kwartaal;1687;664;167;75;92;498;218;280;1023;33.7
246;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2013;1687;657;167;75;92;490;219;271;1031;33.8
247;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2014 1e kwartaal;1679;665;156;76;80;509;225;283;1014;33.8
248;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2014 2e kwartaal;1683;669;158;74;84;511;222;288;1015;33.9
249;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2014 3e kwartaal;1690;667;157;71;86;509;219;290;1024;34.0
250;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2014 4e kwartaal;1703;668;162;78;85;505;229;276;1036;33.9
251;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2014;1689;667;158;75;84;509;224;284;1022;33.9
252;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2015 1e kwartaal;1687;660;167;82;85;493;224;269;1028;33.9
253;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2015 2e kwartaal;1701;675;173;77;96;503;235;268;1026;33.8
254;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2015 3e kwartaal;1701;667;159;68;91;508;230;278;1034;34.0
255;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2015 4e kwartaal;1715;663;158;65;93;505;225;281;1052;34.2
256;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2015;1701;666;164;73;91;502;228;274;1035;34.0
257;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2016 1e kwartaal;1712;671;158;66;91;514;216;298;1040;34.2
258;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2016 2e kwartaal;1723;665;159;65;95;506;219;287;1058;34.3
259;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2016 3e kwartaal;1744;659;150;61;90;509;215;294;1085;34.6
260;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2016 4e kwartaal;1771;683;153;63;90;530;221;309;1088;34.4
261;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2016;1738;670;155;64;92;515;218;297;1068;34.4
262;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2017 1e kwartaal ;1762;685;155;72;83;531;226;305;1077;34.2
263;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2017 2e kwartaal;1780;665;144;68;75;522;220;302;1115;34.6
264;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2017 3e kwartaal;1791;674;137;66;70;538;220;318;1116;34.6
265;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2017 4e kwartaal;1799;682;149;65;84;534;212;322;1116;34.4
266;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2017;1783;677;146;68;78;531;219;312;1106;34.5
267;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2018 1e kwartaal;1802;694;148;65;83;546;217;329;1108;34.4
268;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2018 2e kwartaal;1826;705;147;67;80;558;219;339;1121;34.3
269;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2018 3e kwartaal;1863;725;150;65;85;575;232;343;1138;34.3
270;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2018 4e kwartaal;1873;720;147;60;87;573;233;340;1154;34.4
271;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2018;1841;711;148;64;84;563;226;338;1130;34.4
272;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2019 1e kwartaal;1857;711;146;62;84;566;227;339;1146;34.4
273;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2019 2e kwartaal;1868;720;148;65;83;572;213;359;1148;34.4
274;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2019 3e kwartaal;1883;739;152;64;88;587;221;366;1144;34.3
275;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2019 4e kwartaal;1895;742;154;59;95;588;221;366;1153;34.3
276;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2019;1876;728;150;62;88;578;221;358;1148;34.3
277;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2020 1e kwartaal;1898;754;155;58;97;599;221;378;1145;34.3
278;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2020 2e kwartaal;1894;751;165;76;89;586;220;366;1143;34.0
279;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2020 3e kwartaal;1897;739;160;72;88;579;220;360;1158;34.1
280;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2020 4e kwartaal;1924;760;152;69;83;608;221;387;1164;34.1
281;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2020;1903;751;158;69;89;593;221;373;1152;34.1
282;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;1940;721;143;58;86;578;204;374;1219;35.3
283;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;1935;698;134;63;71;564;214;350;1238;35.5
284;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;1948;709;132;61;71;577;211;366;1238;35.5
285;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;1973;720;134;58;76;586;220;366;1253;35.4
286;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;1949;712;136;60;76;576;212;364;1237;35.4
287;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;1981;701;129;53;76;572;205;367;1280;35.5
288;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2003 1e kwartaal;4029;1488;512;193;319;976;497;479;2541;33.9
289;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2003 2e kwartaal;4020;1501;518;195;323;983;501;482;2520;33.9
290;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2003 3e kwartaal;4006;1498;512;189;323;986;503;484;2508;34.0
291;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2003 4e kwartaal;4000;1501;518;189;328;983;496;488;2499;33.9
292;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2003;4014;1497;515;192;323;982;499;483;2517;33.9
293;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2004 1e kwartaal;3970;1512;519;196;324;993;502;491;2457;33.8
294;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2004 2e kwartaal;3971;1510;514;189;325;996;500;497;2461;33.9
295;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2004 3e kwartaal;3969;1497;519;188;331;978;495;483;2473;33.9
296;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2004 4e kwartaal;3961;1490;515;185;330;975;495;480;2471;33.9
297;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2004;3968;1502;517;189;327;986;498;488;2465;33.9
298;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2005 1e kwartaal;3922;1485;516;187;329;969;493;476;2437;33.8
299;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2005 2e kwartaal;3934;1482;509;181;328;973;502;470;2452;33.9
300;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2005 3e kwartaal;3929;1484;511;179;332;972;487;485;2446;33.9
301;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2005 4e kwartaal;3945;1507;507;176;331;1001;500;500;2438;33.9
302;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2005;3933;1490;511;181;330;979;496;483;2443;33.9
303;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2006 1e kwartaal;3937;1502;485;173;313;1017;502;515;2435;34.0
304;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2006 2e kwartaal;3937;1481;485;168;317;996;495;500;2456;34.1
305;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2006 3e kwartaal;3940;1478;478;164;314;1000;484;516;2462;34.2
306;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2006 4e kwartaal;3957;1485;483;165;318;1002;500;502;2472;34.2
307;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2006;3943;1487;483;168;315;1004;495;509;2456;34.1
308;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2007 1e kwartaal;3941;1484;473;166;308;1011;501;510;2457;34.2
309;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2007 2e kwartaal;3958;1479;472;152;319;1007;505;502;2479;34.3
310;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2007 3e kwartaal;3952;1480;455;146;309;1025;514;512;2471;34.3
311;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2007 4e kwartaal;3957;1504;458;143;314;1046;512;534;2454;34.3
312;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2007;3952;1487;464;152;313;1022;508;514;2465;34.3
313;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2008 1e kwartaal;3951;1494;434;140;294;1060;532;528;2457;34.4
314;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2008 2e kwartaal;3966;1486;434;137;297;1052;524;527;2480;34.4
315;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2008 3e kwartaal;3958;1489;427;135;293;1061;526;535;2470;34.4
316;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2008 4e kwartaal;3955;1489;408;131;277;1081;540;541;2466;34.4
317;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2008;3958;1489;426;136;290;1063;530;533;2468;34.4
318;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2009 1e kwartaal;3923;1507;415;138;276;1093;535;558;2416;34.3
319;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2009 2e kwartaal;3888;1506;403;133;269;1103;542;561;2382;34.4
320;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2009 3e kwartaal;3852;1495;395;133;262;1100;543;557;2357;34.3
321;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2009 4e kwartaal;3826;1487;399;131;268;1089;540;549;2339;34.3
322;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2009;3872;1499;403;134;269;1096;540;556;2373;34.3
323;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2010 1e kwartaal;3780;1472;402;129;273;1070;525;545;2308;34.2
324;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2010 2e kwartaal;3775;1468;389;123;266;1079;527;551;2308;34.3
325;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2010 3e kwartaal;3762;1472;376;114;262;1095;538;558;2290;34.3
326;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2010 4e kwartaal;3768;1476;379;112;266;1097;543;554;2293;34.2
327;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2010;3771;1472;387;120;267;1085;533;552;2300;34.3
328;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2011 1e kwartaal;3725;1466;375;114;262;1090;536;554;2259;34.2
329;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2011 2e kwartaal;3694;1453;370;113;257;1083;531;552;2241;34.2
330;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2011 3e kwartaal;3669;1426;362;117;245;1063;524;539;2243;34.3
331;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2011 4e kwartaal;3678;1455;372;125;247;1083;534;548;2223;34.1
332;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2011;3691;1450;370;117;253;1080;532;548;2242;34.2
333;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2012 1e kwartaal;3651;1454;371;123;247;1084;525;558;2197;34.1
334;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2012 2e kwartaal;3646;1454;358;119;238;1097;535;562;2192;34.1
335;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2012 3e kwartaal;3650;1467;365;127;237;1102;531;572;2183;34.0
336;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2012 4e kwartaal;3650;1477;367;132;235;1110;541;569;2173;33.9
337;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2012;3650;1463;365;125;240;1098;533;565;2186;34.0
338;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;3593;1476;380;140;240;1096;524;572;2117;33.8
339;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;3575;1471;372;142;229;1099;532;567;2105;33.7
340;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;3558;1444;358;145;213;1086;520;566;2113;33.8
341;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;3553;1454;358;142;216;1096;520;576;2098;33.8
342;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2013;3570;1461;367;142;225;1094;524;570;2108;33.8
343;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;3501;1432;352;146;206;1080;521;559;2068;33.8
344;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;3502;1434;344;137;207;1090;517;573;2068;33.9
345;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;3498;1408;335;129;206;1073;503;570;2090;34.1
346;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;3507;1426;339;139;200;1087;522;565;2081;34.0
347;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2014;3502;1425;343;138;205;1082;516;567;2077;34.0
348;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;3468;1419;346;147;200;1072;506;566;2049;33.9
349;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;3463;1410;345;139;207;1064;502;562;2053;33.9
350;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;3468;1396;332;129;204;1063;501;562;2072;34.0
351;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;3476;1407;329;122;206;1078;503;575;2069;34.1
352;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2015;3469;1408;338;134;204;1070;503;566;2061;34.0
353;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;3452;1409;317;119;198;1091;496;595;2044;34.1
354;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;3475;1389;314;121;193;1076;494;581;2086;34.3
355;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;3484;1386;299;117;182;1087;489;598;2098;34.4
356;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;3504;1408;304;117;187;1104;495;609;2096;34.3
357;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2016;3479;1398;308;118;190;1090;494;596;2081;34.3
358;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal ;3495;1403;300;121;179;1103;500;603;2092;34.2
359;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;3509;1389;293;119;174;1096;493;603;2120;34.4
360;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;3514;1394;283;118;166;1111;494;617;2120;34.4
361;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;3524;1417;288;116;173;1129;487;642;2107;34.2
362;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2017;3510;1401;291;118;173;1110;493;616;2110;34.3
363;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;3524;1425;286;114;172;1139;490;649;2099;34.3
364;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;3553;1439;285;115;170;1155;510;645;2114;34.2
365;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;3591;1458;286;111;175;1172;509;663;2133;34.3
366;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;3606;1455;281;104;176;1174;508;666;2151;34.4
367;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2018;3568;1444;284;111;173;1160;504;656;2124;34.3
368;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;3599;1463;283;109;174;1179;511;668;2136;34.3
369;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;3609;1454;281;108;173;1173;478;695;2155;34.4
370;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;3623;1486;281;105;176;1205;493;712;2137;34.3
371;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;3637;1484;279;99;180;1205;497;709;2153;34.3
372;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2019;3617;1472;281;105;176;1191;495;696;2145;34.3
373;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;3640;1514;281;96;185;1233;492;741;2126;34.2
374;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;3625;1510;301;125;176;1208;488;720;2116;34.0
375;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;3631;1497;299;123;176;1198;489;708;2134;34.0
376;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;3664;1534;287;118;169;1247;497;750;2130;34.0
377;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2020;3640;1514;292;116;177;1221;491;730;2126;34.0
378;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;3693;1450;279;92;187;1171;474;697;2243;35.0
379;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;3712;1449;265;109;156;1184;491;693;2263;35.2
380;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;3736;1474;253;106;147;1220;485;736;2262;35.3
381;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;3771;1487;251;99;152;1236;493;743;2284;35.2
382;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;3728;1465;262;101;161;1203;486;717;2263;35.2
383;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;3787;1469;245;91;154;1224;478;747;2318;35.3
384;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2003 1e kwartaal;2109;847;303;106;196;544;289;255;1262;33.4
385;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2003 2e kwartaal;2104;851;302;107;195;549;294;255;1253;33.5
386;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2003 3e kwartaal;2112;858;307;106;200;551;292;259;1254;33.5
387;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2003 4e kwartaal;2122;864;317;107;210;548;289;258;1257;33.4
388;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2003;2112;855;307;107;200;548;291;257;1257;33.4
389;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2004 1e kwartaal;2116;864;319;113;205;545;293;253;1251;33.3
390;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2004 2e kwartaal;2121;858;308;107;201;550;297;253;1263;33.5
391;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2004 3e kwartaal;2128;864;313;106;207;551;295;256;1264;33.4
392;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2004 4e kwartaal;2132;862;315;109;207;547;299;248;1270;33.5
393;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2004;2124;862;314;109;205;548;296;252;1262;33.4
394;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2005 1e kwartaal;2125;863;310;107;203;553;299;254;1262;33.4
395;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2005 2e kwartaal;2136;865;309;110;199;556;304;252;1272;33.5
396;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2005 3e kwartaal;2143;869;314;110;205;555;295;260;1274;33.5
397;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2005 4e kwartaal;2163;882;318;111;207;564;297;267;1282;33.5
398;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2005;2142;870;313;109;204;557;299;258;1272;33.5
399;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2006 1e kwartaal;2165;882;305;109;196;577;298;279;1283;33.6
400;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2006 2e kwartaal;2169;879;308;106;203;571;295;275;1290;33.8
401;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2006 3e kwartaal;2176;876;301;101;200;574;291;283;1300;33.9
402;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2006 4e kwartaal;2190;885;308;101;207;577;302;274;1305;33.8
403;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2006;2175;880;306;104;202;575;297;278;1295;33.8
404;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2007 1e kwartaal;2194;881;305;101;205;575;299;276;1313;33.9
405;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2007 2e kwartaal;2188;882;305;94;211;577;303;274;1305;33.9
406;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2007 3e kwartaal;2192;893;293;88;204;600;315;285;1299;34.0
