ID;Geslacht;Leeftijd;IndicatieOfGebruikZZV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4
175;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Veluwe (CR);2010;34455.0;5.17;26250.0;4.0
176;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Veluwe (CR);2011;36515.0;5.46;28140.0;4.27
177;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Veluwe (CR);2012;36800.0;5.49;28540.0;4.31
178;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Veluwe (CR);2013;36720.0;5.45;28505.0;4.29
179;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Veluwe (CR);2014;36235.0;5.36;28215.0;4.23
180;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Achterhoek (CR);2009;24270.0;5.95;18865.0;4.69
181;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Achterhoek (CR);2010;25260.0;6.2;19385.0;4.83
182;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Achterhoek (CR);2011;26090.0;6.41;20220.0;5.04
183;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Achterhoek (CR);2012;25800.0;6.35;20060.0;5.0
184;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Achterhoek (CR);2013;25640.0;6.32;20105.0;5.03
185;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Achterhoek (CR);2014;26140.0;6.45;20660.0;5.18
186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Arnhem/Nijmegen (CR);2009;33580.0;4.68;25450.0;3.6
187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Arnhem/Nijmegen (CR);2010;36285.0;5.03;27270.0;3.83
188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Arnhem/Nijmegen (CR);2011;38210.0;5.27;29490.0;4.13
189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Arnhem/Nijmegen (CR);2012;39235.0;5.4;30150.0;4.21
190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Arnhem/Nijmegen (CR);2013;39090.0;5.36;30380.0;4.23
191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Arnhem/Nijmegen (CR);2014;39285.0;5.37;30930.0;4.28
192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidwest-Gelderland (CR);2009;9815.0;4.13;7445.0;3.17
193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidwest-Gelderland (CR);2010;10420.0;4.37;7845.0;3.33
194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidwest-Gelderland (CR);2011;11115.0;4.65;8445.0;3.58
195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidwest-Gelderland (CR);2012;11205.0;4.68;8630.0;3.65
196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidwest-Gelderland (CR);2013;11085.0;4.62;8615.0;3.64
197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidwest-Gelderland (CR);2014;11095.0;4.61;8685.0;3.66
198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Utrecht (CR);2009;51070.0;4.13;38570.0;3.16
199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Utrecht (CR);2010;56350.0;4.52;42340.0;3.45
200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Utrecht (CR);2011;58870.0;4.7;44415.0;3.59
201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Utrecht (CR);2012;58300.0;4.62;44565.0;3.58
202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Utrecht (CR);2013;57350.0;4.51;44520.0;3.55
203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Utrecht (CR);2014;57120.0;4.46;44190.0;3.5
204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Kop van Noord-Holland (CR);2009;17095.0;4.56;12770.0;3.45
205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Kop van Noord-Holland (CR);2010;18260.0;4.85;13585.0;3.66
206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Kop van Noord-Holland (CR);2011;18580.0;4.93;14075.0;3.78
207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Kop van Noord-Holland (CR);2012;18380.0;4.87;14100.0;3.79
208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Kop van Noord-Holland (CR);2013;18000.0;4.77;13785.0;3.71
209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Kop van Noord-Holland (CR);2014;17715.0;4.69;13650.0;3.67
210;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Alkmaar en omgeving (CR);2009;10905.0;4.65;8090.0;3.51
211;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Alkmaar en omgeving (CR);2010;11785.0;5.01;8660.0;3.74
212;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Alkmaar en omgeving (CR);2011;11805.0;5.0;8785.0;3.78
213;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Alkmaar en omgeving (CR);2012;11600.0;4.9;8800.0;3.78
214;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Alkmaar en omgeving (CR);2013;11365.0;4.8;8740.0;3.75
215;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Alkmaar en omgeving (CR);2014;11360.0;4.78;8735.0;3.73
216;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;IJmond (CR);2009;8815.0;4.53;6640.0;3.45
217;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;IJmond (CR);2010;9350.0;4.79;7195.0;3.73
218;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;IJmond (CR);2011;9945.0;5.06;7415.0;3.83
219;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;IJmond (CR);2012;9785.0;4.98;7505.0;3.87
220;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;IJmond (CR);2013;9615.0;4.89;7370.0;3.8
221;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;IJmond (CR);2014;9690.0;4.92;7395.0;3.81
222;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie Haarlem (CR);2009;10000.0;4.48;7480.0;3.41
223;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie Haarlem (CR);2010;10795.0;4.81;8070.0;3.65
224;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie Haarlem (CR);2011;11290.0;5.0;8595.0;3.87
225;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie Haarlem (CR);2012;11405.0;5.02;8640.0;3.86
226;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie Haarlem (CR);2013;11300.0;4.95;8695.0;3.86
227;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie Haarlem (CR);2014;11230.0;4.87;8705.0;3.83
228;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zaanstreek (CR);2009;6835.0;4.19;5245.0;3.26
229;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zaanstreek (CR);2010;7445.0;4.53;5705.0;3.51
230;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zaanstreek (CR);2011;7910.0;4.77;6055.0;3.7
231;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zaanstreek (CR);2012;7830.0;4.69;6005.0;3.64
232;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zaanstreek (CR);2013;7635.0;4.53;5940.0;3.57
233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zaanstreek (CR);2014;7525.0;4.44;5880.0;3.52
234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Groot-Amsterdam (CR);2009;50805.0;3.97;38825.0;3.11
235;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Groot-Amsterdam (CR);2010;54245.0;4.19;41140.0;3.25
236;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Groot-Amsterdam (CR);2011;55860.0;4.25;42735.0;3.34
237;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Groot-Amsterdam (CR);2012;55645.0;4.2;42965.0;3.33
238;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Groot-Amsterdam (CR);2013;54985.0;4.11;42915.0;3.29
239;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Groot-Amsterdam (CR);2014;55265.0;4.08;43175.0;3.27
240;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Het Gooi en Vechtstreek (CR);2009;11485.0;4.62;8390.0;3.44
241;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Het Gooi en Vechtstreek (CR);2010;11985.0;4.82;8665.0;3.54
242;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Het Gooi en Vechtstreek (CR);2011;12370.0;4.96;9235.0;3.77
243;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Het Gooi en Vechtstreek (CR);2012;12440.0;4.98;9300.0;3.79
244;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Het Gooi en Vechtstreek (CR);2013;12130.0;4.86;9270.0;3.78
245;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Het Gooi en Vechtstreek (CR);2014;12070.0;4.83;9260.0;3.75
246;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie Leiden en Bollenstreek (CR);2009;16600.0;4.03;12150.0;3.0
247;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie Leiden en Bollenstreek (CR);2010;17625.0;4.26;12940.0;3.18
248;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie Leiden en Bollenstreek (CR);2011;18050.0;4.34;13585.0;3.32
249;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie Leiden en Bollenstreek (CR);2012;18030.0;4.32;13490.0;3.28
250;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie Leiden en Bollenstreek (CR);2013;17965.0;4.28;13865.0;3.36
251;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie Leiden en Bollenstreek (CR);2014;18165.0;4.31;14070.0;3.39
252;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie 's-Gravenhage (CR);2009;35885.0;4.37;27375.0;3.41
253;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie 's-Gravenhage (CR);2010;38885.0;4.69;29185.0;3.6
254;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie 's-Gravenhage (CR);2011;40560.0;4.83;30930.0;3.78
255;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie 's-Gravenhage (CR);2012;40975.0;4.84;31885.0;3.87
256;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie 's-Gravenhage (CR);2013;40985.0;4.8;31875.0;3.84
257;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Agglomeratie 's-Gravenhage (CR);2014;41550.0;4.83;32935.0;3.93
258;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Delft en Westland (CR);2009;8785.0;4.01;6700.0;3.13
259;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Delft en Westland (CR);2010;9155.0;4.16;6970.0;3.23
260;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Delft en Westland (CR);2011;9615.0;4.3;7305.0;3.34
261;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Delft en Westland (CR);2012;9540.0;4.22;7440.0;3.38
262;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Delft en Westland (CR);2013;9510.0;4.17;7350.0;3.31
263;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Delft en Westland (CR);2014;9600.0;4.17;7635.0;3.41
264;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Oost-Zuid-Holland (CR);2009;12535.0;3.96;9415.0;3.01
265;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Oost-Zuid-Holland (CR);2010;12790.0;4.28;9690.0;3.3
266;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Oost-Zuid-Holland (CR);2011;13180.0;4.41;10055.0;3.42
267;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Oost-Zuid-Holland (CR);2012;13460.0;4.5;10370.0;3.53
268;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Oost-Zuid-Holland (CR);2013;13450.0;4.5;10390.0;3.52
269;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Oost-Zuid-Holland (CR);2014;13395.0;4.47;10405.0;3.52
270;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Groot-Rijnmond (CR);2009;66485.0;4.74;51110.0;3.71
271;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Groot-Rijnmond (CR);2010;71065.0;4.96;53720.0;3.82
272;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Groot-Rijnmond (CR);2011;73535.0;5.1;56350.0;3.99
273;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Groot-Rijnmond (CR);2012;73655.0;5.09;56730.0;4.01
274;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Groot-Rijnmond (CR);2013;71810.0;4.96;48250.0;3.41
275;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Groot-Rijnmond (CR);2014;64320.0;4.43;48355.0;3.39
276;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidoost-Zuid-Holland (CR);2009;20035.0;5.01;15335.0;3.89
277;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidoost-Zuid-Holland (CR);2010;21410.0;5.33;16235.0;4.1
278;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidoost-Zuid-Holland (CR);2011;21890.0;5.43;16740.0;4.21
279;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidoost-Zuid-Holland (CR);2012;21685.0;5.36;16895.0;4.24
280;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidoost-Zuid-Holland (CR);2013;20750.0;5.12;14025.0;3.51
281;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidoost-Zuid-Holland (CR);2014;18035.0;4.44;13275.0;3.32
282;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zeeuwsch-Vlaanderen (CR);2009;7140.0;6.55;5240.0;4.91
283;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zeeuwsch-Vlaanderen (CR);2010;7590.0;6.98;5540.0;5.2
284;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zeeuwsch-Vlaanderen (CR);2011;7570.0;6.97;5690.0;5.35
285;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zeeuwsch-Vlaanderen (CR);2012;7615.0;7.01;5770.0;5.44
286;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zeeuwsch-Vlaanderen (CR);2013;7510.0;6.93;5645.0;5.33
287;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zeeuwsch-Vlaanderen (CR);2014;7330.0;6.78;5555.0;5.25
288;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Overig Zeeland (CR);2009;15000.0;5.38;11420.0;4.16
289;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Overig Zeeland (CR);2010;16195.0;5.79;12045.0;4.38
290;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Overig Zeeland (CR);2011;16515.0;5.89;12510.0;4.55
291;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Overig Zeeland (CR);2012;16500.0;5.89;12595.0;4.58
292;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Overig Zeeland (CR);2013;16325.0;5.83;12560.0;4.57
293;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Overig Zeeland (CR);2014;16355.0;5.85;12570.0;4.57
294;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;West-Noord-Brabant (CR);2009;31465.0;5.05;24275.0;3.95
295;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;West-Noord-Brabant (CR);2010;33340.0;5.33;25375.0;4.12
296;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;West-Noord-Brabant (CR);2011;34000.0;5.41;26175.0;4.23
297;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;West-Noord-Brabant (CR);2012;33775.0;5.36;26190.0;4.22
298;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;West-Noord-Brabant (CR);2013;33605.0;5.32;25950.0;4.17
299;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;West-Noord-Brabant (CR);2014;33395.0;5.27;26065.0;4.18
300;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Midden-Noord-Brabant (CR);2009;23145.0;4.97;17635.0;3.85
301;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Midden-Noord-Brabant (CR);2010;22650.0;4.85;16340.0;3.56
302;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Midden-Noord-Brabant (CR);2011;23650.0;5.05;17590.0;3.81
303;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Midden-Noord-Brabant (CR);2012;23275.0;4.95;17925.0;3.87
304;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Midden-Noord-Brabant (CR);2013;22975.0;4.86;17485.0;3.76
305;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Midden-Noord-Brabant (CR);2014;22410.0;4.72;16795.0;3.6
306;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Noordoost-Noord-Brabant (CR);2009;28000.0;4.34;21680.0;3.41
307;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Noordoost-Noord-Brabant (CR);2010;30685.0;4.74;23645.0;3.7
308;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Noordoost-Noord-Brabant (CR);2011;32700.0;5.03;25355.0;3.95
309;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Noordoost-Noord-Brabant (CR);2012;33200.0;5.09;25990.0;4.04
310;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Noordoost-Noord-Brabant (CR);2013;32790.0;5.02;25815.0;4.01
311;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Noordoost-Noord-Brabant (CR);2014;32630.0;4.98;25760.0;3.99
312;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidoost-Noord-Brabant (CR);2009;36000.0;4.82;27015.0;3.68
313;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidoost-Noord-Brabant (CR);2010;38640.0;5.15;29365.0;3.98
314;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidoost-Noord-Brabant (CR);2011;40300.0;5.34;31160.0;4.2
315;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidoost-Noord-Brabant (CR);2012;40855.0;5.4;31855.0;4.28
316;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidoost-Noord-Brabant (CR);2013;40535.0;5.33;31885.0;4.26
317;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuidoost-Noord-Brabant (CR);2014;40440.0;5.29;32185.0;4.28
318;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Noord-Limburg (CR);2009;13960.0;4.91;10720.0;3.83
319;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Noord-Limburg (CR);2010;15170.0;5.32;11530.0;4.12
320;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Noord-Limburg (CR);2011;15950.0;5.59;12430.0;4.43
321;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Noord-Limburg (CR);2012;16225.0;5.69;12660.0;4.51
322;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Noord-Limburg (CR);2013;15620.0;5.47;12385.0;4.41
323;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Noord-Limburg (CR);2014;15415.0;5.4;12205.0;4.35
324;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Midden-Limburg (CR);2009;12970.0;5.45;9950.0;4.24
325;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Midden-Limburg (CR);2010;13820.0;5.8;10515.0;4.48
326;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Midden-Limburg (CR);2011;14510.0;6.08;11370.0;4.83
327;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Midden-Limburg (CR);2012;14510.0;6.07;11410.0;4.85
328;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Midden-Limburg (CR);2013;14320.0;5.98;11320.0;4.81
329;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Midden-Limburg (CR);2014;14130.0;5.9;11285.0;4.79
330;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuid-Limburg (CR);2009;38735.0;6.24;29510.0;4.85
331;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuid-Limburg (CR);2010;42040.0;6.78;31750.0;5.23
332;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuid-Limburg (CR);2011;43630.0;7.04;33595.0;5.53
333;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuid-Limburg (CR);2012;43395.0;7.01;34130.0;5.63
334;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuid-Limburg (CR);2013;42905.0;6.95;34190.0;5.66
335;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Zuid-Limburg (CR);2014;43025.0;6.97;34505.0;5.73
336;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Flevoland (CR);2009;15435.0;3.92;11750.0;3.03
337;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Flevoland (CR);2010;16650.0;4.19;12200.0;3.12
338;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Flevoland (CR);2011;17355.0;4.32;13115.0;3.32
339;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Flevoland (CR);2012;17545.0;4.33;13540.0;3.4
340;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Flevoland (CR);2013;17460.0;4.27;13605.0;3.4
341;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Flevoland (CR);2014;17395.0;4.23;13630.0;3.4
342;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Geen stadsgewest (SG);2009;367320.0;4.96;279540.0;3.83
