ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;Herkomstland;Perioden;BanenWerknemersGeborenInBuitenland_1
215;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2011 1e kwartaal;2.4
216;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2011 2e kwartaal;2.6
217;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2011 3e kwartaal;2.5
218;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2011 4e kwartaal;2.5
219;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2011;2.5
220;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2012 1e kwartaal;2.4
221;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2012 2e kwartaal;2.5
222;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2012 3e kwartaal;2.5
223;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2012 4e kwartaal;2.4
224;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2012 ;2.4
225;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2013 1e kwartaal;2.4
226;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2013 2e kwartaal;2.6
227;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2013 3e kwartaal;2.6
228;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2013 4e kwartaal;2.6
229;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2013;2.6
230;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2014 1e kwartaal;3.6
231;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2014 2e kwartaal;5.0
232;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2014 3e kwartaal;5.3
233;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2014 4e kwartaal;5.6
234;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2014;4.9
235;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2015 1e kwartaal;5.9
236;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2015 2e kwartaal;7.0
237;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2015 3e kwartaal;7.2
238;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2015 4e kwartaal;7.4
239;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2015;6.9
240;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2016 1e kwartaal;7.6
241;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2016 2e kwartaal;9.0
242;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2016 3e kwartaal;9.3
243;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2016 4e kwartaal;9.8
244;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2016;9.0
245;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2017 1e kwartaal;10.2
246;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2017 2e kwartaal;12.6
247;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2017 3e kwartaal;13.1
248;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2017 4e kwartaal;13.8
249;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2017;12.5
250;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2018 1e kwartaal;14.6
251;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2018 2e kwartaal;17.4
252;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2018 3e kwartaal;17.7
253;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2018 4e kwartaal;18.5
254;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2018;17.0
255;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2019 1e kwartaal;18.9
256;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2019 2e kwartaal;21.5
257;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2019 3e kwartaal;21.5
258;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2019 4e kwartaal;22.4
259;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2019;21.1
260;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2020 1e kwartaal;22.7
261;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2020 2e kwartaal;23.0
262;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2020 3e kwartaal;24.0
263;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2020 4e kwartaal;23.4
264;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2020;23.3
265;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2021 1e kwartaal;23.3
266;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2021 2e kwartaal;28.7
267;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2021 3e kwartaal;29.6
268;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2021 4e kwartaal;31.9
269;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2021;28.4
270;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2022 1e kwartaal;32.1
271;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2022 2e kwartaal;36.4
272;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2022 3e kwartaal;35.1
273;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2022 4e kwartaal;34.4
274;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2022;34.5
275;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2023 1e kwartaal;33.5
276;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2023 2e kwartaal;36.8
277;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2023 3e kwartaal;35.7
278;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2023 4e kwartaal;35.3
279;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2023;35.3
280;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2010 1e kwartaal;52.5
281;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2010 2e kwartaal;55.4
282;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2010 3e kwartaal;56.1
283;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2010 4e kwartaal;56.3
284;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2010;55.1
285;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2011 1e kwartaal;55.0
286;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2011 2e kwartaal;57.1
287;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2011 3e kwartaal;56.5
288;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2011 4e kwartaal;55.7
289;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2011;56.1
290;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2012 1e kwartaal;53.7
291;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2012 2e kwartaal;54.3
292;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2012 3e kwartaal;53.0
293;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2012 4e kwartaal;52.1
294;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2012 ;53.2
295;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2013 1e kwartaal;49.9
296;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2013 2e kwartaal;50.1
297;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2013 3e kwartaal;49.2
298;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2013 4e kwartaal;48.7
299;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2013;49.5
300;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2014 1e kwartaal;46.1
301;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2014 2e kwartaal;46.3
302;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2014 3e kwartaal;45.7
303;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2014 4e kwartaal;45.4
304;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2014;45.8
305;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2015 1e kwartaal;44.3
306;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2015 2e kwartaal;44.9
307;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2015 3e kwartaal;44.4
308;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2015 4e kwartaal;44.4
309;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2015;44.5
310;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2016 1e kwartaal;43.4
311;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2016 2e kwartaal;44.3
312;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2016 3e kwartaal;44.0
313;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2016 4e kwartaal;44.6
314;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2016;44.1
315;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2017 1e kwartaal;44.1
316;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2017 2e kwartaal;45.1
317;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2017 3e kwartaal;44.8
318;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2017 4e kwartaal;45.7
319;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2017;44.9
320;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2018 1e kwartaal;45.8
321;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2018 2e kwartaal;46.8
322;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2018 3e kwartaal;46.4
323;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2018 4e kwartaal;47.4
324;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2018;46.6
325;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2019 1e kwartaal;47.1
326;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2019 2e kwartaal;48.1
327;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2019 3e kwartaal;47.4
328;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2019 4e kwartaal;48.1
329;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2019;47.7
330;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2020 1e kwartaal;47.5
331;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2020 2e kwartaal;46.4
332;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2020 3e kwartaal;46.5
333;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2020 4e kwartaal;47.1
334;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2020;46.9
335;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2021 1e kwartaal;46.4
336;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2021 2e kwartaal;47.3
337;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2021 3e kwartaal;47.4
338;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2021 4e kwartaal;48.7
339;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2021;47.5
340;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2022 1e kwartaal;48.4
341;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2022 2e kwartaal;49.7
342;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2022 3e kwartaal;48.8
343;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2022 4e kwartaal;49.6
344;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2022;49.1
345;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2023 1e kwartaal;50.9
346;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2023 2e kwartaal;51.5
347;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2023 3e kwartaal;50.4
348;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2023 4e kwartaal;51.2
349;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2023;51.0
350;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2010 1e kwartaal;8.5
351;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2010 2e kwartaal;8.7
352;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2010 3e kwartaal;8.6
353;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2010 4e kwartaal;8.6
354;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2010;8.6
355;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2011 1e kwartaal;8.6
356;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2011 2e kwartaal;8.9
357;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2011 3e kwartaal;8.7
358;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2011 4e kwartaal;8.8
359;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2011;8.7
360;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2012 1e kwartaal;8.8
361;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2012 2e kwartaal;9.0
362;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2012 3e kwartaal;8.8
363;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2012 4e kwartaal;8.7
