ID;CaoSectoren;SBI93;Versie;Perioden;CaoLonenPerMaandExclBijzBeloningen_1;CaoLonenPerMaandInclBijzBeloningen_2;CaoLonenPerUurExclBijzBeloningen_3;CaoLonenPerUurInclBijzBeloningen_4;ContractueleLoonkostenPerMaand_5;ContractueleLoonkostenPerUur_6;ContractueleArbeidsduur_7;CaoLonenPerMaandExclBijzBeloningen_8;CaoLonenPerMaandInclBijzBeloningen_9;CaoLonenPerUurExclBijzBeloningen_10;CaoLonenPerUurInclBijzBeloningen_11;ContractueleLoonkostenPerMaand_12;ContractueleLoonkostenPerUur_13;ContractueleArbeidsduur_14;PercentageAfgeslotenCaoS_15
139;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2006 augustus;114.4;116.0;114.3;116.0;118.1;118.0;100.1;1.7;2.1;1.5;2.1;1.2;1.0;0.1;100.0
140;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2006 september;114.4;116.1;114.4;116.0;118.1;118.1;100.1;1.6;2.2;1.6;2.1;1.1;1.1;0.1;100.0
141;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2006 3e kwartaal;114.4;116.0;114.3;116.0;118.1;118.1;100.1;1.7;2.2;1.6;2.1;1.2;1.1;0.1;100.0
142;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2006 oktober;114.5;116.1;114.4;116.1;118.2;118.2;100.1;1.7;2.2;1.6;2.1;1.2;1.1;0.1;100.0
143;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2006 november;114.5;116.1;114.5;116.1;118.2;118.2;100.1;1.6;2.1;1.6;2.1;1.1;1.1;0.1;100.0
144;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2006 december;114.5;116.2;114.5;116.1;118.3;118.2;100.1;1.6;2.2;1.6;2.0;1.2;1.0;0.1;100.0
145;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2006 4e kwartaal;114.5;116.1;114.5;116.1;118.2;118.2;100.1;1.6;2.1;1.6;2.1;1.1;1.1;0.1;100.0
146;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2006 jaar;114.1;115.8;114.1;115.7;117.8;117.8;100.1;1.6;2.1;1.6;2.0;1.1;1.0;0.1;100.0
147;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 januari;115.4;117.1;115.3;117.1;119.2;119.2;100.0;1.7;1.7;1.6;1.7;1.7;1.8;-0.1;100.0
148;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 februari;115.4;117.2;115.4;117.1;119.3;119.2;100.1;1.6;1.7;1.6;1.6;1.7;1.7;0.0;100.0
149;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 maart;115.5;117.2;115.4;117.2;119.3;119.3;100.1;1.6;1.6;1.6;1.7;1.7;1.7;0.0;100.0
150;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 1e kwartaal;115.4;117.2;115.4;117.1;119.3;119.2;100.1;1.6;1.7;1.7;1.6;1.7;1.7;0.0;100.0
151;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 april;115.8;117.5;115.8;117.5;119.6;119.6;100.1;1.6;1.6;1.7;1.6;1.6;1.7;0.0;100.0
152;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 mei;115.9;117.6;115.8;117.5;119.7;119.6;100.1;1.7;1.7;1.6;1.6;1.7;1.7;0.0;100.0
153;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 juni;116.2;117.9;116.2;117.9;120.1;120.0;100.1;1.8;1.9;1.9;1.9;2.0;2.0;0.0;100.0
154;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 2e kwartaal;116.0;117.7;115.9;117.6;119.8;119.7;100.1;1.8;1.8;1.7;1.7;1.8;1.7;0.0;100.0
155;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 juli;116.9;118.5;116.8;118.5;120.7;120.6;100.1;2.2;2.2;2.2;2.2;2.2;2.2;0.0;100.0
156;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 augustus;117.1;118.8;117.0;118.7;120.9;120.9;100.1;2.4;2.4;2.4;2.3;2.4;2.5;0.0;100.0
157;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 september;117.1;118.8;117.0;118.7;120.9;120.9;100.1;2.4;2.3;2.3;2.3;2.4;2.4;0.0;100.0
158;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 3e kwartaal;117.0;118.7;117.0;118.6;120.8;120.8;100.1;2.3;2.3;2.4;2.2;2.3;2.3;0.0;100.0
159;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 oktober;117.2;118.9;117.1;118.8;121.0;121.0;100.1;2.4;2.4;2.4;2.3;2.4;2.4;0.0;100.0
160;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 november;117.2;118.9;117.1;118.8;121.0;121.0;100.1;2.4;2.4;2.3;2.3;2.4;2.4;0.0;100.0
161;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 december;117.2;118.9;117.1;118.8;121.0;121.0;100.1;2.4;2.3;2.3;2.3;2.3;2.4;0.0;100.0
162;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 4e kwartaal;117.2;118.9;117.1;118.8;121.0;121.0;100.1;2.4;2.4;2.3;2.3;2.4;2.4;0.0;100.0
163;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2007 jaar;116.4;118.1;116.3;118.1;120.2;120.2;100.1;2.0;2.0;1.9;2.1;2.0;2.0;0.0;100.0
164;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 januari;118.4;120.5;118.2;120.3;123.2;123.1;100.1;2.6;2.9;2.5;2.7;3.4;3.3;0.1;100.0
165;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 februari;118.4;120.7;118.3;120.5;123.4;123.2;100.1;2.6;3.0;2.5;2.9;3.4;3.4;0.0;100.0
166;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 maart;118.7;120.9;118.5;120.8;123.7;123.5;100.1;2.8;3.2;2.7;3.1;3.7;3.5;0.0;100.0
167;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 1e kwartaal;118.5;120.7;118.3;120.5;123.4;123.3;100.1;2.7;3.0;2.5;2.9;3.4;3.4;0.0;100.0
168;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 april;119.4;121.6;119.3;121.5;124.4;124.3;100.1;3.1;3.5;3.0;3.4;4.0;3.9;0.0;100.0
169;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 mei;119.5;121.7;119.4;121.6;124.5;124.4;100.1;3.1;3.5;3.1;3.5;4.0;4.0;0.0;100.0
170;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 juni;119.9;122.2;119.8;122.0;125.0;124.8;100.1;3.2;3.6;3.1;3.5;4.1;4.0;0.0;100.0
171;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 2e kwartaal;119.6;121.8;119.5;121.7;124.6;124.5;100.1;3.1;3.5;3.1;3.5;4.0;4.0;0.0;100.0
172;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 juli;120.7;122.9;120.5;122.8;125.8;125.6;100.1;3.3;3.7;3.2;3.6;4.2;4.1;0.0;100.0
173;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 augustus;120.8;123.1;120.7;122.9;125.9;125.7;100.1;3.2;3.6;3.2;3.5;4.1;4.0;0.0;100.0
174;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 september;120.9;123.1;120.7;123.0;125.9;125.8;100.1;3.2;3.6;3.2;3.6;4.1;4.1;0.0;100.0
175;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 3e kwartaal;120.8;123.0;120.6;122.9;125.9;125.7;100.1;3.2;3.6;3.1;3.6;4.2;4.1;0.0;100.0
176;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 oktober;120.9;123.2;120.8;123.0;126.0;125.8;100.1;3.2;3.6;3.2;3.5;4.1;4.0;0.0;100.0
177;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 november;120.9;123.2;120.8;123.0;126.0;125.8;100.1;3.2;3.6;3.2;3.5;4.1;4.0;0.0;100.0
178;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 december;120.9;123.2;120.8;123.0;126.0;125.8;100.1;3.2;3.6;3.2;3.5;4.1;4.0;0.0;100.0
179;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 4e kwartaal;120.9;123.2;120.8;123.0;126.0;125.8;100.1;3.2;3.6;3.2;3.5;4.1;4.0;0.0;100.0
180;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2008 jaar;120.0;122.2;119.8;122.0;125.0;124.8;100.1;3.1;3.5;3.0;3.3;4.0;3.8;0.0;100.0
181;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 januari;122.1;124.7;122.0;124.6;127.5;127.4;100.1;3.1;3.5;3.2;3.6;3.5;3.5;0.0;100.0
182;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 februari;122.3;124.9;122.2;124.8;127.8;127.7;100.1;3.3;3.5;3.3;3.6;3.6;3.7;0.0;100.0
183;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 maart;122.5;125.1;122.5;125.1;128.0;127.9;100.1;3.2;3.5;3.4;3.6;3.5;3.6;0.0;100.0
184;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 1e kwartaal;122.3;124.9;122.2;124.8;127.8;127.7;100.1;3.2;3.5;3.3;3.6;3.6;3.6;0.0;100.0
185;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 april;122.7;125.3;122.6;125.2;128.2;128.1;100.1;2.8;3.0;2.8;3.0;3.1;3.1;0.0;100.0
186;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 mei;122.8;125.4;122.7;125.3;128.3;128.2;100.1;2.8;3.0;2.8;3.0;3.1;3.1;0.0;100.0
187;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 juni;122.9;125.5;122.8;125.4;128.4;128.3;100.1;2.5;2.7;2.5;2.8;2.7;2.8;0.0;100.0
188;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 2e kwartaal;122.8;125.4;122.7;125.3;128.3;128.2;100.1;2.7;3.0;2.7;3.0;3.0;3.0;0.0;100.0
189;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 juli;123.1;125.7;123.0;125.7;128.8;128.7;100.1;2.0;2.3;2.1;2.4;2.4;2.5;0.0;100.0
190;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 augustus;123.2;125.7;123.1;125.7;128.8;128.7;100.1;2.0;2.1;2.0;2.3;2.3;2.4;0.0;100.0
191;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 september;123.2;125.8;123.1;125.7;128.8;128.7;100.1;1.9;2.2;2.0;2.2;2.3;2.3;0.0;100.0
192;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 3e kwartaal;123.2;125.8;123.1;125.7;128.8;128.7;100.1;2.0;2.3;2.1;2.3;2.3;2.4;0.0;100.0
193;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 oktober;123.4;126.0;123.3;125.9;129.0;128.9;100.1;2.1;2.3;2.1;2.4;2.4;2.5;0.0;100.0
194;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 november;123.4;126.0;123.3;125.9;129.0;128.9;100.1;2.1;2.3;2.1;2.4;2.4;2.5;0.0;100.0
195;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 december;123.4;125.9;123.3;125.8;128.9;128.9;100.1;2.1;2.2;2.1;2.3;2.3;2.5;0.0;100.0
196;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 4e kwartaal;123.4;125.9;123.3;125.8;129.0;128.9;100.1;2.1;2.2;2.1;2.3;2.4;2.5;0.0;100.0
197;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2009 jaar;122.9;125.5;122.8;125.4;128.5;128.4;100.1;2.4;2.7;2.5;2.8;2.8;2.9;0.0;100.0
198;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 januari;123.9;126.6;123.9;126.7;129.9;130.0;100.0;1.5;1.5;1.6;1.7;1.9;2.0;-0.1;100.0
199;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 februari;123.9;126.6;124.0;126.7;129.9;130.0;100.0;1.3;1.4;1.5;1.5;1.6;1.8;-0.1;100.0
200;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 maart;123.9;126.7;124.0;126.7;130.0;130.0;100.0;1.1;1.3;1.2;1.3;1.6;1.6;-0.1;100.0
201;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 1e kwartaal;123.9;126.6;124.0;126.7;129.9;130.0;100.0;1.3;1.4;1.5;1.5;1.6;1.8;-0.1;100.0
202;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 april;124.0;126.7;124.0;126.8;130.0;130.1;100.0;1.1;1.1;1.1;1.3;1.4;1.6;-0.1;100.0
203;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 mei;124.0;126.8;124.1;126.8;130.1;130.1;100.0;1.0;1.1;1.1;1.2;1.4;1.5;-0.1;100.0
204;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 juni;124.0;126.8;124.1;126.8;130.1;130.2;100.0;0.9;1.0;1.1;1.1;1.3;1.5;-0.1;100.0
205;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 2e kwartaal;124.0;126.8;124.1;126.8;130.1;130.1;100.0;1.0;1.1;1.1;1.2;1.4;1.5;-0.1;100.0
206;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 juli;124.3;127.1;124.4;127.1;130.4;130.5;100.0;1.0;1.1;1.1;1.1;1.2;1.4;-0.1;100.0
207;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 augustus;124.4;127.1;124.4;127.2;130.5;130.6;100.0;1.0;1.1;1.1;1.2;1.3;1.5;-0.1;100.0
208;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 september;124.4;127.2;124.5;127.2;130.6;130.6;100.0;1.0;1.1;1.1;1.2;1.4;1.5;-0.1;100.0
209;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 3e kwartaal;124.4;127.1;124.4;127.2;130.5;130.6;100.0;1.0;1.0;1.1;1.2;1.3;1.5;-0.1;100.0
210;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 oktober;124.5;127.2;124.5;127.3;130.6;130.7;100.0;0.9;1.0;1.0;1.1;1.2;1.4;-0.1;100.0
211;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 november;124.5;127.2;124.6;127.3;130.6;130.7;100.0;0.9;1.0;1.1;1.1;1.2;1.4;-0.1;100.0
212;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 december;124.6;127.3;124.6;127.3;130.7;130.8;100.0;1.0;1.1;1.1;1.2;1.4;1.5;-0.1;100.0
213;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 4e kwartaal;124.5;127.2;124.6;127.3;130.7;130.7;100.0;0.9;1.0;1.1;1.2;1.3;1.4;-0.1;100.0
214;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2010 jaar;124.2;126.9;124.3;127.0;130.3;130.3;100.0;1.1;1.1;1.2;1.3;1.4;1.5;-0.1;100.0
215;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 januari;125.1;127.9;125.1;128.0;131.8;131.8;100.0;1.0;1.0;1.0;1.0;1.5;1.4;0.0;100.0
216;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 februari;125.2;128.0;125.2;128.1;131.9;131.9;100.0;1.0;1.1;1.0;1.1;1.5;1.5;0.0;100.0
217;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 maart;125.2;128.0;125.3;128.1;131.9;131.9;100.0;1.0;1.0;1.0;1.1;1.5;1.5;0.0;100.0
218;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 1e kwartaal;125.2;128.0;125.2;128.0;131.9;131.9;100.0;1.0;1.1;1.0;1.0;1.5;1.5;0.0;100.0
219;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 april;125.3;128.1;125.3;128.1;132.0;132.0;100.0;1.0;1.1;1.0;1.0;1.5;1.5;0.0;100.0
220;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 mei;125.3;128.1;125.4;128.2;132.1;132.1;100.0;1.0;1.0;1.0;1.1;1.5;1.5;0.0;100.0
221;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 juni;125.4;128.1;125.4;128.2;132.1;132.1;100.0;1.1;1.0;1.0;1.1;1.5;1.5;0.0;100.0
222;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 2e kwartaal;125.3;128.1;125.4;128.1;132.0;132.1;100.0;1.0;1.0;1.0;1.0;1.5;1.5;0.0;100.0
223;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 juli;125.8;128.6;125.8;128.6;132.6;132.6;100.0;1.2;1.2;1.1;1.2;1.7;1.6;0.0;100.0
224;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 augustus;125.9;128.7;125.9;128.7;132.6;132.7;100.0;1.2;1.3;1.2;1.2;1.6;1.6;0.0;100.0
225;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 september;125.9;128.7;125.9;128.7;132.7;132.7;100.0;1.2;1.2;1.1;1.2;1.6;1.6;0.0;100.0
226;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 3e kwartaal;125.8;128.7;125.9;128.7;132.6;132.7;100.0;1.1;1.3;1.2;1.2;1.6;1.6;0.0;100.0
227;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 oktober;126.1;128.9;126.1;128.9;132.9;132.9;100.0;1.3;1.3;1.3;1.3;1.8;1.7;0.0;100.0
228;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 november;126.1;128.9;126.1;128.9;132.9;132.9;100.0;1.3;1.3;1.2;1.3;1.8;1.7;0.0;100.0
229;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 december;126.1;128.9;126.1;128.9;132.9;132.9;100.0;1.2;1.3;1.2;1.3;1.7;1.6;0.0;100.0
230;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 4e kwartaal;126.1;128.9;126.1;128.9;132.9;132.9;100.0;1.3;1.3;1.2;1.3;1.7;1.7;0.0;100.0
231;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2011 jaar;125.6;128.4;125.6;128.4;132.4;132.4;100.0;1.1;1.2;1.0;1.1;1.6;1.6;0.0;100.0
232;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 januari;126.5;129.5;126.5;129.5;134.2;134.2;100.0;1.1;1.3;1.1;1.2;1.8;1.8;0.0;100.0
233;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 februari;126.6;129.6;126.6;129.6;134.3;134.3;100.0;1.1;1.3;1.1;1.2;1.8;1.8;0.0;100.0
234;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 maart;126.7;129.6;126.7;129.6;134.4;134.4;100.0;1.2;1.3;1.1;1.2;1.9;1.9;0.0;100.0
235;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 1e kwartaal;126.6;129.5;126.6;129.6;134.3;134.3;100.0;1.1;1.2;1.1;1.3;1.8;1.8;0.0;100.0
236;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 april;126.9;129.9;126.9;129.9;134.9;134.9;100.0;1.3;1.4;1.3;1.4;2.2;2.2;0.0;100.0
237;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 mei;126.9;129.9;127.0;130.0;135.0;135.0;100.0;1.3;1.4;1.3;1.4;2.2;2.2;0.0;100.0
238;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 juni;127.0;130.0;127.1;130.1;135.1;135.1;100.0;1.3;1.5;1.4;1.5;2.3;2.3;0.0;100.0
239;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 2e kwartaal;127.0;129.9;127.0;130.0;135.0;135.0;100.0;1.4;1.4;1.3;1.5;2.3;2.2;0.0;100.0
240;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 juli;127.5;130.5;127.5;130.5;135.5;135.6;100.0;1.4;1.5;1.4;1.5;2.2;2.3;0.0;100.0
241;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 augustus;127.6;130.6;127.6;130.6;135.7;135.7;100.0;1.4;1.5;1.4;1.5;2.3;2.3;0.0;100.0
242;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 september;127.7;130.7;127.7;130.7;135.8;135.8;100.0;1.4;1.6;1.4;1.6;2.3;2.3;0.0;100.0
243;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 3e kwartaal;127.6;130.6;127.6;130.6;135.7;135.7;100.0;1.4;1.5;1.4;1.5;2.3;2.3;0.0;100.0
244;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 oktober;127.7;130.8;127.8;130.8;135.8;135.9;100.0;1.3;1.5;1.3;1.5;2.2;2.3;0.0;100.0
245;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 november;127.7;130.8;127.8;130.8;135.9;135.9;100.0;1.3;1.5;1.3;1.5;2.3;2.3;0.0;100.0
246;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 december;127.8;130.8;127.8;130.8;135.9;135.9;100.0;1.3;1.5;1.3;1.5;2.3;2.3;0.0;100.0
247;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 4e kwartaal;127.7;130.8;127.8;130.8;135.9;135.9;100.0;1.3;1.5;1.3;1.5;2.3;2.3;0.0;100.0
248;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2012 jaar;127.2;130.2;127.3;130.2;135.2;135.2;100.0;1.3;1.4;1.4;1.4;2.1;2.1;0.0;100.0
249;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 januari;128.2;131.2;128.2;131.3;136.9;137.0;100.0;1.3;1.3;1.3;1.4;2.0;2.1;0.0;100.0
250;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 februari;128.3;131.3;128.3;131.4;137.0;137.1;100.0;1.3;1.3;1.3;1.4;2.0;2.1;0.0;100.0
251;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 maart;128.3;131.3;128.3;131.4;137.0;137.1;100.0;1.3;1.3;1.3;1.4;1.9;2.0;0.0;100.0
252;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 1e kwartaal;128.2;131.3;128.3;131.3;137.0;137.0;100.0;1.3;1.4;1.3;1.3;2.0;2.0;0.0;100.0
253;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 april;128.4;131.4;128.4;131.5;137.2;137.2;100.0;1.2;1.2;1.2;1.2;1.7;1.7;0.0;100.0
254;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 mei;128.4;131.4;128.4;131.5;137.2;137.2;100.0;1.2;1.2;1.1;1.2;1.6;1.6;0.0;100.0
255;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 juni;128.4;131.5;128.5;131.5;137.2;137.3;100.0;1.1;1.2;1.1;1.1;1.6;1.6;0.0;100.0
256;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 2e kwartaal;128.4;131.4;128.4;131.5;137.2;137.2;100.0;1.1;1.2;1.1;1.2;1.6;1.6;0.0;100.0
257;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 juli;128.7;131.7;128.7;131.8;137.5;137.5;100.0;0.9;0.9;0.9;1.0;1.5;1.4;0.0;100.0
258;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 augustus;128.7;131.7;128.7;131.8;137.5;137.5;100.0;0.9;0.8;0.9;0.9;1.3;1.3;0.0;100.0
259;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 september;128.7;131.8;128.8;131.8;137.6;137.6;100.0;0.8;0.8;0.9;0.8;1.3;1.3;0.0;100.0
260;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 3e kwartaal;128.7;131.8;128.7;131.8;137.5;137.5;100.0;0.9;0.9;0.9;0.9;1.3;1.3;0.0;100.0
261;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 oktober;128.8;131.9;128.8;131.9;137.7;137.7;100.0;0.9;0.8;0.8;0.8;1.4;1.3;0.0;100.0
262;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 november;128.8;131.9;128.8;131.9;137.7;137.7;100.0;0.9;0.8;0.8;0.8;1.3;1.3;0.0;100.0
263;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 december;128.9;132.0;128.9;132.0;137.8;137.8;100.0;0.9;0.9;0.9;0.9;1.4;1.4;0.0;100.0
264;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 4e kwartaal;128.8;131.9;128.9;131.9;137.7;137.7;100.0;0.9;0.8;0.9;0.8;1.3;1.3;0.0;100.0
265;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2013 jaar;128.5;131.6;128.6;131.6;137.4;137.4;100.0;1.0;1.1;1.0;1.1;1.6;1.6;0.0;100.0
266;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2014 januari;129.4;132.5;129.4;132.5;139.1;139.0;100.0;0.9;1.0;0.9;0.9;1.6;1.5;0.0;78.0
267;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2014 februari;129.4;132.5;129.4;132.5;139.1;139.0;100.0;0.9;0.9;0.9;0.8;1.5;1.4;0.0;75.0
268;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2014 maart;129.5;132.6;129.4;132.6;139.1;139.1;100.0;0.9;1.0;0.9;0.9;1.5;1.5;0.0;72.0
269;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2014 1e kwartaal;129.4;132.5;129.4;132.5;139.1;139.0;100.0;0.9;0.9;0.9;0.9;1.5;1.5;0.0;75.0
270;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2014 april;129.6;132.7;129.5;132.7;139.3;139.2;100.0;0.9;1.0;0.9;0.9;1.5;1.5;0.0;68.0
271;Totaal cao-sectoren;01-93 Totaal sbi;Huidige cijfers;2014 mei;129.6;132.7;129.6;132.7;139.3;139.3;100.0;0.9;1.0;0.9;0.9;1.5;1.5;0.0;68.0
