ID;Arbeidspositie;Arbeidsverleden;Geslacht;Persoonskenmerken;Perioden;NietWerkzameBevolking_1
220;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2021 1e kwartaal;1760
221;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2021 2e kwartaal;1711
222;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2021 3e kwartaal;1659
223;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2021 4e kwartaal;1643
224;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2021;1693
225;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2022 1e kwartaal;1621
226;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2022 2e kwartaal;1559
227;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2022 3e kwartaal;1557
228;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2022 4e kwartaal;1540
229;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2022;1569
230;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2023 1e kwartaal;1549
231;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2023 2e kwartaal;1508
232;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2023 3e kwartaal;1502
233;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2023 4e kwartaal;1510
234;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2023;1517
235;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2024 1e kwartaal;1529
236;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2024 2e kwartaal;1510
237;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2024 3e kwartaal;1527
238;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2024 4e kwartaal;1541
239;Niet-werkzame bevolking;Totaal;Mannen;Totaal personen;2024;1526
240;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;368
241;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;337
242;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;308
243;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;307
244;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2021;330
245;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;289
246;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;261
247;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;256
248;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;255
249;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2022;265
250;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;265
251;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;245
252;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;250
253;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;265
254;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2023;256
255;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;275
256;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;256
257;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;267
258;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;268
259;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2024;267
260;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;111
261;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;121
262;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;113
263;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;113
264;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2021;115
265;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;119
266;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2022 2e kwartaal;111
267;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2022 3e kwartaal;117
268;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2022 4e kwartaal;121
269;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2022;117
270;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2023 1e kwartaal;125
271;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2023 2e kwartaal;112
272;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2023 3e kwartaal;111
273;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2023 4e kwartaal;114
274;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2023;115
275;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2024 1e kwartaal;120
276;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;116
277;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;115
278;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;116
279;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2024;117
280;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;104
281;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;85
282;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;86
283;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;84
284;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2021;90
285;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;86
286;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2022 2e kwartaal;87
287;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2022 3e kwartaal;86
288;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2022 4e kwartaal;86
289;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2022;86
290;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2023 1e kwartaal;84
291;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2023 2e kwartaal;90
292;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2023 3e kwartaal;93
293;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2023 4e kwartaal;89
294;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2023;89
295;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2024 1e kwartaal;93
296;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2024 2e kwartaal;89
297;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2024 3e kwartaal;87
298;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2024 4e kwartaal;94
299;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2024;91
300;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;148
301;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;140
302;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;141
303;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;129
304;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2021;140
305;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;121
306;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2022 2e kwartaal;121
307;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2022 3e kwartaal;114
308;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2022 4e kwartaal;115
309;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2022;118
310;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2023 1e kwartaal;113
311;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2023 2e kwartaal;122
312;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2023 3e kwartaal;120
313;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2023 4e kwartaal;124
314;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2023;120
315;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2024 1e kwartaal;128
316;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2024 2e kwartaal;120
317;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2024 3e kwartaal;119
318;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2024 4e kwartaal;109
319;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2024;119
320;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2021 1e kwartaal;253
321;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2021 2e kwartaal;250
322;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2021 3e kwartaal;241
323;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2021 4e kwartaal;240
324;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2021;246
325;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2022 1e kwartaal;246
326;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2022 2e kwartaal;238
327;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2022 3e kwartaal;242
328;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2022 4e kwartaal;234
329;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2022;240
330;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2023 1e kwartaal;229
331;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2023 2e kwartaal;223
332;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2023 3e kwartaal;216
333;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2023 4e kwartaal;218
334;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2023;222
335;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2024 1e kwartaal;217
336;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2024 2e kwartaal;231
337;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2024 3e kwartaal;221
338;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2024 4e kwartaal;229
339;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2024;224
340;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2021 1e kwartaal;775
341;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2021 2e kwartaal;777
342;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2021 3e kwartaal;770
343;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2021 4e kwartaal;769
344;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2021;773
345;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2022 1e kwartaal;761
346;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2022 2e kwartaal;741
347;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2022 3e kwartaal;742
348;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2022 4e kwartaal;730
349;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2022;743
350;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2023 1e kwartaal;732
351;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2023 2e kwartaal;716
352;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2023 3e kwartaal;713
353;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2023 4e kwartaal;702
354;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2023;716
355;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2024 1e kwartaal;696
356;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2024 2e kwartaal;698
357;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2024 3e kwartaal;717
358;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2024 4e kwartaal;725
359;Niet-werkzame bevolking;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2024;709
360;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;684
361;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;661
362;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;657
363;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;638
364;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;660
365;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;652
366;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;615
367;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;581
368;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;589
369;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;609
370;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;628
371;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;613
372;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;599
373;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;603
374;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;610
375;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;625
376;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;608
377;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;595
378;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;594
379;Niet-werkzame bevolking;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;606
380;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2021 1e kwartaal;633
381;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2021 2e kwartaal;638
382;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2021 3e kwartaal;587
383;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2021 4e kwartaal;582
384;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2021;610
385;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2022 1e kwartaal;566
386;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2022 2e kwartaal;553
387;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2022 3e kwartaal;552
388;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2022 4e kwartaal;545
389;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2022;554
390;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2023 1e kwartaal;536
391;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2023 2e kwartaal;522
392;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2023 3e kwartaal;517
393;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2023 4e kwartaal;519
394;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2023;524
395;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2024 1e kwartaal;524
396;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2024 2e kwartaal;520
397;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2024 3e kwartaal;535
398;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2024 4e kwartaal;543
399;Niet-werkzame bevolking;Totaal;Mannen;2 Havo, vwo, mbo2-4;2024;530
400;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2021 1e kwartaal;416
401;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2021 2e kwartaal;388
402;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2021 3e kwartaal;396
403;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2021 4e kwartaal;405
404;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2021;401
405;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2022 1e kwartaal;389
406;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2022 2e kwartaal;374
407;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2022 3e kwartaal;407
408;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2022 4e kwartaal;392
409;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2022;390
410;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2023 1e kwartaal;368
411;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2023 2e kwartaal;358
412;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2023 3e kwartaal;371
413;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2023 4e kwartaal;373
414;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2023;367
415;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2024 1e kwartaal;365
416;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2024 2e kwartaal;367
417;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2024 3e kwartaal;382
418;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2024 4e kwartaal;386
419;Niet-werkzame bevolking;Totaal;Mannen;3 Hbo, wo;2024;375
420;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2021 1e kwartaal;26
421;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2021 2e kwartaal;23
422;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2021 3e kwartaal;19
423;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2021 4e kwartaal;19
424;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2021;22
425;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2022 1e kwartaal;15
426;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2022 2e kwartaal;16
427;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2022 3e kwartaal;17
428;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2022 4e kwartaal;14
429;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2022;16
430;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2023 1e kwartaal;17
431;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2023 2e kwartaal;16
432;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2023 3e kwartaal;15
433;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2023 4e kwartaal;16
434;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2023;16
435;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2024 1e kwartaal;14
436;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2024 2e kwartaal;14
437;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2024 3e kwartaal;15
438;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2024 4e kwartaal;18
439;Niet-werkzame bevolking;Totaal;Mannen;Onderwijsniveau: weet niet of onbekend;2024;15
440;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2021 1e kwartaal;2253
441;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2021 2e kwartaal;2222
442;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2021 3e kwartaal;2161
443;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2021 4e kwartaal;2157
444;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2021;2198
445;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2022 1e kwartaal;2142
446;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2022 2e kwartaal;2110
447;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2022 3e kwartaal;2103
448;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2022 4e kwartaal;2088
449;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2022;2111
450;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2023 1e kwartaal;2090
451;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2023 2e kwartaal;2071
452;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2023 3e kwartaal;2063
453;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2023 4e kwartaal;2062
454;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2023;2071
455;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2024 1e kwartaal;2080
456;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2024 2e kwartaal;2045
457;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2024 3e kwartaal;2061
458;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2024 4e kwartaal;2068
459;Niet-werkzame bevolking;Totaal;Vrouwen;Totaal personen;2024;2063
460;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;296
461;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;274
462;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;244
463;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;266
464;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;270
465;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;270
466;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;253
467;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;252
468;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;268
469;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;261
470;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;272
471;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;253
472;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;242
473;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;251
474;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;254
475;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;264
476;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;249
477;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;249
478;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;259
479;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;255
480;Niet-werkzame bevolking;Totaal;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;182
