ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;AantalVerdienersHuishoudkern;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
208;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;Aantal verdieners onbekend;2007/'08;6080.0;380.0;5700.0;6.2
209;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;Aantal verdieners onbekend;2008/'09;5510.0;350.0;5160.0;6.4
210;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2004/'05;794590.0;14190.0;780400.0;1.8
211;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2005/'06;833720.0;13410.0;820310.0;1.6
212;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2006/'07;835720.0;12200.0;823520.0;1.5
213;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2007/'08;830310.0;9870.0;820440.0;1.2
214;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal verdieners huishoudkern;2008/'09;822570.0;8370.0;814210.0;1.0
215;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2004/'05;11310.0;610.0;10700.0;5.4
216;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2005/'06;12050.0;560.0;11480.0;4.7
217;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2006/'07;12400.0;500.0;11910.0;4.0
218;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2007/'08;10430.0;350.0;10080.0;3.3
219;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Geen verdiener;2008/'09;10410.0;320.0;10100.0;3.0
220;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2004/'05;777830.0;13140.0;764690.0;1.7
221;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2005/'06;815800.0;12370.0;803430.0;1.5
222;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2006/'07;813580.0;11160.0;802430.0;1.4
223;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2007/'08;814220.0;9200.0;805030.0;1.1
224;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Wel verdiener;2008/'09;807180.0;7770.0;799410.0;1.0
225;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2004/'05;279780.0;6580.0;273200.0;2.4
226;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2005/'06;291660.0;6220.0;285450.0;2.1
227;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2006/'07;285910.0;5570.0;280350.0;1.9
228;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2007/'08;273840.0;4470.0;269380.0;1.6
229;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Eenverdiener;2008/'09;262560.0;3640.0;258920.0;1.4
230;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2004/'05;498050.0;6560.0;491490.0;1.3
231;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2005/'06;524130.0;6150.0;517990.0;1.2
232;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2006/'07;527670.0;5590.0;522080.0;1.1
233;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2007/'08;540380.0;4730.0;535650.0;0.9
234;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Tweeverdiener;2008/'09;544620.0;4130.0;540490.0;0.8
235;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2004/'05;5450.0;450.0;5000.0;8.2
236;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2005/'06;5880.0;480.0;5400.0;8.1
237;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2006/'07;9730.0;550.0;9180.0;5.6
238;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2007/'08;5660.0;330.0;5330.0;5.7
239;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Aantal verdieners onbekend;2008/'09;4980.0;280.0;4700.0;5.6
240;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2004/'05;68630.0;3150.0;65480.0;4.6
241;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2005/'06;69590.0;2510.0;67080.0;3.6
242;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2006/'07;71440.0;2430.0;69010.0;3.4
243;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2007/'08;75750.0;2500.0;73250.0;3.3
244;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal verdieners huishoudkern;2008/'09;76840.0;2220.0;74620.0;2.9
245;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2004/'05;1900.0;320.0;1580.0;17.0
246;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2005/'06;1760.0;220.0;1540.0;12.2
247;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2006/'07;1670.0;160.0;1510.0;9.8
248;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2007/'08;1530.0;200.0;1340.0;12.7
249;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Geen verdiener;2008/'09;1410.0;110.0;1300.0;7.9
250;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2004/'05;66100.0;2700.0;63410.0;4.1
251;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2005/'06;67240.0;2170.0;65070.0;3.2
252;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2006/'07;68870.0;2160.0;66720.0;3.1
253;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2007/'08;73800.0;2250.0;71550.0;3.1
254;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Wel verdiener;2008/'09;74900.0;2030.0;72860.0;2.7
255;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2004/'05;23440.0;1330.0;22110.0;5.7
256;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2005/'06;23680.0;1060.0;22610.0;4.5
257;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2006/'07;23720.0;1040.0;22680.0;4.4
258;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2007/'08;24310.0;1090.0;23230.0;4.5
259;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Eenverdiener;2008/'09;24170.0;940.0;23220.0;3.9
260;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2004/'05;42660.0;1360.0;41300.0;3.2
261;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2005/'06;43560.0;1110.0;42460.0;2.5
262;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2006/'07;45150.0;1110.0;44040.0;2.5
263;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2007/'08;49490.0;1170.0;48320.0;2.4
264;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Tweeverdiener;2008/'09;50730.0;1090.0;49640.0;2.2
265;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2004/'05;630.0;130.0;500.0;20.8
266;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2005/'06;590.0;130.0;470.0;21.2
267;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2006/'07;900.0;110.0;790.0;12.4
268;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2007/'08;420.0;50.0;370.0;12.7
269;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Aantal verdieners onbekend;2008/'09;530.0;80.0;460.0;14.1
270;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2004/'05;60.0;40.0;20.0;62.1
271;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2005/'06;60.0;40.0;30.0;59.4
272;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2006/'07;70.0;30.0;40.0;40.3
273;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2007/'08;30.0;20.0;20.0;48.5
274;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal verdieners huishoudkern;2008/'09;;;;
275;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2004/'05;20.0;10.0;;76.5
276;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2005/'06;;;;
277;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2006/'07;10.0;;;
278;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2007/'08;;;;
279;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Geen verdiener;2008/'09;;;;
280;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2004/'05;30.0;20.0;20.0;51.6
281;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2005/'06;30.0;20.0;20.0;46.9
282;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2006/'07;50.0;20.0;30.0;34.6
283;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2007/'08;20.0;10.0;10.0;50.0
284;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Wel verdiener;2008/'09;;;;
285;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2004/'05;20.0;10.0;;52.6
286;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2005/'06;20.0;10.0;;52.6
287;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2006/'07;30.0;10.0;20.0;36.4
288;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2007/'08;10.0;;;
289;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Eenverdiener;2008/'09;;;;
290;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2004/'05;10.0;;;
291;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2005/'06;10.0;;;
292;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2006/'07;20.0;;10.0;
293;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2007/'08;;;;
294;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Tweeverdiener;2008/'09;;;;
295;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2004/'05;10.0;;;
296;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2005/'06;30.0;20.0;;75.0
297;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2006/'07;;;;
298;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2007/'08;;;;
299;Totaal mannen en vrouwen;0;Voortgezet onderwijs;23 jaar of ouder;Aantal verdieners onbekend;2008/'09;;0.0;;0.0
300;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2004/'05;436830.0;58780.0;378060.0;13.5
301;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2005/'06;485650.0;56230.0;429420.0;11.6
302;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2006/'07;499650.0;55420.0;444230.0;11.1
303;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2007/'08;514390.0;56350.0;458040.0;11.0
304;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Totaal verdieners huishoudkern;2008/'09;519020.0;51090.0;467930.0;9.8
305;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Geen verdiener;2004/'05;8040.0;2050.0;5990.0;25.5
306;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Geen verdiener;2005/'06;8310.0;1860.0;6450.0;22.4
307;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Geen verdiener;2006/'07;8680.0;1670.0;7010.0;19.3
308;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Geen verdiener;2007/'08;7140.0;1430.0;5720.0;20.0
309;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Geen verdiener;2008/'09;5940.0;1070.0;4880.0;18.0
310;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Wel verdiener;2004/'05;419430.0;54540.0;364890.0;13.0
311;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Wel verdiener;2005/'06;465930.0;52000.0;413930.0;11.2
312;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Wel verdiener;2006/'07;474700.0;50930.0;423770.0;10.7
313;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Wel verdiener;2007/'08;498320.0;53090.0;445230.0;10.7
314;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Wel verdiener;2008/'09;501300.0;48030.0;453270.0;9.6
315;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Eenverdiener;2004/'05;176060.0;26370.0;149690.0;15.0
316;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Eenverdiener;2005/'06;198560.0;26120.0;172440.0;13.2
317;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Eenverdiener;2006/'07;203410.0;25930.0;177480.0;12.7
318;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Eenverdiener;2007/'08;208480.0;26710.0;181770.0;12.8
319;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Eenverdiener;2008/'09;202230.0;23810.0;178420.0;11.8
320;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Tweeverdiener;2004/'05;243370.0;28170.0;215200.0;11.6
321;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Tweeverdiener;2005/'06;267380.0;25880.0;241500.0;9.7
322;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Tweeverdiener;2006/'07;271290.0;25000.0;246290.0;9.2
323;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Tweeverdiener;2007/'08;289840.0;26380.0;263470.0;9.1
324;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Tweeverdiener;2008/'09;299070.0;24230.0;274850.0;8.1
325;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2004/'05;9360.0;2180.0;7180.0;23.3
326;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2005/'06;11420.0;2370.0;9050.0;20.7
327;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2006/'07;16280.0;2820.0;13460.0;17.3
328;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2007/'08;8930.0;1840.0;7090.0;20.6
329;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Aantal verdieners onbekend;2008/'09;11780.0;2000.0;9780.0;16.9
330;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2004/'05;348750.0;37720.0;311030.0;10.8
331;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2005/'06;387160.0;35940.0;351220.0;9.3
332;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2006/'07;395130.0;35480.0;359650.0;9.0
333;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2007/'08;396700.0;33880.0;362820.0;8.5
334;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2008/'09;395900.0;30680.0;365220.0;7.7
335;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Geen verdiener;2004/'05;6800.0;1530.0;5270.0;22.5
336;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Geen verdiener;2005/'06;7010.0;1330.0;5680.0;19.0
337;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Geen verdiener;2006/'07;7430.0;1350.0;6080.0;18.2
338;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Geen verdiener;2007/'08;5990.0;1120.0;4860.0;18.7
339;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Geen verdiener;2008/'09;4960.0;800.0;4170.0;16.0
340;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdiener;2004/'05;335010.0;34720.0;300290.0;10.4
341;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdiener;2005/'06;371740.0;33020.0;338720.0;8.9
342;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdiener;2006/'07;375650.0;32220.0;343430.0;8.6
343;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdiener;2007/'08;384690.0;31640.0;353050.0;8.2
344;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Wel verdiener;2008/'09;382560.0;28620.0;353940.0;7.5
345;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Eenverdiener;2004/'05;139700.0;17080.0;122620.0;12.2
346;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Eenverdiener;2005/'06;157150.0;17090.0;140060.0;10.9
347;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Eenverdiener;2006/'07;158770.0;16740.0;142030.0;10.5
348;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Eenverdiener;2007/'08;158710.0;16580.0;142130.0;10.4
349;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Eenverdiener;2008/'09;152120.0;14510.0;137620.0;9.5
350;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Tweeverdiener;2004/'05;195300.0;17630.0;177670.0;9.0
351;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Tweeverdiener;2005/'06;214590.0;15930.0;198660.0;7.4
352;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Tweeverdiener;2006/'07;216880.0;15490.0;201400.0;7.1
353;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Tweeverdiener;2007/'08;225980.0;15060.0;210920.0;6.7
354;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Tweeverdiener;2008/'09;230440.0;14120.0;216320.0;6.1
355;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2004/'05;6940.0;1470.0;5470.0;21.2
356;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2005/'06;8410.0;1590.0;6820.0;18.9
357;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2006/'07;12060.0;1910.0;10150.0;15.8
358;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2007/'08;6020.0;1120.0;4900.0;18.6
359;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2008/'09;8380.0;1260.0;7120.0;15.0
360;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2004/'05;57820.0;5300.0;52520.0;9.2
361;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2005/'06;61470.0;5270.0;56200.0;8.6
362;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2006/'07;63300.0;4830.0;58470.0;7.6
363;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2007/'08;61670.0;3330.0;58340.0;5.4
364;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2008/'09;59920.0;2580.0;57340.0;4.3
365;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Geen verdiener;2004/'05;990.0;170.0;830.0;16.7
366;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Geen verdiener;2005/'06;1060.0;190.0;880.0;17.6
367;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Geen verdiener;2006/'07;1170.0;200.0;970.0;17.4
368;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Geen verdiener;2007/'08;940.0;120.0;820.0;13.1
369;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Geen verdiener;2008/'09;810.0;90.0;720.0;10.9
370;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Wel verdiener;2004/'05;56320.0;4980.0;51340.0;8.8
371;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Wel verdiener;2005/'06;59800.0;4900.0;54900.0;8.2
372;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Wel verdiener;2006/'07;61150.0;4440.0;56720.0;7.3
373;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Wel verdiener;2007/'08;60220.0;3080.0;57140.0;5.1
374;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Wel verdiener;2008/'09;58490.0;2380.0;56110.0;4.1
375;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Eenverdiener;2004/'05;21500.0;2390.0;19110.0;11.1
376;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Eenverdiener;2005/'06;23320.0;2400.0;20920.0;10.3
377;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Eenverdiener;2006/'07;23660.0;2150.0;21520.0;9.1
378;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Eenverdiener;2007/'08;22790.0;1610.0;21180.0;7.1
379;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Eenverdiener;2008/'09;21290.0;1200.0;20090.0;5.7
380;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Tweeverdiener;2004/'05;34820.0;2590.0;32230.0;7.4
381;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Tweeverdiener;2005/'06;36480.0;2510.0;33980.0;6.9
382;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Tweeverdiener;2006/'07;37490.0;2290.0;35200.0;6.1
383;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Tweeverdiener;2007/'08;37430.0;1470.0;35960.0;3.9
384;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Tweeverdiener;2008/'09;37200.0;1180.0;36020.0;3.2
385;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Aantal verdieners onbekend;2004/'05;510.0;160.0;350.0;30.7
386;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Aantal verdieners onbekend;2005/'06;610.0;180.0;430.0;30.0
387;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Aantal verdieners onbekend;2006/'07;980.0;190.0;790.0;19.3
388;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Aantal verdieners onbekend;2007/'08;510.0;120.0;380.0;24.6
389;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Aantal verdieners onbekend;2008/'09;620.0;110.0;510.0;17.1
390;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal verdieners huishoudkern;2004/'05;290920.0;32420.0;258510.0;11.1
391;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal verdieners huishoudkern;2005/'06;325680.0;30670.0;295020.0;9.4
