ID;Geslacht;Leeftijdsklassen;Herkomstgroepering;Perioden;TotaleBevolking_1;Werknemers_2;Zelfstandigen_3;PersonenMetEenUitkeringTotaal_4;PersonenMetEenAOUitkering_5;PersonenMetEenWWUitkering_6;PersonenMetEenBijstandsuitkering_7;PersonenMetEenAndereUitkering_8;PersonenMetPensioen_9;TotaleBevolking_10;Werknemers_11;Zelfstandigen_12;PersonenMetEenUitkeringTotaal_13;PersonenMetEenAOUitkering_14;PersonenMetEenWWUitkering_15;PersonenMetEenBijstandsuitkering_16;PersonenMetEenAndereUitkering_17;PersonenMetPensioen_18
123;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;2002, vrijdag 27 september;1612.4;543.9;43.4;288.0;79.6;19.5;165.7;43.1;46.4;100.0;34.0;3.0;18.0;5.0;1.0;10.0;3.0;3.0
124;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;2003, vrijdag 26 september;1662.6;541.5;45.3;310.7;82.0;30.9;177.6;42.6;51.7;100.0;33.0;3.0;19.0;5.0;2.0;11.0;3.0;3.0
125;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;2004, vrijdag 24 september;1695.8;535.9;45.3;322.6;82.8;37.9;183.1;41.6;56.4;100.0;32.0;3.0;19.0;5.0;2.0;11.0;2.0;3.0
126;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;2005, vrijdag 30 september;1715.7;552.1;46.6;323.6;78.9;35.6;185.9;47.8;63.6;100.0;32.0;3.0;19.0;5.0;2.0;11.0;3.0;4.0
127;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;2006, vrijdag 29 september;1735.5;593.6;51.0;319.5;74.0;28.3;178.8;59.8;57.2;100.0;34.0;3.0;18.0;4.0;2.0;10.0;3.0;3.0
128;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;2007, vrijdag 28 september;1761.2;643.8;57.3;300.8;75.8;21.1;167.0;;73.8;100.0;37.0;3.0;17.0;4.0;1.0;9.0;;4.0
129;Totaal mannen en vrouwen;0;Niet-westerse allochtonen;2008, vrijdag 26 september;1800.5;676.6;61.4;299.7;78.8;18.8;166.1;;79.0;100.0;38.0;3.0;17.0;4.0;1.0;9.0;;4.0
130;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;1999, vrijdag 24 september;879.5;371.6;29.0;258.1;59.9;16.3;159.5;37.9;31.1;100.0;42.0;3.0;29.0;7.0;2.0;18.0;4.0;4.0
131;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2000, vrijdag 29 september;920.4;398.3;32.5;255.4;65.1;14.0;155.3;36.7;35.2;100.0;43.0;4.0;28.0;7.0;2.0;17.0;4.0;4.0
132;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2001, vrijdag 28 september;966.6;415.7;36.7;257.4;69.7;13.5;154.6;37.1;39.6;100.0;43.0;4.0;27.0;7.0;1.0;16.0;4.0;4.0
133;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2002, vrijdag 27 september;1002.7;423.5;37.8;265.4;73.6;17.7;157.3;35.6;44.3;100.0;42.0;4.0;26.0;7.0;2.0;16.0;4.0;4.0
134;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2003, vrijdag 26 september;1023.4;417.3;39.3;283.5;75.3;27.3;167.1;34.9;49.6;100.0;41.0;4.0;28.0;7.0;3.0;16.0;3.0;5.0
135;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2004, vrijdag 24 september;1029.6;407.2;38.8;292.1;75.4;33.4;171.0;33.6;54.2;100.0;40.0;4.0;28.0;7.0;3.0;17.0;3.0;5.0
136;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2005, vrijdag 30 september;1021.4;411.6;39.7;291.8;71.2;31.8;172.9;38.8;61.3;100.0;40.0;4.0;29.0;7.0;3.0;17.0;4.0;6.0
137;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2006, vrijdag 29 september;1017.0;433.5;42.8;285.3;65.8;25.6;167.0;46.6;54.8;100.0;43.0;4.0;28.0;6.0;3.0;16.0;5.0;5.0
138;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2007, vrijdag 28 september;1018.3;461.0;47.6;269.3;66.3;19.2;157.2;;71.3;100.0;45.0;5.0;26.0;7.0;2.0;15.0;;7.0
139;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 1e generatie;2008, vrijdag 26 september;1031.6;477.2;50.4;266.9;67.8;16.8;156.7;;76.4;100.0;46.0;5.0;26.0;7.0;2.0;15.0;;7.0
140;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 2e generatie;1999, vrijdag 24 september;515.5;88.0;3.6;18.2;3.6;1.1;7.5;6.6;1.8;100.0;17.0;1.0;4.0;1.0;0.0;1.0;1.0;0.0
141;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 2e generatie;2000, vrijdag 29 september;547.0;101.7;4.3;18.8;4.3;1.0;7.4;6.8;1.8;100.0;19.0;1.0;3.0;1.0;0.0;1.0;1.0;0.0
142;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 2e generatie;2001, vrijdag 28 september;578.8;113.3;5.1;20.4;5.1;1.1;7.6;7.4;2.0;100.0;20.0;1.0;4.0;1.0;0.0;1.0;1.0;0.0
143;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 2e generatie;2002, vrijdag 27 september;609.7;120.4;5.5;22.6;6.0;1.9;8.4;7.4;2.1;100.0;20.0;1.0;4.0;1.0;0.0;1.0;1.0;0.0
144;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 2e generatie;2003, vrijdag 26 september;639.2;124.2;6.0;27.2;6.7;3.6;10.5;7.7;2.1;100.0;19.0;1.0;4.0;1.0;1.0;2.0;1.0;0.0
145;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 2e generatie;2004, vrijdag 24 september;666.2;128.7;6.4;30.5;7.4;4.5;12.1;8.0;2.2;100.0;19.0;1.0;5.0;1.0;1.0;2.0;1.0;0.0
146;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 2e generatie;2005, vrijdag 30 september;694.3;140.5;6.9;31.8;7.6;3.8;13.0;9.0;2.3;100.0;20.0;1.0;5.0;1.0;1.0;2.0;1.0;0.0
147;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 2e generatie;2006, vrijdag 29 september;718.5;160.1;8.3;34.2;8.2;2.7;11.8;13.1;2.4;100.0;22.0;1.0;5.0;1.0;0.0;2.0;2.0;0.0
148;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 2e generatie;2007, vrijdag 28 september;743.0;182.8;9.7;31.6;9.5;1.9;9.8;;2.5;100.0;25.0;1.0;4.0;1.0;0.0;1.0;;0.0
149;Totaal mannen en vrouwen;0;Niet-westerse allochtonen, 2e generatie;2008, vrijdag 26 september;768.9;199.5;11.0;32.8;11.0;2.1;9.4;;2.6;100.0;26.0;1.0;4.0;1.0;0.0;1.0;;0.0
150;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 1 ouder buitenl.;1999, vrijdag 24 september;134.9;29.8;1.9;6.3;1.7;0.5;2.2;2.2;1.6;100.0;22.0;1.0;5.0;1.0;0.0;2.0;2.0;1.0
151;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 1 ouder buitenl.;2000, vrijdag 29 september;143.5;32.8;2.1;6.3;1.9;0.4;2.1;2.3;1.7;100.0;23.0;1.0;4.0;1.0;0.0;1.0;2.0;1.0
152;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 1 ouder buitenl.;2001, vrijdag 28 september;153.2;35.7;2.3;6.6;2.1;0.3;2.1;2.4;1.8;100.0;23.0;2.0;4.0;1.0;0.0;1.0;2.0;1.0
153;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 1 ouder buitenl.;2002, vrijdag 27 september;163.1;37.5;2.4;7.0;2.4;0.5;2.1;2.4;1.9;100.0;23.0;1.0;4.0;1.0;0.0;1.0;1.0;1.0
154;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 1 ouder buitenl.;2003, vrijdag 26 september;173.2;38.6;2.6;8.0;2.5;1.0;2.5;2.5;2.0;100.0;22.0;1.0;5.0;1.0;1.0;1.0;1.0;1.0
155;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 1 ouder buitenl.;2004, vrijdag 24 september;183.3;39.7;2.6;8.6;2.7;1.2;2.8;2.6;2.1;100.0;22.0;1.0;5.0;1.0;1.0;2.0;1.0;1.0
156;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 1 ouder buitenl.;2005, vrijdag 30 september;196.0;42.3;2.8;8.9;2.7;1.1;2.8;2.9;2.2;100.0;22.0;1.0;5.0;1.0;1.0;1.0;1.0;1.0
157;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 1 ouder buitenl.;2006, vrijdag 29 september;206.7;46.5;3.3;9.2;2.8;0.8;2.6;3.6;2.2;100.0;22.0;2.0;4.0;1.0;0.0;1.0;2.0;1.0
158;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 1 ouder buitenl.;2007, vrijdag 28 september;223.7;51.7;3.6;8.6;3.1;0.6;2.2;;2.3;100.0;23.0;2.0;4.0;1.0;0.0;1.0;;1.0
159;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 1 ouder buitenl.;2008, vrijdag 26 september;228.8;55.4;4.0;8.8;3.4;0.6;2.1;;2.4;100.0;24.0;2.0;4.0;1.0;0.0;1.0;;1.0
160;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;380.6;58.3;1.7;11.9;1.9;0.6;5.3;4.4;0.1;100.0;15.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0
161;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;403.5;68.9;2.2;12.5;2.4;0.6;5.3;4.6;0.1;100.0;17.0;1.0;3.0;1.0;0.0;1.0;1.0;0.0
162;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;425.7;77.6;2.8;13.8;3.0;0.7;5.6;5.1;0.1;100.0;18.0;1.0;3.0;1.0;0.0;1.0;1.0;0.0
163;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;446.6;82.9;3.1;15.6;3.6;1.4;6.2;5.0;0.2;100.0;19.0;1.0;3.0;1.0;0.0;1.0;1.0;0.0
164;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;466.0;85.6;3.5;19.2;4.2;2.7;8.0;5.2;0.2;100.0;18.0;1.0;4.0;1.0;1.0;2.0;1.0;0.0
165;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;482.9;89.0;3.8;21.9;4.7;3.3;9.4;5.4;0.2;100.0;18.0;1.0;5.0;1.0;1.0;2.0;1.0;0.0
166;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;498.3;98.2;4.1;22.9;4.9;2.7;10.1;6.1;0.2;100.0;20.0;1.0;5.0;1.0;1.0;2.0;1.0;0.0
167;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;511.8;113.6;5.0;25.0;5.4;1.9;9.2;9.5;0.2;100.0;22.0;1.0;5.0;1.0;0.0;2.0;2.0;0.0
168;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;519.3;131.1;6.1;22.9;6.4;1.3;7.5;;0.2;100.0;25.0;1.0;4.0;1.0;0.0;1.0;;0.0
169;Totaal mannen en vrouwen;0;Niet-westers, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;540.1;144.0;7.0;23.9;7.6;1.5;7.3;;0.2;100.0;27.0;1.0;4.0;1.0;0.0;1.0;;0.0
170;Totaal mannen en vrouwen;0;Turkije;1999, vrijdag 24 september;306.7;92.1;7.7;68.5;24.7;5.5;31.1;12.7;6.0;100.0;30.0;3.0;22.0;8.0;2.0;10.0;4.0;2.0
171;Totaal mannen en vrouwen;0;Turkije;2000, vrijdag 29 september;317.2;99.5;9.0;68.1;27.0;4.9;28.9;12.8;7.1;100.0;31.0;3.0;21.0;9.0;2.0;9.0;4.0;2.0
172;Totaal mannen en vrouwen;0;Turkije;2001, vrijdag 28 september;328.3;103.1;10.6;68.2;29.0;4.9;27.9;12.7;8.2;100.0;31.0;3.0;21.0;9.0;1.0;8.0;4.0;2.0
173;Totaal mannen en vrouwen;0;Turkije;2002, vrijdag 27 september;338.9;105.3;11.1;69.7;30.3;6.0;27.9;12.4;9.4;100.0;31.0;3.0;21.0;9.0;2.0;8.0;4.0;3.0
174;Totaal mannen en vrouwen;0;Turkije;2003, vrijdag 26 september;349.1;104.7;11.6;74.1;30.9;8.6;29.8;12.2;10.9;100.0;30.0;3.0;21.0;9.0;2.0;9.0;3.0;3.0
175;Totaal mannen en vrouwen;0;Turkije;2004, vrijdag 24 september;357.1;103.6;11.6;75.9;30.9;9.8;30.8;12.0;12.5;100.0;29.0;3.0;21.0;9.0;3.0;9.0;3.0;3.0
176;Totaal mannen en vrouwen;0;Turkije;2005, vrijdag 30 september;363.1;106.9;11.7;75.3;28.8;9.0;31.5;14.1;14.3;100.0;29.0;3.0;21.0;8.0;2.0;9.0;4.0;4.0
177;Totaal mannen en vrouwen;0;Turkije;2006, vrijdag 29 september;367.8;115.5;12.9;73.8;26.1;7.2;30.3;17.1;14.1;100.0;31.0;4.0;20.0;7.0;2.0;8.0;5.0;4.0
178;Totaal mannen en vrouwen;0;Turkije;2007, vrijdag 28 september;371.7;124.6;14.7;69.6;26.6;5.5;28.6;;16.9;100.0;34.0;4.0;19.0;7.0;1.0;8.0;;5.0
179;Totaal mannen en vrouwen;0;Turkije;2008, vrijdag 26 september;376.8;130.5;15.8;68.4;27.4;4.8;28.1;;18.0;100.0;35.0;4.0;18.0;7.0;1.0;7.0;;5.0
180;Totaal mannen en vrouwen;0;Turkije, 1e generatie;1999, vrijdag 24 september;177.1;71.6;6.9;64.1;23.8;5.2;29.2;11.1;6.0;100.0;40.0;4.0;36.0;13.0;3.0;16.0;6.0;3.0
181;Totaal mannen en vrouwen;0;Turkije, 1e generatie;2000, vrijdag 29 september;180.8;75.3;8.0;63.4;25.9;4.6;27.2;11.1;7.0;100.0;42.0;4.0;35.0;14.0;3.0;15.0;6.0;4.0
182;Totaal mannen en vrouwen;0;Turkije, 1e generatie;2001, vrijdag 28 september;185.1;76.3;9.3;63.2;27.6;4.5;26.1;10.9;8.2;100.0;41.0;5.0;34.0;15.0;2.0;14.0;6.0;4.0
183;Totaal mannen en vrouwen;0;Turkije, 1e generatie;2002, vrijdag 27 september;189.3;76.8;9.6;64.0;28.6;5.4;25.9;10.6;9.4;100.0;41.0;5.0;34.0;15.0;3.0;14.0;6.0;5.0
184;Totaal mannen en vrouwen;0;Turkije, 1e generatie;2003, vrijdag 26 september;193.4;75.5;9.9;67.0;29.0;7.4;27.2;10.3;10.9;100.0;39.0;5.0;35.0;15.0;4.0;14.0;5.0;6.0
185;Totaal mannen en vrouwen;0;Turkije, 1e generatie;2004, vrijdag 24 september;195.4;73.4;9.7;68.0;28.7;8.4;27.8;10.1;12.4;100.0;38.0;5.0;35.0;15.0;4.0;14.0;5.0;6.0
186;Totaal mannen en vrouwen;0;Turkije, 1e generatie;2005, vrijdag 30 september;195.7;73.9;9.8;67.2;26.7;7.9;28.4;11.9;14.3;100.0;38.0;5.0;34.0;14.0;4.0;14.0;6.0;7.0
187;Totaal mannen en vrouwen;0;Turkije, 1e generatie;2006, vrijdag 29 september;195.4;77.6;10.6;65.1;23.9;6.4;27.6;13.8;14.1;100.0;40.0;5.0;33.0;12.0;3.0;14.0;7.0;7.0
188;Totaal mannen en vrouwen;0;Turkije, 1e generatie;2007, vrijdag 28 september;194.6;80.8;11.9;61.6;24.0;5.0;26.3;;16.8;100.0;42.0;6.0;32.0;12.0;3.0;13.0;;9.0
189;Totaal mannen en vrouwen;0;Turkije, 1e generatie;2008, vrijdag 26 september;195.1;82.0;12.6;60.2;24.4;4.2;26.0;;17.9;100.0;42.0;6.0;31.0;12.0;2.0;13.0;;9.0
190;Totaal mannen en vrouwen;0;Turkije, 2e generatie;1999, vrijdag 24 september;129.6;20.5;0.8;4.5;0.9;0.3;1.9;1.6;0.0;100.0;16.0;1.0;3.0;1.0;0.0;1.0;1.0;
191;Totaal mannen en vrouwen;0;Turkije, 2e generatie;2000, vrijdag 29 september;136.4;24.2;1.0;4.6;1.1;0.3;1.7;1.7;0.0;100.0;18.0;1.0;3.0;1.0;0.0;1.0;1.0;
192;Totaal mannen en vrouwen;0;Turkije, 2e generatie;2001, vrijdag 28 september;143.2;26.8;1.3;5.1;1.4;0.4;1.8;1.8;0.0;100.0;19.0;1.0;4.0;1.0;0.0;1.0;1.0;
193;Totaal mannen en vrouwen;0;Turkije, 2e generatie;2002, vrijdag 27 september;149.6;28.5;1.5;5.7;1.7;0.6;2.0;1.7;0.0;100.0;19.0;1.0;4.0;1.0;0.0;1.0;1.0;
194;Totaal mannen en vrouwen;0;Turkije, 2e generatie;2003, vrijdag 26 september;155.7;29.2;1.7;7.1;1.9;1.2;2.6;1.9;0.0;100.0;19.0;1.0;5.0;1.0;1.0;2.0;1.0;
195;Totaal mannen en vrouwen;0;Turkije, 2e generatie;2004, vrijdag 24 september;161.6;30.2;1.8;7.9;2.1;1.4;2.9;1.9;0.0;100.0;19.0;1.0;5.0;1.0;1.0;2.0;1.0;
196;Totaal mannen en vrouwen;0;Turkije, 2e generatie;2005, vrijdag 30 september;167.4;33.0;1.9;8.1;2.1;1.2;3.1;2.2;0.0;100.0;20.0;1.0;5.0;1.0;1.0;2.0;1.0;
197;Totaal mannen en vrouwen;0;Turkije, 2e generatie;2006, vrijdag 29 september;172.4;37.9;2.4;8.6;2.2;0.9;2.8;3.3;0.0;100.0;22.0;1.0;5.0;1.0;0.0;2.0;2.0;
198;Totaal mannen en vrouwen;0;Turkije, 2e generatie;2007, vrijdag 28 september;177.1;43.9;2.8;8.0;2.6;0.6;2.3;;0.0;100.0;25.0;2.0;5.0;1.0;0.0;1.0;;
199;Totaal mannen en vrouwen;0;Turkije, 2e generatie;2008, vrijdag 26 september;181.7;48.5;3.2;8.2;3.1;0.6;2.2;;0.0;100.0;27.0;2.0;5.0;2.0;0.0;1.0;;
200;Totaal mannen en vrouwen;0;Turkije, 2e generatie 1 ouder buitenl.;1999, vrijdag 24 september;12.4;1.6;0.1;0.4;0.1;0.0;0.2;0.1;0.0;100.0;13.0;1.0;3.0;1.0;;1.0;1.0;
201;Totaal mannen en vrouwen;0;Turkije, 2e generatie 1 ouder buitenl.;2000, vrijdag 29 september;13.9;1.7;0.1;0.4;0.1;0.0;0.1;0.1;0.0;100.0;12.0;1.0;3.0;1.0;;1.0;1.0;
202;Totaal mannen en vrouwen;0;Turkije, 2e generatie 1 ouder buitenl.;2001, vrijdag 28 september;15.6;1.9;0.1;0.4;0.1;0.0;0.1;0.1;0.0;100.0;12.0;1.0;3.0;1.0;;1.0;1.0;
203;Totaal mannen en vrouwen;0;Turkije, 2e generatie 1 ouder buitenl.;2002, vrijdag 27 september;17.5;2.0;0.1;0.4;0.1;0.0;0.2;0.1;0.0;100.0;11.0;1.0;2.0;1.0;;1.0;1.0;
204;Totaal mannen en vrouwen;0;Turkije, 2e generatie 1 ouder buitenl.;2003, vrijdag 26 september;19.5;2.0;0.1;0.5;0.2;0.1;0.2;0.1;0.0;100.0;10.0;1.0;3.0;1.0;0.0;1.0;1.0;
205;Totaal mannen en vrouwen;0;Turkije, 2e generatie 1 ouder buitenl.;2004, vrijdag 24 september;21.6;2.1;0.1;0.6;0.2;0.1;0.2;0.1;0.0;100.0;10.0;1.0;3.0;1.0;0.0;1.0;1.0;
206;Totaal mannen en vrouwen;0;Turkije, 2e generatie 1 ouder buitenl.;2005, vrijdag 30 september;24.0;2.3;0.2;0.6;0.2;0.1;0.2;0.2;0.0;100.0;9.0;1.0;2.0;1.0;0.0;1.0;1.0;
207;Totaal mannen en vrouwen;0;Turkije, 2e generatie 1 ouder buitenl.;2006, vrijdag 29 september;26.3;2.5;0.2;0.6;0.2;0.0;0.2;0.2;0.0;100.0;10.0;1.0;2.0;1.0;;1.0;1.0;
208;Totaal mannen en vrouwen;0;Turkije, 2e generatie 1 ouder buitenl.;2007, vrijdag 28 september;29.0;2.9;0.2;0.6;0.2;0.0;0.2;;0.0;100.0;10.0;1.0;2.0;1.0;;1.0;;
209;Totaal mannen en vrouwen;0;Turkije, 2e generatie 1 ouder buitenl.;2008, vrijdag 26 september;31.0;3.4;0.2;0.6;0.3;0.0;0.2;;0.0;100.0;11.0;1.0;2.0;1.0;;1.0;;
210;Totaal mannen en vrouwen;0;Turkije, 2e generatie 2 ouders buitenl.;1999, vrijdag 24 september;117.2;18.9;0.7;4.1;0.8;0.3;1.7;1.4;0.0;100.0;16.0;1.0;3.0;1.0;0.0;1.0;1.0;
211;Totaal mannen en vrouwen;0;Turkije, 2e generatie 2 ouders buitenl.;2000, vrijdag 29 september;122.5;22.5;0.9;4.2;1.0;0.3;1.6;1.5;0.0;100.0;18.0;1.0;3.0;1.0;0.0;1.0;1.0;
212;Totaal mannen en vrouwen;0;Turkije, 2e generatie 2 ouders buitenl.;2001, vrijdag 28 september;127.5;24.9;1.2;4.7;1.3;0.4;1.6;1.6;0.0;100.0;19.0;1.0;4.0;1.0;0.0;1.0;1.0;
213;Totaal mannen en vrouwen;0;Turkije, 2e generatie 2 ouders buitenl.;2002, vrijdag 27 september;132.1;26.5;1.3;5.3;1.5;0.6;1.8;1.6;0.0;100.0;20.0;1.0;4.0;1.0;0.0;1.0;1.0;
214;Totaal mannen en vrouwen;0;Turkije, 2e generatie 2 ouders buitenl.;2003, vrijdag 26 september;136.2;27.2;1.5;6.6;1.7;1.1;2.4;1.7;0.0;100.0;20.0;1.0;5.0;1.0;1.0;2.0;1.0;
215;Totaal mannen en vrouwen;0;Turkije, 2e generatie 2 ouders buitenl.;2004, vrijdag 24 september;140.0;28.1;1.7;7.3;1.9;1.3;2.7;1.8;0.0;100.0;20.0;1.0;5.0;1.0;1.0;2.0;1.0;
216;Totaal mannen en vrouwen;0;Turkije, 2e generatie 2 ouders buitenl.;2005, vrijdag 30 september;143.3;30.7;1.8;7.5;1.9;1.1;2.9;2.0;0.0;100.0;21.0;1.0;5.0;1.0;1.0;2.0;1.0;
217;Totaal mannen en vrouwen;0;Turkije, 2e generatie 2 ouders buitenl.;2006, vrijdag 29 september;146.1;35.4;2.2;8.0;2.0;0.8;2.5;3.1;0.0;100.0;24.0;1.0;5.0;1.0;1.0;2.0;2.0;
218;Totaal mannen en vrouwen;0;Turkije, 2e generatie 2 ouders buitenl.;2007, vrijdag 28 september;148.1;40.9;2.6;7.4;2.4;0.5;2.1;;0.0;100.0;28.0;2.0;5.0;2.0;0.0;1.0;;
219;Totaal mannen en vrouwen;0;Turkije, 2e generatie 2 ouders buitenl.;2008, vrijdag 26 september;150.8;45.2;3.0;7.6;2.8;0.6;2.0;;0.0;100.0;30.0;2.0;5.0;2.0;0.0;1.0;;
220;Totaal mannen en vrouwen;0;Marokko;1999, vrijdag 24 september;260.0;75.3;2.8;54.7;14.1;3.1;32.5;8.9;4.9;100.0;29.0;1.0;21.0;5.0;1.0;12.0;3.0;2.0
221;Totaal mannen en vrouwen;0;Marokko;2000, vrijdag 29 september;270.8;81.6;3.3;55.2;15.5;2.8;32.3;8.5;6.0;100.0;30.0;1.0;20.0;6.0;1.0;12.0;3.0;2.0
222;Totaal mannen en vrouwen;0;Marokko;2001, vrijdag 28 september;281.7;85.2;3.9;56.2;16.6;2.7;32.5;8.8;7.2;100.0;30.0;1.0;20.0;6.0;1.0;12.0;3.0;3.0
223;Totaal mannen en vrouwen;0;Marokko;2002, vrijdag 27 september;292.9;87.5;4.2;58.2;17.5;3.6;33.1;8.6;8.4;100.0;30.0;1.0;20.0;6.0;1.0;11.0;3.0;3.0
224;Totaal mannen en vrouwen;0;Marokko;2003, vrijdag 26 september;303.5;86.0;4.5;62.7;17.9;5.7;35.6;8.7;9.9;100.0;28.0;1.0;21.0;6.0;2.0;12.0;3.0;3.0
225;Totaal mannen en vrouwen;0;Marokko;2004, vrijdag 24 september;313.4;84.7;4.7;65.7;18.1;7.0;37.5;8.2;10.6;100.0;27.0;1.0;21.0;6.0;2.0;12.0;3.0;3.0
226;Totaal mannen en vrouwen;0;Marokko;2005, vrijdag 30 september;321.5;87.7;4.7;66.7;17.0;6.2;38.9;10.3;13.1;100.0;27.0;1.0;21.0;5.0;2.0;12.0;3.0;4.0
227;Totaal mannen en vrouwen;0;Marokko;2006, vrijdag 29 september;328.1;94.4;5.4;65.3;15.7;5.0;38.0;10.9;4.9;100.0;29.0;2.0;20.0;5.0;2.0;12.0;3.0;2.0
228;Totaal mannen en vrouwen;0;Marokko;2007, vrijdag 28 september;333.9;102.4;6.4;63.2;16.2;3.9;36.0;;15.0;100.0;31.0;2.0;19.0;5.0;1.0;11.0;;4.0
229;Totaal mannen en vrouwen;0;Marokko;2008, vrijdag 26 september;339.9;106.7;7.0;62.4;16.9;3.3;35.2;;16.2;100.0;31.0;2.0;18.0;5.0;1.0;10.0;;5.0
230;Totaal mannen en vrouwen;0;Marokko, 1e generatie;1999, vrijdag 24 september;151.8;60.2;2.5;51.9;13.7;3.0;31.3;7.7;4.9;100.0;40.0;2.0;34.0;9.0;2.0;21.0;5.0;3.0
231;Totaal mannen en vrouwen;0;Marokko, 1e generatie;2000, vrijdag 29 september;155.4;63.6;3.0;52.2;14.9;2.7;31.1;7.4;6.0;100.0;41.0;2.0;34.0;10.0;2.0;20.0;5.0;4.0
232;Totaal mannen en vrouwen;0;Marokko, 1e generatie;2001, vrijdag 28 september;159.0;65.0;3.5;52.7;15.8;2.6;31.2;7.4;7.2;100.0;41.0;2.0;33.0;10.0;2.0;20.0;5.0;5.0
233;Totaal mannen en vrouwen;0;Marokko, 1e generatie;2002, vrijdag 27 september;162.8;65.7;3.7;54.2;16.6;3.3;31.5;7.3;8.4;100.0;40.0;2.0;33.0;10.0;2.0;19.0;4.0;5.0
234;Totaal mannen en vrouwen;0;Marokko, 1e generatie;2003, vrijdag 26 september;165.7;63.8;3.9;57.7;16.9;5.1;33.5;7.2;9.9;100.0;38.0;2.0;35.0;10.0;3.0;20.0;4.0;6.0
235;Totaal mannen en vrouwen;0;Marokko, 1e generatie;2004, vrijdag 24 september;168.1;61.6;4.0;59.8;16.9;6.2;34.9;6.6;10.6;100.0;37.0;2.0;36.0;10.0;4.0;21.0;4.0;6.0
236;Totaal mannen en vrouwen;0;Marokko, 1e generatie;2005, vrijdag 30 september;168.5;62.1;4.0;60.3;15.7;5.6;36.0;8.5;13.1;100.0;37.0;2.0;36.0;9.0;3.0;21.0;5.0;8.0
237;Totaal mannen en vrouwen;0;Marokko, 1e generatie;2006, vrijdag 29 september;168.2;64.6;4.4;58.1;14.3;4.5;35.2;8.2;4.9;100.0;38.0;3.0;35.0;8.0;3.0;21.0;5.0;3.0
238;Totaal mannen en vrouwen;0;Marokko, 1e generatie;2007, vrijdag 28 september;167.4;67.5;5.2;56.5;14.5;3.6;33.6;;15.0;100.0;40.0;3.0;34.0;9.0;2.0;20.0;;9.0
