ID;WoonregioS;WerkregioS;Perioden;TotaalHoofdbanenVanWerknemers_1;HoofdbaanBinnenWoongemeente_2;HoofdbaanBuitenWoongemeente_3;HoofdbaanBinnenWoonCOROP_4;HoofdbaanBuitenWoonCOROP_5;HoofdbaanBinnenWoonprovincie_6;HoofdbaanBuitenWoonprovincie_7;GemiddeldeWoonwerkafstand_8
726;Nederland inclusief buitenland;Dongeradeel;30 september 2004;8.2;5.0;3.2;7.5;0.7;7.7;0.5;
727;Nederland inclusief buitenland;Dongeradeel;30 september 2005;8.4;4.9;3.5;7.3;1.1;7.5;0.9;
728;Nederland inclusief buitenland;Doorn;31 december 1998;6.1;1.1;5.0;3.6;2.5;3.6;2.5;
729;Nederland inclusief buitenland;Doorn;31 december 2000;6.7;1.0;5.6;3.5;3.1;3.5;3.1;
730;Nederland inclusief buitenland;Doorn;30 september 2004;4.5;1.1;3.4;3.5;0.9;3.5;0.9;
731;Nederland inclusief buitenland;Doorn;30 september 2005;4.5;1.1;3.5;3.6;0.9;3.6;0.9;
732;Nederland inclusief buitenland;Dordrecht (GM);31 december 1998;51.7;26.0;25.7;36.3;15.4;43.1;8.6;
733;Nederland inclusief buitenland;Dordrecht (GM);31 december 2000;52.6;26.6;26.0;36.9;15.7;44.1;8.6;
734;Nederland inclusief buitenland;Dordrecht (GM);30 september 2004;55.2;27.2;28.0;38.2;17.0;46.5;8.7;
735;Nederland inclusief buitenland;Dordrecht (GM);30 september 2005;54.4;26.9;27.4;37.9;16.4;46.0;8.4;
736;Nederland inclusief buitenland;Drechterland;31 december 1998;2.3;0.7;1.6;2.1;0.2;2.2;0.1;
737;Nederland inclusief buitenland;Drechterland;31 december 2000;2.3;0.7;1.5;2.1;0.2;2.2;0.1;
738;Nederland inclusief buitenland;Drechterland;30 september 2004;3.0;1.1;1.9;2.6;0.4;2.7;0.2;
739;Nederland inclusief buitenland;Drechterland;30 september 2005;2.9;1.0;1.9;2.5;0.4;2.6;0.3;
740;Nederland inclusief buitenland;Driebergen-Rijsenburg;31 december 1998;7.1;2.0;5.2;5.2;1.9;5.2;1.9;
741;Nederland inclusief buitenland;Driebergen-Rijsenburg;31 december 2000;7.3;1.8;5.5;5.2;2.1;5.2;2.1;
742;Nederland inclusief buitenland;Driebergen-Rijsenburg;30 september 2004;8.8;2.2;6.6;5.9;2.8;5.9;2.8;
743;Nederland inclusief buitenland;Driebergen-Rijsenburg;30 september 2005;8.5;2.0;6.5;5.5;3.0;5.5;3.0;
744;Nederland inclusief buitenland;Drimmelen;31 december 1998;0.0;;;;;;;0.0
745;Nederland inclusief buitenland;Drimmelen;31 december 2000;6.2;3.0;3.2;5.1;1.1;5.5;0.6;
746;Nederland inclusief buitenland;Drimmelen;30 september 2004;6.9;3.5;3.4;5.7;1.2;6.3;0.6;
747;Nederland inclusief buitenland;Drimmelen;30 september 2005;6.9;3.4;3.5;5.6;1.3;6.2;0.7;
748;Nederland inclusief buitenland;Dronten;31 december 1998;7.8;5.1;2.7;6.0;1.9;6.0;1.9;
749;Nederland inclusief buitenland;Dronten;31 december 2000;7.7;4.9;2.8;5.7;1.9;5.7;1.9;
750;Nederland inclusief buitenland;Dronten;30 september 2004;9.7;5.8;4.0;6.9;2.8;6.9;2.8;
751;Nederland inclusief buitenland;Dronten;30 september 2005;9.6;5.7;3.9;6.9;2.7;6.9;2.7;
752;Nederland inclusief buitenland;Druten;31 december 1998;6.8;3.0;3.7;4.5;2.2;6.0;0.8;
753;Nederland inclusief buitenland;Druten;31 december 2000;6.5;2.9;3.6;4.4;2.2;5.9;0.6;
754;Nederland inclusief buitenland;Druten;30 september 2004;6.9;2.9;4.1;4.4;2.5;5.9;1.0;
755;Nederland inclusief buitenland;Druten;30 september 2005;6.8;2.8;4.1;4.3;2.5;5.8;1.0;
756;Nederland inclusief buitenland;Duiven;31 december 1998;9.2;2.5;6.6;7.6;1.6;8.6;0.6;
757;Nederland inclusief buitenland;Duiven;31 december 2000;9.9;2.8;7.2;8.1;1.8;9.3;0.6;
758;Nederland inclusief buitenland;Duiven;30 september 2004;12.0;3.3;8.7;9.4;2.6;11.0;1.0;
759;Nederland inclusief buitenland;Duiven;30 september 2005;12.4;3.3;9.1;9.0;3.4;10.9;1.5;
760;Nederland inclusief buitenland;Echt;31 december 1998;6.2;2.5;3.7;4.2;2.0;5.9;0.3;
761;Nederland inclusief buitenland;Echt;31 december 2000;6.5;2.5;3.9;4.3;2.1;6.1;0.4;
762;Nederland inclusief buitenland;Echt;30 september 2004;0.0;;;;;;;0.0
763;Nederland inclusief buitenland;Echt;30 september 2005;0.0;;;;;;;0.0
764;Nederland inclusief buitenland;Echt-Susteren;31 december 1998;0.0;;;;;;;0.0
765;Nederland inclusief buitenland;Echt-Susteren;31 december 2000;0.0;;;;;;;0.0
766;Nederland inclusief buitenland;Echt-Susteren;30 september 2004;9.2;3.9;5.3;5.9;3.3;8.2;1.0;
767;Nederland inclusief buitenland;Echt-Susteren;30 september 2005;8.9;3.8;5.1;5.7;3.2;8.0;0.9;
768;Nederland inclusief buitenland;Echteld;31 december 1998;1.9;0.5;1.3;1.3;0.6;1.5;0.4;
769;Nederland inclusief buitenland;Echteld;31 december 2000;2.0;0.5;1.5;1.4;0.6;1.7;0.3;
770;Nederland inclusief buitenland;Echteld;30 september 2004;0.0;;;;;;;0.0
771;Nederland inclusief buitenland;Echteld;30 september 2005;0.0;;;;;;;0.0
772;Nederland inclusief buitenland;Edam-Volendam;31 december 1998;9.5;6.8;2.7;7.8;1.8;9.2;0.3;
773;Nederland inclusief buitenland;Edam-Volendam;31 december 2000;9.7;6.7;3.0;8.2;1.5;9.3;0.4;
774;Nederland inclusief buitenland;Edam-Volendam;30 september 2004;10.6;7.7;2.9;9.4;1.2;10.3;0.4;
775;Nederland inclusief buitenland;Edam-Volendam;30 september 2005;10.1;7.3;2.8;8.9;1.3;9.8;0.3;
776;Nederland inclusief buitenland;Ede;31 december 1998;41.6;22.9;18.7;27.5;14.1;33.2;8.4;
777;Nederland inclusief buitenland;Ede;31 december 2000;40.4;23.0;17.4;27.9;12.5;33.3;7.1;
778;Nederland inclusief buitenland;Ede;30 september 2004;42.8;24.0;18.8;28.8;14.0;34.4;8.4;
779;Nederland inclusief buitenland;Ede;30 september 2005;43.3;24.4;18.9;29.2;14.0;35.1;8.2;
780;Nederland inclusief buitenland;Eemnes;31 december 1998;1.6;0.5;1.1;0.8;0.8;0.8;0.8;
781;Nederland inclusief buitenland;Eemnes;31 december 2000;1.8;0.5;1.3;0.9;1.0;0.9;1.0;
782;Nederland inclusief buitenland;Eemnes;30 september 2004;2.0;0.7;1.3;1.0;1.0;1.0;1.0;
783;Nederland inclusief buitenland;Eemnes;30 september 2005;2.0;0.7;1.3;1.0;1.0;1.0;1.0;
784;Nederland inclusief buitenland;Eemsmond;31 december 1998;4.0;2.4;1.6;3.2;0.8;3.8;0.2;
785;Nederland inclusief buitenland;Eemsmond;31 december 2000;4.1;2.5;1.6;3.3;0.7;3.8;0.2;
786;Nederland inclusief buitenland;Eemsmond;30 september 2004;4.3;2.6;1.8;3.5;0.8;4.0;0.3;
787;Nederland inclusief buitenland;Eemsmond;30 september 2005;3.8;2.3;1.6;2.9;1.0;3.4;0.5;
788;Nederland inclusief buitenland;Eersel;31 december 1998;4.8;2.1;2.8;4.4;0.4;4.7;0.2;
789;Nederland inclusief buitenland;Eersel;31 december 2000;5.6;2.1;3.5;4.9;0.7;5.1;0.5;
790;Nederland inclusief buitenland;Eersel;30 september 2004;7.1;2.3;4.8;5.5;1.6;5.9;1.2;
791;Nederland inclusief buitenland;Eersel;30 september 2005;7.4;2.3;5.1;5.6;1.8;6.0;1.4;
792;Nederland inclusief buitenland;Egmond;31 december 1998;2.1;1.1;0.9;1.7;0.3;2.0;0.1;
793;Nederland inclusief buitenland;Egmond;31 december 2000;2.0;1.1;0.9;1.7;0.3;1.9;0.1;
794;Nederland inclusief buitenland;Egmond;30 september 2004;0.0;;;;;;;0.0
795;Nederland inclusief buitenland;Egmond;30 september 2005;0.0;;;;;;;0.0
796;Nederland inclusief buitenland;Eibergen;31 december 1998;5.1;2.2;2.9;3.7;1.3;3.9;1.2;
797;Nederland inclusief buitenland;Eibergen;31 december 2000;5.0;2.2;2.8;3.8;1.2;3.9;1.1;
798;Nederland inclusief buitenland;Eibergen;30 september 2004;4.8;2.2;2.6;3.5;1.3;3.7;1.1;
799;Nederland inclusief buitenland;Eibergen;30 september 2005;0.0;;;;;;;0.0
800;Nederland inclusief buitenland;Eijsden;31 december 1998;2.5;1.1;1.4;2.2;0.2;2.3;0.2;
801;Nederland inclusief buitenland;Eijsden;31 december 2000;2.4;1.0;1.5;2.2;0.2;2.2;0.2;
802;Nederland inclusief buitenland;Eijsden;30 september 2004;2.4;1.0;1.4;2.1;0.3;2.1;0.3;
803;Nederland inclusief buitenland;Eijsden;30 september 2005;2.2;1.0;1.3;2.0;0.3;2.0;0.3;
804;Nederland inclusief buitenland;Eindhoven (GM);31 december 1998;139.2;56.9;82.3;105.9;33.3;120.6;18.6;
805;Nederland inclusief buitenland;Eindhoven (GM);31 december 2000;135.7;55.0;80.7;102.8;32.9;117.6;18.1;
806;Nederland inclusief buitenland;Eindhoven (GM);30 september 2004;142.2;58.2;84.0;105.2;37.0;121.3;20.9;
807;Nederland inclusief buitenland;Eindhoven (GM);30 september 2005;142.7;58.5;84.2;105.1;37.6;121.3;21.5;
808;Nederland inclusief buitenland;Elburg;31 december 1998;5.4;2.7;2.7;4.1;1.4;4.1;1.3;
809;Nederland inclusief buitenland;Elburg;31 december 2000;5.4;2.7;2.7;4.0;1.4;4.1;1.3;
810;Nederland inclusief buitenland;Elburg;30 september 2004;5.9;2.9;2.9;4.5;1.3;4.6;1.3;
811;Nederland inclusief buitenland;Elburg;30 september 2005;5.8;2.9;2.9;4.5;1.3;4.5;1.3;
812;Nederland inclusief buitenland;Elst;31 december 1998;5.0;1.7;3.3;4.1;0.9;4.5;0.5;
813;Nederland inclusief buitenland;Elst;31 december 2000;5.0;1.7;3.3;4.3;0.7;4.5;0.5;
814;Nederland inclusief buitenland;Elst;30 september 2004;0.0;;;;;;;0.0
815;Nederland inclusief buitenland;Elst;30 september 2005;0.0;;;;;;;0.0
816;Nederland inclusief buitenland;Emmen;31 december 1998;39.6;29.1;10.5;33.9;5.8;35.5;4.1;
817;Nederland inclusief buitenland;Emmen;31 december 2000;41.5;30.1;11.5;35.0;6.5;36.6;5.0;
818;Nederland inclusief buitenland;Emmen;30 september 2004;41.3;28.7;12.5;33.8;7.5;35.7;5.6;
819;Nederland inclusief buitenland;Emmen;30 september 2005;44.1;30.3;13.8;35.7;8.3;37.5;6.5;
820;Nederland inclusief buitenland;Enkhuizen;31 december 1998;5.9;2.7;3.3;5.2;0.7;5.5;0.5;
821;Nederland inclusief buitenland;Enkhuizen;31 december 2000;6.3;2.8;3.5;5.5;0.8;5.7;0.5;
822;Nederland inclusief buitenland;Enkhuizen;30 september 2004;6.7;3.3;3.4;5.8;0.9;6.1;0.7;
823;Nederland inclusief buitenland;Enkhuizen;30 september 2005;6.3;2.9;3.4;5.3;1.0;5.6;0.8;
824;Nederland inclusief buitenland;Enschede (GM);31 december 1998;64.6;39.3;25.3;58.6;6.0;59.4;5.2;
825;Nederland inclusief buitenland;Enschede (GM);31 december 2000;66.2;40.1;26.1;60.1;6.1;61.1;5.1;
826;Nederland inclusief buitenland;Enschede (GM);30 september 2004;71.3;41.8;29.5;62.5;8.8;63.9;7.5;
827;Nederland inclusief buitenland;Enschede (GM);30 september 2005;71.0;41.8;29.2;62.0;9.0;63.4;7.6;
828;Nederland inclusief buitenland;Epe;31 december 1998;8.7;5.3;3.5;7.4;1.3;7.6;1.1;
829;Nederland inclusief buitenland;Epe;31 december 2000;9.0;5.1;3.8;7.3;1.6;7.6;1.4;
830;Nederland inclusief buitenland;Epe;30 september 2004;10.1;5.8;4.3;8.4;1.7;8.7;1.4;
831;Nederland inclusief buitenland;Epe;30 september 2005;11.2;5.6;5.6;8.3;2.9;8.6;2.6;
832;Nederland inclusief buitenland;Ermelo;31 december 1998;11.0;4.3;6.7;8.1;3.0;8.3;2.7;
833;Nederland inclusief buitenland;Ermelo;31 december 2000;11.3;4.3;7.0;8.5;2.8;8.8;2.5;
834;Nederland inclusief buitenland;Ermelo;30 september 2004;11.3;4.6;6.7;9.1;2.2;9.2;2.1;
835;Nederland inclusief buitenland;Ermelo;30 september 2005;11.2;4.6;6.6;8.9;2.3;9.1;2.1;
836;Nederland inclusief buitenland;Etten-Leur;31 december 1998;16.1;6.5;9.6;13.8;2.3;14.5;1.6;
837;Nederland inclusief buitenland;Etten-Leur;31 december 2000;16.4;6.6;9.8;13.9;2.5;14.6;1.8;
838;Nederland inclusief buitenland;Etten-Leur;30 september 2004;17.3;7.1;10.1;14.4;2.9;15.1;2.2;
839;Nederland inclusief buitenland;Etten-Leur;30 september 2005;18.3;7.3;11.0;15.2;3.1;16.0;2.3;
840;Nederland inclusief buitenland;Ferwerderadeel;31 december 1998;1.6;0.8;0.8;1.5;0.1;1.6;0.0;
841;Nederland inclusief buitenland;Ferwerderadeel;31 december 2000;0.0;;;;;;;0.0
842;Nederland inclusief buitenland;Ferwerderadeel;30 september 2004;0.0;;;;;;;0.0
843;Nederland inclusief buitenland;Ferwerderadeel;30 september 2005;0.0;;;;;;;0.0
844;Nederland inclusief buitenland;Ferwerderadiel;31 december 1998;0.0;;;;;;;0.0
845;Nederland inclusief buitenland;Ferwerderadiel;31 december 2000;1.6;0.8;0.8;1.6;0.1;1.6;0.0;
846;Nederland inclusief buitenland;Ferwerderadiel;30 september 2004;2.0;1.0;1.0;1.8;0.1;1.9;0.1;
847;Nederland inclusief buitenland;Ferwerderadiel;30 september 2005;2.0;1.0;1.1;1.9;0.1;2.0;0.1;
848;Nederland inclusief buitenland;Franekeradeel;31 december 1998;6.4;3.6;2.9;5.7;0.7;6.2;0.3;
849;Nederland inclusief buitenland;Franekeradeel;31 december 2000;6.0;3.3;2.8;5.4;0.6;5.8;0.2;
850;Nederland inclusief buitenland;Franekeradeel;30 september 2004;6.3;3.6;2.7;5.6;0.7;6.1;0.2;
851;Nederland inclusief buitenland;Franekeradeel;30 september 2005;6.6;3.7;2.9;5.7;0.9;6.4;0.3;
852;Nederland inclusief buitenland;Gaasterlân-Sleat;31 december 1998;2.0;1.2;0.8;1.7;0.3;1.9;0.1;
853;Nederland inclusief buitenland;Gaasterlân-Sleat;31 december 2000;2.4;1.3;1.1;1.8;0.5;2.1;0.3;
854;Nederland inclusief buitenland;Gaasterlân-Sleat;30 september 2004;2.5;1.5;1.0;2.1;0.4;2.4;0.1;
855;Nederland inclusief buitenland;Gaasterlân-Sleat;30 september 2005;2.5;1.5;1.0;2.1;0.5;2.4;0.1;
856;Nederland inclusief buitenland;Geertruidenberg;31 december 1998;11.2;3.6;7.6;6.6;4.6;9.0;2.2;
857;Nederland inclusief buitenland;Geertruidenberg;31 december 2000;10.6;3.6;7.0;6.6;4.0;8.9;1.7;
858;Nederland inclusief buitenland;Geertruidenberg;30 september 2004;11.2;4.1;7.1;7.2;4.0;9.8;1.3;
859;Nederland inclusief buitenland;Geertruidenberg;30 september 2005;11.1;4.0;7.1;7.0;4.1;9.6;1.4;
860;Nederland inclusief buitenland;Geldermalsen;31 december 1998;9.5;3.6;5.9;6.7;2.8;7.1;2.4;
861;Nederland inclusief buitenland;Geldermalsen;31 december 2000;9.4;3.6;5.8;6.6;2.8;7.0;2.4;
862;Nederland inclusief buitenland;Geldermalsen;30 september 2004;11.0;4.4;6.6;7.9;3.1;8.3;2.7;
863;Nederland inclusief buitenland;Geldermalsen;30 september 2005;11.1;4.4;6.7;7.8;3.3;8.3;2.8;
864;Nederland inclusief buitenland;Geldrop;31 december 1998;8.0;2.8;5.2;6.8;1.2;7.2;0.8;
865;Nederland inclusief buitenland;Geldrop;31 december 2000;8.0;3.0;5.1;6.9;1.2;7.4;0.7;
866;Nederland inclusief buitenland;Geldrop;30 september 2004;0.0;;;;;;;0.0
867;Nederland inclusief buitenland;Geldrop;30 september 2005;0.0;;;;;;;0.0
868;Nederland inclusief buitenland;Geldrop-Mierlo;31 december 1998;0.0;;;;;;;0.0
869;Nederland inclusief buitenland;Geldrop-Mierlo;31 december 2000;0.0;;;;;;;0.0
870;Nederland inclusief buitenland;Geldrop-Mierlo;30 september 2004;10.8;4.6;6.2;9.4;1.4;10.0;0.9;
871;Nederland inclusief buitenland;Geldrop-Mierlo;30 september 2005;11.0;4.6;6.4;9.6;1.4;10.1;0.9;
872;Nederland inclusief buitenland;Geleen;31 december 1998;16.7;4.5;12.3;15.2;1.6;16.1;0.6;
873;Nederland inclusief buitenland;Geleen;31 december 2000;16.7;4.1;12.6;14.8;1.9;15.8;0.9;
874;Nederland inclusief buitenland;Geleen;30 september 2004;0.0;;;;;;;0.0
875;Nederland inclusief buitenland;Geleen;30 september 2005;0.0;;;;;;;0.0
876;Nederland inclusief buitenland;Gemert-Bakel;31 december 1998;7.7;4.2;3.5;6.3;1.5;7.3;0.4;
877;Nederland inclusief buitenland;Gemert-Bakel;31 december 2000;8.2;4.2;3.9;6.4;1.8;7.5;0.7;
878;Nederland inclusief buitenland;Gemert-Bakel;30 september 2004;8.7;5.0;3.7;6.6;2.0;7.9;0.8;
879;Nederland inclusief buitenland;Gemert-Bakel;30 september 2005;8.4;4.8;3.6;6.5;1.9;7.7;0.7;
880;Nederland inclusief buitenland;Gendringen;31 december 1998;5.0;2.9;2.1;4.6;0.5;4.9;0.2;
881;Nederland inclusief buitenland;Gendringen;31 december 2000;5.3;2.9;2.4;4.7;0.6;5.0;0.3;
882;Nederland inclusief buitenland;Gendringen;30 september 2004;5.6;3.2;2.4;4.9;0.7;5.2;0.4;
883;Nederland inclusief buitenland;Gendringen;30 september 2005;0.0;;;;;;;0.0
884;Nederland inclusief buitenland;Gendt;31 december 1998;1.6;0.6;1.0;1.4;0.1;1.5;0.1;
885;Nederland inclusief buitenland;Gendt;31 december 2000;1.8;0.7;1.2;1.5;0.3;1.6;0.2;
886;Nederland inclusief buitenland;Gendt;30 september 2004;0.0;;;;;;;0.0
887;Nederland inclusief buitenland;Gendt;30 september 2005;0.0;;;;;;;0.0
888;Nederland inclusief buitenland;Genemuiden;31 december 1998;4.6;2.1;2.5;3.9;0.7;3.9;0.7;
889;Nederland inclusief buitenland;Genemuiden;31 december 2000;4.7;2.1;2.5;3.9;0.7;4.0;0.7;
890;Nederland inclusief buitenland;Genemuiden;30 september 2004;0.0;;;;;;;0.0
891;Nederland inclusief buitenland;Genemuiden;30 september 2005;0.0;;;;;;;0.0
892;Nederland inclusief buitenland;Gennep;31 december 1998;7.8;3.4;4.4;4.8;3.1;4.8;3.0;
893;Nederland inclusief buitenland;Gennep;31 december 2000;7.2;3.2;4.0;4.4;2.8;4.4;2.8;
894;Nederland inclusief buitenland;Gennep;30 september 2004;7.8;3.5;4.3;4.7;3.0;4.8;3.0;
895;Nederland inclusief buitenland;Gennep;30 september 2005;7.8;3.4;4.4;4.6;3.2;4.6;3.1;
896;Nederland inclusief buitenland;Giessenlanden;31 december 1998;3.5;1.3;2.2;2.6;0.9;2.8;0.7;
897;Nederland inclusief buitenland;Giessenlanden;31 december 2000;3.6;1.3;2.4;2.7;1.0;2.8;0.8;
898;Nederland inclusief buitenland;Giessenlanden;30 september 2004;3.7;1.4;2.3;2.6;1.1;2.8;0.9;
899;Nederland inclusief buitenland;Giessenlanden;30 september 2005;3.8;1.5;2.3;2.7;1.0;2.9;0.9;
900;Nederland inclusief buitenland;Gilze en Rijen;31 december 1998;10.4;3.8;6.6;6.6;3.8;9.2;1.2;
901;Nederland inclusief buitenland;Gilze en Rijen;31 december 2000;10.6;3.7;6.8;6.6;4.0;9.4;1.2;
902;Nederland inclusief buitenland;Gilze en Rijen;30 september 2004;9.2;3.6;5.5;6.1;3.1;8.1;1.1;
903;Nederland inclusief buitenland;Gilze en Rijen;30 september 2005;9.8;3.7;6.2;6.3;3.6;8.4;1.4;
904;Nederland inclusief buitenland;Goedereede;31 december 1998;2.8;1.6;1.2;2.1;0.7;2.5;0.3;
905;Nederland inclusief buitenland;Goedereede;31 december 2000;2.8;1.7;1.2;2.5;0.4;2.5;0.3;
906;Nederland inclusief buitenland;Goedereede;30 september 2004;3.7;1.9;1.7;3.0;0.7;3.1;0.6;
907;Nederland inclusief buitenland;Goedereede;30 september 2005;3.7;1.9;1.8;3.1;0.7;3.2;0.6;
908;Nederland inclusief buitenland;Goes;31 december 1998;20.3;8.3;12.0;18.4;1.8;19.0;1.3;
909;Nederland inclusief buitenland;Goes;31 december 2000;20.3;8.1;12.3;18.4;1.9;19.1;1.3;
910;Nederland inclusief buitenland;Goes;30 september 2004;23.7;8.9;14.8;20.7;3.1;21.4;2.3;
911;Nederland inclusief buitenland;Goes;30 september 2005;24.0;9.1;14.9;21.0;2.9;21.7;2.3;
912;Nederland inclusief buitenland;Goirle;31 december 1998;6.1;2.4;3.6;5.0;1.1;5.7;0.4;
913;Nederland inclusief buitenland;Goirle;31 december 2000;5.7;2.4;3.3;4.7;1.0;5.3;0.4;
914;Nederland inclusief buitenland;Goirle;30 september 2004;6.0;2.6;3.3;4.8;1.1;5.5;0.5;
915;Nederland inclusief buitenland;Goirle;30 september 2005;6.0;2.6;3.4;4.8;1.2;5.5;0.5;
916;Nederland inclusief buitenland;Goor;31 december 1998;4.7;1.9;2.9;4.0;0.7;4.2;0.5;
917;Nederland inclusief buitenland;Goor;31 december 2000;5.0;1.9;3.2;4.2;0.8;4.4;0.6;
918;Nederland inclusief buitenland;Goor;30 september 2004;0.0;;;;;;;0.0
919;Nederland inclusief buitenland;Goor;30 september 2005;0.0;;;;;;;0.0
920;Nederland inclusief buitenland;Gorinchem;31 december 1998;18.9;6.9;12.0;11.3;7.6;12.6;6.3;
921;Nederland inclusief buitenland;Gorinchem;31 december 2000;18.7;7.0;11.8;11.5;7.3;12.7;6.1;
922;Nederland inclusief buitenland;Gorinchem;30 september 2004;21.5;7.6;13.9;12.8;8.7;14.2;7.3;
923;Nederland inclusief buitenland;Gorinchem;30 september 2005;20.2;7.5;12.7;12.1;8.1;13.1;7.1;
924;Nederland inclusief buitenland;Gorssel;31 december 1998;5.0;1.0;4.0;2.2;2.8;3.1;2.0;
925;Nederland inclusief buitenland;Gorssel;31 december 2000;4.7;0.9;3.7;2.2;2.4;2.9;1.8;
926;Nederland inclusief buitenland;Gorssel;30 september 2004;6.2;1.1;5.1;2.5;3.7;3.4;2.8;
927;Nederland inclusief buitenland;Gorssel;30 september 2005;0.0;;;;;;;0.0
928;Nederland inclusief buitenland;Gouda;31 december 1998;32.7;14.3;18.4;22.0;10.8;28.2;4.6;
929;Nederland inclusief buitenland;Gouda;31 december 2000;33.3;13.8;19.5;21.4;11.9;28.0;5.3;
930;Nederland inclusief buitenland;Gouda;30 september 2004;35.7;14.8;20.9;23.2;12.5;30.5;5.2;
931;Nederland inclusief buitenland;Gouda;30 september 2005;34.1;14.5;19.6;22.2;11.9;28.7;5.4;
932;Nederland inclusief buitenland;Graafstroom;31 december 1998;2.2;0.9;1.2;1.9;0.3;2.0;0.2;
933;Nederland inclusief buitenland;Graafstroom;31 december 2000;2.1;0.9;1.2;1.8;0.3;1.9;0.2;
934;Nederland inclusief buitenland;Graafstroom;30 september 2004;2.7;1.1;1.6;2.3;0.4;2.4;0.2;
935;Nederland inclusief buitenland;Graafstroom;30 september 2005;3.0;1.2;1.9;2.4;0.6;2.7;0.4;
936;Nederland inclusief buitenland;Graft-De Rijp;31 december 1998;1.0;0.4;0.6;0.6;0.4;1.0;0.0;
937;Nederland inclusief buitenland;Graft-De Rijp;31 december 2000;1.1;0.4;0.6;0.7;0.4;1.0;0.0;
938;Nederland inclusief buitenland;Graft-De Rijp;30 september 2004;1.1;0.5;0.5;0.7;0.4;1.0;0.0;
939;Nederland inclusief buitenland;Graft-De Rijp;30 september 2005;1.1;0.5;0.6;0.7;0.4;1.0;0.0;
940;Nederland inclusief buitenland;Gramsbergen;31 december 1998;0.8;0.5;0.4;0.7;0.1;0.7;0.1;
941;Nederland inclusief buitenland;Gramsbergen;31 december 2000;0.9;0.5;0.4;0.8;0.1;0.8;0.1;
942;Nederland inclusief buitenland;Gramsbergen;30 september 2004;0.0;;;;;;;0.0
943;Nederland inclusief buitenland;Gramsbergen;30 september 2005;0.0;;;;;;;0.0
944;Nederland inclusief buitenland;Grave;31 december 1998;3.1;1.2;1.9;2.2;0.9;2.3;0.8;
945;Nederland inclusief buitenland;Grave;31 december 2000;3.3;1.2;2.1;2.0;1.3;2.2;1.2;
946;Nederland inclusief buitenland;Grave;30 september 2004;3.7;1.3;2.4;2.1;1.5;2.4;1.3;
947;Nederland inclusief buitenland;Grave;30 september 2005;3.5;1.3;2.2;2.1;1.3;2.2;1.2;
948;Nederland inclusief buitenland;'s-Graveland;31 december 1998;2.1;0.6;1.4;1.4;0.7;1.5;0.5;
949;Nederland inclusief buitenland;'s-Graveland;31 december 2000;2.2;0.6;1.7;1.3;0.9;1.5;0.8;
950;Nederland inclusief buitenland;'s-Graveland;30 september 2004;0.0;;;;;;;0.0
951;Nederland inclusief buitenland;'s-Graveland;30 september 2005;0.0;;;;;;;0.0
952;Nederland inclusief buitenland;'s-Gravendeel;31 december 1998;2.7;1.1;1.6;1.4;1.3;2.3;0.3;
953;Nederland inclusief buitenland;'s-Gravendeel;31 december 2000;2.6;1.1;1.5;1.4;1.2;2.4;0.2;
954;Nederland inclusief buitenland;'s-Gravendeel;30 september 2004;2.6;1.1;1.5;1.4;1.2;2.3;0.3;
955;Nederland inclusief buitenland;'s-Gravendeel;30 september 2005;2.7;1.1;1.5;1.4;1.2;2.3;0.3;
956;Nederland inclusief buitenland;'s-Gravenhage (GM);31 december 1998;223.9;115.9;108.0;150.3;73.6;196.6;27.3;
957;Nederland inclusief buitenland;'s-Gravenhage (GM);31 december 2000;230.8;113.0;117.8;148.4;82.4;194.6;36.3;
958;Nederland inclusief buitenland;'s-Gravenhage (GM);30 september 2004;241.0;121.4;119.5;158.3;82.7;205.2;35.8;
959;Nederland inclusief buitenland;'s-Gravenhage (GM);30 september 2005;247.8;124.7;123.0;161.7;86.0;209.7;38.1;
960;Nederland inclusief buitenland;'s-Gravenzande;31 december 1998;7.0;2.8;4.2;4.6;2.5;6.8;0.2;
961;Nederland inclusief buitenland;'s-Gravenzande;31 december 2000;6.6;2.7;3.9;4.3;2.2;6.3;0.3;
962;Nederland inclusief buitenland;'s-Gravenzande;30 september 2004;0.0;;;;;;;0.0
963;Nederland inclusief buitenland;'s-Gravenzande;30 september 2005;0.0;;;;;;;0.0
964;Nederland inclusief buitenland;Groenlo;31 december 1998;4.5;1.8;2.7;4.0;0.5;4.1;0.4;
965;Nederland inclusief buitenland;Groenlo;31 december 2000;5.5;1.8;3.7;4.9;0.6;5.0;0.4;
966;Nederland inclusief buitenland;Groenlo;30 september 2004;4.8;1.8;3.0;4.1;0.6;4.2;0.5;
967;Nederland inclusief buitenland;Groenlo;30 september 2005;13.6;7.2;6.4;11.8;1.8;12.2;1.4;
968;Nederland inclusief buitenland;Groesbeek;31 december 1998;5.2;2.4;2.8;4.3;0.9;4.4;0.8;
969;Nederland inclusief buitenland;Groesbeek;31 december 2000;5.2;2.3;2.9;4.2;1.1;4.2;1.0;
970;Nederland inclusief buitenland;Groesbeek;30 september 2004;5.7;2.4;3.3;4.4;1.3;4.6;1.1;
971;Nederland inclusief buitenland;Groesbeek;30 september 2005;5.4;2.4;3.0;4.3;1.1;4.4;1.0;
972;Nederland inclusief buitenland;Groningen (GM);31 december 1998;103.3;50.7;52.6;74.0;29.4;82.0;21.3;
