ID;Inkomensbestanddelen;KenmerkenVanPersonen;Populatie;Perioden;AantalPersonen_1;Percentage_2;Bedrag_3;GemiddeldBedrag_4;AandeelInBrutoInkomen_5
258;Primair inkomen;Overig niet-actief;Personen met 52 weken inkomen;1995;28;91.4;422.0;14.9;94.6
259;Primair inkomen;Overig niet-actief;Personen met 52 weken inkomen;1996;13;83.8;149.0;11.7;95.0
260;Primair inkomen;Overig niet-actief;Personen met 52 weken inkomen;1997;32;92.8;335.0;10.6;95.3
261;Primair inkomen;Overig niet-actief;Personen met 52 weken inkomen;1998;13;83.8;131.0;10.4;86.8
262;Primair inkomen;Overig niet-actief;Personen met 52 weken inkomen;1999;16;88.6;242.0;15.6;96.4
263;Primair inkomen;Overig niet-actief;Personen met 52 weken inkomen;2000;29;93.1;631.0;21.8;97.2
264;Primair inkomen;Leeftijd tot 18 jaar;Personen met inkomen;1990;345;94.9;310.0;0.9;87.8
265;Primair inkomen;Leeftijd tot 18 jaar;Personen met inkomen;1991;342;95.5;323.0;0.9;90.0
266;Primair inkomen;Leeftijd tot 18 jaar;Personen met inkomen;1992;331;94.9;311.0;0.9;89.8
267;Primair inkomen;Leeftijd tot 18 jaar;Personen met inkomen;1993;299;94.0;283.0;0.9;87.7
268;Primair inkomen;Leeftijd tot 18 jaar;Personen met inkomen;1994;281;93.3;260.0;0.9;87.1
269;Primair inkomen;Leeftijd tot 18 jaar;Personen met inkomen;1995;302;93.5;272.0;0.9;86.4
270;Primair inkomen;Leeftijd tot 18 jaar;Personen met inkomen;1996;332;93.8;308.0;0.9;87.1
271;Primair inkomen;Leeftijd tot 18 jaar;Personen met inkomen;1997;372;95.1;346.0;0.9;88.0
272;Primair inkomen;Leeftijd tot 18 jaar;Personen met inkomen;1998;406;95.3;435.0;1.1;90.6
273;Primair inkomen;Leeftijd tot 18 jaar;Personen met inkomen;1999;401;95.2;501.0;1.3;91.4
274;Primair inkomen;Leeftijd tot 18 jaar;Personen met inkomen;2000;435;94.9;588.0;1.4;91.5
275;Primair inkomen;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1990;72;82.1;130.0;1.8;78.0
276;Primair inkomen;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1991;84;86.1;154.0;1.8;83.8
277;Primair inkomen;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1992;80;85.2;145.0;1.8;82.6
278;Primair inkomen;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1993;70;82.0;136.0;2.0;81.0
279;Primair inkomen;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1994;67;80.5;130.0;1.9;80.2
280;Primair inkomen;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1995;72;80.7;127.0;1.8;77.4
281;Primair inkomen;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1996;83;82.2;154.0;1.9;80.1
282;Primair inkomen;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1997;98;87.8;183.0;1.9;81.9
283;Primair inkomen;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1998;109;87.2;226.0;2.1;85.1
284;Primair inkomen;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1999;126;89.2;267.0;2.1;87.0
285;Primair inkomen;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;2000;144;88.9;326.0;2.3;87.1
286;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met inkomen;1990;1391;86.7;12233.0;8.8;82.9
287;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met inkomen;1991;1375;86.9;12501.0;9.1;83.8
288;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met inkomen;1992;1350;87.0;12650.0;9.4;83.3
289;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met inkomen;1993;1287;86.1;11600.0;9.0;81.5
290;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met inkomen;1994;1219;85.6;10365.0;8.5;80.7
291;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met inkomen;1995;1187;86.8;9850.0;8.3;82.2
292;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met inkomen;1996;1173;88.7;9907.0;8.4;84.2
293;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met inkomen;1997;1167;91.3;9721.0;8.3;85.3
294;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met inkomen;1998;1161;92.0;10372.0;8.9;85.9
295;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met inkomen;1999;1191;93.4;11325.0;9.5;86.6
296;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met inkomen;2000;1196;94.0;12407.0;10.4;87.4
297;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1990;941;95.0;10849.0;11.5;88.8
298;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1991;954;94.5;11235.0;11.8;88.7
299;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1992;933;94.9;11332.0;12.1;88.5
300;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1993;887;94.4;10428.0;11.8;87.0
301;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1994;833;94.3;9248.0;11.1;86.4
302;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1995;828;94.8;8816.0;10.6;86.9
303;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1996;834;96.1;8887.0;10.7;88.3
304;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1997;834;96.3;8689.0;10.4;88.7
305;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1998;835;96.7;9177.0;11.0;89.3
306;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1999;852;97.4;9915.0;11.6;89.9
307;Primair inkomen;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;2000;882;97.4;10923.0;12.4;90.0
308;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met inkomen;1990;1974;91.1;37250.0;18.9;89.9
309;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met inkomen;1991;2017;90.9;39471.0;19.6;90.1
310;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met inkomen;1992;2068;91.5;41688.0;20.2;89.8
311;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met inkomen;1993;2079;90.7;41885.0;20.1;89.4
312;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met inkomen;1994;2105;90.6;42092.0;20.0;89.4
313;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met inkomen;1995;2162;91.7;43551.0;20.1;90.2
314;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met inkomen;1996;2190;92.6;44578.0;20.4;90.9
315;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met inkomen;1997;2213;93.5;45705.0;20.7;92.1
316;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met inkomen;1998;2205;94.0;47233.0;21.4;92.6
317;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met inkomen;1999;2183;94.7;49126.0;22.5;93.5
318;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met inkomen;2000;2152;94.7;50900.0;23.7;93.6
319;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1990;1784;93.1;35795.0;20.1;90.7
320;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1991;1842;92.8;38180.0;20.7;90.8
321;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1992;1903;93.2;40431.0;21.2;90.7
322;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1993;1911;92.8;40624.0;21.3;90.4
323;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1994;1935;92.9;40851.0;21.1;90.4
324;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1995;1985;93.6;42230.0;21.3;91.1
325;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1996;2012;94.3;43045.0;21.4;91.6
326;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1997;2041;94.9;44193.0;21.7;92.6
327;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1998;2019;95.1;45396.0;22.5;93.0
328;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1999;1987;95.6;46962.0;23.6;93.9
329;Primair inkomen;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;2000;1958;95.6;48415.0;24.7;93.9
330;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met inkomen;1990;1744;91.2;40711.0;23.3;88.2
331;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met inkomen;1991;1750;91.0;41428.0;23.7;88.0
332;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met inkomen;1992;1785;91.5;43297.0;24.3;87.9
333;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met inkomen;1993;1795;90.9;43322.0;24.1;87.4
334;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met inkomen;1994;1825;90.9;43924.0;24.1;87.7
335;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met inkomen;1995;1884;91.7;45580.0;24.2;88.2
336;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met inkomen;1996;1928;91.7;46733.0;24.2;88.4
337;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met inkomen;1997;1993;92.8;48715.0;24.4;89.4
338;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met inkomen;1998;2050;93.2;51598.0;25.2;90.3
339;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met inkomen;1999;2117;93.8;55445.0;26.2;91.1
340;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met inkomen;2000;2168;93.8;59047.0;27.2;91.1
341;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1990;1633;92.4;39792.0;24.4;88.6
342;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1991;1650;92.2;40593.0;24.6;88.4
343;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1992;1690;92.7;42616.0;25.2;88.4
344;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1993;1705;92.3;42637.0;25.0;88.0
345;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1994;1720;92.3;43169.0;25.1;88.3
346;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1995;1763;93.2;44842.0;25.4;89.0
347;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1996;1806;93.0;45840.0;25.4;89.0
348;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1997;1868;93.8;47806.0;25.6;89.9
349;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1998;1921;94.0;50631.0;26.4;90.7
350;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1999;1970;94.7;54098.0;27.5;91.4
351;Primair inkomen;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;2000;2013;94.6;57232.0;28.4;91.3
352;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met inkomen;1990;1172;87.5;29296.0;25.0;85.3
353;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met inkomen;1991;1266;87.7;32547.0;25.7;85.6
354;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met inkomen;1992;1366;88.5;36241.0;26.5;85.8
355;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met inkomen;1993;1437;88.9;37930.0;26.4;85.7
356;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met inkomen;1994;1498;88.9;39551.0;26.4;85.7
357;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met inkomen;1995;1565;89.5;42079.0;26.9;86.5
358;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met inkomen;1996;1628;90.0;43711.0;26.8;86.6
359;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met inkomen;1997;1705;90.9;46231.0;27.1;87.3
360;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met inkomen;1998;1751;91.2;48113.0;27.5;88.1
361;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met inkomen;1999;1789;91.3;51749.0;28.9;89.2
362;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met inkomen;2000;1861;91.8;55396.0;29.8;89.1
363;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1990;1121;88.7;28864.0;25.7;85.7
364;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1991;1212;88.8;32087.0;26.5;86.1
365;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1992;1315;89.7;35790.0;27.2;86.2
366;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1993;1382;90.1;37419.0;27.1;86.2
367;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1994;1433;90.1;39002.0;27.2;86.3
368;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1995;1488;90.6;41563.0;27.9;87.2
369;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1996;1545;90.8;43045.0;27.9;87.1
370;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1997;1621;91.6;45672.0;28.2;87.7
371;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1998;1666;91.8;47495.0;28.5;88.4
372;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1999;1695;91.9;50890.0;30.0;89.4
373;Primair inkomen;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;2000;1752;92.2;54116.0;30.9;89.2
374;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met inkomen;1990;751;73.6;12738.0;17.0;54.2
375;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met inkomen;1991;755;72.9;13166.0;17.4;53.4
376;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met inkomen;1992;770;73.1;13488.0;17.5;52.0
377;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met inkomen;1993;789;73.2;13832.0;17.5;51.8
378;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met inkomen;1994;804;73.2;14102.0;17.5;51.8
379;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met inkomen;1995;842;74.9;15355.0;18.2;54.1
380;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met inkomen;1996;855;75.0;16057.0;18.8;54.8
381;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met inkomen;1997;893;76.4;16858.0;18.9;55.9
382;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met inkomen;1998;935;77.6;18817.0;20.1;59.3
383;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met inkomen;1999;980;79.1;21345.0;21.8;62.6
384;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met inkomen;2000;1010;78.5;22775.0;22.5;61.7
385;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1990;726;74.7;12562.0;17.3;54.5
386;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1991;732;74.0;12982.0;17.7;53.7
387;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1992;743;74.0;13272.0;17.9;52.4
388;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1993;764;74.3;13675.0;17.9;52.1
389;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1994;774;74.4;13893.0;18.0;52.2
390;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1995;797;76.1;15015.0;18.8;54.7
391;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1996;818;75.5;15755.0;19.3;55.0
392;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1997;854;76.9;16578.0;19.4;56.2
393;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1998;894;77.9;18474.0;20.7;59.5
394;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1999;929;79.4;20830.0;22.4;62.6
395;Primair inkomen;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;2000;961;78.7;22240.0;23.1;61.7
396;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met inkomen;1990;787;44.8;4533.0;5.8;20.4
397;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met inkomen;1991;768;43.1;4843.0;6.3;20.4
398;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met inkomen;1992;791;43.5;5243.0;6.6;20.5
399;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met inkomen;1993;800;43.5;5017.0;6.3;19.1
400;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met inkomen;1994;802;43.0;4814.0;6.0;18.3
401;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met inkomen;1995;846;44.3;4939.0;5.8;18.0
402;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met inkomen;1996;857;44.2;4729.0;5.5;16.5
403;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met inkomen;1997;900;45.7;4834.0;5.4;16.1
404;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met inkomen;1998;941;47.0;5317.0;5.7;16.6
405;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met inkomen;1999;909;45.0;5766.0;6.3;17.2
406;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met inkomen;2000;925;45.2;5830.0;6.3;16.5
407;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met 52 weken inkomen;1990;774;45.0;4438.0;5.7;20.2
408;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met 52 weken inkomen;1991;758;43.4;4775.0;6.3;20.3
409;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met 52 weken inkomen;1992;781;43.8;5192.0;6.6;20.5
410;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met 52 weken inkomen;1993;789;43.7;4946.0;6.3;19.1
411;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met 52 weken inkomen;1994;795;43.3;4762.0;6.0;18.2
412;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met 52 weken inkomen;1995;841;44.7;4906.0;5.8;17.9
413;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met 52 weken inkomen;1996;854;44.7;4702.0;5.5;16.5
414;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met 52 weken inkomen;1997;898;46.3;4819.0;5.4;16.1
415;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met 52 weken inkomen;1998;938;47.5;5284.0;5.6;16.6
416;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met 52 weken inkomen;1999;907;45.5;5740.0;6.3;17.2
417;Primair inkomen;Leeftijd 65 jaar en ouder;Personen met 52 weken inkomen;2000;922;45.7;5813.0;6.3;16.5
418;Primair inkomen;Mannen;Personen met inkomen;1990;5004;87.5;105142.0;21.0;79.5
419;Primair inkomen;Mannen;Personen met inkomen;1991;5022;87.2;109100.0;21.7;79.3
420;Primair inkomen;Mannen;Personen met inkomen;1992;5089;87.5;114379.0;22.5;78.7
421;Primair inkomen;Mannen;Personen met inkomen;1993;5075;87.0;114059.0;22.5;78.0
422;Primair inkomen;Mannen;Personen met inkomen;1994;5075;86.9;114582.0;22.6;78.0
423;Primair inkomen;Mannen;Personen met inkomen;1995;5173;87.6;119055.0;23.0;78.7
424;Primair inkomen;Mannen;Personen met inkomen;1996;5234;88.0;121117.0;23.1;78.7
425;Primair inkomen;Mannen;Personen met inkomen;1997;5350;89.1;125012.0;23.4;79.3
426;Primair inkomen;Mannen;Personen met inkomen;1998;5425;89.5;131152.0;24.2;80.1
427;Primair inkomen;Mannen;Personen met inkomen;1999;5468;89.9;139794.0;25.6;81.3
428;Primair inkomen;Mannen;Personen met inkomen;2000;5543;89.9;147272.0;26.6;80.8
429;Primair inkomen;Mannen;Personen met 52 weken inkomen;1990;4488;88.5;102453.0;22.8;79.9
430;Primair inkomen;Mannen;Personen met 52 weken inkomen;1991;4544;88.1;106703.0;23.5;79.6
431;Primair inkomen;Mannen;Personen met 52 weken inkomen;1992;4613;88.4;112021.0;24.3;79.1
432;Primair inkomen;Mannen;Personen met 52 weken inkomen;1993;4618;88.1;111737.0;24.2;78.4
433;Primair inkomen;Mannen;Personen met 52 weken inkomen;1994;4628;88.0;112184.0;24.2;78.4
434;Primair inkomen;Mannen;Personen met 52 weken inkomen;1995;4725;88.5;116670.0;24.7;79.1
435;Primair inkomen;Mannen;Personen met 52 weken inkomen;1996;4783;88.7;118324.0;24.7;79.0
436;Primair inkomen;Mannen;Personen met 52 weken inkomen;1997;4904;89.5;122413.0;25.0;79.5
437;Primair inkomen;Mannen;Personen met 52 weken inkomen;1998;4968;89.8;128229.0;25.8;80.2
438;Primair inkomen;Mannen;Personen met 52 weken inkomen;1999;4992;90.2;136001.0;27.2;81.2
439;Primair inkomen;Mannen;Personen met 52 weken inkomen;2000;5054;90.0;142500.0;28.2;80.7
440;Primair inkomen;Mannen, nooit gehuwd;Personen met inkomen;1990;1729;87.8;23449.0;13.6;84.4
441;Primair inkomen;Mannen, nooit gehuwd;Personen met inkomen;1991;1741;87.9;24720.0;14.2;84.4
442;Primair inkomen;Mannen, nooit gehuwd;Personen met inkomen;1992;1771;88.4;26612.0;15.0;84.6
443;Primair inkomen;Mannen, nooit gehuwd;Personen met inkomen;1993;1747;87.3;26457.0;15.1;83.5
444;Primair inkomen;Mannen, nooit gehuwd;Personen met inkomen;1994;1726;87.2;26195.0;15.2;83.6
445;Primair inkomen;Mannen, nooit gehuwd;Personen met inkomen;1995;1775;88.3;27548.0;15.5;84.9
446;Primair inkomen;Mannen, nooit gehuwd;Personen met inkomen;1996;1823;89.6;28694.0;15.7;85.9
447;Primair inkomen;Mannen, nooit gehuwd;Personen met inkomen;1997;1889;91.1;30456.0;16.1;87.3
448;Primair inkomen;Mannen, nooit gehuwd;Personen met inkomen;1998;1941;91.7;33240.0;17.1;88.4
449;Primair inkomen;Mannen, nooit gehuwd;Personen met inkomen;1999;1943;93.6;35263.0;18.1;90.7
450;Primair inkomen;Mannen, nooit gehuwd;Personen met inkomen;2000;2036;93.7;40226.0;19.8;91.5
451;Primair inkomen;Mannen, nooit gehuwd;Personen met 52 weken inkomen;1990;1280;90.5;21814.0;17.0;86.2
452;Primair inkomen;Mannen, nooit gehuwd;Personen met 52 weken inkomen;1991;1326;90.4;23398.0;17.6;86.0
453;Primair inkomen;Mannen, nooit gehuwd;Personen met 52 weken inkomen;1992;1354;90.6;25213.0;18.6;86.2
454;Primair inkomen;Mannen, nooit gehuwd;Personen met 52 weken inkomen;1993;1353;90.2;25150.0;18.6;85.3
455;Primair inkomen;Mannen, nooit gehuwd;Personen met 52 weken inkomen;1994;1347;90.0;24861.0;18.5;85.3
456;Primair inkomen;Mannen, nooit gehuwd;Personen met 52 weken inkomen;1995;1400;90.5;26255.0;18.7;86.4
457;Primair inkomen;Mannen, nooit gehuwd;Personen met 52 weken inkomen;1996;1445;91.2;27234.0;18.8;86.9
458;Primair inkomen;Mannen, nooit gehuwd;Personen met 52 weken inkomen;1997;1510;92.2;28988.0;19.2;88.1
459;Primair inkomen;Mannen, nooit gehuwd;Personen met 52 weken inkomen;1998;1551;92.4;31541.0;20.3;89.0
460;Primair inkomen;Mannen, nooit gehuwd;Personen met 52 weken inkomen;1999;1551;94.5;33289.0;21.5;91.2
461;Primair inkomen;Mannen, nooit gehuwd;Personen met 52 weken inkomen;2000;1638;94.3;37739.0;23.0;91.8
462;Primair inkomen;Mannen, gehuwd;Personen met inkomen;1990;2995;88.7;76508.0;25.5;79.7
463;Primair inkomen;Mannen, gehuwd;Personen met inkomen;1991;2994;88.2;78967.0;26.4;79.5
464;Primair inkomen;Mannen, gehuwd;Personen met inkomen;1992;3011;88.4;81746.0;27.1;78.8
465;Primair inkomen;Mannen, gehuwd;Personen met inkomen;1993;3012;88.3;81638.0;27.1;78.1
466;Primair inkomen;Mannen, gehuwd;Personen met inkomen;1994;3015;88.2;82061.0;27.2;78.1
