ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
450;Amersfoort;Werknemer;66.3;19.9
451;Amersfoort;Zelfstandige;6.7;24.5
452;Amersfoort;Totaal niet-actief;32.3;14.1
453;Amersfoort;Werkloosheids- en bijstandsuitk. ontv.;3.2;11.0
454;Amersfoort;Pensioenontvanger;20.4;15.9
455;Utrecht;Totaal sociaal-economische categorie;270.6;17.3
456;Utrecht;Totaal actief;186.0;19.3
457;Utrecht;Werknemer;169.5;19.1
458;Utrecht;Zelfstandige;16.3;21.9
459;Utrecht;Totaal niet-actief;84.6;12.8
460;Utrecht;Werkloosheids- en bijstandsuitk. ontv.;12.0;10.5
461;Utrecht;Pensioenontvanger;47.1;14.8
462;Amsterdam;Totaal sociaal-economische categorie;683.2;17.7
463;Amsterdam;Totaal actief;431.8;20.4
464;Amsterdam;Werknemer;374.4;20.4
465;Amsterdam;Zelfstandige;57.0;20.6
466;Amsterdam;Totaal niet-actief;251.2;13.1
467;Amsterdam;Werkloosheids- en bijstandsuitk. ontv.;51.1;10.7
468;Amsterdam;Pensioenontvanger;133.8;14.7
469;Haarlem;Totaal sociaal-economische categorie;131.4;19.0
470;Haarlem;Totaal actief;81.3;21.5
471;Haarlem;Werknemer;71.7;21.1
472;Haarlem;Zelfstandige;9.6;24.7
473;Haarlem;Totaal niet-actief;50.0;14.8
474;Haarlem;Werkloosheids- en bijstandsuitk. ontv.;4.1;11.1
475;Haarlem;Pensioenontvanger;33.2;16.7
476;Leiden;Totaal sociaal-economische categorie;166.6;18.4
477;Leiden;Totaal actief;114.1;20.2
478;Leiden;Werknemer;103.3;19.7
479;Leiden;Zelfstandige;10.7;25.1
480;Leiden;Totaal niet-actief;52.4;14.3
481;Leiden;Werkloosheids- en bijstandsuitk. ontv.;5.2;11.4
482;Leiden;Pensioenontvanger;35.5;16.0
483;'s-Gravenhage;Totaal sociaal-economische categorie;416.0;18.0
484;'s-Gravenhage;Totaal actief;251.7;20.3
485;'s-Gravenhage;Werknemer;223.7;20.0
486;'s-Gravenhage;Zelfstandige;27.8;22.1
487;'s-Gravenhage;Totaal niet-actief;164.1;14.5
488;'s-Gravenhage;Werkloosheids- en bijstandsuitk. ontv.;26.3;10.8
489;'s-Gravenhage;Pensioenontvanger;104.6;16.5
490;Rotterdam;Totaal sociaal-economische categorie;662.2;16.5
491;Rotterdam;Totaal actief;398.8;19.1
492;Rotterdam;Werknemer;362.4;18.8
493;Rotterdam;Zelfstandige;36.0;21.4
494;Rotterdam;Totaal niet-actief;263.2;12.7
495;Rotterdam;Werkloosheids- en bijstandsuitk. ontv.;55.4;10.6
496;Rotterdam;Pensioenontvanger;155.6;14.1
497;Dordrecht;Totaal sociaal-economische categorie;158.8;16.9
498;Dordrecht;Totaal actief;102.6;19.1
499;Dordrecht;Werknemer;93.6;18.7
500;Dordrecht;Zelfstandige;8.9;23.3
501;Dordrecht;Totaal niet-actief;56.1;12.8
502;Dordrecht;Werkloosheids- en bijstandsuitk. ontv.;6.7;8.5
503;Dordrecht;Pensioenontvanger;37.7;14.4
504;Breda;Totaal sociaal-economische categorie;110.1;17.3
505;Breda;Totaal actief;70.5;19.4
506;Breda;Werknemer;63.3;19.0
507;Breda;Zelfstandige;7.1;22.7
508;Breda;Totaal niet-actief;39.7;13.5
509;Breda;Werkloosheids- en bijstandsuitk. ontv.;4.7;10.7
510;Breda;Pensioenontvanger;26.2;15.2
511;Tilburg;Totaal sociaal-economische categorie;149.2;15.9
512;Tilburg;Totaal actief;97.3;17.9
513;Tilburg;Werknemer;88.9;17.6
514;Tilburg;Zelfstandige;8.2;21.2
515;Tilburg;Totaal niet-actief;51.8;12.3
516;Tilburg;Werkloosheids- en bijstandsuitk. ontv.;6.5;10.2
517;Tilburg;Pensioenontvanger;30.1;14.0
518;'s-Hertogenbosch;Totaal sociaal-economische categorie;107.3;17.5
519;'s-Hertogenbosch;Totaal actief;70.2;19.5
520;'s-Hertogenbosch;Werknemer;62.7;19.3
521;'s-Hertogenbosch;Zelfstandige;7.4;21.8
522;'s-Hertogenbosch;Totaal niet-actief;37.1;13.6
523;'s-Hertogenbosch;Werkloosheids- en bijstandsuitk. ontv.;4.3;10.5
524;'s-Hertogenbosch;Pensioenontvanger;22.9;15.5
525;Eindhoven;Totaal sociaal-economische categorie;208.5;17.1
526;Eindhoven;Totaal actief;131.5;19.0
527;Eindhoven;Werknemer;119.3;18.8
528;Eindhoven;Zelfstandige;12.1;20.9
529;Eindhoven;Totaal niet-actief;76.9;14.0
530;Eindhoven;Werkloosheids- en bijstandsuitk. ontv.;8.5;10.9
531;Eindhoven;Pensioenontvanger;49.9;15.8
532;Geleen/Sittard;Totaal sociaal-economische categorie;94.3;16.5
533;Geleen/Sittard;Totaal actief;56.4;18.8
534;Geleen/Sittard;Werknemer;50.9;18.6
535;Geleen/Sittard;Zelfstandige;5.4;20.3
536;Geleen/Sittard;Totaal niet-actief;37.9;13.2
537;Geleen/Sittard;Werkloosheids- en bijstandsuitk. ontv.;3.6;10.7
538;Geleen/Sittard;Pensioenontvanger;23.6;14.6
539;Heerlen;Totaal sociaal-economische categorie;143.5;15.1
540;Heerlen;Totaal actief;79.1;17.1
541;Heerlen;Werknemer;71.8;17.0
542;Heerlen;Zelfstandige;7.2;18.4
543;Heerlen;Totaal niet-actief;64.4;12.6
544;Heerlen;Werkloosheids- en bijstandsuitk. ontv.;8.4;10.2
545;Heerlen;Pensioenontvanger;39.0;14.0
546;Maastricht;Totaal sociaal-economische categorie;83.2;15.5
547;Maastricht;Totaal actief;47.6;17.6
548;Maastricht;Werknemer;42.9;17.4
549;Maastricht;Zelfstandige;4.7;19.2
550;Maastricht;Totaal niet-actief;35.6;12.8
551;Maastricht;Werkloosheids- en bijstandsuitk. ontv.;4.4;10.9
552;Maastricht;Pensioenontvanger;21.2;14.2
553;Groningen;Totaal sociaal-economische categorie;224.2;16.0
554;Groningen;Totaal actief;141.9;17.9
555;Groningen;Werknemer;125.3;17.4
556;Groningen;Zelfstandige;16.4;21.6
557;Groningen;Totaal niet-actief;82.3;12.8
558;Groningen;Werkloosheids- en bijstandsuitk. ontv.;11.2;10.7
559;Groningen;Pensioenontvanger;50.4;14.5
560;Leeuwarden;Totaal sociaal-economische categorie;103.9;15.5
561;Leeuwarden;Totaal actief;64.8;17.3
562;Leeuwarden;Werknemer;57.2;16.8
563;Leeuwarden;Zelfstandige;7.5;21.3
564;Leeuwarden;Totaal niet-actief;39.1;12.6
565;Leeuwarden;Werkloosheids- en bijstandsuitk. ontv.;5.2;10.8
566;Leeuwarden;Pensioenontvanger;23.8;14.2
567;Zwolle;Totaal sociaal-economische categorie;109.7;16.9
568;Zwolle;Totaal actief;72.5;18.9
569;Zwolle;Werknemer;65.0;18.5
570;Zwolle;Zelfstandige;7.5;22.9
571;Zwolle;Totaal niet-actief;37.2;13.1
572;Zwolle;Werkloosheids- en bijstandsuitk. ontv.;3.4;11.1
573;Zwolle;Pensioenontvanger;23.8;14.5
574;Enschede;Totaal sociaal-economische categorie;203.3;15.5
575;Enschede;Totaal actief;126.1;17.4
576;Enschede;Werknemer;113.7;17.0
577;Enschede;Zelfstandige;12.2;20.8
578;Enschede;Totaal niet-actief;77.1;12.4
579;Enschede;Werkloosheids- en bijstandsuitk. ontv.;9.4;10.2
580;Enschede;Pensioenontvanger;46.9;13.8
581;Apeldoorn;Totaal sociaal-economische categorie;143.4;16.9
582;Apeldoorn;Totaal actief;90.6;18.8
583;Apeldoorn;Werknemer;81.2;18.4
584;Apeldoorn;Zelfstandige;9.2;22.4
585;Apeldoorn;Totaal niet-actief;52.7;13.7
586;Apeldoorn;Werkloosheids- en bijstandsuitk. ontv.;3.7;11.5
587;Apeldoorn;Pensioenontvanger;35.7;15.2
588;Arnhem;Totaal sociaal-economische categorie;235.8;16.8
589;Arnhem;Totaal actief;150.6;18.6
590;Arnhem;Werknemer;135.0;18.3
591;Arnhem;Zelfstandige;15.4;20.8
592;Arnhem;Totaal niet-actief;85.2;13.6
593;Arnhem;Werkloosheids- en bijstandsuitk. ontv.;10.1;10.7
594;Arnhem;Pensioenontvanger;53.8;15.4
595;Nijmegen;Totaal sociaal-economische categorie;183.2;16.5
596;Nijmegen;Totaal actief;119.4;18.4
597;Nijmegen;Werknemer;107.3;18.0
598;Nijmegen;Zelfstandige;11.9;22.2
599;Nijmegen;Totaal niet-actief;63.7;12.9
600;Nijmegen;Werkloosheids- en bijstandsuitk. ontv.;8.9;10.6
601;Nijmegen;Pensioenontvanger;38.3;14.6
602;Amersfoort;Totaal sociaal-economische categorie;171.3;18.3
603;Amersfoort;Totaal actief;118.2;20.2
604;Amersfoort;Werknemer;105.3;19.7
605;Amersfoort;Zelfstandige;12.7;24.8
606;Amersfoort;Totaal niet-actief;53.1;14.2
607;Amersfoort;Werkloosheids- en bijstandsuitk. ontv.;4.3;11.2
608;Amersfoort;Pensioenontvanger;34.9;15.9
609;Utrecht;Totaal sociaal-economische categorie;373.1;18.0
610;Utrecht;Totaal actief;252.5;19.9
611;Utrecht;Werknemer;228.2;19.6
612;Utrecht;Zelfstandige;24.0;23.0
613;Utrecht;Totaal niet-actief;120.6;13.8
614;Utrecht;Werkloosheids- en bijstandsuitk. ontv.;14.1;10.7
615;Utrecht;Pensioenontvanger;72.5;15.9
616;Amsterdam;Totaal sociaal-economische categorie;945.9;17.8
617;Amsterdam;Totaal actief;621.2;20.3
618;Amsterdam;Werknemer;544.8;20.2
619;Amsterdam;Zelfstandige;75.8;21.0
620;Amsterdam;Totaal niet-actief;324.5;13.1
621;Amsterdam;Werkloosheids- en bijstandsuitk. ontv.;57.8;10.8
622;Amsterdam;Pensioenontvanger;177.3;14.8
623;Haarlem;Totaal sociaal-economische categorie;277.0;18.4
624;Haarlem;Totaal actief;173.0;20.7
625;Haarlem;Werknemer;153.7;20.3
626;Haarlem;Zelfstandige;19.2;24.1
627;Haarlem;Totaal niet-actief;103.9;14.6
628;Haarlem;Werkloosheids- en bijstandsuitk. ontv.;7.5;11.5
629;Haarlem;Pensioenontvanger;70.5;16.2
630;Leiden;Totaal sociaal-economische categorie;218.2;18.5
631;Leiden;Totaal actief;149.8;20.3
632;Leiden;Werknemer;134.4;19.7
633;Leiden;Zelfstandige;15.2;25.5
634;Leiden;Totaal niet-actief;68.3;14.4
635;Leiden;Werkloosheids- en bijstandsuitk. ontv.;5.7;11.3
636;Leiden;Pensioenontvanger;46.4;16.1
637;'s-Gravenhage;Totaal sociaal-economische categorie;582.8;17.9
638;'s-Gravenhage;Totaal actief;367.9;20.0
639;'s-Gravenhage;Werknemer;330.2;19.8
640;'s-Gravenhage;Zelfstandige;37.4;22.2
641;'s-Gravenhage;Totaal niet-actief;214.7;14.2
642;'s-Gravenhage;Werkloosheids- en bijstandsuitk. ontv.;32.5;10.9
643;'s-Gravenhage;Pensioenontvanger;136.9;16.1
644;Rotterdam;Totaal sociaal-economische categorie;784.9;16.8
645;Rotterdam;Totaal actief;483.0;19.3
646;Rotterdam;Werknemer;437.8;19.1
647;Rotterdam;Zelfstandige;44.7;21.8
648;Rotterdam;Totaal niet-actief;301.6;12.8
649;Rotterdam;Werkloosheids- en bijstandsuitk. ontv.;58.3;10.7
650;Rotterdam;Pensioenontvanger;183.1;14.3
651;Dordrecht;Totaal sociaal-economische categorie;183.7;17.0
652;Dordrecht;Totaal actief;119.5;19.2
653;Dordrecht;Werknemer;108.9;18.8
654;Dordrecht;Zelfstandige;10.4;23.2
655;Dordrecht;Totaal niet-actief;64.1;12.9
656;Dordrecht;Werkloosheids- en bijstandsuitk. ontv.;7.1;8.8
657;Dordrecht;Pensioenontvanger;43.7;14.5
658;Breda;Totaal sociaal-economische categorie;202.3;17.1
659;Breda;Totaal actief;132.7;19.2
660;Breda;Werknemer;118.1;18.9
661;Breda;Zelfstandige;14.5;21.4
662;Breda;Totaal niet-actief;69.6;13.2
663;Breda;Werkloosheids- en bijstandsuitk. ontv.;6.8;11.0
664;Breda;Pensioenontvanger;46.5;14.6
665;Tilburg;Totaal sociaal-economische categorie;192.2;16.3
666;Tilburg;Totaal actief;126.6;18.2
667;Tilburg;Werknemer;114.1;17.9
668;Tilburg;Zelfstandige;12.2;21.5
669;Tilburg;Totaal niet-actief;65.6;12.5
670;Tilburg;Werkloosheids- en bijstandsuitk. ontv.;7.3;10.3
671;Tilburg;Pensioenontvanger;39.6;14.1
672;'s-Hertogenbosch;Totaal sociaal-economische categorie;125.5;17.5
673;'s-Hertogenbosch;Totaal actief;82.4;19.6
674;'s-Hertogenbosch;Werknemer;73.0;19.3
675;'s-Hertogenbosch;Zelfstandige;9.3;22.2
676;'s-Hertogenbosch;Totaal niet-actief;43.0;13.7
677;'s-Hertogenbosch;Werkloosheids- en bijstandsuitk. ontv.;4.5;10.5
678;'s-Hertogenbosch;Pensioenontvanger;27.1;15.4
679;Eindhoven;Totaal sociaal-economische categorie;262.4;17.4
680;Eindhoven;Totaal actief;168.4;19.3
681;Eindhoven;Werknemer;152.2;19.1
682;Eindhoven;Zelfstandige;16.0;21.6
683;Eindhoven;Totaal niet-actief;93.9;14.0
684;Eindhoven;Werkloosheids- en bijstandsuitk. ontv.;9.7;11.0
685;Eindhoven;Pensioenontvanger;61.6;15.8
686;Geleen/Sittard;Totaal sociaal-economische categorie;112.1;16.6
687;Geleen/Sittard;Totaal actief;67.6;18.8
688;Geleen/Sittard;Werknemer;60.7;18.6
689;Geleen/Sittard;Zelfstandige;6.7;20.1
690;Geleen/Sittard;Totaal niet-actief;44.5;13.2
691;Geleen/Sittard;Werkloosheids- en bijstandsuitk. ontv.;4.0;10.8
692;Geleen/Sittard;Pensioenontvanger;27.9;14.6
693;Heerlen;Totaal sociaal-economische categorie;176.1;15.4
694;Heerlen;Totaal actief;99.0;17.4
695;Heerlen;Werknemer;89.0;17.3
696;Heerlen;Zelfstandige;9.9;18.6
697;Heerlen;Totaal niet-actief;77.0;12.8
698;Heerlen;Werkloosheids- en bijstandsuitk. ontv.;9.2;10.3
699;Heerlen;Pensioenontvanger;47.6;14.1
700;Maastricht;Totaal sociaal-economische categorie;125.5;16.1
701;Maastricht;Totaal actief;74.3;18.3
702;Maastricht;Werknemer;65.6;18.1
703;Maastricht;Zelfstandige;8.5;19.8
704;Maastricht;Totaal niet-actief;51.2;12.9
705;Maastricht;Werkloosheids- en bijstandsuitk. ontv.;5.4;11.0
706;Maastricht;Pensioenontvanger;31.9;14.2
707;Appingedam;Totaal sociaal-economische categorie;8.4;15.5
708;Appingedam;Totaal actief;5.0;17.7
709;Appingedam;Werknemer;4.6;17.3
710;Appingedam;Zelfstandige;0.4;22.7
711;Appingedam;Totaal niet-actief;3.4;12.3
712;Appingedam;Werkloosheids- en bijstandsuitk. ontv.;0.4;10.6
713;Appingedam;Pensioenontvanger;2.4;13.3
714;Bedum;Totaal sociaal-economische categorie;7.0;15.9
715;Bedum;Totaal actief;4.7;17.8
716;Bedum;Werknemer;4.0;17.3
717;Bedum;Zelfstandige;0.6;21.3
718;Bedum;Totaal niet-actief;2.3;12.2
719;Bedum;Werkloosheids- en bijstandsuitk. ontv.;;
720;Bedum;Pensioenontvanger;1.5;13.5
721;Bellingwedde;Totaal sociaal-economische categorie;6.4;14.8
722;Bellingwedde;Totaal actief;3.5;17.2
723;Bellingwedde;Werknemer;2.8;16.9
724;Bellingwedde;Zelfstandige;0.7;18.3
725;Bellingwedde;Totaal niet-actief;2.9;11.9
726;Bellingwedde;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.1
727;Bellingwedde;Pensioenontvanger;1.9;12.2
728;Ten Boer;Totaal sociaal-economische categorie;4.6;16.2
729;Ten Boer;Totaal actief;3.3;17.9
730;Ten Boer;Werknemer;2.8;17.8
731;Ten Boer;Zelfstandige;0.5;18.5
732;Ten Boer;Totaal niet-actief;1.3;11.9
733;Ten Boer;Werkloosheids- en bijstandsuitk. ontv.;;
734;Ten Boer;Pensioenontvanger;0.9;12.8
735;Delfzijl;Totaal sociaal-economische categorie;18.9;15.6
736;Delfzijl;Totaal actief;11.0;18.0
737;Delfzijl;Werknemer;9.7;17.5
738;Delfzijl;Zelfstandige;1.3;21.8
739;Delfzijl;Totaal niet-actief;7.9;12.3
740;Delfzijl;Werkloosheids- en bijstandsuitk. ontv.;0.9;10.4
741;Delfzijl;Pensioenontvanger;5.2;13.4
742;Groningen;Totaal sociaal-economische categorie;119.4;14.9
743;Groningen;Totaal actief;74.6;16.7
744;Groningen;Werknemer;67.9;16.3
745;Groningen;Zelfstandige;6.6;20.4
746;Groningen;Totaal niet-actief;44.8;11.9
747;Groningen;Werkloosheids- en bijstandsuitk. ontv.;9.1;10.4
748;Groningen;Pensioenontvanger;23.6;13.8
749;Grootegast;Totaal sociaal-economische categorie;7.4;15.3
750;Grootegast;Totaal actief;5.0;16.9
751;Grootegast;Werknemer;4.1;16.4
752;Grootegast;Zelfstandige;0.9;19.0
753;Grootegast;Totaal niet-actief;2.4;12.1
754;Grootegast;Werkloosheids- en bijstandsuitk. ontv.;;
755;Grootegast;Pensioenontvanger;1.6;12.7
756;Haren;Totaal sociaal-economische categorie;12.6;20.8
757;Haren;Totaal actief;7.2;23.1
758;Haren;Werknemer;6.0;22.0
759;Haren;Zelfstandige;1.1;29.0
760;Haren;Totaal niet-actief;5.4;17.7
761;Haren;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.6
762;Haren;Pensioenontvanger;4.3;18.9
763;Hoogezand-Sappemeer;Totaal sociaal-economische categorie;22.3;15.1
764;Hoogezand-Sappemeer;Totaal actief;12.9;17.4
765;Hoogezand-Sappemeer;Werknemer;11.8;17.0
766;Hoogezand-Sappemeer;Zelfstandige;1.1;21.5
767;Hoogezand-Sappemeer;Totaal niet-actief;9.4;12.0
768;Hoogezand-Sappemeer;Werkloosheids- en bijstandsuitk. ontv.;1.1;10.6
769;Hoogezand-Sappemeer;Pensioenontvanger;5.7;13.1
770;Leek;Totaal sociaal-economische categorie;12.4;15.9
771;Leek;Totaal actief;7.9;18.1
772;Leek;Werknemer;6.9;17.8
773;Leek;Zelfstandige;1.0;20.0
774;Leek;Totaal niet-actief;4.5;12.2
775;Leek;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.5
776;Leek;Pensioenontvanger;2.9;13.3
777;Loppersum;Totaal sociaal-economische categorie;6.9;15.9
778;Loppersum;Totaal actief;4.7;17.7
779;Loppersum;Werknemer;3.7;17.2
780;Loppersum;Zelfstandige;0.9;19.9
781;Loppersum;Totaal niet-actief;2.2;12.1
782;Loppersum;Werkloosheids- en bijstandsuitk. ontv.;0.2;10.2
783;Loppersum;Pensioenontvanger;1.5;12.9
784;Marum;Totaal sociaal-economische categorie;6.3;16.0
785;Marum;Totaal actief;4.3;17.8
786;Marum;Werknemer;3.6;17.1
787;Marum;Zelfstandige;0.7;21.7
788;Marum;Totaal niet-actief;1.9;11.9
789;Marum;Werkloosheids- en bijstandsuitk. ontv.;;
790;Marum;Pensioenontvanger;1.3;12.6
791;Almere;Totaal sociaal-economische categorie;98.8;17.4
792;Almere;Totaal actief;73.8;19.2
793;Almere;Werknemer;67.8;19.2
794;Almere;Zelfstandige;6.0;19.7
795;Almere;Totaal niet-actief;24.9;12.2
796;Almere;Werkloosheids- en bijstandsuitk. ontv.;3.5;11.9
797;Almere;Pensioenontvanger;12.4;13.9
798;Stadskanaal;Totaal sociaal-economische categorie;22.2;14.5
799;Stadskanaal;Totaal actief;12.4;16.8
800;Stadskanaal;Werknemer;10.9;16.2
801;Stadskanaal;Zelfstandige;1.5;20.8
802;Stadskanaal;Totaal niet-actief;9.7;11.7
803;Stadskanaal;Werkloosheids- en bijstandsuitk. ontv.;0.9;10.5
804;Stadskanaal;Pensioenontvanger;6.3;12.4
805;Scheemda;Totaal sociaal-economische categorie;9.3;15.2
806;Scheemda;Totaal actief;5.8;17.4
807;Scheemda;Werknemer;5.1;17.1
808;Scheemda;Zelfstandige;0.7;19.9
809;Scheemda;Totaal niet-actief;3.6;11.8
810;Scheemda;Werkloosheids- en bijstandsuitk. ontv.;0.3;9.6
811;Scheemda;Pensioenontvanger;2.4;12.8
812;Slochteren;Totaal sociaal-economische categorie;9.7;16.2
813;Slochteren;Totaal actief;6.6;18.4
814;Slochteren;Werknemer;5.6;17.9
815;Slochteren;Zelfstandige;1.0;21.1
816;Slochteren;Totaal niet-actief;3.1;11.7
817;Slochteren;Werkloosheids- en bijstandsuitk. ontv.;;
818;Slochteren;Pensioenontvanger;2.2;12.1
819;Veendam;Totaal sociaal-economische categorie;18.8;15.2
820;Veendam;Totaal actief;11.0;17.5
821;Veendam;Werknemer;10.0;17.0
822;Veendam;Zelfstandige;1.0;22.4
823;Veendam;Totaal niet-actief;7.8;12.0
824;Veendam;Werkloosheids- en bijstandsuitk. ontv.;0.9;10.7
825;Veendam;Pensioenontvanger;4.8;13.1
826;Vlagtwedde;Totaal sociaal-economische categorie;11.1;14.1
827;Vlagtwedde;Totaal actief;6.3;15.9
828;Vlagtwedde;Werknemer;5.2;15.9
829;Vlagtwedde;Zelfstandige;1.1;16.0
830;Vlagtwedde;Totaal niet-actief;4.7;11.7
831;Vlagtwedde;Werkloosheids- en bijstandsuitk. ontv.;0.3;10.2
832;Vlagtwedde;Pensioenontvanger;3.3;12.3
833;Zeewolde;Totaal sociaal-economische categorie;11.2;18.3
834;Zeewolde;Totaal actief;8.8;19.7
835;Zeewolde;Werknemer;7.4;19.9
836;Zeewolde;Zelfstandige;1.4;18.6
837;Zeewolde;Totaal niet-actief;2.4;13.3
838;Zeewolde;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.1
839;Zeewolde;Pensioenontvanger;1.4;15.1
840;Skarsterlân;Totaal sociaal-economische categorie;17.5;16.3
841;Skarsterlân;Totaal actief;11.8;18.0
842;Skarsterlân;Werknemer;9.6;17.3
843;Skarsterlân;Zelfstandige;2.1;21.2
844;Skarsterlân;Totaal niet-actief;5.7;12.8
845;Skarsterlân;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.0
846;Skarsterlân;Pensioenontvanger;4.0;13.9
847;Winschoten;Totaal sociaal-economische categorie;12.9;14.8
848;Winschoten;Totaal actief;7.0;17.0
849;Winschoten;Werknemer;6.4;16.6
850;Winschoten;Zelfstandige;0.6;22.1
851;Winschoten;Totaal niet-actief;5.9;12.2
852;Winschoten;Werkloosheids- en bijstandsuitk. ontv.;0.6;11.3
853;Winschoten;Pensioenontvanger;3.9;13.0
854;Winsum;Totaal sociaal-economische categorie;8.9;16.3
855;Winsum;Totaal actief;6.1;18.1
856;Winsum;Werknemer;5.2;17.7
857;Winsum;Zelfstandige;0.9;20.4
858;Winsum;Totaal niet-actief;2.8;12.6
859;Winsum;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.6
860;Winsum;Pensioenontvanger;1.9;13.6
861;Boarnsterhim;Totaal sociaal-economische categorie;12.2;16.0
862;Boarnsterhim;Totaal actief;8.4;17.7
863;Boarnsterhim;Werknemer;6.7;17.3
864;Boarnsterhim;Zelfstandige;1.7;19.5
865;Boarnsterhim;Totaal niet-actief;3.8;12.3
866;Boarnsterhim;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.8
867;Boarnsterhim;Pensioenontvanger;2.7;13.1
868;Zuidhorn;Totaal sociaal-economische categorie;10.9;17.1
869;Zuidhorn;Totaal actief;7.6;18.8
870;Zuidhorn;Werknemer;6.3;18.1
871;Zuidhorn;Zelfstandige;1.3;22.6
872;Zuidhorn;Totaal niet-actief;3.3;13.2
873;Zuidhorn;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.9
874;Zuidhorn;Pensioenontvanger;2.3;14.1
875;Dongeradeel;Totaal sociaal-economische categorie;15.8;14.7
876;Dongeradeel;Totaal actief;9.8;16.6
877;Dongeradeel;Werknemer;8.2;16.3
878;Dongeradeel;Zelfstandige;1.6;18.2
879;Dongeradeel;Totaal niet-actief;5.9;11.7
880;Dongeradeel;Werkloosheids- en bijstandsuitk. ontv.;0.5;10.2
881;Dongeradeel;Pensioenontvanger;3.9;12.5
882;Achtkarspelen;Totaal sociaal-economische categorie;17.5;14.8
883;Achtkarspelen;Totaal actief;11.0;16.9
884;Achtkarspelen;Werknemer;9.3;16.3
885;Achtkarspelen;Zelfstandige;1.6;20.7
886;Achtkarspelen;Totaal niet-actief;6.5;11.3
887;Achtkarspelen;Werkloosheids- en bijstandsuitk. ontv.;0.7;9.5
888;Achtkarspelen;Pensioenontvanger;3.8;12.0
889;Ameland;Totaal sociaal-economische categorie;2.3;15.6
890;Ameland;Totaal actief;1.6;16.7
891;Ameland;Werknemer;1.1;15.8
892;Ameland;Zelfstandige;0.5;18.9
893;Ameland;Totaal niet-actief;0.7;13.0
894;Ameland;Werkloosheids- en bijstandsuitk. ontv.;;
895;Ameland;Pensioenontvanger;0.5;13.8
896;het Bildt;Totaal sociaal-economische categorie;6.7;15.2
897;het Bildt;Totaal actief;4.2;17.4
898;het Bildt;Werknemer;3.6;16.3
899;het Bildt;Zelfstandige;0.7;23.6
900;het Bildt;Totaal niet-actief;2.5;11.5
901;het Bildt;Werkloosheids- en bijstandsuitk. ontv.;0.2;9.2
902;het Bildt;Pensioenontvanger;1.6;12.1
903;Bolsward;Totaal sociaal-economische categorie;6.1;15.4
904;Bolsward;Totaal actief;3.8;17.2
905;Bolsward;Werknemer;3.3;17.0
906;Bolsward;Zelfstandige;0.5;19.2
907;Bolsward;Totaal niet-actief;2.3;12.5
908;Bolsward;Werkloosheids- en bijstandsuitk. ontv.;;
909;Bolsward;Pensioenontvanger;1.7;13.4
910;Dantumadeel;Totaal sociaal-economische categorie;12.0;14.8
911;Dantumadeel;Totaal actief;7.3;17.0
912;Dantumadeel;Werknemer;6.2;16.2
913;Dantumadeel;Zelfstandige;1.1;21.4
914;Dantumadeel;Totaal niet-actief;4.7;11.5
915;Dantumadeel;Werkloosheids- en bijstandsuitk. ontv.;0.4;9.6
916;Dantumadeel;Pensioenontvanger;3.1;12.4
917;Franekeradeel;Totaal sociaal-economische categorie;13.4;15.0
918;Franekeradeel;Totaal actief;8.4;16.8
919;Franekeradeel;Werknemer;7.2;16.5
920;Franekeradeel;Zelfstandige;1.2;18.8
921;Franekeradeel;Totaal niet-actief;5.0;12.0
922;Franekeradeel;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.2
923;Franekeradeel;Pensioenontvanger;3.2;13.0
924;Harlingen;Totaal sociaal-economische categorie;10.2;15.3
925;Harlingen;Totaal actief;6.1;17.5
926;Harlingen;Werknemer;5.3;16.8
927;Harlingen;Zelfstandige;0.9;21.7
928;Harlingen;Totaal niet-actief;4.1;12.2
929;Harlingen;Werkloosheids- en bijstandsuitk. ontv.;0.5;10.5
930;Harlingen;Pensioenontvanger;2.5;13.3
931;Heerenveen;Totaal sociaal-economische categorie;28.4;16.3
932;Heerenveen;Totaal actief;17.5;18.1
933;Heerenveen;Werknemer;15.4;17.4
934;Heerenveen;Zelfstandige;2.1;23.2
935;Heerenveen;Totaal niet-actief;10.9;13.3
936;Heerenveen;Werkloosheids- en bijstandsuitk. ontv.;0.8;11.4
937;Heerenveen;Pensioenontvanger;7.6;14.5
938;Kollumerland c.a.;Totaal sociaal-economische categorie;8.2;15.1
939;Kollumerland c.a.;Totaal actief;5.2;17.1
940;Kollumerland c.a.;Werknemer;4.3;15.8
941;Kollumerland c.a.;Zelfstandige;0.9;22.8
942;Kollumerland c.a.;Totaal niet-actief;3.0;11.8
