ID;Leeftijd;BeroepenEnSpecialismen;SociaaleconomischeCategorie;RegioS;Perioden;MedischGeschoolden_1
226;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Drenthe (RA);2019;10210
227;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Drenthe (RA);2020;10670
228;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Drenthe (RA);2021;11075
229;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Drenthe (RA);2022;11405
230;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Drenthe (RA);2023;11200
231;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Friesland (RA);2013;12760
232;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Friesland (RA);2014;10445
233;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Friesland (RA);2015;10855
234;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Friesland (RA);2016;11115
235;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Friesland (RA);2017;11435
236;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Friesland (RA);2018;11860
237;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Friesland (RA);2019;11740
238;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Friesland (RA);2020;12265
239;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Friesland (RA);2021;12690
240;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Friesland (RA);2022;13040
241;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Friesland (RA);2023;12825
242;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Regio Zwolle (RA);2013;8550
243;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Regio Zwolle (RA);2014;7260
244;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Regio Zwolle (RA);2015;7510
245;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Regio Zwolle (RA);2016;7825
246;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Regio Zwolle (RA);2017;8130
247;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Regio Zwolle (RA);2018;8460
248;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Regio Zwolle (RA);2019;8530
249;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Regio Zwolle (RA);2020;8950
250;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Regio Zwolle (RA);2021;9325
251;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Regio Zwolle (RA);2022;9670
252;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Regio Zwolle (RA);2023;9630
253;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Twente (RA);2013;11850
254;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Twente (RA);2014;10215
255;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Twente (RA);2015;10495
256;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Twente (RA);2016;10720
257;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Twente (RA);2017;11075
258;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Twente (RA);2018;11360
259;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Twente (RA);2019;11230
260;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Twente (RA);2020;11760
261;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Twente (RA);2021;12245
262;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Twente (RA);2022;12565
263;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Twente (RA);2023;12415
264;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Stedendriehoek & Noord-Veluwe (RA);2013;12815
265;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Stedendriehoek & Noord-Veluwe (RA);2014;10570
266;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Stedendriehoek & Noord-Veluwe (RA);2015;10820
267;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Stedendriehoek & Noord-Veluwe (RA);2016;11055
268;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Stedendriehoek & Noord-Veluwe (RA);2017;11290
269;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Stedendriehoek & Noord-Veluwe (RA);2018;11550
270;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Stedendriehoek & Noord-Veluwe (RA);2019;11385
271;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Stedendriehoek & Noord-Veluwe (RA);2020;11845
272;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Stedendriehoek & Noord-Veluwe (RA);2021;12170
273;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Stedendriehoek & Noord-Veluwe (RA);2022;12485
274;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Stedendriehoek & Noord-Veluwe (RA);2023;12265
275;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Achterhoek (RA);2013;5990
276;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Achterhoek (RA);2014;4980
277;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Achterhoek (RA);2015;5130
278;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Achterhoek (RA);2016;5205
279;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Achterhoek (RA);2017;5370
280;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Achterhoek (RA);2018;5495
281;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Achterhoek (RA);2019;5340
282;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Achterhoek (RA);2020;5540
283;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Achterhoek (RA);2021;5705
284;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Achterhoek (RA);2022;5870
285;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Achterhoek (RA);2023;5780
286;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zuid-West Gelderland (RA);2013;13850
287;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zuid-West Gelderland (RA);2014;12235
288;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zuid-West Gelderland (RA);2015;12480
289;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zuid-West Gelderland (RA);2016;12780
290;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zuid-West Gelderland (RA);2017;13085
291;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zuid-West Gelderland (RA);2018;13545
292;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zuid-West Gelderland (RA);2019;13440
293;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zuid-West Gelderland (RA);2020;13965
294;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zuid-West Gelderland (RA);2021;14410
295;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zuid-West Gelderland (RA);2022;14765
296;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zuid-West Gelderland (RA);2023;14735
297;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Midden-Gelderland (RA);2013;11725
298;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Midden-Gelderland (RA);2014;9895
299;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Midden-Gelderland (RA);2015;10225
300;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Midden-Gelderland (RA);2016;10450
301;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Midden-Gelderland (RA);2017;10755
302;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Midden-Gelderland (RA);2018;10995
303;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Midden-Gelderland (RA);2019;10895
304;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Midden-Gelderland (RA);2020;11235
305;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Midden-Gelderland (RA);2021;11640
306;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Midden-Gelderland (RA);2022;12005
307;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Midden-Gelderland (RA);2023;11700
308;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Flevoland (RA);2013;5985
309;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Flevoland (RA);2014;5075
310;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Flevoland (RA);2015;5215
311;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Flevoland (RA);2016;5245
312;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Flevoland (RA);2017;5415
313;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Flevoland (RA);2018;5315
314;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Flevoland (RA);2019;5545
315;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Flevoland (RA);2020;5730
316;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Flevoland (RA);2021;6050
317;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Flevoland (RA);2022;6200
318;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Flevoland (RA);2023;6125
319;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Gooi- en Vechtstreek (RA);2013;4985
320;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Gooi- en Vechtstreek (RA);2014;4245
321;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Gooi- en Vechtstreek (RA);2015;4375
322;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Gooi- en Vechtstreek (RA);2016;4515
323;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Gooi- en Vechtstreek (RA);2017;4575
324;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Gooi- en Vechtstreek (RA);2018;4630
325;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Gooi- en Vechtstreek (RA);2019;4620
326;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Gooi- en Vechtstreek (RA);2020;4795
327;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Gooi- en Vechtstreek (RA);2021;4985
328;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Gooi- en Vechtstreek (RA);2022;4630
329;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Gooi- en Vechtstreek (RA);2023;4490
330;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Utrecht en omgeving (RA);2013;23610
331;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Utrecht en omgeving (RA);2014;20820
332;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Utrecht en omgeving (RA);2015;21215
333;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Utrecht en omgeving (RA);2016;21635
334;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Utrecht en omgeving (RA);2017;22095
335;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Utrecht en omgeving (RA);2018;22640
336;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Utrecht en omgeving (RA);2019;23060
337;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Utrecht en omgeving (RA);2020;23865
338;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Utrecht en omgeving (RA);2021;24380
339;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Utrecht en omgeving (RA);2022;24830
340;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Utrecht en omgeving (RA);2023;24570
341;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amersfoort en omgeving (RA);2013;7155
342;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amersfoort en omgeving (RA);2014;5990
343;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amersfoort en omgeving (RA);2015;6150
344;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amersfoort en omgeving (RA);2016;6295
345;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amersfoort en omgeving (RA);2017;6380
346;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amersfoort en omgeving (RA);2018;6530
347;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amersfoort en omgeving (RA);2019;6395
348;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amersfoort en omgeving (RA);2020;6715
349;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amersfoort en omgeving (RA);2021;7015
350;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amersfoort en omgeving (RA);2022;7245
351;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amersfoort en omgeving (RA);2023;7185
352;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Noord-Holland Noord (RA);2013;12140
353;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Noord-Holland Noord (RA);2014;10060
354;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Noord-Holland Noord (RA);2015;10330
355;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Noord-Holland Noord (RA);2016;10570
356;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Noord-Holland Noord (RA);2017;10755
357;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Noord-Holland Noord (RA);2018;10970
358;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Noord-Holland Noord (RA);2019;10755
359;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Noord-Holland Noord (RA);2020;11060
360;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Noord-Holland Noord (RA);2021;11415
361;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Noord-Holland Noord (RA);2022;11665
362;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Noord-Holland Noord (RA);2023;11455
363;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zaanstreek en Waterland (RA);2013;5025
364;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zaanstreek en Waterland (RA);2014;4415
365;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zaanstreek en Waterland (RA);2015;4410
366;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zaanstreek en Waterland (RA);2016;4540
367;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zaanstreek en Waterland (RA);2017;4665
368;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zaanstreek en Waterland (RA);2018;4785
369;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zaanstreek en Waterland (RA);2019;4755
370;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zaanstreek en Waterland (RA);2020;4900
371;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zaanstreek en Waterland (RA);2021;5020
372;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zaanstreek en Waterland (RA);2022;5150
373;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Zaanstreek en Waterland (RA);2023;5130
374;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amsterdam (RA);2013;16260
375;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amsterdam (RA);2014;15265
376;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amsterdam (RA);2015;15535
377;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amsterdam (RA);2016;15850
378;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amsterdam (RA);2017;15855
379;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amsterdam (RA);2018;15780
380;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amsterdam (RA);2019;15785
381;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amsterdam (RA);2020;15890
382;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amsterdam (RA);2021;15935
383;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amsterdam (RA);2022;16245
384;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amsterdam (RA);2023;15870
385;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amstelland, Kennemerland en Meerl. (RA);2013;14645
386;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amstelland, Kennemerland en Meerl. (RA);2014;12795
387;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amstelland, Kennemerland en Meerl. (RA);2015;13145
388;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amstelland, Kennemerland en Meerl. (RA);2016;13255
389;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amstelland, Kennemerland en Meerl. (RA);2017;13450
390;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amstelland, Kennemerland en Meerl. (RA);2018;13440
391;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amstelland, Kennemerland en Meerl. (RA);2019;13275
392;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amstelland, Kennemerland en Meerl. (RA);2020;13475
393;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amstelland, Kennemerland en Meerl. (RA);2021;13735
394;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amstelland, Kennemerland en Meerl. (RA);2022;13925
395;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Amstelland, Kennemerland en Meerl. (RA);2023;13635
396;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Rijnstreek (RA);2013;16840
397;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Rijnstreek (RA);2014;14510
398;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Rijnstreek (RA);2015;14830
399;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Werknemer of zelfstandige;Rijnstreek (RA);2016;15215
