ID;SBI93;Perioden;Productie_1;GemiddeldeDagproductie_2;DagproductieSeizoengecorrigeerd_3;OntwikkelingProductie_4;OntwikkelingGemiddeldeDagproductie_5;OntwikkelingSeizoengecorDagproductie_6;KortetermijnOntwikkelingGemDag_7;KortetermijnOntwikkelingSeizGecor_8;TotaleOmzet_9;OmzetBinnenland_10;OmzetBuitenland_11;TotaleOrderontvangst_12;OrderontvangstBinnenland_13;OrderontvangstBuitenland_14
2661;18 Kledingindustrie;1997 augustus;77.4;79.3;;-20.7;-17.8;;;;109.3;103.3;120.8;95.7;84.3;117.1
2662;18 Kledingindustrie;1997 september;131.3;130.7;;-8.2;-8.4;;;;114.1;108.0;125.7;140.0;131.5;156.0
2663;18 Kledingindustrie;1997 3e kwartaal;102.0;101.8;100.4;-9.8;-10.3;-6.4;;;101.5;95.9;112.2;105.9;97.3;121.9
2664;18 Kledingindustrie;1997 oktober;139.7;139.7;;2.5;2.4;;;;105.3;99.1;117.1;111.5;108.8;116.5
2665;18 Kledingindustrie;1997 november;107.2;107.2;;-3.3;-3.4;;;;79.2;72.2;92.4;86.1;78.0;101.4
2666;18 Kledingindustrie;1997 december;132.1;132.0;;-3.0;-3.2;;;;67.8;69.4;64.8;62.8;68.4;52.4
2667;18 Kledingindustrie;1997 4e kwartaal;126.3;126.3;109.8;-1.1;-1.3;9.4;;;84.1;80.2;91.4;86.8;85.1;90.1
2668;18 Kledingindustrie;1997;106.7;106.7;106.7;-5.2;-5.2;-5.2;;;88.7;85.7;94.3;89.3;86.6;94.4
2669;18 Kledingindustrie;1998 januari;83.1;83.0;;-6.0;-6.1;;;;94.5;94.8;93.9;90.1;89.4;91.4
2670;18 Kledingindustrie;1998 februari;64.6;65.4;;-9.1;-9.2;;;;106.6;103.4;112.6;86.3;95.7;68.7
2671;18 Kledingindustrie;1998 maart;89.0;88.9;;-13.8;-13.9;;;;130.9;125.3;141.4;124.4;111.1;149.5
2672;18 Kledingindustrie;1998 1e kwartaal;78.9;79.1;99.3;-9.9;-10.0;-9.5;;;110.7;107.8;116.0;100.3;98.7;103.2
2673;18 Kledingindustrie;1998 april;105.8;105.7;;-0.9;-1.0;;;;99.7;100.4;98.3;96.1;95.1;98.1
2674;18 Kledingindustrie;1998 mei;111.3;111.2;;-3.0;-3.1;;;;84.5;86.6;80.4;90.4;92.5;86.4
2675;18 Kledingindustrie;1998 juni;99.5;99.4;;-10.4;-10.5;;;;87.2;83.5;94.3;90.7;91.7;89.0
2676;18 Kledingindustrie;1998 2e kwartaal;105.5;105.4;100.7;-4.8;-4.9;1.4;;;90.5;90.2;91.0;92.4;93.1;91.2
2677;18 Kledingindustrie;1998 juli;97.0;91.5;;-0.2;-4.1;;;;105.7;91.6;132.6;110.3;89.9;148.5
2678;18 Kledingindustrie;1998 augustus;86.1;88.0;;11.2;11.1;;;;90.3;81.2;107.6;82.5;73.7;99.0
2679;18 Kledingindustrie;1998 september;121.3;125.3;;-7.7;-4.1;;;;108.1;98.4;126.6;118.7;110.8;133.7
2680;18 Kledingindustrie;1998 3e kwartaal;101.4;101.6;101.2;-0.5;-0.2;0.5;;;101.4;90.4;122.3;103.8;91.5;127.1
2681;18 Kledingindustrie;1998 oktober;125.6;125.4;;-10.1;-10.2;;;;102.9;98.5;111.3;113.3;110.8;118.0
2682;18 Kledingindustrie;1998 november;97.7;97.6;;-8.8;-8.9;;;;88.9;89.1;88.6;84.5;91.5;71.5
2683;18 Kledingindustrie;1998 december;122.3;122.1;;-7.4;-7.5;;;;79.6;79.6;79.7;82.9;85.6;77.7
2684;18 Kledingindustrie;1998 4e kwartaal;115.2;115.0;99.8;-8.8;-8.9;-1.4;;;90.5;89.1;93.2;93.6;96.0;89.1
2685;18 Kledingindustrie;1998;100.3;100.3;100.3;-6.0;-6.0;-6.0;;;98.2;94.4;105.6;97.5;94.8;102.6
2686;18 Kledingindustrie;1999 januari;75.5;75.4;;-9.2;-9.2;;;;85.8;85.7;85.8;111.5;118.0;99.4
2687;18 Kledingindustrie;1999 februari;58.4;59.1;;-9.7;-9.6;;;;98.5;100.6;94.6;94.1;90.0;101.8
2688;18 Kledingindustrie;1999 maart;90.3;90.2;;1.4;1.5;;;;114.6;114.3;115.0;107.8;98.4;125.3
2689;18 Kledingindustrie;1999 1e kwartaal;74.7;74.9;92.7;-5.4;-5.3;-7.1;;;99.6;100.2;98.5;104.5;102.1;108.8
2690;18 Kledingindustrie;1999 april;96.4;96.3;;-8.9;-8.8;;;;85.5;91.5;74.3;98.1;91.4;110.7
2691;18 Kledingindustrie;1999 mei;97.6;97.6;;-12.3;-12.2;;;;68.9;78.3;51.2;73.1;80.2;60.0
2692;18 Kledingindustrie;1999 juni;94.3;94.2;;-5.3;-5.2;;;;82.8;87.6;73.8;127.6;115.1;151.0
2693;18 Kledingindustrie;1999 2e kwartaal;96.1;96.0;90.9;-8.9;-8.9;-1.9;;;79.1;85.8;66.4;99.6;95.6;107.2
2694;18 Kledingindustrie;1999 juli;83.7;82.9;;-13.7;-9.4;;;;89.0;87.6;91.7;70.4;76.8;58.4
2695;18 Kledingindustrie;1999 augustus;72.5;73.5;;-15.8;-16.5;;;;87.4;84.1;93.7;75.3;80.8;65.0
2696;18 Kledingindustrie;1999 september;95.2;94.7;;-21.5;-24.4;;;;88.9;96.9;73.7;113.1;102.5;133.1
2697;18 Kledingindustrie;1999 3e kwartaal;83.8;83.7;84.4;-17.4;-17.6;-7.1;;;88.4;89.5;86.4;86.3;86.7;85.5
2698;18 Kledingindustrie;1999 oktober;111.8;111.7;;-11.0;-10.9;;;;90.7;86.4;98.6;121.0;114.5;133.2
2699;18 Kledingindustrie;1999 november;85.6;85.6;;-12.4;-12.3;;;;97.8;97.7;98.0;89.9;97.7;75.3
2700;18 Kledingindustrie;1999 december;107.1;107.0;;-12.4;-12.3;;;;77.7;79.5;74.3;70.5;78.4;55.7
2701;18 Kledingindustrie;1999 4e kwartaal;101.5;101.4;88.1;-11.9;-11.8;4.3;;;88.7;87.9;90.3;93.8;96.9;88.1
2702;18 Kledingindustrie;1999;89.0;89.0;89.0;-11.2;-11.2;-11.2;;;89.0;90.9;85.4;96.0;95.3;97.4
2703;18 Kledingindustrie;2000 januari;82.5;82.7;;9.3;9.6;;;;100.5;99.1;103.1;97.3;99.0;94.2
2704;18 Kledingindustrie;2000 februari;71.1;68.7;;21.9;16.2;;;;111.9;110.2;115.2;110.3;117.7;96.5
2705;18 Kledingindustrie;2000 maart;95.9;96.1;;6.2;6.5;;;;110.2;113.3;104.2;133.8;136.1;129.4
2706;18 Kledingindustrie;2000 1e kwartaal;83.2;82.5;101.5;11.4;10.1;15.2;;;107.5;107.5;107.5;113.8;117.6;106.7
2707;18 Kledingindustrie;2000 april;109.3;109.5;;13.3;13.6;;;;93.7;99.5;82.8;90.9;93.4;86.1
2708;18 Kledingindustrie;2000 mei;112.0;112.2;;14.7;15.0;;;;94.5;97.8;88.3;84.9;85.1;84.6
2709;18 Kledingindustrie;2000 juni;97.4;97.6;;3.3;3.6;;;;86.6;85.9;88.0;96.5;107.9;75.0
2710;18 Kledingindustrie;2000 2e kwartaal;106.2;106.4;100.6;10.5;10.8;-0.9;;;91.6;94.4;86.4;90.8;95.5;81.9
2711;18 Kledingindustrie;2000 juli;91.9;96.6;;9.8;16.6;;;;99.3;92.7;112.0;106.4;95.4;127.1
2712;18 Kledingindustrie;2000 augustus;83.2;79.8;;14.8;8.6;;;;111.2;102.1;128.4;101.8;95.9;112.9
2713;18 Kledingindustrie;2000 september;116.1;115.7;;21.9;22.2;;;;109.6;108.1;112.5;114.1;100.1;140.3
2714;18 Kledingindustrie;2000 3e kwartaal;97.0;97.4;98.4;15.8;16.4;-2.2;;;106.7;101.0;117.6;107.4;97.1;126.8
2715;18 Kledingindustrie;2000 oktober;121.0;121.3;;8.3;8.5;;;;103.9;113.0;86.7;96.5;100.6;88.8
2716;18 Kledingindustrie;2000 november;101.3;101.5;;18.4;18.6;;;;101.1;101.6;100.2;101.5;107.7;89.9
2717;18 Kledingindustrie;2000 december;118.2;118.5;;10.4;10.7;;;;77.4;76.8;78.5;65.9;61.0;75.0
2718;18 Kledingindustrie;2000 4e kwartaal;113.5;113.7;99.6;11.9;12.1;1.3;;;94.1;97.1;88.5;88.0;89.8;84.6
2719;18 Kledingindustrie;2000;100.0;100.0;100.0;12.3;12.3;12.3;;;100.0;100.0;100.0;100.0;100.0;100.0
2720;18 Kledingindustrie;2001 januari;75.6;75.6;;-8.3;-8.6;;;;92.1;95.1;86.6;73.7;81.7;58.7
2721;18 Kledingindustrie;2001 februari;63.1;63.8;;-11.3;-7.0;;;;101.0;103.5;96.2;83.1;91.3;67.7
2722;18 Kledingindustrie;2001 maart;88.8;88.7;;-7.4;-7.7;;;;115.0;118.6;108.2;103.4;103.9;102.3
2723;18 Kledingindustrie;2001 1e kwartaal;75.8;76.0;92.5;-8.8;-7.8;-7.2;;;102.7;105.7;97.0;86.7;92.3;76.2
2724;18 Kledingindustrie;2001 april;92.0;91.9;;-15.8;-16.0;;;;82.3;93.6;61.0;83.8;96.0;61.1
2725;18 Kledingindustrie;2001 mei;103.5;103.4;;-7.6;-7.9;;;;77.2;86.5;59.5;79.6;84.2;70.9
2726;18 Kledingindustrie;2001 juni;91.8;91.7;;-5.8;-6.0;;;;65.3;68.2;59.7;63.0;66.9;55.8
2727;18 Kledingindustrie;2001 2e kwartaal;95.8;95.7;90.4;-9.9;-10.1;-2.2;;;74.9;82.8;60.1;75.5;82.4;62.6
2728;18 Kledingindustrie;2001 juli;78.3;82.9;;-14.8;-14.2;;;;82.6;83.5;80.7;86.7;86.6;87.0
2729;18 Kledingindustrie;2001 augustus;76.0;72.0;;-8.7;-9.8;;;;93.5;84.0;111.5;83.9;75.7;99.3
2730;18 Kledingindustrie;2001 september;112.0;111.4;;-3.5;-3.8;;;;83.6;78.2;93.8;81.8;81.9;81.8
2731;18 Kledingindustrie;2001 3e kwartaal;88.8;88.8;89.5;-8.5;-8.8;-1.0;;;86.6;81.9;95.3;84.1;81.4;89.4
2732;18 Kledingindustrie;2001 oktober;101.0;100.9;;-16.5;-16.8;;;;76.1;81.5;65.8;74.5;82.3;59.7
2733;18 Kledingindustrie;2001 november;90.1;90.1;;-11.0;-11.3;;;;64.4;69.9;53.9;59.8;67.0;46.4
2734;18 Kledingindustrie;2001 december;105.3;105.2;;-10.9;-11.2;;;;54.6;56.8;50.3;48.3;51.6;42.2
2735;18 Kledingindustrie;2001 4e kwartaal;98.8;98.7;86.8;-12.9;-13.2;-3.1;;;65.0;69.4;56.7;60.9;67.0;49.4
2736;18 Kledingindustrie;2001;89.8;89.8;89.8;-10.2;-10.2;-10.2;;;82.3;85.0;77.3;76.8;80.8;69.4
2737;18 Kledingindustrie;2002 januari;68.7;68.6;;-9.2;-9.2;;;;79.3;75.5;86.6;85.5;82.6;91.0
2738;18 Kledingindustrie;2002 februari;62.4;63.1;;-1.1;-1.1;;;;95.3;90.8;103.8;99.9;88.2;122.1
2739;18 Kledingindustrie;2002 maart;89.8;89.7;;1.1;1.2;;;;96.8;91.3;107.3;105.9;106.0;105.9
2740;18 Kledingindustrie;2002 1e kwartaal;73.6;73.8;89.1;-2.9;-2.9;2.7;;;90.5;85.9;99.2;97.1;92.3;106.3
2741;18 Kledingindustrie;2002 april;92.1;92.0;;0.1;0.1;;;;71.5;74.3;66.0;77.6;74.4;83.7
2742;18 Kledingindustrie;2002 mei;90.7;90.7;;-12.3;-12.3;;;;66.0;65.6;66.8;65.0;65.7;63.6
2743;18 Kledingindustrie;2002 juni;91.2;91.1;;-0.7;-0.7;;;;75.0;69.4;85.6;72.2;70.2;75.9
2744;18 Kledingindustrie;2002 2e kwartaal;91.3;91.2;86.4;-4.6;-4.6;-3.1;;;70.8;69.8;72.8;71.6;70.1;74.4
2745;18 Kledingindustrie;2002 juli;76.7;78.2;;-2.0;-5.7;;;;83.0;71.5;104.7;83.2;73.8;101.2
2746;18 Kledingindustrie;2002 augustus;75.0;73.9;;-1.3;2.6;;;;80.0;65.6;107.2;84.3;72.5;106.8
2747;18 Kledingindustrie;2002 september;98.0;97.5;;-12.5;-12.5;;;;74.0;62.1;96.5;76.0;68.6;90.0
2748;18 Kledingindustrie;2002 3e kwartaal;83.2;83.2;84.6;-6.2;-6.3;-2.0;;;79.0;66.4;102.8;81.2;71.6;99.3
2749;18 Kledingindustrie;2002 oktober;105.5;105.4;;4.4;4.4;;;;83.8;79.8;91.4;84.3;74.1;103.5
2750;18 Kledingindustrie;2002 november;82.9;82.8;;-8.1;-8.0;;;;62.7;64.2;59.9;61.0;64.9;53.5
2751;18 Kledingindustrie;2002 december;98.3;98.3;;-6.6;-6.6;;;;67.6;64.1;74.4;59.1;57.4;62.3
2752;18 Kledingindustrie;2002 4e kwartaal;95.6;95.5;83.7;-3.3;-3.3;-1.1;;;71.4;69.4;75.2;68.1;65.5;73.1
2753;18 Kledingindustrie;2002;85.9;85.9;85.9;-4.3;-4.3;-4.3;;;77.9;72.9;87.5;79.5;74.9;88.3
2754;18 Kledingindustrie;2003 januari;72.0;71.9;;4.8;4.8;;;;68.8;71.3;64.1;75.3;78.5;69.1
2755;18 Kledingindustrie;2003 februari;63.9;64.7;;2.4;2.5;;;;71.0;71.6;69.9;65.0;67.7;59.8
2756;18 Kledingindustrie;2003 maart;85.2;85.2;;-5.1;-5.1;;;;78.5;80.9;73.9;74.0;75.2;71.6
2757;18 Kledingindustrie;2003 1e kwartaal;73.7;73.9;89.3;0.1;0.1;6.7;;;72.8;74.6;69.3;71.4;73.8;66.8
2758;18 Kledingindustrie;2003 april;90.8;90.7;;-1.4;-1.4;;;;69.6;70.2;68.6;70.4;79.7;52.6
2759;18 Kledingindustrie;2003 mei;87.9;87.8;;-3.1;-3.1;;;;59.3;63.1;52.0;57.3;69.0;34.8
2760;18 Kledingindustrie;2003 juni;85.7;85.6;;-6.0;-6.0;;;;74.1;75.5;71.4;61.9;71.7;43.1
2761;18 Kledingindustrie;2003 2e kwartaal;88.1;88.0;83.0;-3.5;-3.5;-7.0;;;67.7;69.6;64.0;63.2;73.5;43.5
2762;18 Kledingindustrie;2003 juli;73.6;72.2;;-4.1;-7.7;;;;72.4;65.3;85.8;50.4;54.3;42.9
2763;18 Kledingindustrie;2003 augustus;69.7;71.3;;-7.1;-3.4;;;;67.3;60.4;80.3;52.6;51.2;55.4
2764;18 Kledingindustrie;2003 september;92.4;91.9;;-5.7;-5.7;;;;76.3;75.7;77.3;66.5;71.8;56.4
2765;18 Kledingindustrie;2003 3e kwartaal;78.6;78.5;79.7;-5.6;-5.7;-4.0;;;72.0;67.1;81.1;56.5;59.1;51.6
2766;18 Kledingindustrie;2003 oktober;101.2;101.1;;-4.1;-4.1;;;;72.7;77.3;63.8;59.1;69.4;39.2
2767;18 Kledingindustrie;2003 november;77.2;77.2;;-6.8;-6.8;;;;58.3;58.2;58.6;53.2;59.9;40.4
2768;18 Kledingindustrie;2003 december;92.6;92.6;;-5.8;-5.8;;;;60.5;64.6;52.8;53.7;66.9;28.4
2769;18 Kledingindustrie;2003 4e kwartaal;90.4;90.3;78.7;-5.5;-5.5;-1.2;;;63.8;66.7;58.4;55.3;65.4;36.0
2770;18 Kledingindustrie;2003;82.7;82.7;82.7;-3.8;-3.8;-3.8;;;69.1;69.5;68.2;61.6;67.9;49.5
2771;18 Kledingindustrie;2004 januari;55.0;55.1;;-23.5;-23.3;;;;58.7;53.8;68.1;58.9;;
2772;18 Kledingindustrie;2004 februari;45.8;44.2;;-28.4;-31.7;;;;66.3;58.7;80.8;54.6;;
2773;18 Kledingindustrie;2004 maart;62.2;62.3;;-27.0;-26.8;;;;66.3;63.1;72.2;57.8;;
2774;18 Kledingindustrie;2004 1e kwartaal;54.3;53.9;65.2;-26.3;-27.1;-17.2;;;63.8;58.5;73.7;57.1;;
2775;18 Kledingindustrie;2004 april;72.5;72.7;;-20.1;-19.9;;;;53.0;52.2;54.5;50.4;;
2776;18 Kledingindustrie;2004 mei;67.7;67.9;;-23.0;-22.8;;;;42.0;43.6;39.1;41.7;;
2777;18 Kledingindustrie;2004 juni;68.2;68.3;;-20.5;-20.2;;;;52.6;50.2;57.3;55.2;;
2778;18 Kledingindustrie;2004 2e kwartaal;69.5;69.6;65.7;-21.2;-21.0;0.8;;;49.2;48.7;50.3;49.1;;
2779;18 Kledingindustrie;2004 juli;60.4;57.1;;-17.9;-20.8;;;;59.7;56.6;65.8;49.6;;
2780;18 Kledingindustrie;2004 augustus;54.1;56.0;;-22.4;-21.5;;;;62.5;57.7;71.7;52.0;;
2781;18 Kledingindustrie;2004 september;73.1;75.1;;-20.9;-18.3;;;;69.7;67.1;74.6;60.1;;
2782;18 Kledingindustrie;2004 3e kwartaal;62.5;62.7;63.9;-20.4;-20.1;-2.8;;;64.0;60.5;70.7;53.9;;
2783;18 Kledingindustrie;2004 oktober;74.7;74.9;;-26.1;-25.9;;;;59.1;61.9;53.9;50.1;;
2784;18 Kledingindustrie;2004 november;59.3;59.4;;-23.2;-23.0;;;;56.2;59.0;50.9;57.5;;
2785;18 Kledingindustrie;2004 december;74.1;74.3;;-20.0;-19.8;;;;54.2;55.2;52.1;53.0;;
2786;18 Kledingindustrie;2004 4e kwartaal;69.4;69.5;60.9;-23.2;-23.0;-4.7;;;56.5;58.7;52.3;53.5;;
2787;18 Kledingindustrie;2004;63.9;63.9;63.9;-22.7;-22.7;-22.7;;;58.4;56.6;61.8;53.4;;
2788;18 Kledingindustrie;2005 januari;55.2;54.6;;0.3;-1.0;;;;49.6;48.0;52.7;55.3;;
2789;18 Kledingindustrie;2005 februari;46.3;46.4;;1.2;4.9;;;;53.7;52.5;55.9;50.6;;
2790;18 Kledingindustrie;2005 maart;69.4;68.0;;11.6;9.1;;;;59.6;61.7;55.8;55.6;;
2791;18 Kledingindustrie;2005 1e kwartaal;57.0;56.3;67.0;4.9;4.5;10.0;;;54.3;54.1;54.8;53.8;;
2792;18 Kledingindustrie;2005 april;74.3;76.1;;2.5;4.7;;;;48.6;52.7;40.8;46.2;;
2793;18 Kledingindustrie;2005 mei;66.9;67.2;;-1.2;-0.9;;;;47.4;50.2;42.2;46.7;;
2794;18 Kledingindustrie;2005 juni;75.5;73.6;;10.7;7.8;;;;52.8;55.9;46.9;47.2;;
2795;18 Kledingindustrie;2005 2e kwartaal;72.3;72.3;68.5;4.0;3.9;2.2;;;49.6;52.9;43.3;46.7;;
2796;18 Kledingindustrie;2005 juli;64.2;64.8;;6.3;13.4;;;;63.8;66.4;58.8;48.3;;
2797;18 Kledingindustrie;2005 augustus;61.2;62.0;;13.2;10.7;;;;71.0;66.9;78.9;56.6;;
2798;18 Kledingindustrie;2005 september;76.9;78.0;;5.1;3.8;;;;61.9;62.0;61.6;55.6;;
2799;18 Kledingindustrie;2005 3e kwartaal;67.4;68.3;69.4;7.8;8.8;1.3;;;65.6;65.1;66.4;53.5;;
2800;18 Kledingindustrie;2005 oktober;82.9;82.0;;11.0;9.5;;;;56.1;57.1;54.2;47.8;;
2801;18 Kledingindustrie;2005 november;71.3;71.0;;20.3;19.4;;;;58.8;58.9;58.6;52.5;;
2802;18 Kledingindustrie;2005 december;87.6;88.3;;18.2;18.9;;;;53.0;51.3;56.3;54.2;;
2803;18 Kledingindustrie;2005 4e kwartaal;80.6;80.4;72.4;16.2;15.7;4.4;;;56.0;55.8;56.4;51.5;;
2804;18 Kledingindustrie;2005;69.3;69.3;69.3;8.4;8.4;8.4;;;56.4;57.0;55.2;51.4;;
2805;18 Kledingindustrie;2006 januari;63.2;63.4;;14.4;16.1;;;;65.6;59.7;76.7;61.0;;
2806;18 Kledingindustrie;2006 februari;52.5;52.5;;13.3;13.2;;;;64.8;63.4;67.6;56.3;;
2807;18 Kledingindustrie;2006 maart;73.5;74.1;;5.9;8.9;;;;83.4;83.5;83.3;58.2;;
2808;18 Kledingindustrie;2006 1e kwartaal;63.1;63.3;75.4;10.7;12.4;4.1;;;71.3;68.9;75.9;58.5;;
2809;18 Kledingindustrie;2006 april;84.0;82.7;;13.0;8.7;;;;63.6;65.7;59.7;51.1;;
2810;18 Kledingindustrie;2006 mei;84.0;83.9;;25.5;24.8;;;;59.9;66.1;48.1;50.6;;
2811;18 Kledingindustrie;2006 juni;83.4;84.9;;10.5;15.3;;;;63.8;70.1;51.9;53.2;;
2812;18 Kledingindustrie;2006 2e kwartaal;83.8;83.8;79.2;16.0;15.9;5.1;;;62.4;67.3;53.2;51.6;;
2813;18 Kledingindustrie;2006 juli;71.8;74.5;;11.9;15.0;;;;65.1;62.8;69.5;47.6;;
2814;18 Kledingindustrie;2006 augustus;74.9;70.2;;22.4;13.3;;;;73.0;67.1;84.3;54.5;;
2815;18 Kledingindustrie;2006 september;85.3;86.8;;11.0;11.4;;;;69.5;70.0;68.6;52.5;;
2816;18 Kledingindustrie;2006 3e kwartaal;77.4;77.2;78.5;14.7;13.1;-1.0;;;69.2;66.6;74.1;51.5;;
2817;18 Kledingindustrie;2006 oktober;90.9;91.2;;9.6;11.2;;;;58.0;59.9;54.3;49.5;;
2818;18 Kledingindustrie;2006 november;83.5;81.4;;17.1;14.7;;;;59.4;64.7;49.3;46.0;;
2819;18 Kledingindustrie;2006 december;95.3;97.0;;8.8;9.8;;;;45.1;44.5;46.2;40.4;;
2820;18 Kledingindustrie;2006 4e kwartaal;89.9;89.9;81.1;11.5;11.7;3.4;;;54.2;56.4;49.9;45.3;;
2821;18 Kledingindustrie;2006;78.5;78.5;78.5;13.3;13.3;13.3;;;64.3;64.8;63.3;51.7;;
2822;18 Kledingindustrie;2007 januari;65.8;65.6;;4.1;3.5;;;;50.7;52.6;47.2;53.5;;
2823;18 Kledingindustrie;2007 februari;57.4;57.3;;9.3;9.2;;;;60.4;55.7;69.3;48.9;;
2824;18 Kledingindustrie;2007 maart;85.5;86.1;;16.3;16.2;;;;69.3;65.9;75.7;60.5;;
2825;18 Kledingindustrie;2007 1e kwartaal;69.5;69.7;80.4;10.3;10.0;-0.9;;;60.1;58.1;64.1;54.3;;
2826;18 Kledingindustrie;2007 april;93.9;93.8;;11.8;13.4;;;;47.6;48.5;45.7;41.8;;
2827;18 Kledingindustrie;2007 mei;79.4;77.7;;-5.5;-7.4;;;;54.8;61.7;41.6;45.6;;
2828;18 Kledingindustrie;2007 juni;89.9;91.8;;7.8;8.2;;;;48.5;47.3;50.8;41.1;;
2829;18 Kledingindustrie;2007 2e kwartaal;87.7;87.7;84.2;4.7;4.7;4.7;;;50.3;52.5;46.0;42.8;;
2830;18 Kledingindustrie;2007 juli;76.9;81.8;;7.1;9.8;;;;64.1;54.3;82.7;49.3;;
2831;18 Kledingindustrie;2007 augustus;72.2;68.9;;-3.7;-1.9;;;;72.8;69.0;79.9;56.0;;
2832;18 Kledingindustrie;2007 september;97.2;95.1;;13.9;9.5;;;;53.2;53.2;53.2;48.9;;
2833;18 Kledingindustrie;2007 3e kwartaal;82.1;81.9;83.1;6.1;6.1;-1.3;;;63.4;58.8;71.9;51.4;;
2834;18 Kledingindustrie;2007 oktober;91.8;91.6;;1.0;0.4;;;;58.2;60.4;54.0;55.8;;
2835;18 Kledingindustrie;2007 november;79.4;80.8;;-5.0;-0.7;;;;55.2;61.1;43.9;52.7;;
2836;18 Kledingindustrie;2007 december;92.7;91.5;;-2.7;-5.6;;;;37.0;34.0;42.8;35.0;;
2837;18 Kledingindustrie;2007 4e kwartaal;88.0;88.0;79.6;-2.2;-2.1;-4.2;;;50.1;51.8;46.9;47.8;;
2838;18 Kledingindustrie;2007;81.8;81.8;81.8;4.2;4.2;4.2;;;56.0;55.3;57.2;49.1;;
2839;18 Kledingindustrie;2008 januari;68.5;67.1;;4.2;2.3;;;;59.0;57.4;62.1;47.8;;
2840;18 Kledingindustrie;2008 februari;63.8;66.0;;11.2;15.1;;;;45.7;47.8;41.9;48.3;;
2841;18 Kledingindustrie;2008 maart;77.6;76.7;;-9.3;-10.9;;;;40.8;46.8;29.5;44.6;;
2842;18 Kledingindustrie;2008 1e kwartaal;70.0;69.9;81.3;0.6;0.4;2.1;;;48.5;50.7;44.5;46.9;;
2843;18 Kledingindustrie;2008 april;87.4;87.0;;-6.9;-7.2;;;;38.9;44.4;28.6;37.0;;
2844;18 Kledingindustrie;2008 mei;91.2;91.9;;14.9;18.3;;;;26.2;28.2;22.4;27.6;;
2845;18 Kledingindustrie;2008 juni;82.7;82.6;;-7.9;-10.0;;;;28.2;29.8;25.2;29.6;;
2846;18 Kledingindustrie;2008 2e kwartaal;87.1;87.2;83.7;-0.7;-0.7;3.0;;;31.1;34.1;25.4;31.4;;
2847;18 Kledingindustrie;2008 juli;77.4;78.1;;0.6;-4.5;;;;33.8;40.0;22.1;32.7;;
2848;18 Kledingindustrie;2008 augustus;73.3;72.8;;1.5;5.6;;;;42.0;40.5;44.7;40.6;;
2849;18 Kledingindustrie;2008 september;94.5;94.9;;-2.8;-0.2;;;;56.7;51.5;66.7;51.5;;
2850;18 Kledingindustrie;2008 3e kwartaal;81.7;81.9;81.8;-0.4;0.0;-2.3;;;44.2;44.0;44.5;41.6;;
2851;18 Kledingindustrie;2008 oktober;92.7;93.5;;1.0;2.1;;;;50.1;51.0;48.4;47.8;;
2852;18 Kledingindustrie;2008 november;78.5;77.3;;-1.1;-4.4;;;;34.7;34.4;35.1;28.9;;
2853;18 Kledingindustrie;2008 december;87.6;87.4;;-5.5;-4.5;;;;31.4;31.8;30.5;25.9;;
2854;18 Kledingindustrie;2008 4e kwartaal;86.3;86.1;78.3;-1.9;-2.2;-4.2;;;38.7;39.1;38.0;34.2;;
2855;18 Kledingindustrie;2008;81.3;81.3;81.3;-0.7;-0.7;-0.7;;;40.6;42.0;38.1;38.5;;
2856;DC: Leder(waren)industrie;1995 januari;129.3;127.1;;;;;;;108.3;109.7;106.6;120.6;126.7;112.9
2857;DC: Leder(waren)industrie;1995 februari;116.9;117.7;;;;;;;111.0;116.2;104.5;93.1;93.2;92.9
2858;DC: Leder(waren)industrie;1995 maart;146.2;141.3;;;;;;;113.0;122.3;101.5;111.9;123.7;97.2
2859;DC: Leder(waren)industrie;1995 1e kwartaal;130.8;128.7;124.3;;;;;;110.8;116.1;104.2;108.5;114.5;101.0
2860;DC: Leder(waren)industrie;1995 april;107.1;110.2;;;;;;;87.4;93.4;80.0;82.9;89.4;74.8
2861;DC: Leder(waren)industrie;1995 mei;104.8;102.8;;;;;;;80.6;88.5;70.7;82.3;84.0;80.3
2862;DC: Leder(waren)industrie;1995 juni;109.0;107.9;;;;;;;83.7;85.4;81.6;79.2;79.3;79.1
2863;DC: Leder(waren)industrie;1995 2e kwartaal;106.9;107.0;111.8;;;-10.1;;;83.9;89.1;77.4;81.5;84.2;78.1
2864;DC: Leder(waren)industrie;1995 juli;83.6;101.2;;;;;;;68.9;68.3;69.7;48.9;45.2;53.5
2865;DC: Leder(waren)industrie;1995 augustus;119.1;102.9;;;;;;;92.9;103.6;79.6;78.1;78.0;78.3
2866;DC: Leder(waren)industrie;1995 september;122.6;125.9;;;;;;;94.8;93.3;96.7;80.1;73.3;88.5
2867;DC: Leder(waren)industrie;1995 3e kwartaal;108.4;110.0;115.0;;;2.8;;;85.5;88.4;82.0;69.0;65.5;73.4
2868;DC: Leder(waren)industrie;1995 oktober;137.5;137.6;;;;;;;106.0;107.0;104.7;112.0;115.9;107.0
2869;DC: Leder(waren)industrie;1995 november;128.3;126.2;;;;;;;97.7;92.6;104.1;82.0;75.3;90.4
2870;DC: Leder(waren)industrie;1995 december;97.1;100.6;;;;;;;73.2;67.6;80.1;68.9;65.1;73.8
