ID;Geslacht;Leeftijd;Migratieachtergrond;Startkwalificatie;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
112;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2016 2e kwartaal;3696;2123;1872;1634;826;808;238;178;49;11;0;1073;663;485;178;410;227;183;799;251;11.8;1573;57.4;50.7
113;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2016 3e kwartaal;3615;2065;1854;1622;816;805;232;172;50;10;0;1025;612;434;177;413;230;184;829;211;10.2;1551;57.1;51.3
114;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2016 4e kwartaal;3631;2049;1840;1604;795;809;236;176;49;11;0;1055;659;485;174;395;209;186;786;209;10.2;1581;56.4;50.7
115;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2016;3663;2079;1849;1613;812;801;236;175;49;11;0;1054;652;474;177;402;223;180;795;230;11.1;1584;56.8;50.5
116;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2017 1e kwartaal;3641;2046;1834;1602;801;801;233;179;44;10;0;1061;667;492;174;394;217;177;774;212;10.4;1595;56.2;50.4
117;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2017 2e kwartaal;3624;2054;1846;1620;802;818;226;172;46;7;0;1065;650;476;174;415;239;176;781;208;10.1;1571;56.7;50.9
118;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2017 3e kwartaal;3520;1985;1818;1598;799;799;220;167;47;7;0;1030;611;436;175;419;245;173;788;167;8.4;1535;56.4;51.6
119;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2017 4e kwartaal;3566;2008;1838;1619;814;805;219;171;42;6;0;1067;644;472;171;423;243;180;771;170;8.5;1558;56.3;51.5
120;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2017;3588;2023;1834;1610;804;806;224;172;45;7;0;1056;643;469;174;413;236;177;778;189;9.4;1565;56.4;51.1
121;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2018 1e kwartaal;3599;2035;1859;1641;827;814;218;169;43;7;0;1083;654;483;170;429;249;180;776;176;8.7;1565;56.5;51.6
122;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2018 2e kwartaal;3595;2039;1878;1658;809;849;220;168;45;7;0;1104;672;485;187;432;252;180;774;161;7.9;1557;56.7;52.2
123;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2018 3e kwartaal;3488;2002;1856;1639;819;820;216;166;43;7;0;1067;613;432;181;454;256;198;788;146;7.3;1486;57.4;53.2
124;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2018 4e kwartaal;3508;2004;1863;1647;840;807;216;160;48;7;0;1094;652;475;177;442;245;197;769;142;7.1;1504;57.1;53.1
125;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2018;3548;2020;1864;1646;824;823;217;166;45;7;0;1087;648;469;179;439;251;189;777;156;7.7;1528;56.9;52.5
126;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2019 1e kwartaal;3530;2012;1865;1652;819;832;213;160;45;9;0;1111;677;495;182;433;242;191;754;147;7.3;1518;57.0;52.8
127;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2019 2e kwartaal;3534;2040;1899;1687;823;864;212;154;49;9;0;1138;684;501;184;453;249;205;761;141;6.9;1494;57.7;53.7
128;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2019 3e kwartaal;3427;1978;1844;1636;823;813;208;151;49;8;0;1072;611;428;183;461;252;209;772;134;6.8;1449;57.7;53.8
129;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2019 4e kwartaal;3464;2005;1860;1635;802;833;225;164;54;7;0;1092;645;466;180;447;252;195;767;146;7.3;1459;57.9;53.7
130;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2019;3489;2009;1867;1652;817;836;215;157;49;8;0;1103;655;472;182;449;249;200;764;142;7.1;1480;57.6;53.5
131;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2020 1e kwartaal;3468;1991;1851;1632;823;809;219;156;54;8;0;1106;649;474;175;457;235;222;745;140;7.0;1478;57.4;53.4
132;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2020 2e kwartaal;3426;1907;1759;1542;815;728;217;154;57;6;0;1036;579;422;157;457;242;215;723;148;7.8;1519;55.7;51.3
133;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2020 3e kwartaal;3376;1922;1754;1542;851;691;212;151;54;7;0;1011;548;383;165;463;259;204;743;167;8.7;1454;56.9;52.0
134;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2020 4e kwartaal;3359;1901;1752;1535;817;719;216;159;50;7;0;1038;593;437;155;446;248;198;713;150;7.9;1458;56.6;52.1
135;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2020;3407;1930;1779;1563;827;737;216;155;54;7;0;1048;592;429;163;456;246;210;731;151;7.8;1477;56.6;52.2
136;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2021 1e kwartaal;3439;1948;1790;1566;860;706;223;149;65;9;0;1016;586;373;213;430;227;204;773;158;8.1;1491;56.6;52.0
137;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2021 2e kwartaal;3425;1944;1796;1563;867;696;233;153;69;11;0;1049;606;381;225;443;232;211;747;148;7.6;1481;56.8;52.4
138;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2021 3e kwartaal;3352;1910;1788;1556;834;723;231;157;60;15;0;1030;562;342;221;467;236;231;757;122;6.4;1442;57.0;53.3
139;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2021 4e kwartaal;3353;1911;1794;1560;830;730;234;164;61;9;0;1058;581;374;207;477;244;233;735;117;6.1;1442;57.0;53.5
140;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2021;3392;1928;1792;1561;848;714;231;156;64;11;0;1038;584;367;216;454;235;220;753;136;7.1;1464;56.8;52.8
141;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2022 1e kwartaal;3394;1934;1819;1583;848;734;236;167;59;10;0;1079;616;401;215;462;229;233;741;115;5.9;1460;57.0;53.6
142;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2022 2e kwartaal;3425;2001;1898;1649;853;797;249;184;52;13;0;1122;631;401;229;492;247;245;775;103;5.1;1425;58.4;55.4
143;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Zonder startkwalificatie;2022 3e kwartaal;3290;1938;1822;1570;839;731;252;192;48;12;0;1063;573;368;206;490;252;238;759;116;6.0;1352;58.9;55.4
144;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2013 1e kwartaal;247;168;148;128;69;59;20;14;5;1;0;71;35;24;11;36;18;18;77;20;11.9;79;67.9;59.8
145;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2013 2e kwartaal;265;186;166;145;72;72;21;15;6;0;0;77;35;23;12;42;20;22;89;20;10.7;79;70.2;62.7
146;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2013 3e kwartaal;262;183;161;138;74;64;23;18;5;1;0;72;30;19;10;43;20;23;89;22;11.8;79;69.9;61.7
147;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2013 4e kwartaal;270;187;165;144;79;65;21;17;4;1;0;76;34;22;11;42;19;24;89;22;11.7;83;69.4;61.3
148;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2013;261;181;160;139;74;65;22;16;5;1;0;74;33;22;11;41;19;22;86;21;11.5;80;69.4;61.4
149;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2014 1e kwartaal;201;133;119;98;58;40;21;16;5;0;0;48;18;11;7;30;12;18;71;14;10.7;68;66.1;59.1
150;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2014 2e kwartaal;160;103;92;75;45;30;17;12;4;0;0;36;13;7;6;23;9;14;55;12;11.2;57;64.4;57.2
151;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2014 3e kwartaal;131;75;67;56;38;18;11;7;4;0;0;23;8;4;4;15;7;9;44;8;10.6;55;57.6;51.5
152;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2014 4e kwartaal;128;73;64;52;34;17;13;9;4;0;0;27;8;5;3;19;8;11;37;8;11.6;55;56.8;50.2
153;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2014;155;96;85;70;44;26;15;11;4;0;0;34;12;7;5;22;9;13;52;11;11.0;59;62.0;55.2
154;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2015 1e kwartaal;136;75;68;57;37;20;11;8;3;0;0;30;7;4;3;23;10;13;39;7;9.2;61;55.3;50.3
155;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2015 2e kwartaal;137;77;70;59;39;20;11;8;2;0;0;31;8;4;4;23;12;11;39;7;9.0;60;55.9;50.9
156;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2015 3e kwartaal;132;75;68;57;37;20;10;8;2;0;0;30;9;5;4;21;10;11;38;7;9.8;57;56.7;51.2
157;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2015 4e kwartaal;138;78;69;58;39;20;10;8;2;0;0;31;10;5;6;20;10;11;38;10;12.5;60;56.7;49.7
158;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2015 ;136;76;69;58;38;20;11;8;2;0;0;30;8;4;4;22;10;11;38;8;10.1;59;56.2;50.5
159;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2016 1e kwartaal;163;91;84;70;45;26;14;10;3;1;0;35;14;7;7;21;9;12;49;7;7.2;72;55.8;51.7
160;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2016 2e kwartaal;179;105;95;80;50;30;15;10;4;1;0;36;14;7;6;23;11;12;58;11;10.1;74;58.7;52.7
161;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2016 3e kwartaal;173;107;99;84;53;30;15;10;4;0;0;38;15;9;6;23;12;11;60;9;8.0;65;62.1;57.1
162;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2016 4e kwartaal;171;108;101;83;55;29;18;13;5;0;0;39;16;9;7;23;12;11;63;7;6.3;63;63.3;59.3
163;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2016;171;103;95;79;51;29;16;11;4;1;0;37;15;8;7;23;11;11;58;8;7.9;69;60.0;55.2
164;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2017 1e kwartaal;177;114;107;84;56;28;22;17;5;0;0;43;16;9;7;28;14;14;63;8;6.9;62;64.7;60.3
165;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2017 2e kwartaal;181;111;105;84;54;31;21;18;3;0;0;43;18;9;9;25;15;10;62;6;5.1;70;61.2;58.1
166;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2017 3e kwartaal;181;116;111;87;52;35;24;19;4;0;0;43;14;8;6;29;13;16;68;5;4.5;65;64.1;61.2
167;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2017 4e kwartaal;181;114;109;89;58;31;20;17;3;0;0;46;16;8;7;31;15;16;62;5;4.6;67;62.8;59.9
168;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2017;180;114;108;86;55;31;22;18;4;0;0;44;16;8;7;28;14;14;64;6;5.3;66;63.2;59.9
169;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2018 1e kwartaal;185;119;110;91;62;28;20;16;4;0;0;47;15;10;5;31;16;16;64;8;6.9;67;64.0;59.5
170;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2018 2e kwartaal;175;113;106;86;60;27;19;14;5;0;0;44;13;8;6;31;15;16;62;7;6.6;62;64.5;60.3
171;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2018 3e kwartaal;167;107;103;83;54;28;20;13;6;1;0;39;10;5;5;29;14;14;64;4;4.1;60;63.9;61.3
172;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2018 4e kwartaal;175;116;112;93;63;30;19;13;6;0;0;43;10;5;6;33;18;15;69;4;3.7;58;66.6;64.2
173;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2018;176;114;108;88;60;28;19;14;5;0;0;43;12;7;5;31;16;15;64;6;5.4;62;64.8;61.3
174;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2019 1e kwartaal;180;119;113;92;57;35;22;16;5;1;0;45;9;3;7;35;20;16;69;5;4.3;61;66.0;63.2
175;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2019 2e kwartaal;187;125;118;96;60;35;22;16;5;1;0;48;12;7;5;36;17;19;70;7;5.7;63;66.5;62.8
176;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2019 3e kwartaal;193;128;124;102;63;39;22;18;3;1;0;54;16;9;6;39;20;19;69;5;3.6;65;66.4;64.0
177;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2019 4e kwartaal;192;132;127;105;70;35;22;16;5;1;0;49;12;6;6;37;19;18;78;5;4.1;60;68.9;66.1
178;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2019;188;126;120;99;62;36;22;16;5;1;0;49;12;6;6;37;19;18;72;6;4.4;62;67.0;64.1
179;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2020 1e kwartaal;191;125;121;100;65;36;21;14;6;1;0;52;13;7;6;39;19;19;70;3;2.7;66;65.3;63.6
180;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2020 2e kwartaal;201;133;129;107;76;31;22;14;7;1;0;48;12;6;7;35;16;19;82;4;2.9;68;66.2;64.3
181;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2020 3e kwartaal;205;132;127;102;74;28;25;18;5;2;0;53;14;8;6;39;21;19;74;5;4.1;73;64.4;61.7
182;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2020 4e kwartaal;195;124;116;93;68;25;23;16;6;1;0;50;15;8;7;35;17;18;66;8;6.3;71;63.4;59.4
183;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2020;198;129;123;101;71;30;23;16;6;1;0;51;14;7;6;37;18;19;73;5;4.0;70;64.8;62.3
184;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2021 1e kwartaal;122;69;57;45;30;14;13;9;3;1;0;12;5;2;3;7;3;4;45;12;16.9;54;56.1;46.7
185;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2021 2e kwartaal;107;57;53;45;28;17;8;7;1;0;0;16;5;2;3;11;4;7;37;4;6.5;51;52.8;49.3
186;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2021 3e kwartaal;95;55;53;43;30;13;9;8;1;0;0;20;7;4;4;13;3;10;32;2;4.5;40;57.8;55.3
187;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2021 4e kwartaal;90;53;50;42;26;16;8;7;2;0;0;20;6;4;3;14;7;7;30;3;5.3;37;59.3;56.1
188;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2021;104;58;53;44;28;15;10;7;2;0;0;17;6;3;3;11;4;7;36;5;8.8;45;56.3;51.4
189;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2022 1e kwartaal;94;54;52;39;25;14;13;11;2;0;0;20;5;3;2;15;7;8;31;2;3.8;40;57.2;55.0
190;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2022 2e kwartaal;86;47;45;39;25;14;6;4;2;0;0;20;7;4;3;13;7;5;25;2;4.7;38;55.4;52.8
191;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal ;Startkwalificatie onbekend;2022 3e kwartaal;99;52;48;39;25;14;9;7;2;0;0;19;7;4;3;12;6;6;29;4;7.9;47;52.5;48.4
192;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2013 1e kwartaal;9953;7265;6771;5759;3886;1874;1012;723;258;32;0;3167;1312;835;476;1856;993;863;3604;494;6.8;2688;73.0;68.0
193;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2013 2e kwartaal;9968;7277;6778;5777;3846;1931;1001;717;253;32;0;3178;1308;834;473;1870;982;888;3600;499;6.9;2691;73.0;68.0
194;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2013 3e kwartaal;9985;7316;6804;5799;3835;1965;1004;714;254;36;0;3182;1299;821;478;1883;987;896;3622;513;7.0;2669;73.3;68.1
195;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2013 4e kwartaal;9997;7300;6792;5767;3794;1972;1025;732;260;33;0;3195;1321;859;462;1874;963;910;3597;508;7.0;2697;73.0;67.9
196;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2013;9976;7289;6786;5776;3840;1935;1011;721;256;33;0;3181;1310;838;472;1871;981;889;3605;503;6.9;2686;73.1;68.0
197;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2014 1e kwartaal;9981;7235;6689;5675;3747;1928;1014;732;253;30;0;3146;1307;868;439;1839;957;883;3543;546;7.5;2746;72.5;67.0
198;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2014 2e kwartaal;9983;7238;6720;5715;3746;1969;1005;729;247;29;0;3180;1320;856;464;1860;983;877;3540;518;7.2;2745;72.5;67.3
199;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2014 3e kwartaal;9995;7254;6763;5744;3743;2001;1019;744;246;29;0;3175;1286;809;477;1889;981;908;3589;490;6.8;2741;72.6;67.7
200;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2014 4e kwartaal;9983;7252;6767;5728;3737;1992;1039;761;247;31;0;3203;1319;858;461;1885;986;898;3564;484;6.7;2731;72.6;67.8
201;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2014;9985;7245;6735;5716;3743;1972;1019;741;248;30;0;3176;1308;848;460;1868;977;892;3559;510;7.0;2741;72.6;67.4
202;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2015 1e kwartaal;9949;7237;6729;5689;3726;1964;1040;764;245;31;0;3207;1311;861;450;1896;977;918;3522;508;7.0;2712;72.7;67.6
203;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2015 2e kwartaal;9966;7263;6777;5753;3719;2034;1024;751;242;30;0;3233;1315;844;471;1918;1005;913;3544;486;6.7;2704;72.9;68.0
204;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2015 3e kwartaal;9974;7290;6825;5797;3722;2075;1028;759;241;29;0;3222;1294;801;493;1928;1020;909;3603;465;6.4;2684;73.1;68.4
205;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2015 4e kwartaal;9989;7275;6812;5758;3737;2021;1054;781;245;28;0;3215;1308;834;474;1907;996;911;3597;463;6.4;2714;72.8;68.2
206;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2015 ;9970;7266;6786;5749;3726;2024;1036;764;243;30;0;3219;1307;835;472;1912;1000;913;3567;480;6.6;2703;72.9;68.1
207;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2016 1e kwartaal;9950;7222;6742;5700;3718;1981;1043;770;248;25;0;3183;1296;838;458;1886;958;928;3560;480;6.6;2728;72.6;67.8
208;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2016 2e kwartaal;9970;7263;6812;5768;3718;2050;1044;772;249;23;0;3215;1302;829;473;1913;978;935;3597;451;6.2;2707;72.9;68.3
209;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2016 3e kwartaal;10006;7280;6872;5822;3740;2082;1051;773;255;23;0;3238;1272;800;472;1966;997;969;3635;408;5.6;2726;72.8;68.7
210;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2016 4e kwartaal;10026;7293;6896;5822;3741;2081;1074;787;265;23;0;3253;1289;833;456;1965;969;995;3642;397;5.4;2734;72.7;68.8
211;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2016;9988;7265;6831;5778;3729;2048;1053;775;254;23;0;3222;1290;825;464;1933;976;957;3608;434;6.0;2724;72.7;68.4
212;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2017 1e kwartaal;9989;7255;6860;5788;3734;2054;1072;786;265;22;0;3238;1269;826;443;1970;980;990;3622;395;5.4;2734;72.6;68.7
213;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2017 2e kwartaal;10018;7316;6947;5889;3753;2136;1058;774;263;20;0;3302;1291;819;472;2011;999;1012;3645;370;5.1;2702;73.0;69.3
214;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2017 3e kwartaal;10022;7323;6980;5928;3790;2137;1053;773;260;19;0;3297;1264;785;480;2033;1024;1009;3683;342;4.7;2699;73.1;69.7
215;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2017 4e kwartaal;10039;7307;6970;5907;3802;2104;1064;793;252;18;0;3316;1266;816;450;2049;998;1052;3655;337;4.6;2732;72.8;69.4
216;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2017;10017;7300;6939;5878;3770;2108;1062;782;260;20;0;3288;1273;811;461;2016;1000;1016;3651;361;4.9;2717;72.9;69.3
217;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2018 1e kwartaal;9984;7241;6902;5838;3778;2060;1064;788;256;20;0;3281;1255;803;452;2026;993;1034;3621;339;4.7;2742;72.5;69.1
218;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2018 2e kwartaal;9996;7284;6973;5921;3825;2096;1052;780;250;21;0;3334;1255;784;471;2078;1022;1056;3639;311;4.3;2712;72.9;69.8
219;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2018 3e kwartaal;10010;7322;7026;5989;3876;2114;1037;769;246;22;0;3334;1224;761;463;2109;1050;1060;3692;295;4.0;2689;73.1;70.2
220;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2018 4e kwartaal;10029;7346;7068;6008;3907;2101;1061;793;248;21;0;3369;1255;792;463;2114;1031;1083;3700;278;3.8;2683;73.2;70.5
221;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2018;10005;7298;6992;5939;3846;2093;1053;783;250;21;0;3329;1247;785;462;2082;1024;1058;3663;306;4.2;2707;72.9;69.9
222;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2019 1e kwartaal;9964;7303;7016;5966;3916;2050;1050;778;251;21;0;3387;1253;804;449;2134;1042;1092;3630;287;3.9;2661;73.3;70.4
223;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2019 2e kwartaal;9980;7355;7092;6042;3957;2085;1051;775;251;24;0;3393;1253;799;455;2140;1015;1124;3699;262;3.6;2625;73.7;71.1
224;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2019 3e kwartaal;10004;7391;7116;6047;3968;2079;1070;788;258;23;0;3408;1225;760;465;2183;1043;1140;3708;275;3.7;2612;73.9;71.1
225;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2019 4e kwartaal;10008;7397;7139;6046;4028;2018;1093;800;267;26;0;3398;1213;778;436;2185;1036;1149;3741;258;3.5;2611;73.9;71.3
226;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2019;9989;7362;7091;6025;3967;2058;1066;785;257;23;0;3397;1236;785;451;2161;1034;1126;3694;271;3.7;2627;73.7;71.0
227;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2020 1e kwartaal;9951;7334;7067;5974;4039;1935;1093;806;262;25;0;3399;1214;775;439;2185;995;1190;3667;268;3.6;2617;73.7;71.0
228;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2020 2e kwartaal;9949;7290;6987;5914;4031;1883;1073;783;267;24;0;3359;1191;771;420;2168;1021;1146;3628;302;4.1;2660;73.3;70.2
229;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;Totaal;2020 3e kwartaal;9953;7357;7035;5962;4067;1895;1073;780;271;22;0;3362;1168;725;444;2194;1036;1157;3673;321;4.4;2596;73.9;70.7
