ID;Geslacht;Leeftijd;Inkomensgroepen;DiagnosesICPC;Marges;Perioden;PersonenMetDiagnose_1
245;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2015;8
246;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2016;7
247;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2017;7
248;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2018;6
249;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2019;6
250;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2020;6
251;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2021;6
252;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2022;5
253;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2012;10
254;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2013;10
255;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2014;9
256;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2015;8
257;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2016;7
258;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2017;7
259;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2018;7
260;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2019;6
261;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2020;6
262;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2021;6
263;Totaal mannen en vrouwen;10000;Totaal;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2022;5
264;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Waarde;2012;97
265;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Waarde;2013;92
266;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Waarde;2014;100
267;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Waarde;2015;98
268;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Waarde;2016;87
269;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Waarde;2017;87
270;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Waarde;2018;87
271;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Waarde;2019;98
272;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Waarde;2020;90
273;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Waarde;2021;95
274;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Waarde;2022;108
275;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2012;96
276;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2013;91
277;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2014;99
278;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2015;98
279;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2016;86
280;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2017;86
281;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2018;86
282;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2019;97
283;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2020;89
284;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2021;95
285;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2022;107
286;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2012;97
287;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2013;92
288;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2014;100
289;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2015;99
290;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2016;87
291;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2017;87
292;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2018;87
293;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2019;98
294;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2020;90
295;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2021;96
296;Totaal mannen en vrouwen;10000;Totaal;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2022;108
297;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Waarde;2012;52
298;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Waarde;2013;50
299;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Waarde;2014;48
300;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Waarde;2015;49
301;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Waarde;2016;50
302;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Waarde;2017;52
303;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Waarde;2018;54
304;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Waarde;2019;55
305;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Waarde;2020;54
306;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Waarde;2021;56
307;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Waarde;2022;58
308;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2012;51
309;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2013;50
310;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2014;47
311;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2015;49
312;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2016;49
313;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2017;52
314;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2018;54
315;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2019;55
316;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2020;54
317;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2021;56
318;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2022;58
319;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2012;53
320;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2013;51
321;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2014;48
322;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2015;50
323;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2016;50
324;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2017;53
325;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2018;55
326;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2019;56
327;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2020;55
328;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2021;57
329;Totaal mannen en vrouwen;10000;Totaal;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2022;59
330;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2012;7
331;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2013;6
332;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2014;7
333;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2015;7
334;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2016;7
335;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2017;6
336;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2018;6
337;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2019;7
338;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2020;6
339;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2021;6
340;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2022;7
341;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2012;6
342;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2013;6
343;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2014;6
344;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2015;7
345;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2016;6
346;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2017;6
347;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2018;6
348;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2019;7
349;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2020;6
350;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2021;6
351;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2022;7
352;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2012;7
353;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2013;7
354;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2014;7
355;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2015;7
356;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2016;7
357;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2017;6
358;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2018;6
359;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2019;7
360;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2020;6
361;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2021;7
362;Totaal mannen en vrouwen;10000;Totaal;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2022;7
363;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Waarde;2012;4
364;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Waarde;2013;4
365;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Waarde;2014;4
366;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Waarde;2015;4
367;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Waarde;2016;4
368;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Waarde;2017;4
369;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Waarde;2018;4
370;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Waarde;2019;4
371;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Waarde;2020;4
372;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Waarde;2021;4
373;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Waarde;2022;4
374;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2012;4
375;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2013;4
376;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2014;4
377;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2015;4
378;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2016;4
379;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2017;4
380;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2018;4
381;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2019;4
382;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2020;4
383;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2021;4
384;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2022;4
385;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2012;4
386;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2013;4
387;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2014;4
388;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2015;4
389;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2016;4
390;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2017;4
391;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2018;4
392;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2019;4
393;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2020;4
394;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2021;4
395;Totaal mannen en vrouwen;10000;Totaal;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2022;4
396;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Waarde;2012;3
397;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Waarde;2013;3
398;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Waarde;2014;3
399;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Waarde;2015;3
400;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Waarde;2016;3
401;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Waarde;2017;2
402;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Waarde;2018;2
403;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Waarde;2019;3
404;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Waarde;2020;2
405;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Waarde;2021;2
406;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Waarde;2022;3
407;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2012;3
408;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2013;3
409;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2014;3
410;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2015;3
411;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2016;3
412;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2017;2
413;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2018;2
414;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2019;3
415;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2020;2
416;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2021;2
417;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2022;3
418;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2012;3
419;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2013;3
420;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2014;3
421;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2015;3
422;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2016;3
423;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2017;2
424;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2018;2
425;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2019;3
426;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2020;2
427;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2021;2
428;Totaal mannen en vrouwen;10000;Totaal;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2022;3
429;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Waarde;2012;46
430;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Waarde;2013;45
431;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Waarde;2014;42
432;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Waarde;2015;43
433;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Waarde;2016;44
434;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Waarde;2017;47
435;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Waarde;2018;49
436;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Waarde;2019;49
437;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Waarde;2020;49
438;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Waarde;2021;50
439;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Waarde;2022;52
440;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Ondergrens 95%-interval;2012;46
441;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Ondergrens 95%-interval;2013;44
442;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Ondergrens 95%-interval;2014;41
443;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Ondergrens 95%-interval;2015;43
444;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Ondergrens 95%-interval;2016;43
445;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Ondergrens 95%-interval;2017;46
446;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Ondergrens 95%-interval;2018;48
447;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Ondergrens 95%-interval;2019;49
448;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Ondergrens 95%-interval;2020;49
449;Totaal mannen en vrouwen;10000;Totaal;B70-B99 Tot. zktn bloed, bloedv. organen;Ondergrens 95%-interval;2021;50
