ID;Geslacht;Inkomensklassen;Populatie;Inkomensbegrippen;Perioden;TotaalPersonen_1;TotaalActief_2;Zelfstandige_3;Ambtenaar_4;OverigeWerknemer_5;OverigActief_6;TotaalNietActief_7;Arbeidsongeschikte_8;PensioenontvangerTot65Jaar_9;Pensioenontvanger65JaarEnOuder_10;Bijstandontvanger_11;OverigNietActief_12;GeenInkomen_13;Tot18Jaar_14;k_18Tot25Jaar_15;k_25Tot35Jaar_16;k_35Tot45Jaar_17;k_45Tot55Jaar_18;k_55Tot65Jaar_19;k_65JaarEnOuder_20;NooitGehuwd_21;Gehuwd_22;GehuwdGeweest_23
132;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Primair inkomen;1990;8720;5621;571;623;4298;130;3098;432;402;1644;559;60;0;87;991;1916;1768;1264;972;1721;2462;4959;1298
133;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Primair inkomen;1991;8986;5817;591;622;4470;134;3169;450;403;1677;581;58;0;97;1010;1984;1791;1366;990;1749;2558;5101;1327
134;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Primair inkomen;1992;9195;5956;630;620;4559;148;3239;448;394;1718;604;75;0;93;983;2042;1823;1467;1004;1784;2606;5211;1379
135;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Primair inkomen;1993;9300;5982;648;616;4573;146;3318;451;396;1739;643;89;0;85;939;2059;1847;1535;1029;1806;2609;5279;1412
136;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Primair inkomen;1994;9377;5982;660;612;4573;137;3394;451;406;1771;688;78;0;83;884;2082;1863;1590;1040;1835;2605;5316;1456
137;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Primair inkomen;1995;9548;6185;717;608;4713;147;3364;426;403;1816;689;31;0;90;874;2121;1893;1642;1048;1881;2684;5398;1466
138;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Primair inkomen;1996;9740;6376;715;606;4894;161;3364;457;397;1845;650;15;0;101;868;2134;1943;1701;1083;1910;2776;5479;1484
139;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Primair inkomen;1997;9941;6563;745;592;5056;171;3377;459;395;1872;618;34;0;112;866;2151;1991;1771;1110;1940;2862;5573;1505
140;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Primair inkomen;1998;10088;6767;768;589;5240;169;3321;467;387;1898;554;15;0;125;863;2123;2043;1815;1147;1973;2934;5656;1499
141;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Primair inkomen;1999;10179;6914;763;595;5384;172;3264;457;374;1917;499;18;0;141;875;2079;2079;1844;1170;1991;2908;5666;1604
142;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Primair inkomen;2000;10381;7059;768;600;5527;165;3322;492;398;1942;459;31;0;162;905;2048;2128;1901;1221;2018;3087;5638;1656
143;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Bruto inkomen;1990;8720;5621;571;623;4298;130;3098;432;402;1644;559;60;0;87;991;1916;1768;1264;972;1721;2462;4959;1298
144;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Bruto inkomen;1991;8986;5817;591;622;4470;134;3169;450;403;1677;581;58;0;97;1010;1984;1791;1366;990;1749;2558;5101;1327
145;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Bruto inkomen;1992;9195;5956;630;620;4559;148;3239;448;394;1718;604;75;0;93;983;2042;1823;1467;1004;1784;2606;5211;1379
146;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Bruto inkomen;1993;9300;5982;648;616;4573;146;3318;451;396;1739;643;89;0;85;939;2059;1847;1535;1029;1806;2609;5279;1412
147;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Bruto inkomen;1994;9377;5982;660;612;4573;137;3394;451;406;1771;688;78;0;83;884;2082;1863;1590;1040;1835;2605;5316;1456
148;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Bruto inkomen;1995;9548;6185;717;608;4713;147;3364;426;403;1816;689;31;0;90;874;2121;1893;1642;1048;1881;2684;5398;1466
149;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Bruto inkomen;1996;9740;6376;715;606;4894;161;3364;457;397;1845;650;15;0;101;868;2134;1943;1701;1083;1910;2776;5479;1484
150;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Bruto inkomen;1997;9941;6563;745;592;5056;171;3377;459;395;1872;618;34;0;112;866;2151;1991;1771;1110;1940;2862;5573;1505
151;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Bruto inkomen;1998;10088;6767;768;589;5240;169;3321;467;387;1898;554;15;0;125;863;2123;2043;1815;1147;1973;2934;5656;1499
152;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Bruto inkomen;1999;10179;6914;763;595;5384;172;3264;457;374;1917;499;18;0;141;875;2079;2079;1844;1170;1991;2908;5666;1604
153;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Bruto inkomen;2000;10381;7059;768;600;5527;165;3322;492;398;1942;459;31;0;162;905;2048;2128;1901;1221;2018;3087;5638;1656
154;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1990;8720;5621;571;623;4298;130;3098;432;402;1644;559;60;0;87;991;1916;1768;1264;972;1721;2462;4959;1298
155;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1991;8986;5817;591;622;4470;134;3169;450;403;1677;581;58;0;97;1010;1984;1791;1366;990;1749;2558;5101;1327
156;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1992;9195;5956;630;620;4559;148;3239;448;394;1718;604;75;0;93;983;2042;1823;1467;1004;1784;2606;5211;1379
157;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1993;9300;5982;648;616;4573;146;3318;451;396;1739;643;89;0;85;939;2059;1847;1535;1029;1806;2609;5279;1412
158;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1994;9377;5982;660;612;4573;137;3394;451;406;1771;688;78;0;83;884;2082;1863;1590;1040;1835;2605;5316;1456
159;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1995;9548;6185;717;608;4713;147;3364;426;403;1816;689;31;0;90;874;2121;1893;1642;1048;1881;2684;5398;1466
160;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1996;9740;6376;715;606;4894;161;3364;457;397;1845;650;15;0;101;868;2134;1943;1701;1083;1910;2776;5479;1484
161;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1997;9941;6563;745;592;5056;171;3377;459;395;1872;618;34;0;112;866;2151;1991;1771;1110;1940;2862;5573;1505
162;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1998;10088;6767;768;589;5240;169;3321;467;387;1898;554;15;0;125;863;2123;2043;1815;1147;1973;2934;5656;1499
163;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Persoonlijk inkomen;1999;10179;6914;763;595;5384;172;3264;457;374;1917;499;18;0;141;875;2079;2079;1844;1170;1991;2908;5666;1604
164;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Persoonlijk inkomen;2000;10381;7059;768;600;5527;165;3322;492;398;1942;459;31;0;162;905;2048;2128;1901;1221;2018;3087;5638;1656
165;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Belastbaar inkomen;1990;8720;5621;571;623;4298;130;3098;432;402;1644;559;60;0;87;991;1916;1768;1264;972;1721;2462;4959;1298
166;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Belastbaar inkomen;1991;8986;5817;591;622;4470;134;3169;450;403;1677;581;58;0;97;1010;1984;1791;1366;990;1749;2558;5101;1327
167;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Belastbaar inkomen;1992;9195;5956;630;620;4559;148;3239;448;394;1718;604;75;0;93;983;2042;1823;1467;1004;1784;2606;5211;1379
168;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Belastbaar inkomen;1993;9300;5982;648;616;4573;146;3318;451;396;1739;643;89;0;85;939;2059;1847;1535;1029;1806;2609;5279;1412
169;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Belastbaar inkomen;1994;9377;5982;660;612;4573;137;3394;451;406;1771;688;78;0;83;884;2082;1863;1590;1040;1835;2605;5316;1456
170;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Belastbaar inkomen;1995;9548;6185;717;608;4713;147;3364;426;403;1816;689;31;0;90;874;2121;1893;1642;1048;1881;2684;5398;1466
171;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Belastbaar inkomen;1996;9740;6376;715;606;4894;161;3364;457;397;1845;650;15;0;101;868;2134;1943;1701;1083;1910;2776;5479;1484
172;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Belastbaar inkomen;1997;9941;6563;745;592;5056;171;3377;459;395;1872;618;34;0;112;866;2151;1991;1771;1110;1940;2862;5573;1505
173;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Belastbaar inkomen;1998;10088;6767;768;589;5240;169;3321;467;387;1898;554;15;0;125;863;2123;2043;1815;1147;1973;2934;5656;1499
174;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Belastbaar inkomen;1999;10179;6914;763;595;5384;172;3264;457;374;1917;499;18;0;141;875;2079;2079;1844;1170;1991;2908;5666;1604
175;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Belastbaar inkomen;2000;10381;7059;768;600;5527;165;3322;492;398;1942;459;31;0;162;905;2048;2128;1901;1221;2018;3087;5638;1656
176;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1990;8720;5621;571;623;4298;130;3098;432;402;1644;559;60;0;87;991;1916;1768;1264;972;1721;2462;4959;1298
177;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1991;8986;5817;591;622;4470;134;3169;450;403;1677;581;58;0;97;1010;1984;1791;1366;990;1749;2558;5101;1327
178;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1992;9195;5956;630;620;4559;148;3239;448;394;1718;604;75;0;93;983;2042;1823;1467;1004;1784;2606;5211;1379
179;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1993;9300;5982;648;616;4573;146;3318;451;396;1739;643;89;0;85;939;2059;1847;1535;1029;1806;2609;5279;1412
180;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1994;9377;5982;660;612;4573;137;3394;451;406;1771;688;78;0;83;884;2082;1863;1590;1040;1835;2605;5316;1456
181;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1995;9548;6185;717;608;4713;147;3364;426;403;1816;689;31;0;90;874;2121;1893;1642;1048;1881;2684;5398;1466
182;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1996;9740;6376;715;606;4894;161;3364;457;397;1845;650;15;0;101;868;2134;1943;1701;1083;1910;2776;5479;1484
183;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1997;9941;6563;745;592;5056;171;3377;459;395;1872;618;34;0;112;866;2151;1991;1771;1110;1940;2862;5573;1505
184;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1998;10088;6767;768;589;5240;169;3321;467;387;1898;554;15;0;125;863;2123;2043;1815;1147;1973;2934;5656;1499
185;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Besteedbaar inkomen;1999;10179;6914;763;595;5384;172;3264;457;374;1917;499;18;0;141;875;2079;2079;1844;1170;1991;2908;5666;1604
186;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Besteedbaar inkomen;2000;10381;7059;768;600;5527;165;3322;492;398;1942;459;31;0;162;905;2048;2128;1901;1221;2018;3087;5638;1656
187;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1990;8720;5621;571;623;4298;130;3098;432;402;1644;559;60;0;87;991;1916;1768;1264;972;1721;2462;4959;1298
188;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1991;8986;5817;591;622;4470;134;3169;450;403;1677;581;58;0;97;1010;1984;1791;1366;990;1749;2558;5101;1327
189;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1992;9195;5956;630;620;4559;148;3239;448;394;1718;604;75;0;93;983;2042;1823;1467;1004;1784;2606;5211;1379
190;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1993;9300;5982;648;616;4573;146;3318;451;396;1739;643;89;0;85;939;2059;1847;1535;1029;1806;2609;5279;1412
191;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1994;9377;5982;660;612;4573;137;3394;451;406;1771;688;78;0;83;884;2082;1863;1590;1040;1835;2605;5316;1456
192;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1995;9548;6185;717;608;4713;147;3364;426;403;1816;689;31;0;90;874;2121;1893;1642;1048;1881;2684;5398;1466
193;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1996;9740;6376;715;606;4894;161;3364;457;397;1845;650;15;0;101;868;2134;1943;1701;1083;1910;2776;5479;1484
194;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1997;9941;6563;745;592;5056;171;3377;459;395;1872;618;34;0;112;866;2151;1991;1771;1110;1940;2862;5573;1505
195;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1998;10088;6767;768;589;5240;169;3321;467;387;1898;554;15;0;125;863;2123;2043;1815;1147;1973;2934;5656;1499
196;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1999;10179;6914;763;595;5384;172;3264;457;374;1917;499;18;0;141;875;2079;2079;1844;1170;1991;2908;5666;1604
197;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;2000;10381;7059;768;600;5527;165;3322;492;398;1942;459;31;0;162;905;2048;2128;1901;1221;2018;3087;5638;1656
198;Totaal mannen en vrouwen;1;Alle personen;Primair inkomen;1990;6468;13;0;0;12;1;1988;252;144;961;456;175;4467;2952;279;508;593;522;632;982;3477;2441;549
199;Totaal mannen en vrouwen;1;Alle personen;Primair inkomen;1991;6466;14;0;0;13;0;2059;267;149;1001;470;171;4393;2954;266;491;560;529;637;1028;3485;2403;578
200;Totaal mannen en vrouwen;1;Alle personen;Primair inkomen;1992;6399;11;0;0;11;0;2054;256;151;1017;461;170;4334;2971;258;458;515;526;633;1038;3494;2329;576
201;Totaal mannen en vrouwen;1;Alle personen;Primair inkomen;1993;6471;13;0;0;13;0;2116;265;152;1027;490;182;4343;3023;263;463;512;524;633;1053;3577;2296;599
202;Totaal mannen en vrouwen;1;Alle personen;Primair inkomen;1994;6481;11;0;0;11;0;2157;267;153;1051;493;192;4312;3054;258;441;495;523;632;1076;3611;2267;602
203;Totaal mannen en vrouwen;1;Alle personen;Primair inkomen;1995;6337;11;0;0;11;0;2084;248;147;1050;486;152;4242;3055;226;399;466;512;610;1069;3573;2172;592
204;Totaal mannen en vrouwen;1;Alle personen;Primair inkomen;1996;6240;10;0;0;10;0;2057;247;142;1069;460;139;4174;3042;188;360;457;500;609;1085;3520;2131;589
205;Totaal mannen en vrouwen;1;Alle personen;Primair inkomen;1997;6057;8;0;0;8;0;1948;235;130;1058;424;101;4101;3020;158;318;420;479;589;1073;3450;2047;561
206;Totaal mannen en vrouwen;1;Alle personen;Primair inkomen;1998;5967;9;0;0;9;0;1900;239;133;1046;386;96;4057;3020;142;289;399;470;584;1062;3429;1992;546
207;Totaal mannen en vrouwen;1;Alle personen;Primair inkomen;1999;5914;8;0;0;8;0;1899;221;125;1099;363;90;4007;3025;121;252;369;460;574;1112;3359;1950;605
208;Totaal mannen en vrouwen;1;Alle personen;Primair inkomen;2000;5906;9;0;0;9;0;1920;260;136;1109;331;84;3978;3054;111;237;354;437;590;1123;3394;1921;592
209;Totaal mannen en vrouwen;1;Alle personen;Bruto inkomen;1990;4470;1;0;0;0;0;2;0;0;0;0;2;4467;2934;65;315;425;355;364;12;3010;1448;13
210;Totaal mannen en vrouwen;1;Alle personen;Bruto inkomen;1991;4395;0;0;0;0;0;1;0;0;0;0;1;4393;2938;59;289;387;351;357;14;3018;1362;15
211;Totaal mannen en vrouwen;1;Alle personen;Bruto inkomen;1992;4334;0;0;0;0;0;0;0;0;0;0;0;4334;2953;56;265;350;349;350;12;3033;1287;14
212;Totaal mannen en vrouwen;1;Alle personen;Bruto inkomen;1993;4343;0;0;0;0;0;0;0;0;0;0;0;4343;3004;55;249;333;345;344;14;3089;1237;16
213;Totaal mannen en vrouwen;1;Alle personen;Bruto inkomen;1994;4312;0;0;0;0;0;0;0;0;0;0;0;4312;3034;54;224;313;336;338;14;3120;1176;16
214;Totaal mannen en vrouwen;1;Alle personen;Bruto inkomen;1995;4242;0;0;0;0;0;0;0;0;0;0;0;4242;3034;45;204;296;329;328;6;3109;1121;11
215;Totaal mannen en vrouwen;1;Alle personen;Bruto inkomen;1996;4174;0;0;0;0;0;0;0;0;0;0;0;4174;3020;39;186;282;320;324;3;3095;1069;11
216;Totaal mannen en vrouwen;1;Alle personen;Bruto inkomen;1997;4101;0;0;0;0;0;0;0;0;0;0;0;4101;3001;47;163;264;309;314;3;3080;1010;11
217;Totaal mannen en vrouwen;1;Alle personen;Bruto inkomen;1998;4057;0;0;0;0;0;0;0;0;0;0;0;4057;3000;40;149;249;302;314;3;3077;968;12
218;Totaal mannen en vrouwen;1;Alle personen;Bruto inkomen;1999;4007;0;0;0;0;0;0;0;0;0;0;0;4007;3005;37;130;230;289;315;2;3072;921;14
219;Totaal mannen en vrouwen;1;Alle personen;Bruto inkomen;2000;3978;0;0;0;0;0;0;0;0;0;0;0;3978;3030;35;115;212;269;314;1;3098;866;14
220;Totaal mannen en vrouwen;1;Alle personen;Persoonlijk inkomen;1990;4518;0;0;0;0;0;51;0;0;0;0;51;4467;2934;67;326;441;365;370;14;3022;1471;25
221;Totaal mannen en vrouwen;1;Alle personen;Persoonlijk inkomen;1991;4434;0;0;0;0;0;40;0;0;0;0;40;4393;2938;60;299;399;359;363;15;3026;1383;24
222;Totaal mannen en vrouwen;1;Alle personen;Persoonlijk inkomen;1992;4377;0;0;0;0;0;43;0;0;0;0;43;4334;2953;57;277;364;358;356;13;3042;1312;23
223;Totaal mannen en vrouwen;1;Alle personen;Persoonlijk inkomen;1993;4389;0;0;0;0;0;47;0;0;0;0;47;4343;3004;58;263;348;353;349;15;3101;1261;27
224;Totaal mannen en vrouwen;1;Alle personen;Persoonlijk inkomen;1994;4362;0;0;0;0;0;50;0;0;0;0;50;4312;3035;56;238;328;345;344;15;3134;1200;28
225;Totaal mannen en vrouwen;1;Alle personen;Persoonlijk inkomen;1995;4286;0;0;0;0;0;44;0;0;0;0;44;4242;3035;47;217;310;337;336;6;3122;1144;21
226;Totaal mannen en vrouwen;1;Alle personen;Persoonlijk inkomen;1996;4219;0;0;0;0;0;45;0;0;0;0;45;4174;3020;41;197;297;329;331;3;3106;1092;20
227;Totaal mannen en vrouwen;1;Alle personen;Persoonlijk inkomen;1997;4144;0;0;0;0;0;42;0;0;0;0;42;4101;3001;48;174;278;317;322;3;3093;1030;20
228;Totaal mannen en vrouwen;1;Alle personen;Persoonlijk inkomen;1998;4104;0;0;0;0;0;46;0;0;0;0;46;4057;3000;41;159;265;312;322;4;3090;991;23
229;Totaal mannen en vrouwen;1;Alle personen;Persoonlijk inkomen;1999;4057;0;0;0;0;0;50;0;0;0;0;50;4007;3005;39;141;247;301;323;2;3084;948;25
230;Totaal mannen en vrouwen;1;Alle personen;Persoonlijk inkomen;2000;4027;0;0;0;0;0;49;0;0;0;0;49;3978;3030;37;126;230;281;322;2;3110;893;25
231;Totaal mannen en vrouwen;1;Alle personen;Belastbaar inkomen;1990;4744;66;10;1;54;1;212;1;3;2;4;202;4466;2989;225;340;443;364;369;15;3239;1482;23
232;Totaal mannen en vrouwen;1;Alle personen;Belastbaar inkomen;1991;4650;52;7;0;44;1;206;0;3;1;3;199;4392;2985;211;314;404;359;362;16;3229;1397;24
233;Totaal mannen en vrouwen;1;Alle personen;Belastbaar inkomen;1992;4607;64;15;0;48;1;211;1;5;1;5;200;4333;3007;205;293;371;361;357;13;3252;1332;24
234;Totaal mannen en vrouwen;1;Alle personen;Belastbaar inkomen;1993;4625;68;15;1;51;2;216;0;4;1;4;206;4342;3057;211;280;355;357;351;15;3315;1283;27
235;Totaal mannen en vrouwen;1;Alle personen;Belastbaar inkomen;1994;4591;64;19;0;43;1;216;1;5;1;4;205;4311;3078;208;257;335;351;345;15;3340;1222;29
236;Totaal mannen en vrouwen;1;Alle personen;Belastbaar inkomen;1995;4565;129;74;0;52;2;195;1;4;2;4;184;4242;3086;187;247;334;359;344;8;3332;1209;24
237;Totaal mannen en vrouwen;1;Alle personen;Belastbaar inkomen;1996;4412;63;9;0;52;1;176;0;4;0;5;167;4173;3078;158;209;301;332;330;3;3284;1108;20
238;Totaal mannen en vrouwen;1;Alle personen;Belastbaar inkomen;1997;4310;64;11;0;52;1;145;0;3;1;6;136;4101;3068;130;185;282;322;320;4;3244;1048;18
239;Totaal mannen en vrouwen;1;Alle personen;Belastbaar inkomen;1998;4282;87;9;0;78;0;139;0;6;1;6;126;4056;3081;121;171;270;315;321;5;3252;1009;21
240;Totaal mannen en vrouwen;1;Alle personen;Belastbaar inkomen;1999;4217;86;11;0;74;0;124;0;5;0;6;112;4007;3074;109;149;254;306;322;2;3226;966;24
241;Totaal mannen en vrouwen;1;Alle personen;Belastbaar inkomen;2000;4169;76;13;0;62;1;116;0;6;0;5;104;3976;3092;94;136;238;285;321;2;3233;912;24
242;Totaal mannen en vrouwen;1;Alle personen;Besteedbaar inkomen;1990;4467;0;0;0;0;0;0;0;0;0;0;0;4466;2934;65;314;424;354;363;12;3009;1445;12
243;Totaal mannen en vrouwen;1;Alle personen;Besteedbaar inkomen;1991;4393;0;0;0;0;0;0;0;0;0;0;0;4392;2938;59;289;387;351;356;14;3017;1361;14
244;Totaal mannen en vrouwen;1;Alle personen;Besteedbaar inkomen;1992;4334;0;0;0;0;0;0;0;0;0;0;0;4334;2953;56;265;350;349;350;12;3033;1287;14
245;Totaal mannen en vrouwen;1;Alle personen;Besteedbaar inkomen;1993;4343;0;0;0;0;0;0;0;0;0;0;0;4343;3004;55;249;333;345;344;14;3089;1237;16
246;Totaal mannen en vrouwen;1;Alle personen;Besteedbaar inkomen;1994;4312;0;0;0;0;0;0;0;0;0;0;0;4312;3034;54;224;313;336;338;14;3120;1176;16
247;Totaal mannen en vrouwen;1;Alle personen;Besteedbaar inkomen;1995;4242;0;0;0;0;0;0;0;0;0;0;0;4242;3034;45;204;296;329;328;6;3109;1121;11
248;Totaal mannen en vrouwen;1;Alle personen;Besteedbaar inkomen;1996;4174;0;0;0;0;0;0;0;0;0;0;0;4174;3020;39;186;282;320;324;3;3095;1069;11
249;Totaal mannen en vrouwen;1;Alle personen;Besteedbaar inkomen;1997;4101;0;0;0;0;0;0;0;0;0;0;0;4101;3001;47;163;264;309;314;3;3080;1010;11
250;Totaal mannen en vrouwen;1;Alle personen;Besteedbaar inkomen;1998;4057;0;0;0;0;0;0;0;0;0;0;0;4057;3000;40;149;249;302;314;3;3077;969;12
251;Totaal mannen en vrouwen;1;Alle personen;Besteedbaar inkomen;1999;4007;0;0;0;0;0;0;0;0;0;0;0;4007;3005;37;130;230;289;315;2;3072;921;14
252;Totaal mannen en vrouwen;1;Alle personen;Besteedbaar inkomen;2000;3978;0;0;0;0;0;0;0;0;0;0;0;3978;3030;35;115;212;269;314;1;3098;866;14
253;Totaal mannen en vrouwen;1;Alle personen;Gestandaardiseerd inkomen;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
254;Totaal mannen en vrouwen;1;Alle personen;Gestandaardiseerd inkomen;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
255;Totaal mannen en vrouwen;1;Alle personen;Gestandaardiseerd inkomen;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;Totaal mannen en vrouwen;1;Alle personen;Gestandaardiseerd inkomen;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
257;Totaal mannen en vrouwen;1;Alle personen;Gestandaardiseerd inkomen;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
258;Totaal mannen en vrouwen;1;Alle personen;Gestandaardiseerd inkomen;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
